eval/episode_success_easy,eval/episode_reward_ctrl,_timestamp,eval/episode_success_any,eval/episode_success_hard,training/alpha_loss,render,training/sps,training/log_alpha,step,eval/episode_dist,eval/episode_reward_near,training/critic_loss,eval/episode_reward,_step,training/entropy,eval/episode_success,eval/episode_reward_survive,training/actor_loss,eval/episode_reward_dist,_runtime
0.0,0.0,1774124302.0159242,1.0,0.0,0.0,,50563.56038837341,0.0,28252160.0,35.14177322387695,0.0,3.9836084842681885,954.8896484375,28252160.0,0.0,954.8896484375,0.0,-43.612403869628906,-35.14177322387695,874.072680005
0.0,0.0,1774124307.7590964,0.9990234375,0.0,0.0,,50593.68516538689,0.0,28506112.0,33.62150573730469,0.0,4.001983642578125,969.75,28506112.0,0.0,969.75,0.0,-43.50487518310547,-33.62150573730469,879.815706829
0.0,0.0,1774124313.5021212,1.0,0.0,0.0,,50566.083219239605,0.0,28760064.0,32.1464958190918,0.0,3.958745002746582,968.64453125,28760064.0,0.0,968.64453125,0.0,-43.51601028442383,-32.1464958190918,885.556188235
0.0,0.0,1774124334.205789,1.0,0.0,0.0,"{'sha256': 'da6f6ee1eb9576132ad1613144c75c04115c461cff5d4b425ec1e93f857cf875', 'path': 'media/html/render_29014016_da6f6ee1eb9576132ad1.html', 'size': 868993, '_type': 'html-file'}",50595.074224882366,0.0,29014016.0,32.56957244873047,0.0,3.967071533203125,937.421875,29014016.0,0.0,937.421875,0.0,-43.49935531616211,-32.56957244873047,900.518796255
0.0,0.0,1774124334.3534527,1.0,0.0,0.0,,50643.08927897472,0.0,29267968.0,32.56525421142578,0.0,3.9878199100494385,955.486328125,29267968.0,0.0,955.486328125,0.0,-43.437705993652344,-32.56525421142578,906.419937982
0.0,0.0,1774124340.1063862,1.0,0.0,0.0,,50517.44730088435,0.0,29521920.0,33.598358154296875,0.0,3.993278980255127,961.84375,29521920.0,0.0,961.84375,0.0,-43.46219253540039,-33.598358154296875,912.13459158
0.0,0.0,1774124345.8210995,0.9970703125,0.0,0.0,,50834.53339374065,0.0,29775872.0,33.902462005615234,0.0,3.9779348373413086,959.2421875,29775872.0,0.0,959.2421875,0.0,-43.69014358520508,-33.902462005615234,917.895338869
0.0,0.0,1774124351.5818567,0.9794921875,0.0,0.0,,50420.95920541462,0.0,30029824.0,34.21476745605469,0.0,4.001934051513672,942.9248046875,30029824.0,0.0,942.9248046875,0.0,-43.66256332397461,-34.21476745605469,923.628979864
0.0,0.0,1774124372.270408,0.990234375,0.0,0.0,"{'_type': 'html-file', 'sha256': 'e7dd7d894f019c0d40a3478854ead6fc63f6261de464078f3e0c0c85b7c03185', 'path': 'media/html/render_30283776_e7dd7d894f019c0d40a3.html', 'size': 844917}",50654.741121656574,0.0,30283776.0,34.830421447753906,0.0,4.000598430633545,948.20703125,30283776.0,0.0,948.20703125,0.0,-43.59912872314453,-34.830421447753906,938.583493464
0.0,0.0,1774124372.4269469,0.9951171875,0.0,0.0,,50534.526357280054,0.0,30537728.0,30.536373138427734,0.0,4.007716178894043,957.34765625,30537728.0,0.0,957.34765625,0.0,-43.76259231567383,-30.536373138427734,944.45978943
0.0,0.0,1774124378.1463225,1.0,0.0,0.0,,50837.930140698845,0.0,30791680.0,34.81201171875,0.0,4.005106449127197,970.1494140625,30791680.0,0.0,970.1494140625,0.0,-43.593204498291016,-34.81201171875,950.201370756
0.0,0.0,1774124383.887865,1.0,0.0,0.0,,50574.472061565,0.0,31045632.0,34.50437927246094,0.0,3.992612838745117,964.2080078125,31045632.0,0.0,964.2080078125,0.0,-43.63812255859375,-34.50437927246094,955.92108652
0.0,0.0,1774124389.6075473,0.994140625,0.0,0.0,,50800.627215199595,0.0,31299584.0,33.25531005859375,0.0,3.9816384315490723,955.0029296875,31299584.0,0.0,955.0029296875,0.0,-43.651702880859375,-33.25531005859375,961.678254564
0.0,0.0,1774124410.4120908,1.0,0.0,0.0,"{'path': 'media/html/render_31553536_06fdc7e82b0753493e33.html', 'size': 872205, '_type': 'html-file', 'sha256': '06fdc7e82b0753493e33c3d8a1e1744e3b025756bf068aec1fd0ada261ff13f7'}",50436.23438945322,0.0,31553536.0,33.36344528198242,0.0,3.9705848693847656,964.5546875,31553536.0,0.0,964.5546875,0.0,-43.83309555053711,-33.36344528198242,976.725275857
0.0,0.0,1774124410.5884452,0.9990234375,0.0,0.0,,50929.714365113694,0.0,31807488.0,31.330265045166016,0.0,3.9486806392669678,962.60546875,31807488.0,0.0,962.60546875,0.0,-43.915283203125,-31.330265045166016,982.650481973
0.0,0.0,1774124416.336937,1.0,0.0,0.0,,50559.768214288546,0.0,32061440.0,33.056671142578125,0.0,3.974651336669922,969.275390625,32061440.0,0.0,969.275390625,0.0,-44.02640151977539,-33.056671142578125,988.384723729
0.0,0.0,1774124422.0712059,0.9970703125,0.0,0.0,,50626.61052404236,0.0,32315392.0,34.59010314941406,0.0,3.966881275177002,956.3857421875,32315392.0,0.0,956.3857421875,0.0,-44.0970344543457,-34.59010314941406,994.128910107
0.0,0.0,1774124427.8153703,0.99609375,0.0,0.0,,50536.58112785265,0.0,32569344.0,33.464134216308594,0.0,3.98417329788208,962.333984375,32569344.0,0.0,962.333984375,0.0,-44.17814636230469,-33.464134216308594,999.862708849
0.0,0.0,1774124448.5671966,0.9990234375,0.0,0.0,"{'path': 'media/html/render_32823296_2f3ea6e179e04689537d.html', 'size': 862117, '_type': 'html-file', 'sha256': '2f3ea6e179e04689537d0676253c06643ef1a19375bb02b4585ac8f7f1f4b2cf'}",50654.601402661305,0.0,32823296.0,31.06313705444336,0.0,4.0045881271362305,969.875,32823296.0,0.0,969.875,0.0,-44.20219802856445,-31.06313705444336,1014.880251488
0.0,0.0,1774124448.7299132,1.0,0.0,0.0,,50754.84030434648,0.0,33077248.0,32.01702117919922,0.0,3.9996414184570312,962.37109375,33077248.0,0.0,962.37109375,0.0,-44.268768310546875,-32.01702117919922,1020.808951406
0.0,0.0,1774124454.4953496,1.0,0.0,0.0,,50585.94099480901,0.0,33331200.0,31.611751556396484,0.0,3.9921748638153076,971.2158203125,33331200.0,0.0,971.2158203125,0.0,-44.21043014526367,-31.611751556396484,1026.53896255
0.0,0.0,1774124460.2253237,0.9990234375,0.0,0.0,,50685.490813648794,0.0,33585152.0,31.199216842651367,0.0,3.973813533782959,967.3876953125,33585152.0,0.0,967.3876953125,0.0,-44.209468841552734,-31.199216842651367,1032.266528774
0.0,0.0,1774124465.9529638,1.0,0.0,0.0,,50696.82677446432,0.0,33839104.0,31.991352081298828,0.0,3.9651010036468506,958.66796875,33839104.0,0.0,958.66796875,0.0,-44.23765182495117,-31.991352081298828,1037.9865021
0.0,0.0,1774124487.077798,0.9970703125,0.0,0.0,"{'path': 'media/html/render_34093056_44910765002ec4bb03b8.html', 'size': 883885, '_type': 'html-file', 'sha256': '44910765002ec4bb03b80de03e56dc5eb19acec42c6e480ec564bf3a7b3626ea'}",50787.627104519146,0.0,34093056.0,32.76426696777344,0.0,3.959380626678467,958.4052734375,34093056.0,0.0,958.4052734375,0.0,-44.26455307006836,-32.76426696777344,1053.390852827
0.0,0.0,1774124487.259949,1.0,0.0,0.0,,50618.27894773284,0.0,34347008.0,32.034210205078125,0.0,3.9729812145233154,957.3193359375,34347008.0,0.0,957.3193359375,0.0,-44.31365203857422,-32.034210205078125,1059.313724719
0.0,0.0,1774124493.0000458,1.0,0.0,0.0,,50663.294355334685,0.0,34600960.0,33.16350555419922,0.0,3.975693941116333,969.84765625,34600960.0,0.0,969.84765625,0.0,-44.33659744262695,-33.16350555419922,1065.043305153
0.0,0.0,1774124498.7296782,1.0,0.0,0.0,,50686.48452786086,0.0,34854912.0,34.661102294921875,0.0,3.975452184677124,956.2392578125,34854912.0,0.0,956.2392578125,0.0,-44.347835540771484,-34.661102294921875,1070.749186995
0.0,0.0,1774124504.435801,1.0,0.0,0.0,,50941.6422309028,0.0,35108864.0,33.59264373779297,0.0,3.9843897819519043,964.05078125,35108864.0,0.0,964.05078125,0.0,-44.400352478027344,-33.59264373779297,1076.454666378
0.0,0.0,1774124525.5222998,1.0,0.0,0.0,"{'path': 'media/html/render_35362816_d88f927f01d879be47a6.html', 'size': 886185, '_type': 'html-file', 'sha256': 'd88f927f01d879be47a6051e0cebbe8d9d8698a610a3450c355052f841990d81'}",50924.75438802409,0.0,35362816.0,32.72417449951172,0.0,4.002951145172119,970.5517578125,35362816.0,0.0,970.5517578125,0.0,-44.46364974975586,-32.72417449951172,1091.835351014
0.0,0.0,1774124525.7206411,0.9990234375,0.0,0.0,,50895.29689912179,0.0,35616768.0,33.46623611450195,0.0,4.00459098815918,960.3916015625,35616768.0,0.0,960.3916015625,0.0,-44.532047271728516,-33.46623611450195,1097.743483231
0.0,0.0,1774124531.4299185,1.0,0.0,0.0,,50952.045005144224,0.0,35870720.0,33.614959716796875,0.0,4.015581130981445,963.7041015625,35870720.0,0.0,963.7041015625,0.0,-44.50664138793945,-33.614959716796875,1103.442612446
0.0,0.0,1774124537.1290824,0.9990234375,0.0,0.0,,51000.10784663864,0.0,36124672.0,32.67240905761719,0.0,4.010857582092285,965.91015625,36124672.0,0.0,965.91015625,0.0,-44.515541076660156,-32.67240905761719,1109.141889098
0.0,0.0,1774124542.827821,0.998046875,0.0,0.0,,50999.12133182474,0.0,36378624.0,32.609153747558594,0.0,4.020402908325195,963.7626953125,36378624.0,0.0,963.7626953125,0.0,-44.54179763793945,-32.609153747558594,1114.841284574
0.0,0.0,1774124563.6657844,0.998046875,0.0,0.0,"{'_type': 'html-file', 'sha256': '41d6ce75abb8c2081aeb7b1025ed7023a6015d536b9c651b940f0691a31b0251', 'path': 'media/html/render_36632576_41d6ce75abb8c2081aeb.html', 'size': 872549}",50998.67204069736,0.0,36632576.0,33.73445129394531,0.0,4.00909423828125,954.544921875,36632576.0,0.0,954.544921875,0.0,-44.52525329589844,-33.73445129394531,1129.978821579
0.0,0.0,1774124563.8483639,0.9970703125,0.0,0.0,,50949.92462916375,0.0,36886528.0,32.76695251464844,0.0,4.012612819671631,964.5302734375,36886528.0,0.0,964.5302734375,0.0,-44.502540588378906,-32.76695251464844,1135.895362438
0.0,0.0,1774124569.5815237,0.998046875,0.0,0.0,,50734.74339968428,0.0,37140480.0,33.6777229309082,0.0,4.0025506019592285,960.7900390625,37140480.0,0.0,960.7900390625,0.0,-44.49516677856445,-33.6777229309082,1141.605593539
0.0,0.0,1774124575.2921133,0.998046875,0.0,0.0,,50880.09969969258,0.0,37394432.0,34.51140213012695,0.0,4.010100841522217,964.083984375,37394432.0,0.0,964.083984375,0.0,-44.483619689941406,-34.51140213012695,1147.355928045
0.0,0.0,1774124581.0415914,0.9990234375,0.0,0.0,,50495.220605294,0.0,37648384.0,33.81574249267578,0.0,4.005543231964111,963.267578125,37648384.0,0.0,963.267578125,0.0,-44.47822952270508,-33.81574249267578,1153.057619692
0.0,0.0,1774124601.8671763,0.9970703125,0.0,0.0,"{'size': 843057, '_type': 'html-file', 'sha256': 'a40e6b6b666444c72780c460b2cd167fe0b465be46eab028266cc7208e7135c2', 'path': 'media/html/render_37902336_a40e6b6b666444c72780.html'}",50974.478177515964,0.0,37902336.0,35.13907241821289,0.0,4.000579833984375,932.6552734375,37902336.0,0.0,932.6552734375,0.0,-44.47483825683594,-35.13907241821289,1168.180233476
0.0,0.0,1774124602.032647,1.0,0.0,0.0,,50863.595096799196,0.0,38156288.0,34.07399368286133,0.0,4.005598545074463,973.97265625,38156288.0,0.0,973.97265625,0.0,-44.485347747802734,-34.07399368286133,1174.063929544
0.0,0.0,1774124607.7502177,1.0,0.0,0.0,,50886.358844816015,0.0,38410240.0,35.62390899658203,0.0,4.012587547302246,962.86328125,38410240.0,0.0,962.86328125,0.0,-44.50390625,-35.62390899658203,1179.783406587
0.0,0.0,1774124613.4695587,0.9990234375,0.0,0.0,,50810.252600565385,0.0,38664192.0,34.36692810058594,0.0,4.005809783935547,962.4580078125,38664192.0,0.0,962.4580078125,0.0,-44.48875045776367,-34.36692810058594,1185.514361778
0.0,0.0,1774124619.2008972,0.998046875,0.0,0.0,,50679.613742617774,0.0,38918144.0,36.5750732421875,0.0,4.001729488372803,946.302734375,38918144.0,0.0,946.302734375,0.0,-44.50761413574219,-36.5750732421875,1191.233489313
0.0,0.0,1774124639.387597,1.0,0.0,0.0,"{'path': 'media/html/render_39172096_2557f9554abcd590a48b.html', 'size': 867601, '_type': 'html-file', 'sha256': '2557f9554abcd590a48b0bf143ad0774815bab8b419af826d4e4958a6602c60e'}",50809.10618385532,0.0,39172096.0,33.54633331298828,0.0,4.006348133087158,970.5166015625,39172096.0,0.0,970.5166015625,0.0,-44.5076904296875,-33.54633331298828,1205.700680408
0.0,0.0,1774124639.5499244,1.0,0.0,0.0,,50687.7677310389,0.0,39426048.0,34.93478775024414,0.0,4.000805377960205,951.3759765625,39426048.0,0.0,951.3759765625,0.0,-44.46200180053711,-34.93478775024414,1211.587229656
0.0,0.0,1774124645.2736871,1.0,0.0,0.0,,50854.27483852012,0.0,39680000.0,33.80504608154297,0.0,3.9926955699920654,970.1015625,39680000.0,0.0,970.1015625,0.0,-44.42467498779297,-33.80504608154297,1217.295833088
0.0,0.0,1774124650.9821153,0.9951171875,0.0,0.0,,50915.61127798268,0.0,39933952.0,34.869842529296875,0.0,3.9960386753082275,960.9287109375,39933952.0,0.0,960.9287109375,0.0,-44.42607879638672,-34.869842529296875,1223.016852743
0.0,0.0,1774124656.7032475,0.99609375,0.0,0.0,,50795.86676021947,0.0,40187904.0,33.3565673828125,0.0,4.004444599151611,953.9052734375,40187904.0,0.0,953.9052734375,0.0,-44.423851013183594,-33.3565673828125,1228.723958728
0.0,0.0,1774124677.7040732,1.0,0.0,0.0,"{'path': 'media/html/render_40441856_f3cf18d116082d028469.html', 'size': 837385, '_type': 'html-file', 'sha256': 'f3cf18d116082d0284699b6b775149805d19c64539bfa03c736eb8bcfc790dc4'}",50938.1682754217,0.0,40441856.0,33.39781188964844,0.0,4.002343654632568,974.2431640625,40441856.0,0.0,974.2431640625,0.0,-44.415916442871094,-33.39781188964844,1244.017118304
0.0,0.0,1774124677.8936746,1.0,0.0,0.0,,51063.13823274922,0.0,40695808.0,33.62019348144531,0.0,4.015007495880127,964.4140625,40695808.0,0.0,964.4140625,0.0,-44.43046569824219,-33.62019348144531,1249.913040999
0.0,0.0,1774124683.5994282,0.9970703125,0.0,0.0,,50992.84662366101,0.0,40949760.0,34.41376495361328,0.0,4.009365558624268,960.7705078125,40949760.0,0.0,960.7705078125,0.0,-44.40001678466797,-34.41376495361328,1255.640422556
0.0,0.0,1774124689.3266897,1.0,0.0,0.0,,50761.12430617889,0.0,41203712.0,33.757755279541016,0.0,4.001119136810303,963.2314453125,41203712.0,0.0,963.2314453125,0.0,-44.346126556396484,-33.757755279541016,1261.352301091
0.0,0.0,1774124695.0388436,0.9990234375,0.0,0.0,,50886.50227628491,0.0,41457664.0,35.33681106567383,0.0,3.991117000579834,955.7568359375,41457664.0,0.0,955.7568359375,0.0,-44.27466583251953,-35.33681106567383,1267.090756578
0.0,0.0,1774124716.6565092,0.998046875,0.0,0.0,"{'_type': 'html-file', 'sha256': '167d276e77bcc5f0818e4947e231faa2032d0e8f7da140e5f64d9421155bdb70', 'path': 'media/html/render_41711616_167d276e77bcc5f0818e.html', 'size': 897009}",50625.9463994733,0.0,41711616.0,35.50470733642578,0.0,3.983980178833008,954.94140625,41711616.0,0.0,954.94140625,0.0,-44.27104949951172,-35.50470733642578,1282.96957492
0.0,0.0,1774124716.8368614,1.0,0.0,0.0,,51042.85274617153,0.0,41965568.0,32.81248474121094,0.0,3.9644811153411865,973.330078125,41965568.0,0.0,973.330078125,0.0,-44.2230110168457,-32.81248474121094,1288.856032657
0.0,0.0,1774124722.5424392,1.0,0.0,0.0,,51007.984240636775,0.0,42219520.0,35.10028839111328,0.0,3.9580154418945312,963.916015625,42219520.0,0.0,963.916015625,0.0,-44.214599609375,-35.10028839111328,1294.544544997
0.0,0.0,1774124728.2309847,0.998046875,0.0,0.0,,51123.35051271328,0.0,42473472.0,34.69874954223633,0.0,3.9607627391815186,967.3662109375,42473472.0,0.0,967.3662109375,0.0,-44.151302337646484,-34.69874954223633,1300.279650659
0.0,0.0,1774124733.9660928,1.0,0.0,0.0,,50664.959560049225,0.0,42727424.0,33.19960021972656,0.0,3.9500505924224854,964.2890625,42727424.0,0.0,964.2890625,0.0,-44.16657638549805,-33.19960021972656,1305.980697295
0.0,0.0,1774124755.073451,1.0,0.0,0.0,"{'path': 'media/html/render_42981376_e553ca95703dd4a01737.html', 'size': 895989, '_type': 'html-file', 'sha256': 'e553ca95703dd4a017377a9f424144f323684b45492f7e45308e59fcdb887112'}",50966.812101920426,0.0,42981376.0,32.03192901611328,0.0,3.9639365673065186,967.283203125,42981376.0,0.0,967.283203125,0.0,-44.20408630371094,-32.03192901611328,1321.386495029
0.0,0.0,1774124755.2505474,1.0,0.0,0.0,,50930.20627607829,0.0,43235328.0,34.00807189941406,0.0,3.971909761428833,950.7060546875,43235328.0,0.0,950.7060546875,0.0,-44.255252838134766,-34.00807189941406,1327.250389269
0.0,0.0,1774124760.9366477,0.9921875,0.0,0.0,,51197.94221350449,0.0,43489280.0,34.61197280883789,0.0,3.966778516769409,958.224609375,43489280.0,0.0,958.224609375,0.0,-44.24949645996094,-34.61197280883789,1332.979156506
0.0,0.0,1774124766.6655757,1.0,0.0,0.0,,50705.65733071403,0.0,43743232.0,32.16132354736328,0.0,3.97281551361084,963.1064453125,43743232.0,0.0,963.1064453125,0.0,-44.24480056762695,-32.16132354736328,1338.71202546
0.0,0.0,1774124772.3983302,1.0,0.0,0.0,,50677.908995930215,0.0,43997184.0,32.62579345703125,0.0,3.9736783504486084,958.373046875,43997184.0,0.0,958.373046875,0.0,-44.27928161621094,-32.62579345703125,1344.468610329
0.0,0.0,1774124793.3048964,1.0,0.0,0.0,"{'size': 884909, '_type': 'html-file', 'sha256': 'a3cd215bba569df92e72cf2ca36fd5f95a8e3197e5bc112e0b7be0b72165a33f', 'path': 'media/html/render_44251136_a3cd215bba569df92e72.html'}",50641.54589625916,0.0,44251136.0,35.577857971191406,0.0,3.9868569374084473,920.529296875,44251136.0,0.0,920.529296875,0.0,-44.36263656616211,-35.577857971191406,1359.617974733
0.0,0.0,1774124793.4606934,0.9990234375,0.0,0.0,,50996.82368167352,0.0,44505088.0,32.6121711730957,0.0,3.989196538925171,966.2958984375,44505088.0,0.0,966.2958984375,0.0,-44.40019989013672,-32.6121711730957,1365.505613492
0.0,0.0,1774124799.1921153,0.9970703125,0.0,0.0,,50746.28272920995,0.0,44759040.0,32.24539566040039,0.0,3.9813830852508545,958.96484375,44759040.0,0.0,958.96484375,0.0,-44.4020881652832,-32.24539566040039,1371.215581805
0.0,0.0,1774124804.902169,0.998046875,0.0,0.0,,50882.1389180484,0.0,45012992.0,31.858436584472656,0.0,3.989027976989746,966.8984375,45012992.0,0.0,966.8984375,0.0,-44.42196273803711,-31.858436584472656,1376.947663908
0.0,0.0,1774124810.634051,0.9990234375,0.0,0.0,,50697.60375929336,0.0,45266944.0,34.116180419921875,0.0,3.983323812484741,963.345703125,45266944.0,0.0,963.345703125,0.0,-44.422969818115234,-34.116180419921875,1382.656256653
0.0,0.0,1774124830.8568413,0.9970703125,0.0,0.0,"{'path': 'media/html/render_45520896_62f1ed79ac2b4f5f5136.html', 'size': 879297, '_type': 'html-file', 'sha256': '62f1ed79ac2b4f5f51368f7e56a5cdc5af093574b60d50a88e26f1d7e7da221e'}",50921.012521436365,0.0,45520896.0,32.2851448059082,0.0,3.9852681159973145,959.5849609375,45520896.0,0.0,959.5849609375,0.0,-44.43037796020508,-32.2851448059082,1397.169934738
0.0,0.0,1774124831.0216076,0.994140625,0.0,0.0,,50665.98620968627,0.0,45774848.0,35.38161849975586,0.0,3.9884705543518066,933.474609375,45774848.0,0.0,933.474609375,0.0,-44.43006896972656,-35.38161849975586,1403.071608901
0.0,0.0,1774124836.7580473,0.9990234375,0.0,0.0,,50665.8512486733,0.0,46028800.0,34.963294982910156,0.0,3.9939475059509277,961.345703125,46028800.0,0.0,961.345703125,0.0,-44.448001861572266,-34.963294982910156,1408.78541249
0.0,0.0,1774124842.4716444,1.0,0.0,0.0,,50849.20088666451,0.0,46282752.0,35.72361755371094,0.0,3.987946033477783,951.3408203125,46282752.0,0.0,951.3408203125,0.0,-44.45460510253906,-35.72361755371094,1414.476113195
0.0,0.0,1774124848.16247,0.9912109375,0.0,0.0,,51070.4023489994,0.0,46536704.0,33.76116180419922,0.0,3.9857661724090576,956.1201171875,46536704.0,0.0,956.1201171875,0.0,-44.45561218261719,-33.76116180419922,1420.191022293
0.0,0.0,1774124868.8064034,0.990234375,0.0,0.0,"{'path': 'media/html/render_46790656_78b679bdb0c679a0fa4e.html', 'size': 876961, '_type': 'html-file', 'sha256': '78b679bdb0c679a0fa4e92cde4d2cfb29b5335f5a2878b01298d5e7a883fa542'}",50857.30269788882,0.0,46790656.0,35.25247573852539,0.0,3.980614185333252,949.6474609375,46790656.0,0.0,949.6474609375,0.0,-44.44279098510742,-35.25247573852539,1435.119447408
0.0,0.0,1774124868.9607997,0.99609375,0.0,0.0,,50974.91484493225,0.0,47044608.0,32.948829650878906,0.0,3.98688006401062,963.5380859375,47044608.0,0.0,963.5380859375,0.0,-44.434959411621094,-32.948829650878906,1441.015002728
0.0,0.0,1774124874.701456,0.9970703125,0.0,0.0,,50632.77135048245,0.0,47298560.0,35.940673828125,0.0,3.997573137283325,925.28515625,47298560.0,0.0,925.28515625,0.0,-44.445579528808594,-35.940673828125,1446.736215006
0.0,0.0,1774124880.4225276,0.994140625,0.0,0.0,,50772.23759086577,0.0,47552512.0,35.959625244140625,0.0,4.002213001251221,962.70703125,47552512.0,0.0,962.70703125,0.0,-44.47749710083008,-35.959625244140625,1452.46792675
0.0,0.0,1774124886.1543818,1.0,0.0,0.0,,50660.8654252133,0.0,47806464.0,34.62678909301758,0.0,4.012922286987305,957.54296875,47806464.0,0.0,957.54296875,0.0,-44.508872985839844,-34.62678909301758,1458.174797071
0.0,0.0,1774124907.5005176,0.9873046875,0.0,0.0,"{'path': 'media/html/render_48060416_e815ddabd5aa6662f549.html', 'size': 858485, '_type': 'html-file', 'sha256': 'e815ddabd5aa6662f549648b46628e25917f3266c1e9294322924a0d6f8f72dd'}",50911.0458208159,0.0,48060416.0,36.8780517578125,0.0,4.0290937423706055,945.62109375,48060416.0,0.0,945.62109375,0.0,-44.578697204589844,-36.8780517578125,1473.813598493
0.0,0.0,1774124907.6866732,0.998046875,0.0,0.0,,50671.553978084565,0.0,48314368.0,33.96453857421875,0.0,4.042491912841797,969.3603515625,48314368.0,0.0,969.3603515625,0.0,-44.672821044921875,-33.96453857421875,1479.749703653
0.0,0.0,1774124913.435922,0.9931640625,0.0,0.0,,50565.27665411751,0.0,48568320.0,34.412803649902344,0.0,4.049511432647705,960.0126953125,48568320.0,0.0,960.0126953125,0.0,-44.70448303222656,-34.412803649902344,1485.468060528
0.0,0.0,1774124919.1543179,0.9990234375,0.0,0.0,,50819.98347121318,0.0,48822272.0,34.68345642089844,0.0,4.0544514656066895,956.853515625,48822272.0,0.0,956.853515625,0.0,-44.70450973510742,-34.68345642089844,1491.193654922
0.0,0.0,1774124924.8801928,0.9970703125,0.0,0.0,,50728.28231421332,0.0,49076224.0,36.38461685180664,0.0,4.057640075683594,958.7333984375,49076224.0,0.0,958.7333984375,0.0,-44.69009017944336,-36.38461685180664,1496.90465819
0.0,0.0,1774124945.4293582,0.9990234375,0.0,0.0,"{'path': 'media/html/render_49330176_69e6849d6dc6e118eba1.html', 'size': 868109, '_type': 'html-file', 'sha256': '69e6849d6dc6e118eba1240f3b6032d683d56c2cc937cf4ea2e0e0308811932d'}",50883.53656972721,0.0,49330176.0,33.62497329711914,0.0,4.056998252868652,955.455078125,49330176.0,0.0,955.455078125,0.0,-44.73141098022461,-33.62497329711914,1511.742432272
0.0,0.0,1774124945.6275883,0.9990234375,0.0,0.0,,50744.86843198373,0.0,49584128.0,34.706974029541016,0.0,4.048924446105957,961.5478515625,49584128.0,0.0,961.5478515625,0.0,-44.75572204589844,-34.706974029541016,1517.689469312
0.0,0.0,1774124951.3757896,0.978515625,0.0,0.0,,50577.14247738337,0.0,49838080.0,35.669532775878906,0.0,4.041136741638184,932.853515625,49838080.0,0.0,932.853515625,0.0,-44.703773498535156,-35.669532775878906,1523.403939063
0.0,0.0,1774124957.0896714,0.99609375,0.0,0.0,,50857.95105145159,0.0,50092032.0,34.75649642944336,0.0,4.036069869995117,967.4306640625,50092032.0,0.0,967.4306640625,0.0,-44.64076614379883,-34.75649642944336,1529.128964551
0.0,0.0,1774124962.8151877,0.9951171875,0.0,0.0,,50759.977686331775,0.0,50345984.0,34.551483154296875,0.0,4.030277252197266,954.2998046875,50345984.0,0.0,954.2998046875,0.0,-44.62024688720703,-34.551483154296875,1534.844219583
0.0,0.0,1774124984.1991987,1.0,0.0,0.0,"{'_type': 'html-file', 'sha256': '8ddb7457d1a5df86a6d997eb7ac446ebf13d16057cbe1024c8409d1e03b88f26', 'path': 'media/html/render_50599936_8ddb7457d1a5df86a6d9.html', 'size': 880197}",50831.36512326948,0.0,50599936.0,34.51805877685547,0.0,4.018990993499756,960.798828125,50599936.0,0.0,960.798828125,0.0,-44.627105712890625,-34.51805877685547,1550.512282648
0.0,0.0,1774124984.412585,0.998046875,0.0,0.0,,50876.877144369515,0.0,50853888.0,33.88306427001953,0.0,4.016146659851074,966.3974609375,50853888.0,0.0,966.3974609375,0.0,-44.60069274902344,-33.88306427001953,1556.457391033
0.0,0.0,1774124990.143492,0.9990234375,0.0,0.0,,50769.36020367002,0.0,51107840.0,33.41035461425781,0.0,4.007475852966309,968.5869140625,51107840.0,0.0,968.5869140625,0.0,-44.55259323120117,-33.41035461425781,1562.196278853
0.0,0.0,1774124995.8826435,0.9970703125,0.0,0.0,,50606.91556815433,0.0,51361792.0,33.54520797729492,0.0,3.996765375137329,967.3115234375,51361792.0,0.0,967.3115234375,0.0,-44.53878402709961,-33.54520797729492,1567.945482174
0.0,0.0,1774125001.6312485,1.0,0.0,0.0,,50497.28654465291,0.0,51615744.0,34.40727996826172,0.0,3.9989020824432373,964.974609375,51615744.0,0.0,964.974609375,0.0,-44.49351501464844,-34.40727996826172,1568.612803416
