eval/episode_success,eval/episode_reward_survive,_step,training/entropy,training/actor_loss,training/critic_loss,training/alpha_loss,training/sps,_timestamp,eval/episode_reward_dist,eval/episode_reward_near,eval/episode_success_any,eval/episode_dist,render,eval/episode_reward,_runtime,training/log_alpha,eval/episode_reward_ctrl,eval/episode_success_hard,eval/episode_success_easy,step
0.52734375,816.3818359375,45774848.0,0.0,-30.929622650146484,0.11855651438236237,-2.427905928925611e-05,28731.41071469996,1773995016.452357,0.0,0.0,0.001953125,2783.55322265625,,0.52734375,2926.57573,0.0,-1770.369384765625,0.0,16.40625,45774848.0
0.0380859375,843.8125,46028800.0,0.0,-29.399856567382812,0.1064566820859909,5.0611568440217525e-05,28584.35669499782,1773995028.4068165,0.0,0.0,0.0048828125,2853.11083984375,,0.0380859375,2938.480505953,0.0,-1671.99609375,0.0,18.8974609375,46028800.0
0.3857421875,848.8720703125,46282752.0,0.0,-28.974811553955078,0.11286269873380661,-4.327693386585452e-05,28564.35736633418,1773995040.3114994,0.0,0.0,0.0009765625,2882.13671875,,0.3857421875,2950.42110566,0.0,-1710.0296630859375,0.0,18.994140625,46282752.0
0.0,825.2216796875,46536704.0,0.0,-29.035966873168945,0.1136443167924881,2.96677590085892e-05,28582.17449567035,1773995052.2519908,0.0,0.0,0.0,2835.34326171875,,0.0,2962.305031453,0.0,-1683.698486328125,0.0,3.234375,46536704.0
0.001953125,738.7919921875,46790656.0,0.0,-28.893239974975586,0.1054377630352974,-2.6581643396639265e-05,28628.08846059611,1773995095.1895752,0.0,0.0,0.0009765625,2486.71435546875,"{'path': 'media/html/render_46790656_51e60baf798482e00894.html', 'size': 4138693.0, '_type': 'html-file', 'sha256': '51e60baf798482e008945c8ce00bf299bd20def8f44077700c38dd0f249b7b25'}",0.001953125,2993.35801427,0.0,-1558.9879150390625,0.0,14.5,46790656.0
0.203125,759.0234375,47044608.0,0.0,-28.932531356811523,0.10521147400140762,-2.659009794570011e-07,28623.99794775046,1773995095.3913224,0.0,0.0,0.00390625,2488.25732421875,,0.203125,3005.493128688,0.0,-1701.725341796875,0.0,31.8818359375,47044608.0
0.013671875,839.7802734375,47298560.0,0.0,-28.843700408935547,0.10862866789102554,3.9229948015417904e-05,28520.704629460568,1773995107.3242297,0.0,0.0,0.0009765625,2871.298095703125,,0.013671875,3017.427393546,0.0,-1759.301513671875,0.0,12.677734375,47298560.0
0.6181640625,813.771484375,47552512.0,0.0,-28.704071044921875,0.10803243517875671,-1.3641855503010447e-06,28608.323733220757,1773995119.2584722,0.0,0.0,0.0029296875,2790.0830078125,,0.6181640625,3029.373028067,0.0,-1685.91943359375,0.0,20.46875,47552512.0
1.986328125,816.1689453125,47806464.0,0.0,-27.82758903503418,0.1034112423658371,-5.6923301599454135e-05,28501.847443259176,1773995131.2039511,0.0,0.0,0.0068359375,2769.710205078125,,1.986328125,3041.328535584,0.0,-1666.03173828125,0.0,26.791015625,47806464.0
0.5537109375,817.3154296875,48060416.0,0.0,-27.993640899658203,0.10906793177127838,9.950748790288344e-05,28544.063965602367,1773995176.0902336,0.0,0.0,0.0048828125,2718.32177734375,"{'path': 'media/html/render_48060416_101a7b0d050e6ef274ae.html', 'size': 4122877.0, '_type': 'html-file', 'sha256': '101a7b0d050e6ef274aed2d9a90371c15417c30e5bee1dc9d410139f6ed59d78'}",0.5537109375,3074.258615314,0.0,-1727.3690185546875,0.0,32.5693359375,48060416.0
1.2333984375,789.0888671875,48314368.0,0.0,-28.819961547851562,0.11553054302930832,2.8490421755122952e-05,28580.449681794697,1773995176.2971117,0.0,0.0,0.0048828125,2642.5546875,,1.2333984375,3086.419369308,0.0,-1804.6884765625,0.0,37.5234375,48314368.0
0.90625,792.80859375,48568320.0,0.0,-29.160707473754883,0.10431649535894394,-9.596211020834744e-05,28592.75801225292,1773995188.2503278,0.0,0.0,0.0009765625,2693.40380859375,,0.90625,3098.350584906,0.0,-1602.64794921875,0.0,18.8525390625,48568320.0
0.0390625,722.46875,48822272.0,0.0,-28.486082077026367,0.10264362394809723,0.00011619930592132732,28545.469205934605,1773995200.1816049,0.0,0.0,0.0009765625,2355.96630859375,,0.0390625,3110.286047435,0.0,-1603.1044921875,0.0,11.884765625,48822272.0
1.919921875,873.15234375,49076224.0,0.0,-28.132251739501953,0.10046080499887466,-5.697339929611189e-06,28619.876305820682,1773995212.1170337,0.0,0.0,0.0029296875,2899.59375,,1.919921875,3122.207282707,0.0,-1698.03955078125,0.0,29.6728515625,49076224.0
0.03515625,848.7802734375,49330176.0,0.0,-28.8514404296875,0.11107832938432693,-4.184805220575072e-06,28585.265723424793,1773995255.1997807,0.0,0.0,0.0009765625,2855.2666015625,"{'sha256': 'f85d3a91072655f2eb643b3d6fc3fea64e05e44d1b667845d4e6650ed9f253ae', 'path': 'media/html/render_49330176_f85d3a91072655f2eb64.html', 'size': 4027937.0, '_type': 'html-file'}",0.03515625,3153.368258855,0.0,-1758.19140625,0.0,16.654296875,49330176.0
0.4892578125,791.36328125,49584128.0,0.0,-27.9484920501709,0.10398618131875992,-3.837366875814041e-06,28588.869420131043,1773995255.4771106,0.0,0.0,0.0009765625,2696.459716796875,,0.4892578125,3165.619057522,0.0,-1615.8173828125,0.0,10.0693359375,49584128.0
1.0986328125,814.1513671875,49838080.0,0.0,-27.720542907714844,0.10795558989048004,1.8562248442322016e-05,28473.71683737456,1773995267.4500031,0.0,0.0,0.0068359375,2729.5830078125,,1.0986328125,3177.574355771,0.0,-1705.137939453125,0.0,10.55078125,49838080.0
0.236328125,843.6171875,50092032.0,0.0,-27.87069320678711,0.10760509967803955,-2.4479213607264683e-05,28540.067016133045,1773995279.4047785,0.0,0.0,0.0009765625,2851.856689453125,,0.236328125,3189.497369189,0.0,-1737.293212890625,0.0,17.1953125,50092032.0
1.265625,837.6650390625,50345984.0,0.0,-28.31791877746582,0.10208680480718613,6.918443250469863e-05,28572.17592467635,1773995291.3282785,0.0,0.0,0.0029296875,2774.3544921875,,1.265625,3201.455388807,0.0,-1786.0814208984375,0.0,29.8876953125,50345984.0
0.2119140625,827.8720703125,50599936.0,0.0,-27.52630043029785,0.1015939712524414,1.6907186363823712e-05,28540.879929134393,1773995335.9397366,0.0,0.0,0.0029296875,2754.9794921875,"{'size': 4073825.0, '_type': 'html-file', 'sha256': '00f5ce654cd5fa58178707baae3a35c5b5fb13f466a80b8956cfc336a3892f13', 'path': 'media/html/render_50599936_00f5ce654cd5fa581787.html'}",0.2119140625,3234.108213794,0.0,-1714.68359375,0.0,10.4306640625,50599936.0
1.7822265625,808.2841796875,50853888.0,0.0,-28.020700454711914,0.10542310029268265,-1.0793418368848506e-05,28496.145366655102,1773995336.1363614,0.0,0.0,0.0068359375,2659.671630859375,,1.7822265625,3246.31331648,0.0,-1701.54541015625,0.0,49.3251953125,50853888.0
0.306640625,754.787109375,51107840.0,0.0,-27.358720779418945,0.10478883981704712,-6.0943846619920805e-05,28430.141672897942,1773995348.1442137,0.0,0.0,0.00390625,2451.34033203125,,0.306640625,3258.268475777,0.0,-1711.5257568359375,0.0,28.580078125,51107840.0
1.8115234375,786.6767578125,51361792.0,0.0,-27.64607810974121,0.11019745469093323,-1.3458159628498834e-05,28551.52089306072,1773995360.0994413,0.0,0.0,0.005859375,2619.24072265625,,1.8115234375,3270.238035177,0.0,-1564.201904296875,0.0,23.8662109375,51361792.0
2.873046875,891.927734375,51615744.0,0.0,-27.45828628540039,0.1087881401181221,7.480404747184366e-05,28486.69217733259,1773995372.0684288,0.0,0.0,0.0087890625,2878.234375,,2.873046875,3271.074764408,0.0,-1900.792236328125,0.0,64.1142578125,51615744.0
