eval/episode_success_easy,training/alpha_loss,training/critic_loss,training/entropy,eval/episode_reward,training/log_alpha,eval/episode_reward_survive,step,eval/episode_reward_near,eval/episode_success,eval/episode_success_hard,training/actor_loss,_timestamp,training/sps,eval/episode_reward_ctrl,eval/episode_dist,eval/episode_reward_dist,_step,eval/episode_success_any,_runtime,render
22.6708984375,-2.7201855118619278e-05,0.11643632501363754,0.0,0.4091796875,0.0,817.796875,23427072.0,0.0,0.4091796875,0.0,-23.801673889160156,1774003484.9059196,28214.346149296234,-1839.677001953125,2800.236328125,0.0,23427072.0,0.0009765625,1506.798352359,
18.9716796875,-1.3595119526144117e-05,0.11028768867254257,0.0,0.0,0.0,938.45703125,23681024.0,0.0,0.0,0.0,-23.983110427856445,1774003496.9486525,28252.08805299389,-2024.678466796875,3216.53857421875,0.0,23681024.0,0.0,1518.805066956,
30.37109375,3.9379905501846224e-05,0.10827413201332092,0.0,0.83203125,0.0,920.251953125,23934976.0,0.0,0.83203125,0.0,-23.815492630004883,1774003540.9958699,28231.661834298582,-1941.120361328125,3146.638671875,0.0,23934976.0,0.0029296875,1550.844241544,"{'path': 'media/html/render_23934976_601c60038598dedcb578.html', 'size': 4045897.0, '_type': 'html-file', 'sha256': '601c60038598dedcb578182a13b27e0a57a0eec2f60c2ec7f82ffc96d096b639'}"
24.8876953125,3.5224973544245586e-05,0.10833213478326797,0.0,0.865234375,0.0,790.060546875,24188928.0,0.0,0.865234375,0.0,-24.376220703125,1774003541.183303,28342.31930118499,-1671.580322265625,2697.13134765625,0.0,24188928.0,0.0029296875,1563.059652876,
10.8359375,-2.0764498913194984e-05,0.10408591479063034,0.0,0.6357421875,0.0,761.4931640625,24442880.0,0.0,0.6357421875,0.0,-23.263151168823242,1774003553.2106364,28177.989271775066,-1639.8544921875,2579.232421875,0.0,24442880.0,0.001953125,1575.088748161,
22.6357421875,2.173702887375839e-05,0.10796524584293365,0.0,0.794921875,0.0,831.0791015625,24696832.0,0.0,0.794921875,0.0,-24.540973663330078,1774003565.2398014,28300.71278421023,-1742.93017578125,2849.39306640625,0.0,24696832.0,0.0009765625,1587.072747828,
16.3388671875,2.6337613235227764e-05,0.10636615753173828,0.0,0.0,0.0,817.6962890625,24950784.0,0.0,0.0,0.0,-24.360931396484375,1774003577.2235947,28289.254851167683,-1708.4456787109375,2788.1044921875,0.0,24950784.0,0.0,1599.069551606,
27.8857421875,-2.1550578821916133e-05,0.11174198240041733,0.0,0.095703125,0.0,804.6435546875,25204736.0,0.0,0.095703125,0.0,-25.421993255615234,1774003621.3088403,28400.6135313012,-1724.4510498046875,2721.638671875,0.0,25204736.0,0.005859375,1631.157201943,"{'path': 'media/html/render_25204736_ce2e15aef80df1cb345a.html', 'size': 4025017.0, '_type': 'html-file', 'sha256': 'ce2e15aef80df1cb345abcde77e3f5405124b44b3c89d7ac11e07338a0729174'}"
10.078125,-7.804337656125426e-05,0.11795511096715927,0.0,0.0,0.0,804.8701171875,25458688.0,0.0,0.0,0.0,-24.538999557495117,1774003621.5190911,28333.25427065561,-1721.17529296875,2776.970458984375,0.0,25458688.0,0.0,1643.383154047,
20.375,8.993508527055383e-05,0.10961779952049255,0.0,0.0,0.0,897.755859375,25712640.0,0.0,0.0,0.0,-25.89420509338379,1774003633.5342057,28379.615913306854,-2019.59130859375,2943.496337890625,0.0,25712640.0,0.0,1655.353615822,
38.3095703125,-2.514028710720595e-05,0.10810298472642899,0.0,0.53515625,0.0,879.41796875,25966592.0,0.0,0.53515625,0.0,-24.71840476989746,1774003645.5047212,28335.299879409922,-1864.2320556640625,2860.903076171875,0.0,25966592.0,0.00390625,1667.362487097,
61.162109375,1.4381484447767434e-07,0.12300339341163635,0.0,6.345703125,0.0,866.451171875,26220544.0,0.0,6.345703125,0.0,-24.98935890197754,1774003657.5136666,28374.877982993166,-1913.6416015625,2874.705078125,0.0,26220544.0,0.013671875,1679.346618253,
51.36328125,-2.5511586500215344e-05,0.1259629875421524,0.0,1.8515625,0.0,752.7197265625,26474496.0,0.0,1.8515625,0.0,-24.619522094726562,1774003701.8455865,28289.224046618456,-1612.9847412109375,2400.97998046875,0.0,26474496.0,0.0068359375,1711.694056806,"{'size': 4183093.0, '_type': 'html-file', 'sha256': '6be25219b803f313b7eb32eea7adadd63b0cbb76f84b865837b9a0b0470ccea3', 'path': 'media/html/render_26474496_6be25219b803f313b7eb.html'}"
43.79296875,-8.008641088963486e-06,0.10947594046592712,0.0,1.8994140625,0.0,907.869140625,26728448.0,0.0,1.8994140625,0.0,-24.8641414642334,1774003702.1016402,28322.982455629997,-2068.56982421875,3088.067138671875,0.0,26728448.0,0.005859375,1723.985113175,
2.826171875,8.28241027193144e-05,0.11355582624673843,0.0,0.0,0.0,858.3154296875,26982400.0,0.0,0.0,0.0,-24.328266143798828,1774003714.136165,28163.664867710202,-1904.1641845703125,2914.7041015625,0.0,26982400.0,0.0,1735.996758889,
43.119140625,-5.566243271459825e-05,0.10642174631357193,0.0,1.310546875,0.0,795.587890625,27236352.0,0.0,1.310546875,0.0,-24.662111282348633,1774003726.1476781,28355.5163263221,-1708.11376953125,2609.1689453125,0.0,27236352.0,0.0029296875,1747.973935558,
11.5419921875,6.4897390075202566e-06,0.10955266654491425,0.0,0.0,0.0,953.5869140625,27490304.0,0.0,0.0,0.0,-24.21683120727539,1774003738.125008,28310.12794879367,-1925.667724609375,3171.80126953125,0.0,27490304.0,0.0,1760.023504133,
15.90625,-3.0287858407973545e-06,0.11043283343315125,0.0,0.0234375,0.0,863.48046875,27744256.0,0.0,0.0234375,0.0,-23.85751724243164,1774003782.4955318,28233.306638983417,-1810.8349609375,2910.685546875,0.0,27744256.0,0.0009765625,1792.343864092,"{'size': 4088389.0, '_type': 'html-file', 'sha256': 'd9c2cb95d88d09b9bce9e1733cfc8724f5096d973b503ef9325732baa52809a4', 'path': 'media/html/render_27744256_d9c2cb95d88d09b9bce9.html'}"
48.7958984375,-5.126651558384765e-06,0.115562304854393,0.0,0.1865234375,0.0,809.2705078125,27998208.0,0.0,0.1865234375,0.0,-23.677762985229492,1774003782.697177,28223.958946964543,-1784.521484375,2581.1025390625,0.0,27998208.0,0.00390625,1804.605290326,
26.197265625,2.110282912326511e-05,0.104320228099823,0.0,0.0,0.0,783.91796875,28252160.0,0.0,0.0,0.0,-24.174169540405273,1774003794.7563844,28222.766149645446,-1586.6181640625,2623.54345703125,0.0,28252160.0,0.0,1816.570816413,
23.5107421875,5.083451469545253e-06,0.11864747852087021,0.0,0.232421875,0.0,937.0537109375,28506112.0,0.0,0.232421875,0.0,-24.77777862548828,1774003806.7217278,28354.030849365095,-1916.61328125,3155.278564453125,0.0,28506112.0,0.0009765625,1828.60742272,
14.8740234375,3.6455072404351085e-05,0.10592271387577057,0.0,0.060546875,0.0,812.40625,28760064.0,0.0,0.060546875,0.0,-24.535720825195312,1774003818.7579906,28274.707546045895,-1796.536376953125,2659.5361328125,0.0,28760064.0,0.0029296875,1840.581067353,
25.830078125,-2.2608333893003874e-05,0.11384982615709305,0.0,0.0078125,0.0,849.9833984375,29014016.0,0.0,0.0078125,0.0,-24.85800552368164,1774003862.7793748,28325.61486826877,-1797.4259033203125,2877.02197265625,0.0,29014016.0,0.0029296875,1872.627750761,"{'size': 4082517.0, '_type': 'html-file', 'sha256': '30435770709c75071e69a49b8584a4d114e45fdbaf7caa51e39b349eb82342d5', 'path': 'media/html/render_29014016_30435770709c75071e69.html'}"
55.6865234375,1.6622171870039892e-06,0.12105021625757217,0.0,1.3515625,0.0,863.947265625,29267968.0,0.0,1.3515625,0.0,-25.01160430908203,1774003862.9653702,28313.23436370747,-1789.36083984375,2775.31298828125,0.0,29267968.0,0.009765625,1884.80913852,
40.0341796875,-3.1034844141686335e-05,0.12083501368761063,0.0,0.49609375,0.0,937.19140625,29521920.0,0.0,0.49609375,0.0,-25.80284881591797,1774003874.9600313,28285.069803785107,-1980.3392333984375,3128.482177734375,0.0,29521920.0,0.0048828125,1896.825899868,
61.65234375,3.976685547968373e-05,0.11290768533945084,0.0,6.5322265625,0.0,865.615234375,29775872.0,0.0,6.5322265625,0.0,-24.879560470581055,1774003886.9768515,28327.72039734534,-1808.445068359375,2807.67919921875,0.0,29775872.0,0.01953125,1908.819134028,
29.2158203125,-3.46143169736024e-05,0.12622345983982086,0.0,0.8798828125,0.0,837.6796875,30029824.0,0.0,0.8798828125,0.0,-24.329465866088867,1774003898.9700694,28270.994268999355,-1749.732666015625,2859.21337890625,0.0,30029824.0,0.00390625,1920.796550868,
36.673828125,1.951894046214875e-05,0.12549759447574615,0.0,0.0,0.0,895.4736328125,30283776.0,0.0,0.0,0.0,-26.025922775268555,1774003942.953543,28405.5403494898,-1896.77978515625,2935.357421875,0.0,30283776.0,0.0,1952.801907258,"{'size': 4219057.0, '_type': 'html-file', 'sha256': '64b903848cb7a7f7a8570e4a7bf2a74be78b9f2b22a9b95f71d0eaf53d920869', 'path': 'media/html/render_30283776_64b903848cb7a7f7a857.html'}"
24.0234375,1.6638294255244546e-05,0.12161426246166229,0.0,0.5703125,0.0,865.775390625,30537728.0,0.0,0.5703125,0.0,-26.598325729370117,1774003943.1684475,28480.955800303545,-1817.8135986328125,2871.42431640625,0.0,30537728.0,0.0029296875,1965.05747532,
19.9482421875,9.910185326589271e-06,0.12367434054613113,0.0,0.1171875,0.0,850.9404296875,30791680.0,0.0,0.1171875,0.0,-26.109512329101562,1774003955.207902,28248.526801642307,-1735.5914306640625,2817.43212890625,0.0,30791680.0,0.0029296875,1977.059150793,
29.6572265625,2.514654624974355e-05,0.12300577759742737,0.0,2.4033203125,0.0,865.0615234375,31045632.0,0.0,2.4033203125,0.0,-25.454330444335938,1774003967.2101238,28321.540296815278,-1901.19287109375,2833.4267578125,0.0,31045632.0,0.005859375,1989.042059115,
46.5546875,-1.1006132808688562e-05,0.11438997089862823,0.0,0.48828125,0.0,872.744140625,31299584.0,0.0,0.48828125,0.0,-25.983863830566406,1774003979.1929626,28401.670702897372,-1890.936279296875,2880.857421875,0.0,31299584.0,0.005859375,2000.975462572,
4.6171875,3.140584522043355e-05,0.11997175961732864,0.0,0.0,0.0,869.9541015625,31553536.0,0.0,0.0,0.0,-27.214113235473633,1774004023.3795345,28453.248706864048,-1775.0638427734375,2962.86865234375,0.0,31553536.0,0.0,2033.227905134,"{'size': 4035597.0, '_type': 'html-file', 'sha256': '82a30e29c5ae54aeaa08de46df13a999ee88c30b69d42884c9432ba5cd189a58', 'path': 'media/html/render_31553536_82a30e29c5ae54aeaa08.html'}"
28.7578125,-3.0522587621817365e-05,0.12657392024993896,0.0,3.5458984375,0.0,834.724609375,31807488.0,0.0,3.5458984375,0.0,-27.26765251159668,1774004023.625228,28508.85349106304,-1732.970703125,2786.454345703125,0.0,31807488.0,0.009765625,2045.472623281,
12.46484375,3.044674485863652e-05,0.1340009719133377,0.0,0.2705078125,0.0,885.5068359375,32061440.0,0.0,0.2705078125,0.0,-27.17921257019043,1774004035.6235743,28283.870333574618,-1940.086181640625,2978.00830078125,0.0,32061440.0,0.0009765625,2057.417127202,
15.9775390625,9.27111159398919e-06,0.11166243255138397,0.0,0.0,0.0,804.986328125,32315392.0,0.0,0.0,0.0,-27.731271743774414,1774004047.568147,28521.73104651124,-1776.07666015625,2708.296875,0.0,32315392.0,0.0,2069.379239053,
14.892578125,2.4160006432794034e-05,0.10895268619060516,0.0,0.0224609375,0.0,899.1513671875,32569344.0,0.0,0.0224609375,0.0,-26.67973518371582,1774004059.5301378,28365.54359147703,-1865.11083984375,3021.465576171875,0.0,32569344.0,0.0009765625,2081.344635714,
45.9296875,-4.1559585952199996e-05,0.11340576410293579,0.0,6.2724609375,0.0,800.705078125,32823296.0,0.0,6.2724609375,0.0,-27.90454864501953,1774004102.748958,28485.852637515432,-1760.69921875,2655.4111328125,0.0,32823296.0,0.017578125,2112.597339649,"{'sha256': '4db1d28a2a751cfca2d9867b54cbc2058cd6a75cc92b9a249b1ba7b1efba21b0', 'path': 'media/html/render_32823296_4db1d28a2a751cfca2d9.html', 'size': 4053905.0, '_type': 'html-file'}"
29.7890625,2.4248729459941387e-05,0.11916984617710114,0.0,0.0,0.0,910.037109375,33077248.0,0.0,0.0,0.0,-28.490406036376953,1774004102.9472854,28490.434140271547,-2128.514404296875,3005.59765625,0.0,33077248.0,0.0,2124.801968433,
16.54296875,-5.269232497084886e-05,0.11956798285245895,0.0,0.0,0.0,937.80078125,33331200.0,0.0,0.0,0.0,-27.378185272216797,1774004114.9530098,28374.36398963282,-2001.029541015625,3186.832275390625,0.0,33331200.0,0.0,2136.759437449,
11.833984375,4.5922239223727956e-05,0.12289389222860336,0.0,0.6943359375,0.0,815.314453125,33585152.0,0.0,0.6943359375,0.0,-27.561880111694336,1774004126.9104714,28382.607513454303,-1722.7462158203125,2760.99365234375,0.0,33585152.0,0.0029296875,2148.684778454,
28.7841796875,3.475528137641959e-05,0.11942864209413528,0.0,0.6328125,0.0,855.3544921875,33839104.0,0.0,0.6328125,0.0,-28.890615463256836,1774004138.835754,28586.91055977642,-1724.6793212890625,2885.3408203125,0.0,33839104.0,0.0009765625,2160.614274347,
30.3701171875,-4.889410047326237e-05,0.12133440375328064,0.0,2.4345703125,0.0,837.166015625,34093056.0,0.0,2.4345703125,0.0,-27.62760353088379,1774004182.8324213,28468.672753033505,-1722.97119140625,2764.840087890625,0.0,34093056.0,0.0126953125,2192.680767714,"{'_type': 'html-file', 'sha256': 'c8a5cab7445f6a8af289354b68a9cd98948d35abd83de04af7d5686446824fee', 'path': 'media/html/render_34093056_c8a5cab7445f6a8af289.html', 'size': 4136473.0}"
11.6513671875,1.2218863048474304e-05,0.13005930185317993,0.0,0.0,0.0,889.0703125,34347008.0,0.0,0.0,0.0,-27.36545753479004,1774004183.0220826,28472.169480251447,-1731.8267822265625,3043.2236328125,0.0,34347008.0,0.0,2204.819797242,
16.7900390625,3.099054083577357e-05,0.12704867124557495,0.0,0.3994140625,0.0,820.9072265625,34600960.0,0.0,0.3994140625,0.0,-27.641122817993164,1774004194.9708328,28417.798536241186,-1712.82666015625,2754.589599609375,0.0,34600960.0,0.001953125,2216.738068376,
32.197265625,8.363174856640399e-06,0.12896107137203217,0.0,0.013671875,0.0,881.1884765625,34854912.0,0.0,0.013671875,0.0,-28.64120101928711,1774004206.8890164,28614.8095207265,-1813.388427734375,2978.8056640625,0.0,34854912.0,0.0009765625,2228.656355529,
28.9970703125,-1.6864081771927886e-05,0.1339104324579239,0.0,0.5625,0.0,899.9599609375,35108864.0,0.0,0.5625,0.0,-28.266746520996094,1774004218.8072155,28494.863895379425,-1830.853271484375,2962.014892578125,0.0,35108864.0,0.0068359375,2240.566887932,
28.6982421875,3.5311812098370865e-05,0.12505096197128296,0.0,0.9169921875,0.0,802.375,35362816.0,0.0,0.9169921875,0.0,-28.914775848388672,1774004263.0665932,28630.991841438426,-1725.71044921875,2628.1796875,0.0,35362816.0,0.001953125,2272.914938497,"{'size': 4159373.0, '_type': 'html-file', 'sha256': '39259f24a390270f451e0dfd120d4a26745074ec88e43f178554e869c8b9465b', 'path': 'media/html/render_35362816_39259f24a390270f451e.html'}"
21.505859375,4.662080073103425e-07,0.13065601885318756,0.0,0.2275390625,0.0,800.82421875,35616768.0,0.0,0.2275390625,0.0,-28.58339500427246,1774004263.2653356,28518.73295517085,-1690.4599609375,2628.81640625,0.0,35616768.0,0.0029296875,2285.081280975,
14.6552734375,-2.033419514191337e-05,0.12658631801605225,0.0,0.0,0.0,918.6142578125,35870720.0,0.0,0.0,0.0,-28.7645320892334,1774004275.2321894,28491.14667996813,-1895.123291015625,3158.01025390625,0.0,35870720.0,0.0,2296.977968667,
20.173828125,6.543416930071544e-06,0.12613022327423096,0.0,1.3876953125,0.0,745.6513671875,36124672.0,0.0,1.3876953125,0.0,-28.934465408325195,1774004287.1287138,28569.936578367036,-1602.8975830078125,2490.69384765625,0.0,36124672.0,0.0048828125,2308.882873438,
29.3515625,-1.8151522453990765e-05,0.1309743970632553,0.0,1.5166015625,0.0,830.3232421875,36378624.0,0.0,1.5166015625,0.0,-30.023820877075195,1774004299.0337753,28671.887097218776,-1730.4925537109375,2755.005126953125,0.0,36378624.0,0.00390625,2320.735896763,
10.794921875,2.518421933928039e-05,0.14135324954986572,0.0,0.05859375,0.0,820.0263671875,36632576.0,0.0,0.05859375,0.0,-30.60491180419922,1774004342.3309686,28717.205769690656,-1772.73876953125,2752.7880859375,0.0,36632576.0,0.0009765625,2352.179511055,"{'size': 4220393.0, '_type': 'html-file', 'sha256': 'bb12e04a2136ca1a7af2ee3d49b9f8d57b1d196e963cee64a6d7aabe4338be65', 'path': 'media/html/render_36632576_bb12e04a2136ca1a7af2.html'}"
29.3125,7.593833288410679e-05,0.12741966545581818,0.0,0.30078125,0.0,802.4208984375,36886528.0,0.0,0.30078125,0.0,-29.913387298583984,1774004342.5726247,28660.720511395786,-1692.917236328125,2616.79541015625,0.0,36886528.0,0.0048828125,2364.317142412,
26.8720703125,-6.71905218041502e-05,0.12658746540546417,0.0,1.724609375,0.0,775.65625,37140480.0,0.0,1.724609375,0.0,-30.312686920166016,1774004354.468194,28603.14659049701,-1631.7364501953125,2599.958740234375,0.0,37140480.0,0.0029296875,2376.210872408,
28.8505859375,5.3659627155866474e-05,0.12708427011966705,0.0,1.2099609375,0.0,843.615234375,37394432.0,0.0,1.2099609375,0.0,-29.555517196655273,1774004366.3617887,28676.87606536566,-1792.4298095703125,2853.253662109375,0.0,37394432.0,0.005859375,2388.087695463,
30.8681640625,-8.278082532342523e-05,0.1326940506696701,0.0,0.2822265625,0.0,812.9248046875,37648384.0,0.0,0.2822265625,0.0,-29.997840881347656,1774004378.238851,28631.502090849935,-1707.031005859375,2679.806884765625,0.0,37648384.0,0.0029296875,2399.959270383,
35.078125,8.086049638222903e-05,0.1325932741165161,0.0,1.853515625,0.0,882.6083984375,37902336.0,0.0,1.853515625,0.0,-30.129907608032227,1774004422.2295427,28771.032965578517,-1856.148193359375,2918.3857421875,0.0,37902336.0,0.0068359375,2432.07790116,"{'size': 4102461.0, '_type': 'html-file', 'sha256': 'd4d346901c62dc969f8897cd1e173433d4bdc90d1b70dd8cda05e8ff600c939e', 'path': 'media/html/render_37902336_d4d346901c62dc969f88.html'}"
30.720703125,8.555920794606209e-05,0.13554640114307404,0.0,1.0947265625,0.0,940.498046875,38156288.0,0.0,1.0947265625,0.0,-30.758907318115234,1774004422.4211767,28762.049699351177,-2076.48046875,3122.87158203125,0.0,38156288.0,0.00390625,2444.174321945,
21.0927734375,-2.225704156444408e-05,0.13599713146686554,0.0,0.7685546875,0.0,923.9296875,38410240.0,0.0,0.7685546875,0.0,-30.996402740478516,1774004434.3253248,28702.044191665344,-2068.31591796875,3080.533935546875,0.0,38410240.0,0.00390625,2456.029471481,
68.931640625,-5.121992580825463e-05,0.13639813661575317,0.0,2.5419921875,0.0,781.435546875,38664192.0,0.0,2.5419921875,0.0,-31.603071212768555,1774004446.1804032,28706.468822981347,-1785.64697265625,2443.66650390625,0.0,38664192.0,0.0078125,2467.891765879,
33.001953125,3.765762085095048e-05,0.1341245174407959,0.0,2.791015625,0.0,729.654296875,38918144.0,0.0,2.791015625,0.0,-31.49764060974121,1774004458.0427039,28796.737284167128,-1500.85498046875,2414.70849609375,0.0,38918144.0,0.0068359375,2479.7192439,
17.13671875,4.325078771216795e-05,0.13699005544185638,0.0,0.7822265625,0.0,903.875,39172096.0,0.0,0.7822265625,0.0,-31.596839904785156,1774004502.0167103,28799.180516750177,-1943.03662109375,3008.46728515625,0.0,39172096.0,0.001953125,2511.865101415,"{'size': 4066329.0, '_type': 'html-file', 'sha256': '5afa27417fe752f68d1bfc4431856b64366f7b983f07042bb34534044b546cb5', 'path': 'media/html/render_39172096_5afa27417fe752f68d1b.html'}"
10.576171875,1.5181590242718812e-05,0.12679645419120789,0.0,0.0,0.0,689.5830078125,39426048.0,0.0,0.0,0.0,-30.028966903686523,1774004502.2171195,28749.322851826284,-1458.8070068359375,2340.150146484375,0.0,39426048.0,0.0,2523.98041622,
43.4384765625,-6.8349895627761725e-06,0.12875980138778687,0.0,2.0546875,0.0,639.75,39680000.0,0.0,2.0546875,0.0,-30.015642166137695,1774004514.1314828,28540.0081333587,-1340.721923828125,2036.30419921875,0.0,39680000.0,0.0048828125,2535.849523502,
36.5732421875,-7.2300663305213675e-06,0.13968291878700256,0.0,1.9287109375,0.0,788.1044921875,39933952.0,0.0,1.9287109375,0.0,-30.73202133178711,1774004526.0005462,28780.421550300463,-1629.2501220703125,2605.818115234375,0.0,39933952.0,0.0048828125,2547.725046972,
27.7939453125,1.327071095147403e-05,0.13017508387565613,0.0,0.853515625,0.0,884.609375,40187904.0,0.0,0.853515625,0.0,-30.023820877075195,1774004537.8759284,28643.808995358268,-1801.117431640625,2915.337890625,0.0,40187904.0,0.001953125,2559.586357846,
29.42578125,-2.7602103727986105e-05,0.1402471959590912,0.0,1.236328125,0.0,859.1083984375,40441856.0,0.0,1.236328125,0.0,-31.80154037475586,1774004581.0639257,28792.075426318745,-1750.153076171875,2811.48974609375,0.0,40441856.0,0.0078125,2590.912327647,"{'size': 4134173.0, '_type': 'html-file', 'sha256': '47b27d3afa288710a770d88b647def7493af4b9b3f4956c5673a58932514b0d9', 'path': 'media/html/render_40441856_47b27d3afa288710a770.html'}"
14.013671875,2.3568882170366123e-05,0.13380883634090424,0.0,0.0,0.0,754.560546875,40695808.0,0.0,0.0,0.0,-31.301742553710938,1774004581.281432,28739.298516505485,-1597.29443359375,2456.746826171875,0.0,40695808.0,0.0,2603.030707895,
29.421875,-1.0043863767350558e-05,0.13103635609149933,0.0,0.513671875,0.0,848.1572265625,40949760.0,0.0,0.513671875,0.0,-30.97379493713379,1774004593.1816902,28692.968685080472,-1763.806884765625,2839.26806640625,0.0,40949760.0,0.0029296875,2614.893717551,
38.9716796875,1.3830021089233924e-05,0.1381903439760208,0.0,4.3466796875,0.0,901.7822265625,41203712.0,0.0,4.3466796875,0.0,-31.13760757446289,1774004605.0447648,28767.180420472992,-1988.81884765625,2994.69287109375,0.0,41203712.0,0.009765625,2626.76832585,
31.1875,6.0671300161629915e-05,0.14262479543685913,0.0,0.056640625,0.0,808.1025390625,41457664.0,0.0,0.056640625,0.0,-30.98227310180664,1774004616.919261,28765.102277304115,-1701.1212158203125,2660.99951171875,0.0,41457664.0,0.0087890625,2638.638748794,
21.7060546875,-4.2540006688795984e-05,0.13568633794784546,0.0,1.3017578125,0.0,856.091796875,41711616.0,0.0,1.3017578125,0.0,-30.22801971435547,1774004661.0745485,28664.94958252965,-1836.8533935546875,2810.423828125,0.0,41711616.0,0.0078125,2670.92290982,"{'size': 4139045.0, '_type': 'html-file', 'sha256': '89c17b0354118d2b67362dbd5ac75c15a2264663a400af1c03fc8f7f8a2e4aaa', 'path': 'media/html/render_41711616_89c17b0354118d2b6736.html'}"
36.923828125,-1.4514443137159105e-05,0.14972075819969177,0.0,0.13671875,0.0,871.861328125,41965568.0,0.0,0.13671875,0.0,-31.4003849029541,1774004661.3112423,28747.97505895261,-1822.34130859375,2896.068359375,0.0,41965568.0,0.0009765625,2683.067205539,
34.1328125,6.970312097109854e-05,0.13234706223011017,0.0,0.7607421875,0.0,867.2041015625,42219520.0,0.0,0.7607421875,0.0,-31.415945053100586,1774004673.2182746,28578.294148858535,-1757.30712890625,2889.7685546875,0.0,42219520.0,0.0068359375,2694.960951437,
25.87890625,-1.362275543215219e-05,0.1362096667289734,0.0,0.841796875,0.0,857.826171875,42473472.0,0.0,0.841796875,0.0,-30.887161254882812,1774004685.111455,28690.284554863276,-1717.0400390625,2858.3955078125,0.0,42473472.0,0.001953125,2706.806597611,
14.041015625,6.815954111516476e-05,0.12661562860012054,0.0,0.0,0.0,907.4931640625,42727424.0,0.0,0.0,0.0,-31.68824005126953,1774004696.957663,28737.670987908266,-1752.185546875,3059.313232421875,0.0,42727424.0,0.0,2718.668068653,
38.7587890625,-4.17458031733986e-05,0.13688410818576813,0.0,0.4091796875,0.0,802.33203125,42981376.0,0.0,0.4091796875,0.0,-31.511260986328125,1774004741.0936072,28833.483211993713,-1634.964111328125,2669.805908203125,0.0,42981376.0,0.0009765625,2750.941972058,"{'sha256': 'd5001c2e92217dba29ed6f02204160d49661ab74ba07ac75eb30f9565ea81590', 'path': 'media/html/render_42981376_d5001c2e92217dba29ed.html', 'size': 4126345.0, '_type': 'html-file'}"
50.0048828125,-2.0158780898782425e-05,0.156438946723938,0.0,2.3056640625,0.0,697.533203125,43235328.0,0.0,2.3056640625,0.0,-31.45534896850586,1774004741.293121,28716.284459561106,-1433.06396484375,2288.38818359375,0.0,43235328.0,0.0068359375,2763.059089229,
46.1513671875,-2.4041992219281383e-05,0.1428080052137375,0.0,0.212890625,0.0,887.9677734375,43489280.0,0.0,0.212890625,0.0,-31.68709945678711,1774004753.2102408,28664.28694817746,-1890.142333984375,2938.990966796875,0.0,43489280.0,0.0068359375,2774.917418468,
44.4033203125,5.1538136176532134e-05,0.14424844086170197,0.0,1.5029296875,0.0,896.017578125,43743232.0,0.0,1.5029296875,0.0,-31.012615203857422,1774004765.0683901,28698.649289494482,-1856.7626953125,2930.168212890625,0.0,43743232.0,0.0087890625,2786.77590309,
29.66015625,3.36342491209507e-05,0.13583964109420776,0.0,0.0478515625,0.0,855.4677734375,43997184.0,0.0,0.0478515625,0.0,-31.807239532470703,1774004776.9267561,28828.660420283042,-1753.7838134765625,2806.84423828125,0.0,43997184.0,0.0009765625,2798.632037019,
18.4755859375,-5.6284392485395074e-05,0.14394955337047577,0.0,2.1875,0.0,824.2763671875,44251136.0,0.0,2.1875,0.0,-30.739118576049805,1774004820.0355425,28697.692056784446,-1864.0789794921875,2789.57275390625,0.0,44251136.0,0.005859375,2829.883904721,"{'_type': 'html-file', 'sha256': '544d09a373515dd092dec05ed49f9989ac12f9e874d9764b0d547d7c73737d76', 'path': 'media/html/render_44251136_544d09a373515dd092de.html', 'size': 4079433.0}"
33.2080078125,-1.1514296602399554e-05,0.15236948430538177,0.0,1.388671875,0.0,894.8134765625,44505088.0,0.0,1.388671875,0.0,-31.931528091430664,1774004820.2383382,28835.467424168797,-1821.5997314453125,2981.977783203125,0.0,44505088.0,0.00390625,2841.974908428,
47.51171875,6.86825078446418e-05,0.1649613082408905,0.0,1.2919921875,0.0,781.3251953125,44759040.0,0.0,1.2919921875,0.0,-31.606063842773438,1774004832.1257582,28646.200922050226,-1668.29150390625,2560.5126953125,0.0,44759040.0,0.0068359375,2853.868290983,
47.208984375,-3.867748091579415e-05,0.17108123004436493,0.0,1.3828125,0.0,825.7265625,45012992.0,0.0,1.3828125,0.0,-31.007781982421875,1774004844.019179,28720.031231289984,-1780.3963623046875,2677.273681640625,0.0,45012992.0,0.0029296875,2865.727455355,
49.603515625,1.769248046912253e-05,0.1595282405614853,0.0,2.5166015625,0.0,863.3193359375,45266944.0,0.0,2.5166015625,0.0,-31.03835678100586,1774004855.878445,28711.717492403935,-1681.6243896484375,2853.01171875,0.0,45266944.0,0.01171875,2877.610932834,
37.6787109375,-1.52741795318434e-05,0.1646387130022049,0.0,3.1904296875,0.0,839.6708984375,45520896.0,0.0,3.1904296875,0.0,-31.446163177490234,1774004900.346789,28758.20499462298,-1644.9638671875,2796.77587890625,0.0,45520896.0,0.005859375,2910.195132553,"{'size': 4087493.0, '_type': 'html-file', 'sha256': '0e5e431d029dc567f359d5bef7a544eaeda2be7deaa1665fec78597ca8b65ab3', 'path': 'media/html/render_45520896_0e5e431d029dc567f359.html'}"
