training/actor_loss,training/log_alpha,eval/episode_reward_ctrl,eval/episode_reward_survive,eval/episode_reward,eval/episode_success_easy,training/alpha_loss,render,eval/episode_success,eval/episode_reward_near,eval/episode_success_any,_runtime,eval/episode_success_hard,step,training/critic_loss,_step,training/entropy,eval/episode_reward_dist,training/sps,eval/episode_dist,_timestamp
-25.40285301208496,0.0,-1714.968017578125,833.1025390625,0.0,30.1103515625,2.6687766876420937e-06,,0.0,0.0,0.0,2889.533097377,0.0,45012992.0,0.09657257795333862,45012992.0,0.0,0.0,27910.662805674474,2793.191162109375,1774008150.7372591
-24.873550415039062,0.0,-1916.8056640625,882.109375,0.04296875,20.4140625,-4.132674803258851e-05,,0.04296875,0.0,0.0009765625,2901.669850355,0.0,45266944.0,0.09451773762702942,45266944.0,0.0,0.0,27860.371213265946,3060.909423828125,1774008162.8703825
-26.213947296142578,0.0,-1817.070068359375,888.5,0.7666015625,34.85546875,2.5987303160945885e-05,"{'size': 4095041.0, '_type': 'html-file', 'sha256': '3eac8186245b44ad8b670154422b23bdf9f190d3df1d609666ae71ac9fa914a7', 'path': 'media/html/render_45520896_3eac8186245b44ad8b67.html'}",0.7666015625,0.0,0.001953125,2934.424918669,0.0,45520896.0,0.10167183727025986,45520896.0,0.0,0.0,27958.78327517817,2959.73876953125,1774008207.7628953
-25.928504943847656,0.0,-1922.6474609375,873.9970703125,0.66015625,20.5693359375,4.894887752016075e-05,,0.66015625,0.0,0.0009765625,2946.820324381,0.0,45774848.0,0.09545974433422089,45774848.0,0.0,0.0,27910.006794868612,2887.71728515625,1774008208.0135481
-26.604759216308594,0.0,-1815.16064453125,826.2763671875,0.5302734375,16.490234375,-6.32705123280175e-05,,0.5302734375,0.0,0.001953125,2958.928868013,0.0,46028800.0,0.09476174414157867,46028800.0,0.0,0.0,27985.794108944956,2801.8642578125,1774008220.1575935
-26.248817443847656,0.0,-1817.79345703125,834.6015625,0.416015625,30.5224609375,5.63663306820672e-05,,0.416015625,0.0,0.001953125,2971.047066651,0.0,46282752.0,0.09334224462509155,46282752.0,0.0,0.0,27927.108250617737,2779.794189453125,1774008232.265854
-27.214618682861328,0.0,-1794.797607421875,825.8974609375,0.0146484375,19.9482421875,1.3417736226983834e-05,,0.0146484375,0.0,0.0009765625,2983.134116624,0.0,46536704.0,0.09948801249265671,46536704.0,0.0,0.0,28016.832359082804,2769.1416015625,1774008244.3844721
-26.59610366821289,0.0,-1828.827392578125,881.017578125,1.0859375,28.5986328125,1.6597807643847773e-06,"{'size': 4083505.0, '_type': 'html-file', 'sha256': '28ed3cef35b69ba3632e89781aaadf7381ccebe3825a1d2d242df4a755fb888a', 'path': 'media/html/render_46790656_28ed3cef35b69ba3632e.html'}",1.0859375,0.0,0.001953125,3014.359023572,0.0,46790656.0,0.1009456068277359,46790656.0,0.0,0.0,27993.804537965985,2978.200927734375,1774008287.697086
-26.596052169799805,0.0,-1926.9078369140625,899.7001953125,0.0048828125,27.8671875,-1.7268406509174383e-06,,0.0048828125,0.0,0.0009765625,3026.687580971,0.0,47044608.0,0.09680460393428802,47044608.0,0.0,0.0,27967.78133605595,2976.94970703125,1774008287.893693
-27.154754638671875,0.0,-1925.062744140625,895.443359375,0.056640625,35.19140625,1.444191912014503e-05,,0.056640625,0.0,0.0009765625,3038.796411493,0.0,47298560.0,0.09473398327827454,47298560.0,0.0,0.0,27876.3459517619,3012.37109375,1774008300.0249853
-27.379375457763672,0.0,-1980.300537109375,948.4375,0.0,13.3359375,-2.3223974494612776e-05,,0.0,0.0,0.0,3050.934937175,0.0,47552512.0,0.1023741289973259,47552512.0,0.0,0.0,28050.32826470783,3237.54296875,1774008312.1336834
-25.92388916015625,0.0,-1855.604736328125,855.623046875,0.5693359375,22.4228515625,5.305399827193469e-05,,0.5693359375,0.0,0.001953125,3063.045624972,0.0,47806464.0,0.09425391256809235,47806464.0,0.0,0.0,27894.130796385645,2892.149169921875,1774008324.2716818
-26.836729049682617,0.0,-1865.0645751953125,907.787109375,1.5791015625,32.681640625,-5.442495967145078e-05,"{'sha256': '463ff17f2f50a343a4d5a1f69653221a0fed6bb2ad6a35ac3424824ff754b6a7', 'path': 'media/html/render_48060416_463ff17f2f50a343a4d5.html', 'size': 4073905.0, '_type': 'html-file'}",1.5791015625,0.0,0.0068359375,3095.724110009,0.0,48060416.0,0.10814613848924637,48060416.0,0.0,0.0,28046.47946037105,3113.916259765625,1774008369.062164
-26.811817169189453,0.0,-1893.466064453125,877.2744140625,1.3779296875,25.8447265625,-1.9868371055054013e-06,,1.3779296875,0.0,0.00390625,3108.036865838,0.0,48314368.0,0.10031431168317795,48314368.0,0.0,0.0,27967.89148934226,2990.05712890625,1774008369.2625868
-27.72525978088379,0.0,-1749.85888671875,840.4892578125,2.376953125,24.705078125,5.996861727908254e-05,,2.376953125,0.0,0.0087890625,3120.121221722,0.0,48568320.0,0.10627425462007523,48568320.0,0.0,0.0,28066.8544464443,2798.587890625,1774008381.3743186
-27.429302215576172,0.0,-1856.283447265625,841.927734375,0.5732421875,24.2421875,-1.3824937013851013e-05,,0.5732421875,0.0,0.0009765625,3132.191512784,0.0,48822272.0,0.10828264057636261,48822272.0,0.0,0.0,28063.72569867856,2860.75244140625,1774008393.4587624
-28.542509078979492,0.0,-1693.854248046875,806.2041015625,1.7275390625,44.30859375,-6.819308055128204e-06,,1.7275390625,0.0,0.00390625,3144.266342693,0.0,49076224.0,0.10600472241640091,49076224.0,0.0,0.0,28178.53866640762,2665.18603515625,1774008405.528962
-27.715126037597656,0.0,-1806.6455078125,869.2216796875,0.0029296875,12.8291015625,4.207387974020094e-05,"{'size': 4155189.0, '_type': 'html-file', 'sha256': '6a251c36adbcc85ce65f39354feb2b8838bf15bc20ed43121f44b2b2657188c3', 'path': 'media/html/render_49330176_6a251c36adbcc85ce65f.html'}",0.0029296875,0.0,0.0009765625,3177.428818852,0.0,49330176.0,0.10173129290342331,49330176.0,0.0,0.0,28095.423283263615,2996.15478515625,1774008450.766901
-27.96613311767578,0.0,-1898.144287109375,844.0537109375,1.54296875,36.9814453125,-6.0154739912832156e-05,,1.54296875,0.0,0.00390625,3189.751766989,0.0,49584128.0,0.10908790677785873,49584128.0,0.0,0.0,28171.73573390356,2822.85986328125,1774008450.9892995
-27.648433685302734,0.0,-1834.717041015625,853.25,0.5517578125,23.705078125,6.329553434625268e-05,,0.5517578125,0.0,0.0048828125,3201.800165246,0.0,49838080.0,0.10499933362007141,49838080.0,0.0,0.0,28066.698399243207,2888.44873046875,1774008463.089132
-29.08098602294922,0.0,-2052.5419921875,911.10546875,0.7294921875,42.88671875,4.456442184164189e-06,,0.7294921875,0.0,0.00390625,3213.858759986,0.0,50092032.0,0.10655570030212402,50092032.0,0.0,0.0,28235.392479026217,2967.635986328125,1774008475.137462
-28.11295509338379,0.0,-1859.330810546875,892.0634765625,0.0,11.4501953125,3.892996392096393e-05,,0.0,0.0,0.0,3225.906231509,0.0,50345984.0,0.10512728989124298,50345984.0,0.0,0.0,28151.871921275226,2991.67578125,1774008487.196165
-29.372333526611328,0.0,-2082.35107421875,935.7158203125,3.2021484375,46.544921875,-1.5101528333616443e-05,"{'sha256': 'b7f17e08367999f497b0b35ec463343f1bae92e40cf78b895489b3135623848a', 'path': 'media/html/render_50599936_b7f17e08367999f497b0.html', 'size': 4143305.0, '_type': 'html-file'}",3.2021484375,0.0,0.0068359375,3257.462745313,0.0,50599936.0,0.10021159052848816,50599936.0,0.0,0.0,28247.2892279141,3088.31689453125,1774008530.8007472
-26.978984832763672,0.0,-1945.5286865234375,899.498046875,0.0,9.0068359375,1.420611260982696e-05,,0.0,0.0,0.0,3269.828056042,0.0,50853888.0,0.10057005286216736,50853888.0,0.0,0.0,28031.048325346852,3030.5224609375,1774008531.0394688
-27.72372817993164,0.0,-1775.601806640625,873.6982421875,0.7861328125,20.41015625,9.242268788511865e-06,,0.7861328125,0.0,0.001953125,3281.936546829,0.0,51107840.0,0.10759580135345459,51107840.0,0.0,0.0,28074.666419258258,2938.09033203125,1774008543.1654942
-27.214447021484375,0.0,-1936.7891845703125,865.3857421875,0.0,9.28515625,1.3371814929996617e-05,,0.0,0.0,0.0,3294.017366575,0.0,51361792.0,0.10274800658226013,51361792.0,0.0,0.0,28073.68376545091,2968.56787109375,1774008555.274011
-28.036876678466797,0.0,-1872.820556640625,864.5263671875,0.05859375,44.09765625,4.3460669985506684e-05,,0.05859375,0.0,0.0009765625,3294.826811153,0.0,51615744.0,0.10146284848451614,51615744.0,0.0,0.0,28133.22049800004,2841.4208984375,1774008567.3548996
