_step,eval/episode_reward_survive,training/entropy,training/log_alpha,training/critic_loss,eval/episode_success,eval/episode_reward_dist,eval/episode_reward_ctrl,training/alpha_loss,eval/episode_reward_near,step,eval/episode_success_any,render,eval/episode_success_hard,training/sps,eval/episode_reward,eval/episode_dist,eval/episode_success_easy,training/actor_loss,_timestamp,_runtime
46282752.0,829.9921875,0.0,0.0,0.06716934591531754,0.0,0.0,-1712.106201171875,-1.1993392035947181e-05,0.0,46282752.0,0.0,,0.0,28203.523333313475,0.0,2815.7587890625,25.01953125,-23.74462127685547,1773985172.8147476,2947.656628666
46536704.0,701.1953125,0.0,0.0,0.06965574622154236,0.0,0.0,-1567.22900390625,1.3943213161837775e-05,0.0,46536704.0,0.0,,0.0,28303.523815227993,0.0,2370.7802734375,14.38671875,-24.853981018066406,1773985184.8458192,2959.636847756
46790656.0,856.7666015625,0.0,0.0,0.07007980346679688,0.0,0.0,-1854.3126220703125,-8.586821422795765e-06,0.0,46790656.0,0.0,"{'path': 'media/html/render_46790656_dcd5800ca0e0601b282a.html', 'size': 4105685.0, '_type': 'html-file', 'sha256': 'dcd5800ca0e0601b282aac12e5d44f0b3b2eb87ca636c983f920b42bbb5fb71e'}",0.0,28322.148018943513,0.0,2905.3427734375,13.681640625,-24.8978214263916,1773985228.1817884,2990.991850191
47044608.0,829.984375,0.0,0.0,0.06713622063398361,0.2529296875,0.0,-1720.0526123046875,3.964792631450109e-05,0.0,47044608.0,0.001953125,,0.0,28401.051990484524,0.2529296875,2803.79443359375,19.5166015625,-25.859865188598633,1773985228.4163353,3003.242323795
47298560.0,819.4873046875,0.0,0.0,0.07342696189880371,0.0,0.0,-1665.80419921875,-9.281056009058375e-06,0.0,47298560.0,0.0,,0.0,28251.25928695343,0.0,2783.970947265625,5.2568359375,-25.223125457763672,1773985240.4316633,3015.1861781
47552512.0,888.4990234375,0.0,0.0,0.06928854435682297,0.0,0.0,-1800.1749267578125,-3.782249768846668e-05,0.0,47552512.0,0.0,,0.0,28574.280709061542,0.0,3006.97119140625,11.7001953125,-27.482425689697266,1773985252.3747976,3027.174181684
47806464.0,859.8076171875,0.0,0.0,0.0676509290933609,0.0,0.0,-1816.8892822265625,7.647122401976958e-05,0.0,47806464.0,0.0,,0.0,28367.279581728315,0.0,2932.47509765625,22.849609375,-25.72378158569336,1773985264.3634176,3039.198748049
48060416.0,911.6279296875,0.0,0.0,0.06733621656894684,0.15625,0.0,-1910.113037109375,-3.0731123842997476e-05,0.0,48060416.0,0.001953125,"{'path': 'media/html/render_48060416_7fe0ec80820fbfcf3460.html', 'size': 4175781.0, '_type': 'html-file', 'sha256': '7fe0ec80820fbfcf3460e04680067e281068fac098eec70ad4b49055a887f088'}",0.0,28334.63355436605,0.15625,3064.515625,20.14453125,-24.772579193115234,1773985309.038187,3071.848246967
48314368.0,903.130859375,0.0,0.0,0.07173923403024673,0.0615234375,0.0,-1801.715087890625,-2.8900281904498115e-05,0.0,48314368.0,0.001953125,,0.0,28337.237224116143,0.0615234375,3104.06005859375,9.1513671875,-25.09288215637207,1773985309.2389135,3084.074953346
48568320.0,921.6611328125,0.0,0.0,0.07379309833049774,0.0,0.0,-1898.1412353515625,1.1847259884234518e-05,0.0,48568320.0,0.0,,0.0,28360.405610672216,0.0,3078.3046875,22.384765625,-25.795923233032227,1773985321.264239,3096.060009227
48822272.0,733.3115234375,0.0,0.0,0.07051434367895126,0.8046875,0.0,-1456.301513671875,-2.644995038281195e-05,0.0,48822272.0,0.00390625,,0.0,28387.363156655327,0.8046875,2444.99755859375,15.017578125,-25.921585083007812,1773985333.249098,3108.047653317
49076224.0,808.8525390625,0.0,0.0,0.07040348649024963,0.0,0.0,-1638.15771484375,1.6044226867961697e-05,0.0,49076224.0,0.0,,0.0,28449.3797292486,0.0,2723.43408203125,11.66796875,-26.049114227294922,1773985345.2368026,3120.03301391
49330176.0,846.9873046875,0.0,0.0,0.07291616499423981,0.0,0.0,-1705.4931640625,-4.988660293747671e-06,0.0,49330176.0,0.0,"{'path': 'media/html/render_49330176_3661a1ee48f7feba29a0.html', 'size': 4066549.0, '_type': 'html-file', 'sha256': '3661a1ee48f7feba29a066d22ed1608aec33c8a757672ade98987af6507754f7'}",0.0,28381.203137271787,0.0,2853.805419921875,15.1259765625,-25.323923110961914,1773985388.375531,3151.185541243
49584128.0,830.33984375,0.0,0.0,0.06939803808927536,0.1240234375,0.0,-1619.586181640625,-2.4732084057177417e-05,0.0,49584128.0,0.001953125,,0.0,28341.166248776117,0.1240234375,2904.19970703125,9.068359375,-24.690265655517578,1773985388.5769925,3163.406207936
49838080.0,870.701171875,0.0,0.0,0.06845488399267197,0.5205078125,0.0,-1919.036376953125,-2.4727029085624963e-05,0.0,49838080.0,0.0009765625,,0.0,28309.428948894547,0.5205078125,2912.427734375,10.8154296875,-25.132568359375,1773985400.5954518,3175.412318443
50092032.0,864.76953125,0.0,0.0,0.07396440953016281,0.0,0.0,-1808.9647216796875,3.097611988778226e-05,0.0,50092032.0,0.0,,0.0,28379.957692129894,0.0,2913.388427734375,6.2138671875,-25.517507553100586,1773985412.60166,3187.393041816
50345984.0,906.7333984375,0.0,0.0,0.0670512244105339,0.083984375,0.0,-1837.677978515625,-2.1777261281386018e-05,0.0,50345984.0,0.0009765625,,0.0,28407.16683979677,0.083984375,3059.91748046875,16.072265625,-25.795961380004883,1773985424.5821736,3199.377192416
50599936.0,807.755859375,0.0,0.0,0.07165409624576569,0.0,0.0,-1684.79248046875,3.2665193430148065e-05,0.0,50599936.0,0.0,"{'path': 'media/html/render_50599936_7f6572cd24e16275b7b2.html', 'size': 4127745.0, '_type': 'html-file', 'sha256': '7f6572cd24e16275b7b2cdedd08e24ef1afa44746edb25a02ebfab8b691fa813'}",0.0,28451.88521106405,0.0,2715.36279296875,9.1552734375,-26.209619522094727,1773985469.2799418,3232.089986376
50853888.0,811.7197265625,0.0,0.0,0.068649522960186,0.0,0.0,-1668.7669677734375,-3.421665678615682e-05,0.0,50853888.0,0.0,,0.0,28373.280885179796,0.0,2807.0927734375,14.0751953125,-25.96018409729004,1773985469.501079,3244.341574475
51107840.0,774.2470703125,0.0,0.0,0.07509802281856537,0.015625,0.0,-1516.1781005859375,-2.956248863483779e-06,0.0,51107840.0,0.0009765625,,0.0,28365.801181478862,0.015625,2750.81494140625,9.2822265625,-26.4970760345459,1773985481.5310118,3256.345869706
51361792.0,886.1650390625,0.0,0.0,0.07569853216409683,0.8671875,0.0,-1807.02392578125,2.7292129743727855e-05,0.0,51361792.0,0.001953125,,0.0,28401.116359552616,0.8671875,3034.1591796875,16.849609375,-25.59178352355957,1773985493.5352166,3268.356854884
51615744.0,827.5927734375,0.0,0.0,0.07043720036745071,0.05859375,0.0,-1669.382568359375,-5.186827547731809e-05,0.0,51615744.0,0.0009765625,,0.0,28363.412799070175,0.05859375,2778.7783203125,18.0986328125,-25.457773208618164,1773985505.5462425,3269.183451838
