eval/episode_reward,eval/episode_success,eval/episode_reward_survive,_runtime,eval/episode_dist,training/sps,eval/episode_reward_near,eval/episode_success_any,eval/episode_reward_dist,training/actor_loss,training/log_alpha,_step,eval/episode_success_hard,eval/episode_reward_ctrl,training/critic_loss,training/entropy,step,_timestamp,eval/episode_success_easy,training/alpha_loss,render
0.0,0.0,828.7197265625,1518.945996115,2877.34619140625,27746.28149712485,0.0,0.0,0.0,-19.007404327392578,0.0,23427072.0,0.0,-1732.18310546875,0.05947166681289673,0.0,23427072.0,1773996896.7529008,12.4150390625,-6.723000115016475e-05,
0.0,0.0,809.1083984375,1531.112319631,2733.6865234375,27697.08487776952,0.0,0.0,0.0,-18.592166900634766,0.0,23681024.0,0.0,-1765.4820556640625,0.06112483888864517,0.0,23681024.0,1773996908.978909,12.78125,2.8747328542522155e-05,
0.0625,0.0625,819.3798828125,1563.207107019,2736.0654296875,27750.315120676074,0.0,0.0009765625,0.0,-19.594144821166992,0.0,23934976.0,0.0,-1818.334228515625,0.05495347082614899,0.0,23934976.0,1773996953.240684,10.033203125,5.3827616284252144e-06,"{'path': 'media/html/render_23934976_864a922b6135f01a9cda.html', 'size': 4174285.0, '_type': 'html-file', 'sha256': '864a922b6135f01a9cda661a5b23ad2804ba616b6874bd90f1363a2e93c96779'}"
0.0,0.0,883.830078125,1575.585610962,2924.953857421875,27781.381465976938,0.0,0.0,0.0,-19.463457107543945,0.0,24188928.0,0.0,-1919.683349609375,0.058467477560043335,0.0,24188928.0,1773996953.4258711,21.5029296875,1.3363241123443004e-05,
0.0,0.0,771.0546875,1587.809339017,2541.636474609375,27698.077356849575,0.0,0.0,0.0,-18.649675369262695,0.0,24442880.0,0.0,-1745.8663330078125,0.05890333652496338,0.0,24442880.0,1773996965.618435,12.630859375,3.218819256289862e-05,
0.02734375,0.02734375,900.6943359375,1599.966152099,3043.4658203125,27710.696971064765,0.0,0.001953125,0.0,-19.08283805847168,0.0,24696832.0,0.0,-2036.99267578125,0.058084916323423386,0.0,24696832.0,1773996977.8416493,14.142578125,2.33467673638188e-07,
0.0,0.0,835.1318359375,1612.177046307,2841.82421875,27763.972361661625,0.0,0.0,0.0,-19.14496612548828,0.0,24950784.0,0.0,-1821.0224609375,0.06169657036662102,0.0,24950784.0,1773996989.9989667,10.279296875,-6.52720427751774e-06,
0.7705078125,0.7705078125,771.6357421875,1644.183362461,2635.1015625,27752.829861476064,0.0,0.0009765625,0.0,-19.208267211914062,0.0,25204736.0,0.0,-1676.5166015625,0.06064155697822571,0.0,25204736.0,1773997034.2168894,5.9248046875,6.033890258549945e-07,"{'size': 4128165.0, '_type': 'html-file', 'sha256': '257c83438d68bc75dd5c67d263fed76305013137e67426924c2477e976aafe69', 'path': 'media/html/render_25204736_257c83438d68bc75dd5c.html'}"
0.7861328125,0.7861328125,881.86328125,1656.582506388,2977.952392578125,27744.067117211216,0.0,0.0009765625,0.0,-19.0246524810791,0.0,25458688.0,0.0,-1997.1982421875,0.06252595782279968,0.0,25458688.0,1773997034.4085562,13.8212890625,-4.127423380850814e-05,
0.0,0.0,810.9248046875,1668.725503853,2706.16064453125,27790.671722891006,0.0,0.0,0.0,-20.1697940826416,0.0,25712640.0,0.0,-1714.59130859375,0.0647749975323677,0.0,25712640.0,1773997046.6154,12.0751953125,2.94248584395973e-05,
0.05078125,0.05078125,820.982421875,1680.915132862,2770.45361328125,27821.521875372287,0.0,0.0009765625,0.0,-19.692712783813477,0.0,25966592.0,0.0,-1802.90869140625,0.06721910089254379,0.0,25966592.0,1773997058.7584486,16.41015625,2.9121069019311108e-05,
0.0,0.0,752.6025390625,1693.052409572,2557.551513671875,27807.82684726245,0.0,0.0,0.0,-20.01719093322754,0.0,26220544.0,0.0,-1566.011474609375,0.05986780300736427,0.0,26220544.0,1773997070.9481778,13.08984375,-9.39206438488327e-06,
0.1376953125,0.1376953125,836.873046875,1725.419296607,2859.470703125,27822.508757760035,0.0,0.001953125,0.0,-20.62913703918457,0.0,26474496.0,0.0,-1910.01123046875,0.06567172706127167,0.0,26474496.0,1773997115.4528575,13.5380859375,-1.6441364323327434e-06,"{'path': 'media/html/render_26474496_8171bce332cf7d2baee2.html', 'size': 4141777.0, '_type': 'html-file', 'sha256': '8171bce332cf7d2baee2e19e5b8ff704451cb8530c7284a7c61e74ca3e3ee887'}"
0.0,0.0,892.3525390625,1737.798751561,3045.833984375,27824.344632455337,0.0,0.0,0.0,-20.815332412719727,0.0,26728448.0,0.0,-1926.117919921875,0.0642017275094986,0.0,26728448.0,1773997115.6537106,12.220703125,-2.189973383792676e-05,
0.0,0.0,899.146484375,1749.981656227,3001.939453125,27736.131064815305,0.0,0.0,0.0,-20.046140670776367,0.0,26982400.0,0.0,-1924.019775390625,0.06734669953584671,0.0,26982400.0,1773997127.8314764,16.294921875,2.96489833999658e-05,
0.3408203125,0.3408203125,867.7255859375,1762.104497264,3012.93359375,27834.910343550888,0.0,0.0009765625,0.0,-20.286916732788086,0.0,27236352.0,0.0,-1915.964111328125,0.06342516094446182,0.0,27236352.0,1773997140.014436,15.021484375,1.9675579096656293e-05,
0.0,0.0,713.3955078125,1774.298890798,2376.98583984375,27880.706475615345,0.0,0.0,0.0,-20.970258712768555,0.0,27490304.0,0.0,-1662.147216796875,0.062488362193107605,0.0,27490304.0,1773997152.1374216,16.962890625,-5.75779631617479e-05,
0.0,0.0,879.2958984375,1806.478379997,2973.91064453125,27784.445397159965,0.0,0.0,0.0,-20.567825317382812,0.0,27744256.0,0.0,-1844.4483642578125,0.0609174519777298,0.0,27744256.0,1773997196.5119433,13.640625,4.457354225451127e-05,"{'sha256': '61a3d9983d986f9b8e4e4a482806e43f07d72a699e66d5ca961534cc11d5d5d5', 'path': 'media/html/render_27744256_61a3d9983d986f9b8e4e.html', 'size': 4115441.0, '_type': 'html-file'}"
0.935546875,0.935546875,815.1728515625,1818.936675291,2807.56884765625,27790.71812815476,0.0,0.0029296875,0.0,-20.4090576171875,0.0,27998208.0,0.0,-1743.0260009765625,0.0670965313911438,0.0,27998208.0,1773997196.7661855,5.4052734375,1.4362572983372957e-05,
0.0,0.0,906.279296875,1831.070297094,3153.51123046875,27787.041716358814,0.0,0.0,0.0,-20.678974151611328,0.0,28252160.0,0.0,-1951.78466796875,0.06669320911169052,0.0,28252160.0,1773997208.9696486,8.2431640625,-2.4458069674437866e-05,
0.0,0.0,878.2431640625,1843.231579344,2974.715087890625,27840.737240129074,0.0,0.0,0.0,-20.276750564575195,0.0,28506112.0,0.0,-1858.247314453125,0.06386172771453857,0.0,28506112.0,1773997221.1032941,14.509765625,2.6282077669748105e-05,
0.0615234375,0.0615234375,826.00390625,1855.341798361,2813.2412109375,27896.55258013517,0.0,0.001953125,0.0,-21.291545867919922,0.0,28760064.0,0.0,-1757.2545166015625,0.06642250716686249,0.0,28760064.0,1773997233.2645905,6.857421875,-8.565007192373741e-06,
0.0732421875,0.0732421875,861.0009765625,1887.616515856,2925.97265625,27925.842303101992,0.0,0.001953125,0.0,-21.726308822631836,0.0,29014016.0,0.0,-1864.1904296875,0.06940323114395142,0.0,29014016.0,1773997277.650107,5.0771484375,3.082478724536486e-05,"{'path': 'media/html/render_29014016_5132cf0aa2057bf74cf5.html', 'size': 4094461.0, '_type': 'html-file', 'sha256': '5132cf0aa2057bf74cf5377587ae0f50ae3dc310cf0bfaad6e9878da899b9139'}"
0.2373046875,0.2373046875,822.9814453125,1899.952708265,2787.93310546875,27893.743642193942,0.0,0.0029296875,0.0,-21.59527015686035,0.0,29267968.0,0.0,-1799.519775390625,0.06953386217355728,0.0,29267968.0,1773997277.832511,17.1591796875,-1.627448909857776e-05,
1.0400390625,1.0400390625,858.5947265625,1912.122063805,2859.5126953125,27825.025697462166,0.0,0.00390625,0.0,-21.543825149536133,0.0,29521920.0,0.0,-1836.929443359375,0.07952377200126648,0.0,29521920.0,1773997289.9856637,17.94921875,-2.229742858617101e-05,
0.0390625,0.0390625,827.0263671875,1924.228123392,2712.106689453125,27859.51936256047,0.0,0.00390625,0.0,-21.45392608642578,0.0,29775872.0,0.0,-1842.798095703125,0.06357239931821823,0.0,29775872.0,1773997302.1551442,21.5205078125,3.1120769563131034e-05,
0.0,0.0,790.125,1936.353624007,2666.6015625,27929.388563615452,0.0,0.0,0.0,-21.738372802734375,0.0,30029824.0,0.0,-1659.36962890625,0.06951907277107239,0.0,30029824.0,1773997314.2610345,8.041015625,3.512957846396603e-05,
0.068359375,0.068359375,879.2353515625,1968.855731325,3019.462890625,27953.776175614752,0.0,0.0009765625,0.0,-22.552810668945312,0.0,30283776.0,0.0,-1874.87646484375,0.06697452068328857,0.0,30283776.0,1773997358.889307,7.20703125,-6.940806542843347e-06,"{'path': 'media/html/render_30283776_259204b07700bc7affb1.html', 'size': 4076025.0, '_type': 'html-file', 'sha256': '259204b07700bc7affb13fc744a0c40e2e95e84a92815cee26c8938bf1373830'}"
0.0,0.0,902.6689453125,1981.240825402,3134.015625,27959.237554217438,0.0,0.0,0.0,-21.896425247192383,0.0,30537728.0,0.0,-1911.076904296875,0.06242743134498596,0.0,30537728.0,1773997359.0966403,9.3359375,-1.9089453417109326e-05,
0.853515625,0.853515625,833.013671875,1993.372791161,2851.18505859375,27824.04663157227,0.0,0.001953125,0.0,-22.27070426940918,0.0,30791680.0,0.0,-1812.52099609375,0.06762556731700897,0.0,30791680.0,1773997371.2740052,16.80078125,3.8043895074224565e-06,
0.0,0.0,893.37109375,2005.510340887,2999.17138671875,27931.380663882755,0.0,0.0,0.0,-22.14818572998047,0.0,31045632.0,0.0,-1935.2408447265625,0.06904798746109009,0.0,31045632.0,1773997383.4058044,17.2373046875,-8.391238225158304e-05,
0.0,0.0,785.3974609375,2017.610378532,2693.729736328125,27918.150972935942,0.0,0.0,0.0,-22.274171829223633,0.0,31299584.0,0.0,-1595.27490234375,0.06875758618116379,0.0,31299584.0,1773997395.5433054,4.36328125,8.566569158574566e-05,
0.0,0.0,861.5625,2049.004419973,2929.021728515625,27941.002406124866,0.0,0.0,0.0,-22.694599151611328,0.0,31553536.0,0.0,-1799.28369140625,0.07353249937295914,0.0,31553536.0,1773997439.0379999,13.4677734375,2.8704089345410466e-06,"{'path': 'media/html/render_31553536_8b568d13002322901180.html', 'size': 4111085.0, '_type': 'html-file', 'sha256': '8b568d13002322901180061900bd5e85628836af275cd30ff0b4f329f16b610d'}"
0.0,0.0,792.9423828125,2061.344686305,2635.697021484375,27994.78307920148,0.0,0.0,0.0,-22.836442947387695,0.0,31807488.0,0.0,-1596.877197265625,0.07525569200515747,0.0,31807488.0,1773997439.240702,16.8984375,-4.1625160520197824e-05,
1.6845703125,1.6845703125,832.4345703125,2073.467482802,2811.4306640625,27864.134116354704,0.0,0.0029296875,0.0,-23.111289978027344,0.0,32061440.0,0.0,-1722.27783203125,0.07108377665281296,0.0,32061440.0,1773997451.377746,20.5517578125,3.676617416203953e-05,
0.0166015625,0.0166015625,822.228515625,2085.557899114,2779.184326171875,27965.173159761496,0.0,0.0009765625,0.0,-23.05445671081543,0.0,32315392.0,0.0,-1704.620849609375,0.0758652538061142,0.0,32315392.0,1773997463.5005863,16.5029296875,1.64697030413663e-05,
0.783203125,0.783203125,922.0244140625,2097.682840968,3077.15771484375,27984.228010613784,0.0,0.0009765625,0.0,-23.728181838989258,0.0,32569344.0,0.0,-2190.38134765625,0.07048971951007843,0.0,32569344.0,1773997475.5909526,24.51953125,-3.3010215702233836e-05,
0.4345703125,0.4345703125,934.0595703125,2129.985610706,3188.86865234375,27976.9644890568,0.0,0.0009765625,0.0,-23.752761840820312,0.0,32823296.0,0.0,-2169.1962890625,0.07205834239721298,0.0,32823296.0,1773997520.0191834,9.765625,2.6969510145136155e-05,"{'_type': 'html-file', 'sha256': '03e0796c2e8ac370539c5ca27feec6991ff2ac68c01af0fb33fcf1104543397b', 'path': 'media/html/render_32823296_03e0796c2e8ac370539c.html', 'size': 4165325.0}"
0.0,0.0,870.65234375,2142.415324927,2911.453125,28005.484543137532,0.0,0.0,0.0,-23.758838653564453,0.0,33077248.0,0.0,-1931.78515625,0.07617621123790741,0.0,33077248.0,1773997520.2937043,14.494140625,-3.2357816053263377e-06,
0.6806640625,0.6806640625,832.068359375,2154.518094943,2836.19677734375,27924.146010870514,0.0,0.0029296875,0.0,-24.102933883666992,0.0,33331200.0,0.0,-1754.48095703125,0.0714242085814476,0.0,33331200.0,1773997532.4484022,22.0224609375,1.246174633706687e-05,
0.369140625,0.369140625,866.9287109375,2166.621039929,2940.50634765625,27942.43172540006,0.0,0.0009765625,0.0,-23.53278923034668,0.0,33585152.0,0.0,-1795.308837890625,0.07478340715169907,0.0,33585152.0,1773997544.5508842,8.5625,-0.00011078449460910633,
0.0,0.0,933.478515625,2178.685298095,3192.84228515625,28031.17594431197,0.0,0.0,0.0,-23.934431076049805,0.0,33839104.0,0.0,-2048.71484375,0.08322914689779282,0.0,33839104.0,1773997556.654044,4.591796875,6.106013461248949e-05,
0.0,0.0,906.0869140625,2211.001117907,3092.78955078125,28068.31294304389,0.0,0.0,0.0,-24.192150115966797,0.0,34093056.0,0.0,-1897.937255859375,0.0866313949227333,0.0,34093056.0,1773997601.0346801,8.87890625,-6.074309567338787e-05,"{'path': 'media/html/render_34093056_dc0ba5c9ad23935c9ab3.html', 'size': 4064121.0, '_type': 'html-file', 'sha256': 'dc0ba5c9ad23935c9ab3cf2faf1ad27a3cc92064668293e134147fb4f0c8a5de'}"
0.025390625,0.025390625,852.095703125,2223.286844472,2898.85791015625,27989.893263556904,0.0,0.0009765625,0.0,-23.946184158325195,0.0,34347008.0,0.0,-1864.3111572265625,0.08068887144327164,0.0,34347008.0,1773997601.2340114,6.03515625,6.679554644506425e-05,
0.0,0.0,718.888671875,2235.380356705,2428.44189453125,28031.839876751183,0.0,0.0,0.0,-24.684825897216797,0.0,34600960.0,0.0,-1594.546875,0.07954393327236176,0.0,34600960.0,1773997613.319916,8.3828125,2.845870221790392e-05,
0.4072265625,0.4072265625,830.0517578125,2247.45510812,2828.893798828125,28066.355249416218,0.0,0.0009765625,0.0,-24.389291763305664,0.0,34854912.0,0.0,-1783.7353515625,0.08077917993068695,0.0,34854912.0,1773997625.4133754,8.2548828125,-4.2663181375246495e-05,
0.0,0.0,792.306640625,2259.533116592,2670.35205078125,28028.951999777906,0.0,0.0,0.0,-24.156354904174805,0.0,35108864.0,0.0,-1694.1346435546875,0.07894700765609741,0.0,35108864.0,1773997637.4879766,15.685546875,5.329486157279462e-06,
0.53125,0.53125,782.9912109375,2292.202025213,2642.99609375,28113.41094311953,0.0,0.0009765625,0.0,-23.961214065551758,0.0,35362816.0,0.0,-1610.78466796875,0.08589836210012436,0.0,35362816.0,1773997682.2355978,18.208984375,4.096171323908493e-05,"{'path': 'media/html/render_35362816_70e78cd04b75cea0a79d.html', 'size': 4141493.0, '_type': 'html-file', 'sha256': '70e78cd04b75cea0a79d2fcd6ce548f72319b08d839dd7d2c9327defa1695a37'}"
1.3076171875,1.3076171875,814.0625,2304.526294086,2713.814697265625,28031.2069271262,0.0,0.001953125,0.0,-23.669227600097656,0.0,35616768.0,0.0,-1780.9913330078125,0.07651004195213318,0.0,35616768.0,1773997682.4378057,14.8818359375,-3.4483076888136566e-05,
0.0380859375,0.0380859375,866.9658203125,2316.590264076,2992.07470703125,28004.851310528225,0.0,0.0009765625,0.0,-24.426448822021484,0.0,35870720.0,0.0,-1963.881103515625,0.08249378949403763,0.0,35870720.0,1773997694.5593328,5.712890625,8.564921699871775e-06,
0.787109375,0.787109375,791.41015625,2328.688757582,2689.11669921875,28065.776203109697,0.0,0.0009765625,0.0,-23.831642150878906,0.0,36124672.0,0.0,-1622.348876953125,0.0748608335852623,0.0,36124672.0,1773997706.623279,16.37890625,1.8411126802675426e-05,
0.0,0.0,881.8701171875,2340.742961746,2992.6806640625,28050.333435564193,0.0,0.0,0.0,-24.073909759521484,0.0,36378624.0,0.0,-1859.77197265625,0.07412993907928467,0.0,36378624.0,1773997718.721799,12.9130859375,2.101342033711262e-05,
0.1171875,0.1171875,845.23046875,2372.032102342,2897.764404296875,28088.39302341618,0.0,0.0009765625,0.0,-24.199302673339844,0.0,36632576.0,0.0,-1932.084228515625,0.08434164524078369,0.0,36632576.0,1773997762.0656917,3.53515625,-3.2095835194922984e-05,"{'_type': 'html-file', 'sha256': 'e4e29add8fcd7181d88bd350df8ede283fef414c86bd0a1e3ef1c0d8d9d8f19b', 'path': 'media/html/render_36632576_e4e29add8fcd7181d88b.html', 'size': 4084221.0}"
0.4755859375,0.4755859375,834.9375,2384.333940883,2787.20263671875,28068.572559496428,0.0,0.00390625,0.0,-24.234914779663086,0.0,36886528.0,0.0,-1778.033935546875,0.08303848654031754,0.0,36886528.0,1773997762.280642,21.02734375,-2.7660307750920765e-05,
0.2109375,0.2109375,908.8134765625,2396.436348873,3068.93310546875,28015.71079578891,0.0,0.0029296875,0.0,-24.562789916992188,0.0,37140480.0,0.0,-1924.55810546875,0.08728192746639252,0.0,37140480.0,1773997774.3668694,15.3212890625,3.959461901104078e-05,
0.0068359375,0.0068359375,872.478515625,2408.492779106,2951.541015625,28027.06985215421,0.0,0.0009765625,0.0,-23.846084594726562,0.0,37394432.0,0.0,-1883.045166015625,0.07805640250444412,0.0,37394432.0,1773997786.4693606,12.6259765625,-3.157665560138412e-05,
0.0,0.0,886.447265625,2420.583547045,3070.851806640625,28088.401911816945,0.0,0.0,0.0,-24.587173461914062,0.0,37648384.0,0.0,-1956.198486328125,0.07744446396827698,0.0,37648384.0,1773997798.5257359,10.341796875,4.7554403863614425e-05,
0.0,0.0,910.5703125,2452.974379639,3186.7998046875,28076.084284985653,0.0,0.0,0.0,-23.779884338378906,0.0,37902336.0,0.0,-1950.804443359375,0.08004698157310486,0.0,37902336.0,1773997843.0079525,12.2861328125,-6.1813816500944085e-06,"{'size': 4129109.0, '_type': 'html-file', 'sha256': 'b12b9a6c124e36803c807ad9a0dea85def7e5e6c84db99dcb841cfd92ccd9b37', 'path': 'media/html/render_37902336_b12b9a6c124e36803c80.html'}"
0.603515625,0.603515625,930.2861328125,2465.367715666,3236.36376953125,28150.806479809144,0.0,0.0009765625,0.0,-24.79829978942871,0.0,38156288.0,0.0,-2015.7003173828125,0.07714363187551498,0.0,38156288.0,1773997843.287403,18.4970703125,-3.575496521079913e-05,
0.0,0.0,907.6806640625,2477.425877597,3097.82763671875,28023.284197008375,0.0,0.0,0.0,-24.373273849487305,0.0,38410240.0,0.0,-1921.373291015625,0.07281757891178131,0.0,38410240.0,1773997855.4007082,4.0185546875,2.775901521090418e-05,
0.0,0.0,906.3583984375,2489.504493162,3098.164794921875,28070.145893556954,0.0,0.0,0.0,-24.701173782348633,0.0,38664192.0,0.0,-1926.14208984375,0.07576536387205124,0.0,38664192.0,1773997867.4588687,8.60546875,8.484202226100024e-06,
0.4853515625,0.4853515625,930.501953125,2501.539575128,3231.73291015625,28107.91513443418,0.0,0.001953125,0.0,-24.617074966430664,0.0,38918144.0,0.0,-2027.6348876953125,0.07892780005931854,0.0,38918144.0,1773997879.5374568,13.1845703125,3.473089964245446e-05,
0.0009765625,0.0009765625,893.2255859375,2534.16663431,3043.45361328125,28159.075438799915,0.0,0.0009765625,0.0,-24.833419799804688,0.0,39172096.0,0.0,-1943.985107421875,0.07486940175294876,0.0,39172096.0,1773997924.2001395,13.7080078125,-2.6239267754135653e-05,"{'sha256': '4d30c01929bcc452bfbb2f447dd6c676512de4f6cd29a3c9248ecd90b305bba0', 'path': 'media/html/render_39172096_4d30c01929bcc452bfbb.html', 'size': 4110929.0, '_type': 'html-file'}"
0.0439453125,0.0439453125,862.03515625,2546.475055691,2854.709716796875,28129.55988845698,0.0,0.001953125,0.0,-24.403743743896484,0.0,39426048.0,0.0,-1800.9005126953125,0.07479334622621536,0.0,39426048.0,1773997924.4077473,30.4296875,1.771721144905314e-05,
0.02734375,0.02734375,857.33984375,2558.517592073,2929.27294921875,28005.526514217734,0.0,0.0009765625,0.0,-24.853883743286133,0.0,39680000.0,0.0,-1837.230224609375,0.06834970414638519,0.0,39680000.0,1773997936.5079618,12.55078125,1.4945309885661118e-05,
0.826171875,0.826171875,848.2490234375,2570.557560213,2823.990966796875,28229.906489856214,0.0,0.001953125,0.0,-25.60285758972168,0.0,39933952.0,0.0,-1828.5799560546875,0.0736515074968338,0.0,39933952.0,1773997948.5504658,17.1455078125,-3.736590952030383e-05,
0.134765625,0.134765625,806.275390625,2582.607930535,2729.5146484375,28135.267793653198,0.0,0.0009765625,0.0,-24.927337646484375,0.0,40187904.0,0.0,-1650.828369140625,0.07743210345506668,0.0,40187904.0,1773997960.590441,15.7880859375,6.668482456007041e-06,
0.0,0.0,773.775390625,2613.834870762,2552.20166015625,28199.73615185995,0.0,0.0,0.0,-25.824705123901367,0.0,40441856.0,0.0,-1661.9366455078125,0.07692968845367432,0.0,40441856.0,1773998003.8683672,12.3369140625,-2.3693059119977988e-05,"{'size': 4117501.0, '_type': 'html-file', 'sha256': '0d4ade89157f73976adf916b9f446cda770109c843c6c003407b6ae0e6976c43', 'path': 'media/html/render_40441856_0d4ade89157f73976adf.html'}"
0.0,0.0,809.7763671875,2626.131933342,2726.2060546875,28184.14490882234,0.0,0.0,0.0,-25.629858016967773,0.0,40695808.0,0.0,-1741.329345703125,0.07531445473432541,0.0,40695808.0,1773998004.0706487,13.470703125,1.4313448446046095e-05,
0.185546875,0.185546875,838.740234375,2638.195903401,2768.79541015625,28081.968181629676,0.0,0.0009765625,0.0,-25.018526077270508,0.0,40949760.0,0.0,-1848.14794921875,0.06543701142072678,0.0,40949760.0,1773998016.1649225,12.76171875,-7.957276579872996e-07,
0.439453125,0.439453125,842.974609375,2650.293399148,2922.51416015625,28142.163166078233,0.0,0.001953125,0.0,-25.11903953552246,0.0,41203712.0,0.0,-1844.031494140625,0.06613544374704361,0.0,41203712.0,1773998028.2288558,10.169921875,5.4541324061574414e-06,
0.0,0.0,811.2548828125,2662.353234489,2761.557373046875,28061.240057970208,0.0,0.0,0.0,-24.127269744873047,0.0,41457664.0,0.0,-1675.3763427734375,0.0717657059431076,0.0,41457664.0,1773998040.3262806,3.8740234375,3.5710261727217585e-05,
0.0166015625,0.0166015625,772.46484375,2694.865380816,2637.64990234375,28076.46911667681,0.0,0.001953125,0.0,-24.513599395751953,0.0,41711616.0,0.0,-1600.0599365234375,0.06898018717765808,0.0,41711616.0,1773998084.8987825,7.666015625,-1.3981744814373087e-05,"{'path': 'media/html/render_41711616_7f9b89abf03decd27c87.html', 'size': 4079369.0, '_type': 'html-file', 'sha256': '7f9b89abf03decd27c8707c416fa5517ebcdc2122ee211a4706697a9aba0065a'}"
0.0,0.0,838.919921875,2707.161067674,2774.9033203125,28096.068029529953,0.0,0.0,0.0,-25.055025100708008,0.0,41965568.0,0.0,-1730.5087890625,0.07337993383407593,0.0,41965568.0,1773998085.111407,21.291015625,-6.805769226048142e-05,
0.0,0.0,856.279296875,2719.235079955,2880.19091796875,28028.04260770667,0.0,0.0,0.0,-25.449438095092773,0.0,42219520.0,0.0,-1874.32275390625,0.07595384865999222,0.0,42219520.0,1773998097.1940315,8.046875,4.5581007725559175e-05,
0.0,0.0,834.517578125,2731.283739811,2864.188232421875,28118.83838207899,0.0,0.0,0.0,-25.735761642456055,0.0,42473472.0,0.0,-1765.779296875,0.0686679258942604,0.0,42473472.0,1773998109.268151,7.8828125,6.193270382937044e-05,
0.2119140625,0.2119140625,870.88671875,2743.341816964,2931.810546875,28109.667951240455,0.0,0.0009765625,0.0,-25.39580535888672,0.0,42727424.0,0.0,-1959.226318359375,0.07742886990308762,0.0,42727424.0,1773998121.3167973,16.4951171875,-5.793968739453703e-05,
0.0,0.0,865.1083984375,2776.182032072,2935.7353515625,28206.215000860233,0.0,0.0,0.0,-26.196176528930664,0.0,42981376.0,0.0,-1887.2161865234375,0.0693788155913353,0.0,42981376.0,1773998166.2155085,9.654296875,9.25587119127158e-06,"{'_type': 'html-file', 'sha256': 'a85e699154d7183d667810d0f0d497e5107d927efc71af274ac9f875d408f369', 'path': 'media/html/render_42981376_a85e699154d7183d6678.html', 'size': 4130649.0}"
0.0400390625,0.0400390625,797.826171875,2788.52892955,2762.673095703125,28131.655688161038,0.0,0.0009765625,0.0,-25.55643653869629,0.0,43235328.0,0.0,-1733.160400390625,0.07175193727016449,0.0,43235328.0,1773998166.468238,8.2568359375,3.167830527672777e-06,
0.1044921875,0.1044921875,821.6484375,2800.582348079,2803.0478515625,28122.84889321611,0.0,0.001953125,0.0,-26.412763595581055,0.0,43489280.0,0.0,-1723.958984375,0.07685752958059311,0.0,43489280.0,1773998178.5618708,8.876953125,1.8632408682606183e-05,
0.0107421875,0.0107421875,886.30859375,2812.663736817,3011.46826171875,28080.452004129795,0.0,0.0009765625,0.0,-24.880935668945312,0.0,43743232.0,0.0,-1849.1939697265625,0.075369693338871,0.0,43743232.0,1773998190.614852,14.49609375,1.4473032479145331e-06,
0.0,0.0,780.2099609375,2824.709765544,2617.39306640625,28123.32782559074,0.0,0.0,0.0,-24.62218475341797,0.0,43997184.0,0.0,-1688.46142578125,0.07220358401536942,0.0,43997184.0,1773998202.6967692,3.666015625,6.3111542658589315e-06,
0.4052734375,0.4052734375,888.970703125,2856.150334734,3041.39453125,28113.47327292746,0.0,0.0009765625,0.0,-25.408159255981445,0.0,44251136.0,0.0,-1932.8544921875,0.07394140213727951,0.0,44251136.0,1773998246.1838841,4.974609375,1.6589613096584799e-06,"{'_type': 'html-file', 'sha256': '7fb3c4bfaadeb3f112a06faf45d55dd614b3cb72f0913704044d3e13609e96a4', 'path': 'media/html/render_44251136_7fb3c4bfaadeb3f112a0.html', 'size': 4181669.0}"
0.0048828125,0.0048828125,877.5556640625,2868.41479202,2955.7451171875,28138.737358143528,0.0,0.0009765625,0.0,-25.212390899658203,0.0,44505088.0,0.0,-1866.552734375,0.07346116006374359,0.0,44505088.0,1773998246.384891,13.9208984375,-1.721212720440235e-05,
0.5185546875,0.5185546875,860.0546875,2880.496934311,2895.94091796875,28095.90276416083,0.0,0.001953125,0.0,-26.168729782104492,0.0,44759040.0,0.0,-1932.400634765625,0.07813722640275955,0.0,44759040.0,1773998258.4478843,17.47265625,-4.104224717593752e-05,
0.0,0.0,907.849609375,2892.523954079,3011.155517578125,28128.347572645293,0.0,0.0,0.0,-25.196340560913086,0.0,45012992.0,0.0,-1998.6390380859375,0.07688453793525696,0.0,45012992.0,1773998270.529897,9.0712890625,0.00010290601494489238,
0.7861328125,0.7861328125,769.0048828125,2904.606301043,2608.83349609375,28177.579289739497,0.0,0.001953125,0.0,-25.94904327392578,0.0,45266944.0,0.0,-1615.013916015625,0.08241385966539383,0.0,45266944.0,1773998282.5569828,17.9453125,-4.352369433036074e-05,
0.0,0.0,766.421875,2937.072302155,2532.631591796875,28125.316497587206,0.0,0.0,0.0,-25.640851974487305,0.0,45520896.0,0.0,-1556.611083984375,0.08222276717424393,0.0,45520896.0,1773998327.1058035,8.6494140625,1.0858007044589613e-05,"{'path': 'media/html/render_45520896_55d4d545a8dc95873289.html', 'size': 4156125.0, '_type': 'html-file', 'sha256': '55d4d545a8dc9587328964cea3f32b29f545f9231642da6f5f6fadbc892b594d'}"
0.0,0.0,916.345703125,2949.338495484,3137.869873046875,28091.567280865595,0.0,0.0,0.0,-25.100618362426758,0.0,45774848.0,0.0,-1874.48583984375,0.0714166983962059,0.0,45774848.0,1773998327.3052757,7.498046875,2.246816802653484e-05,
