eval/episode_reward,training/alpha_loss,eval/episode_reward_near,_step,_timestamp,training/actor_loss,training/critic_loss,eval/episode_reward_ctrl,step,eval/episode_reward_survive,render,training/log_alpha,eval/episode_success_hard,eval/episode_success_easy,training/sps,eval/episode_dist,eval/episode_reward_dist,_runtime,training/entropy,eval/episode_success,eval/episode_success_any
84.7802734375,0.0,0.0,47806464.0,1774298294.7009022,-4.879876136779785,0.6570795178413391,-2478.457275390625,47806464.0,625.001953125,,0.0,0.0,91.322265625,29783.837070466816,4935.29150390625,0.0,5313.951675133,0.0,84.7802734375,0.0947265625
80.6708984375,0.0,0.0,48060416.0,1774298367.8545768,-4.919790267944336,0.6359140872955322,-3069.5,48060416.0,774.5185546875,"{'size': 3773001.0, '_type': 'html-file', 'sha256': 'fede6c4771bdcb786b062cdeb89be9ae4afce179ecaa36d524d57439db2b48d2', 'path': 'media/html/render_48060416_fede6c4771bdcb786b06.html'}",0.0,0.0,89.2841796875,29759.658374535735,6293.283203125,0.0,5364.41335103,0.0,80.6708984375,0.095703125
83.9521484375,0.0,0.0,48314368.0,1774298368.0758295,-4.9980058670043945,0.6377168893814087,-2993.7802734375,48314368.0,757.1005859375,,0.0,0.0,94.53125,29632.135677912735,6142.13037109375,0.0,5387.394407122,0.0,83.9521484375,0.09765625
88.7587890625,0.0,0.0,48568320.0,1774298390.8351731,-5.032228946685791,0.6560181975364685,-2852.92529296875,48568320.0,723.6376953125,,0.0,0.0,95.5341796875,29603.03487079298,5826.45458984375,0.0,5410.332125503,0.0,88.7587890625,0.1005859375
60.2568359375,0.0,0.0,48822272.0,1774298413.772616,-5.015851974487305,0.6570738554000854,-2515.74609375,48822272.0,636.87109375,,0.0,0.0,66.80859375,29619.1651831064,5307.7265625,0.0,5433.009908572,0.0,60.2568359375,0.068359375
79.7265625,0.0,0.0,49076224.0,1774298436.4505668,-5.054349899291992,0.6487953066825867,-2966.74072265625,49076224.0,747.0771484375,,0.0,0.0,86.0009765625,29771.96000381921,6076.56640625,0.0,5455.947925254,0.0,79.7265625,0.0927734375
87.4482421875,0.0,0.0,49330176.0,1774298507.9623127,-4.9972405433654785,0.6456042528152466,-2997.85546875,49330176.0,757.44140625,"{'size': 3718009.0, '_type': 'html-file', 'sha256': '1eea3c4b5188620a4a5c6a43752634293feb43a894f869ae1d268e5551bfc32d', 'path': 'media/html/render_49330176_1eea3c4b5188620a4a5c.html'}",0.0,0.0,108.43359375,29613.64374890077,5871.208984375,0.0,5504.520976749,0.0,87.4482421875,0.1123046875
94.916015625,0.0,0.0,49584128.0,1774298508.1785142,-5.030306816101074,0.6507325768470764,-3083.72216796875,49584128.0,777.5927734375,,0.0,0.0,104.59375,29750.100421123145,6076.6591796875,0.0,5527.69950051,0.0,94.916015625,0.109375
118.6787109375,0.0,0.0,49838080.0,1774298531.1402633,-4.974237442016602,0.6509377360343933,-3650.43701171875,49838080.0,927.109375,,0.0,0.0,133.6806640625,29594.78100881696,7060.7392578125,0.0,5550.369232114,0.0,118.6787109375,0.142578125
91.2392578125,0.0,0.0,50092032.0,1774298553.809981,-5.024929046630859,0.6579697728157043,-3030.39892578125,50092032.0,762.9736328125,,0.0,0.0,98.07421875,29801.36152399385,6138.599609375,0.0,5573.291763003,0.0,91.2392578125,0.099609375
97.9150390625,0.0,0.0,50345984.0,1774298576.7325695,-5.026857852935791,0.6608381867408752,-3405.226318359375,50345984.0,856.93359375,,0.0,0.0,106.1337890625,29698.16908897142,6958.52294921875,0.0,5595.956345486,0.0,97.9150390625,0.109375
139.3359375,0.0,0.0,50599936.0,1774298649.9564207,-5.101359844207764,0.6452792286872864,-3540.0634765625,50599936.0,891.8291015625,"{'path': 'media/html/render_50599936_17d7b7970097197e437e.html', 'size': 3711341.0, '_type': 'html-file', 'sha256': '17d7b7970097197e437e9978bd0df760697c6ca8c8e4273e6f73cd668256a30d'}",0.0,0.0,151.923828125,29811.16604002176,6377.1123046875,0.0,5646.515098509,0.0,139.3359375,0.158203125
126.267578125,0.0,0.0,50853888.0,1774298650.1746883,-5.060693740844727,0.6346758604049683,-3631.94091796875,50853888.0,913.7177734375,,0.0,0.0,141.88671875,29807.931630075815,6968.623046875,0.0,5669.453312111,0.0,126.267578125,0.1416015625
85.7080078125,0.0,0.0,51107840.0,1774298672.8940086,-5.044666767120361,0.6462863087654114,-3299.58544921875,51107840.0,827.81640625,,0.0,0.0,100.2607421875,29687.292715963977,6520.19775390625,0.0,5692.381922711,0.0,85.7080078125,0.1025390625
109.6025390625,0.0,0.0,51361792.0,1774298695.8225918,-5.067712306976318,0.644603967666626,-3395.25341796875,51361792.0,852.283203125,,0.0,0.0,129.388671875,29662.560860371195,6370.609375,0.0,5715.065219135,0.0,109.6025390625,0.1318359375
130.984375,0.0,0.0,51615744.0,1774298718.5059333,-5.034289360046387,0.6572727560997009,-3738.786376953125,51615744.0,941.306640625,,0.0,0.0,145.873046875,29756.46672002884,7238.1630859375,0.0,5715.953799366,0.0,130.984375,0.146484375
