eval/episode_reward,eval/episode_reward_survive,training/alpha_loss,eval/episode_success,eval/episode_success_any,eval/episode_success_easy,eval/episode_reward_ctrl,training/actor_loss,step,_timestamp,eval/episode_reward_dist,_runtime,render,eval/episode_reward_near,training/sps,eval/episode_success_hard,training/log_alpha,eval/episode_dist,training/critic_loss,_step,training/entropy
126.0849609375,764.4052734375,0.0,126.0849609375,0.1591796875,139.43359375,-3008.5166015625,-5.917738437652588,24188928.0,1774324309.1259406,0.0,2708.361032865,,0.0,30135.20798923503,0.0,0.0,5606.087890625,0.789233922958374,24188928.0,0.0
137.3681640625,599.0234375,0.0,137.3681640625,0.1689453125,145.0107421875,-2344.80712890625,-5.978851795196533,24442880.0,1774324332.0264359,0.0,2730.940222313,,0.0,29810.132320705798,0.0,0.0,4090.09326171875,0.7987809181213379,24442880.0,0.0
140.75,834.822265625,0.0,140.75,0.171875,152.9052734375,-3257.189697265625,-5.989747524261475,24696832.0,1774324354.605901,0.0,2753.822422432,,0.0,30093.927112166,0.0,0.0,6321.5595703125,0.8161589503288269,24696832.0,0.0
157.236328125,841.1181640625,0.0,157.236328125,0.17578125,164.953125,-3305.55859375,-5.944738864898682,24950784.0,1774324377.4879076,0.0,2776.415089598,,0.0,29855.729918900415,0.0,0.0,6173.439453125,0.8133909106254578,24950784.0,0.0
166.9970703125,914.580078125,0.0,166.9970703125,0.1845703125,176.103515625,-3597.859619140625,-6.0053606033325195,25204736.0,1774324449.731117,0.0,2826.065214363,"{'_type': 'html-file', 'sha256': 'd6a5b2c207c39866c2f69e1ba894718afd5311b3700ffceb5f69e3ced35a379a', 'path': 'media/html/render_25204736_d6a5b2c207c39866c2f6.html', 'size': 3683913.0}",0.0,30087.20399424261,0.0,0.0,6815.3994140625,0.8039636015892029,25204736.0,0.0
143.0185546875,892.1455078125,0.0,143.0185546875,0.158203125,152.4912109375,-3468.46533203125,-5.958347797393799,25458688.0,1774324449.9876685,0.0,2848.956844179,,0.0,29846.59857423095,0.0,0.0,6797.978515625,0.8045675158500671,25458688.0,0.0
137.541015625,814.6474609375,0.0,137.541015625,0.15234375,149.9453125,-3185.2724609375,-6.0432257652282715,25712640.0,1774324472.6222434,0.0,2871.834967413,,0.0,29969.42708590458,0.0,0.0,6205.5166015625,0.7975993156433105,25712640.0,0.0
153.3701171875,747.5830078125,0.0,153.3701171875,0.171875,163.830078125,-2887.430908203125,-6.113743305206299,25966592.0,1774324495.5006008,0.0,2894.449232394,,0.0,29859.88793256182,0.0,0.0,5062.3623046875,0.7973846197128296,25966592.0,0.0
133.2001953125,628.29296875,0.0,133.2001953125,0.1474609375,144.0087890625,-2474.2861328125,-6.1559343338012695,26220544.0,1774324518.1147168,0.0,2917.317062938,,0.0,30052.98896732933,0.0,0.0,4222.72607421875,0.7777062654495239,26220544.0,0.0
131.8662109375,708.1318359375,0.0,131.8662109375,0.154296875,141.404296875,-2757.6083984375,-6.156086444854736,26474496.0,1774324589.3342056,0.0,2965.668203627,"{'_type': 'html-file', 'sha256': 'ae17e597aaa9090c002795eeba73bca6768de12046ea4b4a0e39d35cf2feee96', 'path': 'media/html/render_26474496_ae17e597aaa9090c0027.html', 'size': 3736689.0}",0.0,29881.288873323534,0.0,0.0,4899.0595703125,0.7920924425125122,26474496.0,0.0
138.8828125,727.673828125,0.0,138.8828125,0.15625,147.67578125,-2839.14208984375,-6.157474040985107,26728448.0,1774324589.595156,0.0,2988.829046956,,0.0,30045.39167322,0.0,0.0,5211.39306640625,0.7730870246887207,26728448.0,0.0
106.869140625,802.9833984375,0.0,106.869140625,0.130859375,117.578125,-3134.522705078125,-6.2189249992370605,26982400.0,1774324612.4944375,0.0,3011.407113416,,0.0,29803.439492633683,0.0,0.0,6069.54443359375,0.7905697226524353,26982400.0,0.0
130.1728515625,807.9501953125,0.0,130.1728515625,0.154296875,136.92578125,-3189.24560546875,-6.209765911102295,27236352.0,1774324635.0726604,0.0,3034.292303261,,0.0,30137.947588556784,0.0,0.0,6159.85546875,0.7847200036048889,27236352.0,0.0
140.4921875,914.357421875,0.0,140.4921875,0.162109375,146.44921875,-3599.3369140625,-6.229114532470703,27490304.0,1774324657.9577718,0.0,3056.901861112,,0.0,29844.74538001275,0.0,0.0,7176.9638671875,0.7892460823059082,27490304.0,0.0
121.7998046875,815.9775390625,0.0,121.7998046875,0.1533203125,138.4892578125,-3222.6884765625,-6.2180399894714355,27744256.0,1774324730.37998,0.0,3106.713921652,"{'sha256': '8bbb5513e3137a11a89d142f2bb0e33221505f2970d00a19e7a8f48942af3d3b', 'path': 'media/html/render_27744256_8bbb5513e3137a11a89d.html', 'size': 3660397.0, '_type': 'html-file'}",0.0,30074.77384476537,0.0,0.0,6165.4697265625,0.8028221130371094,27744256.0,0.0
145.8564453125,879.9208984375,0.0,145.8564453125,0.1630859375,152.931640625,-3476.31689453125,-6.273045063018799,27998208.0,1774324730.6198127,0.0,3129.600668763,,0.0,29835.22379257611,0.0,0.0,6643.81005859375,0.786583662033081,27998208.0,0.0
137.0419921875,965.31640625,0.0,137.0419921875,0.1552734375,145.9990234375,-3812.19921875,-6.271981239318848,28252160.0,1774324753.266004,0.0,3152.465972507,,0.0,30026.645465371446,0.0,0.0,7529.18212890625,0.7865515351295471,28252160.0,0.0
127.736328125,868.76953125,0.0,127.736328125,0.1455078125,137.203125,-3402.9306640625,-6.360978126525879,28506112.0,1774324776.131488,0.0,3175.04432754,,0.0,29900.266077452485,0.0,0.0,6474.10693359375,0.797092080116272,28506112.0,0.0
121.927734375,912.51171875,0.0,121.927734375,0.140625,134.630859375,-3573.7060546875,-6.372124195098877,28760064.0,1774324798.7097294,0.0,3197.911673906,,0.0,30134.22925534368,0.0,0.0,7440.74853515625,0.810723066329956,28760064.0,0.0
120.8603515625,869.517578125,0.0,120.8603515625,0.140625,128.6806640625,-3415.55908203125,-6.334168434143066,29014016.0,1774324871.0876088,0.0,3247.421553549,"{'path': 'media/html/render_29014016_da3ae0519a2b85d686ba.html', 'size': 3727517.0, '_type': 'html-file', 'sha256': 'da3ae0519a2b85d686ba76246a938ceb3bdb6e85f68c324895fc4ac7463e71b6'}",0.0,29895.275348230996,0.0,0.0,6708.51171875,0.805732786655426,29014016.0,0.0
151.29296875,828.14453125,0.0,151.29296875,0.1669921875,160.15625,-3217.61865234375,-6.374377250671387,29267968.0,1774324871.3368106,0.0,3270.590613526,,0.0,30143.24402445879,0.0,0.0,6140.4599609375,0.8000731468200684,29267968.0,0.0
147.0498046875,811.205078125,0.0,147.0498046875,0.1748046875,159.8154296875,-3118.3095703125,-6.3979620933532715,29521920.0,1774324894.2560673,0.0,3293.190513226,,0.0,29742.60647439115,0.0,0.0,6104.8115234375,0.792008101940155,29521920.0,0.0
135.478515625,863.3271484375,0.0,135.478515625,0.15234375,139.986328125,-3377.04345703125,-6.389308929443359,29775872.0,1774324916.8561034,0.0,3316.090114612,,0.0,30063.890612171304,0.0,0.0,6764.90234375,0.7995688915252686,29775872.0,0.0
160.5859375,825.1904296875,0.0,160.5859375,0.1826171875,171.32421875,-3134.5009765625,-6.325206279754639,30029824.0,1774324939.7556427,0.0,3338.704673751,,0.0,29791.696775521286,0.0,0.0,6233.5322265625,0.8065069913864136,30029824.0,0.0
111.537109375,770.435546875,0.0,111.537109375,0.134765625,118.9775390625,-3022.67529296875,-6.389621257781982,30283776.0,1774325010.8217688,0.0,3387.155724242,"{'path': 'media/html/render_30283776_b85ac86be2a0c927b4fb.html', 'size': 3699029.0, '_type': 'html-file', 'sha256': 'b85ac86be2a0c927b4fb46899d6c3a87a431b50862f45af8fe1b74256d438c4a'}",0.0,30062.315780846206,0.0,0.0,5982.65625,0.7903246283531189,30283776.0,0.0
130.568359375,584.9892578125,0.0,130.568359375,0.158203125,140.6396484375,-2279.774658203125,-6.346097946166992,30537728.0,1774325011.0812185,0.0,3410.053772669,,0.0,29828.467069251543,0.0,0.0,4294.96435546875,0.7990701198577881,30537728.0,0.0
152.6142578125,851.2734375,0.0,152.6142578125,0.1650390625,158.24609375,-3328.296875,-6.380394458770752,30791680.0,1774325033.7191985,0.0,3432.93881766,,0.0,29963.44810157989,0.0,0.0,6411.84765625,0.7888112664222717,30791680.0,0.0
134.048828125,530.4697265625,0.0,134.048828125,0.1533203125,144.0693359375,-2074.093505859375,-6.450710773468018,31045632.0,1774325056.6044014,0.0,3455.538929756,,0.0,29823.567080675413,0.0,0.0,3315.039794921875,0.7797002196311951,31045632.0,0.0
90.654296875,914.119140625,0.0,90.654296875,0.115234375,102.779296875,-3602.591796875,-6.48853063583374,31299584.0,1774325079.2043571,0.0,3478.409015162,,0.0,30071.144093219336,0.0,0.0,7717.580078125,0.7770070433616638,31299584.0,0.0
73.9990234375,757.52734375,0.0,73.9990234375,0.119140625,96.7392578125,-2951.4423828125,-6.477930068969727,31553536.0,1774325151.6619055,0.0,3527.995810283,"{'_type': 'html-file', 'sha256': '7fd9c041a8e663456addf40cef7f2ecf2fa00dd48a00c72ec9c224725dca0b91', 'path': 'media/html/render_31553536_7fd9c041a8e663456add.html', 'size': 3749941.0}",0.0,29871.686153867726,0.0,0.0,5800.794921875,0.7835901379585266,31553536.0,0.0
109.3642578125,824.1591796875,0.0,109.3642578125,0.1357421875,119.9033203125,-3221.54248046875,-6.528809070587158,31807488.0,1774325151.9291542,0.0,3551.189553327,,0.0,30046.56975659233,0.0,0.0,6576.3408203125,0.7819425463676453,31807488.0,0.0
118.2080078125,951.8515625,0.0,118.2080078125,0.1494140625,141.896484375,-3725.49462890625,-6.589930057525635,32061440.0,1774325174.855024,0.0,3573.789301773,,0.0,29722.282765713568,0.0,0.0,7384.70361328125,0.7807273268699646,32061440.0,0.0
102.4306640625,825.9140625,0.0,102.4306640625,0.12109375,110.271484375,-3197.920654296875,-6.644842147827148,32315392.0,1774325197.45481,0.0,3596.680712116,,0.0,30057.05452923862,0.0,0.0,6555.044921875,0.7875420451164246,32315392.0,0.0
115.3388671875,811.306640625,0.0,115.3388671875,0.1513671875,142.3701171875,-3177.224609375,-6.56458044052124,32569344.0,1774325220.3457868,0.0,3619.285367148,,0.0,29817.243823552886,0.0,0.0,6080.44873046875,0.796731173992157,32569344.0,0.0
107.8505859375,760.79296875,0.0,107.8505859375,0.1435546875,134.0947265625,-2935.407470703125,-6.657145977020264,32823296.0,1774325292.9202108,0.0,3669.254193867,"{'_type': 'html-file', 'sha256': '67fefe2c56af02f68e1d5e570838d98bb1be00714eb3ec8ff8b7b7d95ecada10', 'path': 'media/html/render_32823296_67fefe2c56af02f68e1d.html', 'size': 3732073.0}",0.0,30039.353539480704,0.0,0.0,5741.15869140625,0.8027015924453735,32823296.0,0.0
100.150390625,928.478515625,0.0,100.150390625,0.123046875,108.44140625,-3643.42529296875,-6.715322017669678,33077248.0,1774325293.1792164,0.0,3692.143838162,,0.0,29786.414863186317,0.0,0.0,7600.7138671875,0.7948116064071655,33077248.0,0.0
104.09375,863.916015625,0.0,104.09375,0.1513671875,137.7236328125,-3388.281982421875,-6.732027053833008,33331200.0,1774325315.8093374,0.0,3715.017614637,,0.0,30040.98951027986,0.0,0.0,6697.234375,0.7856057286262512,33331200.0,0.0
75.25,881.3818359375,0.0,75.25,0.166015625,104.7763671875,-3478.033203125,-6.696958065032959,33585152.0,1774325338.6829839,0.0,3737.59539493,,0.0,29873.17069841338,0.0,0.0,7375.736328125,0.8022485971450806,33585152.0,0.0
130.4267578125,959.3798828125,0.0,130.4267578125,0.1474609375,139.0380859375,-3762.80908203125,-6.7178778648376465,33839104.0,1774325361.2608755,0.0,3760.466364899,,0.0,30138.926564003505,0.0,0.0,7541.84814453125,0.7887362837791443,33839104.0,0.0
135.2333984375,934.2177734375,0.0,135.2333984375,0.1484375,141.302734375,-3688.7763671875,-6.762557506561279,34093056.0,1774325433.9018931,0.0,3810.235834526,"{'size': 3755093.0, '_type': 'html-file', 'sha256': 'a7fd3d3fc7837c148b9d26b58c89b2086366314212a970bac5a83461245507c8', 'path': 'media/html/render_34093056_a7fd3d3fc7837c148b9d.html'}",0.0,29882.69640527637,0.0,0.0,7380.8564453125,0.7865745425224304,34093056.0,0.0
140.95703125,931.8125,0.0,140.95703125,0.169921875,161.9482421875,-3655.70947265625,-6.8192667961120605,34347008.0,1774325434.116577,0.0,3833.363466446,,0.0,30119.997909941947,0.0,0.0,7140.1416015625,0.8070291876792908,34347008.0,0.0
123.3564453125,881.041015625,0.0,123.3564453125,0.1474609375,133.166015625,-3425.370361328125,-6.834692478179932,34600960.0,1774325457.0288966,0.0,3855.954254825,,0.0,29773.17333269826,0.0,0.0,6919.669921875,0.7987536191940308,34600960.0,0.0
134.8369140625,926.8095703125,0.0,134.8369140625,0.15625,142.466796875,-3622.8056640625,-6.871901512145996,34854912.0,1774325479.6197748,0.0,3878.822463672,,0.0,30120.747444760418,0.0,0.0,6989.484375,0.7984735369682312,34854912.0,0.0
107.5107421875,718.89453125,0.0,107.5107421875,0.1357421875,119.2294921875,-2830.48828125,-6.853034496307373,35108864.0,1774325502.487805,0.0,3901.424058036,,0.0,29905.76813222967,0.0,0.0,5577.1064453125,0.7988362312316895,35108864.0,0.0
143.8505859375,848.548828125,0.0,143.8505859375,0.162109375,152.939453125,-3324.158447265625,-6.853918075561523,35362816.0,1774325573.7273715,0.0,3950.061335172,"{'sha256': 'c90031d48902103bd7d304372362b565b0505efe0b9f4f066ba3eec49a9e4085', 'path': 'media/html/render_35362816_c90031d48902103bd7d3.html', 'size': 3826321.0, '_type': 'html-file'}",0.0,30090.769618283946,0.0,0.0,6418.0771484375,0.8050649762153625,35362816.0,0.0
154.5546875,735.59765625,0.0,154.5546875,0.173828125,163.1513671875,-2896.2666015625,-6.8787641525268555,35616768.0,1774325573.9465792,0.0,3972.913097666,,0.0,29901.550324712603,0.0,0.0,5245.3466796875,0.7855497002601624,35616768.0,0.0
117.0712890625,725.2353515625,0.0,117.0712890625,0.138671875,125.0205078125,-2823.227783203125,-6.87017297744751,35870720.0,1774325596.5785763,0.0,3995.776182753,,0.0,30031.316911524682,0.0,0.0,5362.5361328125,0.7973413467407227,35870720.0,0.0
75.7490234375,810.53515625,0.0,75.7490234375,0.0927734375,86.20703125,-3210.65380859375,-6.872660160064697,36124672.0,1774325619.4415379,0.0,4018.370642671,,0.0,29905.590967092845,0.0,0.0,6484.64404296875,0.7811090350151062,36124672.0,0.0
125.7060546875,740.7119140625,0.0,125.7060546875,0.142578125,137.99609375,-2923.32177734375,-6.870650768280029,36378624.0,1774325642.036142,0.0,4041.238046498,,0.0,30116.306143647696,0.0,0.0,5260.7841796875,0.7959018349647522,36378624.0,0.0
140.0234375,664.8173828125,0.0,140.0234375,0.1611328125,152.01953125,-2623.5283203125,-6.805790424346924,36632576.0,1774325714.5786083,0.0,4090.912560178,"{'_type': 'html-file', 'sha256': '7c9318909a6ad1bead02ec802fcaae1e3e415df5b1af3a5d8fa8866432aa5dde', 'path': 'media/html/render_36632576_7c9318909a6ad1bead02.html', 'size': 3653837.0}",0.0,29894.553773124386,0.0,0.0,4628.6708984375,0.79543536901474,36632576.0,0.0
118.6298828125,799.5556640625,0.0,118.6298828125,0.1328125,126.0126953125,-3131.2314453125,-6.794597148895264,36886528.0,1774325714.7862031,0.0,4114.025372456,,0.0,30058.202991039165,0.0,0.0,6073.34716796875,0.7800090312957764,36886528.0,0.0
137.7041015625,774.7734375,0.0,137.7041015625,0.154296875,144.828125,-3050.4150390625,-6.761780738830566,37140480.0,1774325737.6909666,0.0,4136.667221239,,0.0,29795.234371222366,0.0,0.0,5886.029296875,0.7859100699424744,37140480.0,0.0
144.0302734375,728.4931640625,0.0,144.0302734375,0.1611328125,152.57421875,-2833.95947265625,-6.775933742523193,37394432.0,1774325760.332618,0.0,4159.547986817,,0.0,30027.199901355685,0.0,0.0,5463.595703125,0.7820029854774475,37394432.0,0.0
129.8173828125,698.638671875,0.0,129.8173828125,0.146484375,136.8125,-2740.9814453125,-6.729681968688965,37648384.0,1774325783.213523,0.0,4182.154002831,,0.0,29861.18880508078,0.0,0.0,5213.64306640625,0.7740000486373901,37648384.0,0.0
133.625,759.951171875,0.0,133.625,0.1552734375,144.6748046875,-2973.599853515625,-6.6690354347229,37902336.0,1774325854.4851255,0.0,4230.819099957,"{'path': 'media/html/render_37902336_646cb06497c0e26a28c2.html', 'size': 3709185.0, '_type': 'html-file', 'sha256': '646cb06497c0e26a28c26074aedab097f23e33ea9dc60bd8571a74659fcb2767'}",0.0,30049.07539789529,0.0,0.0,5525.8330078125,0.781779408454895,37902336.0,0.0
152.130859375,901.4951171875,0.0,152.130859375,0.177734375,162.1123046875,-3489.96044921875,-6.689783573150635,38156288.0,1774325854.7062883,0.0,4253.68021463,,0.0,29851.512827313698,0.0,0.0,6659.6875,0.7794020771980286,38156288.0,0.0
146.630859375,919.3115234375,0.0,146.630859375,0.1611328125,153.9404296875,-3578.680419921875,-6.6233649253845215,38410240.0,1774325877.3457234,0.0,4276.5756775,,0.0,29982.566129519502,0.0,0.0,7025.619140625,0.7727657556533813,38410240.0,0.0
92.375,625.1123046875,0.0,92.375,0.1240234375,111.35546875,-2409.48828125,-6.657844066619873,38664192.0,1774325900.2412498,0.0,4299.164476785,,0.0,29816.50097096956,0.0,0.0,4435.57421875,0.7665720582008362,38664192.0,0.0
144.7890625,874.6279296875,0.0,144.7890625,0.162109375,151.5556640625,-3441.997802734375,-6.659752368927002,38918144.0,1774325922.8299112,0.0,4322.047913365,,0.0,30102.413290154447,0.0,0.0,6597.9833984375,0.7742063403129578,38918144.0,0.0
125.0810546875,794.126953125,0.0,125.0810546875,0.1474609375,135.1435546875,-3095.574951171875,-6.707047939300537,39172096.0,1774325995.7871604,0.0,4372.121136106,"{'_type': 'html-file', 'sha256': 'ef4b8c4da1340c371f2c14548df443506b28a00feb5cd1d9f633ff74df7ecf6e', 'path': 'media/html/render_39172096_ef4b8c4da1340c371f2c.html', 'size': 3709949.0}",0.0,29852.02818571289,0.0,0.0,5894.1298828125,0.7815203070640564,39172096.0,0.0
161.65625,885.9482421875,0.0,161.65625,0.185546875,168.478515625,-3489.9599609375,-6.712400436401367,39426048.0,1774325996.0218058,0.0,4395.278126342,,0.0,30072.907491140486,0.0,0.0,6553.6845703125,0.7780498266220093,39426048.0,0.0
142.60546875,660.7041015625,0.0,142.60546875,0.1572265625,148.07421875,-2579.696533203125,-6.719714164733887,39680000.0,1774326018.9435441,0.0,4417.885566323,,0.0,29757.455984885255,0.0,0.0,4613.833984375,0.7851092219352722,39680000.0,0.0
154.46484375,806.5,0.0,154.46484375,0.17578125,161.7392578125,-3130.71923828125,-6.670455455780029,39933952.0,1774326041.5508308,0.0,4440.752165708,,0.0,30089.75126804566,0.0,0.0,6068.25439453125,0.7853078842163086,39933952.0,0.0
163.521484375,757.357421875,0.0,163.521484375,0.185546875,175.8896484375,-2970.572998046875,-6.665217876434326,40187904.0,1774326064.417657,0.0,4463.351127018,,0.0,29900.9761770083,0.0,0.0,5415.3642578125,0.773714005947113,40187904.0,0.0
114.9873046875,719.2578125,0.0,114.9873046875,0.123046875,118.7392578125,-2792.41650390625,-6.660921096801758,40441856.0,1774326137.4826229,0.0,4513.816561264,"{'_type': 'html-file', 'sha256': '21d6d92380679500a70f6dc26e1a638979a6332e86e6670ecae43d594fbe88c7', 'path': 'media/html/render_40441856_21d6d92380679500a70f.html', 'size': 3755553.0}",0.0,30112.951551636233,0.0,0.0,5621.95556640625,0.7589448690414429,40441856.0,0.0
127.888671875,860.5166015625,0.0,127.888671875,0.1455078125,135.755859375,-3368.51904296875,-6.737232685089111,40695808.0,1774326137.708242,0.0,4536.667607555,,0.0,29895.72844807806,0.0,0.0,6667.09033203125,0.7760488390922546,40695808.0,0.0
111.85546875,668.443359375,0.0,111.85546875,0.1552734375,119.4404296875,-2636.87109375,-6.752141952514648,40949760.0,1774326160.333042,0.0,4559.535740568,,0.0,30051.873123115518,0.0,0.0,4870.7607421875,0.7775014042854309,40949760.0,0.0
121.9658203125,772.513671875,0.0,121.9658203125,0.1552734375,136.5400390625,-3062.333251953125,-6.818328380584717,41203712.0,1774326183.2012203,0.0,4582.126356138,,0.0,29905.376020740423,0.0,0.0,5959.41552734375,0.7717767953872681,41203712.0,0.0
136.31640625,598.7705078125,0.0,136.31640625,0.1591796875,149.24609375,-2316.761474609375,-6.8061347007751465,41457664.0,1774326205.7917783,0.0,4604.989706788,,0.0,30072.758906062172,0.0,0.0,4188.255859375,0.7777053117752075,41457664.0,0.0
78.1689453125,805.0869140625,0.0,78.1689453125,0.1376953125,114.9345703125,-3142.6337890625,-6.813314914703369,41711616.0,1774326276.9509053,0.0,4653.284938228,"{'_type': 'html-file', 'sha256': '18e9bdff484c7ae73d9731f446aa308590e87bd588eb1342c784d7d7409f5ec5', 'path': 'media/html/render_41711616_18e9bdff484c7ae73d97.html', 'size': 3687741.0}",0.0,29913.25800783082,0.0,0.0,6392.48388671875,0.7723821997642517,41711616.0,0.0
117.1162109375,829.8076171875,0.0,117.1162109375,0.1416015625,127.2626953125,-3238.390869140625,-6.856234550476074,41965568.0,1774326277.2232773,0.0,4676.466090998,,0.0,30044.823005602997,0.0,0.0,6457.31689453125,0.769543468952179,41965568.0,0.0
112.59375,726.8955078125,0.0,112.59375,0.1396484375,122.8447265625,-2805.40869140625,-6.874055862426758,42219520.0,1774326300.1313987,0.0,4699.04843912,,0.0,29812.1656204975,0.0,0.0,5803.0087890625,0.7691337466239929,42219520.0,0.0
131.599609375,630.4013671875,0.0,131.599609375,0.1455078125,137.4638671875,-2431.816650390625,-6.891397953033447,42473472.0,1774326322.713916,0.0,4721.925990726,,0.0,30096.113261434693,0.0,0.0,4236.16357421875,0.7631086707115173,42473472.0,0.0
128.3330078125,694.9482421875,0.0,128.3330078125,0.150390625,142.9921875,-2712.19677734375,-6.934883117675781,42727424.0,1774326345.5908384,0.0,4744.512568239,,0.0,29874.23393075338,0.0,0.0,4931.640625,0.7655542492866516,42727424.0,0.0
123.6748046875,648.369140625,0.0,123.6748046875,0.1484375,148.0791015625,-2520.5712890625,-6.930933952331543,42981376.0,1774326418.5736911,0.0,4794.907618401,"{'_type': 'html-file', 'sha256': 'fc54afca5b0c7d9f7716c83c3465fca612c484f4fb57e6f0184587614168fd3a', 'path': 'media/html/render_42981376_fc54afca5b0c7d9f7716.html', 'size': 3681645.0}",0.0,30097.124388483266,0.0,0.0,4705.76904296875,0.7616644501686096,42981376.0,0.0
120.236328125,746.4833984375,0.0,120.236328125,0.1357421875,136.8564453125,-2930.29052734375,-6.937657356262207,43235328.0,1774326418.8731923,0.0,4817.824067177,,0.0,29828.61157946244,0.0,0.0,5543.7802734375,0.7531611919403076,43235328.0,0.0
140.2841796875,776.26171875,0.0,140.2841796875,0.162109375,146.1279296875,-3043.22021484375,-7.0242600440979,43489280.0,1774326441.4894547,0.0,4840.685518985,,0.0,30047.963234887768,0.0,0.0,5791.29296875,0.7509575486183167,43489280.0,0.0
147.779296875,819.041015625,0.0,147.779296875,0.171875,159.447265625,-3225.982666015625,-7.059265613555908,43743232.0,1774326464.350942,0.0,4863.286870926,,0.0,29924.261100689993,0.0,0.0,6359.94775390625,0.7432422041893005,43743232.0,0.0
150.9765625,586.654296875,0.0,150.9765625,0.1650390625,157.794921875,-2273.73828125,-7.054224014282227,43997184.0,1774326486.952304,0.0,4886.142484446,,0.0,30094.27656860929,0.0,0.0,3677.90478515625,0.7397903203964233,43997184.0,0.0
126.9580078125,830.029296875,0.0,126.9580078125,0.1513671875,146.921875,-3263.654541015625,-7.0197038650512695,44251136.0,1774326558.1975393,0.0,4934.531528152,"{'_type': 'html-file', 'sha256': '8e790a9f3904de344c51e16d503f29d235287cfdb3d36f0ce52e2f2c8341bb0b', 'path': 'media/html/render_44251136_8e790a9f3904de344c51.html', 'size': 3749841.0}",0.0,29943.896496715104,0.0,0.0,6128.3271484375,0.7511444091796875,44251136.0,0.0
165.6435546875,728.240234375,0.0,165.6435546875,0.1806640625,172.62109375,-2794.35546875,-7.007593154907227,44505088.0,1774326558.5156043,0.0,4957.750074869,,0.0,30124.505902217807,0.0,0.0,5012.630859375,0.7410455346107483,44505088.0,0.0
135.6015625,843.8701171875,0.0,135.6015625,0.1630859375,147.373046875,-3340.97998046875,-7.019769668579102,44759040.0,1774326581.4148817,0.0,4980.351213319,,0.0,29823.407588759303,0.0,0.0,6419.828125,0.7364498376846313,44759040.0,0.0
126.822265625,888.5322265625,0.0,126.822265625,0.1513671875,145.1669921875,-3488.426025390625,-6.960878849029541,45012992.0,1774326604.0166872,0.0,5003.231888063,,0.0,30089.96802296478,0.0,0.0,6872.8408203125,0.7573089003562927,45012992.0,0.0
123.298828125,811.7529296875,0.0,123.298828125,0.1455078125,138.4453125,-3204.4677734375,-6.954904556274414,45266944.0,1774326626.8972735,0.0,5025.824207608,,0.0,29867.523178954278,0.0,0.0,6231.09521484375,0.7414383888244629,45266944.0,0.0
147.142578125,911.271484375,0.0,147.142578125,0.1650390625,153.55859375,-3570.427734375,-6.960086822509766,45520896.0,1774326699.7661695,0.0,5076.100075581,"{'_type': 'html-file', 'sha256': '15e00f88842573d137ac9ba0a8f59910329b2ccd795c4355b74e47dbdb72d9ba', 'path': 'media/html/render_45520896_15e00f88842573d137ac.html', 'size': 3772933.0}",0.0,30087.099460687263,0.0,0.0,7021.87158203125,0.7387329339981079,45520896.0,0.0
138.3857421875,864.3466796875,0.0,138.3857421875,0.1630859375,147.1953125,-3390.43505859375,-7.001689434051514,45774848.0,1774326700.0071716,0.0,5098.975822454,,0.0,29826.32046395856,0.0,0.0,6733.58203125,0.7492873072624207,45774848.0,0.0
122.859375,837.19140625,0.0,122.859375,0.1435546875,135.421875,-3304.40234375,-6.9794135093688965,46028800.0,1774326722.6411977,0.0,5121.84061014,,0.0,29984.272730256653,0.0,0.0,6445.447265625,0.7430210113525391,46028800.0,0.0
121.6591796875,853.1630859375,0.0,121.6591796875,0.17578125,131.3408203125,-3365.8076171875,-6.99827241897583,46282752.0,1774326745.5059993,0.0,5144.440953452,,0.0,29904.521303708476,0.0,0.0,6727.5537109375,0.7688764929771423,46282752.0,0.0
149.392578125,777.994140625,0.0,149.392578125,0.1689453125,156.37890625,-3074.150390625,-6.9364213943481445,46536704.0,1774326768.106404,0.0,5167.307707266,,0.0,30066.736927400314,0.0,0.0,5420.78564453125,0.7641200423240662,46536704.0,0.0
122.3486328125,872.2666015625,0.0,122.3486328125,0.146484375,131.546875,-3450.250732421875,-6.9309892654418945,46790656.0,1774326839.5757117,0.0,5215.909711284,"{'_type': 'html-file', 'sha256': '704cabcd4baf27e350be86869c9db6c68be7d5b55a7b4818cc1d9eca3c3076b7', 'path': 'media/html/render_46790656_704cabcd4baf27e350be.html', 'size': 3680805.0}",0.0,29904.699295761933,0.0,0.0,6852.4423828125,0.7507724761962891,46790656.0,0.0
135.6611328125,766.255859375,0.0,135.6611328125,0.1611328125,148.8544921875,-3012.802490234375,-6.9522624015808105,47044608.0,1774326839.8051689,0.0,5239.044346164,,0.0,30057.597365828686,0.0,0.0,5535.5029296875,0.7598755359649658,47044608.0,0.0
142.2958984375,893.02734375,0.0,142.2958984375,0.16796875,154.7666015625,-3512.74853515625,-6.950684070587158,47298560.0,1774326862.7097585,0.0,5261.641973209,,0.0,29842.190088936375,0.0,0.0,6699.56591796875,0.7540158629417419,47298560.0,0.0
135.3125,816.4853515625,0.0,135.3125,0.162109375,160.1337890625,-3227.91455078125,-6.8870744705200195,47552512.0,1774326885.307292,0.0,5284.514737438,,0.0,30108.548294192573,0.0,0.0,5862.4892578125,0.7516497373580933,47552512.0,0.0
