eval/episode_reward_near,_step,eval/episode_dist,eval/episode_success,eval/episode_success_any,_runtime,training/actor_loss,eval/episode_reward,training/critic_loss,eval/episode_reward_survive,eval/episode_success_hard,training/entropy,_timestamp,eval/episode_reward_dist,eval/episode_reward_ctrl,training/alpha_loss,eval/episode_success_easy,training/sps,training/log_alpha,render,step
0.0,23934976.0,6470.90869140625,62.67578125,0.0869140625,2683.311140879,-2.6992931365966797,62.67578125,0.6707271337509155,792.591796875,0.0,0.0,1774312862.3281143,0.0,-3091.33837890625,0.0,88.4453125,29865.947917064474,0.0,"{'_type': 'html-file', 'sha256': 'a8ad0e3f7421d14fabd94d7cd2043ac2854cf56e2ab775710403f5def3f3412f', 'path': 'media/html/render_23934976_a8ad0e3f7421d14fabd9.html', 'size': 3735161.0}",23934976.0
0.0,24188928.0,5030.00390625,61.6220703125,0.095703125,2706.403990885,-2.7730603218078613,61.6220703125,0.6657885909080505,683.9013671875,0.0,0.0,1774312862.5329964,0.0,-2691.022216796875,0.0,102.4541015625,30035.302927635308,0.0,,24188928.0
0.0,24442880.0,5072.9052734375,77.1337890625,0.10546875,2728.978972433,-2.7029855251312256,77.1337890625,0.6719134449958801,688.3662109375,0.0,0.0,1774312885.420538,0.0,-2697.6220703125,0.0,102.51953125,29854.184350403502,0.0,,24442880.0
0.0,24696832.0,5303.77392578125,61.580078125,0.0908203125,2751.830205423,-2.769360065460205,61.580078125,0.67951899766922,716.72265625,0.0,0.0,1774312907.995008,0.0,-2829.90087890625,0.0,93.9169921875,30097.3131850807,0.0,,24696832.0
0.0,24950784.0,5068.873046875,107.6318359375,0.142578125,2774.420052426,-3.01007342338562,107.6318359375,0.6904345154762268,677.640625,0.0,0.0,1774312930.84663,0.0,-2668.56298828125,0.0,140.0888671875,29953.435360564596,0.0,,24950784.0
0.0,25204736.0,5126.322265625,77.0654296875,0.1181640625,2824.257031595,-3.0224108695983887,77.0654296875,0.6791166067123413,696.384765625,0.0,0.0,1774313003.273979,0.0,-2714.103515625,0.0,104.345703125,30085.25791952796,0.0,"{'_type': 'html-file', 'sha256': 'aae289e39d7dff693dc109413c613ae4fedc9b2d643b143cd1671d59a46c1349', 'path': 'media/html/render_25204736_aae289e39d7dff693dc1.html', 'size': 3717313.0}",25204736.0
0.0,25458688.0,6308.1318359375,96.73046875,0.1357421875,2847.087549745,-3.013244390487671,96.73046875,0.6858022809028625,810.6982421875,0.0,0.0,1774313003.486759,0.0,-3202.4013671875,0.0,121.7939453125,29906.40460060568,0.0,,25458688.0
0.0,25712640.0,6107.6162109375,79.3046875,0.1181640625,2869.964788341,-3.0274436473846436,79.3046875,0.7190984487533569,781.998046875,0.0,0.0,1774313026.1038485,0.0,-3091.560302734375,0.0,106.0478515625,30012.17389013972,0.0,,25712640.0
0.0,25966592.0,5439.888671875,81.453125,0.11328125,2892.551045686,-3.0349042415618896,81.453125,0.6876819133758545,732.1015625,0.0,0.0,1774313048.9811795,0.0,-2875.2861328125,0.0,105.4423828125,29864.170189496046,0.0,,25966592.0
0.0,26220544.0,6236.923828125,71.1181640625,0.107421875,2915.41611733,-3.1112582683563232,71.1181640625,0.6912366151809692,810.7646484375,0.0,0.0,1774313071.5674205,0.0,-3190.647216796875,0.0,102.72265625,30127.296388260755,0.0,,26220544.0
0.0,26474496.0,7353.89794921875,74.04296875,0.103515625,2963.626361608,-3.159074306488037,74.04296875,0.7317687273025513,887.1845703125,0.0,0.0,1774313142.6433003,0.0,-3511.286865234375,0.0,104.2861328125,29896.270507790545,0.0,"{'path': 'media/html/render_26474496_32e4a9184c59d00af67c.html', 'size': 3702957.0, '_type': 'html-file', 'sha256': '32e4a9184c59d00af67ccb5b073d52e9479736c03fa9b7bef5112f723a595a74'}",26474496.0
0.0,26728448.0,6630.923828125,101.83984375,0.1396484375,2986.747226587,-3.2335636615753174,101.83984375,0.7157319784164429,857.1650390625,0.0,0.0,1774313142.8597171,0.0,-3395.65625,0.0,134.3828125,30121.937407904352,0.0,,26728448.0
0.0,26982400.0,6408.91845703125,96.447265625,0.1240234375,3009.328968654,-3.206566572189331,96.447265625,0.7267575860023499,815.099609375,0.0,0.0,1774313165.7636416,0.0,-3199.132568359375,0.0,118.7880859375,29821.843656318695,0.0,,26982400.0
0.0,27236352.0,7087.7626953125,70.8212890625,0.1025390625,3032.193772204,-3.2609286308288574,70.8212890625,0.7275944948196411,861.4482421875,0.0,0.0,1774313188.345206,0.0,-3385.92333984375,0.0,95.23046875,30095.18723411409,0.0,,27236352.0
0.0,27490304.0,7256.8876953125,77.375,0.0947265625,3054.793153661,-3.2750768661499023,77.375,0.7162768244743347,869.5986328125,0.0,0.0,1774313211.2102304,0.0,-3429.560302734375,0.0,92.0029296875,29903.4819395951,0.0,,27490304.0
0.0,27744256.0,7239.1181640625,71.4990234375,0.095703125,3104.522347783,-3.3707988262176514,71.4990234375,0.7436985373497009,876.6123046875,0.0,0.0,1774313283.5392482,0.0,-3460.9140625,0.0,96.0986328125,30063.89315782964,0.0,"{'sha256': '3fec4098a05d74e76b5e5d1def7ab7862d7db9602f1ecc613349cda701497351', 'path': 'media/html/render_27744256_3fec4098a05d74e76b5e.html', 'size': 3737029.0, '_type': 'html-file'}",27744256.0
0.0,27998208.0,5720.99560546875,97.88671875,0.119140625,3127.417448396,-3.3404366970062256,97.88671875,0.7413044571876526,750.9443359375,0.0,0.0,1774313283.752019,0.0,-2942.45068359375,0.0,109.1591796875,29879.226856298552,0.0,,27998208.0
0.0,28252160.0,5567.134765625,88.6103515625,0.1142578125,3150.318905728,-3.338400363922119,88.6103515625,0.7537445425987244,725.5947265625,0.0,0.0,1774313306.4336574,0.0,-2841.29638671875,0.0,104.841796875,29910.56162362266,0.0,,28252160.0
0.0,28506112.0,5558.10498046875,83.66015625,0.107421875,3172.929739713,-3.4368937015533447,83.66015625,0.7301491498947144,688.978515625,0.0,0.0,1774313329.3351603,0.0,-2719.706787109375,0.0,104.9228515625,29768.434588022952,0.0,,28506112.0
0.0,28760064.0,3407.192626953125,85.2802734375,0.119140625,3195.817970001,-3.455213785171509,85.2802734375,0.719232439994812,491.84765625,0.0,0.0,1774313351.9461884,0.0,-1919.4002685546875,0.0,110.5751953125,30005.765339414986,0.0,,28760064.0
0.0,29014016.0,6296.1865234375,85.892578125,0.1162109375,3245.567223872,-3.6420044898986816,85.892578125,0.7001073956489563,810.4404296875,0.0,0.0,1774313424.5842292,0.0,-3202.77685546875,0.0,112.8056640625,29813.888760901824,0.0,"{'_type': 'html-file', 'sha256': '21fe974401d3e04de67111113b551517bedb00b1476798b8ea2003bc4d5869fe', 'path': 'media/html/render_29014016_21fe974401d3e04de671.html', 'size': 3720309.0}",29014016.0
0.0,29267968.0,5773.12109375,91.2919921875,0.123046875,3268.70411189,-3.6411099433898926,91.2919921875,0.7063916325569153,737.4599609375,0.0,0.0,1774313424.8062956,0.0,-2880.678466796875,0.0,110.0478515625,30007.197303106695,0.0,,29267968.0
0.0,29521920.0,6805.0888671875,97.6318359375,0.12890625,3291.302186621,-3.7101006507873535,97.6318359375,0.7249488830566406,846.056640625,0.0,0.0,1774313447.7203863,0.0,-3314.80615234375,0.0,119.7685546875,29797.153941366334,0.0,,29521920.0
0.0,29775872.0,5071.1845703125,77.4755859375,0.1044921875,3314.17476688,-3.7943429946899414,77.4755859375,0.7391771078109741,647.484375,0.0,0.0,1774313470.3186562,0.0,-2545.16064453125,0.0,97.955078125,30049.0652252996,0.0,,29775872.0
0.0,30029824.0,5573.47705078125,111.0556640625,0.140625,3336.795937856,-3.860412359237671,111.0556640625,0.7264084815979004,712.0537109375,0.0,0.0,1774313493.1911056,0.0,-2787.776611328125,0.0,128.826171875,29889.83922115212,0.0,,30029824.0
0.0,30283776.0,6456.88720703125,83.724609375,0.111328125,3385.346168225,-4.048531532287598,83.724609375,0.7239423990249634,801.3203125,0.0,0.0,1774313564.3631728,0.0,-3167.18701171875,0.0,98.7333984375,30007.41371564708,0.0,"{'path': 'media/html/render_30283776_42ff8705036fc6bdac7d.html', 'size': 3667097.0, '_type': 'html-file', 'sha256': '42ff8705036fc6bdac7d3ac062ffe4368d4037495fe90467a3e5c4373598dc3f'}",30283776.0
0.0,30537728.0,6266.986328125,116.9111328125,0.1416015625,3408.192622813,-4.0441741943359375,116.9111328125,0.7288357615470886,821.9736328125,0.0,0.0,1774313564.5815163,0.0,-3216.13720703125,0.0,133.1357421875,29894.21816866405,0.0,,30537728.0
0.0,30791680.0,5231.5634765625,92.759765625,0.1259765625,3431.066871889,-4.1834211349487305,92.759765625,0.7252441644668579,684.89453125,0.0,0.0,1774313587.2091796,0.0,-2687.09326171875,0.0,111.2958984375,29979.05985193357,0.0,,30791680.0
0.0,31045632.0,7232.94482421875,75.2841796875,0.1015625,3453.659749448,-4.139788627624512,75.2841796875,0.7196336388587952,858.13671875,0.0,0.0,1774313610.083155,0.0,-3375.37939453125,0.0,94.232421875,29875.791631567616,0.0,,31045632.0
0.0,31299584.0,6824.78173828125,91.0576171875,0.12890625,3476.530085909,-4.109981536865234,91.0576171875,0.7329957485198975,860.193359375,0.0,0.0,1774313632.6762109,0.0,-3372.070068359375,0.0,113.1064453125,30074.538627297323,0.0,,31299584.0
0.0,31553536.0,6495.1328125,87.7255859375,0.1083984375,3526.077821193,-4.199079990386963,87.7255859375,0.7317885160446167,830.8154296875,0.0,0.0,1774313705.0947473,0.0,-3235.52294921875,0.0,100.4267578125,29882.257951979747,0.0,"{'sha256': '5a594b50a1d532a3d3fa51720d7745c7f7275cd07f86cdb778198af83b4e0bcb', 'path': 'media/html/render_31553536_5a594b50a1d532a3d3fa.html', 'size': 3692113.0, '_type': 'html-file'}",31553536.0
0.0,31807488.0,6838.673828125,90.6708984375,0.1103515625,3549.189653339,-4.216724395751953,90.6708984375,0.7330885529518127,855.515625,0.0,0.0,1774313705.2979853,0.0,-3351.8828125,0.0,111.4072265625,30114.151115575853,0.0,,31807488.0
0.0,32061440.0,6776.2109375,90.958984375,0.123046875,3571.80017686,-4.217690467834473,90.958984375,0.7647811770439148,857.1875,0.0,0.0,1774313728.2061164,0.0,-3346.08349609375,0.0,113.033203125,29779.671068173364,0.0,,32061440.0
0.0,32315392.0,7311.25634765625,102.001953125,0.1435546875,3594.670218005,-4.204216957092285,102.001953125,0.7457279562950134,922.412109375,0.0,0.0,1774313750.8166862,0.0,-3601.658447265625,0.0,129.5791015625,30004.3225248668,0.0,,32315392.0
0.0,32569344.0,6720.498046875,101.2060546875,0.125,3617.242083077,-4.128661155700684,101.2060546875,0.7429331541061401,808.2958984375,0.0,0.0,1774313773.6864545,0.0,-3170.4619140625,0.0,119.2353515625,29878.998040245282,0.0,,32569344.0
0.0,32823296.0,6227.73046875,96.654296875,0.1259765625,3667.180006997,-4.317978858947754,96.654296875,0.7357941269874573,813.0908203125,0.0,0.0,1774313846.1969936,0.0,-3189.3779296875,0.0,114.982421875,30139.080067663763,0.0,"{'size': 3676473.0, '_type': 'html-file', 'sha256': 'ecb34c4a59803b45c5f5578f50c257087334fe6edf49391351074741ba7f84fa', 'path': 'media/html/render_32823296_ecb34c4a59803b45c5f5.html'}",32823296.0
0.0,33077248.0,5750.94970703125,95.3505859375,0.1240234375,3690.053596932,-4.401913166046143,95.3505859375,0.7422071099281311,737.3134765625,0.0,0.0,1774313846.4145799,0.0,-2906.50634765625,0.0,112.4853515625,29936.232254048566,0.0,,33077248.0
0.0,33331200.0,4397.88232421875,103.0419921875,0.138671875,3712.960148729,-4.449213027954102,103.0419921875,0.7541992664337158,602.322265625,0.0,0.0,1774313869.0701613,0.0,-2353.387451171875,0.0,132.130859375,29929.236284122544,0.0,,33331200.0
0.0,33585152.0,7283.7158203125,97.71875,0.1279296875,3735.558890944,-4.489180088043213,97.71875,0.7350648641586304,942.943359375,0.0,0.0,1774313891.97666,0.0,-3720.404052734375,0.0,123.048828125,29764.27788348877,0.0,,33585152.0
0.0,33839104.0,6620.2119140625,99.9716796875,0.1328125,3758.449215407,-4.5316643714904785,99.9716796875,0.7321988344192505,838.853515625,0.0,0.0,1774313914.575322,0.0,-3306.8642578125,0.0,127.56640625,30017.04385124006,0.0,,33839104.0
0.0,34093056.0,6702.8837890625,93.6904296875,0.1123046875,3806.749566154,-4.520529747009277,93.6904296875,0.7337336540222168,863.796875,0.0,0.0,1774313985.7665114,0.0,-3390.5322265625,0.0,114.9033203125,29828.601555587586,0.0,"{'_type': 'html-file', 'sha256': 'dbea280acbabd11f159d370f6889498beecaabf1bd3315e68a175bb9cf535ed0', 'path': 'media/html/render_34093056_dbea280acbabd11f159d.html', 'size': 3616429.0}",34093056.0
0.0,34347008.0,5983.3095703125,94.626953125,0.123046875,3829.864097444,-4.677560806274414,94.626953125,0.7313404083251953,783.8193359375,0.0,0.0,1774313985.9856706,0.0,-3075.34033203125,0.0,112.93359375,30042.724799877702,0.0,,34347008.0
0.0,34600960.0,6100.9609375,104.3486328125,0.1357421875,3852.482128368,-4.66433572769165,104.3486328125,0.7326650619506836,816.6416015625,0.0,0.0,1774314008.8804724,0.0,-3189.20654296875,0.0,124.5751953125,29831.15619094046,0.0,,34600960.0
0.0,34854912.0,5117.14697265625,111.16015625,0.1376953125,3875.362219835,-4.719326496124268,111.16015625,0.7360901236534119,745.6328125,0.0,0.0,1774314031.4985604,0.0,-2889.224853515625,0.0,130.53515625,30012.89692617649,0.0,,34854912.0
0.0,35108864.0,6783.65625,68.84375,0.0888671875,3897.953752818,-4.633327484130859,68.84375,0.7197763919830322,849.458984375,0.0,0.0,1774314054.3785965,0.0,-3351.3701171875,0.0,86.0419921875,29843.608154554284,0.0,,35108864.0
0.0,35362816.0,6100.50439453125,90.091796875,0.1357421875,3948.017749295,-4.6922221183776855,90.091796875,0.7338843941688538,793.431640625,0.0,0.0,1774314127.0347586,0.0,-3088.71875,0.0,121.1142578125,30110.870207213247,0.0,"{'_type': 'html-file', 'sha256': '75830012263bbcae603e56d69188aa0df02d99adac5f467811538d0d28115e5a', 'path': 'media/html/render_35362816_75830012263bbcae603e.html', 'size': 3630901.0}",35362816.0
0.0,35616768.0,6490.2412109375,96.138671875,0.1162109375,3970.902847945,-4.782763957977295,96.138671875,0.7266091704368591,818.8671875,0.0,0.0,1774314127.282083,0.0,-3244.0517578125,0.0,108.99609375,29820.01774522375,0.0,,35616768.0
0.0,35870720.0,3803.074462890625,97.4208984375,0.1181640625,3993.765875085,-4.812419891357422,97.4208984375,0.7391548156738281,560.853515625,0.0,0.0,1774314149.919309,0.0,-2190.530029296875,0.0,109.2685546875,29967.342769721432,0.0,,35870720.0
0.0,36124672.0,7088.134765625,97.4638671875,0.1318359375,4016.345261225,-4.778764724731445,97.4638671875,0.7301719188690186,890.185546875,0.0,0.0,1774314172.782274,0.0,-3500.312744140625,0.0,120.3955078125,29920.898722818245,0.0,,36124672.0
0.0,36378624.0,6946.70703125,101.7412109375,0.126953125,4039.206539517,-4.804515838623047,101.7412109375,0.7467477321624756,900.9755859375,0.0,0.0,1774314195.3615582,0.0,-3534.978515625,0.0,119.9169921875,30143.8633428547,0.0,,36378624.0
0.0,36632576.0,6957.0654296875,83.0419921875,0.1220703125,4089.143451955,-4.655054092407227,83.0419921875,0.7411096692085266,866.2978515625,0.0,0.0,1774314268.160389,0.0,-3396.123779296875,0.0,105.16796875,29933.773997048924,0.0,"{'size': 3659797.0, '_type': 'html-file', 'sha256': '9c2b3320019bbce3bef84831e2f586ec475b31a39de057f08260081ce741453e', 'path': 'media/html/render_36632576_9c2b3320019bbce3bef8.html'}",36632576.0
0.0,36886528.0,6565.361328125,106.98828125,0.1357421875,4112.269517928,-4.6958537101745605,106.98828125,0.7321399450302124,868.1455078125,0.0,0.0,1774314268.3954504,0.0,-3403.692626953125,0.0,121.287109375,30111.460956304833,0.0,,36886528.0
0.0,37140480.0,6966.7939453125,103.1845703125,0.1376953125,4134.889837634,-4.703213214874268,103.1845703125,0.7298889756202698,900.9541015625,0.0,0.0,1774314291.2859883,0.0,-3557.005859375,0.0,120.6064453125,29845.34747563839,0.0,,37140480.0
0.0,37394432.0,6578.8349609375,95.521484375,0.1259765625,4157.764867757,-4.694151401519775,95.521484375,0.7319965362548828,853.3134765625,0.0,0.0,1774314313.9062538,0.0,-3350.585693359375,0.0,112.142578125,30071.45057170239,0.0,,37394432.0
0.0,37648384.0,7562.89453125,101.796875,0.12109375,4180.367574504,-4.691799163818359,101.796875,0.720064103603363,940.40625,0.0,0.0,1774314336.7811007,0.0,-3707.63818359375,0.0,115.34375,29864.76971974831,0.0,,37648384.0
0.0,37902336.0,5986.0068359375,114.763671875,0.138671875,4229.141235246,-4.603571891784668,114.763671875,0.7213947772979736,791.8173828125,0.0,0.0,1774314408.1581109,0.0,-3108.5234375,0.0,128.306640625,30038.074370039823,0.0,"{'_type': 'html-file', 'sha256': 'ea08f55f5c43d2a11d53177c237317504b1ad8688a7af163f62df7670ce50499', 'path': 'media/html/render_37902336_ea08f55f5c43d2a11d53.html', 'size': 3675009.0}",37902336.0
0.0,38156288.0,7561.13671875,91.6943359375,0.1171875,4252.034707396,-4.737421035766602,91.6943359375,0.7343912720680237,935.29296875,0.0,0.0,1774314408.4058568,0.0,-3653.0908203125,0.0,103.171875,29873.216778624304,0.0,,38156288.0
0.0,38410240.0,7264.2421875,105.95703125,0.1328125,4274.925061785,-4.687182426452637,105.95703125,0.7348927855491638,924.6845703125,0.0,0.0,1774314431.0510614,0.0,-3646.27392578125,0.0,119.15625,29937.36729401194,0.0,,38410240.0
0.0,38664192.0,6941.9736328125,123.9736328125,0.158203125,4297.538975248,-4.830173969268799,123.9736328125,0.7242685556411743,911.05859375,0.0,0.0,1774314453.9414153,0.0,-3571.337890625,0.0,149.5380859375,29829.84623823244,0.0,,38664192.0
0.0,38918144.0,7145.50390625,94.396484375,0.134765625,4320.426718499,-4.719703197479248,94.396484375,0.7123138904571533,878.4423828125,0.0,0.0,1774314476.5552082,0.0,-3434.0263671875,0.0,130.087890625,29993.219947946516,0.0,,38918144.0
0.0,39172096.0,6030.2392578125,123.0478515625,0.15234375,4370.200188132,-4.791017055511475,123.0478515625,0.7311926484107971,811.5205078125,0.0,0.0,1774314549.2170424,0.0,-3187.483642578125,0.0,146.4140625,29826.35804777501,0.0,"{'_type': 'html-file', 'sha256': 'f3da726afd364f9ee4cec4b9b6844bd50ad938a0c8dcbad59f367426f3a6b160', 'path': 'media/html/render_39172096_f3da726afd364f9ee4ce.html', 'size': 3620185.0}",39172096.0
0.0,39426048.0,7348.6953125,110.1591796875,0.1337890625,4393.396181683,-4.810858726501465,110.1591796875,0.7227137088775635,927.990234375,0.0,0.0,1774314549.4858856,0.0,-3627.82568359375,0.0,125.33203125,29994.373672265916,0.0,,39426048.0
0.0,39680000.0,6700.65283203125,104.1494140625,0.126953125,4415.988873244,-4.82837438583374,104.1494140625,0.7268996834754944,824.884765625,0.0,0.0,1774314572.4125032,0.0,-3228.85546875,0.0,118.8271484375,29758.196729618674,0.0,,39680000.0
0.0,39933952.0,6337.8017578125,91.2353515625,0.1123046875,4438.881319135,-4.92011833190918,91.2353515625,0.7325111627578735,809.9375,0.0,0.0,1774314595.0053017,0.0,-3180.8759765625,0.0,103.6123046875,30099.272727467967,0.0,,39933952.0
0.0,40187904.0,6030.08056640625,112.888671875,0.1435546875,4461.489848097,-4.772439002990723,112.888671875,0.7184678316116333,825.8046875,0.0,0.0,1774314617.8969743,0.0,-3222.515625,0.0,128.193359375,29825.942960655924,0.0,,40187904.0
0.0,40441856.0,6297.6376953125,92.8369140625,0.1328125,4511.982630573,-4.807926177978516,92.8369140625,0.73686683177948,823.935546875,0.0,0.0,1774314690.9996445,0.0,-3217.04638671875,0.0,118.400390625,30041.325876437877,0.0,"{'size': 3780749.0, '_type': 'html-file', 'sha256': '1096cdc456b2c14471b48947f372859870ed2f9b4b1b6049fb0ab28d8811b7d0', 'path': 'media/html/render_40441856_1096cdc456b2c14471b4.html'}",40441856.0
0.0,40695808.0,3083.1787109375,117.2509765625,0.142578125,4534.926930588,-4.871642589569092,117.2509765625,0.7312802076339722,492.1982421875,0.0,0.0,1774314691.2966394,0.0,-1909.3692626953125,0.0,130.88671875,29829.013375326595,0.0,,40695808.0
0.0,40949760.0,6749.7412109375,88.095703125,0.13671875,4557.804427993,-4.880654811859131,88.095703125,0.7301920652389526,875.3603515625,0.0,0.0,1774314713.9428034,0.0,-3443.15576171875,0.0,127.1005859375,29933.67893909261,0.0,,40949760.0
0.0,41203712.0,4900.76416015625,98.4365234375,0.119140625,4580.398070058,-4.839562892913818,98.4365234375,0.74700528383255,675.1767578125,0.0,0.0,1774314736.8208866,0.0,-2643.841796875,0.0,112.5712890625,29865.273812694497,0.0,,41203712.0
0.0,41457664.0,4373.4677734375,107.4755859375,0.130859375,4603.267744666,-4.971628189086914,107.4755859375,0.7264156341552734,608.68359375,0.0,0.0,1774314759.4141316,0.0,-2379.82080078125,0.0,121.22265625,30061.28917469539,0.0,,41457664.0
0.0,41711616.0,7155.59716796875,107.0673828125,0.1396484375,4651.73121189,-5.081432819366455,107.0673828125,0.7254377603530884,905.0947265625,0.0,0.0,1774314830.748209,0.0,-3570.776123046875,0.0,122.68359375,29889.00216615259,0.0,"{'_type': 'html-file', 'sha256': '9cb718f77205817b588cf2af0fd5a63761c6e204057f598110ea6f0c368cf3ae', 'path': 'media/html/render_41711616_9cb718f77205817b588c.html', 'size': 3695761.0}",41711616.0
0.0,41965568.0,7442.140625,91.6708984375,0.12109375,4674.908799399,-5.000836372375488,91.6708984375,0.7204737663269043,919.828125,0.0,0.0,1774314831.0009472,0.0,-3625.421875,0.0,115.6845703125,30062.742564201333,0.0,,41965568.0
0.0,42219520.0,6474.09765625,93.2060546875,0.12109375,4697.498748331,-5.034658432006836,93.2060546875,0.7339639663696289,792.169921875,0.0,0.0,1774314853.9252322,0.0,-3113.13037109375,0.0,105.0458984375,29757.64137544958,0.0,,42219520.0
0.0,42473472.0,7069.484375,121.109375,0.1533203125,4720.374260914,-4.982021808624268,121.109375,0.7319332361221313,908.3115234375,0.0,0.0,1774314876.5151806,0.0,-3573.177490234375,0.0,141.3154296875,30050.681906725717,0.0,,42473472.0
0.0,42727424.0,6328.82568359375,113.2275390625,0.1357421875,4742.949849061,-4.920822620391846,113.2275390625,0.7364193201065063,827.5234375,0.0,0.0,1774314899.3905692,0.0,-3267.37646484375,0.0,124.662109375,29883.853380140765,0.0,,42727424.0
0.0,42981376.0,3950.68359375,100.5625,0.1298828125,4793.307185637,-5.022200584411621,100.5625,0.7464799880981445,560.5673828125,0.0,0.0,1774314972.3241954,0.0,-2199.9189453125,0.0,114.2587890625,30107.08536648722,0.0,"{'_type': 'html-file', 'sha256': 'ba15a4bf201b99a5d522862d2ca5986eb07eccd877ce40932551175eb40f8899', 'path': 'media/html/render_42981376_ba15a4bf201b99a5d522.html', 'size': 3689477.0}",42981376.0
0.0,43235328.0,6638.8017578125,83.7841796875,0.1064453125,4816.221513642,-4.970692157745361,83.7841796875,0.718054473400116,810.9619140625,0.0,0.0,1774314972.5723107,0.0,-3181.3125,0.0,104.9248046875,29846.986636817586,0.0,,43235328.0
0.0,43489280.0,5822.56396484375,111.6572265625,0.1337890625,4839.117920871,-4.858360767364502,111.6572265625,0.7358171939849854,765.2880859375,0.0,0.0,1774314995.2378888,0.0,-3022.296142578125,0.0,123.95703125,29837.19699557341,0.0,,43489280.0
0.0,43743232.0,6972.595703125,114.033203125,0.142578125,4861.743235783,-4.966099262237549,114.033203125,0.7278842329978943,903.3232421875,0.0,0.0,1774315018.1342006,0.0,-3578.48486328125,0.0,130.072265625,29794.03007766546,0.0,,43743232.0
0.0,43997184.0,6915.60595703125,95.8818359375,0.1201171875,4884.639571127,-4.9258246421813965,95.8818359375,0.7230514883995056,874.859375,0.0,0.0,1774315040.7597494,0.0,-3450.1357421875,0.0,114.2685546875,29987.781071652695,0.0,,43997184.0
0.0,44251136.0,4701.158203125,99.5478515625,0.1162109375,4933.154489036,-5.048475742340088,99.5478515625,0.7103220224380493,638.7021484375,0.0,0.0,1774315112.171468,0.0,-2499.36669921875,0.0,111.5517578125,29794.45427792248,0.0,"{'_type': 'html-file', 'sha256': '76c346fc2f099b9d9cfc83df91c3ec67e58dd38d117b4e2d2a7615ecd8114032', 'path': 'media/html/render_44251136_76c346fc2f099b9d9cfc.html', 'size': 3759917.0}",44251136.0
0.0,44505088.0,2723.9521484375,111.001953125,0.138671875,4956.299907024,-5.083949089050293,111.001953125,0.7343972325325012,447.1181640625,0.0,0.0,1774315112.3929565,0.0,-1742.094970703125,0.0,133.365234375,29988.07825473889,0.0,,44505088.0
0.0,44759040.0,7152.15869140625,93.181640625,0.1357421875,4978.905679551,-5.020870208740234,93.181640625,0.7365812063217163,914.4013671875,0.0,0.0,1774315135.316277,0.0,-3578.781494140625,0.0,115.8251953125,29751.694233513754,0.0,,44759040.0
0.0,45012992.0,6298.54296875,92.5126953125,0.1171875,5001.79296862,-5.003681659698486,92.5126953125,0.7267545461654663,796.6025390625,0.0,0.0,1774315157.9219239,0.0,-3123.81201171875,0.0,106.0146484375,30055.243802095734,0.0,,45012992.0
0.0,45266944.0,5403.93896484375,87.0498046875,0.10546875,5024.405856151,-5.018942832946777,87.0498046875,0.7298443913459778,698.267578125,0.0,0.0,1774315180.8093941,0.0,-2731.900390625,0.0,103.361328125,29845.01213882738,0.0,,45266944.0
0.0,45520896.0,6377.060546875,72.2431640625,0.1123046875,5074.697122922,-5.010987758636475,72.2431640625,0.7376283407211304,806.6630859375,0.0,0.0,1774315253.7141237,0.0,-3192.816650390625,0.0,102.6201171875,29995.90760426379,0.0,"{'_type': 'html-file', 'sha256': 'e94c5decd6e32b6cf2daf2a84f8caec79bbbb7f3ae321d8075ab94ac35fad79b', 'path': 'media/html/render_45520896_e94c5decd6e32b6cf2da.html', 'size': 3712741.0}",45520896.0
0.0,45774848.0,5994.2021484375,96.806640625,0.1171875,5097.561793624,-5.015344142913818,96.806640625,0.7427059412002563,786.0419921875,0.0,0.0,1774315253.9632292,0.0,-3072.975341796875,0.0,106.37890625,29828.02937056655,0.0,,45774848.0
0.0,46028800.0,6491.3798828125,85.7626953125,0.126953125,5120.434206509,-4.889052867889404,85.7626953125,0.7570940852165222,818.005859375,0.0,0.0,1774315276.5781724,0.0,-3171.08642578125,0.0,114.2958984375,30049.383122170366,0.0,,46028800.0
0.0,46282752.0,6735.4306640625,109.6220703125,0.1318359375,5143.024777631,-4.940733432769775,109.6220703125,0.74290531873703,879.6708984375,0.0,0.0,1774315299.450456,0.0,-3453.21337890625,0.0,122.65625,29872.21728885829,0.0,,46282752.0
0.0,46536704.0,5310.22265625,88.7109375,0.1171875,5165.893988007,-4.970008373260498,88.7109375,0.7272226810455322,714.9267578125,0.0,0.0,1774315322.0411334,0.0,-2821.0673828125,0.0,104.7265625,30071.965911102157,0.0,,46536704.0
0.0,46790656.0,5205.5673828125,116.3583984375,0.146484375,5214.374711739,-5.044064521789551,116.3583984375,0.7545271515846252,706.9990234375,0.0,0.0,1774315393.3917174,0.0,-2781.385009765625,0.0,138.7919921875,29897.5057389552,0.0,"{'_type': 'html-file', 'sha256': '904d3c728437e24ff8f129a24f170c31788ba2aa59fe9ba1dc21025747cf6dc8', 'path': 'media/html/render_46790656_904d3c728437e24ff8f1.html', 'size': 3700753.0}",46790656.0
0.0,47044608.0,3879.3466796875,97.6181640625,0.1181640625,5237.510509854,-5.0431809425354,97.6181640625,0.7481452822685242,570.8984375,0.0,0.0,1774315393.6176767,0.0,-2248.903076171875,0.0,110.234375,30072.21721975328,0.0,,47044608.0
