eval/episode_reward_dist,eval/episode_reward_near,eval/episode_dist,training/alpha_loss,_timestamp,eval/episode_reward_ctrl,_runtime,training/sps,training/actor_loss,_step,training/critic_loss,eval/episode_success_hard,eval/episode_reward_survive,render,eval/episode_success_any,training/entropy,eval/episode_reward,eval/episode_success_easy,training/log_alpha,eval/episode_success,step
0.0,0.0,7339.56201171875,0.0,1774285814.3612304,-3710.18896484375,4264.583014077,30259.156994648187,-3.953784942626953,38410240.0,0.6525552272796631,0.0,932.462890625,,0.12890625,0.0,106.1171875,117.005859375,0.0,106.1171875,38410240.0
0.0,0.0,4844.74267578125,0.0,1774285837.1252599,-2513.42626953125,4287.078236307,30252.944999837397,-4.128961563110352,38664192.0,0.6297261118888855,0.0,634.1728515625,,0.10546875,0.0,80.330078125,94.6689453125,0.0,80.330078125,38664192.0
0.0,0.0,7114.3623046875,0.0,1774285859.620133,-3538.90234375,4309.840631787,30421.640342790713,-4.30633544921875,38918144.0,0.6611582636833191,0.0,891.330078125,,0.0927734375,0.0,73.376953125,86.296875,0.0,73.376953125,38918144.0
0.0,0.0,4697.77880859375,0.0,1774285932.2306383,-2483.205810546875,4359.687783294,30247.82039184794,-4.248317241668701,39172096.0,0.6557692885398865,0.0,631.18359375,"{'path': 'media/html/render_39172096_fd508291285b667c073a.html', 'size': 3612089.0, '_type': 'html-file', 'sha256': 'fd508291285b667c073a20575ede4a3a0d2a04925fafa1e9a8cb39324e414197'}",0.1240234375,0.0,94.1044921875,118.6865234375,0.0,94.1044921875,39172096.0
0.0,0.0,7287.1845703125,0.0,1774285932.5091538,-3459.8994140625,4382.783859582,30436.464365754244,-4.312553405761719,39426048.0,0.6767945289611816,0.0,875.1630859375,,0.1005859375,0.0,80.9091796875,90.984375,0.0,80.9091796875,39426048.0
0.0,0.0,4456.44580078125,0.0,1774285955.3260944,-2504.349609375,4405.294031849,30123.050794276827,-4.327629089355469,39680000.0,0.6628205180168152,0.0,631.4931640625,,0.1103515625,0.0,92.4208984375,106.296875,0.0,92.4208984375,39680000.0
0.0,0.0,6776.19921875,0.0,1774285977.8363106,-3301.9052734375,4428.062618816,30402.61188294032,-4.414917945861816,39933952.0,0.6527568697929382,0.0,832.7861328125,,0.1123046875,0.0,81.1953125,95.3076171875,0.0,81.1953125,39933952.0
0.0,0.0,5912.400390625,0.0,1774286000.604852,-3062.11376953125,4450.568023788,30241.87664737586,-4.5946879386901855,40187904.0,0.6778296828269958,0.0,772.728515625,,0.123046875,0.0,100.8837890625,117.97265625,0.0,100.8837890625,40187904.0
0.0,0.0,7615.599609375,0.0,1774286073.4477487,-3694.482421875,4500.904868057,30416.445400485627,-4.641387939453125,40441856.0,0.6910805106163025,0.0,927.8486328125,"{'sha256': '6a1971c2c30a6de8c46125955d03adfbb28c1b8f93f7539a29813ea7a857de13', 'path': 'media/html/render_40441856_6a1971c2c30a6de8c461.html', 'size': 3687473.0, '_type': 'html-file'}",0.1123046875,0.0,95.1044921875,102.8154296875,0.0,95.1044921875,40441856.0
0.0,0.0,5456.31494140625,0.0,1774286073.7029724,-2772.528564453125,4523.727740959,30230.29988262383,-4.581057071685791,40695808.0,0.6874290108680725,0.0,699.6865234375,,0.11328125,0.0,94.857421875,104.884765625,0.0,94.857421875,40695808.0
0.0,0.0,6191.74609375,0.0,1774286096.2695708,-3106.9794921875,4546.493278355,30278.483937067485,-4.607039451599121,40949760.0,0.7059774994850159,0.0,781.166015625,,0.1064453125,0.0,89.076171875,99.0771484375,0.0,89.076171875,40949760.0
0.0,0.0,5440.470703125,0.0,1774286119.035527,-2751.29736328125,4568.990673837,30235.22287244071,-4.648746490478516,41203712.0,0.7014884948730469,0.0,694.4169921875,,0.115234375,0.0,93.2646484375,113.2802734375,0.0,93.2646484375,41203712.0
0.0,0.0,5631.6728515625,0.0,1774286141.532641,-2925.236328125,4591.762584314,30410.21815229424,-4.81981086730957,41457664.0,0.7211809158325195,0.0,735.8837890625,,0.1171875,0.0,101.474609375,108.478515625,0.0,101.474609375,41457664.0
0.0,0.0,6930.71875,0.0,1774286212.6809337,-3399.0478515625,4640.138129704,30212.2974769323,-4.89993953704834,41711616.0,0.7049200534820557,0.0,854.912109375,"{'path': 'media/html/render_41711616_598ce7b777d5b44c4690.html', 'size': 3691425.0, '_type': 'html-file', 'sha256': '598ce7b777d5b44c4690aaf0d350bfd5a6e3dc75d64c8b1aedcdc570a8c0301f'}",0.095703125,0.0,78.6865234375,90.62109375,0.0,78.6865234375,41711616.0
0.0,0.0,7022.9814453125,0.0,1774286212.9110818,-3470.56884765625,4663.191820354,30259.371039371686,-4.864020347595215,41965568.0,0.709176778793335,0.0,872.2998046875,,0.12109375,0.0,98.076171875,107.494140625,0.0,98.076171875,41965568.0
0.0,0.0,6878.8486328125,0.0,1774286235.7341197,-3481.70263671875,4685.683990132,30117.768264408398,-5.041285991668701,42219520.0,0.7300444841384888,0.0,878.833984375,,0.1318359375,0.0,111.318359375,123.9248046875,0.0,111.318359375,42219520.0
0.0,0.0,6635.49658203125,0.0,1774286258.2261813,-3392.036376953125,4708.454684503,30424.79118381577,-5.076042652130127,42473472.0,0.7097241878509521,0.0,855.185546875,,0.138671875,0.0,108.3818359375,123.25,0.0,108.3818359375,42473472.0
0.0,0.0,5650.580078125,0.0,1774286280.996769,-2831.65673828125,4730.944283205,30248.334922010607,-4.923441410064697,42727424.0,0.7197933197021484,0.0,715.056640625,,0.1240234375,0.0,94.845703125,109.1572265625,0.0,94.845703125,42727424.0
0.0,0.0,5155.61669921875,0.0,1774286353.6693263,-2528.9580078125,4781.126448436,30435.419004468826,-5.009252071380615,42981376.0,0.7336714267730713,0.0,637.2880859375,"{'_type': 'html-file', 'sha256': '0d99590cb02f5de6e8c0cae775311ff08ee12d835a68e54d9c6e87a02de585d1', 'path': 'media/html/render_42981376_0d99590cb02f5de6e8c0.html', 'size': 3707521.0}",0.1015625,0.0,82.80078125,96.919921875,0.0,82.80078125,42981376.0
0.0,0.0,4107.74853515625,0.0,1774286353.884958,-2424.625244140625,4803.89731397,30247.656329984235,-5.026919364929199,43235328.0,0.7176728844642639,0.0,614.83984375,,0.1357421875,0.0,111.560546875,134.32421875,0.0,111.560546875,43235328.0
0.0,0.0,5649.50390625,0.0,1774286376.4394653,-2947.115478515625,4826.681242974,30289.500724981746,-5.150664329528809,43489280.0,0.7186529040336609,0.0,742.607421875,,0.119140625,0.0,82.9931640625,124.767578125,0.0,82.9931640625,43489280.0
0.0,0.0,6393.65966796875,0.0,1774286399.2233076,-3080.41162109375,4849.208688944,30182.422031374987,-5.260254383087158,43743232.0,0.7345056533813477,0.0,780.458984375,,0.1005859375,0.0,72.5439453125,89.296875,0.0,72.5439453125,43743232.0
0.0,0.0,6357.26416015625,0.0,1774286421.7508879,-3261.87255859375,4871.969159936,30344.22881675893,-5.259628772735596,43997184.0,0.7195627093315125,0.0,819.587890625,,0.12109375,0.0,96.119140625,110.7021484375,0.0,96.119140625,43997184.0
0.0,0.0,7040.40869140625,0.0,1774286492.8317134,-3458.7861328125,4920.288898315,30258.131513142514,-5.274230003356934,44251136.0,0.7378586530685425,0.0,870.6435546875,"{'path': 'media/html/render_44251136_8ac38a75018f7ea79175.html', 'size': 3631745.0, '_type': 'html-file', 'sha256': '8ac38a75018f7ea7917591fb2f3a449309ce7adb3ef3568d9b78ad3929fb8ebb'}",0.130859375,0.0,107.1484375,120.490234375,0.0,107.1484375,44251136.0
0.0,0.0,6273.5,0.0,1774286493.0479205,-3143.38671875,4943.320321296,30347.808933052536,-5.266107082366943,44505088.0,0.7362605333328247,0.0,789.54296875,,0.1142578125,0.0,94.9375,110.38671875,0.0,94.9375,44505088.0
0.0,0.0,4564.60546875,0.0,1774286515.8625247,-2535.8671875,4965.83895409,30150.7688455912,-5.306155204772949,44759040.0,0.7213801741600037,0.0,643.8564453125,,0.1259765625,0.0,98.2333984375,119.046875,0.0,98.2333984375,44759040.0
0.0,0.0,6498.673828125,0.0,1774286538.380964,-3356.356201171875,4988.615461945,30373.235528390134,-5.408043384552002,45012992.0,0.7441622614860535,0.0,844.0703125,,0.138671875,0.0,115.5341796875,128.65234375,0.0,115.5341796875,45012992.0
0.0,0.0,6258.82275390625,0.0,1774286561.157649,-3207.515625,5011.16584904,30205.001445039416,-5.520709037780762,45266944.0,0.7343881130218506,0.0,809.1005859375,,0.142578125,0.0,119.6025390625,136.171875,0.0,119.6025390625,45266944.0
0.0,0.0,6913.29833984375,0.0,1774286633.960521,-3517.5751953125,5061.4176994,30226.916417807864,-5.535071849822998,45520896.0,0.7442811727523804,0.0,885.15234375,"{'path': 'media/html/render_45520896_bd6a7ec6fe5e7898fb5a.html', 'size': 3651289.0, '_type': 'html-file', 'sha256': 'bd6a7ec6fe5e7898fb5a39918aa42456a5f8ec08b1431c3dee0071c50ac84afb'}",0.130859375,0.0,105.8623046875,119.7919921875,0.0,105.8623046875,45520896.0
0.0,0.0,5773.29052734375,0.0,1774286634.176246,-3055.193359375,5084.174496605,30149.64316851737,-5.57504940032959,45774848.0,0.7379697561264038,0.0,771.6884765625,,0.158203125,0.0,121.095703125,143.8515625,0.0,121.095703125,45774848.0
0.0,0.0,4866.05859375,0.0,1774286656.7166307,-2623.88232421875,5106.961259123,30338.5409273497,-5.548641204833984,46028800.0,0.7432467937469482,0.0,665.5556640625,,0.1318359375,0.0,92.115234375,110.8310546875,0.0,92.115234375,46028800.0
0.0,0.0,5845.9052734375,0.0,1774286679.5033557,-2969.14794921875,5129.457383586,30173.104318078997,-5.484768867492676,46282752.0,0.7460895776748657,0.0,746.708984375,,0.12890625,0.0,95.4638671875,109.390625,0.0,95.4638671875,46282752.0
0.0,0.0,6991.861328125,0.0,1774286701.9993832,-3478.715087890625,5152.268695345,30410.58975306411,-5.525030136108398,46536704.0,0.7419161796569824,0.0,875.1025390625,,0.1142578125,0.0,74.251953125,109.6943359375,0.0,74.251953125,46536704.0
0.0,0.0,4454.126953125,0.0,1774286773.3155925,-2449.79052734375,5200.772800497,30200.774169607066,-5.593592166900635,46790656.0,0.7403040528297424,0.0,618.140625,"{'path': 'media/html/render_46790656_29e6f1e77cb9a14f8722.html', 'size': 3552973.0, '_type': 'html-file', 'sha256': '29e6f1e77cb9a14f87222fb745bc81ffb64f3c1e6bcbf16c6cc4693c267db1c3'}",0.1484375,0.0,119.4287109375,140.76171875,0.0,119.4287109375,46790656.0
0.0,0.0,6993.7001953125,0.0,1774286773.536885,-3595.569580078125,5223.796780831,30286.636191793583,-5.603964805603027,47044608.0,0.7419400811195374,0.0,903.240234375,,0.15234375,0.0,131.052734375,142.099609375,0.0,131.052734375,47044608.0
0.0,0.0,5749.525390625,0.0,1774286796.3389144,-2920.01513671875,5246.313034924,30163.257635334492,-5.657480716705322,47298560.0,0.7201542258262634,0.0,739.396484375,,0.13671875,0.0,106.03125,126.240234375,0.0,106.03125,47298560.0
0.0,0.0,5794.3056640625,0.0,1774286818.855031,-2953.2529296875,5269.084283237,30395.044111558844,-5.622781753540039,47552512.0,0.7444971203804016,0.0,747.2265625,,0.1318359375,0.0,100.5947265625,124.6845703125,0.0,100.5947265625,47552512.0
0.0,0.0,5375.2783203125,0.0,1774286841.6264424,-2842.467041015625,5291.59924682,30207.105246682557,-5.63161563873291,47806464.0,0.718644917011261,0.0,717.349609375,,0.146484375,0.0,114.1494140625,131.71484375,0.0,114.1494140625,47806464.0
0.0,0.0,5209.3984375,0.0,1774286914.599125,-2668.475341796875,5342.056285727,30401.40745031955,-5.5289459228515625,48060416.0,0.7290694713592529,0.0,676.197265625,"{'_type': 'html-file', 'sha256': '824d910384cea0a14b705f228ee8750a3c89e553c80b146077ff6df20b0049a2', 'path': 'media/html/render_48060416_824d910384cea0a14b70.html', 'size': 3631317.0}",0.1494140625,0.0,112.38671875,136.5302734375,0.0,112.38671875,48060416.0
0.0,0.0,6121.841796875,0.0,1774286914.8346143,-3135.14501953125,5364.87226985,30197.329678191414,-5.638926029205322,48314368.0,0.7138106226921082,0.0,793.43359375,,0.1416015625,0.0,103.2978515625,122.7421875,0.0,103.2978515625,48314368.0
0.0,0.0,6932.3544921875,0.0,1774286937.4143052,-3501.412841796875,5387.644611629,30205.897409423873,-5.635853290557861,48568320.0,0.7233399748802185,0.0,883.875,,0.1494140625,0.0,114.611328125,125.8623046875,0.0,114.611328125,48568320.0
0.0,0.0,5008.8662109375,0.0,1774286960.186861,-2678.498046875,5410.176762112,30217.83696638477,-5.62713623046875,48822272.0,0.737812876701355,0.0,680.638671875,,0.1640625,0.0,131.2568359375,152.5771484375,0.0,131.2568359375,48822272.0
0.0,0.0,4904.85693359375,0.0,1774286982.718636,-2500.4892578125,5432.949491219,30294.651529730003,-5.684027194976807,49076224.0,0.7503043413162231,0.0,636.2265625,,0.1328125,0.0,107.732421875,116.7080078125,0.0,107.732421875,49076224.0
0.0,0.0,6902.1279296875,0.0,1774287053.950263,-3434.253662109375,5481.407432734,30213.6172390371,-5.620882987976074,49330176.0,0.7572242617607117,0.0,867.705078125,"{'path': 'media/html/render_49330176_2681f12839720a187893.html', 'size': 3662909.0, '_type': 'html-file', 'sha256': '2681f12839720a18789345d7c340c284122f84e9099e50c535dc3d0928fd8c52'}",0.13671875,0.0,108.923828125,124.859375,0.0,108.923828125,49330176.0
0.0,0.0,6824.4345703125,0.0,1774287054.2205734,-3425.963134765625,5504.482834651,30340.322862961508,-5.619565486907959,49584128.0,0.7518356442451477,0.0,864.33984375,,0.150390625,0.0,126.6201171875,141.5126953125,0.0,126.6201171875,49584128.0
0.0,0.0,6466.7978515625,0.0,1774287077.0248785,-3280.640869140625,5526.997347064,30145.875876815648,-5.691754341125488,49838080.0,0.7390384674072266,0.0,832.427734375,,0.13671875,0.0,113.9765625,125.4541015625,0.0,113.9765625,49838080.0
0.0,0.0,7747.05224609375,0.0,1774287099.5393863,-3667.096435546875,5549.779330643,30348.241266993162,-5.746914386749268,50092032.0,0.7399211525917053,0.0,925.341796875,,0.0947265625,0.0,73.6650390625,82.6005859375,0.0,73.6650390625,50092032.0
0.0,0.0,6854.18359375,0.0,1774287122.3209565,-3433.17822265625,5572.318669155,30193.23121788901,-5.703286170959473,50345984.0,0.7466561794281006,0.0,867.001953125,,0.1298828125,0.0,114.146484375,120.2314453125,0.0,114.146484375,50345984.0
0.0,0.0,5757.1875,0.0,1774287195.3143501,-3057.789306640625,5622.771503605,30268.541701900336,-5.735956192016602,50599936.0,0.7499911189079285,0.0,772.6435546875,"{'path': 'media/html/render_50599936_117e4cb8727bab0e44a1.html', 'size': 3570385.0, '_type': 'html-file', 'sha256': '117e4cb8727bab0e44a1eae7beeadefa5d7e0ea551dce655330b226df165fd24'}",0.166015625,0.0,141.7587890625,152.6328125,0.0,141.7587890625,50599936.0
0.0,0.0,7110.99755859375,0.0,1774287195.604589,-3748.795166015625,5645.62021795,30181.140910783415,-5.768295764923096,50853888.0,0.7483227849006653,0.0,943.91796875,,0.1689453125,0.0,146.927734375,158.22265625,0.0,146.927734375,50853888.0
0.0,0.0,6204.2314453125,0.0,1774287218.1622903,-3242.4462890625,5668.391172986,30293.708936774754,-5.79290246963501,51107840.0,0.7467583417892456,0.0,818.9287109375,,0.1650390625,0.0,140.193359375,149.767578125,0.0,140.193359375,51107840.0
0.0,0.0,6026.87646484375,0.0,1774287240.9331746,-2999.2451171875,5690.924236513,30220.869417760085,-5.791001319885254,51361792.0,0.7579600214958191,0.0,760.0498046875,,0.142578125,0.0,120.6494140625,131.638671875,0.0,120.6494140625,51361792.0
0.0,0.0,6873.48681640625,0.0,1774287263.4663243,-3478.3857421875,5691.805677163,30286.370952750418,-5.840071201324463,51615744.0,0.7484741806983948,0.0,874.6376953125,,0.1328125,0.0,110.9140625,123.16015625,0.0,110.9140625,51615744.0
