eval/episode_reward,training/actor_loss,render,eval/episode_success,_runtime,_step,training/critic_loss,step,eval/episode_reward_ctrl,training/alpha_loss,training/entropy,eval/episode_reward_dist,training/sps,eval/episode_success_hard,eval/episode_reward_survive,training/log_alpha,eval/episode_success_any,eval/episode_success_easy,eval/episode_dist,eval/episode_reward_near,_timestamp
80.6328125,-4.877077579498291,,80.6328125,5259.025460859,47298560.0,0.83077472448349,47298560.0,-3377.6015625,0.0,0.0,0.0,29791.26682114895,0.0,858.0068359375,0.0,0.1083984375,94.0927734375,6971.45654296875,0.0,1774321138.6885111
88.5634765625,-4.947481155395508,,88.5634765625,5281.896297069,47552512.0,0.8053661584854126,47552512.0,-2206.003662109375,0.0,0.0,0.0,30118.01352629073,0.0,565.3896484375,0.0,0.1162109375,99.30859375,4342.5546875,0.0,1774321161.2814977
81.4072265625,-5.004758834838867,,81.4072265625,5304.489181375,47806464.0,0.8507622480392456,47806464.0,-2350.50830078125,0.0,0.0,0.0,29871.750659791105,0.0,600.3427734375,0.0,0.1279296875,102.8056640625,4798.5224609375,0.0,1774321184.1524582
65.4912109375,-5.07452917098999,"{'sha256': '3f79e82236a11eb17bb3ede5eec93282e419144d67e46543b62c6a3898869946', 'path': 'media/html/render_48060416_3f79e82236a11eb17bb3.html', 'size': 3746725.0, '_type': 'html-file'}",65.4912109375,5354.977663131,48060416.0,0.8361400961875916,48060416.0,-3137.9033203125,0.0,0.0,0.0,30120.663971991606,0.0,790.6640625,0.0,0.09375,83.7939453125,6388.970703125,0.0,1774321257.2345436
65.2744140625,-5.112161636352539,,65.2744140625,5377.851878875,48314368.0,0.8257472515106201,48314368.0,-3174.4267578125,0.0,0.0,0.0,29904.93354325007,0.0,802.6337890625,0.0,0.099609375,78.4267578125,6685.3798828125,0.0,1774321257.4583938
77.2626953125,-5.1462931632995605,,77.2626953125,5400.739303541,48568320.0,0.8424254655838013,48568320.0,-3101.6552734375,0.0,0.0,0.0,29967.766860725067,0.0,786.2294921875,0.0,0.1015625,86.64453125,6341.19677734375,0.0,1774321280.1081731
61.369140625,-5.1061320304870605,,61.369140625,5423.33748419,48822272.0,0.8186548352241516,48822272.0,-1749.1680908203125,0.0,0.0,0.0,29828.528047377862,0.0,447.021484375,0.0,0.0986328125,73.724609375,3249.808837890625,0.0,1774321302.9955947
54.009765625,-5.124279499053955,,54.009765625,5446.220016659,49076224.0,0.8207306265830994,49076224.0,-2613.191162109375,0.0,0.0,0.0,30050.96592483528,0.0,662.935546875,0.0,0.0849609375,72.9228515625,5327.66943359375,0.0,1774321325.5937512
107.2099609375,-5.1149210929870605,"{'size': 3731585.0, '_type': 'html-file', 'sha256': '4c9653211587cb87c402da2b1fe2690f9d645308be8158883f130bc24b3fcf77', 'path': 'media/html/render_49330176_4c9653211587cb87c402.html'}",107.2099609375,5494.70493655,49330176.0,0.8346889019012451,49330176.0,-2069.559326171875,0.0,0.0,0.0,29843.76200939964,0.0,530.5654296875,0.0,0.142578125,121.044921875,3507.37744140625,0.0,1774321396.9618201
61.9697265625,-4.972654342651367,,61.9697265625,5517.859795841,49584128.0,0.8332973122596741,49584128.0,-1328.7781982421875,0.0,0.0,0.0,30058.855295349775,0.0,338.5595703125,0.0,0.0966796875,75.5703125,2302.3916015625,0.0,1774321397.2043009
71.57421875,-4.986562728881836,,71.57421875,5540.453497333,49838080.0,0.8228461146354675,49838080.0,-1549.2529296875,0.0,0.0,0.0,29769.378056232847,0.0,397.111328125,0.0,0.103515625,85.537109375,2940.5927734375,0.0,1774321420.1160445
77.1220703125,-4.938913345336914,,77.1220703125,5563.327051093,50092032.0,0.8436890840530396,50092032.0,-2138.55322265625,0.0,0.0,0.0,30080.17551801407,0.0,542.94140625,0.0,0.10546875,89.2587890625,4356.85888671875,0.0,1774321442.7098503
82.09375,-4.93033504486084,,82.09375,5585.918737908,50345984.0,0.8506786823272705,50345984.0,-2012.76513671875,0.0,0.0,0.0,29861.763100183507,0.0,510.1435546875,0.0,0.1220703125,96.6162109375,3625.65625,0.0,1774321465.5831811
76.0283203125,-4.99453067779541,"{'path': 'media/html/render_50599936_f7fd4b0cf77dbffb093e.html', 'size': 3804301.0, '_type': 'html-file', 'sha256': 'f7fd4b0cf77dbffb093e18a0da15a6ba93d67127b9382964c03dc6db333575a3'}",76.0283203125,5636.462477212,50599936.0,0.8462373614311218,50599936.0,-1441.819091796875,0.0,0.0,0.0,30088.922528033367,0.0,370.1728515625,0.0,0.1181640625,92.4775390625,2509.95166015625,0.0,1774321538.7191913
90.1279296875,-4.926133155822754,,90.1279296875,5659.39290643,50853888.0,0.849984884262085,50853888.0,-2458.1826171875,0.0,0.0,0.0,29834.872805408322,0.0,625.6083984375,0.0,0.1240234375,104.775390625,4902.01318359375,0.0,1774321539.024476
90.103515625,-4.9812493324279785,,90.103515625,5682.267761199,51107840.0,0.8485292196273804,51107840.0,-1448.6510009765625,0.0,0.0,0.0,30002.93393634105,0.0,372.7470703125,0.0,0.126953125,104.9404296875,2348.286865234375,0.0,1774321561.649092
69.787109375,-4.938961029052734,,69.787109375,5704.863413809,51361792.0,0.8369924426078796,51361792.0,-2518.612548828125,0.0,0.0,0.0,29860.581884556388,0.0,638.150390625,0.0,0.10546875,88.9189453125,5027.9814453125,0.0,1774321584.52401
85.0078125,-4.973617076873779,,85.0078125,5705.738613369,51615744.0,0.8533448576927185,51615744.0,-1831.0958251953125,0.0,0.0,0.0,30066.223464568975,0.0,469.0439453125,0.0,0.1259765625,100.9541015625,3181.83056640625,0.0,1774321607.1196897
