training/actor_loss,eval/episode_reward_survive,training/sps,render,_runtime,eval/episode_success,training/entropy,training/log_alpha,eval/episode_reward_dist,eval/episode_dist,_timestamp,eval/episode_reward_ctrl,eval/episode_success_any,eval/episode_reward,eval/episode_reward_near,training/critic_loss,eval/episode_success_easy,step,eval/episode_success_hard,training/alpha_loss,_step
0.08174731582403183,901.8720703125,29736.4993045164,,1796.794345887,0.0,0.0,0.0,0.0,7378.2099609375,1774535816.0941448,-3599.821533203125,0.0,0.0,0.0,0.007680611219257116,0.0,16062464.0,0.0,0.0,16062464.0
0.09691891074180603,926.818359375,29652.4930907851,"{'sha256': 'b5af7a0567e66fa261d63539658e68cdcbc232462b2b08c809f5d2c34257351e', 'path': 'media/html/render_16316416_b5af7a0567e66fa261d6.html', 'size': 3656469.0, '_type': 'html-file'}",1845.858876504,0.0,0.0,0.0,0.0,7448.0048828125,1774535888.0580485,-3705.814697265625,0.0,0.0,0.0,0.006907348055392504,0.0,16316416.0,0.0,0.0,16316416.0
0.09126473218202591,862.244140625,29739.547178693192,,1868.969516897,0.0,0.0,0.0,0.0,7251.9091796875,1774535888.259204,-3438.81494140625,0.0,0.0,0.0,0.007048455998301506,1.79296875,16570368.0,0.0,0.0,16570368.0
0.0928879901766777,683.5478515625,29618.416519035974,,1891.680406911,0.029296875,0.0,0.0,0.0,6057.76318359375,1774535911.1679237,-2729.162353515625,0.001953125,0.029296875,0.0,0.005979402456432581,2.6796875,16824320.0,0.0,0.0,16824320.0
0.09603334218263626,558.58203125,29781.165632112123,,1914.554912671,0.400390625,0.0,0.0,0.0,4407.857421875,1774535933.8788235,-2229.053466796875,0.0009765625,0.400390625,0.0,0.0035823185462504625,1.2744140625,17078272.0,0.0,0.0,17078272.0
0.09993720799684525,403.5341796875,29734.45805143015,,1937.270045572,0.0,0.0,0.0,0.0,2943.095703125,1774535956.7533913,-1607.582275390625,0.0,0.0,0.0,0.005011185072362423,1.8115234375,17332224.0,0.0,0.0,17332224.0
0.10234781354665756,429.1416015625,29760.070787240555,"{'sha256': '8ee3192df7db610441dacbae8e99cec679b12761bad9174fa1d9686c52778dbb', 'path': 'media/html/render_17586176_8ee3192df7db610441da.html', 'size': 3727589.0, '_type': 'html-file'}",1986.599858878,0.0009765625,0.0,0.0,0.0,3371.638916015625,1774536028.7989233,-1712.09912109375,0.0009765625,0.0009765625,0.0,0.005321871023625135,1.7529296875,17586176.0,0.0,0.0,17586176.0
0.09413740783929825,780.9541015625,29688.950144616134,,2009.550859269,0.3115234375,0.0,0.0,0.0,6820.1904296875,1774536028.998477,-3119.2275390625,0.00390625,0.3115234375,0.0,0.005189663264900446,5.1240234375,17840128.0,0.0,0.0,17840128.0
0.09603489190340042,494.21875,29621.188989274488,,2032.431288642,0.017578125,0.0,0.0,0.0,4055.32958984375,1774536051.7492359,-1974.173583984375,0.001953125,0.017578125,0.0,0.004735890310257673,6.5576171875,18094080.0,0.0,0.0,18094080.0
0.08158902078866959,888.9638671875,29665.564678224655,,2055.155035825,0.9560546875,0.0,0.0,0.0,7566.6064453125,1774536074.629696,-3553.009765625,0.00390625,0.9560546875,0.0,0.006406186148524284,4.0546875,18348032.0,0.0,0.0,18348032.0
0.07642964273691177,779.94921875,29728.86036327562,,2078.211511387,0.0263671875,0.0,0.0,0.0,6886.076171875,1774536097.3535593,-3116.273193359375,0.0009765625,0.0263671875,0.0,0.006895493716001511,3.4609375,18601984.0,0.0,0.0,18601984.0
0.07307851314544678,903.1904296875,29652.27186159035,"{'path': 'media/html/render_18855936_e3037da0362f514c5280.html', 'size': 3766461.0, '_type': 'html-file', 'sha256': 'e3037da0362f514c528099f53c2d41c14c6494d19bd2c2779edcab72e7c0d426'}",2127.371789748,0.91015625,0.0,0.0,0.0,7752.36865234375,1774536169.5709457,-3599.91015625,0.0029296875,0.91015625,0.0,0.009250137954950333,1.5419921875,18855936.0,0.0,0.0,18855936.0
0.0816829726099968,915.2578125,29933.712587857673,,2150.559005421,0.0,0.0,0.0,0.0,7554.802734375,1774536169.7765424,-3657.41064453125,0.0,0.0,0.0,0.007143076974898577,0.912109375,19109888.0,0.0,0.0,19109888.0
0.08129330724477768,729.30078125,29544.31355998514,,2173.224855122,0.0185546875,0.0,0.0,0.0,6352.87158203125,1774536192.7573445,-2913.657958984375,0.001953125,0.0185546875,0.0,0.008989355526864529,2.978515625,19363840.0,0.0,0.0,19363840.0
0.09556670486927032,753.2138671875,29952.326054400008,,2196.168748351,0.0,0.0,0.0,0.0,6526.1748046875,1774536215.4232967,-3003.72607421875,0.0,0.0,0.0,0.00909250695258379,1.0712890625,19617792.0,0.0,0.0,19617792.0
0.1264236718416214,745.3466796875,29622.814329735338,,2218.81511127,0.0,0.0,0.0,0.0,6731.43896484375,1774536238.3671165,-2970.99169921875,0.0,0.0,0.0,0.006850623060017824,1.70703125,19871744.0,0.0,0.0,19871744.0
0.1210024505853653,846.8251953125,29996.77938002823,"{'sha256': '12e805b3cbf87ddb96db067d45048219ed5ef31874d72c50c5ba285192f9bf6f', 'path': 'media/html/render_20125696_12e805b3cbf87ddb96db.html', 'size': 3703085.0, '_type': 'html-file'}",2268.27573302,0.03515625,0.0,0.0,0.0,7459.74560546875,1774536310.4748583,-3382.81494140625,0.0009765625,0.03515625,0.0,0.005265507847070694,1.48046875,20125696.0,0.0,0.0,20125696.0
0.10867471992969513,971.2392578125,29631.801817831245,,2291.112032579,0.0,0.0,0.0,0.0,8159.07373046875,1774536310.6696491,-3879.72607421875,0.0,0.0,0.0,0.007105471100658178,0.0,20379648.0,0.0,0.0,20379648.0
0.11143631488084793,930.0380859375,30024.75545809566,,2314.019606828,0.0,0.0,0.0,0.0,7719.171875,1774536333.3105862,-3714.3251953125,0.0,0.0,0.0,0.008033128455281258,0.0087890625,20633600.0,0.0,0.0,20633600.0
0.11503150314092636,562.8134765625,29781.198938866855,,2336.680408168,0.0341796875,0.0,0.0,0.0,4666.32470703125,1774536356.217977,-2247.62060546875,0.0009765625,0.0341796875,0.0,0.007475515827536583,5.7373046875,20887552.0,0.0,0.0,20887552.0
0.10937657952308655,847.966796875,30003.97092852344,,2359.59755547,0.244140625,0.0,0.0,0.0,6873.763671875,1774536378.8787746,-3385.93310546875,0.001953125,0.244140625,0.0,0.008059605024755001,2.1103515625,21141504.0,0.0,0.0,21141504.0
0.10537473857402802,733.6474609375,29747.66682124869,"{'path': 'media/html/render_21395456_aba122d664dda4cbd2d4.html', 'size': 3640481.0, '_type': 'html-file', 'sha256': 'aba122d664dda4cbd2d4030b8317907ec060d768171c0de3f0f594299b3fd8c6'}",2408.743108616,0.0,0.0,0.0,0.0,6017.28466796875,1774536450.9422479,-2926.536865234375,0.0,0.0,0.0,0.009009210392832756,0.0,21395456.0,0.0,0.0,21395456.0
0.1019115075469017,890.044921875,30014.751609470044,,2431.898262914,0.0,0.0,0.0,0.0,7450.0947265625,1774536451.1419642,-3557.3193359375,0.0,0.0,0.0,0.009730752557516098,0.0,21649408.0,0.0,0.0,21649408.0
0.1007060557603836,853.396484375,29662.203185522543,,2454.559073083,0.798828125,0.0,0.0,0.0,7685.103515625,1774536474.096805,-3410.526123046875,0.0009765625,0.798828125,0.0,0.009327324107289314,1.7333984375,21903360.0,0.0,0.0,21903360.0
0.10018770396709442,947.669921875,29985.0602628687,,2477.476424004,0.0,0.0,0.0,0.0,7772.5830078125,1774536496.7574537,-3786.785400390625,0.0,0.0,0.0,0.008718079887330532,0.0,22157312.0,0.0,0.0,22157312.0
0.0957830399274826,975.744140625,29744.76015089976,,2500.119985881,0.0,0.0,0.0,0.0,8459.2734375,1774536519.6749315,-3898.6015625,0.0,0.0,0.0,0.007217929232865572,0.017578125,22411264.0,0.0,0.0,22411264.0
