eval/episode_reward,eval/episode_reward_dist,training/alpha_loss,eval/episode_success,eval/episode_reward_survive,_step,step,training/critic_loss,eval/episode_success_hard,eval/episode_success_easy,_runtime,render,training/log_alpha,training/entropy,eval/episode_reward_ctrl,_timestamp,eval/episode_reward_near,eval/episode_success_any,eval/episode_dist,training/sps,training/actor_loss
115.658203125,0.0,0.0,115.658203125,817.85546875,47298560.0,47298560.0,0.7573763132095337,0.0,130.107421875,5257.032486681,,0.0,0.0,-3149.72265625,1774303969.831444,0.0,0.1435546875,6240.69482421875,29826.449919725088,-6.306814670562744
120.9482421875,0.0,0.0,120.9482421875,682.328125,47552512.0,47552512.0,0.761879563331604,0.0,131.2529296875,5279.901884308,,0.0,0.0,-2643.532958984375,1774303992.4505436,0.0,0.1435546875,5163.22802734375,30048.411650463528,-6.209347724914551
130.1005859375,0.0,0.0,130.1005859375,625.0625,47806464.0,47806464.0,0.7615428566932678,0.0,139.7373046875,5302.520792251,,0.0,0.0,-2418.38671875,1774304015.3204622,0.0,0.1572265625,4487.8134765625,29891.57806339512,-6.158161640167236
94.4208984375,0.0,0.0,94.4208984375,673.958984375,48060416.0,48060416.0,0.7649887800216675,0.0,102.3623046875,5352.924279163,"{'path': 'media/html/render_48060416_29f68a57cb4073bc64a0.html', 'size': 3694573.0, '_type': 'html-file', 'sha256': '29f68a57cb4073bc64a0eec1000ec767cb9ca8f417af4867926c7c308889d332'}",0.0,0.0,-2616.7958984375,1774304088.3434103,0.0,0.115234375,4971.0029296875,30057.072340753108,-6.061097145080566
99.8994140625,0.0,0.0,99.8994140625,630.48046875,48314368.0,48314368.0,0.7727838158607483,0.0,108.0703125,5375.812255986,,0.0,0.0,-2468.197265625,1774304088.569977,0.0,0.1181640625,4640.43359375,29914.414830064154,-5.944605827331543
99.3095703125,0.0,0.0,99.3095703125,834.6396484375,48568320.0,48568320.0,0.7587608098983765,0.0,140.2900390625,5398.683027345,,0.0,0.0,-3236.41015625,1774304111.2309196,0.0,0.1474609375,6378.740234375,29955.093998139226,-5.920654773712158
111.193359375,0.0,0.0,111.193359375,685.13671875,48822272.0,48822272.0,0.7710886597633362,0.0,123.4892578125,5421.303466327,,0.0,0.0,-2678.2275390625,1774304134.101523,0.0,0.1337890625,5337.23828125,29905.437313721308,-5.846673965454102
124.73828125,0.0,0.0,124.73828125,585.6279296875,49076224.0,49076224.0,0.7762141227722168,0.0,137.53125,5444.160460234,,0.0,0.0,-2274.97265625,1774304156.7219322,0.0,0.1455078125,3791.96044921875,29988.103583115226,-5.826481819152832
127.0126953125,0.0,0.0,127.0126953125,542.1796875,49330176.0,49330176.0,0.7641521096229553,0.0,137.0498046875,5492.500104524,"{'sha256': '837288238c7b91de184d19f4c2a9faa007176da515f5e9d93be96503b1bd2076', 'path': 'media/html/render_49330176_837288238c7b91de184d.html', 'size': 3757485.0, '_type': 'html-file'}",0.0,0.0,-2092.312255859375,1774304227.9192958,0.0,0.14453125,3519.07373046875,29945.47409908745,-5.919033527374268
121.3095703125,0.0,0.0,121.3095703125,711.015625,49584128.0,49584128.0,0.757718026638031,0.0,135.6826171875,5515.66110345,,0.0,0.0,-2792.8818359375,1774304228.150333,0.0,0.1474609375,5361.20654296875,30071.394539158497,-5.949246883392334
92.45703125,0.0,0.0,92.45703125,756.724609375,49838080.0,49838080.0,0.7658377885818481,0.0,101.6201171875,5538.279150584,,0.0,0.0,-2981.79248046875,1774304251.0797036,0.0,0.115234375,6078.689453125,29728.369161971557,-5.9821929931640625
125.8251953125,0.0,0.0,125.8251953125,619.8271484375,50092032.0,50092032.0,0.7454004883766174,0.0,146.095703125,5561.15551103,,0.0,0.0,-2412.292236328125,1774304273.697886,0.0,0.1552734375,4394.9765625,30011.97685828934,-5.945044040679932
97.5,0.0,0.0,97.5,695.263671875,50345984.0,50345984.0,0.7519237995147705,0.0,112.384765625,5583.767110284,,0.0,0.0,-2724.330322265625,1774304296.5740402,0.0,0.119140625,5233.3232421875,29870.258717457524,-6.024429798126221
116.07421875,0.0,0.0,116.07421875,694.6015625,50599936.0,50599936.0,0.7664948105812073,0.0,126.2158203125,5634.182295287,"{'path': 'media/html/render_50599936_c57fe97c368a0c9d5b8f.html', 'size': 3761625.0, '_type': 'html-file', 'sha256': 'c57fe97c368a0c9d5b8f32cf9584e8756bb624907d86b53634fa6e8b5b3e1360'}",0.0,0.0,-2697.2158203125,1774304369.601432,0.0,0.130859375,5206.607421875,30033.274644032383,-6.019917964935303
106.3349609375,0.0,0.0,106.3349609375,717.208984375,50853888.0,50853888.0,0.7641117572784424,0.0,117.1142578125,5657.064404858,,0.0,0.0,-2811.24755859375,1774304369.830128,0.0,0.123046875,5559.3359375,29875.26372121743,-6.06683349609375
111.5859375,0.0,0.0,111.5859375,676.0458984375,51107840.0,51107840.0,0.7658494114875793,0.0,130.201171875,5679.929061869,,0.0,0.0,-2635.20068359375,1774304392.4829247,0.0,0.138671875,5020.494140625,29917.90011930344,-6.004557132720947
77.009765625,0.0,0.0,77.009765625,686.130859375,51361792.0,51361792.0,0.7684618234634399,0.0,96.8876953125,5702.547651016,,0.0,0.0,-2673.925048828125,1774304415.347656,0.0,0.1103515625,5336.48046875,29919.7834208711,-6.082552433013916
101.728515625,0.0,0.0,101.728515625,817.650390625,51615744.0,51615744.0,0.7756097912788391,0.0,122.5517578125,5703.426338747,,0.0,0.0,-3193.014892578125,1774304437.966109,0.0,0.1259765625,6419.986328125,29995.78596516237,-6.034296989440918
