training/sps,training/critic_loss,eval/episode_reward_ctrl,eval/episode_reward_near,eval/episode_success_easy,training/alpha_loss,eval/episode_dist,_step,eval/episode_reward_dist,training/actor_loss,_runtime,step,eval/episode_reward_survive,training/entropy,eval/episode_reward,training/log_alpha,eval/episode_success_hard,render,eval/episode_success_any,eval/episode_success,_timestamp
21820.829041057645,0.29088523983955383,0.0,0.0,24.8671875,-3.0450357371591963e-05,113.793212890625,47520768.0,0.0,-4.099360466003418,4007.909055502,47520768.0,0.0,0.0,10.435546875,0.0,0.0,"{'sha256': '0274bfd6a5b3d39e760e1872d2ce2f6162953e8254906fbd6ee543ab2b9a45f6', 'path': 'media/html/render_47520768_0274bfd6a5b3d39e760e.html', 'size': 4729681.0, '_type': 'html-file'}",0.126953125,10.435546875,1774017521.9581618
21816.727471859616,0.2739236354827881,0.0,0.0,26.064453125,2.822234819177538e-06,148.49343872070312,47774720.0,0.0,-4.091882705688477,4023.823775287,47774720.0,0.0,0.0,12.18359375,0.0,0.0,,0.1015625,12.18359375,1774017522.2014267
21728.696432667017,0.289745569229126,0.0,0.0,24.646484375,1.653661638556514e-05,124.13067626953125,48028672.0,0.0,-4.225342273712158,4039.418682514,48028672.0,0.0,0.0,7.724609375,0.0,0.0,,0.103515625,7.724609375,1774017537.872269
21832.443094483162,0.2923465371131897,0.0,0.0,23.330078125,-2.2554864699486643e-05,118.96015930175781,48282624.0,0.0,-4.208268642425537,4055.039795591,48282624.0,0.0,0.0,8.90625,0.0,0.0,,0.1015625,8.90625,1774017553.4671812
21789.80325361496,0.30111163854599,0.0,0.0,15.779296875,4.086123954039067e-05,170.18678283691406,48536576.0,0.0,-4.2571868896484375,4070.663850355,48536576.0,0.0,0.0,2.76953125,0.0,0.0,,0.033203125,2.76953125,1774017569.0883334
21843.22377004453,0.30423781275749207,0.0,0.0,25.673828125,-1.4446575733018108e-05,138.86654663085938,48790528.0,0.0,-4.204848766326904,4111.653391468,48790528.0,0.0,0.0,10.8671875,0.0,0.0,"{'sha256': '1cc8b517cc7ddd4da644d53af3cf8900e288c70f2739cdac3afae595e13e6d38', 'path': 'media/html/render_48790528_1cc8b517cc7ddd4da644.html', 'size': 4715541.0, '_type': 'html-file'}",0.076171875,10.8671875,1774017625.7024546
21777.724675131372,0.30415138602256775,0.0,0.0,30.62109375,-3.16616497002542e-05,133.39523315429688,49044480.0,0.0,-4.146107196807861,4127.54453291,49044480.0,0.0,0.0,11.06640625,0.0,0.0,,0.109375,11.06640625,1774017625.9382422
21752.871508896493,0.2991439998149872,0.0,0.0,19.98046875,-2.744114055985847e-07,130.95062255859375,49298432.0,0.0,-4.220804691314697,4143.164797442,49298432.0,0.0,0.0,6.685546875,0.0,0.0,,0.076171875,6.685546875,1774017641.5931537
21793.62002052523,0.3234628438949585,0.0,0.0,26.439453125,-0.0007011312991380692,137.03759765625,49552384.0,0.0,-4.695037841796875,4158.772951472,49552384.0,0.0,0.0,9.5234375,0.0,0.0,,0.0859375,9.5234375,1774017657.2133608
21817.969802500356,0.3699783384799957,0.0,0.0,22.1640625,-0.0003106451767962426,183.74954223632812,49806336.0,0.0,-6.279821395874023,4174.380574715,49806336.0,0.0,0.0,6.458984375,0.0,0.0,,0.05078125,6.458984375,1774017672.8213747
21823.877277229913,0.3609927296638489,0.0,0.0,24.814453125,-6.09272756264545e-05,174.31430053710938,50060288.0,0.0,-7.317836284637451,4217.027256841,50060288.0,0.0,0.0,7.955078125,0.0,0.0,"{'path': 'media/html/render_50060288_925c5503e773b27b2cbf.html', 'size': 4746505.0, '_type': 'html-file', 'sha256': '925c5503e773b27b2cbfc8df966493f3ca0c49d13a3d7da5ac3c96120b7e4666'}",0.09375,7.955078125,1774017731.0763576
21820.68957042541,0.4935661256313324,0.0,0.0,21.796875,-0.00011801617802120745,178.70953369140625,50314240.0,0.0,-9.175782203674316,4232.948500245,50314240.0,0.0,0.0,5.181640625,0.0,0.0,,0.05859375,5.181640625,1774017731.3177147
21714.33995848362,0.62813800573349,0.0,0.0,20.365234375,-2.405066516075749e-05,183.1156463623047,50568192.0,0.0,-10.375648498535156,4248.561027658,50568192.0,0.0,0.0,5.390625,0.0,0.0,,0.05859375,5.390625,1774017746.997038
21808.159691422305,0.7871500253677368,0.0,0.0,16.6875,1.472682379244361e-05,211.5130157470703,50822144.0,0.0,-10.538472175598145,4264.175540801,50822144.0,0.0,0.0,2.822265625,0.0,0.0,,0.044921875,2.822265625,1774017762.6096058
21803.895507951052,0.7006220817565918,0.0,0.0,24.43359375,0.0003478937433101237,252.47044372558594,51076096.0,0.0,-9.117613792419434,4264.973381249,51076096.0,0.0,0.0,5.783203125,0.0,0.0,,0.068359375,5.783203125,1774017778.2239583
