eval/episode_success_hard,eval/episode_dist,training/log_alpha,eval/episode_success_easy,training/sps,training/entropy,eval/episode_success,eval/episode_reward_survive,step,_runtime,training/actor_loss,_step,eval/episode_reward,training/alpha_loss,training/critic_loss,render,eval/episode_reward_dist,eval/episode_reward_near,_timestamp,eval/episode_reward_ctrl,eval/episode_success_any
0.0,114.10350036621094,0.0,14.5625,21780.188576204517,0.0,2.3125,0.0,23903232.0,2042.27949689,-1.294395923614502,23903232.0,2.3125,-1.7473232219344936e-05,0.0819878801703453,,0.0,0.0,1773998423.1129434,0.0,0.0546875
0.0,99.09046936035156,0.0,18.390625,21844.400129472677,0.0,6.513671875,0.0,24157184.0,2057.873756706,-1.3177024126052856,24157184.0,6.513671875,2.4304938051500358e-05,0.08300983905792236,,0.0,0.0,1773998438.703088,0.0,0.08203125
0.0,116.34169006347656,0.0,15.673828125,21825.112372707303,0.0,4.103515625,0.0,24411136.0,2073.453985093,-1.3265897035598755,24411136.0,4.103515625,-1.4853942957415711e-05,0.07736814022064209,,0.0,0.0,1773998454.2972353,0.0,0.056640625
0.0,92.94149780273438,0.0,15.224609375,21855.931214152024,0.0,4.21875,0.0,24665088.0,2115.56846229,-1.3560720682144165,24665088.0,4.21875,2.6762498237076215e-05,0.07802192866802216,"{'size': 4735749.0, '_type': 'html-file', 'sha256': 'c1001bd86b55f2f34a4dbf8d6748180f14734c364f571c64e4d083283d975dc6', 'path': 'media/html/render_24665088_c1001bd86b55f2f34a4d.html'}",0.0,0.0,1773998511.992382,0.0,0.0625
0.0,124.99644470214844,0.0,16.60546875,21854.95764329391,0.0,3.810546875,0.0,24919040.0,2131.404039952,-1.4643553495407104,24919040.0,3.810546875,-1.5144642020459287e-06,0.08454228937625885,,0.0,0.0,1773998512.1959856,0.0,0.046875
0.0,133.22848510742188,0.0,11.001953125,21780.477619026984,0.0,2.2734375,0.0,25172992.0,2146.986765797,-1.578900933265686,25172992.0,2.2734375,-0.00021997529256623238,0.08414597064256668,,0.0,0.0,1773998527.8273938,0.0,0.046875
0.0,92.11227416992188,0.0,13.349609375,21845.57347934241,0.0,3.734375,0.0,25426944.0,2162.572787203,-1.6027957201004028,25426944.0,3.734375,3.3515720133436844e-05,0.08224325627088547,,0.0,0.0,1773998543.4101212,0.0,0.0625
0.0,84.41580200195312,0.0,13.41015625,21840.57182659607,0.0,4.1796875,0.0,25680896.0,2178.17706642,-1.4109885692596436,25680896.0,4.1796875,0.00010594372724881396,0.08018044382333755,,0.0,0.0,1773998558.9961872,0.0,0.064453125
0.0,72.20658111572266,0.0,12.83203125,21810.714000156073,0.0,3.02734375,0.0,25934848.0,2220.829172391,-1.4902105331420898,25934848.0,3.02734375,-4.424651706358418e-06,0.08261580020189285,"{'_type': 'html-file', 'sha256': '271aa04a8a02081c85650604999c660b7d3392ce1a02a72233bfc5fc424b0e6f', 'path': 'media/html/render_25934848_271aa04a8a02081c8565.html', 'size': 4782933.0}",0.0,0.0,1773998617.2531257,0.0,0.05078125
0.0,85.31558227539062,0.0,12.212890625,21842.00543536157,0.0,1.40625,0.0,26188800.0,2236.677991286,-1.422648310661316,26188800.0,1.40625,2.8204416594235227e-05,0.08011992275714874,,0.0,0.0,1773998617.4699504,0.0,0.037109375
0.0,102.85243225097656,0.0,13.751953125,21784.958986776124,0.0,2.267578125,0.0,26442752.0,2252.269949123,-1.4433404207229614,26442752.0,2.267578125,3.089230176556157e-06,0.08516063541173935,,0.0,0.0,1773998633.1014044,0.0,0.056640625
0.0,92.65585327148438,0.0,14.109375,21834.89522288435,0.0,3.296875,0.0,26696704.0,2267.873636488,-1.454707384109497,26696704.0,3.296875,-9.532082913210616e-06,0.08111187815666199,,0.0,0.0,1773998648.693535,0.0,0.05859375
0.0,119.87431335449219,0.0,14.1640625,21808.180230679627,0.0,2.12109375,0.0,26950656.0,2283.466395853,-1.4827800989151,26950656.0,2.12109375,1.0364574336563237e-05,0.08759935200214386,,0.0,0.0,1773998664.2971056,0.0,0.041015625
0.0,111.69923400878906,0.0,17.521484375,21836.740388565977,0.0,4.75,0.0,27204608.0,2325.769067835,-1.4853876829147339,27204608.0,4.75,-4.918975946566206e-07,0.08675230294466019,"{'sha256': '7eb883f3b1d9afe1c875b5664c90a9228843c63cf78c44fa2d9292e88fdc68b7', 'path': 'media/html/render_27204608_7eb883f3b1d9afe1c875.html', 'size': 4750805.0, '_type': 'html-file'}",0.0,0.0,1773998722.1929884,0.0,0.064453125
0.0,98.61788940429688,0.0,15.375,21835.793594295836,0.0,3.818359375,0.0,27458560.0,2341.590025832,-1.491540789604187,27458560.0,3.818359375,-1.7207088603754528e-05,0.08596780151128769,,0.0,0.0,1773998722.3975399,0.0,0.05859375
0.0,104.00337982177734,0.0,13.8359375,21812.596622843048,0.0,3.40625,0.0,27712512.0,2357.174613433,-1.4806243181228638,27712512.0,3.40625,-6.206368198036216e-06,0.08662482351064682,,0.0,0.0,1773998738.0133646,0.0,0.0625
0.0,114.47591400146484,0.0,16.947265625,21840.53062600224,0.0,4.828125,0.0,27966464.0,2372.749132309,-1.492464303970337,27966464.0,4.828125,2.456538459227886e-05,0.08573151379823685,,0.0,0.0,1773998753.5981038,0.0,0.06640625
0.0,89.08735656738281,0.0,15.427734375,21863.235985703934,0.0,4.099609375,0.0,28220416.0,2388.337510771,-1.461143136024475,28220416.0,4.099609375,-1.691942452453077e-05,0.0857769101858139,,0.0,0.0,1773998769.1724777,0.0,0.05859375
0.0,98.04554748535156,0.0,12.109375,21840.164753635116,0.0,3.017578125,0.0,28474368.0,2430.66293457,-1.4827625751495361,28474368.0,3.017578125,-1.706242619547993e-05,0.08312564343214035,"{'sha256': 'adb88aa3c1c88f7ef88565389451c9821ac63d34e5ae135e065f89b661adba47', 'path': 'media/html/render_28474368_adb88aa3c1c88f7ef885.html', 'size': 4756741.0, '_type': 'html-file'}",0.0,0.0,1773998827.086881,0.0,0.046875
0.0,102.09065246582031,0.0,12.25390625,21869.547868313668,0.0,1.96484375,0.0,28728320.0,2446.470967779,-1.512778401374817,28728320.0,1.96484375,-1.4757389088515538e-08,0.08664710074663162,,0.0,0.0,1773998827.302527,0.0,0.0390625
0.0,71.31083679199219,0.0,12.42578125,21858.210991827673,0.0,4.20703125,0.0,28982272.0,2462.083538642,-1.5305023193359375,28982272.0,4.20703125,5.217871148488484e-06,0.0852232426404953,,0.0,0.0,1773998842.8942964,0.0,0.06640625
0.0,76.01931762695312,0.0,11.31640625,21846.385355320064,0.0,1.890625,0.0,29236224.0,2477.649883445,-1.5491423606872559,29236224.0,1.890625,8.642209650133736e-06,0.08629750460386276,,0.0,0.0,1773998858.506499,0.0,0.0546875
0.0,96.34806823730469,0.0,14.904296875,21876.570139601703,0.0,3.427734375,0.0,29490176.0,2493.229426168,-1.5246875286102295,29490176.0,3.427734375,5.851746891494258e-07,0.0848921462893486,,0.0,0.0,1773998874.0734472,0.0,0.046875
0.0,106.74664306640625,0.0,11.623046875,21864.49483926787,0.0,1.826171875,0.0,29744128.0,2535.798806802,-1.5270283222198486,29744128.0,1.826171875,-4.422623533173464e-05,0.09370346367359161,"{'sha256': '51d3ff80f9250329bb7d7e72c40724824696af276004c13af322c010e809d67f', 'path': 'media/html/render_29744128_51d3ff80f9250329bb7d.html', 'size': 4760429.0, '_type': 'html-file'}",0.0,0.0,1773998932.222768,0.0,0.044921875
0.0,84.5517578125,0.0,13.013671875,21886.53679879243,0.0,3.86328125,0.0,29998080.0,2551.635802919,-1.484506368637085,29998080.0,3.86328125,-1.1885388630616944e-05,0.09329528361558914,,0.0,0.0,1773998932.4508939,0.0,0.052734375
0.0,103.49417114257812,0.0,11.83203125,21826.882085127785,0.0,3.12890625,0.0,30252032.0,2567.20288079,-1.5093053579330444,30252032.0,3.12890625,5.570316716330126e-05,0.09332171827554703,,0.0,0.0,1773998948.0590856,0.0,0.052734375
0.0,73.06857299804688,0.0,11.4375,21878.65334314535,0.0,3.62890625,0.0,30505984.0,2582.766021755,-1.4587291479110718,30505984.0,3.62890625,-7.777302016620524e-06,0.08765968680381775,,0.0,0.0,1773998963.6263933,0.0,0.056640625
0.0,93.01776885986328,0.0,11.158203125,21885.682363462936,0.0,2.72265625,0.0,30759936.0,2598.328152009,-1.5000818967819214,30759936.0,2.72265625,1.480047831137199e-05,0.08587498962879181,,0.0,0.0,1773998979.1896174,0.0,0.048828125
0.0,95.83717346191406,0.0,12.666015625,21893.426884233686,0.0,3.853515625,0.0,31013888.0,2639.31221773,-1.5303847789764404,31013888.0,3.853515625,-8.746354069444351e-06,0.09002699702978134,"{'sha256': 'fff28f0d998b59a6b14084fb2bbf744bf3f7732c576dd0bb5654bdd25e373be6', 'path': 'media/html/render_31013888_fff28f0d998b59a6b140.html', 'size': 4769145.0, '_type': 'html-file'}",0.0,0.0,1773999035.7361543,0.0,0.05859375
0.0,94.58454895019531,0.0,12.66015625,21882.668088761937,0.0,3.4140625,0.0,31267840.0,2655.094200545,-1.522860050201416,31267840.0,3.4140625,1.4375567843671888e-05,0.08658354729413986,,0.0,0.0,1773999035.9426575,0.0,0.04296875
0.0,90.67021179199219,0.0,12.86328125,21890.441067878415,0.0,3.447265625,0.0,31521792.0,2670.670105303,-1.5614838600158691,31521792.0,3.447265625,9.428234989172779e-06,0.09137409180402756,,0.0,0.0,1773999051.5176313,0.0,0.0546875
0.0,94.71234130859375,0.0,17.2578125,21861.695041111776,0.0,6.26171875,0.0,31775744.0,2686.222405673,-1.5895206928253174,31775744.0,6.26171875,-1.4635643310612068e-05,0.09331773966550827,,0.0,0.0,1773999067.0930688,0.0,0.07421875
0.0,86.28202819824219,0.0,13.794921875,21904.272840364167,0.0,4.70703125,0.0,32029696.0,2701.800304062,-1.5942537784576416,32029696.0,4.70703125,-1.756721940182615e-05,0.0970492735505104,,0.0,0.0,1773999082.64591,0.0,0.05859375
0.0,91.751953125,0.0,10.056640625,21869.95379215374,0.0,2.01171875,0.0,32283648.0,2744.206883953,-1.6363897323608398,32283648.0,2.01171875,3.030182961083483e-05,0.09466637670993805,"{'size': 4783729.0, '_type': 'html-file', 'sha256': 'd7ceb868d58c216d8b2ef36f2aad22f78c3c88e6ad4c635b51e498e4d2c9983c', 'path': 'media/html/render_32283648_d7ceb868d58c216d8b2e.html'}",0.0,0.0,1773999140.6308167,0.0,0.041015625
0.0,63.700416564941406,0.0,15.43359375,21883.764174327134,0.0,6.876953125,0.0,32537600.0,2760.038171918,-1.5949349403381348,32537600.0,6.876953125,-1.715758116915822e-05,0.09393001347780228,,0.0,0.0,1773999140.8551457,0.0,0.064453125
0.0,77.44013214111328,0.0,16.162109375,21824.20459521884,0.0,7.384765625,0.0,32791552.0,2775.579813368,-1.6129659414291382,32791552.0,7.384765625,1.7828626369009726e-05,0.09428765624761581,,0.0,0.0,1773999156.461473,0.0,0.0703125
0.0,82.13348388671875,0.0,11.8515625,21925.65942326283,0.0,2.875,0.0,33045504.0,2791.149144011,-1.6312079429626465,33045504.0,2.875,-8.847173944559472e-07,0.09552181512117386,,0.0,0.0,1773999172.003144,0.0,0.04296875
0.0,98.6648178100586,0.0,16.220703125,21874.76855139426,0.0,5.306640625,0.0,33299456.0,2806.723886186,-1.6124682426452637,33299456.0,5.306640625,1.4739312973688357e-05,0.09520293027162552,,0.0,0.0,1773999187.5725255,0.0,0.056640625
0.0,78.34517669677734,0.0,15.927734375,21868.432553399973,0.0,6.21875,0.0,33553408.0,2849.414116271,-1.6454092264175415,33553408.0,6.21875,-4.5353963287197985e-06,0.09546171873807907,"{'sha256': 'c353249ee87f1bc2b51fff129e9d7f86c203178ebd557dcb6bfa4fca2f8b8eff', 'path': 'media/html/render_33553408_c353249ee87f1bc2b51f.html', 'size': 4778837.0, '_type': 'html-file'}",0.0,0.0,1773999245.8380296,0.0,0.076171875
0.0,101.43142700195312,0.0,22.638671875,21872.613774414007,0.0,9.818359375,0.0,33807360.0,2865.263843407,-1.662087321281433,33807360.0,9.818359375,-3.1401534215547144e-05,0.09594768285751343,,0.0,0.0,1773999246.083002,0.0,0.08203125
0.0,91.202880859375,0.0,13.884765625,21824.842267474047,0.0,3.9296875,0.0,34061312.0,2880.839188415,-1.6508716344833374,34061312.0,3.9296875,3.1365558243123814e-05,0.09977375715970993,,0.0,0.0,1773999261.687333,0.0,0.05078125
0.0,71.30951690673828,0.0,11.130859375,21867.067749522736,0.0,3.322265625,0.0,34315264.0,2896.39758583,-1.7073396444320679,34315264.0,3.322265625,-3.547533196979202e-05,0.09502192586660385,,0.0,0.0,1773999277.2621849,0.0,0.048828125
0.0,89.34181213378906,0.0,17.015625,21894.65726310466,0.0,6.517578125,0.0,34569216.0,2911.979291746,-1.7400974035263062,34569216.0,6.517578125,2.53495109063806e-05,0.09842812269926071,,0.0,0.0,1773999292.8211017,0.0,0.05859375
0.0,89.93667602539062,0.0,17.2734375,21856.617384827074,0.0,5.75390625,0.0,34823168.0,2954.556668452,-1.6968213319778442,34823168.0,5.75390625,-1.5020245882624295e-06,0.10472696274518967,"{'sha256': 'dda2331bb68ed9e11c99140de4712d865ffcb68746b5ae1b4a20a99fa5da0f6d', 'path': 'media/html/render_34823168_dda2331bb68ed9e11c99.html', 'size': 4769609.0, '_type': 'html-file'}",0.0,0.0,1773999350.980597,0.0,0.060546875
0.0,81.42359924316406,0.0,13.5390625,21892.05490936502,0.0,4.3359375,0.0,35077120.0,2970.447403219,-1.6934510469436646,35077120.0,4.3359375,8.134041422636074e-07,0.10162501782178879,,0.0,0.0,1773999351.2592707,0.0,0.052734375
0.0,88.20531463623047,0.0,19.337890625,21817.00273867777,0.0,5.576171875,0.0,35331072.0,2986.005396607,-1.7762783765792847,35331072.0,5.576171875,9.873137969407253e-06,0.11083898693323135,,0.0,0.0,1773999366.8707786,0.0,0.0703125
0.0,75.41963195800781,0.0,13.861328125,21890.34704318997,0.0,3.966796875,0.0,35585024.0,3001.592257013,-1.7852345705032349,35585024.0,3.966796875,-5.686595159204444e-06,0.11581430584192276,,0.0,0.0,1773999382.4287384,0.0,0.060546875
0.0,70.23019409179688,0.0,14.630859375,21844.992388833816,0.0,5.021484375,0.0,35838976.0,3017.157066261,-1.7781338691711426,35838976.0,5.021484375,6.962773113627918e-06,0.11622559279203415,,0.0,0.0,1773999398.015619,0.0,0.05859375
0.0,77.96566772460938,0.0,10.5703125,21882.37048317006,0.0,3.072265625,0.0,36092928.0,3059.152527472,-1.7607532739639282,36092928.0,3.072265625,2.0720093743875623e-05,0.12009468674659729,"{'sha256': 'b6767f5a1cf5524fa9260f57b31c9d77d10893399973a538d84f595ce64b0730', 'path': 'media/html/render_36092928_b6767f5a1cf5524fa926.html', 'size': 4768253.0, '_type': 'html-file'}",0.0,0.0,1773999455.5764792,0.0,0.048828125
0.0,97.57134246826172,0.0,14.1171875,21864.67526438269,0.0,2.0078125,0.0,36346880.0,3075.058727844,-1.7055644989013672,36346880.0,2.0078125,1.1915136610696209e-06,0.11471793800592422,,0.0,0.0,1773999455.85394,0.0,0.037109375
0.0,70.119140625,0.0,12.82421875,21798.07869474118,0.0,3.640625,0.0,36600832.0,3090.612398967,-1.7179275751113892,36600832.0,3.640625,7.348135568463476e-06,0.11410365253686905,,0.0,0.0,1773999471.4822419,0.0,0.048828125
0.0,83.44107055664062,0.0,14.2421875,21901.47635629661,0.0,4.216796875,0.0,36854784.0,3106.168831456,-1.698815941810608,36854784.0,4.216796875,8.711349437362514e-06,0.10976700484752655,,0.0,0.0,1773999487.035441,0.0,0.052734375
0.0,79.44883728027344,0.0,13.462890625,21895.44713661341,0.0,4.015625,0.0,37108736.0,3121.748259037,-1.6491973400115967,37108736.0,4.015625,7.744007234578021e-06,0.10895970463752747,,0.0,0.0,1773999502.5923762,0.0,0.046875
0.0,97.3470230102539,0.0,15.0625,21866.273637776576,0.0,5.34375,0.0,37362688.0,3164.353022128,-1.696930170059204,37362688.0,5.34375,5.037978098698659e-06,0.10792684555053711,"{'sha256': 'b6e4542991f318958ebfa0bd5b1cb03bdd6c20e5f850c8f98fc5aaa82ea4f6b5', 'path': 'media/html/render_37362688_b6e4542991f318958ebf.html', 'size': 4781721.0, '_type': 'html-file'}",0.0,0.0,1773999560.7769685,0.0,0.048828125
0.0,72.18482208251953,0.0,9.95703125,21882.48197192995,0.0,2.521484375,0.0,37616640.0,3180.197345665,-1.6056874990463257,37616640.0,2.521484375,1.2100230378564447e-05,0.11453409492969513,,0.0,0.0,1773999560.9988513,0.0,0.033203125
0.0,89.67996215820312,0.0,12.70703125,21800.939861237257,0.0,3.068359375,0.0,37870592.0,3195.764602728,-1.5951323509216309,37870592.0,3.068359375,-2.671354650374269e-06,0.10849016904830933,,0.0,0.0,1773999576.6206987,0.0,0.046875
0.0,97.94085693359375,0.0,13.099609375,21875.645496916168,0.0,3.84765625,0.0,38124544.0,3211.317968918,-1.5751196146011353,38124544.0,3.84765625,1.2457138836907689e-05,0.10668308287858963,,0.0,0.0,1773999592.1880114,0.0,0.064453125
0.0,85.8771743774414,0.0,10.44921875,21901.10979013134,0.0,2.267578125,0.0,38378496.0,3226.876708497,-1.5824395418167114,38378496.0,2.267578125,-3.815101445070468e-05,0.10856011509895325,,0.0,0.0,1773999607.7414222,0.0,0.044921875
0.0,94.92096710205078,0.0,12.095703125,21898.027337093994,0.0,3.072265625,0.0,38632448.0,3268.176872958,-1.5518335103988647,38632448.0,3.072265625,3.826291504083201e-05,0.11028604954481125,"{'sha256': '777110202870ca2e170abd1ac9f1915a79985c45f643baef3bd50e554eed8df0', 'path': 'media/html/render_38632448_777110202870ca2e170a.html', 'size': 4791465.0, '_type': 'html-file'}",0.0,0.0,1773999664.6008267,0.0,0.05078125
0.0,70.38627624511719,0.0,8.033203125,21887.79249008085,0.0,1.8046875,0.0,38886400.0,3283.975408273,-1.5642729997634888,38886400.0,1.8046875,-2.5854988052742556e-06,0.1073904037475586,,0.0,0.0,1773999664.8126576,0.0,0.03125
0.0,89.23593139648438,0.0,11.287109375,21869.128489376333,0.0,4.232421875,0.0,39140352.0,3299.552471634,-1.5361952781677246,39140352.0,4.232421875,-1.2350617907941341e-05,0.09875015169382095,,0.0,0.0,1773999680.398915,0.0,0.05078125
0.0,75.34320068359375,0.0,15.306640625,21857.61083897535,0.0,5.421875,0.0,39394304.0,3315.117059725,-1.5797908306121826,39394304.0,5.421875,2.0028692233609036e-05,0.09661327302455902,,0.0,0.0,1773999695.9759014,0.0,0.064453125
0.0,66.79266357421875,0.0,12.365234375,21880.556253184426,0.0,4.603515625,0.0,39648256.0,3330.685561209,-1.590924620628357,39648256.0,4.603515625,-3.5510529414750636e-05,0.10127779096364975,,0.0,0.0,1773999711.54051,0.0,0.0625
0.0,63.9813232421875,0.0,15.5234375,21880.727953837057,0.0,6.662109375,0.0,39902208.0,3373.651374055,-1.519370675086975,39902208.0,6.662109375,2.054296601272654e-06,0.09904617071151733,"{'sha256': 'e5f00fef01644de87f7945a7c026ad137c3ca04bdc0656bc4b46d9cea3c49ff8', 'path': 'media/html/render_39902208_e5f00fef01644de87f79.html', 'size': 4789725.0, '_type': 'html-file'}",0.0,0.0,1773999770.07532,0.0,0.07421875
0.0,80.86490631103516,0.0,12.85546875,21913.65070832204,0.0,3.388671875,0.0,40156160.0,3389.485915406,-1.5284411907196045,40156160.0,3.388671875,1.4980028026911896e-05,0.09844960272312164,,0.0,0.0,1773999770.2976642,0.0,0.044921875
0.0,84.72716522216797,0.0,18.15625,21829.36517531471,0.0,7.3125,0.0,40410112.0,3405.047963169,-1.5446140766143799,40410112.0,7.3125,-2.194299440816394e-06,0.0889803096652031,,0.0,0.0,1773999785.90929,0.0,0.072265625
0.0,96.27291870117188,0.0,12.41015625,21887.70298582549,0.0,4.19140625,0.0,40664064.0,3420.627837007,-1.5420526266098022,40664064.0,4.19140625,4.4511274609249085e-05,0.09456244856119156,,0.0,0.0,1773999801.4714925,0.0,0.04296875
0.0,79.30561828613281,0.0,17.3203125,21860.506499289553,0.0,6.853515625,0.0,40918016.0,3436.198605306,-1.5617635250091553,40918016.0,6.853515625,-1.4890560123603791e-05,0.09100627154111862,,0.0,0.0,1773999817.051173,0.0,0.06640625
0.0,75.09971618652344,0.0,13.71875,21878.907255083308,0.0,5.76171875,0.0,41171968.0,3479.090678744,-1.6222798824310303,41171968.0,5.76171875,2.4497014237567782e-05,0.0980745255947113,"{'path': 'media/html/render_41171968_db8861fc363bb8c610a2.html', 'size': 4764185.0, '_type': 'html-file', 'sha256': 'db8861fc363bb8c610a22be4068c8e9e49d8faf396da4bd3fab015554bcf8b51'}",0.0,0.0,1773999875.514586,0.0,0.060546875
0.0,109.53343200683594,0.0,19.888671875,21847.896806155542,0.0,7.16796875,0.0,41425920.0,3494.922530137,-1.6255589723587036,41425920.0,7.16796875,3.0499609238177072e-06,0.0967235341668129,,0.0,0.0,1773999875.729814,0.0,0.083984375
0.0,85.89523315429688,0.0,14.365234375,21815.92986291862,0.0,5.34375,0.0,41679872.0,3510.50359068,-1.6834608316421509,41679872.0,5.34375,-6.699028290313436e-06,0.09968387335538864,,0.0,0.0,1773999891.3459547,0.0,0.064453125
0.0,89.40461730957031,0.0,16.1328125,21858.1589593339,0.0,6.19921875,0.0,41933824.0,3526.053297073,-1.7140473127365112,41933824.0,6.19921875,-2.5067918613785878e-05,0.10567441582679749,,0.0,0.0,1773999906.9269783,0.0,0.07421875
0.0,90.20195770263672,0.0,13.720703125,21909.92383587936,0.0,4.55078125,0.0,42187776.0,3541.629652443,-1.7217414379119873,42187776.0,4.55078125,4.694792733062059e-05,0.10584986209869385,,0.0,0.0,1773999922.4766438,0.0,0.0546875
0.0,108.14437866210938,0.0,17.681640625,21875.455006870274,0.0,7.220703125,0.0,42441728.0,3583.407318875,-1.6927883625030518,42441728.0,7.220703125,-2.6364750738139264e-05,0.09984627366065979,"{'sha256': 'f5b7e29a9706aea29eb7499fb3fa498440a5ca4fa026199e33e49d4731897f4b', 'path': 'media/html/render_42441728_f5b7e29a9706aea29eb7.html', 'size': 4780813.0, '_type': 'html-file'}",0.0,0.0,1773999979.831225,0.0,0.072265625
0.0,84.94183349609375,0.0,15.060546875,21878.23765933199,0.0,4.625,0.0,42695680.0,3599.264810338,-1.644627332687378,42695680.0,4.625,-1.4702333828608971e-05,0.09570486843585968,,0.0,0.0,1773999980.0602643,0.0,0.048828125
0.0,79.20601654052734,0.0,16.53515625,21798.010888897017,0.0,4.884765625,0.0,42949632.0,3614.838988979,-1.6963775157928467,42949632.0,4.884765625,4.14683790950221e-06,0.10206098109483719,,0.0,0.0,1773999995.6881351,0.0,0.0625
0.0,94.37275695800781,0.0,14.466796875,21863.663216723642,0.0,4.4375,0.0,43203584.0,3630.411904418,-1.7651597261428833,43203584.0,4.4375,6.370170467562275e-06,0.09853707998991013,,0.0,0.0,1774000011.2624264,0.0,0.04296875
0.0,103.62366485595703,0.0,17.75390625,21873.430805814613,0.0,6.138671875,0.0,43457536.0,3645.981862552,-1.7884939908981323,43457536.0,6.138671875,1.596180663909763e-05,0.10561619699001312,,0.0,0.0,1774000026.835188,0.0,0.05859375
0.0,83.26519012451172,0.0,18.6953125,21875.213754191587,0.0,6.2578125,0.0,43711488.0,3688.849479852,-1.8103516101837158,43711488.0,6.2578125,8.959232218330726e-06,0.10297589749097824,"{'sha256': 'b4c219075741ef2dc9604e6df584b15138e6b3c2b3ebd3166549c81e9cad7696', 'path': 'media/html/render_43711488_b4c219075741ef2dc960.html', 'size': 4769797.0, '_type': 'html-file'}",0.0,0.0,1774000085.273393,0.0,0.060546875
0.0,82.35870361328125,0.0,18.89453125,21857.44712586931,0.0,6.771484375,0.0,43965440.0,3704.675569956,-1.8930656909942627,43965440.0,6.771484375,-8.039734893827699e-06,0.10843712091445923,,0.0,0.0,1774000085.488555,0.0,0.0546875
0.0,89.22836303710938,0.0,14.529296875,21816.564817459282,0.0,6.1015625,0.0,44219392.0,3720.247674048,-1.902308464050293,44219392.0,6.1015625,-0.00016014222637750208,0.11043855547904968,,0.0,0.0,1774000101.0991142,0.0,0.0625
0.0,101.63442993164062,0.0,15.732421875,21874.55516596333,0.0,4.533203125,0.0,44473344.0,3735.818963708,-1.9828201532363892,44473344.0,4.533203125,-4.977226126356982e-05,0.11559667438268661,,0.0,0.0,1774000116.671104,0.0,0.056640625
0.0,101.867919921875,0.0,15.02734375,21866.94743945716,0.0,4.30078125,0.0,44727296.0,3751.386962418,-2.131495714187622,44727296.0,4.30078125,-4.9215861508855596e-05,0.11580738425254822,,0.0,0.0,1774000132.242347,0.0,0.0546875
0.0,97.34044647216797,0.0,13.732421875,21886.199963425464,0.0,1.640625,0.0,44981248.0,3794.1962816,-1.880555510520935,44981248.0,1.640625,0.00013080747157800943,0.11204173415899277,"{'_type': 'html-file', 'sha256': '37684bc77ae280de7d2bead76bcd51b972f59fbedadcbfa2b47f414244a6788a', 'path': 'media/html/render_44981248_37684bc77ae280de7d2b.html', 'size': 4763481.0}",0.0,0.0,1774000190.6202497,0.0,0.037109375
0.0,102.94086456298828,0.0,18.05859375,21866.98559735699,0.0,4.849609375,0.0,45235200.0,3810.036769403,-1.8559362888336182,45235200.0,4.849609375,5.691073238267563e-05,0.11113984882831573,,0.0,0.0,1774000190.8369648,0.0,0.056640625
0.0,80.44986724853516,0.0,14.595703125,21803.88925932474,0.0,4.744140625,0.0,45489152.0,3825.606714326,-1.8572216033935547,45489152.0,4.744140625,3.6835494938713964e-06,0.11302955448627472,,0.0,0.0,1774000206.460257,0.0,0.05859375
0.0,73.1250991821289,0.0,15.05859375,21871.002797877693,0.0,5.123046875,0.0,45743104.0,3841.177161473,-1.8359302282333374,45743104.0,5.123046875,2.271880475746002e-05,0.11773323267698288,,0.0,0.0,1774000222.0302374,0.0,0.0625
0.0,94.35855102539062,0.0,16.0390625,21879.387232155917,0.0,6.861328125,0.0,45997056.0,3856.74312773,-1.8549107313156128,45997056.0,6.861328125,3.6257006286177784e-05,0.11472427845001221,,0.0,0.0,1774000237.6001575,0.0,0.060546875
0.0,74.43910217285156,0.0,15.95703125,21885.238533123094,0.0,6.22265625,0.0,46251008.0,3898.29091094,-1.863828182220459,46251008.0,6.22265625,8.464247002848424e-06,0.1169697567820549,"{'sha256': 'b419ac9c8675b99d75adc6aeea982e635bf49573c65bae3d7711877f57adc624', 'path': 'media/html/render_46251008_b419ac9c8675b99d75ad.html', 'size': 4769341.0, '_type': 'html-file'}",0.0,0.0,1774000294.7148356,0.0,0.078125
0.0,81.65401458740234,0.0,12.79296875,21871.576740001838,0.0,4.630859375,0.0,46504960.0,3914.123835894,-1.8196114301681519,46504960.0,4.630859375,-4.4751312088919804e-05,0.11592032015323639,,0.0,0.0,1774000294.9426014,0.0,0.048828125
0.0,100.41688537597656,0.0,12.763671875,21834.392131375836,0.0,2.943359375,0.0,46758912.0,3929.706670127,-1.8280738592147827,46758912.0,2.943359375,2.284265610796865e-05,0.115933358669281,,0.0,0.0,1774000310.5474067,0.0,0.05078125
0.0,72.06790161132812,0.0,12.798828125,21855.14912182016,0.0,3.767578125,0.0,47012864.0,3945.270289038,-1.879801869392395,47012864.0,3.767578125,-2.8154445317341015e-05,0.118565633893013,,0.0,0.0,1774000326.1300066,0.0,0.056640625
0.0,83.50946044921875,0.0,10.376953125,21886.16263784801,0.0,3.939453125,0.0,47266816.0,3960.828878727,-1.8534491062164307,47266816.0,3.939453125,4.334086406743154e-05,0.11929357051849365,,0.0,0.0,1774000341.69365,0.0,0.03515625
