_step,eval/episode_reward_survive,training/entropy,eval/episode_success_hard,eval/episode_success,eval/episode_reward_dist,training/actor_loss,_runtime,eval/episode_reward_near,eval/episode_reward_ctrl,training/alpha_loss,render,eval/episode_success_any,eval/episode_success_easy,training/sps,eval/episode_dist,eval/episode_reward,step,_timestamp,training/log_alpha,training/critic_loss
46251008.0,0.0,0.0,0.0,0.0,0.0,-0.0057948920875787735,3900.107025338,0.0,0.0,-1.2343589692043189e-11,"{'size': 4712593.0, '_type': 'html-file', 'sha256': '782d5bf9ef9440b622f9374329e73635861a2cdb88a9851415a4ee7dfc48d0bf', 'path': 'media/html/render_46251008_782d5bf9ef9440b622f9.html'}",0.0,12.990234375,21889.153134858603,162.74542236328125,0.0,46251008.0,1773996011.5057411,0.0,7.535587064921856e-05
46504960.0,0.0,0.0,0.0,0.001953125,0.0,-0.0053862580098211765,3915.92749559,0.0,0.0,-1.2194791183806064e-11,,0.001953125,15.095703125,21901.3835877781,156.18353271484375,0.001953125,46504960.0,1773996011.7240381,0.0,7.30067040422e-05
46758912.0,0.0,0.0,0.0,0.0,0.0,-0.005866232328116894,3931.498274147,0.0,0.0,-1.205736292059223e-11,,0.0,11.466796875,21849.63570380246,168.2185516357422,0.0,46758912.0,1773996027.3254576,0.0,8.021341636776924e-05
47012864.0,0.0,0.0,0.0,0.0,0.0,-0.006232499144971371,3947.062455541,0.0,0.0,-1.1902724465773229e-11,,0.0,14.30078125,21888.899884687635,161.87326049804688,0.0,47012864.0,1773996042.8965778,0.0,8.30414574011229e-05
47266816.0,0.0,0.0,0.0,0.0,0.0,-0.005358491092920303,3962.616001775,0.0,0.0,-1.1740443686680813e-11,,0.0,12.1015625,21891.502838121487,170.45492553710938,0.0,47266816.0,1773996058.460776,0.0,6.459938595071435e-05
47520768.0,0.0,0.0,0.0,0.0,0.0,-0.003919018432497978,4005.779937631,0.0,0.0,-1.1600179150583756e-11,"{'_type': 'html-file', 'sha256': '982bca6f540c18ae31a06e97b6363f48177ed4df35704cb7fd7a67535e11eb77', 'path': 'media/html/render_47520768_982bca6f540c18ae31a0.html', 'size': 4707305.0}",0.0,12.888671875,21914.943329412934,163.12435913085938,0.0,47520768.0,1773996117.1786692,0.0,4.95645435876213e-05
47774720.0,0.0,0.0,0.0,0.0,0.0,-0.0042138234712183475,4021.603879638,0.0,0.0,-1.170101775888055e-11,,0.0,14.244140625,21889.835994894827,162.5999298095703,0.0,47774720.0,1773996117.3979065,0.0,5.693824277841486e-05
48028672.0,0.0,0.0,0.0,0.0,0.0,-0.004054112825542688,4037.150486788,0.0,0.0,-1.1953391401697822e-11,,0.0,12.66015625,21837.23194818167,161.206298828125,0.0,48028672.0,1773996133.002079,0.0,5.4818810895085335e-05
48282624.0,0.0,0.0,0.0,0.0,0.0,-0.0038288242649286985,4052.718792332,0.0,0.0,-1.1690597274960357e-11,,0.0,13.73828125,21925.260906498577,162.386962890625,0.0,48282624.0,1773996148.5486813,0.0,5.152362791704945e-05
48536576.0,0.0,0.0,0.0,0.0,0.0,-0.003970884718000889,4068.287066678,0.0,0.0,-5.6414829405215805e-12,,0.0,13.919921875,21889.902573778592,199.10699462890625,0.0,48536576.0,1773996164.1165476,0.0,5.494026481756009e-05
48790528.0,0.0,0.0,0.0,0.00390625,0.0,-0.0030712748412042856,4109.936951804,0.0,0.0,2.6407811701267825e-11,"{'_type': 'html-file', 'sha256': '0d6cf68675af5bbec2d865f842fa519b5e4983c8821cb8882de4f80bb2f173be', 'path': 'media/html/render_48790528_0d6cf68675af5bbec2d8.html', 'size': 4727969.0}",0.001953125,14.5078125,21937.451330682266,195.23802185058594,0.00390625,48790528.0,1773996221.3356326,0.0,3.8092515751486644e-05
49044480.0,0.0,0.0,0.0,0.0,0.0,-0.00311257760040462,4125.750641021,0.0,0.0,2.9834548026519414e-11,,0.0,14.359375,21883.439113709446,191.29795837402344,0.0,49044480.0,1773996221.5549045,0.0,4.394559800857678e-05
49298432.0,0.0,0.0,0.0,0.0,0.0,-0.003005014965310693,4141.312351366,0.0,0.0,3.066883205726789e-11,,0.0,18.044921875,21847.31559204141,183.51824951171875,0.0,49298432.0,1773996237.148786,0.0,4.089250069228001e-05
49552384.0,0.0,0.0,0.0,0.0,0.0,-0.0029499989468604326,4156.875678083,0.0,0.0,3.018094801854332e-11,,0.0,15.236328125,21905.302165909517,186.50198364257812,0.0,49552384.0,1773996252.7104356,0.0,4.2977208067895845e-05
49806336.0,0.0,0.0,0.0,0.072265625,0.0,-0.0031217404175549746,4172.41469987,0.0,0.0,2.6888494902843618e-11,,0.0078125,20.326171875,21893.295483983205,231.2632598876953,0.072265625,49806336.0,1773996268.2738624,0.0,3.993159407400526e-05
50060288.0,0.0,0.0,0.0,0.0,0.0,-0.0026977788656949997,4215.541302536,0.0,0.0,2.5562881672547277e-11,"{'path': 'media/html/render_50060288_cdc245337701365f9fce.html', 'size': 4728917.0, '_type': 'html-file', 'sha256': 'cdc245337701365f9fcef9b2f1bab5f1043be410159311706168338de6f8949a'}",0.0,14.6328125,21939.528973535886,189.3944091796875,0.0,50060288.0,1773996326.9400053,0.0,3.7245503335725516e-05
50314240.0,0.0,0.0,0.0,0.01171875,0.0,-0.002966077532619238,4231.382420493,0.0,0.0,2.7096415389227246e-11,,0.001953125,16.5859375,21891.477642380312,187.3341827392578,0.01171875,50314240.0,1773996327.158188,0.0,3.9566599298268557e-05
50568192.0,0.0,0.0,0.0,0.0,0.0,-0.002995152026414871,4246.955229825,0.0,0.0,2.609491442373546e-11,,0.0,14.001953125,21803.912022194978,190.95143127441406,0.0,50568192.0,1773996342.7805746,0.0,4.445009835762903e-05
50822144.0,0.0,0.0,0.0,0.0,0.0,-0.0036208743695169687,4262.518015228,0.0,0.0,2.5213971535653634e-11,,0.0,15.138671875,21875.887208400836,193.97259521484375,0.0,50822144.0,1773996358.353497,0.0,5.434934428194538e-05
51076096.0,0.0,0.0,0.0,0.0,0.0,-0.003486538538709283,4263.308159985,0.0,0.0,2.4211058505252403e-11,,0.0,16.9921875,21894.38633386546,186.74264526367188,0.0,51076096.0,1773996373.9161623,0.0,4.2139843571931124e-05
