eval/episode_reward,eval/episode_success_any,eval/episode_reward_survive,training/sps,training/actor_loss,eval/episode_reward_near,_runtime,_timestamp,training/log_alpha,_step,eval/episode_success_hard,eval/episode_reward_ctrl,training/entropy,eval/episode_reward_dist,render,eval/episode_success_easy,training/alpha_loss,eval/episode_success,step,eval/episode_dist,training/critic_loss
0.04296875,0.0078125,0.0,21990.27432285394,-0.007104327902197838,0.0,3325.586771137,1773991149.9383037,0.0,39648256.0,0.0,0.0,0.0,0.0,,20.205078125,2.8171845065094736e-11,0.04296875,39648256.0,264.3986511230469,8.105600136332214e-05
0.01953125,0.00390625,0.0,21978.58430287197,-0.006667098496109247,0.0,3368.2824122,1773991208.146984,0.0,39902208.0,0.0,0.0,0.0,0.0,"{'path': 'media/html/render_39902208_2a999f0e38e73c30b4ad.html', 'size': 4705681.0, '_type': 'html-file', 'sha256': '2a999f0e38e73c30b4ad15851b8697aeeb7c6cf4fb48082ce9b7f76f85de711a'}",20.603515625,2.8882703520527464e-11,0.01953125,39902208.0,264.1185607910156,7.446957897627726e-05
0.025390625,0.00390625,0.0,22014.17989286679,-0.0066950335167348385,0.0,3384.085431052,1773991208.403944,0.0,40156160.0,0.0,0.0,0.0,0.0,,25.45703125,2.837266185884424e-11,0.025390625,40156160.0,255.14939880371094,7.618903327966109e-05
0.015625,0.00390625,0.0,21944.89615565411,-0.0065951962023973465,0.0,3399.585051181,1773991223.949543,0.0,40410112.0,0.0,0.0,0.0,0.0,,22.40234375,1.6477695943817317e-11,0.015625,40410112.0,278.2366027832031,7.361364987445995e-05
0.021484375,0.00390625,0.0,22004.63852387573,-0.0062646688893437386,0.0,3415.107635215,1773991239.4489782,0.0,40664064.0,0.0,0.0,0.0,0.0,,18.501953125,1.3935610478077454e-11,0.021484375,40664064.0,243.17010498046875,7.34427449060604e-05
0.037109375,0.005859375,0.0,21978.765255276772,-0.006426183041185141,0.0,3430.621522026,1773991254.9716814,0.0,40918016.0,0.0,0.0,0.0,0.0,,20.146484375,1.0597004176937652e-11,0.037109375,40918016.0,253.1351318359375,6.921040039742365e-05
0.056640625,0.009765625,0.0,21981.024463290123,-0.006534256041049957,0.0,3473.679572999,1773991313.5442076,0.0,41171968.0,0.0,0.0,0.0,0.0,"{'_type': 'html-file', 'sha256': 'c499e27c25a5e8f8fb47975b50a46b6449bec9ed83ad3d83b9a430d45fb3022f', 'path': 'media/html/render_41171968_c499e27c25a5e8f8fb47.html', 'size': 4709569.0}",21.56640625,1.2291399668906688e-11,0.056640625,41171968.0,263.48919677734375,7.396179717034101e-05
0.029296875,0.005859375,0.0,21960.01195212996,-0.006687719374895096,0.0,3489.500523337,1773991313.8284771,0.0,41425920.0,0.0,0.0,0.0,0.0,,21.875,1.3621014906262108e-11,0.029296875,41425920.0,261.3392639160156,7.044304948067293e-05
0.009765625,0.001953125,0.0,21954.581714235188,-0.006428309716284275,0.0,3505.016626668,1773991329.3646326,0.0,41679872.0,0.0,0.0,0.0,0.0,,24.685546875,1.510347749644758e-11,0.009765625,41679872.0,258.22137451171875,7.334719703067094e-05
0.0078125,0.001953125,0.0,21981.13196980599,-0.007462375797331333,0.0,3520.504045839,1773991344.880702,0.0,41933824.0,0.0,0.0,0.0,0.0,,24.080078125,1.6725893239866174e-11,0.0078125,41933824.0,258.0166015625,9.386313467985019e-05
0.0390625,0.005859375,0.0,22033.773338645784,-0.007934157736599445,0.0,3536.024689732,1773991360.3681417,0.0,42187776.0,0.0,0.0,0.0,0.0,,20.9296875,1.8411123320349887e-11,0.0390625,42187776.0,261.9878845214844,8.146547042997554e-05
0.025390625,0.00390625,0.0,21972.51573333716,-0.00734627665951848,0.0,3577.380522792,1773991417.245147,0.0,42441728.0,0.0,0.0,0.0,0.0,"{'path': 'media/html/render_42441728_84228be362a9614e5fe1.html', 'size': 4710093.0, '_type': 'html-file', 'sha256': '84228be362a9614e5fe1de7696896629174e94abc270f6ce3525e7205ec45c99'}",21.392578125,1.9719321661670897e-11,0.025390625,42441728.0,241.97154235839844,7.800864113960415e-05
0.013671875,0.00390625,0.0,22016.038648119444,-0.007404753006994724,0.0,3593.220950991,1773991417.5278022,0.0,42695680.0,0.0,0.0,0.0,0.0,,21.244140625,2.1383592813117858e-11,0.013671875,42695680.0,254.4438934326172,7.886247476562858e-05
0.0,0.0,0.0,21923.884939028903,-0.0069776070304214954,0.0,3608.728829577,1773991433.0852292,0.0,42949632.0,0.0,0.0,0.0,0.0,,19.416015625,2.2929054488418643e-11,0.0,42949632.0,251.9332733154297,7.651730993529782e-05
0.037109375,0.00390625,0.0,21987.397287732456,-0.007610596250742674,0.0,3624.243253007,1773991448.5928986,0.0,43203584.0,0.0,0.0,0.0,0.0,,22.271484375,2.411205610175493e-11,0.037109375,43203584.0,253.4585723876953,8.482751582050696e-05
0.013671875,0.00390625,0.0,21991.354426731115,-0.007091044913977385,0.0,3639.746791116,1773991464.1074626,0.0,43457536.0,0.0,0.0,0.0,0.0,,23.671875,2.4898904119052823e-11,0.013671875,43457536.0,253.79725646972656,7.116480992408469e-05
0.0234375,0.005859375,0.0,21996.126949900587,-0.006599899381399155,0.0,3682.789718123,1773991522.6543446,0.0,43711488.0,0.0,0.0,0.0,0.0,"{'_type': 'html-file', 'sha256': 'aa872697b679cc0c2dd4f75961b558808710ec4957d0b39dfb1924409eb6a954', 'path': 'media/html/render_43711488_aa872697b679cc0c2dd4.html', 'size': 4709285.0}",21.703125,2.56305844603677e-11,0.0234375,43711488.0,258.37982177734375,6.834178202552721e-05
0.02734375,0.00390625,0.0,21988.471208045685,-0.007099224254488945,0.0,3698.576639163,1773991522.9027147,0.0,43965440.0,0.0,0.0,0.0,0.0,,25.220703125,2.5582045162786393e-11,0.02734375,43965440.0,275.9870300292969,8.542880823370069e-05
0.056640625,0.005859375,0.0,21948.819466308854,-0.006940239574760199,0.0,3714.079228608,1773991538.440765,0.0,44219392.0,0.0,0.0,0.0,0.0,,23.19140625,2.5562421970826144e-11,0.056640625,44219392.0,275.61834716796875,7.178479427238926e-05
0.0,0.0,0.0,22001.161937890054,-0.006992804352194071,0.0,3729.588740266,1773991553.9433234,0.0,44473344.0,0.0,0.0,0.0,0.0,,23.435546875,2.627631272289488e-11,0.0,44473344.0,275.6148986816406,7.577949872938916e-05
0.052734375,0.005859375,0.0,21992.249826559575,-0.006723415106534958,0.0,3745.094704872,1773991569.452849,0.0,44727296.0,0.0,0.0,0.0,0.0,,21.578125,2.6824133192437927e-11,0.052734375,44727296.0,281.2821960449219,6.882345769554377e-05
0.02734375,0.00390625,0.0,21998.271149571043,-0.006310831755399704,0.0,3786.555919159,1773991626.4205546,0.0,44981248.0,0.0,0.0,0.0,0.0,"{'sha256': 'e726d7cced5076f042d24408be7b8d5262367044be308c3f0fe94fa3ef6b4b5c', 'path': 'media/html/render_44981248_e726d7cced5076f042d2.html', 'size': 4702257.0, '_type': 'html-file'}",22.1015625,2.6982683448695255e-11,0.02734375,44981248.0,257.06353759765625,6.78358119330369e-05
0.015625,0.001953125,0.0,21985.11634945051,-0.0068384334444999695,0.0,3802.380265268,1773991626.6746016,0.0,45235200.0,0.0,0.0,0.0,0.0,,23.34765625,2.6929023247412864e-11,0.015625,45235200.0,251.87139892578125,7.710396312177181e-05
0.013671875,0.00390625,0.0,21901.72449342932,-0.00710162241011858,0.0,3817.880974829,1773991642.2443473,0.0,45489152.0,0.0,0.0,0.0,0.0,,24.546875,2.6049098642011437e-11,0.013671875,45489152.0,246.43267822265625,7.724311581114307e-05
0.03125,0.00390625,0.0,22000.420765857012,-0.006844580639153719,0.0,3833.400043552,1773991657.7450264,0.0,45743104.0,0.0,0.0,0.0,0.0,,20.7578125,2.5139786086203486e-11,0.03125,45743104.0,262.6374206542969,6.979848694754764e-05
0.00390625,0.001953125,0.0,21981.44088678607,-0.005917778238654137,0.0,3848.90876139,1773991673.2642655,0.0,45997056.0,0.0,0.0,0.0,0.0,,20.408203125,2.5056899263797838e-11,0.00390625,45997056.0,269.52301025390625,6.11072318861261e-05
0.02734375,0.005859375,0.0,21988.607838566106,-0.005977703724056482,0.0,3892.157808188,1773991732.022421,0.0,46251008.0,0.0,0.0,0.0,0.0,"{'sha256': 'c0a97c36de56563d5eaa0341e387f80ab3fea3c5b7e8196d534a572c40186cbe', 'path': 'media/html/render_46251008_c0a97c36de56563d5eaa.html', 'size': 4702957.0, '_type': 'html-file'}",22.935546875,2.523124591202741e-11,0.02734375,46251008.0,267.40875244140625,6.038551146048121e-05
0.009765625,0.001953125,0.0,21991.373042313957,-0.005921502131968737,0.0,3907.964485915,1773991732.2787929,0.0,46504960.0,0.0,0.0,0.0,0.0,,24.0625,2.533385480563144e-11,0.009765625,46504960.0,261.98974609375,6.743915582774207e-05
0.017578125,0.00390625,0.0,21930.04541853309,-0.006399772595614195,0.0,3923.475203596,1773991747.8286288,0.0,46758912.0,0.0,0.0,0.0,0.0,,19.62890625,2.5466025121989588e-11,0.017578125,46758912.0,269.99853515625,6.636773468926549e-05
0.021484375,0.00390625,0.0,21985.777981582218,-0.00610573124140501,0.0,3938.982339789,1773991763.3393729,0.0,47012864.0,0.0,0.0,0.0,0.0,,21.302734375,2.559601315621496e-11,0.021484375,47012864.0,267.94830322265625,6.757364462828264e-05
0.02734375,0.00390625,0.0,21997.329830783907,-0.006169074680656195,0.0,3954.475984539,1773991778.8464224,0.0,47266816.0,0.0,0.0,0.0,0.0,,21.0625,2.5794585217786548e-11,0.02734375,47266816.0,265.35943603515625,6.62386737531051e-05
0.060546875,0.009765625,0.0,22021.458358346867,-0.006388867273926735,0.0,3997.78305434,1773991837.6476207,0.0,47520768.0,0.0,0.0,0.0,0.0,"{'sha256': '9c36267dc4732c4d0e9e4c46d307639940bc0af50c0d4cabbad8ce58a532108a', 'path': 'media/html/render_47520768_9c36267dc4732c4d0e9e.html', 'size': 4705197.0, '_type': 'html-file'}",25.462890625,2.595222821366594e-11,0.060546875,47520768.0,260.017578125,6.697781645925716e-05
0.0,0.0,0.0,22016.406341176782,-0.006813221611082554,0.0,4013.612834772,1773991837.9322655,0.0,47774720.0,0.0,0.0,0.0,0.0,,20.2734375,2.6137961586791825e-11,0.0,47774720.0,269.713623046875,7.517005724366754e-05
0.001953125,0.001953125,0.0,21946.489548820617,-0.006401434075087309,0.0,4029.088049017,1773991853.4770641,0.0,48028672.0,0.0,0.0,0.0,0.0,,23.939453125,2.2181376527208307e-11,0.001953125,48028672.0,261.3719177246094,6.539085734402761e-05
0.0,0.0,0.0,22045.435007476062,-0.0062110102735459805,0.0,4044.594254623,1773991868.9518821,0.0,48282624.0,0.0,0.0,0.0,0.0,,19.935546875,2.5134941003535083e-11,0.0,48282624.0,285.3690185546875,7.08844672772102e-05
0.01953125,0.001953125,0.0,22005.030839381925,-0.006503260228782892,0.0,4060.109492658,1773991884.458477,0.0,48536576.0,0.0,0.0,0.0,0.0,,22.36328125,2.6065885561088464e-11,0.01953125,48536576.0,269.5023193359375,6.211746949702501e-05
0.044921875,0.0078125,0.0,22028.91931725879,-0.006174086127430201,0.0,4101.62862775,1773991941.4932468,0.0,48790528.0,0.0,0.0,0.0,0.0,"{'sha256': '6bf9c61e9b9830ac681021b3da816f2152b50b089c8755e3626f0ae23f621df6', 'path': 'media/html/render_48790528_6bf9c61e9b9830ac6810.html', 'size': 4711949.0, '_type': 'html-file'}",20.115234375,2.659232903323705e-11,0.044921875,48790528.0,275.68145751953125,6.53960887575522e-05
0.0,0.0,0.0,21983.21744136276,-0.006388278212398291,0.0,4117.454315145,1773991941.7782795,0.0,49044480.0,0.0,0.0,0.0,0.0,,22.40625,2.6976327421879276e-11,0.0,49044480.0,280.3448791503906,7.150514284148812e-05
0.013671875,0.00390625,0.0,21944.38843453772,-0.006495990324765444,0.0,4132.956287922,1773991957.3184202,0.0,49298432.0,0.0,0.0,0.0,0.0,,22.580078125,2.7331610932823658e-11,0.013671875,49298432.0,270.370361328125,7.210136391222477e-05
0.025390625,0.00390625,0.0,21999.188467724285,-0.006600463297218084,0.0,4148.466026539,1773991972.8204608,0.0,49552384.0,0.0,0.0,0.0,0.0,,20.765625,2.7585059236834297e-11,0.025390625,49552384.0,269.28466796875,6.518179725389928e-05
0.0,0.0,0.0,21995.42199928997,-0.0057655940763652325,0.0,4163.956535599,1773991988.3301303,0.0,49806336.0,0.0,0.0,0.0,0.0,,15.07421875,9.778906850943514e-12,0.0,49806336.0,215.6082763671875,5.8070116210728884e-05
0.0078125,0.00390625,0.0,22025.479689096683,-0.0065700518898665905,0.0,4207.389263665,1773992047.2538733,0.0,50060288.0,0.0,0.0,0.0,0.0,"{'sha256': '744c447767e5be45ed2758d1a28d18006c4976a1be016b90107ada2bcf8cf9f4', 'path': 'media/html/render_50060288_744c447767e5be45ed27.html', 'size': 4711561.0, '_type': 'html-file'}",25.927734375,2.4489193659049668e-11,0.0078125,50060288.0,265.08026123046875,7.455729792127386e-05
0.009765625,0.001953125,0.0,21996.736096322795,-0.0065534841269254684,0.0,4223.231925194,1773992047.5437422,0.0,50314240.0,0.0,0.0,0.0,0.0,,22.994140625,2.094425674559197e-11,0.009765625,50314240.0,267.6202697753906,6.615040183532983e-05
0.0,0.0,0.0,21927.51138489029,-0.006495292764157057,0.0,4238.735552103,1773992063.0961325,0.0,50568192.0,0.0,0.0,0.0,0.0,,20.912109375,2.6377306588942773e-11,0.0,50568192.0,272.1898193359375,7.685983291594312e-05
0.005859375,0.001953125,0.0,21997.099964979003,-0.007413225714117289,0.0,4254.233586169,1773992078.5995986,0.0,50822144.0,0.0,0.0,0.0,0.0,,20.900390625,2.6559738783293874e-11,0.005859375,50822144.0,273.07794189453125,8.203250035876408e-05
0.005859375,0.001953125,0.0,22016.147862596827,-0.006710422690957785,0.0,4255.009332003,1773992094.0977893,0.0,51076096.0,0.0,0.0,0.0,0.0,,22.5234375,2.6680265635681266e-11,0.005859375,51076096.0,270.5613708496094,6.237962952582166e-05
