eval/episode_reward_survive,training/critic_loss,training/actor_loss,render,training/alpha_loss,_timestamp,_step,eval/episode_dist,eval/episode_success_easy,eval/episode_success,eval/episode_reward_ctrl,eval/episode_success_hard,step,training/log_alpha,eval/episode_success_any,training/entropy,eval/episode_reward_dist,eval/episode_reward_near,eval/episode_reward,_runtime,training/sps
0.0,1.1246124813624192e-05,-0.000820192857645452,"{'path': 'media/html/render_41171968_8ffcd7e331d9a56b48db.html', 'size': 4709909.0, '_type': 'html-file', 'sha256': '8ffcd7e331d9a56b48db31e44870fbca7bf01417045ae511573b70703fbd68d1'}",3.165423131945566e-11,1774004156.859875,41171968.0,222.70054626464844,16.75,0.0,0.0,0.0,41171968.0,0.0,0.0,0.0,0.0,0.0,0.0,3478.511676947,21879.206114737874
0.0,7.337443094002083e-06,-0.0007888716645538807,,3.1656299109839026e-11,1774004157.104522,41425920.0,220.58328247070312,18.248046875,0.0,0.0,0.0,41425920.0,0.0,0.0,0.0,0.0,0.0,0.0,3494.352865236,21867.804004136346
0.0,1.1491450095491018e-05,-0.0008046068251132965,,3.166143736077487e-11,1774004172.7005558,41679872.0,219.63009643554688,17.599609375,0.0,0.0,0.0,41679872.0,0.0,0.0,0.0,0.0,0.0,0.0,3509.929879374,21857.461478701072
0.0,1.271198289032327e-05,-0.0010716714896261692,,3.1663203309273413e-11,1774004188.277543,41933824.0,222.01882934570312,18.08984375,0.009765625,0.0,0.0,41933824.0,0.0,0.00390625,0.0,0.0,0.0,0.009765625,3525.482762919,21874.519227774057
0.0,9.658941962698009e-06,-0.0009364779689349234,,3.1660042643100184e-11,1774004203.8303373,42187776.0,223.66004943847656,17.96875,0.0,0.0,0.0,42187776.0,0.0,0.0,0.0,0.0,0.0,0.0,3541.065884337,21926.46823568214
0.0,1.2713325304503087e-05,-0.0009306991705670953,"{'_type': 'html-file', 'sha256': '6c867100b2bab1825bc0f37d503650e68cb10ca9e2eca666d55c632b3c395e82', 'path': 'media/html/render_42441728_6c867100b2bab1825bc0.html', 'size': 4709857.0}",3.166553824707208e-11,1774004260.6414714,42441728.0,224.29766845703125,16.826171875,0.0,0.0,0.0,42441728.0,0.0,0.0,0.0,0.0,0.0,0.0,3582.293281089,21867.251808528246
0.0,8.926093869376928e-06,-0.0008404813706874847,,2.898614508139996e-11,1774004260.8767974,42695680.0,206.70626831054688,16.90625,0.0,0.0,0.0,42695680.0,0.0,0.0,0.0,0.0,0.0,0.0,3598.154054619,21896.086728371934
0.0,1.2103457265766338e-05,-0.0010216458467766643,,2.998643000573509e-11,1774004276.5013568,42949632.0,205.30654907226562,20.123046875,0.009765625,0.0,0.0,42949632.0,0.0,0.00390625,0.0,0.0,0.0,0.009765625,3613.722213322,21807.416732125654
0.0,1.161442469310714e-05,-0.0008910404867492616,,3.112625088230736e-11,1774004292.0700886,43203584.0,213.4297332763672,19.646484375,0.0,0.0,0.0,43203584.0,0.0,0.0,0.0,0.0,0.0,0.0,3629.301049253,21883.160369556954
0.0,1.1491228178783786e-05,-0.000994580565020442,,3.1472737610505064e-11,1774004307.6487117,43457536.0,227.92518615722656,14.576171875,0.0,0.0,0.0,43457536.0,0.0,0.0,0.0,0.0,0.0,0.0,3644.871083594,21880.35578934001
0.0,9.904154467221815e-06,-0.0009286509011872113,"{'path': 'media/html/render_43711488_de94899d4ae5c813235a.html', 'size': 4711429.0, '_type': 'html-file', 'sha256': 'de94899d4ae5c813235a632765bcea517787a39f552eb742eced385cfed12f89'}",3.15979187259785e-11,1774004366.3683946,43711488.0,221.95651245117188,17.435546875,0.0,0.0,0.0,43711488.0,0.0,0.0,0.0,0.0,0.0,0.0,3688.020195859,21884.207045619416
0.0,1.3446524462779053e-05,-0.0009777223458513618,,3.164452727633105e-11,1774004366.6047533,43965440.0,220.76251220703125,16.732421875,0.01171875,0.0,0.0,43965440.0,0.0,0.001953125,0.0,0.0,0.0,0.01171875,3703.879912817,21872.773223247175
0.0,1.1248265764152166e-05,-0.0010708770714700222,,3.1668393601913536e-11,1774004382.2276306,44219392.0,220.13291931152344,18.859375,0.009765625,0.0,0.0,44219392.0,0.0,0.00390625,0.0,0.0,0.0,0.009765625,3719.451789444,21804.24141963732
0.0,1.1001526218024082e-05,-0.0009126641089096665,,3.167349368893291e-11,1774004397.799551,44473344.0,216.60101318359375,17.8046875,0.00390625,0.0,0.0,44473344.0,0.0,0.001953125,0.0,0.0,0.0,0.00390625,3735.035229378,21884.99796391701
0.0,1.0757507880043704e-05,-0.0009142737253569067,,3.1672834494012037e-11,1774004413.3829622,44727296.0,218.45870971679688,16.57421875,0.0,0.0,0.0,44727296.0,0.0,0.0,0.0,0.0,0.0,0.0,3750.607467806,21865.69234324406
0.0,9.903070349537302e-06,-0.0008710982510820031,"{'path': 'media/html/render_44981248_d90c1bb73fa2f4eb4de8.html', 'size': 4711429.0, '_type': 'html-file', 'sha256': 'd90c1bb73fa2f4eb4de8e683f7df806c5d17692fb3fd47b0ca71624f553d27ea'}",3.166633968931798e-11,1774004470.4496863,44981248.0,221.5431671142578,19.69921875,0.01171875,0.0,0.0,44981248.0,0.0,0.001953125,0.0,0.0,0.0,0.01171875,3792.101469766,21888.427136727143
0.0,1.1247077054576948e-05,-0.0009517345461063087,,3.1664289246169375e-11,1774004470.6770918,45235200.0,222.70553588867188,15.546875,0.0,0.0,0.0,45235200.0,0.0,0.0,0.0,0.0,0.0,0.0,3807.951148156,21870.12667358581
0.0,6.847982604085701e-06,-0.0007284622988663614,,3.166772052920486e-11,1774004486.2984366,45489152.0,224.5692138671875,17.48828125,0.009765625,0.0,0.0,45489152.0,0.0,0.001953125,0.0,0.0,0.0,0.009765625,3823.514062801,21814.116804225167
0.0,1.051231174642453e-05,-0.0006978902965784073,,3.166617662531124e-11,1774004501.8619394,45743104.0,221.88404846191406,17.14453125,0.0,0.0,0.0,45743104.0,0.0,0.0,0.0,0.0,0.0,0.0,3839.094346175,21894.44303943046
0.0,9.168225915345829e-06,-0.000802980677690357,,3.1665815802828234e-11,1774004517.44201,45997056.0,225.47540283203125,16.607421875,0.0,0.0,0.0,45997056.0,0.0,0.0,0.0,0.0,0.0,0.0,3854.663364249,21878.4938085708
0.0,1.0268345249642152e-05,-0.0008867164142429829,"{'size': 4712401.0, '_type': 'html-file', 'sha256': '7bc22502118f1ac1834f6c292d70430f15387ad1a16f91b4d4f0896a4f396171', 'path': 'media/html/render_46251008_7bc22502118f1ac1834f.html'}",3.165943548988359e-11,1774004576.1594722,46251008.0,224.7613067626953,16.28125,0.01171875,0.0,0.0,46251008.0,0.0,0.00390625,0.0,0.0,0.0,0.01171875,3897.811280756,21887.800136206955
0.0,7.336439011851326e-06,-0.0007777171558700502,,3.166432047119194e-11,1774004576.4013653,46504960.0,220.736083984375,17.826171875,0.001953125,0.0,0.0,46504960.0,0.0,0.001953125,0.0,0.0,0.0,0.001953125,3913.656734416,21875.6850330018
0.0,6.359974122460699e-06,-0.0005675620050169528,,3.1657627908021624e-11,1774004592.0040047,46758912.0,222.58056640625,16.5859375,0.0,0.0,0.0,46758912.0,0.0,0.0,0.0,0.0,0.0,0.0,3929.230204886,21848.133871523478
0.0,8.069834620982874e-06,-0.0005504228174686432,,3.165943548988359e-11,1774004607.577961,47012864.0,220.14654541015625,18.072265625,0.001953125,0.0,0.0,47012864.0,0.0,0.001953125,0.0,0.0,0.0,0.001953125,3944.799159579,21878.28124921755
0.0,8.436649295617826e-06,-0.0007558349752798676,,3.165513684511012e-11,1774004623.146878,47266816.0,214.80804443359375,21.060546875,0.0,0.0,0.0,47266816.0,0.0,0.0,0.0,0.0,0.0,0.0,3960.35701013,21894.308926742942
0.0,1.0145489795831963e-05,-0.0008113907533697784,"{'path': 'media/html/render_47520768_0fb62b6fe4d21c7ac1e0.html', 'size': 4708745.0, '_type': 'html-file', 'sha256': '0fb62b6fe4d21c7ac1e03a6c7b33361c4a1d88453cd0d0a16b38ade6ecab2dd6'}",3.165685422135134e-11,1774004682.2783647,47520768.0,223.61898803710938,16.18359375,0.0,0.0,0.0,47520768.0,0.0,0.0,0.0,0.0,0.0,0.0,4003.930141217,21913.56279578834
0.0,1.4912549886503257e-05,-0.0011304249055683613,,3.166385903474733e-11,1774004682.5268152,47774720.0,221.5474090576172,18.84375,0.0,0.0,0.0,47774720.0,0.0,0.0,0.0,0.0,0.0,0.0,4019.781626485,21917.82668981792
0.0,1.3325028703548014e-05,-0.0010103262029588223,,6.689315334290624e-12,1774004698.1288605,48028672.0,182.27935791015625,17.169921875,0.0,0.0,0.0,48028672.0,0.0,0.0,0.0,0.0,0.0,0.0,4035.31156091,21849.160616655798
0.0,1.3083014891890343e-05,-0.001213572104461491,,4.078070346691387e-12,1774004713.6594062,48282624.0,133.1060791015625,11.697265625,0.0,0.0,0.0,48282624.0,0.0,0.0,0.0,0.0,0.0,0.0,4050.885357955,21949.97646861187
0.0,1.821168916649185e-05,-0.0012847232865169644,,9.12504013322879e-13,1774004729.2330406,48536576.0,123.08755493164062,11.658203125,0.0,0.0,0.0,48536576.0,0.0,0.0,0.0,0.0,0.0,0.0,4066.456431365,21890.29440771224
0.0,2.298001891176682e-05,-0.0015765331918373704,"{'path': 'media/html/render_48790528_26a7323c12996f02acd4.html', 'size': 4697357.0, '_type': 'html-file', 'sha256': '26a7323c12996f02acd4d8931f7af6ae70a2c0b05fab870753347461c109ff68'}",-1.0170164189970965e-11,1774004786.404639,48790528.0,122.26068878173828,10.603515625,0.0,0.0,0.0,48790528.0,0.0,0.0,0.0,0.0,0.0,0.0,4108.05644207,21937.8606828552
0.0,1.6913769286475144e-05,-0.00176419026684016,,-2.058021504949825e-12,1774004786.6642225,49044480.0,138.46688842773438,10.833984375,0.0,0.0,0.0,49044480.0,0.0,0.0,0.0,0.0,0.0,0.0,4123.901280817,21868.77602594281
0.0,1.6992235032375902e-05,-0.0013791413512080908,,1.7702099551833439e-12,1774004802.249122,49298432.0,167.08877563476562,13.65625,0.0,0.0,0.0,49298432.0,0.0,0.0,0.0,0.0,0.0,0.0,4139.465742632,21870.573483713255
0.0,1.4305382137536071e-05,-0.0013297076802700758,,8.181789447336829e-12,1774004817.8133717,49552384.0,185.06182861328125,15.88671875,0.0,0.0,0.0,49552384.0,0.0,0.0,0.0,0.0,0.0,0.0,4155.024119357,21894.485793820517
0.0,1.9316148609505035e-05,-0.0014049053424969316,,1.2466408981504085e-11,1774004833.3719244,49806336.0,192.7383270263672,15.318359375,0.005859375,0.0,0.0,49806336.0,0.0,0.001953125,0.0,0.0,0.0,0.005859375,4170.577104317,21914.37838068266
0.0,1.3815058991895057e-05,-0.0011711479164659977,"{'path': 'media/html/render_50060288_e65212595edc856b8e40.html', 'size': 4702753.0, '_type': 'html-file', 'sha256': 'e65212595edc856b8e4035c393962796a12df778050dc334f02ad1ce3844f23b'}",1.5081739676570116e-11,1774004892.1001315,50060288.0,191.83810424804688,16.423828125,0.0,0.0,0.0,50060288.0,0.0,0.0,0.0,0.0,0.0,0.0,4213.751929543,21918.184795352445
0.0,2.126606705132872e-05,-0.0012346265139058232,,1.729692430951779e-11,1774004892.3466806,50314240.0,195.67178344726562,15.337890625,0.0,0.0,0.0,50314240.0,0.0,0.0,0.0,0.0,0.0,0.0,4229.620433013,21905.278289866605
0.0,2.237053558928892e-05,-0.0016173726180568337,,1.9026492187323996e-11,1774004907.9676902,50568192.0,192.02777099609375,16.87109375,0.0,0.0,0.0,50568192.0,0.0,0.0,0.0,0.0,0.0,0.0,4245.182382471,21813.984567280964
0.0,1.2232989320182241e-05,-0.001344430958852172,,2.0706729733643847e-11,1774004923.530231,50822144.0,195.0737762451172,16.533203125,0.0,0.0,0.0,50822144.0,0.0,0.0,0.0,0.0,0.0,0.0,4260.743775892,21897.1170853004
0.0,1.491543480369728e-05,-0.0011580117279663682,,2.192173526038843e-11,1774004939.0914688,51076096.0,197.97694396972656,16.255859375,0.001953125,0.0,0.0,51076096.0,0.0,0.001953125,0.0,0.0,0.0,0.001953125,4261.564880021,21909.04233739314
