_step,eval/episode_success_easy,eval/episode_reward_survive,eval/episode_success_any,_timestamp,eval/episode_reward_ctrl,training/critic_loss,training/log_alpha,training/entropy,eval/episode_reward_near,step,eval/episode_success_hard,eval/episode_dist,eval/episode_success,_runtime,training/sps,eval/episode_reward_dist,render,eval/episode_reward,training/actor_loss,training/alpha_loss
25426944.0,4.046875,0.0,0.0,1774333625.309729,0.0,3.25130408707075e-11,0.0,0.0,0.0,25426944.0,0.0,51.274784088134766,0.0,1757.522775956,33369.708629310204,0.0,,0.0,2.8221738830325194e-06,0.0
25680896.0,4.494140625,0.0,0.0,1774333636.8743284,0.0,3.317870284069713e-11,0.0,0.0,0.0,25680896.0,0.0,49.69715881347656,0.0,1769.086818214,33348.98026184703,0.0,,0.0,3.437733084865613e-06,0.0
25934848.0,3.716796875,0.0,0.0,1774333686.1844656,0.0,3.3330980336865323e-11,0.0,0.0,0.0,25934848.0,0.0,52.210411071777344,0.0,1806.832449468,33329.01597136504,0.0,"{'path': 'media/html/render_25934848_46eb5cc72860f1e31c23.html', 'size': 4763917.0, '_type': 'html-file', 'sha256': '46eb5cc72860f1e31c23de28de2f6808b8641863ac8946d543c55e443dd6478c'}",0.0,3.840020326606464e-06,0.0
26188800.0,4.501953125,0.0,0.0,1774333686.3928826,0.0,3.283192120950851e-11,0.0,0.0,0.0,26188800.0,0.0,50.64167022705078,0.0,1818.631472201,33424.16368061474,0.0,,0.0,3.2221453238889808e-06,0.0
26442752.0,4.513671875,0.0,0.0,1774333697.9828448,0.0,3.349908545002833e-11,0.0,0.0,0.0,26442752.0,0.0,49.764732360839844,0.0,1830.179053919,33266.79744352541,0.0,,0.0,3.7829609027539846e-06,0.0
26696704.0,4.015625,0.0,0.0,1774333709.5305598,0.0,3.3276034705487234e-11,0.0,0.0,0.0,26696704.0,0.0,51.89213562011719,0.0,1841.734381521,33420.89686097023,0.0,,0.0,3.495521923468914e-06,0.0
26950656.0,4.24609375,0.0,0.0,1774333721.0858412,0.0,3.222066016772551e-11,0.0,0.0,0.0,26950656.0,0.0,50.92995834350586,0.0,1853.288129342,33367.13812485819,0.0,,0.0,2.0112292986596003e-06,0.0
27204608.0,3.65625,0.0,0.0,1774333770.541354,0.0,3.226929834454495e-11,0.0,0.0,0.0,27204608.0,0.0,51.52250671386719,0.0,1891.189347259,33386.34755817298,0.0,"{'path': 'media/html/render_27204608_46eb5cc72860f1e31c23.html', 'size': 4763917.0, '_type': 'html-file', 'sha256': '46eb5cc72860f1e31c23de28de2f6808b8641863ac8946d543c55e443dd6478c'}",0.0,2.179110879296786e-06,0.0
27458560.0,4.408203125,0.0,0.0,1774333770.7478287,0.0,3.2904283464585404e-11,0.0,0.0,0.0,27458560.0,0.0,49.52841567993164,0.0,1902.998990146,33399.54665273263,0.0,,0.0,3.2635578008921584e-06,0.0
27712512.0,4.466796875,0.0,0.0,1774333782.3506105,0.0,3.31450908386266e-11,0.0,0.0,0.0,27712512.0,0.0,49.77207946777344,0.0,1914.565873418,33207.53233377222,0.0,,0.0,3.527275566739263e-06,0.0
27966464.0,4.654296875,0.0,0.0,1774333793.917424,0.0,3.239712664804273e-11,0.0,0.0,0.0,27966464.0,0.0,49.799503326416016,0.0,1926.144739335,33319.82658042494,0.0,,0.0,2.621448402351234e-06,0.0
28220416.0,4.1015625,0.0,0.0,1774333805.4961545,0.0,3.307355778137122e-11,0.0,0.0,0.0,28220416.0,0.0,51.370033264160156,0.0,1937.703999155,33290.06209283309,0.0,,0.0,3.0563032851205207e-06,0.0
28474368.0,3.755859375,0.0,0.0,1774333855.1497526,0.0,3.373263127159909e-11,0.0,0.0,0.0,28474368.0,0.0,51.7362060546875,0.0,1975.797769461,33344.18527331931,0.0,"{'path': 'media/html/render_28474368_46eb5cc72860f1e31c23.html', 'size': 4763917.0, '_type': 'html-file', 'sha256': '46eb5cc72860f1e31c23de28de2f6808b8641863ac8946d543c55e443dd6478c'}",0.0,3.916639798262622e-06,0.0
28728320.0,4.33984375,0.0,0.0,1774333855.397261,0.0,3.33441677047297e-11,0.0,0.0,0.0,28728320.0,0.0,50.321781158447266,0.0,1987.628869632,33352.66017352183,0.0,,0.0,3.839907094516093e-06,0.0
28982272.0,4.73046875,0.0,0.0,1774333866.9802966,0.0,3.262152006855423e-11,0.0,0.0,0.0,28982272.0,0.0,50.40235137939453,0.0,1999.171731652,33283.64380642843,0.0,,0.0,2.766511215668288e-06,0.0
29236224.0,4.33984375,0.0,0.0,1774333878.5231314,0.0,3.3032701574065015e-11,0.0,0.0,0.0,29236224.0,0.0,49.84204864501953,0.0,2010.716007179,33393.38235685726,0.0,,0.0,3.311767841296387e-06,0.0
29490176.0,4.681640625,0.0,0.0,1774333890.067504,0.0,3.318916669270422e-11,0.0,0.0,0.0,29490176.0,0.0,51.0802001953125,0.0,2022.264299358,33396.18098136408,0.0,,0.0,3.5302145988680422e-06,0.0
29744128.0,3.60546875,0.0,0.0,1774333938.5350955,0.0,3.3114802566736046e-11,0.0,0.0,0.0,29744128.0,0.0,52.37699890136719,0.0,2059.183112532,33400.0200374052,0.0,"{'path': 'media/html/render_29744128_46eb5cc72860f1e31c23.html', 'size': 4763917.0, '_type': 'html-file', 'sha256': '46eb5cc72860f1e31c23de28de2f6808b8641863ac8946d543c55e443dd6478c'}",0.0,3.3639355478953803e-06,0.0
29998080.0,3.931640625,0.0,0.0,1774333938.7464437,0.0,3.2466328236946396e-11,0.0,0.0,0.0,29998080.0,0.0,52.272003173828125,0.0,2071.021892275,33437.306625977544,0.0,,0.0,2.719603344303323e-06,0.0
30252032.0,4.240234375,0.0,0.0,1774333950.3735137,0.0,3.206089213558805e-11,0.0,0.0,0.0,30252032.0,0.0,50.59238815307617,0.0,2082.577337944,33210.24501294563,0.0,,0.0,1.0056671726488275e-06,0.0
30505984.0,4.4453125,0.0,0.0,1774333961.9288447,0.0,3.249206806388294e-11,0.0,0.0,0.0,30505984.0,0.0,50.73792266845703,0.0,2094.129356439,33380.44965571801,0.0,,0.0,2.6709094527177513e-06,0.0
30759936.0,4.4765625,0.0,0.0,1774333973.4808466,0.0,3.2705116392861555e-11,0.0,0.0,0.0,30759936.0,0.0,50.40287780761719,0.0,2105.696143431,33343.758353392564,0.0,,0.0,2.907864654844161e-06,0.0
31013888.0,3.896484375,0.0,0.0,1774334023.207679,0.0,3.351476735025116e-11,0.0,0.0,0.0,31013888.0,0.0,53.551292419433594,0.0,2143.855663666,33321.138891388924,0.0,"{'sha256': '46eb5cc72860f1e31c23de28de2f6808b8641863ac8946d543c55e443dd6478c', 'path': 'media/html/render_31013888_46eb5cc72860f1e31c23.html', 'size': 4763917.0, '_type': 'html-file'}",0.0,3.6513713439489948e-06,0.0
31267840.0,4.89453125,0.0,0.0,1774334023.4262238,0.0,3.37718984722013e-11,0.0,0.0,0.0,31267840.0,0.0,49.68724822998047,0.0,2155.658161717,33351.97508871926,0.0,,0.0,4.043351964355679e-06,0.0
31521792.0,4.26953125,0.0,0.0,1774334035.009187,0.0,3.391785463602304e-11,0.0,0.0,0.0,31521792.0,0.0,50.53957748413086,0.0,2167.186174277,33280.92120351647,0.0,,0.0,4.087186880497029e-06,0.0
31775744.0,4.115234375,0.0,0.0,1774334046.5376997,0.0,3.333623654899753e-11,0.0,0.0,0.0,31775744.0,0.0,52.24726104736328,0.0,2178.745084091,33393.44098391076,0.0,,0.0,3.7638187677657697e-06,0.0
32029696.0,4.0546875,0.0,0.0,1774334058.096602,0.0,3.213337582130826e-11,0.0,0.0,0.0,32029696.0,0.0,51.651100158691406,0.0,2190.284151994,33344.708239031876,0.0,,0.0,2.124218781318632e-06,0.0
32283648.0,4.2109375,0.0,0.0,1774334107.5627766,0.0,3.2453578019397966e-11,0.0,0.0,0.0,32283648.0,0.0,50.761253356933594,0.0,2228.210767505,33388.130836228025,0.0,"{'path': 'media/html/render_32283648_46eb5cc72860f1e31c23.html', 'size': 4763917.0, '_type': 'html-file', 'sha256': '46eb5cc72860f1e31c23de28de2f6808b8641863ac8946d543c55e443dd6478c'}",0.0,2.64166578745062e-06,0.0
32537600.0,4.74609375,0.0,0.0,1774334107.7709963,0.0,3.2618630019243255e-11,0.0,0.0,0.0,32537600.0,0.0,50.416412353515625,0.0,2240.009001385,33450.07228449975,0.0,,0.0,2.923527745224419e-06,0.0
32791552.0,4.3203125,0.0,0.0,1774334119.3604703,0.0,3.2002317462698215e-11,0.0,0.0,0.0,32791552.0,0.0,49.916568756103516,0.0,2251.579355524,33215.61162497881,0.0,,0.0,1.5466705463040853e-06,0.0
33045504.0,4.490234375,0.0,0.0,1774334130.9309225,0.0,3.193614123153665e-11,0.0,0.0,0.0,33045504.0,0.0,51.54506301879883,0.0,2263.118301631,33284.6557964587,0.0,,0.0,1.6543132232982316e-06,0.0
33299456.0,4.259765625,0.0,0.0,1774334142.4696486,0.0,3.292583566905094e-11,0.0,0.0,0.0,33299456.0,0.0,50.23686981201172,0.0,2274.672864511,33377.42042768459,0.0,,0.0,3.082104740315117e-06,0.0
33553408.0,3.98828125,0.0,0.0,1774334190.9667652,0.0,3.26281224261038e-11,0.0,0.0,0.0,33553408.0,0.0,52.43583679199219,0.0,2311.614684583,33357.756374971774,0.0,"{'path': 'media/html/render_33553408_46eb5cc72860f1e31c23.html', 'size': 4763917.0, '_type': 'html-file', 'sha256': '46eb5cc72860f1e31c23de28de2f6808b8641863ac8946d543c55e443dd6478c'}",0.0,2.680422767298296e-06,0.0
33807360.0,4.3515625,0.0,0.0,1774334191.18379,0.0,3.2148755879646274e-11,0.0,0.0,0.0,33807360.0,0.0,50.444984436035156,0.0,2323.413155,33362.09548379854,0.0,,0.0,1.9491792500048177e-06,0.0
34061312.0,4.3515625,0.0,0.0,1774334202.7646024,0.0,3.234214632219512e-11,0.0,0.0,0.0,34061312.0,0.0,50.64723205566406,0.0,2334.95760179,33281.49834148978,0.0,,0.0,2.346837618460995e-06,0.0
34315264.0,4.13671875,0.0,0.0,1774334214.3091607,0.0,3.370026133153736e-11,0.0,0.0,0.0,34315264.0,0.0,50.83674621582031,0.0,2346.509060953,33403.350866431494,0.0,,0.0,3.7210563732514856e-06,0.0
34569216.0,4.572265625,0.0,0.0,1774334225.8605275,0.0,3.2277371747602146e-11,0.0,0.0,0.0,34569216.0,0.0,49.47745895385742,0.0,2358.048972488,33381.157879825914,0.0,,0.0,2.609733201097697e-06,0.0
34823168.0,4.2578125,0.0,0.0,1774334275.461323,0.0,3.261045600222445e-11,0.0,0.0,0.0,34823168.0,0.0,50.993408203125,0.0,2396.109307638,33420.67874615839,0.0,"{'path': 'media/html/render_34823168_46eb5cc72860f1e31c23.html', 'size': 4763917.0, '_type': 'html-file', 'sha256': '46eb5cc72860f1e31c23de28de2f6808b8641863ac8946d543c55e443dd6478c'}",0.0,3.062245468754554e-06,0.0
35077120.0,4.34375,0.0,0.0,1774334275.6900034,0.0,3.3191803472387704e-11,0.0,0.0,0.0,35077120.0,0.0,50.13195037841797,0.0,2407.941329891,33411.75840262749,0.0,,0.0,3.465265308477683e-06,0.0
35331072.0,4.083984375,0.0,0.0,1774334287.2926602,0.0,3.2479983980149285e-11,0.0,0.0,0.0,35331072.0,0.0,51.20051574707031,0.0,2419.498664694,33217.023470826796,0.0,,0.0,2.182529897254426e-06,0.0
35585024.0,4.025390625,0.0,0.0,1774334298.8502052,0.0,3.223350059089469e-11,0.0,0.0,0.0,35585024.0,0.0,50.78118133544922,0.0,2431.055186298,33347.093630013565,0.0,,0.0,2.320352450624341e-06,0.0
35838976.0,3.892578125,0.0,0.0,1774334310.4061868,0.0,3.24994510469967e-11,0.0,0.0,0.0,35838976.0,0.0,52.12980651855469,0.0,2442.605672737,33360.504102365376,0.0,,0.0,2.7428829980635783e-06,0.0
36092928.0,3.3203125,0.0,0.0,1774334360.1050735,0.0,3.276480822766992e-11,0.0,0.0,0.0,36092928.0,0.0,52.32076644897461,0.0,2480.753004469,33375.703133086674,0.0,"{'size': 4763917.0, '_type': 'html-file', 'sha256': '46eb5cc72860f1e31c23de28de2f6808b8641863ac8946d543c55e443dd6478c', 'path': 'media/html/render_36092928_46eb5cc72860f1e31c23.html'}",0.0,2.998992158609326e-06,0.0
36346880.0,3.513671875,0.0,0.0,1774334360.316946,0.0,3.276702867371917e-11,0.0,0.0,0.0,36346880.0,0.0,52.68602752685547,0.0,2492.535029806,33335.27545667118,0.0,,0.0,2.812307911881362e-06,0.0
36600832.0,4.27734375,0.0,0.0,1774334371.886472,0.0,3.278211382906626e-11,0.0,0.0,0.0,36600832.0,0.0,51.78068542480469,0.0,2504.074873545,33323.14351823695,0.0,,0.0,3.0735861855646363e-06,0.0
36854784.0,4.3203125,0.0,0.0,1774334383.4264581,0.0,3.2440789637933065e-11,0.0,0.0,0.0,36854784.0,0.0,50.90550994873047,0.0,2515.634594806,33414.24773617814,0.0,,0.0,2.708788997551892e-06,0.0
37108736.0,4.1171875,0.0,0.0,1774334394.9859698,0.0,3.2444501946171656e-11,0.0,0.0,0.0,37108736.0,0.0,52.171478271484375,0.0,2527.165700227,33344.53495915423,0.0,,0.0,2.3874652015365427e-06,0.0
37362688.0,4.748046875,0.0,0.0,1774334444.8961277,0.0,3.3144868794021676e-11,0.0,0.0,0.0,37362688.0,0.0,49.973411560058594,0.0,2565.544076031,33408.54954389876,0.0,"{'path': 'media/html/render_37362688_46eb5cc72860f1e31c23.html', 'size': 4763917.0, '_type': 'html-file', 'sha256': '46eb5cc72860f1e31c23de28de2f6808b8641863ac8946d543c55e443dd6478c'}",0.0,3.450250005698763e-06,0.0
37616640.0,4.505859375,0.0,0.0,1774334445.1794841,0.0,3.2716857001346966e-11,0.0,0.0,0.0,37616640.0,0.0,50.78893280029297,0.0,2577.406608458,33403.767790552054,0.0,,0.0,2.9732982511632144e-06,0.0
37870592.0,4.3671875,0.0,0.0,1774334456.758195,0.0,3.30436858431149e-11,0.0,0.0,0.0,37870592.0,0.0,50.23020935058594,0.0,2588.949366836,33243.60678989204,0.0,,0.0,3.4173374388046796e-06,0.0
38124544.0,4.171875,0.0,0.0,1774334468.300477,0.0,3.271093465539998e-11,0.0,0.0,0.0,38124544.0,0.0,49.769622802734375,0.0,2600.465642185,33401.43608227987,0.0,,0.0,2.7879109438799787e-06,0.0
38378496.0,4.5234375,0.0,0.0,1774334479.8172994,0.0,3.2998125065741846e-11,0.0,0.0,0.0,38378496.0,0.0,51.06720733642578,0.0,2612.007343387,33463.76863188582,0.0,,0.0,3.079333055211464e-06,0.0
38632448.0,4.296875,0.0,0.0,1774334528.166484,0.0,3.2628216101171503e-11,0.0,0.0,0.0,38632448.0,0.0,50.568145751953125,0.0,2648.814522783,33412.33170257353,0.0,"{'path': 'media/html/render_38632448_46eb5cc72860f1e31c23.html', 'size': 4763917.0, '_type': 'html-file', 'sha256': '46eb5cc72860f1e31c23de28de2f6808b8641863ac8946d543c55e443dd6478c'}",0.0,2.9552436444646446e-06,0.0
38886400.0,4.603515625,0.0,0.0,1774334528.3734672,0.0,3.2280036282861246e-11,0.0,0.0,0.0,38886400.0,0.0,50.089576721191406,0.0,2660.593405458,33403.407433415494,0.0,,0.0,2.1131600078660995e-06,0.0
39140352.0,4.294921875,0.0,0.0,1774334539.9449012,0.0,3.292279296407408e-11,0.0,0.0,0.0,39140352.0,0.0,50.758033752441406,0.0,2672.11267866,33308.09854914351,0.0,,0.0,3.143340336464462e-06,0.0
39394304.0,4.361328125,0.0,0.0,1774334551.4643774,0.0,3.346760021893935e-11,0.0,0.0,0.0,39394304.0,0.0,51.49551773071289,0.0,2683.652854638,33467.14899225304,0.0,,0.0,3.6604174056265038e-06,0.0
39648256.0,4.4296875,0.0,0.0,1774334563.0043702,0.0,3.2769939539711856e-11,0.0,0.0,0.0,39648256.0,0.0,50.42540740966797,0.0,2695.181060503,33417.97352023647,0.0,,0.0,3.26880399370566e-06,0.0
39902208.0,4.072265625,0.0,0.0,1774334612.8248396,0.0,3.3544837046983744e-11,0.0,0.0,0.0,39902208.0,0.0,51.38351058959961,0.0,2733.472825055,33428.2588566291,0.0,"{'path': 'media/html/render_39902208_46eb5cc72860f1e31c23.html', 'size': 4763917.0, '_type': 'html-file', 'sha256': '46eb5cc72860f1e31c23de28de2f6808b8641863ac8946d543c55e443dd6478c'}",0.0,3.944133368349867e-06,0.0
40156160.0,3.68359375,0.0,0.0,1774334613.0757596,0.0,3.2162647545241896e-11,0.0,0.0,0.0,40156160.0,0.0,51.6741943359375,0.0,2745.308176931,33435.48135685253,0.0,,0.0,2.1376476979639847e-06,0.0
40410112.0,4.634765625,0.0,0.0,1774334624.6596527,0.0,3.31435746903086e-11,0.0,0.0,0.0,40410112.0,0.0,51.67417907714844,0.0,2756.839599228,33219.78846746595,0.0,,0.0,3.3676010389172006e-06,0.0
40664064.0,5.06640625,0.0,0.0,1774334636.1909802,0.0,3.464107820039253e-11,0.0,0.0,0.0,40664064.0,0.0,49.375675201416016,0.0,2768.372346567,33456.25963129612,0.0,,0.0,4.716403964266647e-06,0.0
40918016.0,4.560546875,0.0,0.0,1774334647.7238617,0.0,3.267421055941355e-11,0.0,0.0,0.0,40918016.0,0.0,49.94329071044922,0.0,2779.927104555,33395.7192231238,0.0,,0.0,2.942238552350318e-06,0.0
41171968.0,4.20703125,0.0,0.0,1774334696.652471,0.0,3.2573718028450216e-11,0.0,0.0,0.0,41171968.0,0.0,51.447357177734375,0.0,2817.300475534,33374.67200455761,0.0,"{'path': 'media/html/render_41171968_46eb5cc72860f1e31c23.html', 'size': 4763917.0, '_type': 'html-file', 'sha256': '46eb5cc72860f1e31c23de28de2f6808b8641863ac8946d543c55e443dd6478c'}",0.0,2.8898184609715827e-06,0.0
41425920.0,4.58203125,0.0,0.0,1774334696.8626342,0.0,3.322889532975104e-11,0.0,0.0,0.0,41425920.0,0.0,51.360984802246094,0.0,2829.088072874,33423.583681738884,0.0,,0.0,3.5127534374623792e-06,0.0
41679872.0,4.83203125,0.0,0.0,1774334708.4395745,0.0,3.300099082892416e-11,0.0,0.0,0.0,41679872.0,0.0,49.82560729980469,0.0,2840.634955376,33295.50553228311,0.0,,0.0,3.2972750432236353e-06,0.0
41933824.0,4.595703125,0.0,0.0,1774334719.9864404,0.0,3.233248044298698e-11,0.0,0.0,0.0,41933824.0,0.0,50.593509674072266,0.0,2852.17061545,33355.37990362202,0.0,,0.0,2.2190838535607327e-06,0.0
42187776.0,4.67578125,0.0,0.0,1774334731.5222204,0.0,3.213938490342905e-11,0.0,0.0,0.0,42187776.0,0.0,49.814491271972656,0.0,2863.70225743,33439.01766872931,0.0,,0.0,1.961835323527339e-06,0.0
42441728.0,4.408203125,0.0,0.0,1774334781.6052017,0.0,3.230865228132096e-11,0.0,0.0,0.0,42441728.0,0.0,51.132408142089844,0.0,2902.253170026,33409.34069773033,0.0,"{'path': 'media/html/render_42441728_46eb5cc72860f1e31c23.html', 'size': 4763917.0, '_type': 'html-file', 'sha256': '46eb5cc72860f1e31c23de28de2f6808b8641863ac8946d543c55e443dd6478c'}",0.0,2.1877831386518665e-06,0.0
42695680.0,4.892578125,0.0,0.0,1774334781.8365808,0.0,3.2744293387843015e-11,0.0,0.0,0.0,42695680.0,0.0,49.074073791503906,0.0,2914.077033354,33419.991912824975,0.0,,0.0,3.153979378112126e-06,0.0
42949632.0,3.91796875,0.0,0.0,1774334793.4285965,0.0,3.249354257883752e-11,0.0,0.0,0.0,42949632.0,0.0,51.31098556518555,0.0,2925.633483503,33180.66762531104,0.0,,0.0,2.3577958927489817e-06,0.0
43203584.0,4.63671875,0.0,0.0,1774334804.984904,0.0,3.2719670722825e-11,0.0,0.0,0.0,43203584.0,0.0,49.325191497802734,0.0,2937.171055473,33361.33686806586,0.0,,0.0,2.9070101845718455e-06,0.0
43457536.0,4.708984375,0.0,0.0,1774334816.5226038,0.0,3.279263666167154e-11,0.0,0.0,0.0,43457536.0,0.0,50.07012939453125,0.0,2948.738541487,33352.05445685862,0.0,,0.0,3.10889731736097e-06,0.0
43711488.0,4.189453125,0.0,0.0,1774334866.8741584,0.0,3.4071856447326354e-11,0.0,0.0,0.0,43711488.0,0.0,50.76136016845703,0.0,2987.522137255,33322.862042813744,0.0,"{'path': 'media/html/render_43711488_46eb5cc72860f1e31c23.html', 'size': 4763917.0, '_type': 'html-file', 'sha256': '46eb5cc72860f1e31c23de28de2f6808b8641863ac8946d543c55e443dd6478c'}",0.0,4.1467483242740855e-06,0.0
43965440.0,4.27734375,0.0,0.0,1774334867.087594,0.0,3.308168669557965e-11,0.0,0.0,0.0,43965440.0,0.0,50.8066291809082,0.0,2999.332029149,33322.101040477355,0.0,,0.0,3.4917964057967765e-06,0.0
44219392.0,4.24609375,0.0,0.0,1774334878.683488,0.0,3.258193020938549e-11,0.0,0.0,0.0,44219392.0,0.0,50.70807647705078,0.0,3010.879310025,33234.942479391895,0.0,,0.0,2.5247300072805956e-06,0.0
44473344.0,3.935546875,0.0,0.0,1774334890.2306764,0.0,3.207524523762828e-11,0.0,0.0,0.0,44473344.0,0.0,50.74921417236328,0.0,3022.420793103,33352.03879206435,0.0,,0.0,1.970792709471425e-06,0.0
44727296.0,4.7890625,0.0,0.0,1774334901.7724226,0.0,3.2270762451158674e-11,0.0,0.0,0.0,44727296.0,0.0,50.080047607421875,0.0,3033.95952023,33428.01127138507,0.0,,0.0,2.3417183001583908e-06,0.0
44981248.0,4.123046875,0.0,0.0,1774334950.2294602,0.0,3.2504630931295964e-11,0.0,0.0,0.0,44981248.0,0.0,51.32880401611328,0.0,3070.877408372,33373.07524057146,0.0,"{'sha256': '46eb5cc72860f1e31c23de28de2f6808b8641863ac8946d543c55e443dd6478c', 'path': 'media/html/render_44981248_46eb5cc72860f1e31c23.html', 'size': 4763917.0, '_type': 'html-file'}",0.0,2.578473640824086e-06,0.0
45235200.0,4.265625,0.0,0.0,1774334950.448319,0.0,3.3260158516235094e-11,0.0,0.0,0.0,45235200.0,0.0,50.59247589111328,0.0,3082.674224244,33528.772096103115,0.0,,0.0,3.5730299714487046e-06,0.0
45489152.0,4.84765625,0.0,0.0,1774334962.025805,0.0,3.243558199805818e-11,0.0,0.0,0.0,45489152.0,0.0,49.98512268066406,0.0,3094.238198405,33251.850011399234,0.0,,0.0,2.7924097594222985e-06,0.0
45743104.0,4.3828125,0.0,0.0,1774334973.5897439,0.0,3.323182007353154e-11,0.0,0.0,0.0,45743104.0,0.0,51.21733856201172,0.0,3105.793264699,33339.781947226365,0.0,,0.0,3.330181698402157e-06,0.0
45997056.0,3.486328125,0.0,0.0,1774334985.14474,0.0,3.283782620822073e-11,0.0,0.0,0.0,45997056.0,0.0,52.34547424316406,0.0,3117.358194337,33321.321309753504,0.0,,0.0,2.8968340757273836e-06,0.0
46251008.0,4.255859375,0.0,0.0,1774335035.2409525,0.0,3.277326673933878e-11,0.0,0.0,0.0,46251008.0,0.0,50.864288330078125,0.0,3155.888910036,33342.8878463879,0.0,"{'sha256': '46eb5cc72860f1e31c23de28de2f6808b8641863ac8946d543c55e443dd6478c', 'path': 'media/html/render_46251008_46eb5cc72860f1e31c23.html', 'size': 4763917.0, '_type': 'html-file'}",0.0,2.8105860110372305e-06,0.0
46504960.0,5.068359375,0.0,0.0,1774335035.4505653,0.0,3.299923181931952e-11,0.0,0.0,0.0,46504960.0,0.0,48.78374481201172,0.0,3167.697119361,33392.63173938075,0.0,,0.0,3.2043121791502926e-06,0.0
46758912.0,3.59375,0.0,0.0,1774335047.0486073,0.0,3.402494952453594e-11,0.0,0.0,0.0,46758912.0,0.0,52.52142333984375,0.0,3179.249249021,33240.72371706997,0.0,,0.0,4.274860202713171e-06,0.0
47012864.0,4.525390625,0.0,0.0,1774335058.6007175,0.0,3.397147493866548e-11,0.0,0.0,0.0,47012864.0,0.0,50.68049621582031,0.0,3190.783802347,33328.1013925937,0.0,,0.0,4.174213245278224e-06,0.0
47266816.0,3.89453125,0.0,0.0,1774335070.1347253,0.0,3.255125682888327e-11,0.0,0.0,0.0,47266816.0,0.0,52.966896057128906,0.0,3202.315155648,33451.27196129502,0.0,,0.0,2.8442457278288202e-06,0.0
47520768.0,4.185546875,0.0,0.0,1774335118.5630953,0.0,3.24688192998579e-11,0.0,0.0,0.0,47520768.0,0.0,50.57624816894531,0.0,3239.211094945,33421.82178329538,0.0,"{'path': 'media/html/render_47520768_46eb5cc72860f1e31c23.html', 'size': 4763917.0, '_type': 'html-file', 'sha256': '46eb5cc72860f1e31c23de28de2f6808b8641863ac8946d543c55e443dd6478c'}",0.0,2.203193616878707e-06,0.0
47774720.0,4.6953125,0.0,0.0,1774335118.781821,0.0,3.326902642264429e-11,0.0,0.0,0.0,47774720.0,0.0,50.77528381347656,0.0,3250.98793083,33415.921825046,0.0,,0.0,3.595807356759906e-06,0.0
48028672.0,4.134765625,0.0,0.0,1774335130.3390505,0.0,3.2883223921587046e-11,0.0,0.0,0.0,48028672.0,0.0,50.34828567504883,0.0,3262.517939523,33327.44964245841,0.0,,0.0,3.0713943033333635e-06,0.0
48282624.0,4.580078125,0.0,0.0,1774335141.869604,0.0,3.3222778694774746e-11,0.0,0.0,0.0,48282624.0,0.0,50.66276931762695,0.0,3274.05265937,33447.70574888783,0.0,,0.0,3.650739017757587e-06,0.0
48536576.0,3.91796875,0.0,0.0,1774335153.4042478,0.0,3.344173549191254e-11,0.0,0.0,0.0,48536576.0,0.0,52.551170349121094,0.0,3285.609849342,33412.97210292338,0.0,,0.0,3.7289569263521116e-06,0.0
48790528.0,4.19140625,0.0,0.0,1774335203.9924662,0.0,3.229082279343487e-11,0.0,0.0,0.0,48790528.0,0.0,52.42832946777344,0.0,3324.640437366,33344.1028111613,0.0,"{'_type': 'html-file', 'sha256': '46eb5cc72860f1e31c23de28de2f6808b8641863ac8946d543c55e443dd6478c', 'path': 'media/html/render_48790528_46eb5cc72860f1e31c23.html', 'size': 4763917.0}",0.0,2.2129956960270647e-06,0.0
49044480.0,3.951171875,0.0,0.0,1774335204.2560713,0.0,3.230783002239335e-11,0.0,0.0,0.0,49044480.0,0.0,51.466636657714844,0.0,3336.499166182,33446.476921076945,0.0,,0.0,2.2561662262887694e-06,0.0
49298432.0,5.09375,0.0,0.0,1774335215.8505926,0.0,3.200293155480871e-11,0.0,0.0,0.0,49298432.0,0.0,49.436912536621094,0.0,3348.027230769,33237.98220133628,0.0,,0.0,1.1103475117124617e-06,0.0
49552384.0,4.18359375,0.0,0.0,1774335227.3788106,0.0,3.314688801214771e-11,0.0,0.0,0.0,49552384.0,0.0,50.32310485839844,0.0,3359.569790628,33418.152806542574,0.0,,0.0,3.3638325476204045e-06,0.0
49806336.0,4.76953125,0.0,0.0,1774335238.9211845,0.0,3.3767343088353385e-11,0.0,0.0,0.0,49806336.0,0.0,50.460693359375,0.0,3371.099790113,33403.41371864776,0.0,,0.0,4.130776687816251e-06,0.0
50060288.0,4.16015625,0.0,0.0,1774335287.5040584,0.0,3.2792830950700846e-11,0.0,0.0,0.0,50060288.0,0.0,51.11248016357422,0.0,3408.152063278,33416.22479330463,0.0,"{'path': 'media/html/render_50060288_46eb5cc72860f1e31c23.html', 'size': 4763917.0, '_type': 'html-file', 'sha256': '46eb5cc72860f1e31c23de28de2f6808b8641863ac8946d543c55e443dd6478c'}",0.0,2.9990985694894334e-06,0.0
50314240.0,4.8515625,0.0,0.0,1774335287.7204723,0.0,3.256509298332766e-11,0.0,0.0,0.0,50314240.0,0.0,50.4772834777832,0.0,3419.951773025,33406.129160226315,0.0,,0.0,2.5186325274262344e-06,0.0
50568192.0,3.95703125,0.0,0.0,1774335299.3032486,0.0,3.233159573401423e-11,0.0,0.0,0.0,50568192.0,0.0,51.20304870605469,0.0,3431.498003747,33245.06978527746,0.0,,0.0,2.5422300495847594e-06,0.0
