_timestamp,training/actor_loss,eval/episode_success_hard,training/log_alpha,eval/episode_reward_survive,eval/episode_success_any,render,_step,eval/episode_success_easy,eval/episode_reward_dist,training/sps,_runtime,eval/episode_reward_near,training/alpha_loss,eval/episode_reward_ctrl,training/critic_loss,eval/episode_success,eval/episode_dist,eval/episode_reward,training/entropy,step
1774350936.1558616,3.2264747460430954e-06,0.0,0.0,0.0,0.0,,25426944.0,4.517578125,0.0,33340.64185600199,1757.102350162,0.0,0.0,0.0,3.296747944081524e-11,0.0,51.522056579589844,0.0,0.0,25426944.0
1774350947.718604,3.7632610201399075e-06,0.0,0.0,0.0,0.0,,25680896.0,4.6328125,0.0,33340.51349301632,1768.671924833,0.0,0.0,0.0,3.3348459410609266e-11,0.0,49.07460021972656,0.0,0.0,25680896.0
1774350997.0891387,3.4196298202004982e-06,0.0,0.0,0.0,0.0,"{'path': 'media/html/render_25934848_b3f1de0434808a9bc31f.html', 'size': 4791709.0, '_type': 'html-file', 'sha256': 'b3f1de0434808a9bc31fba251fe24b549d28ad1e8fcb063ec5a21aab98e9742d'}",25934848.0,4.47265625,0.0,33304.935603786944,1806.472400588,0.0,0.0,0.0,3.317339458686064e-11,0.0,51.515602111816406,0.0,0.0,25934848.0
1774350997.2984989,4.964181243849453e-06,0.0,0.0,0.0,0.0,,26188800.0,4.853515625,0.0,33352.877401409176,1818.282123781,0.0,0.0,0.0,3.464676115449983e-11,0.0,49.53721618652344,0.0,0.0,26188800.0
1774351008.8984077,2.0601880805770634e-06,0.0,0.0,0.0,0.0,,26442752.0,4.443359375,0.0,33202.92697108422,1829.858536268,0.0,0.0,0.0,3.2136307503982664e-11,0.0,50.473758697509766,0.0,0.0,26442752.0
1774351020.4748788,3.608112592701218e-06,0.0,0.0,0.0,0.0,,26696704.0,3.90234375,0.0,33290.759203238515,1841.442074562,0.0,0.0,0.0,3.320311040000412e-11,0.0,52.397315979003906,0.0,0.0,26696704.0
1774351032.058284,3.933932930522133e-06,0.0,0.0,0.0,0.0,,26950656.0,4.181640625,0.0,33258.25604050072,1853.017937275,0.0,0.0,0.0,3.353834918118359e-11,0.0,52.35747146606445,0.0,0.0,26950656.0
1774351081.6560123,3.1806400784262223e-06,0.0,0.0,0.0,0.0,"{'path': 'media/html/render_27204608_b3f1de0434808a9bc31f.html', 'size': 4791709.0, '_type': 'html-file', 'sha256': 'b3f1de0434808a9bc31fba251fe24b549d28ad1e8fcb063ec5a21aab98e9742d'}",27204608.0,4.533203125,0.0,33295.305703379,1891.039287877,0.0,0.0,0.0,3.2823480045074405e-11,0.0,49.89385986328125,0.0,0.0,27204608.0
1774351081.8979154,2.3564405182696646e-06,0.0,0.0,0.0,0.0,,27458560.0,4.123046875,0.0,33280.59364762502,1902.895921275,0.0,0.0,0.0,3.246427085490389e-11,0.0,50.93267822265625,0.0,0.0,27458560.0
1774351093.5123575,3.096928594459314e-06,0.0,0.0,0.0,0.0,,27712512.0,3.783203125,0.0,33168.20897837209,1914.46195031,0.0,0.0,0.0,3.2799041260744843e-11,0.0,52.98797607421875,0.0,0.0,27712512.0
1774351105.0782528,2.771438403215143e-06,0.0,0.0,0.0,0.0,,27966464.0,4.509765625,0.0,33313.797949445,1926.028489684,0.0,0.0,0.0,3.262824385674712e-11,0.0,50.99791717529297,0.0,0.0,27966464.0
1774351116.644914,3.069495051022386e-06,0.0,0.0,0.0,0.0,,28220416.0,4.0703125,0.0,33335.39647638458,1937.592402751,0.0,0.0,0.0,3.2599999089111265e-11,0.0,50.832576751708984,0.0,0.0,28220416.0
1774351166.2384028,3.6316359910415486e-06,0.0,0.0,0.0,0.0,"{'path': 'media/html/render_28474368_b3f1de0434808a9bc31f.html', 'size': 4791709.0, '_type': 'html-file', 'sha256': 'b3f1de0434808a9bc31fba251fe24b549d28ad1e8fcb063ec5a21aab98e9742d'}",28474368.0,4.501953125,0.0,33334.68601976762,1975.621635923,0.0,0.0,0.0,3.335908979607005e-11,0.0,49.45549774169922,0.0,0.0,28474368.0
1774351166.4433708,2.654777745192405e-06,0.0,0.0,0.0,0.0,,28728320.0,4.259765625,0.0,33342.305446216385,1987.417227507,0.0,0.0,0.0,3.2364087104719275e-11,0.0,50.50128936767578,0.0,0.0,28728320.0
1774351178.0335984,2.5606291274016257e-06,0.0,0.0,0.0,0.0,,28982272.0,4.412109375,0.0,33246.552626173354,1998.998356321,0.0,0.0,0.0,3.242371302003555e-11,0.0,51.109397888183594,0.0,0.0,28982272.0
1774351189.6147265,3.853645466733724e-06,0.0,0.0,0.0,0.0,,29236224.0,4.556640625,0.0,33254.67895009874,2010.584496563,0.0,0.0,0.0,3.336373538553872e-11,0.0,50.53102111816406,0.0,0.0,29236224.0
1774351201.200844,3.223197154511581e-06,0.0,0.0,0.0,0.0,,29490176.0,4.11328125,0.0,33235.61757942788,2022.158406479,0.0,0.0,0.0,3.278554164265479e-11,0.0,50.69556427001953,0.0,0.0,29490176.0
1774351249.635314,3.0631388199253706e-06,0.0,0.0,0.0,0.0,"{'path': 'media/html/render_29744128_b3f1de0434808a9bc31f.html', 'size': 4791709.0, '_type': 'html-file', 'sha256': 'b3f1de0434808a9bc31fba251fe24b549d28ad1e8fcb063ec5a21aab98e9742d'}",29744128.0,4.484375,0.0,33294.01624016185,2059.018617228,0.0,0.0,0.0,3.2748397743587176e-11,0.0,51.376773834228516,0.0,0.0,29744128.0
1774351249.8549924,2.7891526315215742e-06,0.0,0.0,0.0,0.0,,29998080.0,4.193359375,0.0,33340.834924142575,2070.879533876,0.0,0.0,0.0,3.2615219552889485e-11,0.0,50.205684661865234,0.0,0.0,29998080.0
1774351261.4954247,3.2516081773792394e-06,0.0,0.0,0.0,0.0,,30252032.0,4.1640625,0.0,33186.641960465735,2082.46550637,0.0,0.0,0.0,3.2808474687007205e-11,0.0,51.56243133544922,0.0,0.0,30252032.0
1774351273.0818937,3.1682918688602513e-06,0.0,0.0,0.0,0.0,,30505984.0,4.21484375,0.0,33231.2211068593,2094.018624065,0.0,0.0,0.0,3.289513106352615e-11,0.0,50.699119567871094,0.0,0.0,30505984.0
1774351284.6349123,3.2134146294993116e-06,0.0,0.0,0.0,0.0,,30759936.0,3.970703125,0.0,33352.545294532996,2105.643958514,0.0,0.0,0.0,3.2836979663164456e-11,0.0,50.93250274658203,0.0,0.0,30759936.0
1774351334.5391834,3.3966696264542406e-06,0.0,0.0,0.0,0.0,"{'size': 4791709.0, '_type': 'html-file', 'sha256': 'b3f1de0434808a9bc31fba251fe24b549d28ad1e8fcb063ec5a21aab98e9742d', 'path': 'media/html/render_31013888_b3f1de0434808a9bc31f.html'}",31013888.0,4.255859375,0.0,33068.57582491615,2143.922409939,0.0,0.0,0.0,3.301818193857109e-11,0.0,51.34832000732422,0.0,0.0,31013888.0
1774351334.7520392,3.0694372981088236e-06,0.0,0.0,0.0,0.0,,31267840.0,4.177734375,0.0,33222.95184001459,2155.761210085,0.0,0.0,0.0,3.2768371349689573e-11,0.0,51.47084045410156,0.0,0.0,31267840.0
1774351346.3775215,3.6072699458600255e-06,0.0,0.0,0.0,0.0,,31521792.0,4.16015625,0.0,33121.56453685677,2167.320922158,0.0,0.0,0.0,3.309537713325206e-11,0.0,51.93416213989258,0.0,0.0,31521792.0
1774351357.937228,3.3001729207171593e-06,0.0,0.0,0.0,0.0,,31775744.0,4.556640625,0.0,33265.91640520991,2178.9169885,0.0,0.0,0.0,3.2999405291667117e-11,0.0,49.825164794921875,0.0,0.0,31775744.0
1774351369.5333946,3.932619165425422e-06,0.0,0.0,0.0,0.0,,32029696.0,3.80078125,0.0,33184.91425814113,2190.474702937,0.0,0.0,0.0,3.339103299415669e-11,0.0,52.53171920776367,0.0,0.0,32029696.0
1774351419.3161538,2.867226612579543e-06,0.0,0.0,0.0,0.0,"{'path': 'media/html/render_32283648_b3f1de0434808a9bc31f.html', 'size': 4791709.0, '_type': 'html-file', 'sha256': 'b3f1de0434808a9bc31fba251fe24b549d28ad1e8fcb063ec5a21aab98e9742d'}",32283648.0,4.587890625,0.0,33295.34629343102,2228.699387946,0.0,0.0,0.0,3.246626925634821e-11,0.0,50.677066802978516,0.0,0.0,32283648.0
1774351419.534554,3.2394154914072715e-06,0.0,0.0,0.0,0.0,,32537600.0,4.03515625,0.0,33239.21131534829,2240.513506148,0.0,0.0,0.0,3.276674417906911e-11,0.0,51.52095031738281,0.0,0.0,32537600.0
1774351431.1296873,3.4293454973521875e-06,0.0,0.0,0.0,0.0,,32791552.0,4.39453125,0.0,33164.52421930712,2252.085648731,0.0,0.0,0.0,3.312736196470212e-11,0.0,51.47492599487305,0.0,0.0,32791552.0
1774351442.702027,3.327006197650917e-06,0.0,0.0,0.0,0.0,,33045504.0,4.1640625,0.0,33270.5330240729,2263.63211597,0.0,0.0,0.0,3.302678269756498e-11,0.0,50.16455841064453,0.0,0.0,33045504.0
1774351454.2485223,2.300951564393472e-06,0.0,0.0,0.0,0.0,,33299456.0,4.078125,0.0,33349.62032434941,2275.200573597,0.0,0.0,0.0,3.2358671298027275e-11,0.0,52.22221374511719,0.0,0.0,33299456.0
1774351503.94236,3.3798251024563797e-06,0.0,0.0,0.0,0.0,"{'_type': 'html-file', 'sha256': 'b3f1de0434808a9bc31fba251fe24b549d28ad1e8fcb063ec5a21aab98e9742d', 'path': 'media/html/render_33553408_b3f1de0434808a9bc31f.html', 'size': 4791709.0}",33553408.0,4.048828125,0.0,33291.63219311219,2313.32560219,0.0,0.0,0.0,3.306175125339372e-11,0.0,51.264617919921875,0.0,0.0,33553408.0
1774351504.1531503,3.7783167954330565e-06,0.0,0.0,0.0,0.0,,33807360.0,3.9375,0.0,33285.10824767364,2325.16756679,0.0,0.0,0.0,3.316201133141128e-11,0.0,53.44129943847656,0.0,0.0,33807360.0
1774351515.7839544,3.2192879189096857e-06,0.0,0.0,0.0,0.0,,34061312.0,4.111328125,0.0,33092.678423963014,2336.747217412,0.0,0.0,0.0,3.298042394739298e-11,0.0,51.69134521484375,0.0,0.0,34061312.0
1774351527.3635883,3.614329443735187e-06,0.0,0.0,0.0,0.0,,34315264.0,4.0703125,0.0,33266.139777253586,2348.322061296,0.0,0.0,0.0,3.323360336926484e-11,0.0,51.062171936035156,0.0,0.0,34315264.0
1774351538.9380329,4.193696440779604e-06,0.0,0.0,0.0,0.0,,34569216.0,3.796875,0.0,33275.9503266217,2359.886869592,0.0,0.0,0.0,3.3922788189588715e-11,0.0,51.75551223754883,0.0,0.0,34569216.0
1774351587.5126774,3.930131242668722e-06,0.0,0.0,0.0,0.0,"{'path': 'media/html/render_34823168_b3f1de0434808a9bc31f.html', 'size': 4791709.0, '_type': 'html-file', 'sha256': 'b3f1de0434808a9bc31fba251fe24b549d28ad1e8fcb063ec5a21aab98e9742d'}",34823168.0,3.986328125,0.0,33317.618087091345,2396.895933792,0.0,0.0,0.0,3.3379573410874386e-11,0.0,51.585731506347656,0.0,0.0,34823168.0
1774351587.7362084,4.290289325581398e-06,0.0,0.0,0.0,0.0,,35077120.0,4.412109375,0.0,33120.254510366496,2408.742714267,0.0,0.0,0.0,3.4031295143011064e-11,0.0,51.24256896972656,0.0,0.0,35077120.0
1774351599.3588915,3.7529134715441614e-06,0.0,0.0,0.0,0.0,,35331072.0,4.255859375,0.0,33111.42174650122,2420.337709788,0.0,0.0,0.0,3.336149759225471e-11,0.0,51.29589080810547,0.0,0.0,35331072.0
1774351610.9540632,2.4709224817343056e-06,0.0,0.0,0.0,0.0,,35585024.0,4.318359375,0.0,33180.007158632645,2431.960537708,0.0,0.0,0.0,3.2396071936169335e-11,0.0,50.97608184814453,0.0,0.0,35585024.0
1774351622.5766633,3.676485903270077e-06,0.0,0.0,0.0,0.0,,35838976.0,3.974609375,0.0,33080.67410377745,2443.545756628,0.0,0.0,0.0,3.3273852423354455e-11,0.0,51.656288146972656,0.0,0.0,35838976.0
1774351672.4075499,3.5514408409653697e-06,0.0,0.0,0.0,0.0,"{'path': 'media/html/render_36092928_b3f1de0434808a9bc31f.html', 'size': 4791709.0, '_type': 'html-file', 'sha256': 'b3f1de0434808a9bc31fba251fe24b549d28ad1e8fcb063ec5a21aab98e9742d'}",36092928.0,3.783203125,0.0,33229.9635563894,2481.790776979,0.0,0.0,0.0,3.3496996842963256e-11,0.0,50.548492431640625,0.0,0.0,36092928.0
1774351672.648097,2.6636180336936377e-06,0.0,0.0,0.0,0.0,,36346880.0,5.068359375,0.0,33129.34237798181,2493.642548537,0.0,0.0,0.0,3.237516504883686e-11,0.0,49.56859588623047,0.0,0.0,36346880.0
1774351684.258871,2.76680452770961e-06,0.0,0.0,0.0,0.0,,36600832.0,4.4765625,0.0,33151.89299285727,2505.203870709,0.0,0.0,0.0,3.2478370687316627e-11,0.0,50.83412170410156,0.0,0.0,36600832.0
1774351695.820217,2.8384106371959206e-06,0.0,0.0,0.0,0.0,,36854784.0,4.505859375,0.0,33316.00802047495,2516.77025582,0.0,0.0,0.0,3.2565353191849056e-11,0.0,49.410701751708984,0.0,0.0,36854784.0
1774351707.3866487,3.4321274142712355e-06,0.0,0.0,0.0,0.0,,37108736.0,3.5078125,0.0,33292.41053496713,2528.325862927,0.0,0.0,0.0,3.30431515482843e-11,0.0,53.928871154785156,0.0,0.0,37108736.0
1774351757.268288,3.562262008927064e-06,0.0,0.0,0.0,0.0,"{'path': 'media/html/render_37362688_b3f1de0434808a9bc31f.html', 'size': 4791709.0, '_type': 'html-file', 'sha256': 'b3f1de0434808a9bc31fba251fe24b549d28ad1e8fcb063ec5a21aab98e9742d'}",37362688.0,4.27734375,0.0,33316.00593634717,2566.651546238,0.0,0.0,0.0,3.311683566264989e-11,0.0,51.080299377441406,0.0,0.0,37362688.0
1774351757.4766655,2.6095328848896315e-06,0.0,0.0,0.0,0.0,,37616640.0,4.44921875,0.0,33275.89523005423,2578.442242868,0.0,0.0,0.0,3.2381011066950904e-11,0.0,50.91517639160156,0.0,0.0,37616640.0
1774351769.0586045,2.280355602124473e-06,0.0,0.0,0.0,0.0,,37870592.0,4.46875,0.0,33233.66909346019,2590.009834569,0.0,0.0,0.0,3.2224341250941535e-11,0.0,50.39223098754883,0.0,0.0,37870592.0
1774351780.626128,2.625607066875091e-06,0.0,0.0,0.0,0.0,,38124544.0,3.9609375,0.0,33298.18888397355,2601.543535031,0.0,0.0,0.0,3.245486865366409e-11,0.0,52.17793273925781,0.0,0.0,38124544.0
1774351792.159921,2.6499287741899025e-06,0.0,0.0,0.0,0.0,,38378496.0,4.27734375,0.0,33386.19163505226,2613.097939889,0.0,0.0,0.0,3.2536865562926565e-11,0.0,52.005126953125,0.0,0.0,38378496.0
1774351840.649614,3.2768241453595692e-06,0.0,0.0,0.0,0.0,"{'path': 'media/html/render_38632448_b3f1de0434808a9bc31f.html', 'size': 4791709.0, '_type': 'html-file', 'sha256': 'b3f1de0434808a9bc31fba251fe24b549d28ad1e8fcb063ec5a21aab98e9742d'}",38632448.0,4.16796875,0.0,33349.42611029221,2650.032858923,0.0,0.0,0.0,3.319357635978015e-11,0.0,51.0076789855957,0.0,0.0,38632448.0
1774351840.8691578,2.9809145871695364e-06,0.0,0.0,0.0,0.0,,38886400.0,4.119140625,0.0,33393.11225630541,2661.847789504,0.0,0.0,0.0,3.265754333625637e-11,0.0,50.9329948425293,0.0,0.0,38886400.0
1774351852.463686,3.3109797641373007e-06,0.0,0.0,0.0,0.0,,39140352.0,4.212890625,0.0,33221.28770454299,2673.394615533,0.0,0.0,0.0,3.298600281809172e-11,0.0,51.65837860107422,0.0,0.0,39140352.0
1774351864.0109975,2.890490122808842e-06,0.0,0.0,0.0,0.0,,39394304.0,3.408203125,0.0,33331.8987350455,2684.949733733,0.0,0.0,0.0,3.2756922174748127e-11,0.0,52.52504348754883,0.0,0.0,39394304.0
1774351875.5661566,3.447489689278882e-06,0.0,0.0,0.0,0.0,,39648256.0,3.966796875,0.0,33343.37215162992,2696.517202944,0.0,0.0,0.0,3.308433735305094e-11,0.0,51.31237030029297,0.0,0.0,39648256.0
1774351925.5005534,3.880584245052887e-06,0.0,0.0,0.0,0.0,"{'path': 'media/html/render_39902208_b3f1de0434808a9bc31f.html', 'size': 4791709.0, '_type': 'html-file', 'sha256': 'b3f1de0434808a9bc31fba251fe24b549d28ad1e8fcb063ec5a21aab98e9742d'}",39902208.0,4.412109375,0.0,33258.32873246291,2734.883785198,0.0,0.0,0.0,3.3275715516367654e-11,0.0,50.86247634887695,0.0,0.0,39902208.0
1774351925.708071,3.492156338325003e-06,0.0,0.0,0.0,0.0,,40156160.0,3.822265625,0.0,33318.88228081116,2746.708275263,0.0,0.0,0.0,3.2872125160787746e-11,0.0,51.41571807861328,0.0,0.0,40156160.0
1774351937.3246493,2.58921249951527e-06,0.0,0.0,0.0,0.0,,40410112.0,3.80078125,0.0,33242.735279375804,2758.254622913,0.0,0.0,0.0,3.253678576564667e-11,0.0,51.07414627075195,0.0,0.0,40410112.0
1774351948.8709407,3.399738488951698e-06,0.0,0.0,0.0,0.0,,40664064.0,3.765625,0.0,33393.579177065665,2769.793433603,0.0,0.0,0.0,3.2893573281844724e-11,0.0,51.77893829345703,0.0,0.0,40664064.0
1774351960.4093444,3.4337783745286288e-06,0.0,0.0,0.0,0.0,,40918016.0,4.486328125,0.0,33376.697720054246,2781.34345907,0.0,0.0,0.0,3.318831320875404e-11,0.0,49.15920639038086,0.0,0.0,40918016.0
1774352009.098677,4.096777502127225e-06,0.0,0.0,0.0,0.0,"{'path': 'media/html/render_41171968_b3f1de0434808a9bc31f.html', 'size': 4791709.0, '_type': 'html-file', 'sha256': 'b3f1de0434808a9bc31fba251fe24b549d28ad1e8fcb063ec5a21aab98e9742d'}",41171968.0,4.232421875,0.0,33383.88435239955,2818.481948628,0.0,0.0,0.0,3.3721414549603423e-11,0.0,50.815269470214844,0.0,0.0,41171968.0
1774352009.319352,1.8906044942923472e-06,0.0,0.0,0.0,0.0,,41425920.0,3.8671875,0.0,33283.54604292259,2830.310998323,0.0,0.0,0.0,3.214727442579779e-11,0.0,52.07239532470703,0.0,0.0,41425920.0
1774352020.9269073,1.8261341665493092e-06,0.0,0.0,0.0,0.0,,41679872.0,4.52734375,0.0,33174.845261664705,2841.859893992,0.0,0.0,0.0,3.217014502010507e-11,0.0,49.952186584472656,0.0,0.0,41679872.0
1774352032.4763305,2.984121692861663e-06,0.0,0.0,0.0,0.0,,41933824.0,4.46875,0.0,33317.89947393064,2853.432333636,0.0,0.0,0.0,3.274937959707458e-11,0.0,51.07563781738281,0.0,0.0,41933824.0
1774352044.048673,3.0237288228818215e-06,0.0,0.0,0.0,0.0,,42187776.0,4.384765625,0.0,33286.161934617114,2864.991081789,0.0,0.0,0.0,3.266500611665002e-11,0.0,50.9691162109375,0.0,0.0,42187776.0
1774352094.099963,3.963824838137953e-06,0.0,0.0,0.0,0.0,"{'_type': 'html-file', 'sha256': 'b3f1de0434808a9bc31fba251fe24b549d28ad1e8fcb063ec5a21aab98e9742d', 'path': 'media/html/render_42441728_b3f1de0434808a9bc31f.html', 'size': 4791709.0}",42441728.0,4.380859375,0.0,33285.8644407255,2903.48324201,0.0,0.0,0.0,3.352084235186403e-11,0.0,50.28492736816406,0.0,0.0,42441728.0
1774352094.3262074,3.2623065635561943e-06,0.0,0.0,0.0,0.0,,42695680.0,4.203125,0.0,33315.850669560925,2915.314165739,0.0,0.0,0.0,3.287353722569719e-11,0.0,50.35808563232422,0.0,0.0,42695680.0
1774352105.9303763,2.768354306681431e-06,0.0,0.0,0.0,0.0,,42949632.0,3.978515625,0.0,33147.739394718345,2926.87763085,0.0,0.0,0.0,3.255374442234782e-11,0.0,51.97029113769531,0.0,0.0,42949632.0
1774352117.493978,4.541157522908179e-06,0.0,0.0,0.0,0.0,,43203584.0,4.666015625,0.0,33320.081946578786,2938.431029535,0.0,0.0,0.0,3.431313913559997e-11,0.0,50.625335693359375,0.0,0.0,43203584.0
1774352129.046945,2.346575456613209e-06,0.0,0.0,0.0,0.0,,43457536.0,4.193359375,0.0,33303.18931548412,2949.995864591,0.0,0.0,0.0,3.2033591057523125e-11,0.0,49.739654541015625,0.0,0.0,43457536.0
1774352179.2164972,3.6267420000513084e-06,0.0,0.0,0.0,0.0,"{'path': 'media/html/render_43711488_b3f1de0434808a9bc31f.html', 'size': 4791709.0, '_type': 'html-file', 'sha256': 'b3f1de0434808a9bc31fba251fe24b549d28ad1e8fcb063ec5a21aab98e9742d'}",43711488.0,4.080078125,0.0,33310.89643908822,2988.599747451,0.0,0.0,0.0,3.3235438706702425e-11,0.0,51.325340270996094,0.0,0.0,43711488.0
1774352179.437414,3.5612649753602454e-06,0.0,0.0,0.0,0.0,,43965440.0,4.287109375,0.0,33329.36533910484,3000.444571254,0.0,0.0,0.0,3.300376638648572e-11,0.0,50.926002502441406,0.0,0.0,43965440.0
1774352191.060309,2.955190439024591e-06,0.0,0.0,0.0,0.0,,44219392.0,4.6015625,0.0,33103.70787312403,3011.998276415,0.0,0.0,0.0,3.2943446581779057e-11,0.0,51.2549934387207,0.0,0.0,44219392.0
1774352202.6146498,3.6573351280821953e-06,0.0,0.0,0.0,0.0,,44473344.0,3.65625,0.0,33320.32063929856,3023.57376458,0.0,0.0,0.0,3.3395682053072306e-11,0.0,52.2879638671875,0.0,0.0,44473344.0
1774352214.190133,2.9317127427930245e-06,0.0,0.0,0.0,0.0,,44727296.0,4.056640625,0.0,33301.55253172638,3035.140849086,0.0,0.0,0.0,3.2525839660513256e-11,0.0,53.00269317626953,0.0,0.0,44727296.0
1774352263.0544307,3.0656287890451495e-06,0.0,0.0,0.0,0.0,"{'path': 'media/html/render_44981248_b3f1de0434808a9bc31f.html', 'size': 4791709.0, '_type': 'html-file', 'sha256': 'b3f1de0434808a9bc31fba251fe24b549d28ad1e8fcb063ec5a21aab98e9742d'}",44981248.0,4.3125,0.0,33251.7275214397,3072.437749402,0.0,0.0,0.0,3.269668910621526e-11,0.0,50.174842834472656,0.0,0.0,44981248.0
1774352263.276882,3.2635805382597027e-06,0.0,0.0,0.0,0.0,,45235200.0,4.783203125,0.0,33366.19427733271,3084.259120171,0.0,0.0,0.0,3.2936854632570345e-11,0.0,51.28712463378906,0.0,0.0,45235200.0
1774352274.87535,2.014639449043898e-06,0.0,0.0,0.0,0.0,,45489152.0,4.05859375,0.0,33184.578250757266,3095.902681361,0.0,0.0,0.0,3.21693192917305e-11,0.0,50.871673583984375,0.0,0.0,45489152.0
1774352286.5189953,2.9713505682593677e-06,0.0,0.0,0.0,0.0,,45743104.0,4.07421875,0.0,33002.08987793323,3107.460270434,0.0,0.0,0.0,3.260883577049789e-11,0.0,51.390968322753906,0.0,0.0,45743104.0
1774352298.0764604,4.0120494304574095e-06,0.0,0.0,0.0,0.0,,45997056.0,3.98046875,0.0,33305.95930335745,3119.020598067,0.0,0.0,0.0,3.3599217158508665e-11,0.0,50.196868896484375,0.0,0.0,45997056.0
1774352348.1999767,3.1303061405196786e-06,0.0,0.0,0.0,0.0,"{'path': 'media/html/render_46251008_b3f1de0434808a9bc31f.html', 'size': 4791709.0, '_type': 'html-file', 'sha256': 'b3f1de0434808a9bc31fba251fe24b549d28ad1e8fcb063ec5a21aab98e9742d'}",46251008.0,4.271484375,0.0,33355.95544868558,3157.583216777,0.0,0.0,0.0,3.2720173792633034e-11,0.0,50.18363571166992,0.0,0.0,46251008.0
1774352348.4151504,2.593794533822802e-06,0.0,0.0,0.0,0.0,,46504960.0,4.080078125,0.0,33356.80365656185,3169.433253301,0.0,0.0,0.0,3.247229915515071e-11,0.0,52.268646240234375,0.0,0.0,46504960.0
1774352360.0495224,2.9678406008315505e-06,0.0,0.0,0.0,0.0,,46758912.0,4.25,0.0,33063.31101142418,3181.007532804,0.0,0.0,0.0,3.2617353262764937e-11,0.0,51.76798629760742,0.0,0.0,46758912.0
1774352371.6239421,3.0373410027095815e-06,0.0,0.0,0.0,0.0,,47012864.0,4.533203125,0.0,33216.821475252116,3192.602476478,0.0,0.0,0.0,3.266618225916673e-11,0.0,50.66424560546875,0.0,0.0,47012864.0
1774352383.2187536,3.4458755635569105e-06,0.0,0.0,0.0,0.0,,47266816.0,4.533203125,0.0,33198.74712417513,3204.176913538,0.0,0.0,0.0,3.301630496777008e-11,0.0,50.578311920166016,0.0,0.0,47266816.0
1774352431.766626,3.415024593778071e-06,0.0,0.0,0.0,0.0,"{'_type': 'html-file', 'sha256': 'b3f1de0434808a9bc31fba251fe24b549d28ad1e8fcb063ec5a21aab98e9742d', 'path': 'media/html/render_47520768_b3f1de0434808a9bc31f.html', 'size': 4791709.0}",47520768.0,4.623046875,0.0,33240.30877834382,3241.149868151,0.0,0.0,0.0,3.297187176065641e-11,0.0,50.323143005371094,0.0,0.0,47520768.0
1774352432.036575,2.8146077966084704e-06,0.0,0.0,0.0,0.0,,47774720.0,4.099609375,0.0,33254.50764287229,3253.01920955,0.0,0.0,0.0,3.273671611569995e-11,0.0,50.56186294555664,0.0,0.0,47774720.0
1774352443.635458,3.7387205793493195e-06,0.0,0.0,0.0,0.0,,48028672.0,3.86328125,0.0,33175.53135520536,3264.588882332,0.0,0.0,0.0,3.339381896005911e-11,0.0,50.82933044433594,0.0,0.0,48028672.0
1774352455.2053516,3.1623878840036923e-06,0.0,0.0,0.0,0.0,,48282624.0,4.21875,0.0,33282.24397099227,3276.138531778,0.0,0.0,0.0,3.287246516658904e-11,0.0,51.12828063964844,0.0,0.0,48282624.0
1774352466.7548962,3.704391474457225e-06,0.0,0.0,0.0,0.0,,48536576.0,4.373046875,0.0,33326.91366224883,3287.707210411,0.0,0.0,0.0,3.301947604228417e-11,0.0,49.987205505371094,0.0,0.0,48536576.0
1774352516.8220303,3.1869212762103416e-06,0.0,0.0,0.0,0.0,"{'_type': 'html-file', 'sha256': 'b3f1de0434808a9bc31fba251fe24b549d28ad1e8fcb063ec5a21aab98e9742d', 'path': 'media/html/render_48790528_b3f1de0434808a9bc31f.html', 'size': 4791709.0}",48790528.0,4.224609375,0.0,33282.752515715736,3326.205301993,0.0,0.0,0.0,3.2887109702173234e-11,0.0,52.38295364379883,0.0,0.0,48790528.0
1774352517.0417807,3.626629904829315e-06,0.0,0.0,0.0,0.0,,49044480.0,4.5390625,0.0,33341.83891451949,3338.030951399,0.0,0.0,0.0,3.323243416564203e-11,0.0,50.986419677734375,0.0,0.0,49044480.0
1774352528.6473732,3.2023242511058925e-06,0.0,0.0,0.0,0.0,,49298432.0,3.67578125,0.0,33169.339975306844,3349.589307085,0.0,0.0,0.0,3.2892223666980414e-11,0.0,51.91884994506836,0.0,0.0,49298432.0
1774352540.2056704,2.534815621402231e-06,0.0,0.0,0.0,0.0,,49552384.0,4.517578125,0.0,33309.37139537671,3361.175443652,0.0,0.0,0.0,3.2348759088085544e-11,0.0,50.11529541015625,0.0,0.0,49552384.0
1774352551.7916982,2.9354632715694606e-06,0.0,0.0,0.0,0.0,,49806336.0,4.48828125,0.0,33228.95799918946,3372.72876873,0.0,0.0,0.0,3.265993378520626e-11,0.0,49.806060791015625,0.0,0.0,49806336.0
1774352600.4925237,1.8224851601189584e-06,0.0,0.0,0.0,0.0,"{'path': 'media/html/render_50060288_b3f1de0434808a9bc31f.html', 'size': 4791709.0, '_type': 'html-file', 'sha256': 'b3f1de0434808a9bc31fba251fe24b549d28ad1e8fcb063ec5a21aab98e9742d'}",50060288.0,4.5546875,0.0,33321.32964892648,3409.875765465,0.0,0.0,0.0,3.201159476384774e-11,0.0,50.59967803955078,0.0,0.0,50060288.0
1774352600.7826595,4.328863724367693e-06,0.0,0.0,0.0,0.0,,50314240.0,4.44140625,0.0,33294.08180367801,3421.757386754,0.0,0.0,0.0,3.383341870555334e-11,0.0,50.745479583740234,0.0,0.0,50314240.0
