_step,eval/episode_reward_survive,render,training/actor_loss,training/critic_loss,_timestamp,training/entropy,eval/episode_success_easy,eval/episode_reward,training/log_alpha,_runtime,eval/episode_success_any,eval/episode_dist,eval/episode_success,eval/episode_success_hard,step,training/alpha_loss,eval/episode_reward_ctrl,eval/episode_reward_dist,eval/episode_reward_near,training/sps
25426944.0,0.0,,5.1848583098035306e-06,3.317549707171352e-11,1774326699.6999986,0.0,10.49609375,0.0,0.0,1754.162175356,0.0,131.32577514648438,0.0,0.0,25426944.0,0.0,0.0,0.0,0.0,33388.351666190676
25680896.0,0.0,,6.26479959464632e-06,3.371211990121914e-11,1774326711.264026,0.0,10.3828125,0.0,0.0,1765.723840352,0.0,130.6580047607422,0.0,0.0,25680896.0,0.0,0.0,0.0,0.0,33340.155542919754
25934848.0,0.0,"{'path': 'media/html/render_25934848_70ff973dabed4cf6dedf.html', 'size': 4738897.0, '_type': 'html-file', 'sha256': '70ff973dabed4cf6dedf6dad9c159580cf76792aa0f98884c4101418cc8cf13c'}",7.3127680479956325e-06,3.446583643484935e-11,1774326760.713538,0.0,11.09765625,0.0,0.0,1803.611282521,0.0,130.18048095703125,0.0,0.0,25934848.0,0.0,0.0,0.0,0.0,33346.62592033346
26188800.0,0.0,,6.253962965274695e-06,3.35920007088486e-11,1774326760.9335036,0.0,10.318359375,0.0,0.0,1815.397624858,0.0,131.70436096191406,0.0,0.0,26188800.0,0.0,0.0,0.0,0.0,33387.592902477685
26442752.0,0.0,,4.795800123247318e-06,3.2826217438719496e-11,1774326772.4994109,0.0,9.36328125,0.0,0.0,1826.943658714,0.0,129.9539337158203,0.0,0.0,26442752.0,0.0,0.0,0.0,0.0,33356.942591273815
26696704.0,0.0,,5.642870291922009e-06,3.3367975049714005e-11,1774326784.0453846,0.0,12.1171875,0.0,0.0,1838.496967909,0.0,126.29488372802734,0.0,0.0,26696704.0,0.0,0.0,0.0,0.0,33424.32520287241
26950656.0,0.0,,5.561234047490871e-06,3.312809748745593e-11,1774326795.5987864,0.0,10.048828125,0.0,0.0,1850.069546006,0.0,131.17147827148438,0.0,0.0,26950656.0,0.0,0.0,0.0,0.0,33368.018261137586
27204608.0,0.0,"{'path': 'media/html/render_27204608_70ff973dabed4cf6dedf.html', 'size': 4738897.0, '_type': 'html-file', 'sha256': '70ff973dabed4cf6dedf6dad9c159580cf76792aa0f98884c4101418cc8cf13c'}",5.867823347216472e-06,3.376653470721358e-11,1774326844.8942919,0.0,9.962890625,0.0,0.0,1887.792031146,0.0,131.522216796875,0.0,0.0,27204608.0,0.0,0.0,0.0,0.0,33322.34810180894
27458560.0,0.0,,5.0289113460166845e-06,3.294604172809912e-11,1774326845.0952601,0.0,10.650390625,0.0,0.0,1899.592026645,0.0,131.16973876953125,0.0,0.0,27458560.0,0.0,0.0,0.0,0.0,33430.553390976966
27712512.0,0.0,,6.9782440732524265e-06,3.423056282869652e-11,1774326856.6937313,0.0,11.16796875,0.0,0.0,1911.13917161,0.0,127.63029479980469,0.0,0.0,27712512.0,0.0,0.0,0.0,0.0,33257.31003551249
27966464.0,0.0,,5.657078872900456e-06,3.33338634472824e-11,1774326868.2409482,0.0,11.05859375,0.0,0.0,1922.693147694,0.0,129.40756225585938,0.0,0.0,27966464.0,0.0,0.0,0.0,0.0,33401.12290816882
28220416.0,0.0,,5.675848115060944e-06,3.3296369134072634e-11,1774326879.7949579,0.0,10.560546875,0.0,0.0,1934.231233181,0.0,128.8406982421875,0.0,0.0,28220416.0,0.0,0.0,0.0,0.0,33393.56452016168
28474368.0,0.0,"{'path': 'media/html/render_28474368_70ff973dabed4cf6dedf.html', 'size': 4738897.0, '_type': 'html-file', 'sha256': '70ff973dabed4cf6dedf6dad9c159580cf76792aa0f98884c4101418cc8cf13c'}",4.02790101361461e-06,3.2576878694623446e-11,1774326929.3101387,0.0,10.759765625,0.0,0.0,1972.207867222,0.0,129.4300537109375,0.0,0.0,28474368.0,0.0,0.0,0.0,0.0,33428.78551201548
28728320.0,0.0,,4.1842017708404455e-06,3.2421718088038176e-11,1774326929.5198305,0.0,11.08203125,0.0,0.0,1983.994868554,0.0,128.07281494140625,0.0,0.0,28728320.0,0.0,0.0,0.0,0.0,33410.34043443873
28982272.0,0.0,,3.7322852222132497e-06,3.239725501757995e-11,1774326941.096662,0.0,11.658203125,0.0,0.0,1995.550654553,0.0,127.27500915527344,0.0,0.0,28982272.0,0.0,0.0,0.0,0.0,33313.1842665095
29236224.0,0.0,,5.071790837973822e-06,3.297956005510194e-11,1774326952.6524682,0.0,10.365234375,0.0,0.0,2007.131391608,0.0,129.34095764160156,0.0,0.0,29236224.0,0.0,0.0,0.0,0.0,33348.346488439274
29490176.0,0.0,,5.296028575685341e-06,3.3054278064659215e-11,1774326964.2331035,0.0,9.642578125,0.0,0.0,2018.688817991,0.0,132.88351440429688,0.0,0.0,29490176.0,0.0,0.0,0.0,0.0,33271.61800633095
29744128.0,0.0,"{'path': 'media/html/render_29744128_70ff973dabed4cf6dedf.html', 'size': 4738897.0, '_type': 'html-file', 'sha256': '70ff973dabed4cf6dedf6dad9c159580cf76792aa0f98884c4101418cc8cf13c'}",5.274081559036858e-06,3.311343907408393e-11,1774327012.517813,0.0,9.955078125,0.0,0.0,2055.4155922,0.0,131.36871337890625,0.0,0.0,29744128.0,0.0,0.0,0.0,0.0,33358.25051461466
29998080.0,0.0,,4.455321231944254e-06,3.28300372998136e-11,1774327012.7863202,0.0,10.65625,0.0,0.0,2067.306817965,0.0,128.9431610107422,0.0,0.0,29998080.0,0.0,0.0,0.0,0.0,33512.004645076835
30252032.0,0.0,,2.9954508136142977e-06,3.211399549063465e-11,1774327024.408436,0.0,10.130859375,0.0,0.0,2078.847659163,0.0,129.9953155517578,0.0,0.0,30252032.0,0.0,0.0,0.0,0.0,33256.72750597654
30505984.0,0.0,,6.531930921482854e-06,3.415279170582153e-11,1774327035.9494402,0.0,10.033203125,0.0,0.0,2090.392250994,0.0,130.36114501953125,0.0,0.0,30505984.0,0.0,0.0,0.0,0.0,33415.29179445932
30759936.0,0.0,,6.012292033119593e-06,3.363224282404431e-11,1774327047.4939713,0.0,10.638671875,0.0,0.0,2101.955435876,0.0,130.19200134277344,0.0,0.0,30759936.0,0.0,0.0,0.0,0.0,33368.30990798489
31013888.0,0.0,"{'size': 4738897.0, '_type': 'html-file', 'sha256': '70ff973dabed4cf6dedf6dad9c159580cf76792aa0f98884c4101418cc8cf13c', 'path': 'media/html/render_31013888_70ff973dabed4cf6dedf.html'}",5.27290239915601e-06,3.3051474751522036e-11,1774327097.0733204,0.0,10.509765625,0.0,0.0,2139.971136774,0.0,128.24765014648438,0.0,0.0,31013888.0,0.0,0.0,0.0,0.0,33330.71594895476
31267840.0,0.0,,5.940984465269139e-06,3.368800377545611e-11,1774327097.2859545,0.0,10.97265625,0.0,0.0,2151.757162481,0.0,128.3673858642578,0.0,0.0,31267840.0,0.0,0.0,0.0,0.0,33320.22370254144
31521792.0,0.0,,6.220236627996201e-06,3.3675333355187576e-11,1774327108.8589942,0.0,9.396484375,0.0,0.0,2163.261068281,0.0,131.8159637451172,0.0,0.0,31521792.0,0.0,0.0,0.0,0.0,33313.64895473549
31775744.0,0.0,,7.297222055058228e-06,3.451758670558469e-11,1774327120.3628297,0.0,9.818359375,0.0,0.0,2174.803824901,0.0,130.6250457763672,0.0,0.0,31775744.0,0.0,0.0,0.0,0.0,33500.61298662805
32029696.0,0.0,,5.515586963156238e-06,3.342623747237816e-11,1774327131.9055102,0.0,10.91796875,0.0,0.0,2186.326289093,0.0,128.42388916015625,0.0,0.0,32029696.0,0.0,0.0,0.0,0.0,33409.33650608812
32283648.0,0.0,"{'size': 4738897.0, '_type': 'html-file', 'sha256': '70ff973dabed4cf6dedf6dad9c159580cf76792aa0f98884c4101418cc8cf13c', 'path': 'media/html/render_32283648_70ff973dabed4cf6dedf.html'}",5.933778083999641e-06,3.348479826748019e-11,1774327181.475996,0.0,9.880859375,0.0,0.0,2224.373756424,0.0,130.67552185058594,0.0,0.0,32283648.0,0.0,0.0,0.0,0.0,33452.42339578225
32537600.0,0.0,,4.247023753123358e-06,3.2522817772218104e-11,1774327181.7588673,0.0,11.3046875,0.0,0.0,2236.227034514,0.0,128.26571655273438,0.0,0.0,32537600.0,0.0,0.0,0.0,0.0,33403.7939796005
32791552.0,0.0,,5.3249045777192805e-06,3.3125596016203573e-11,1774327193.3289146,0.0,11.69921875,0.0,0.0,2247.773789602,0.0,129.65211486816406,0.0,0.0,32791552.0,0.0,0.0,0.0,0.0,33281.37043350974
33045504.0,0.0,,5.781257641501725e-06,3.338051710044532e-11,1774327204.8755786,0.0,11.115234375,0.0,0.0,2259.297336092,0.0,129.28981018066406,0.0,0.0,33045504.0,0.0,0.0,0.0,0.0,33380.949698572265
33299456.0,0.0,,6.512029358418658e-06,3.394296996250823e-11,1774327216.3990626,0.0,11.82421875,0.0,0.0,2270.829465801,0.0,128.0426025390625,0.0,0.0,33299456.0,0.0,0.0,0.0,0.0,33433.50202052374
33553408.0,0.0,"{'sha256': '70ff973dabed4cf6dedf6dad9c159580cf76792aa0f98884c4101418cc8cf13c', 'path': 'media/html/render_33553408_70ff973dabed4cf6dedf.html', 'size': 4738897.0, '_type': 'html-file'}",4.6768882384640165e-06,3.276259818996152e-11,1774327266.0511465,0.0,10.078125,0.0,0.0,2308.948896881,0.0,128.4053497314453,0.0,0.0,33553408.0,0.0,0.0,0.0,0.0,33451.37911699885
33807360.0,0.0,,5.649710146826692e-06,3.328136724545239e-11,1774327266.2563066,0.0,9.978515625,0.0,0.0,2320.726793165,0.0,129.6282196044922,0.0,0.0,33807360.0,0.0,0.0,0.0,0.0,33442.91383096807
34061312.0,0.0,,5.840663106937427e-06,3.343376270281695e-11,1774327277.8286612,0.0,10.892578125,0.0,0.0,2332.283381733,0.0,128.94149780273438,0.0,0.0,34061312.0,0.0,0.0,0.0,0.0,33317.341915741104
34315264.0,0.0,,4.663002073357347e-06,3.2685847084490405e-11,1774327289.385288,0.0,9.90234375,0.0,0.0,2343.837145368,0.0,130.8081512451172,0.0,0.0,34315264.0,0.0,0.0,0.0,0.0,33366.98656213294
34569216.0,0.0,,5.652288109558867e-06,3.315532223768791e-11,1774327300.9389777,0.0,12.060546875,0.0,0.0,2355.382023206,0.0,126.94733428955078,0.0,0.0,34569216.0,0.0,0.0,0.0,0.0,33358.1293289076
34823168.0,0.0,"{'path': 'media/html/render_34823168_70ff973dabed4cf6dedf.html', 'size': 4738897.0, '_type': 'html-file', 'sha256': '70ff973dabed4cf6dedf6dad9c159580cf76792aa0f98884c4101418cc8cf13c'}",5.736908406106522e-06,3.359025557703177e-11,1774327349.3733501,0.0,9.783203125,0.0,0.0,2392.271103803,0.0,129.66293334960938,0.0,0.0,34823168.0,0.0,0.0,0.0,0.0,33419.07862551023
35077120.0,0.0,,5.658272584696533e-06,3.323127190091313e-11,1774327349.633403,0.0,9.876953125,0.0,0.0,2404.112909191,0.0,131.1546630859375,0.0,0.0,35077120.0,0.0,0.0,0.0,0.0,33385.064636742994
35331072.0,0.0,,5.48606021766318e-06,3.324130901094513e-11,1774327361.2146387,0.0,10.59375,0.0,0.0,2415.66197298,0.0,129.4478759765625,0.0,0.0,35331072.0,0.0,0.0,0.0,0.0,33297.63302619162
35585024.0,0.0,,5.2964178394177e-06,3.318918403993898e-11,1774327372.7637286,0.0,9.9140625,0.0,0.0,2427.2192864,0.0,130.28993225097656,0.0,0.0,35585024.0,0.0,0.0,0.0,0.0,33384.04548559118
35838976.0,0.0,,5.481329935719259e-06,3.305302906375651e-11,1774327384.321171,0.0,9.421875,0.0,0.0,2438.777102648,0.0,132.48464965820312,0.0,0.0,35838976.0,0.0,0.0,0.0,0.0,33344.57149391836
36092928.0,0.0,"{'path': 'media/html/render_36092928_70ff973dabed4cf6dedf.html', 'size': 4738897.0, '_type': 'html-file', 'sha256': '70ff973dabed4cf6dedf6dad9c159580cf76792aa0f98884c4101418cc8cf13c'}",5.920941021031467e-06,3.355066918730998e-11,1774327434.1583328,0.0,10.54296875,0.0,0.0,2477.056097105,0.0,129.97756958007812,0.0,0.0,36092928.0,0.0,0.0,0.0,0.0,33362.81337921773
36346880.0,0.0,,6.0728975768142845e-06,3.355820482608962e-11,1774327434.3697312,0.0,10.7265625,0.0,0.0,2488.861045357,0.0,129.1795654296875,0.0,0.0,36346880.0,0.0,0.0,0.0,0.0,33344.430574554994
36600832.0,0.0,,5.32939793629339e-06,3.3203970822848206e-11,1774327445.9628477,0.0,9.759765625,0.0,0.0,2500.424574864,0.0,132.66656494140625,0.0,0.0,36600832.0,0.0,0.0,0.0,0.0,33233.24707258404
36854784.0,0.0,,3.5227003536419943e-06,3.234481432690117e-11,1774327457.526275,0.0,11.111328125,0.0,0.0,2511.985036103,0.0,128.61257934570312,0.0,0.0,36854784.0,0.0,0.0,0.0,0.0,33323.471912240806
37108736.0,0.0,,3.702803269334254e-06,3.21199421227103e-11,1774327469.0869293,0.0,9.966796875,0.0,0.0,2523.523163442,0.0,130.22830200195312,0.0,0.0,37108736.0,0.0,0.0,0.0,0.0,33321.83521908548
37362688.0,0.0,"{'path': 'media/html/render_37362688_70ff973dabed4cf6dedf.html', 'size': 4738897.0, '_type': 'html-file', 'sha256': '70ff973dabed4cf6dedf6dad9c159580cf76792aa0f98884c4101418cc8cf13c'}",5.118018634675536e-06,3.2981020692268714e-11,1774327519.078795,0.0,10.326171875,0.0,0.0,2561.976555055,0.0,127.70828247070312,0.0,0.0,37362688.0,0.0,0.0,0.0,0.0,33383.905278700186
37616640.0,0.0,,5.344721557776211e-06,3.309842330767587e-11,1774327519.311757,0.0,10.501953125,0.0,0.0,2573.769792839,0.0,131.15402221679688,0.0,0.0,37616640.0,0.0,0.0,0.0,0.0,33457.29370561102
37870592.0,0.0,,4.845587682211772e-06,3.296215730919094e-11,1774327530.8716624,0.0,9.40625,0.0,0.0,2585.305738516,0.0,130.7669677734375,0.0,0.0,37870592.0,0.0,0.0,0.0,0.0,33323.56991043557
38124544.0,0.0,,4.419533524924191e-06,3.2578831993257396e-11,1774327542.4075096,0.0,10.89453125,0.0,0.0,2596.811399474,0.0,129.8438720703125,0.0,0.0,38124544.0,0.0,0.0,0.0,0.0,33422.14163796224
38378496.0,0.0,,6.167053015815327e-06,3.3590814157991034e-11,1774327553.9133008,0.0,10.755859375,0.0,0.0,2608.350215457,0.0,129.81800842285156,0.0,0.0,38378496.0,0.0,0.0,0.0,0.0,33492.91367135452
38632448.0,0.0,"{'path': 'media/html/render_38632448_70ff973dabed4cf6dedf.html', 'size': 4738897.0, '_type': 'html-file', 'sha256': '70ff973dabed4cf6dedf6dad9c159580cf76792aa0f98884c4101418cc8cf13c'}",5.916941518080421e-06,3.3496819901168706e-11,1774327602.24975,0.0,10.119140625,0.0,0.0,2645.147532128,0.0,130.85626220703125,0.0,0.0,38632448.0,0.0,0.0,0.0,0.0,33425.81358857097
38886400.0,0.0,,5.919398972764611e-06,3.3442242031167524e-11,1774327602.4575667,0.0,10.0859375,0.0,0.0,2656.92207295,0.0,131.42333984375,0.0,0.0,38886400.0,0.0,0.0,0.0,0.0,33471.722765696155
39140352.0,0.0,,6.486653546744492e-06,3.401436424188553e-11,1774327614.02395,0.0,10.951171875,0.0,0.0,2668.46405708,0.0,130.02310180664062,0.0,0.0,39140352.0,0.0,0.0,0.0,0.0,33353.88525050065
39394304.0,0.0,,6.0232359828660265e-06,3.347011556797952e-11,1774327625.5656984,0.0,9.982421875,0.0,0.0,2680.000695539,0.0,130.6343536376953,0.0,0.0,39394304.0,0.0,0.0,0.0,0.0,33378.792717015116
39648256.0,0.0,,4.3189488678763155e-06,3.261414055488743e-11,1774327637.1023545,0.0,11.083984375,0.0,0.0,2691.525907025,0.0,129.1739501953125,0.0,0.0,39648256.0,0.0,0.0,0.0,0.0,33445.21247800153
39902208.0,0.0,"{'_type': 'html-file', 'sha256': '70ff973dabed4cf6dedf6dad9c159580cf76792aa0f98884c4101418cc8cf13c', 'path': 'media/html/render_39902208_70ff973dabed4cf6dedf.html', 'size': 4738897.0}",4.506701770878863e-06,3.257873484874274e-11,1774327687.2075984,0.0,11.08203125,0.0,0.0,2730.105338217,0.0,127.25714874267578,0.0,0.0,39902208.0,0.0,0.0,0.0,0.0,33442.7846792726
40156160.0,0.0,,6.225891866051825e-06,3.375288243345764e-11,1774327687.4301753,0.0,10.01171875,0.0,0.0,2741.940493292,0.0,132.39016723632812,0.0,0.0,40156160.0,0.0,0.0,0.0,0.0,33429.56713276949
40410112.0,0.0,,5.733057605539216e-06,3.353751304446817e-11,1774327699.042328,0.0,10.736328125,0.0,0.0,2753.439736832,0.0,131.068359375,0.0,0.0,40410112.0,0.0,0.0,0.0,0.0,33244.528150698025
40664064.0,0.0,,5.870787845196901e-06,3.343337412475833e-11,1774327710.5414543,0.0,11.05859375,0.0,0.0,2764.976757569,0.0,127.69395446777344,0.0,0.0,40664064.0,0.0,0.0,0.0,0.0,33583.9258471764
40918016.0,0.0,,5.465733465825906e-06,3.3120593073698856e-11,1774327722.078524,0.0,10.2578125,0.0,0.0,2776.518179179,0.0,130.93594360351562,0.0,0.0,40918016.0,0.0,0.0,0.0,0.0,33399.91949440548
41171968.0,0.0,"{'path': 'media/html/render_41171968_70ff973dabed4cf6dedf.html', 'size': 4738897.0, '_type': 'html-file', 'sha256': '70ff973dabed4cf6dedf6dad9c159580cf76792aa0f98884c4101418cc8cf13c'}",5.3407538871397264e-06,3.317098679067598e-11,1774327771.9894814,0.0,10.673828125,0.0,0.0,2814.887222501,0.0,129.9303436279297,0.0,0.0,41171968.0,0.0,0.0,0.0,0.0,33417.00268160657
41425920.0,0.0,,6.0113279687357135e-06,3.358823635890573e-11,1774327772.200984,0.0,10.3515625,0.0,0.0,2826.671278624,0.0,130.39645385742188,0.0,0.0,41425920.0,0.0,0.0,0.0,0.0,33378.49670298816
41679872.0,0.0,,5.108472123538377e-06,3.2908668845532674e-11,1774327783.7729845,0.0,10.275390625,0.0,0.0,2838.197585376,0.0,128.0830535888672,0.0,0.0,41679872.0,0.0,0.0,0.0,0.0,33338.63721032269
41933824.0,0.0,,5.752161087002605e-06,3.341463564177083e-11,1774327795.2992697,0.0,10.49609375,0.0,0.0,2849.731801139,0.0,129.5991973876953,0.0,0.0,41933824.0,0.0,0.0,0.0,0.0,33435.731151897584
42187776.0,0.0,,5.32533022123971e-06,3.308083321162947e-11,1774327806.8335462,0.0,10.333984375,0.0,0.0,2861.265195127,0.0,128.896484375,0.0,0.0,42187776.0,0.0,0.0,0.0,0.0,33451.06920777306
42441728.0,0.0,"{'path': 'media/html/render_42441728_70ff973dabed4cf6dedf.html', 'size': 4738897.0, '_type': 'html-file', 'sha256': '70ff973dabed4cf6dedf6dad9c159580cf76792aa0f98884c4101418cc8cf13c'}",6.5632807491056155e-06,3.4067255960668064e-11,1774327855.2855582,0.0,9.5390625,0.0,0.0,2898.183307936,0.0,132.69366455078125,0.0,0.0,42441728.0,0.0,0.0,0.0,0.0,33402.0582583044
42695680.0,0.0,,5.1516785788408015e-06,3.292503422680504e-11,1774327855.5074272,0.0,10.19921875,0.0,0.0,2909.974626042,0.0,131.20635986328125,0.0,0.0,42695680.0,0.0,0.0,0.0,0.0,33404.73576507294
42949632.0,0.0,,5.4263841775537e-06,3.307643395289439e-11,1774327867.0760093,0.0,10.44140625,0.0,0.0,2921.522928068,0.0,129.70465087890625,0.0,0.0,42949632.0,0.0,0.0,0.0,0.0,33282.746275809004
43203584.0,0.0,,4.826319582207361e-06,3.2942999023122255e-11,1774327878.6248868,0.0,11.171875,0.0,0.0,2933.066732509,0.0,125.81742095947266,0.0,0.0,43203584.0,0.0,0.0,0.0,0.0,33387.00475350614
43457536.0,0.0,,3.8963198676356114e-06,3.233955811476896e-11,1774327890.168592,0.0,10.2734375,0.0,0.0,2944.632727482,0.0,128.89297485351562,0.0,0.0,43457536.0,0.0,0.0,0.0,0.0,33346.678119424134
43711488.0,0.0,"{'size': 4738897.0, '_type': 'html-file', 'sha256': '70ff973dabed4cf6dedf6dad9c159580cf76792aa0f98884c4101418cc8cf13c', 'path': 'media/html/render_43711488_70ff973dabed4cf6dedf.html'}",5.8155083024757914e-06,3.352652530597133e-11,1774327940.311167,0.0,12.431640625,0.0,0.0,2983.208902802,0.0,122.78150939941406,0.0,0.0,43711488.0,0.0,0.0,0.0,0.0,33320.92833095996
43965440.0,0.0,,5.751622211391805e-06,3.342572052478232e-11,1774327940.526114,0.0,9.75,0.0,0.0,2995.036392299,0.0,133.1279296875,0.0,0.0,43965440.0,0.0,0.0,0.0,0.0,33366.25908021746
44219392.0,0.0,,5.382047220336972e-06,3.3082193234834634e-11,1774327952.1380925,0.0,10.484375,0.0,0.0,3006.586437375,0.0,130.46730041503906,0.0,0.0,44219392.0,0.0,0.0,0.0,0.0,33180.08674399089
44473344.0,0.0,,5.31536261405563e-06,3.323567462909516e-11,1774327963.6881626,0.0,11.869140625,0.0,0.0,3018.130904504,0.0,127.83782958984375,0.0,0.0,44473344.0,0.0,0.0,0.0,0.0,33350.372142026274
44727296.0,0.0,,4.971645012119552e-06,3.292819836242522e-11,1774327975.2326653,0.0,10.865234375,0.0,0.0,3029.664794767,0.0,126.82807922363281,0.0,0.0,44727296.0,0.0,0.0,0.0,0.0,33426.234220532606
44981248.0,0.0,"{'path': 'media/html/render_44981248_70ff973dabed4cf6dedf.html', 'size': 4738897.0, '_type': 'html-file', 'sha256': '70ff973dabed4cf6dedf6dad9c159580cf76792aa0f98884c4101418cc8cf13c'}",6.644125733146211e-06,3.413298116372587e-11,1774328023.8802948,0.0,11.451171875,0.0,0.0,3066.778039039,0.0,126.27018737792969,0.0,0.0,44981248.0,0.0,0.0,0.0,0.0,33393.08399022114
45235200.0,0.0,,4.737065864901524e-06,3.279693530644501e-11,1774328024.0980747,0.0,11.09765625,0.0,0.0,3078.578993475,0.0,131.51742553710938,0.0,0.0,45235200.0,0.0,0.0,0.0,0.0,33631.849670082294
45489152.0,0.0,,3.1023503197502578e-06,3.222109731804146e-11,1774328035.6807582,0.0,10.541015625,0.0,0.0,3090.149054575,0.0,129.77316284179688,0.0,0.0,45489152.0,0.0,0.0,0.0,0.0,33228.854336959106
45743104.0,0.0,,6.132414000603603e-06,3.370254422763175e-11,1774328047.250851,0.0,11.611328125,0.0,0.0,3101.710966683,0.0,125.64273834228516,0.0,0.0,45743104.0,0.0,0.0,0.0,0.0,33312.67583325796
45997056.0,0.0,,6.247157671168679e-06,3.3738841581643086e-11,1774328058.8128228,0.0,10.732421875,0.0,0.0,3113.281454185,0.0,129.55160522460938,0.0,0.0,45997056.0,0.0,0.0,0.0,0.0,33301.7180769684
46251008.0,0.0,"{'sha256': '70ff973dabed4cf6dedf6dad9c159580cf76792aa0f98884c4101418cc8cf13c', 'path': 'media/html/render_46251008_70ff973dabed4cf6dedf.html', 'size': 4738897.0, '_type': 'html-file'}",5.941834388067946e-06,3.351362243275702e-11,1774328108.7644384,0.0,11.421875,0.0,0.0,3151.662198521,0.0,127.90633392333984,0.0,0.0,46251008.0,0.0,0.0,0.0,0.0,33320.05797326317
46504960.0,0.0,,5.293708454701118e-06,3.3018567047182756e-11,1774328108.9760735,0.0,9.515625,0.0,0.0,3163.469933897,0.0,133.3972930908203,0.0,0.0,46504960.0,0.0,0.0,0.0,0.0,33393.917336351755
46758912.0,0.0,,5.252212758932728e-06,3.31096643158002e-11,1774328120.571703,0.0,10.205078125,0.0,0.0,3175.016637481,0.0,130.19952392578125,0.0,0.0,46758912.0,0.0,0.0,0.0,0.0,33255.158619722446
47012864.0,0.0,,3.876872597174952e-06,3.234900194937218e-11,1774328132.1184456,0.0,11.546875,0.0,0.0,3186.576896231,0.0,128.586669921875,0.0,0.0,47012864.0,0.0,0.0,0.0,0.0,33347.5394280144
47266816.0,0.0,,4.978311608283548e-06,3.296436734689934e-11,1774328143.6783092,0.0,11.84375,0.0,0.0,3198.115429052,0.0,126.48454284667969,0.0,0.0,47266816.0,0.0,0.0,0.0,0.0,33340.364259243
47520768.0,0.0,"{'path': 'media/html/render_47520768_70ff973dabed4cf6dedf.html', 'size': 4738897.0, '_type': 'html-file', 'sha256': '70ff973dabed4cf6dedf6dad9c159580cf76792aa0f98884c4101418cc8cf13c'}",5.278780008666217e-06,3.3051811287876376e-11,1774328193.873025,0.0,11.638671875,0.0,0.0,3236.770778923,0.0,129.93814086914062,0.0,0.0,47520768.0,0.0,0.0,0.0,0.0,33389.41399332921
47774720.0,0.0,,2.8502565783128375e-06,3.203768153547948e-11,1774328194.0919795,0.0,10.662109375,0.0,0.0,3248.566942735,0.0,132.10101318359375,0.0,0.0,47774720.0,0.0,0.0,0.0,0.0,33437.1649216996
48028672.0,0.0,,2.296206503160647e-06,3.1943590134142497e-11,1774328205.6686509,0.0,10.61328125,0.0,0.0,3260.104723011,0.0,126.73979187011719,0.0,0.0,48028672.0,0.0,0.0,0.0,0.0,33250.67289946196
48282624.0,0.0,,4.878261279372964e-06,3.285380995032838e-11,1774328217.2066195,0.0,10.61328125,0.0,0.0,3271.646912427,0.0,130.82684326171875,0.0,0.0,48282624.0,0.0,0.0,0.0,0.0,33420.18904683211
48536576.0,0.0,,3.955551164835924e-06,3.2353592027689615e-11,1774328228.7487693,0.0,10.986328125,0.0,0.0,3283.198517026,0.0,128.97467041015625,0.0,0.0,48536576.0,0.0,0.0,0.0,0.0,33371.783928930556
48790528.0,0.0,"{'path': 'media/html/render_48790528_70ff973dabed4cf6dedf.html', 'size': 4738897.0, '_type': 'html-file', 'sha256': '70ff973dabed4cf6dedf6dad9c159580cf76792aa0f98884c4101418cc8cf13c'}",4.067259851581184e-06,3.258569455932836e-11,1774328277.3049695,0.0,10.439453125,0.0,0.0,3320.202772749,0.0,128.30760192871094,0.0,0.0,48790528.0,0.0,0.0,0.0,0.0,33355.01327819341
49044480.0,0.0,,4.321996129874606e-06,3.263615419579757e-11,1774328277.5708456,0.0,10.189453125,0.0,0.0,3332.050140243,0.0,130.80780029296875,0.0,0.0,49044480.0,0.0,0.0,0.0,0.0,33492.12908560251
49298432.0,0.0,,5.65844038646901e-06,3.3416953232334734e-11,1774328289.1518319,0.0,10.701171875,0.0,0.0,3343.598071795,0.0,130.22837829589844,0.0,0.0,49298432.0,0.0,0.0,0.0,0.0,33317.06991749023
49552384.0,0.0,,5.470374617289053e-06,3.31833553690597e-11,1774328300.6998973,0.0,11.806640625,0.0,0.0,3355.124247533,0.0,125.45645141601562,0.0,0.0,49552384.0,0.0,0.0,0.0,0.0,33342.57890039397
49806336.0,0.0,,4.358766545919934e-06,3.256183170319282e-11,1774328312.2260242,0.0,10.591796875,0.0,0.0,3366.654911539,0.0,127.23322296142578,0.0,0.0,49806336.0,0.0,0.0,0.0,0.0,33484.32314359441
50060288.0,0.0,"{'path': 'media/html/render_50060288_70ff973dabed4cf6dedf.html', 'size': 4738897.0, '_type': 'html-file', 'sha256': '70ff973dabed4cf6dedf6dad9c159580cf76792aa0f98884c4101418cc8cf13c'}",5.245923148322618e-06,3.3044404018633955e-11,1774328362.6228414,0.0,11.009765625,0.0,0.0,3405.520671261,0.0,129.69796752929688,0.0,0.0,50060288.0,0.0,0.0,0.0,0.0,33417.33187974551
50314240.0,0.0,,5.229396265349351e-06,3.299550216384617e-11,1774328362.8360834,0.0,12.71484375,0.0,0.0,3417.293219321,0.0,125.99533081054688,0.0,0.0,50314240.0,0.0,0.0,0.0,0.0,33369.19010608323
50568192.0,0.0,,4.535850166575983e-06,3.279734470118534e-11,1774328374.3950236,0.0,10.05859375,0.0,0.0,3428.830905651,0.0,128.5927734375,0.0,0.0,50568192.0,0.0,0.0,0.0,0.0,33343.16757269934
