eval/episode_success_easy,eval/episode_reward,eval/episode_reward_ctrl,eval/episode_reward_dist,training/critic_loss,eval/episode_success_any,eval/episode_success_hard,eval/episode_success,_step,render,training/alpha_loss,training/actor_loss,eval/episode_reward_survive,_runtime,training/entropy,eval/episode_dist,_timestamp,training/sps,step,eval/episode_reward_near,training/log_alpha
4.552734375,0.0,0.0,0.0,3.169089643484391e-11,0.0,0.0,0.0,25426944.0,,0.0,-2.5324814600935497e-07,0.0,1752.141561909,0.0,58.117835998535156,1774347469.442345,33422.80863328929,25426944.0,0.0,0.0
4.974609375,0.0,0.0,0.0,3.228508779762329e-11,0.0,0.0,0.0,25680896.0,,0.0,-2.0377781311253784e-06,0.0,1763.702669176,0.0,55.05534744262695,1774347480.994567,33394.41254791219,25680896.0,0.0,0.0
5.15234375,0.0,0.0,0.0,3.2077954875697756e-11,0.0,0.0,0.0,25934848.0,"{'path': 'media/html/render_25934848_5081afc4d2a003f01374.html', 'size': 4780877.0, '_type': 'html-file', 'sha256': '5081afc4d2a003f013743d9a59a4d78ad08f03d8e18f7983d78e530f5e07de24'}",0.0,-2.0179018065391574e-06,0.0,1801.933986695,0.0,55.615394592285156,1774347530.7873807,33344.638300551254,25934848.0,0.0,0.0
4.21484375,0.0,0.0,0.0,3.1983544285241194e-11,0.0,0.0,0.0,26188800.0,,0.0,-4.4758650119547383e-07,0.0,1813.74467955,0.0,58.7072639465332,1774347531.014372,33364.5178514811,26188800.0,0.0,0.0
4.775390625,0.0,0.0,0.0,3.1957724661024756e-11,0.0,0.0,0.0,26442752.0,,0.0,9.178563686873531e-08,0.0,1825.305876987,0.0,56.6030158996582,1774347542.5976834,33290.277465617844,26442752.0,0.0,0.0
5.025390625,0.0,0.0,0.0,3.209464985443056e-11,0.0,0.0,0.0,26696704.0,,0.0,8.298199531964201e-07,0.0,1836.846709705,0.0,56.43366241455078,1774347554.15878,33363.567881937,26696704.0,0.0,0.0
4.689453125,0.0,0.0,0.0,3.224141786883905e-11,0.0,0.0,0.0,26950656.0,,0.0,-1.4081609833738185e-06,0.0,1848.423508586,0.0,56.624656677246094,1774347565.6996202,33433.40757236853,26950656.0,0.0,0.0
4.759765625,0.0,0.0,0.0,3.203852114164185e-11,0.0,0.0,0.0,27204608.0,"{'_type': 'html-file', 'sha256': '5081afc4d2a003f013743d9a59a4d78ad08f03d8e18f7983d78e530f5e07de24', 'path': 'media/html/render_27204608_5081afc4d2a003f01374.html', 'size': 4780877.0}",0.0,-1.5024240838101832e-06,0.0,1886.872116499,0.0,57.023460388183594,1774347615.725479,33316.647860031226,27204608.0,0.0,0.0
4.498046875,0.0,0.0,0.0,3.242257851088226e-11,0.0,0.0,0.0,27458560.0,,0.0,-2.3560035060654627e-06,0.0,1898.700227938,0.0,57.95216751098633,1774347615.9510818,33374.9428526362,27458560.0,0.0,0.0
4.609375,0.0,0.0,0.0,3.1990188276154186e-11,0.0,0.0,0.0,27712512.0,,0.0,-2.0891189933536225e-07,0.0,1910.271103202,0.0,56.365203857421875,1774347627.553021,33227.375147396204,27712512.0,0.0,0.0
4.900390625,0.0,0.0,0.0,3.21723307716848e-11,0.0,0.0,0.0,27966464.0,,0.0,-1.1686620382533874e-06,0.0,1921.83597574,0.0,56.820404052734375,1774347639.1239984,33319.000054773,27966464.0,0.0,0.0
4.68359375,0.0,0.0,0.0,3.196053491305584e-11,0.0,0.0,0.0,28220416.0,,0.0,-4.1947089357563527e-07,0.0,1933.399886449,0.0,57.53638458251953,1774347650.689049,33354.13278337654,28220416.0,0.0,0.0
4.88671875,0.0,0.0,0.0,3.283034608059232e-11,0.0,0.0,0.0,28474368.0,"{'path': 'media/html/render_28474368_5081afc4d2a003f01374.html', 'size': 4780877.0, '_type': 'html-file', 'sha256': '5081afc4d2a003f013743d9a59a4d78ad08f03d8e18f7983d78e530f5e07de24'}",0.0,-3.0374953894352075e-06,0.0,1971.47930972,0.0,55.9471435546875,1774347700.3327246,33336.730881309995,28474368.0,0.0,0.0
4.205078125,0.0,0.0,0.0,3.236391363237168e-11,0.0,0.0,0.0,28728320.0,,0.0,-4.908804953629442e-07,0.0,1983.287931745,0.0,58.52036666870117,1774347700.542521,33357.31134841497,28728320.0,0.0,0.0
4.427734375,0.0,0.0,0.0,3.220561317629489e-11,0.0,0.0,0.0,28982272.0,,0.0,1.923819127114257e-06,0.0,1994.844254607,0.0,58.88893127441406,1774347712.1408792,33221.59129839442,28982272.0,0.0,0.0
4.59375,0.0,0.0,0.0,3.214274679752549e-11,0.0,0.0,0.0,29236224.0,,0.0,-5.39983545877476e-07,0.0,2006.417137325,0.0,57.472660064697266,1774347723.6972845,33337.739841647344,29236224.0,0.0,0.0
4.615234375,0.0,0.0,0.0,3.186699862323117e-11,0.0,0.0,0.0,29490176.0,,0.0,-6.426486010013832e-09,0.0,2017.988571881,0.0,56.792991638183594,1774347735.2700837,33308.74537619365,29490176.0,0.0,0.0
4.056640625,0.0,0.0,0.0,3.227439496211737e-11,0.0,0.0,0.0,29744128.0,"{'_type': 'html-file', 'sha256': '5081afc4d2a003f013743d9a59a4d78ad08f03d8e18f7983d78e530f5e07de24', 'path': 'media/html/render_29744128_5081afc4d2a003f01374.html', 'size': 4780877.0}",0.0,1.966826175703318e-06,0.0,2055.082522344,0.0,58.416015625,1774347783.9358969,33297.018897787006,29744128.0,0.0,0.0
4.576171875,0.0,0.0,0.0,3.233024264970297e-11,0.0,0.0,0.0,29998080.0,,0.0,1.3929804936196888e-06,0.0,2066.972234135,0.0,56.177024841308594,1774347784.181493,33376.056617774215,29998080.0,0.0,0.0
4.26171875,0.0,0.0,0.0,3.207508911251544e-11,0.0,0.0,0.0,30252032.0,,0.0,-1.350225716123532e-06,0.0,2078.543299195,0.0,58.131004333496094,1774347795.8251166,33157.513252491175,30252032.0,0.0,0.0
3.677734375,0.0,0.0,0.0,3.220185229579897e-11,0.0,0.0,0.0,30505984.0,,0.0,-1.2076970961061306e-06,0.0,2090.102731123,0.0,58.54941177368164,1774347807.3962991,33296.984548901135,30505984.0,0.0,0.0
4.892578125,0.0,0.0,0.0,3.274169130262905e-11,0.0,0.0,0.0,30759936.0,,0.0,-3.0894304927642224e-06,0.0,2101.674245158,0.0,56.346656799316406,1774347818.955618,33319.71296980235,30759936.0,0.0,0.0
4.392578125,0.0,0.0,0.0,3.19912776824971e-11,0.0,0.0,0.0,31013888.0,"{'path': 'media/html/render_31013888_5081afc4d2a003f01374.html', 'size': 4780877.0, '_type': 'html-file', 'sha256': '5081afc4d2a003f013743d9a59a4d78ad08f03d8e18f7983d78e530f5e07de24'}",0.0,-1.0373446457379032e-06,0.0,2139.975047807,0.0,57.49238586425781,1774347868.8284292,33295.27552109679,31013888.0,0.0,0.0
4.650390625,0.0,0.0,0.0,3.222720701412385e-11,0.0,0.0,0.0,31267840.0,,0.0,1.7184290754812537e-06,0.0,2151.772523686,0.0,56.611026763916016,1774347869.031434,33301.585848875504,31267840.0,0.0,0.0
4.609375,0.0,0.0,0.0,3.2017430373620925e-11,0.0,0.0,0.0,31521792.0,,0.0,1.3108245866533252e-06,0.0,2163.31222736,0.0,57.60936737060547,1774347880.6254768,33236.89630028739,31521792.0,0.0,0.0
4.119140625,0.0,0.0,0.0,3.226409764356397e-11,0.0,0.0,0.0,31775744.0,,0.0,1.6481840248161461e-06,0.0,2174.886943486,0.0,59.213409423828125,1774347892.165328,33351.48217925897,31775744.0,0.0,0.0
4.755859375,0.0,0.0,0.0,3.264283982007399e-11,0.0,0.0,0.0,32029696.0,,0.0,1.6999426861730171e-06,0.0,2186.438036515,0.0,57.14686584472656,1774347903.739938,33300.77896791373,32029696.0,0.0,0.0
5.255859375,0.0,0.0,0.0,3.1918703791156133e-11,0.0,0.0,0.0,32283648.0,"{'sha256': '5081afc4d2a003f013743d9a59a4d78ad08f03d8e18f7983d78e530f5e07de24', 'path': 'media/html/render_32283648_5081afc4d2a003f01374.html', 'size': 4780877.0, '_type': 'html-file'}",0.0,9.08486924799945e-07,0.0,2224.782998546,0.0,57.51156234741211,1774347953.6363456,33329.212033553005,32283648.0,0.0,0.0
4.97265625,0.0,0.0,0.0,3.171732668172389e-11,0.0,0.0,0.0,32537600.0,,0.0,-4.162426989751111e-07,0.0,2236.605268936,0.0,57.56678771972656,1774347953.8868647,33347.56239685254,32537600.0,0.0,0.0
5.39453125,0.0,0.0,0.0,3.203306370158643e-11,0.0,0.0,0.0,32791552.0,,0.0,1.4431691397476243e-06,0.0,2248.161319224,0.0,55.379329681396484,1774347965.4581378,33293.374147627525,32791552.0,0.0,0.0
5.166015625,0.0,0.0,0.0,3.2206761563235986e-11,0.0,0.0,0.0,33045504.0,,0.0,3.6716014051307866e-07,0.0,2259.696641943,0.0,55.56659698486328,1774347977.014328,33349.018894612935,33045504.0,0.0,0.0
5.34765625,0.0,0.0,0.0,3.240072099508495e-11,0.0,0.0,0.0,33299456.0,,0.0,-2.6533061827649362e-06,0.0,2271.243100759,0.0,56.191505432128906,1774347988.5495193,33398.70255318463,33299456.0,0.0,0.0
4.623046875,0.0,0.0,0.0,3.22863506763138e-11,0.0,0.0,0.0,33553408.0,"{'path': 'media/html/render_33553408_5081afc4d2a003f01374.html', 'size': 4780877.0, '_type': 'html-file', 'sha256': '5081afc4d2a003f013743d9a59a4d78ad08f03d8e18f7983d78e530f5e07de24'}",0.0,-1.638860339880921e-06,0.0,2309.576004097,0.0,56.79247283935547,1774348038.4293618,33394.1152098223,33553408.0,0.0,0.0
4.646484375,0.0,0.0,0.0,3.194158826325122e-11,0.0,0.0,0.0,33807360.0,,0.0,5.230151600699173e-07,0.0,2321.365157124,0.0,56.87446212768555,1774348038.6445522,33419.86713239474,33807360.0,0.0,0.0
4.548828125,0.0,0.0,0.0,3.1913610643030665e-11,0.0,0.0,0.0,34061312.0,,0.0,7.390851806121645e-07,0.0,2332.916567819,0.0,57.529598236083984,1774348050.218076,33302.22721698988,34061312.0,0.0,0.0
4.27734375,0.0,0.0,0.0,3.2041563846618715e-11,0.0,0.0,0.0,34315264.0,,0.0,-6.440807283070171e-07,0.0,2344.478604322,0.0,58.663047790527344,1774348061.7695682,33400.79926617776,34315264.0,0.0,0.0
4.876953125,0.0,0.0,0.0,3.201151149712089e-11,0.0,0.0,0.0,34569216.0,,0.0,1.557550000086394e-08,0.0,2356.02866406,0.0,58.41279983520508,1774348073.3316154,33332.20539699442,34569216.0,0.0,0.0
4.958984375,0.0,0.0,0.0,3.2628198753936744e-11,0.0,0.0,0.0,34823168.0,"{'path': 'media/html/render_34823168_5081afc4d2a003f01374.html', 'size': 4780877.0, '_type': 'html-file', 'sha256': '5081afc4d2a003f013743d9a59a4d78ad08f03d8e18f7983d78e530f5e07de24'}",0.0,2.726211732806405e-06,0.0,2393.076056455,0.0,56.52430725097656,1774348121.9294567,33391.195505439886,34823168.0,0.0,0.0
4.609375,0.0,0.0,0.0,3.235491388697831e-11,0.0,0.0,0.0,35077120.0,,0.0,2.358963001825032e-06,0.0,2404.913976724,0.0,57.80968475341797,1774348122.1617565,33367.651357829025,35077120.0,0.0,0.0
5.068359375,0.0,0.0,0.0,3.2045862491392185e-11,0.0,0.0,0.0,35331072.0,,0.0,-9.638690698920982e-07,0.0,2416.471732994,0.0,54.65544891357422,1774348133.7670016,33193.27320986781,35331072.0,0.0,0.0
4.6484375,0.0,0.0,0.0,3.213209212593604e-11,0.0,0.0,0.0,35585024.0,,0.0,-2.2209726466826396e-06,0.0,2428.029451053,0.0,57.05789566040039,1774348145.3246627,33340.39243614684,35585024.0,0.0,0.0
4.705078125,0.0,0.0,0.0,3.1847635639792315e-11,0.0,0.0,0.0,35838976.0,,0.0,7.018285259619006e-07,0.0,2439.601488634,0.0,56.954551696777344,1774348156.8824644,33346.50899496339,35838976.0,0.0,0.0
4.841796875,0.0,0.0,0.0,3.194194214684032e-11,0.0,0.0,0.0,36092928.0,"{'path': 'media/html/render_36092928_5081afc4d2a003f01374.html', 'size': 4780877.0, '_type': 'html-file', 'sha256': '5081afc4d2a003f013743d9a59a4d78ad08f03d8e18f7983d78e530f5e07de24'}",0.0,-1.826892628287169e-07,0.0,2477.830801335,0.0,56.792945861816406,1774348206.6841433,33299.39434719438,36092928.0,0.0,0.0
5.248046875,0.0,0.0,0.0,3.194203582190802e-11,0.0,0.0,0.0,36346880.0,,0.0,-8.500350077156327e-07,0.0,2489.639125248,0.0,55.73663330078125,1774348206.9015114,33322.81930066534,36346880.0,0.0,0.0
5.5078125,0.0,0.0,0.0,3.209155163830246e-11,0.0,0.0,0.0,36600832.0,,0.0,1.1340329137965455e-06,0.0,2501.19090963,0.0,55.432281494140625,1774348218.4920006,33262.069682062145,36600832.0,0.0,0.0
4.951171875,0.0,0.0,0.0,3.19118100000626e-11,0.0,0.0,0.0,36854784.0,,0.0,-8.19260890239093e-08,0.0,2512.747130683,0.0,57.52391052246094,1774348230.0438027,33372.871342615974,36854784.0,0.0,0.0
4.654296875,0.0,0.0,0.0,3.244382193456907e-11,0.0,0.0,0.0,37108736.0,,0.0,-2.1092023416713346e-06,0.0,2524.278970385,0.0,57.623680114746094,1774348241.6000752,33360.30558217475,37108736.0,0.0,0.0
4.66015625,0.0,0.0,0.0,3.172091062042526e-11,0.0,0.0,0.0,37362688.0,"{'_type': 'html-file', 'sha256': '5081afc4d2a003f013743d9a59a4d78ad08f03d8e18f7983d78e530f5e07de24', 'path': 'media/html/render_37362688_5081afc4d2a003f01374.html', 'size': 4780877.0}",0.0,-1.1617157014143231e-07,0.0,2562.691395101,0.0,56.86180877685547,1774348291.5448067,33412.25414347761,37362688.0,0.0,0.0
4.572265625,0.0,0.0,0.0,3.200305645489898e-11,0.0,0.0,0.0,37616640.0,,0.0,7.250781095535785e-07,0.0,2574.490304082,0.0,57.610511779785156,1774348291.7572389,33412.09064169827,37616640.0,0.0,0.0
4.423828125,0.0,0.0,0.0,3.219059394043988e-11,0.0,0.0,0.0,37870592.0,,0.0,1.039389076140651e-06,0.0,2586.043459571,0.0,57.58868408203125,1774348303.343213,33201.02785100444,37870592.0,0.0,0.0
4.904296875,0.0,0.0,0.0,3.249361196777656e-11,0.0,0.0,0.0,38124544.0,,0.0,2.4665059754624963e-06,0.0,2597.583868335,0.0,56.910423278808594,1774348314.896536,33353.42257231885,38124544.0,0.0,0.0
4.298828125,0.0,0.0,0.0,3.220147759552816e-11,0.0,0.0,0.0,38378496.0,,0.0,-9.809012908590375e-07,0.0,2609.14263263,0.0,58.04707336425781,1774348326.4368315,33381.62865102983,38378496.0,0.0,0.0
4.783203125,0.0,0.0,0.0,3.1950067591601794e-11,0.0,0.0,0.0,38632448.0,"{'_type': 'html-file', 'sha256': '5081afc4d2a003f013743d9a59a4d78ad08f03d8e18f7983d78e530f5e07de24', 'path': 'media/html/render_38632448_5081afc4d2a003f01374.html', 'size': 4780877.0}",0.0,4.2326169591433427e-07,0.0,2646.263662628,0.0,56.50634002685547,1774348375.117017,33337.32978111358,38632448.0,0.0,0.0
4.623046875,0.0,0.0,0.0,3.2398063398719756e-11,0.0,0.0,0.0,38886400.0,,0.0,1.790506644283596e-06,0.0,2658.084299861,0.0,58.65647888183594,1774348375.3537464,33380.05214279874,38886400.0,0.0,0.0
4.091796875,0.0,0.0,0.0,3.182427238401786e-11,0.0,0.0,0.0,39140352.0,,0.0,7.550746090601024e-07,0.0,2669.620744571,0.0,57.50117492675781,1774348386.937289,33288.899960243405,39140352.0,0.0,0.0
4.328125,0.0,0.0,0.0,3.2264035193518836e-11,0.0,0.0,0.0,39394304.0,,0.0,-5.926311814619112e-07,0.0,2681.171590499,0.0,57.53540802001953,1774348398.4737399,33383.97224303852,39394304.0,0.0,0.0
4.58984375,0.0,0.0,0.0,3.187405547833144e-11,0.0,0.0,0.0,39648256.0,,0.0,-3.1438344194612e-07,0.0,2692.703210828,0.0,56.30632781982422,1774348410.0241716,33374.41370951995,39648256.0,0.0,0.0
5.40625,0.0,0.0,0.0,3.215595845151853e-11,0.0,0.0,0.0,39902208.0,"{'path': 'media/html/render_39902208_5081afc4d2a003f01374.html', 'size': 4780877.0, '_type': 'html-file', 'sha256': '5081afc4d2a003f013743d9a59a4d78ad08f03d8e18f7983d78e530f5e07de24'}",0.0,3.5844655599248654e-07,0.0,2731.215603702,0.0,55.933231353759766,1774348460.0689733,33401.95875048077,39902208.0,0.0,0.0
3.923828125,0.0,0.0,0.0,3.2143007006046886e-11,0.0,0.0,0.0,40156160.0,,0.0,-2.166558033422916e-06,0.0,2743.040420655,0.0,59.79185104370117,1774348460.2843325,33403.790836912514,40156160.0,0.0,0.0
4.986328125,0.0,0.0,0.0,3.223793801354624e-11,0.0,0.0,0.0,40410112.0,,0.0,-1.7001781316139386e-06,0.0,2754.572683693,0.0,56.42381286621094,1774348471.893262,33262.14239069612,40410112.0,0.0,0.0
4.80859375,0.0,0.0,0.0,3.276527313356148e-11,0.0,0.0,0.0,40664064.0,,0.0,2.531060999899637e-06,0.0,2766.108854638,0.0,56.027687072753906,1774348483.4256315,33454.64139125331,40664064.0,0.0,0.0
5.697265625,0.0,0.0,0.0,3.236029846864774e-11,0.0,0.0,0.0,40918016.0,,0.0,-1.6251243550868821e-06,0.0,2777.654103472,0.0,54.863338470458984,1774348494.961763,33400.60445557597,40918016.0,0.0,0.0
4.6640625,0.0,0.0,0.0,3.219128089093637e-11,0.0,0.0,0.0,41171968.0,"{'size': 4780877.0, '_type': 'html-file', 'sha256': '5081afc4d2a003f013743d9a59a4d78ad08f03d8e18f7983d78e530f5e07de24', 'path': 'media/html/render_41171968_5081afc4d2a003f01374.html'}",0.0,-2.1654209376720246e-06,0.0,2816.365732015,0.0,56.79852294921875,1774348545.2190971,33400.35937449828,41171968.0,0.0,0.0
4.53125,0.0,0.0,0.0,3.218416158579096e-11,0.0,0.0,0.0,41425920.0,,0.0,-1.1343653341100435e-06,0.0,2828.257576602,0.0,56.71013259887695,1774348545.5265138,33333.38307304299,41425920.0,0.0,0.0
4.4921875,0.0,0.0,0.0,3.198434919693405e-11,0.0,0.0,0.0,41679872.0,,0.0,-7.547093900939217e-07,0.0,2839.787564422,0.0,58.043941497802734,1774348557.110372,33287.81801179183,41679872.0,0.0,0.0
4.427734375,0.0,0.0,0.0,3.196018102946674e-11,0.0,0.0,0.0,41933824.0,,0.0,1.2282670240892912e-06,0.0,2851.334127146,0.0,56.88624572753906,1774348568.6405783,33416.5340572278,41933824.0,0.0,0.0
4.61328125,0.0,0.0,0.0,3.2020362056295326e-11,0.0,0.0,0.0,42187776.0,,0.0,5.772988842522864e-08,0.0,2862.873441873,0.0,57.634437561035156,1774348580.1870384,33397.997773219926,42187776.0,0.0,0.0
4.0,0.0,0.0,0.0,3.203910400872978e-11,0.0,0.0,0.0,42441728.0,"{'path': 'media/html/render_42441728_5081afc4d2a003f01374.html', 'size': 4780877.0, '_type': 'html-file', 'sha256': '5081afc4d2a003f013743d9a59a4d78ad08f03d8e18f7983d78e530f5e07de24'}",0.0,-7.339574636944235e-08,0.0,2899.747012196,0.0,57.815834045410156,1774348628.6004233,33373.04700839825,42441728.0,0.0,0.0
4.037109375,0.0,0.0,0.0,3.193991598982038e-11,0.0,0.0,0.0,42695680.0,,0.0,2.431524990242906e-07,0.0,2911.518064057,0.0,58.46051025390625,1774348628.816257,33350.12988596226,42695680.0,0.0,0.0
4.625,0.0,0.0,0.0,3.18785137176647e-11,0.0,0.0,0.0,42949632.0,,0.0,3.727779471773829e-07,0.0,2923.054088105,0.0,57.24478530883789,1774348640.370895,33337.4956822519,42949632.0,0.0,0.0
4.826171875,0.0,0.0,0.0,3.229110381863798e-11,0.0,0.0,0.0,43203584.0,,0.0,-1.920480144690373e-06,0.0,2934.605270212,0.0,57.037025451660156,1774348651.907129,33455.277109743074,43203584.0,0.0,0.0
4.650390625,0.0,0.0,0.0,3.241515736385203e-11,0.0,0.0,0.0,43457536.0,,0.0,-1.3493501000994002e-06,0.0,2946.158170058,0.0,57.61933898925781,1774348663.4582348,33336.755921985714,43457536.0,0.0,0.0
4.833984375,0.0,0.0,0.0,3.191811051572735e-11,0.0,0.0,0.0,43711488.0,"{'path': 'media/html/render_43711488_5081afc4d2a003f01374.html', 'size': 4780877.0, '_type': 'html-file', 'sha256': '5081afc4d2a003f013743d9a59a4d78ad08f03d8e18f7983d78e530f5e07de24'}",0.0,4.677578857581466e-08,0.0,2985.004444358,0.0,58.18101501464844,1774348713.8578243,33378.463231767804,43711488.0,0.0,0.0
4.509765625,0.0,0.0,0.0,3.200204337638901e-11,0.0,0.0,0.0,43965440.0,,0.0,1.993531441257801e-06,0.0,2996.870588392,0.0,58.011383056640625,1774348714.1161082,33373.988106580124,43965440.0,0.0,0.0
3.982421875,0.0,0.0,0.0,3.190338618286326e-11,0.0,0.0,0.0,44219392.0,,0.0,-9.421812663390483e-09,0.0,3008.414010198,0.0,58.320411682128906,1774348725.7234557,33184.29394213167,44219392.0,0.0,0.0
5.34375,0.0,0.0,0.0,3.184926281041278e-11,0.0,0.0,0.0,44473344.0,,0.0,-3.789355105254799e-07,0.0,3019.956073661,0.0,56.15215301513672,1774348737.266878,33363.972317803244,44473344.0,0.0,0.0
4.37109375,0.0,0.0,0.0,3.2097737662217796e-11,0.0,0.0,0.0,44727296.0,,0.0,-8.609770816292439e-07,0.0,3031.491286293,0.0,57.60493850708008,1774348748.808955,33422.63768698123,44727296.0,0.0,0.0
4.126953125,0.0,0.0,0.0,3.2690995743767104e-11,0.0,0.0,0.0,44981248.0,"{'sha256': '5081afc4d2a003f013743d9a59a4d78ad08f03d8e18f7983d78e530f5e07de24', 'path': 'media/html/render_44981248_5081afc4d2a003f01374.html', 'size': 4780877.0, '_type': 'html-file'}",0.0,-2.723118996073026e-06,0.0,3068.308888956,0.0,58.26131057739258,1774348797.1622744,33383.79541591453,44981248.0,0.0,0.0
4.9921875,0.0,0.0,0.0,3.210410409737463e-11,0.0,0.0,0.0,45235200.0,,0.0,-1.7021134226524737e-06,0.0,3080.107770771,0.0,55.858673095703125,1774348797.377294,33460.14930170773,45235200.0,0.0,0.0
4.505859375,0.0,0.0,0.0,3.230925249564365e-11,0.0,0.0,0.0,45489152.0,,0.0,-7.704244922024372e-07,0.0,3091.678611217,0.0,58.17076873779297,1774348808.9606936,33220.645305812475,45489152.0,0.0,0.0
4.4453125,0.0,0.0,0.0,3.204626147779166e-11,0.0,0.0,0.0,45743104.0,,0.0,9.418054673915321e-07,0.0,3103.23789764,0.0,57.462196350097656,1774348820.5316088,33311.39023316712,45743104.0,0.0,0.0
4.029296875,0.0,0.0,0.0,3.204451634597483e-11,0.0,0.0,0.0,45997056.0,,0.0,-2.686880975488748e-07,0.0,3114.802244808,0.0,58.33714294433594,1774348832.0909402,33298.59590022375,45997056.0,0.0,0.0
4.794921875,0.0,0.0,0.0,3.199186748847893e-11,0.0,0.0,0.0,46251008.0,"{'path': 'media/html/render_46251008_5081afc4d2a003f01374.html', 'size': 4780877.0, '_type': 'html-file', 'sha256': '5081afc4d2a003f013743d9a59a4d78ad08f03d8e18f7983d78e530f5e07de24'}",0.0,-1.278095993484385e-07,0.0,3153.402514681,0.0,56.96228790283203,1774348882.2558908,33341.4308404511,46251008.0,0.0,0.0
4.421875,0.0,0.0,0.0,3.195744363582165e-11,0.0,0.0,0.0,46504960.0,,0.0,-3.500994694149995e-07,0.0,3165.343565455,0.0,58.334503173828125,1774348882.5617344,33312.43412453208,46504960.0,0.0,0.0
4.615234375,0.0,0.0,0.0,3.201460971324899e-11,0.0,0.0,0.0,46758912.0,,0.0,-6.832677854617941e-07,0.0,3176.899352714,0.0,56.70684051513672,1774348894.1964743,33097.182290467616,46758912.0,0.0,0.0
5.083984375,0.0,0.0,0.0,3.215329044681248e-11,0.0,0.0,0.0,47012864.0,,0.0,-1.974621682165889e-06,0.0,3188.467899423,0.0,56.33805847167969,1774348905.7523346,33307.9308573424,47012864.0,0.0,0.0
5.13671875,0.0,0.0,0.0,3.1882409906591747e-11,0.0,0.0,0.0,47266816.0,,0.0,3.9353096781269414e-07,0.0,3200.019184598,0.0,56.3588752746582,1774348917.3207786,33303.58604111503,47266816.0,0.0,0.0
4.486328125,0.0,0.0,0.0,3.203140183649644e-11,0.0,0.0,0.0,47520768.0,"{'path': 'media/html/render_47520768_5081afc4d2a003f01374.html', 'size': 4780877.0, '_type': 'html-file', 'sha256': '5081afc4d2a003f013743d9a59a4d78ad08f03d8e18f7983d78e530f5e07de24'}",0.0,6.902591849211603e-07,0.0,3237.047518983,0.0,57.57872009277344,1774348965.9007711,33346.10498236227,47520768.0,0.0,0.0
4.67578125,0.0,0.0,0.0,3.2134482574885936e-11,0.0,0.0,0.0,47774720.0,,0.0,2.7635940114123514e-07,0.0,3248.840094923,0.0,58.049835205078125,1774348966.1215734,33325.0587198601,47774720.0,0.0,0.0
5.1796875,0.0,0.0,0.0,3.180728250229414e-11,0.0,0.0,0.0,48028672.0,,0.0,-6.927990057192801e-07,0.0,3260.387915505,0.0,56.61195373535156,1774348977.6930299,33279.31988044899,48028672.0,0.0,0.0
4.935546875,0.0,0.0,0.0,3.2236841668309424e-11,0.0,0.0,0.0,48282624.0,,0.0,1.091913077289064e-06,0.0,3271.929584711,0.0,58.331050872802734,1774348989.2409048,33397.717126180374,48282624.0,0.0,0.0
5.3515625,0.0,0.0,0.0,3.236974924214486e-11,0.0,0.0,0.0,48536576.0,,0.0,2.3952475203259382e-06,0.0,3283.477061517,0.0,55.77793884277344,1774349000.7821858,33379.700665577795,48536576.0,0.0,0.0
4.73046875,0.0,0.0,0.0,3.1954296847436225e-11,0.0,0.0,0.0,48790528.0,"{'path': 'media/html/render_48790528_5081afc4d2a003f01374.html', 'size': 4780877.0, '_type': 'html-file', 'sha256': '5081afc4d2a003f013743d9a59a4d78ad08f03d8e18f7983d78e530f5e07de24'}",0.0,-3.6425390703698213e-07,0.0,3322.138607522,0.0,56.878265380859375,1774349050.9919853,33385.32100386033,48790528.0,0.0,0.0
4.39453125,0.0,0.0,0.0,3.2040016473278143e-11,0.0,0.0,0.0,49044480.0,,0.0,3.5830618116960977e-07,0.0,3333.969868693,0.0,58.70295715332031,1774349051.2468057,33480.67621347001,49044480.0,0.0,0.0
4.8984375,0.0,0.0,0.0,3.2062446447822524e-11,0.0,0.0,0.0,49298432.0,,0.0,2.7870930807694094e-07,0.0,3345.503534964,0.0,56.81043243408203,1774349062.8229423,33311.09853869256,49298432.0,0.0,0.0
4.103515625,0.0,0.0,0.0,3.1775550940471575e-11,0.0,0.0,0.0,49552384.0,,0.0,8.652091878502688e-07,0.0,3357.044379499,0.0,57.27986145019531,1774349074.3564634,33400.64949223358,49552384.0,0.0,0.0
4.6171875,0.0,0.0,0.0,3.207429113971649e-11,0.0,0.0,0.0,49806336.0,,0.0,-2.455987839766749e-07,0.0,3368.58573692,0.0,58.068782806396484,1774349085.8973973,33409.28306274209,49806336.0,0.0,0.0
5.052734375,0.0,0.0,0.0,3.2033216357252314e-11,0.0,0.0,0.0,50060288.0,"{'path': 'media/html/render_50060288_5081afc4d2a003f01374.html', 'size': 4780877.0, '_type': 'html-file', 'sha256': '5081afc4d2a003f013743d9a59a4d78ad08f03d8e18f7983d78e530f5e07de24'}",0.0,4.330885303716059e-07,0.0,3405.735569631,0.0,56.80364990234375,1774349134.5889213,33387.94977876976,50060288.0,0.0,0.0
5.25,0.0,0.0,0.0,3.182031374504568e-11,0.0,0.0,0.0,50314240.0,,0.0,-7.848830705370347e-07,0.0,3417.526455329,0.0,55.95173645019531,1774349134.806903,33385.5690035531,50314240.0,0.0,0.0
