eval/episode_reward_dist,eval/episode_success_hard,render,eval/episode_reward_survive,eval/episode_dist,training/critic_loss,training/sps,eval/episode_reward_ctrl,eval/episode_reward,training/log_alpha,eval/episode_success,training/actor_loss,_runtime,eval/episode_success_any,eval/episode_reward_near,training/alpha_loss,_timestamp,training/entropy,eval/episode_success_easy,step,_step
0.0,0.0,"{'path': 'media/html/render_24665088_ae2ccbd7117ba4699c6c.html', 'size': 4780069.0, '_type': 'html-file', 'sha256': 'ae2ccbd7117ba4699c6c760276cc49cd7a4c571df2783eb54b0994907dc69e45'}",0.0,54.8070068359375,3.248132318667274e-11,32788.222149438305,0.0,0.0,0.0,0.0,2.918917516581132e-06,1729.627650451,0.0,0.0,0.0,1774354383.8274744,0.0,4.275390625,24665088.0,24665088.0
0.0,0.0,,0.0,53.974822998046875,3.254202116109717e-11,32769.652301053735,0.0,0.0,0.0,0.0,3.0079831958573777e-06,1741.592147165,0.0,0.0,0.0,1774354384.0844488,0.0,3.96875,24919040.0,24919040.0
0.0,0.0,,0.0,53.34405517578125,3.359775652134189e-11,32739.94943607101,0.0,0.0,0.0,0.0,3.96102268496179e-06,1753.26952258,0.0,0.0,0.0,1774354395.7916434,0.0,4.90234375,25172992.0,25172992.0
0.0,0.0,,0.0,54.16530990600586,3.337046611262551e-11,32826.76143571361,0.0,0.0,0.0,0.0,3.8192051761143375e-06,1764.938492062,0.0,0.0,0.0,1774354407.4688926,0.0,4.451171875,25426944.0,25426944.0
0.0,0.0,,0.0,54.82147979736328,3.32255403745485e-11,32879.78427664742,0.0,0.0,0.0,0.0,3.642470119302743e-06,1776.632373251,0.0,0.0,0.0,1774354419.1379015,0.0,4.341796875,25680896.0,25680896.0
0.0,0.0,"{'sha256': 'ae2ccbd7117ba4699c6c760276cc49cd7a4c571df2783eb54b0994907dc69e45', 'path': 'media/html/render_25934848_ae2ccbd7117ba4699c6c.html', 'size': 4780069.0, '_type': 'html-file'}",0.0,54.083587646484375,3.325436107037838e-11,32772.24450134002,0.0,0.0,0.0,0.0,3.886742433678592e-06,1814.758802752,0.0,0.0,0.0,1774354468.9586,0.0,4.4453125,25934848.0,25934848.0
0.0,0.0,,0.0,54.73181915283203,3.250564054035898e-11,32856.244059011515,0.0,0.0,0.0,0.0,2.8022411697747884e-06,1826.679938401,0.0,0.0,0.0,1774354469.1678133,0.0,4.228515625,26188800.0,26188800.0
0.0,0.0,,0.0,53.987548828125,3.306021775784096e-11,32721.49753901843,0.0,0.0,0.0,0.0,3.536897793310345e-06,1838.380837274,0.0,0.0,0.0,1774354480.8793247,0.0,4.259765625,26442752.0,26442752.0
0.0,0.0,,0.0,53.077491760253906,3.317817548476043e-11,32785.67989690574,0.0,0.0,0.0,0.0,3.697321517392993e-06,1850.067236646,0.0,0.0,0.0,1774354492.5801105,0.0,4.5,26696704.0,26696704.0
0.0,0.0,,0.0,53.05337142944336,3.390134353797869e-11,32792.582944722235,0.0,0.0,0.0,0.0,4.229829755786341e-06,1861.7532591,0.0,0.0,0.0,1774354504.2666788,0.0,4.626953125,26950656.0,26950656.0
0.0,0.0,"{'_type': 'html-file', 'sha256': 'ae2ccbd7117ba4699c6c760276cc49cd7a4c571df2783eb54b0994907dc69e45', 'path': 'media/html/render_27204608_ae2ccbd7117ba4699c6c.html', 'size': 4780069.0}",0.0,52.75784683227539,3.213019086900637e-11,32815.89955342543,0.0,0.0,0.0,0.0,2.018560280703241e-06,1900.042135665,0.0,0.0,0.0,1774354554.2419195,0.0,4.65234375,27204608.0,27204608.0
0.0,0.0,,0.0,54.08348083496094,3.3476589555991865e-11,32793.844965298595,0.0,0.0,0.0,0.0,3.7745796817034716e-06,1911.956735157,0.0,0.0,0.0,1774354554.4482477,0.0,4.38671875,27458560.0,27458560.0
0.0,0.0,,0.0,53.46234893798828,3.254829739063325e-11,32768.93551057858,0.0,0.0,0.0,0.0,2.747941380221164e-06,1923.640119122,0.0,0.0,0.0,1774354566.1560323,0.0,4.755859375,27712512.0,27712512.0
0.0,0.0,,0.0,53.61842346191406,3.311522236981723e-11,32794.75872881996,0.0,0.0,0.0,0.0,3.7610034269164316e-06,1935.331802973,0.0,0.0,0.0,1774354577.8395305,0.0,4.908203125,27966464.0,27966464.0
0.0,0.0,,0.0,55.112186431884766,3.263614725690367e-11,32812.76874239907,0.0,0.0,0.0,0.0,2.9798075047438033e-06,1947.022165961,0.0,0.0,0.0,1774354589.5311606,0.0,4.24609375,28220416.0,28220416.0
0.0,0.0,"{'size': 4780069.0, '_type': 'html-file', 'sha256': 'ae2ccbd7117ba4699c6c760276cc49cd7a4c571df2783eb54b0994907dc69e45', 'path': 'media/html/render_28474368_ae2ccbd7117ba4699c6c.html'}",0.0,55.110015869140625,3.23899726484278e-11,32779.94084165961,0.0,0.0,0.0,0.0,2.5724550596351037e-06,1985.105166811,0.0,0.0,0.0,1774354639.304965,0.0,4.052734375,28474368.0,28474368.0
0.0,0.0,,0.0,52.64494323730469,3.2314498299435e-11,32880.3039413294,0.0,0.0,0.0,0.0,2.4555554318794748e-06,1997.068316141,0.0,0.0,0.0,1774354639.54091,0.0,5.087890625,28728320.0,28728320.0
0.0,0.0,,0.0,53.982810974121094,3.201864468005411e-11,32679.013483892664,0.0,0.0,0.0,0.0,1.9079782305198023e-06,2008.754114115,0.0,0.0,0.0,1774354651.2676706,0.0,4.720703125,28982272.0,28982272.0
0.0,0.0,,0.0,54.162071228027344,3.428133471539141e-11,32789.40611178177,0.0,0.0,0.0,0.0,4.645252374757547e-06,2020.442865262,0.0,0.0,0.0,1774354662.9534447,0.0,4.640625,29236224.0,29236224.0
0.0,0.0,,0.0,53.455997467041016,3.225932021511113e-11,32786.13604023039,0.0,0.0,0.0,0.0,2.3608049559697974e-06,2032.135870648,0.0,0.0,0.0,1774354674.6417472,0.0,4.60546875,29490176.0,29490176.0
0.0,0.0,"{'path': 'media/html/render_29744128_ae2ccbd7117ba4699c6c.html', 'size': 4780069.0, '_type': 'html-file', 'sha256': 'ae2ccbd7117ba4699c6c760276cc49cd7a4c571df2783eb54b0994907dc69e45'}",0.0,54.8240966796875,3.196723788456701e-11,32767.79637223314,0.0,0.0,0.0,0.0,1.6332470522684162e-06,2070.376759511,0.0,0.0,0.0,1774354724.5765302,0.0,4.498046875,29744128.0,29744128.0
0.0,0.0,,0.0,55.629173278808594,3.256544686691676e-11,32787.99101928007,0.0,0.0,0.0,0.0,2.96315420200699e-06,2082.328249197,0.0,0.0,0.0,1774354724.7901647,0.0,3.931640625,29998080.0,29998080.0
0.0,0.0,,0.0,54.70453643798828,3.2721134829438725e-11,32729.443606222427,0.0,0.0,0.0,0.0,2.84169345832197e-06,2094.011013347,0.0,0.0,0.0,1774354736.5276635,0.0,4.203125,30252032.0,30252032.0
0.0,0.0,,0.0,54.37791442871094,3.2827563584136854e-11,32812.07634469282,0.0,0.0,0.0,0.0,3.334346729388926e-06,2105.688000224,0.0,0.0,0.0,1774354748.2104075,0.0,4.697265625,30505984.0,30505984.0
0.0,0.0,,0.0,54.004364013671875,3.288882013952055e-11,32817.95102867294,0.0,0.0,0.0,0.0,3.236433713027509e-06,2117.368943329,0.0,0.0,0.0,1774354759.887309,0.0,4.34765625,30759936.0,30759936.0
0.0,0.0,"{'size': 4780069.0, '_type': 'html-file', 'sha256': 'ae2ccbd7117ba4699c6c760276cc49cd7a4c571df2783eb54b0994907dc69e45', 'path': 'media/html/render_31013888_ae2ccbd7117ba4699c6c.html'}",0.0,53.06044387817383,3.2672971966851705e-11,32819.10275779496,0.0,0.0,0.0,0.0,2.691417648748029e-06,2154.337941504,0.0,0.0,0.0,1774354808.5376794,0.0,5.0234375,31013888.0,31013888.0
0.0,0.0,,0.0,54.211448669433594,3.3150388684122234e-11,32860.36040324186,0.0,0.0,0.0,0.0,3.677896074805176e-06,2166.319554962,0.0,0.0,0.0,1774354808.7979198,0.0,4.630859375,31267840.0,31267840.0
0.0,0.0,,0.0,53.86875915527344,3.311752608259333e-11,32686.435388377624,0.0,0.0,0.0,0.0,3.4101483379345154e-06,2177.977808265,0.0,0.0,0.0,1774354820.5189404,0.0,4.109375,31521792.0,31521792.0
0.0,0.0,,0.0,54.27106475830078,3.3406298560745284e-11,32839.69280391006,0.0,0.0,0.0,0.0,3.99826558350469e-06,2189.650051092,0.0,0.0,0.0,1774354832.1767719,0.0,4.48828125,31775744.0,31775744.0
0.0,0.0,,0.0,53.93010711669922,3.3318039299734536e-11,32843.66220685584,0.0,0.0,0.0,0.0,3.7615327528328635e-06,2201.308242158,0.0,0.0,0.0,1774354843.849466,0.0,4.521484375,32029696.0,32029696.0
0.0,0.0,"{'path': 'media/html/render_32283648_ae2ccbd7117ba4699c6c.html', 'size': 4780069.0, '_type': 'html-file', 'sha256': 'ae2ccbd7117ba4699c6c760276cc49cd7a4c571df2783eb54b0994907dc69e45'}",0.0,54.867034912109375,3.289049935184529e-11,32852.65564303157,0.0,0.0,0.0,0.0,3.4196868909930345e-06,2239.749127267,0.0,0.0,0.0,1774354893.9489095,0.0,4.013671875,32283648.0,32283648.0
0.0,0.0,,0.0,54.20484161376953,3.298579118182765e-11,32750.010889224788,0.0,0.0,0.0,0.0,3.3559483654244104e-06,2251.661521994,0.0,0.0,0.0,1774354894.1581829,0.0,4.275390625,32537600.0,32537600.0
0.0,0.0,,0.0,53.97456359863281,3.246340696261285e-11,32706.929555051745,0.0,0.0,0.0,0.0,2.701229504964431e-06,2263.349521738,0.0,0.0,0.0,1774354905.8608782,0.0,4.3828125,32791552.0,32791552.0
0.0,0.0,,0.0,53.854312896728516,3.254521652173992e-11,32793.32197218562,0.0,0.0,0.0,0.0,3.148490350213251e-06,2274.992921114,0.0,0.0,0.0,1774354917.548954,0.0,4.923828125,33045504.0,33045504.0
0.0,0.0,,0.0,54.932884216308594,3.234017914577336e-11,32908.38618159805,0.0,0.0,0.0,0.0,2.6377133508503903e-06,2286.644817618,0.0,0.0,0.0,1774354929.1923392,0.0,4.21875,33299456.0,33299456.0
0.0,0.0,"{'path': 'media/html/render_33553408_ae2ccbd7117ba4699c6c.html', 'size': 4780069.0, '_type': 'html-file', 'sha256': 'ae2ccbd7117ba4699c6c760276cc49cd7a4c571df2783eb54b0994907dc69e45'}",0.0,53.555816650390625,3.2795596099921553e-11,32913.0068087455,0.0,0.0,0.0,0.0,3.2177997582039097e-06,2325.071500051,0.0,0.0,0.0,1774354979.27128,0.0,4.60546875,33553408.0,33553408.0
0.0,0.0,,0.0,53.83179473876953,3.285529834307077e-11,32891.83314996821,0.0,0.0,0.0,0.0,3.3250219075853238e-06,2337.039049374,0.0,0.0,0.0,1774354979.517654,0.0,4.669921875,33807360.0,33807360.0
0.0,0.0,,0.0,54.656951904296875,3.233829523607845e-11,32682.14790223571,0.0,0.0,0.0,0.0,2.448645545882755e-06,2348.716053183,0.0,0.0,0.0,1774354991.2384615,0.0,4.828125,34061312.0,34061312.0
0.0,0.0,,0.0,52.630584716796875,3.2451607373529257e-11,32827.76606787086,0.0,0.0,0.0,0.0,2.715709342737682e-06,2360.389177879,0.0,0.0,0.0,1774355002.9152822,0.0,5.30859375,34315264.0,34315264.0
0.0,0.0,,0.0,55.431854248046875,3.34974270543853e-11,32833.14943456741,0.0,0.0,0.0,0.0,3.895843747159233e-06,2372.074455193,0.0,0.0,0.0,1774355014.5885499,0.0,4.03515625,34569216.0,34569216.0
0.0,0.0,"{'path': 'media/html/render_34823168_ae2ccbd7117ba4699c6c.html', 'size': 4780069.0, '_type': 'html-file', 'sha256': 'ae2ccbd7117ba4699c6c760276cc49cd7a4c571df2783eb54b0994907dc69e45'}",0.0,54.83936309814453,3.283195937342498e-11,32807.62952316121,0.0,0.0,0.0,0.0,3.4745137327263365e-06,2409.078129306,0.0,0.0,0.0,1774355063.2779076,0.0,4.001953125,34823168.0,34823168.0
0.0,0.0,,0.0,53.30302047729492,3.376456753079182e-11,32744.863122257357,0.0,0.0,0.0,0.0,4.070093837071909e-06,2420.98892271,0.0,0.0,0.0,1774355063.4859936,0.0,3.83203125,35077120.0,35077120.0
0.0,0.0,,0.0,54.44151306152344,3.300892545410328e-11,32762.543247556925,0.0,0.0,0.0,0.0,3.576352355594281e-06,2432.679687795,0.0,0.0,0.0,1774355075.1882713,0.0,4.34375,35331072.0,35331072.0
0.0,0.0,,0.0,52.95623779296875,3.3138793792408805e-11,32785.66879623082,0.0,0.0,0.0,0.0,3.601649950724095e-06,2444.358130204,0.0,0.0,0.0,1774355086.8789146,0.0,4.873046875,35585024.0,35585024.0
0.0,0.0,,0.0,53.17106628417969,3.381721985773467e-11,32819.11489233368,0.0,0.0,0.0,0.0,4.335432549851248e-06,2456.035126144,0.0,0.0,0.0,1774355098.5575154,0.0,4.80859375,35838976.0,35838976.0
0.0,0.0,"{'sha256': 'ae2ccbd7117ba4699c6c760276cc49cd7a4c571df2783eb54b0994907dc69e45', 'path': 'media/html/render_36092928_ae2ccbd7117ba4699c6c.html', 'size': 4780069.0, '_type': 'html-file'}",0.0,55.21833038330078,3.3296282397898835e-11,32828.610896786435,0.0,0.0,0.0,0.0,3.932119852834148e-06,2494.346735969,0.0,0.0,0.0,1774355148.546583,0.0,3.904296875,36092928.0,36092928.0
0.0,0.0,,0.0,54.51409149169922,3.321310240722575e-11,32802.012081306224,0.0,0.0,0.0,0.0,3.76302386939642e-06,2506.297683008,0.0,0.0,0.0,1774355148.7715049,0.0,4.103515625,36346880.0,36346880.0
0.0,0.0,,0.0,54.602691650390625,3.375694168639143e-11,32655.30524472121,0.0,0.0,0.0,0.0,4.1976118154707365e-06,2517.969626389,0.0,0.0,0.0,1774355160.4969528,0.0,4.123046875,36600832.0,36600832.0
0.0,0.0,,0.0,54.75937271118164,3.2671764599312425e-11,32847.74906146702,0.0,0.0,0.0,0.0,2.7707476419891464e-06,2529.668336584,0.0,0.0,0.0,1774355172.1690052,0.0,4.142578125,36854784.0,36854784.0
0.0,0.0,,0.0,54.39776611328125,3.29018791378477e-11,32747.873256931707,0.0,0.0,0.0,0.0,3.3332350994896842e-06,2541.337659167,0.0,0.0,0.0,1774355183.8676152,0.0,4.271484375,37108736.0,37108736.0
0.0,0.0,"{'path': 'media/html/render_37362688_ae2ccbd7117ba4699c6c.html', 'size': 4780069.0, '_type': 'html-file', 'sha256': 'ae2ccbd7117ba4699c6c760276cc49cd7a4c571df2783eb54b0994907dc69e45'}",0.0,52.33587646484375,3.381670637958578e-11,32810.97261198136,0.0,0.0,0.0,0.0,4.341547537478618e-06,2579.86962273,0.0,0.0,0.0,1774355234.06942,0.0,4.798828125,37362688.0,37362688.0
0.0,0.0,,0.0,53.91038513183594,3.3767606766321734e-11,32872.09475367977,0.0,0.0,0.0,0.0,4.213551619614009e-06,2591.813126585,0.0,0.0,0.0,1774355234.3075202,0.0,4.82421875,37616640.0,37616640.0
0.0,0.0,,0.0,53.5088005065918,3.3512925073919675e-11,32719.680228642625,0.0,0.0,0.0,0.0,3.9888304854684975e-06,2603.482709017,0.0,0.0,0.0,1774355246.0122902,0.0,4.7734375,37870592.0,37870592.0
0.0,0.0,,0.0,53.994110107421875,3.3540076965765664e-11,32851.931163891444,0.0,0.0,0.0,0.0,4.022439952677814e-06,2615.142877017,0.0,0.0,0.0,1774355257.6821623,0.0,4.42578125,38124544.0,38124544.0
0.0,0.0,,0.0,54.460601806640625,3.257239269971457e-11,32849.4246112825,0.0,0.0,0.0,0.0,2.9128361802577274e-06,2626.809006728,0.0,0.0,0.0,1774355269.3421974,0.0,4.357421875,38378496.0,38378496.0
0.0,0.0,"{'sha256': 'ae2ccbd7117ba4699c6c760276cc49cd7a4c571df2783eb54b0994907dc69e45', 'path': 'media/html/render_38632448_ae2ccbd7117ba4699c6c.html', 'size': 4780069.0, '_type': 'html-file'}",0.0,52.92112350463867,3.35372146720303e-11,32866.30309709781,0.0,0.0,0.0,0.0,3.6693631955131423e-06,2663.747076359,0.0,0.0,0.0,1774355317.9468677,0.0,4.619140625,38632448.0,38632448.0
0.0,0.0,,0.0,53.93900680541992,3.318213412373261e-11,32846.56088214824,0.0,0.0,0.0,0.0,3.868853127642069e-06,2675.650240329,0.0,0.0,0.0,1774355318.1616447,0.0,4.435546875,38886400.0,38886400.0
0.0,0.0,,0.0,55.37220764160156,3.2871056571126545e-11,32802.97782105032,0.0,0.0,0.0,0.0,3.503013658701093e-06,2687.311245624,0.0,0.0,0.0,1774355329.849531,0.0,3.712890625,39140352.0,39140352.0
0.0,0.0,,0.0,53.12963104248047,3.36482092189172e-11,32837.17799516212,0.0,0.0,0.0,0.0,4.006763901998056e-06,2698.998234712,0.0,0.0,0.0,1774355341.51071,0.0,4.982421875,39394304.0,39394304.0
0.0,0.0,,0.0,52.948143005371094,3.346880411703168e-11,32796.42483757231,0.0,0.0,0.0,0.0,4.081674887856934e-06,2710.664444923,0.0,0.0,0.0,1774355353.1973507,0.0,4.763671875,39648256.0,39648256.0
0.0,0.0,"{'path': 'media/html/render_39902208_ae2ccbd7117ba4699c6c.html', 'size': 4780069.0, '_type': 'html-file', 'sha256': 'ae2ccbd7117ba4699c6c760276cc49cd7a4c571df2783eb54b0994907dc69e45'}",0.0,51.653839111328125,3.297984108030505e-11,32826.11397123961,0.0,0.0,0.0,0.0,3.5811024190479657e-06,2749.537478089,0.0,0.0,0.0,1774355403.7372723,0.0,5.43359375,39902208.0,39902208.0
0.0,0.0,,0.0,53.989463806152344,3.3121689418935674e-11,32882.46194345301,0.0,0.0,0.0,0.0,3.527166882122401e-06,2761.504885897,0.0,0.0,0.0,1774355403.9996622,0.0,4.3359375,40156160.0,40156160.0
0.0,0.0,,0.0,53.814208984375,3.278515306459617e-11,32707.414644224165,0.0,0.0,0.0,0.0,2.9251987143652514e-06,2773.159804869,0.0,0.0,0.0,1774355415.7041929,0.0,4.369140625,40410112.0,40410112.0
0.0,0.0,,0.0,54.0097770690918,3.313528271209343e-11,32907.57384188192,0.0,0.0,0.0,0.0,3.785055696425843e-06,2784.822449035,0.0,0.0,0.0,1774355427.3591225,0.0,4.123046875,40664064.0,40664064.0
0.0,0.0,,0.0,53.8552360534668,3.32496009891603e-11,32828.77784417252,0.0,0.0,0.0,0.0,3.87686668545939e-06,2796.490612538,0.0,0.0,0.0,1774355439.0218403,0.0,4.494140625,40918016.0,40918016.0
0.0,0.0,"{'path': 'media/html/render_41171968_ae2ccbd7117ba4699c6c.html', 'size': 4780069.0, '_type': 'html-file', 'sha256': 'ae2ccbd7117ba4699c6c760276cc49cd7a4c571df2783eb54b0994907dc69e45'}",0.0,53.34742736816406,3.347519830776413e-11,32868.406520569275,0.0,0.0,0.0,0.0,3.7280533433659002e-06,2835.111689037,0.0,0.0,0.0,1774355489.3114526,0.0,4.4765625,41171968.0,41171968.0
0.0,0.0,,0.0,56.36821365356445,3.387074995475636e-11,32781.60241838945,0.0,0.0,0.0,0.0,4.447019819053821e-06,2847.044470793,0.0,0.0,0.0,1774355489.5299242,0.0,3.685546875,41425920.0,41425920.0
0.0,0.0,,0.0,53.362030029296875,3.328809797253918e-11,32705.150013649767,0.0,0.0,0.0,0.0,4.0260797504743095e-06,2858.737521769,0.0,0.0,0.0,1774355501.2438378,0.0,4.6015625,41679872.0,41679872.0
0.0,0.0,,0.0,53.617774963378906,3.3020003398220865e-11,32723.911215146363,0.0,0.0,0.0,0.0,3.493270014587324e-06,2870.4137315,0.0,0.0,0.0,1774355512.9368117,0.0,4.802734375,41933824.0,41933824.0
0.0,0.0,,0.0,55.00032043457031,3.2553858914097233e-11,32835.59580687889,0.0,0.0,0.0,0.0,3.0922740279493155e-06,2882.09315792,0.0,0.0,0.0,1774355524.613117,0.0,3.93359375,42187776.0,42187776.0
0.0,0.0,"{'path': 'media/html/render_42441728_ae2ccbd7117ba4699c6c.html', 'size': 4780069.0, '_type': 'html-file', 'sha256': 'ae2ccbd7117ba4699c6c760276cc49cd7a4c571df2783eb54b0994907dc69e45'}",0.0,55.015220642089844,3.270340248606729e-11,32774.36010519285,0.0,0.0,0.0,0.0,3.0523340228683082e-06,2919.398407144,0.0,0.0,0.0,1774355573.598204,0.0,4.32421875,42441728.0,42441728.0
0.0,0.0,,0.0,52.6099853515625,3.197282716360661e-11,32810.5804610945,0.0,0.0,0.0,0.0,2.0234897419868503e-06,2931.34366128,0.0,0.0,0.0,1774355573.8381686,0.0,4.40234375,42695680.0,42695680.0
0.0,0.0,,0.0,54.75096893310547,3.2919968834255187e-11,32709.21050328765,0.0,0.0,0.0,0.0,3.262844529672293e-06,2943.013362203,0.0,0.0,0.0,1774355585.5430136,0.0,4.5234375,42949632.0,42949632.0
0.0,0.0,,0.0,55.690040588378906,3.214901261872072e-11,32869.35487329945,0.0,0.0,0.0,0.0,2.046898771368433e-06,2954.678932325,0.0,0.0,0.0,1774355597.2127388,0.0,3.982421875,43203584.0,43203584.0
0.0,0.0,,0.0,54.98534393310547,3.294338066228697e-11,32814.76119137258,0.0,0.0,0.0,0.0,3.352867224748479e-06,2966.371881634,0.0,0.0,0.0,1774355608.8783252,0.0,4.0390625,43457536.0,43457536.0
0.0,0.0,"{'sha256': 'ae2ccbd7117ba4699c6c760276cc49cd7a4c571df2783eb54b0994907dc69e45', 'path': 'media/html/render_43711488_ae2ccbd7117ba4699c6c.html', 'size': 4780069.0, '_type': 'html-file'}",0.0,52.682647705078125,3.3782955599637177e-11,32781.574169168685,0.0,0.0,0.0,0.0,4.2485235098865815e-06,3005.024738443,0.0,0.0,0.0,1774355659.2245362,0.0,4.244140625,43711488.0,43711488.0
0.0,0.0,,0.0,52.04765319824219,3.276159898923936e-11,32822.11340965302,0.0,0.0,0.0,0.0,3.308331315565738e-06,3016.963645958,0.0,0.0,0.0,1774355659.4466157,0.0,5.361328125,43965440.0,43965440.0
0.0,0.0,,0.0,54.799747467041016,3.273325707708885e-11,32755.677015051777,0.0,0.0,0.0,0.0,3.083798219449818e-06,3028.650598091,0.0,0.0,0.0,1774355671.1629624,0.0,4.6328125,44219392.0,44219392.0
0.0,0.0,,0.0,55.23394775390625,3.31224457583712e-11,32753.381524511842,0.0,0.0,0.0,0.0,3.5838775147567503e-06,3040.324057717,0.0,0.0,0.0,1774355682.8498635,0.0,4.69140625,44473344.0,44473344.0
0.0,0.0,,0.0,54.01885223388672,3.3159041484820406e-11,32862.97305814852,0.0,0.0,0.0,0.0,3.7947638702462427e-06,3051.995554251,0.0,0.0,0.0,1774355694.522807,0.0,4.326171875,44727296.0,44727296.0
0.0,0.0,"{'path': 'media/html/render_44981248_ae2ccbd7117ba4699c6c.html', 'size': 4780069.0, '_type': 'html-file', 'sha256': 'ae2ccbd7117ba4699c6c760276cc49cd7a4c571df2783eb54b0994907dc69e45'}",0.0,52.62254333496094,3.295158590432834e-11,32803.65973221248,0.0,0.0,0.0,0.0,3.255782758060377e-06,3089.131923385,0.0,0.0,0.0,1774355743.3317394,0.0,4.68359375,44981248.0,44981248.0
0.0,0.0,,0.0,54.18413543701172,3.343867890914787e-11,32925.94923128408,0.0,0.0,0.0,0.0,3.817518063442549e-06,3101.064042516,0.0,0.0,0.0,1774355743.5542643,0.0,4.986328125,45235200.0,45235200.0
0.0,0.0,,0.0,53.68622970581055,3.2812471489895856e-11,32688.589083574276,0.0,0.0,0.0,0.0,3.405697498237714e-06,3112.748508936,0.0,0.0,0.0,1774355755.2627547,0.0,4.51171875,45489152.0,45489152.0
0.0,0.0,,0.0,53.34765625,3.259421552104236e-11,32811.724597635446,0.0,0.0,0.0,0.0,3.1775987281434936e-06,3124.417391857,0.0,0.0,0.0,1774355766.9478962,0.0,4.830078125,45743104.0,45743104.0
0.0,0.0,,0.0,54.60790252685547,3.3107180191782604e-11,32804.978174187454,0.0,0.0,0.0,0.0,3.3585533856239635e-06,3136.104529028,0.0,0.0,0.0,1774355778.616773,0.0,4.552734375,45997056.0,45997056.0
0.0,0.0,"{'path': 'media/html/render_46251008_ae2ccbd7117ba4699c6c.html', 'size': 4780069.0, '_type': 'html-file', 'sha256': 'ae2ccbd7117ba4699c6c760276cc49cd7a4c571df2783eb54b0994907dc69e45'}",0.0,53.745445251464844,3.259698760915697e-11,32811.68821043925,0.0,0.0,0.0,0.0,2.9980321869516047e-06,3174.67301044,0.0,0.0,0.0,1774355828.8728054,0.0,4.548828125,46251008.0,46251008.0
0.0,0.0,,0.0,54.55033874511719,3.2579206693528207e-11,32844.028817465965,0.0,0.0,0.0,0.0,2.977052645292133e-06,3186.617561916,0.0,0.0,0.0,1774355829.0887868,0.0,4.716796875,46504960.0,46504960.0
0.0,0.0,,0.0,54.90291213989258,3.2793788518059586e-11,32687.408378076474,0.0,0.0,0.0,0.0,3.2427262794954004e-06,3198.307131539,0.0,0.0,0.0,1774355840.8168678,0.0,4.333984375,46758912.0,46758912.0
0.0,0.0,,0.0,54.54329299926758,3.214191413025702e-11,32728.52543368945,0.0,0.0,0.0,0.0,1.9560450255085016e-06,3209.994481836,0.0,0.0,0.0,1774355852.5064983,0.0,4.3203125,47012864.0,47012864.0
0.0,0.0,,0.0,54.780792236328125,3.3495484164092204e-11,32789.6564404309,0.0,0.0,0.0,0.0,3.702761887325323e-06,3221.673387246,0.0,0.0,0.0,1774355864.193252,0.0,4.333984375,47266816.0,47266816.0
0.0,0.0,"{'path': 'media/html/render_47520768_ae2ccbd7117ba4699c6c.html', 'size': 4780069.0, '_type': 'html-file', 'sha256': 'ae2ccbd7117ba4699c6c760276cc49cd7a4c571df2783eb54b0994907dc69e45'}",0.0,54.19214630126953,3.353530994565368e-11,32784.02093396759,0.0,0.0,0.0,0.0,3.938280315196607e-06,3260.414874009,0.0,0.0,0.0,1774355914.6147015,0.0,4.255859375,47520768.0,47520768.0
0.0,0.0,,0.0,53.188758850097656,3.236654347316126e-11,32818.91366239262,0.0,0.0,0.0,0.0,2.5948208985937526e-06,3272.333529181,0.0,0.0,0.0,1774355914.827449,0.0,4.5546875,47774720.0,47774720.0
0.0,0.0,,0.0,54.399078369140625,3.222953154358166e-11,32699.451160663448,0.0,0.0,0.0,0.0,2.4131038571795216e-06,3283.998956439,0.0,0.0,0.0,1774355926.5323849,0.0,4.21484375,48028672.0,48028672.0
0.0,0.0,,0.0,54.005638122558594,3.3203984700636013e-11,32859.897123638846,0.0,0.0,0.0,0.0,3.594313056964893e-06,3295.666514134,0.0,0.0,0.0,1774355938.1984365,0.0,4.4140625,48282624.0,48282624.0
0.0,0.0,,0.0,54.70658874511719,3.2588206438921574e-11,32832.36408162078,0.0,0.0,0.0,0.0,2.9383097626123345e-06,3307.351855616,0.0,0.0,0.0,1774355949.8657758,0.0,4.498046875,48536576.0,48536576.0
0.0,0.0,"{'_type': 'html-file', 'sha256': 'ae2ccbd7117ba4699c6c760276cc49cd7a4c571df2783eb54b0994907dc69e45', 'path': 'media/html/render_48790528_ae2ccbd7117ba4699c6c.html', 'size': 4780069.0}",0.0,53.42683029174805,3.2692078211216113e-11,32784.36805100902,0.0,0.0,0.0,0.0,2.9915740924479906e-06,3344.600410964,0.0,0.0,0.0,1774355998.8002064,0.0,4.359375,48790528.0,48790528.0
0.0,0.0,,0.0,54.170387268066406,3.382169891374964e-11,32892.9342035017,0.0,0.0,0.0,0.0,4.308897132432321e-06,3356.578706498,0.0,0.0,0.0,1774355999.072637,0.0,4.701171875,49044480.0,49044480.0
0.0,0.0,,0.0,56.120849609375,3.228536535337945e-11,32765.224025512012,0.0,0.0,0.0,0.0,2.7844762371387333e-06,3368.245477873,0.0,0.0,0.0,1774356010.7779799,0.0,3.60546875,49298432.0,49298432.0
0.0,0.0,,0.0,53.416526794433594,3.308034055016229e-11,32816.77713687553,0.0,0.0,0.0,0.0,3.4943950595334172e-06,3379.903664138,0.0,0.0,0.0,1774356022.444824,0.0,4.80078125,49552384.0,49552384.0
