eval/episode_reward_dist,training/alpha_loss,_runtime,eval/episode_reward,eval/episode_reward_ctrl,eval/episode_reward_survive,training/actor_loss,step,eval/episode_reward_near,training/log_alpha,eval/episode_success_any,training/entropy,render,eval/episode_success,_step,eval/episode_success_easy,eval/episode_success_hard,training/critic_loss,_timestamp,eval/episode_dist,training/sps
-22.145727157592773,2.9418731628538808e-06,971.033273205,973.80078125,0.0,0.0,-97.42666625976562,23934976.0,0.0,0.0,1.0,0.0,"{'path': 'media/html/render_23934976_700551e467abefd1a580.html', 'size': 911861, '_type': 'html-file', 'sha256': '700551e467abefd1a580992819a0cdf944d1aaeb856f7e60ebff8286cee19038'}",973.80078125,23934976.0,0.0,0.0,0.0698951780796051,1773909308.204436,22.145727157592773,33726.01351875162
-22.213764190673828,9.11281858861912e-06,979.476703251,979.7763671875,0.0,0.0,-97.5198974609375,24188928.0,0.0,0.0,1.0,0.0,,979.7763671875,24188928.0,0.0,0.0,0.0596957765519619,1773909308.371296,22.213764190673828,33652.302912840736
-23.03960418701172,4.828353667107876e-06,987.748029304,976.234375,0.0,0.0,-97.58336639404297,24442880.0,0.0,0.0,1.0,0.0,,976.234375,24442880.0,0.0,0.0,0.05670914053916931,1773909316.6468384,23.03960418701172,33631.09678883981
-22.935771942138672,-2.9170678317314014e-06,996.01992095,980.3505859375,0.0,0.0,-97.68800354003906,24696832.0,0.0,0.0,1.0,0.0,,980.3505859375,24696832.0,0.0,0.0,0.049828868359327316,1773909324.9187038,22.935771942138672,33629.12395389268
-20.908740997314453,2.2600079319090582e-05,1004.274259227,980.27734375,0.0,0.0,-97.82050323486328,24950784.0,0.0,0.0,1.0,0.0,,980.27734375,24950784.0,0.0,0.0,0.04194153845310211,1773909333.1906102,20.908740997314453,33626.78828066756
-21.4731502532959,-3.1758847285345837e-07,1022.269945402,979.978515625,0.0,0.0,-97.78817749023438,25204736.0,0.0,0.0,1.0,0.0,"{'path': 'media/html/render_25204736_2426c3e2a54dbde5dade.html', 'size': 911757, '_type': 'html-file', 'sha256': '2426c3e2a54dbde5dade396902cd820ae1ab2a3b0de6687051f671c15b79bd8f'}",979.978515625,25204736.0,0.0,0.0,0.04362192004919052,1773909359.4410348,21.4731502532959,33714.674414850524
-23.335235595703125,-4.241764145263005e-06,1030.699150126,978.201171875,0.0,0.0,-97.62525939941406,25458688.0,0.0,0.0,1.0,0.0,,978.201171875,25458688.0,0.0,0.0,0.052079446613788605,1773909359.5974598,23.335235595703125,33684.67679949113
-21.616107940673828,1.7941565602086484e-05,1038.96025845,977.041015625,0.0,0.0,-98.00442504882812,25712640.0,0.0,0.0,1.0,0.0,,977.041015625,25712640.0,0.0,0.0,0.03381112590432167,1773909367.869851,21.616107940673828,33642.971602242775
-21.662750244140625,1.3125982150086202e-06,1047.25883359,979.412109375,0.0,0.0,-98.0565414428711,25966592.0,0.0,0.0,1.0,0.0,,979.412109375,25966592.0,0.0,0.0,0.03482360020279884,1773909376.1309476,21.662750244140625,33669.11636697998
-22.432445526123047,8.911906661523972e-06,1055.536853687,979.53515625,0.0,0.0,-98.16089630126953,26220544.0,0.0,0.0,1.0,0.0,,979.53515625,26220544.0,0.0,0.0,0.02659352868795395,1773909384.4289174,22.432445526123047,33520.033417319726
-23.68963623046875,1.3622368896903936e-05,1072.592649516,976.5732421875,0.0,0.0,-98.22935485839844,26474496.0,0.0,0.0,1.0,0.0,"{'path': 'media/html/render_26474496_1d424016098582b49a80.html', 'size': 908981, '_type': 'html-file', 'sha256': '1d424016098582b49a80b56b988a2668cad04669f7b17d5cfa58f6ccacd50814'}",976.5732421875,26474496.0,0.0,0.0,0.02320879139006138,1773909409.7637825,23.68963623046875,33600.76430390343
-22.507675170898438,1.2486314517445862e-05,1081.027537524,974.3837890625,0.0,0.0,-98.2110366821289,26728448.0,0.0,0.0,1.0,0.0,,974.3837890625,26728448.0,0.0,0.0,0.021863548085093498,1773909409.9273624,22.507675170898438,33538.355902992065
-24.18460464477539,-4.455152520677075e-06,1089.287332119,975.068359375,0.0,0.0,-98.28230285644531,26982400.0,0.0,0.0,1.0,0.0,,975.068359375,26982400.0,0.0,0.0,0.0205631535500288,1773909418.198237,24.18460464477539,33649.023237323774
-22.479272842407227,-1.6787588492661598e-06,1097.548070427,980.4970703125,0.0,0.0,-98.323974609375,27236352.0,0.0,0.0,1.0,0.0,,980.4970703125,27236352.0,0.0,0.0,0.021545233204960823,1773909426.4579318,22.479272842407227,33696.54258262321
-21.11009979248047,6.8448189267655835e-06,1105.828696674,979.642578125,0.0,0.0,-98.35037994384766,27490304.0,0.0,0.0,1.0,0.0,,979.642578125,27490304.0,0.0,0.0,0.019836708903312683,1773909434.7187755,21.11009979248047,33678.42704802115
-23.557342529296875,3.921295956388349e-06,1123.03701239,979.640625,0.0,0.0,-98.3788070678711,27744256.0,0.0,0.0,1.0,0.0,"{'size': 913993, '_type': 'html-file', 'sha256': '76ad94c8fe4cc99dfcac62bc7d5997eb1514ad9204ebaf86f7b4fce3e9293d6a', 'path': 'media/html/render_27744256_76ad94c8fe4cc99dfcac.html'}",979.640625,27744256.0,0.0,0.0,0.01772010512650013,1773909460.2081826,23.557342529296875,33595.09133133375
-23.236791610717773,1.9590424926718697e-06,1131.499453695,977.9482421875,0.0,0.0,-98.45002746582031,27998208.0,0.0,0.0,1.0,0.0,,977.9482421875,27998208.0,0.0,0.0,0.01734604313969612,1773909460.368739,23.236791610717773,33711.92138678094
-23.927085876464844,-1.2363090718281455e-05,1139.743599532,979.0546875,0.0,0.0,-98.51850891113281,28252160.0,0.0,0.0,1.0,0.0,,979.0546875,28252160.0,0.0,0.0,0.018324224278330803,1773909468.670072,23.927085876464844,33525.65152086709
-22.215892791748047,2.00297508854419e-05,1147.993614832,977.9345703125,0.0,0.0,-98.56941223144531,28506112.0,0.0,0.0,0.998046875,0.0,,977.9345703125,28506112.0,0.0,0.0,0.017441123723983765,1773909476.9142919,22.215892791748047,33747.49993324334
-22.243209838867188,-9.726079042593483e-06,1156.224278563,981.4033203125,0.0,0.0,-98.58222198486328,28760064.0,0.0,0.0,1.0,0.0,,981.4033203125,28760064.0,0.0,0.0,0.018595505505800247,1773909485.164172,22.243209838867188,33726.96181417454
-23.509937286376953,8.513736247550696e-06,1173.787265705,979.73828125,0.0,0.0,-98.62074279785156,29014016.0,0.0,0.0,0.9990234375,0.0,"{'size': 911397, '_type': 'html-file', 'sha256': '81837be8e1e49c46dca96d74784ba1c28adfe4422b435e3dd711e7f499769d29', 'path': 'media/html/render_29014016_81837be8e1e49c46dca9.html'}",979.73828125,29014016.0,0.0,0.0,0.017633361741900444,1773909510.9584203,23.509937286376953,33802.23161953165
-22.398303985595703,-1.7020765881170519e-06,1182.215525091,978.1220703125,0.0,0.0,-98.6298828125,29267968.0,0.0,0.0,1.0,0.0,,978.1220703125,29267968.0,0.0,0.0,0.019064895808696747,1773909511.1219585,22.398303985595703,33761.933241604835
-25.07710838317871,8.129039997584186e-06,1190.48845018,976.9501953125,0.0,0.0,-98.60707092285156,29521920.0,0.0,0.0,1.0,0.0,,976.9501953125,29521920.0,0.0,0.0,0.01888624019920826,1773909519.385526,25.07710838317871,33686.84366577612
-23.414386749267578,1.9638825961010298e-06,1198.767311219,975.318359375,0.0,0.0,-98.61901092529297,29775872.0,0.0,0.0,0.998046875,0.0,,975.318359375,29775872.0,0.0,0.0,0.016731098294258118,1773909527.6590908,23.414386749267578,33623.457322686096
-24.085397720336914,2.9003249579773183e-08,1207.061563371,973.529296875,0.0,0.0,-98.64552307128906,30029824.0,0.0,0.0,1.0,0.0,,973.529296875,30029824.0,0.0,0.0,0.017335304990410805,1773909535.9379566,24.085397720336914,33590.480604547476
-22.43340301513672,-3.51449034496909e-06,1224.479991683,980.90625,0.0,0.0,-98.6423568725586,30283776.0,0.0,0.0,1.0,0.0,"{'path': 'media/html/render_30283776_d0927d43c158c4ca5b80.html', 'size': 910841, '_type': 'html-file', 'sha256': 'd0927d43c158c4ca5b808adcf84204f59962ba66fbce04f80573c3ebf2ab9bf5'}",980.90625,30283776.0,0.0,0.0,0.017804570496082306,1773909561.651061,22.43340301513672,33540.37196567077
-23.065710067749023,-2.1024534362368286e-06,1232.917144969,978.677734375,0.0,0.0,-98.6358642578125,30537728.0,0.0,0.0,1.0,0.0,,978.677734375,30537728.0,0.0,0.0,0.018848203122615814,1773909561.8061557,23.065710067749023,33736.12928299062
-23.076261520385742,1.603318378329277e-05,1241.142984882,979.6826171875,0.0,0.0,-98.63325500488281,30791680.0,0.0,0.0,0.9990234375,0.0,,979.6826171875,30791680.0,0.0,0.0,0.017508026212453842,1773909570.0877411,23.076261520385742,33607.400922724475
-23.233028411865234,-4.816492037207354e-06,1249.425060924,950.591796875,0.0,0.0,-98.5881576538086,31045632.0,0.0,0.0,1.0,0.0,,950.591796875,31045632.0,0.0,0.0,0.01721089519560337,1773909578.3137567,23.233028411865234,33826.76280210415
-23.25262451171875,1.3128419595886953e-06,1257.694136923,976.265625,0.0,0.0,-98.65323638916016,31299584.0,0.0,0.0,1.0,0.0,,976.265625,31299584.0,0.0,0.0,0.014698322862386703,1773909586.595743,23.25262451171875,33595.06166268561
-21.686668395996094,8.178461939678527e-06,1275.216759385,978.416015625,0.0,0.0,-98.66099548339844,31553536.0,0.0,0.0,1.0,0.0,"{'path': 'media/html/render_31553536_eb8aa4417c60be16ff2b.html', 'size': 909117, '_type': 'html-file', 'sha256': 'eb8aa4417c60be16ff2b9c66ecd617b979a51ef208b899b49b082674b638c010'}",978.416015625,31553536.0,0.0,0.0,0.01688596047461033,1773909612.3879108,21.686668395996094,33643.63256360519
-24.268173217773438,-2.057317260550917e-06,1283.634981236,971.6572265625,0.0,0.0,-98.64495849609375,31807488.0,0.0,0.0,1.0,0.0,,971.6572265625,31807488.0,0.0,0.0,0.01673244684934616,1773909612.5483043,24.268173217773438,33822.70043936885
-23.499629974365234,2.7216744911129354e-06,1291.862037683,980.6806640625,0.0,0.0,-98.62643432617188,32061440.0,0.0,0.0,1.0,0.0,,980.6806640625,32061440.0,0.0,0.0,0.015550759620964527,1773909620.8056633,23.499629974365234,33709.11226777536
-23.550989151000977,-3.940455826523248e-06,1300.10741343,980.884765625,0.0,0.0,-98.59722137451172,32315392.0,0.0,0.0,1.0,0.0,,980.884765625,32315392.0,0.0,0.0,0.015967296436429024,1773909629.0327582,23.550989151000977,33839.72333944278
-22.778820037841797,-4.021299446321791e-06,1308.359244553,977.8564453125,0.0,0.0,-98.63459014892578,32569344.0,0.0,0.0,1.0,0.0,,977.8564453125,32569344.0,0.0,0.0,0.017376134172081947,1773909637.278031,22.778820037841797,33837.36584628844
-23.278961181640625,9.155035513686016e-06,1325.686995103,978.9033203125,0.0,0.0,-98.65988159179688,32823296.0,0.0,0.0,1.0,0.0,"{'size': 908697, '_type': 'html-file', 'sha256': 'f471497a9538f58f8450e1f6956d07a68bc8fbfd903087289176f898e083e56d', 'path': 'media/html/render_32823296_f471497a9538f58f8450.html'}",978.9033203125,32823296.0,0.0,0.0,0.01656951755285263,1773909662.8580415,23.278961181640625,33726.11496672816
-22.403644561767578,6.021556941959716e-07,1334.096225831,977.5634765625,0.0,0.0,-98.65314483642578,33077248.0,0.0,0.0,1.0,0.0,,977.5634765625,33077248.0,0.0,0.0,0.016293896362185478,1773909663.0111334,22.403644561767578,33597.7765609722
-22.42782211303711,-3.902183834725292e-06,1342.401016086,976.5615234375,0.0,0.0,-98.63875579833984,33331200.0,0.0,0.0,1.0,0.0,,976.5615234375,33331200.0,0.0,0.0,0.017128776758909225,1773909671.266715,22.42782211303711,33737.03647315106
-22.90729522705078,-4.609920779330423e-06,1350.658092059,980.44140625,0.0,0.0,-98.65196990966797,33585152.0,0.0,0.0,1.0,0.0,,980.44140625,33585152.0,0.0,0.0,0.016974586993455887,1773909679.571723,22.90729522705078,33476.7154844094
-22.24361801147461,-5.990700060465315e-07,1358.911897834,978.923828125,0.0,0.0,-98.64353942871094,33839104.0,0.0,0.0,1.0,0.0,,978.923828125,33839104.0,0.0,0.0,0.01804114319384098,1773909687.8287487,22.24361801147461,33691.94446562675
-24.071605682373047,1.3096769180265255e-05,1376.575925722,976.1376953125,0.0,0.0,-98.65740966796875,34093056.0,0.0,0.0,1.0,0.0,"{'sha256': '00b9de66d0c42c35ea438f0720ec3dcace50e5bafa29d6fb7510e3d80d7757e6', 'path': 'media/html/render_34093056_00b9de66d0c42c35ea43.html', 'size': 911017, '_type': 'html-file'}",976.1376953125,34093056.0,0.0,0.0,0.01578114740550518,1773909713.7470777,24.071605682373047,33703.16483936657
-24.1082763671875,4.784463271789718e-06,1385.036408812,979.013671875,0.0,0.0,-98.68475341796875,34347008.0,0.0,0.0,1.0,0.0,,979.013671875,34347008.0,0.0,0.0,0.01521092839539051,1773909713.9143295,24.1082763671875,33760.09590075225
-23.71384620666504,4.1712263509907643e-07,1393.285223504,980.4052734375,0.0,0.0,-98.64070892333984,34600960.0,0.0,0.0,1.0,0.0,,980.4052734375,34600960.0,0.0,0.0,0.01697726361453533,1773909722.2070277,23.71384620666504,33563.89510676681
-22.753707885742188,1.8277422668688814e-06,1401.530373607,978.005859375,0.0,0.0,-98.6672134399414,34854912.0,0.0,0.0,1.0,0.0,,978.005859375,34854912.0,0.0,0.0,0.01706269197165966,1773909730.4558268,22.753707885742188,33734.04154187115
-24.899688720703125,2.547858457546681e-06,1409.777740237,980.9599609375,0.0,0.0,-98.68092346191406,35108864.0,0.0,0.0,1.0,0.0,,980.9599609375,35108864.0,0.0,0.0,0.016361096873879433,1773909738.701159,24.899688720703125,33745.003462820794
-23.518400192260742,4.681679456552956e-06,1427.285048398,980.9736328125,0.0,0.0,-98.69864654541016,35362816.0,0.0,0.0,1.0,0.0,"{'path': 'media/html/render_35362816_f3529b98cbc94624ae37.html', 'size': 910321, '_type': 'html-file', 'sha256': 'f3529b98cbc94624ae37ec485515b40156602b182bbdab850f2fb4171c8bee5a'}",980.9736328125,35362816.0,0.0,0.0,0.016643844544887543,1773909764.4562082,23.518400192260742,33740.003079817114
-25.36524200439453,-3.5949094581155805e-06,1435.70070708,949.5322265625,0.0,0.0,-98.69254302978516,35616768.0,0.0,0.0,1.0,0.0,,949.5322265625,35616768.0,0.0,0.0,0.017838776111602783,1773909764.6262128,25.36524200439453,33682.678501293434
-23.06633758544922,1.1007141438312829e-06,1443.952199235,981.2353515625,0.0,0.0,-98.72730255126953,35870720.0,0.0,0.0,1.0,0.0,,981.2353515625,35870720.0,0.0,0.0,0.014636572450399399,1773909772.870779,23.06633758544922,33771.80929759105
-22.316551208496094,9.037611562234815e-06,1452.209511863,979.8359375,0.0,0.0,-98.69960021972656,36124672.0,0.0,0.0,1.0,0.0,,979.8359375,36124672.0,0.0,0.0,0.015869716182351112,1773909781.1228516,22.316551208496094,33712.003544287945
-24.307180404663086,-2.3709369543212233e-06,1460.432096584,979.162109375,0.0,0.0,-98.69070434570312,36378624.0,0.0,0.0,0.9990234375,0.0,,979.162109375,36378624.0,0.0,0.0,0.016654081642627716,1773909789.3801727,24.307180404663086,33698.2909211337
-23.618013381958008,-7.469938736903714e-06,1478.009577547,977.3125,0.0,0.0,-98.6994400024414,36632576.0,0.0,0.0,1.0,0.0,"{'path': 'media/html/render_36632576_27d248b2f646a08cd894.html', 'size': 909757, '_type': 'html-file', 'sha256': '27d248b2f646a08cd894f15e694a744c37e1a819f2e761a57cfab292ba10f0fa'}",977.3125,36632576.0,0.0,0.0,0.01735405996441841,1773909815.1807237,23.618013381958008,33847.49152314331
-22.769451141357422,1.1899925993930083e-05,1486.387295432,979.8740234375,0.0,0.0,-98.68685150146484,36886528.0,0.0,0.0,1.0,0.0,,979.8740234375,36886528.0,0.0,0.0,0.016631653532385826,1773909815.3358576,22.769451141357422,33688.99376241551
-24.0361328125,-9.670555300544947e-06,1494.619874371,980.705078125,0.0,0.0,-98.70423889160156,37140480.0,0.0,0.0,1.0,0.0,,980.705078125,37140480.0,0.0,0.0,0.017238689586520195,1773909823.5580628,24.0361328125,33867.56507974229
-24.77161979675293,-1.4646924455519184e-06,1502.886740479,974.3037109375,0.0,0.0,-98.71470642089844,37394432.0,0.0,0.0,1.0,0.0,,974.3037109375,37394432.0,0.0,0.0,0.01613602600991726,1773909831.790583,24.77161979675293,33814.074109436515
-24.902015686035156,8.263788799922622e-07,1511.102750389,975.8134765625,0.0,0.0,-98.72557067871094,37648384.0,0.0,0.0,1.0,0.0,,975.8134765625,37648384.0,0.0,0.0,0.015024458058178425,1773909840.0574276,24.902015686035156,33654.54855695182
-23.95899200439453,2.55137433669006e-06,1528.737241369,979.7421875,0.0,0.0,-98.71978759765625,37902336.0,0.0,0.0,1.0,0.0,"{'size': 909041, '_type': 'html-file', 'sha256': '853979aa2ca85dea216b6165e5d8de9391d489b8e408d0f480f0d15799a719ac', 'path': 'media/html/render_37902336_853979aa2ca85dea216b.html'}",979.7421875,37902336.0,0.0,0.0,0.015422209165990353,1773909865.9083703,23.95899200439453,33887.06518582114
-23.565961837768555,6.05480227022781e-06,1537.154880545,976.638671875,0.0,0.0,-98.78215026855469,38156288.0,0.0,0.0,1.0,0.0,,976.638671875,38156288.0,0.0,0.0,0.014561873860657215,1773909866.0656128,23.565961837768555,33729.59019540518
-24.97869110107422,-5.759216037404258e-06,1545.41860176,969.0,0.0,0.0,-98.80284881591797,38410240.0,0.0,0.0,1.0,0.0,,969.0,38410240.0,0.0,0.0,0.015431119129061699,1773909874.325499,24.97869110107422,33722.33937761491
-23.357315063476562,9.887086889648344e-06,1553.672401085,973.6201171875,0.0,0.0,-98.7960205078125,38664192.0,0.0,0.0,1.0,0.0,,973.6201171875,38664192.0,0.0,0.0,0.01530210580676794,1773909882.589354,23.357315063476562,33662.390459018105
-23.95567512512207,-5.042941666033585e-06,1561.949315314,975.86328125,0.0,0.0,-98.71698760986328,38918144.0,0.0,0.0,1.0,0.0,,975.86328125,38918144.0,0.0,0.0,0.016221923753619194,1773909890.842656,23.95567512512207,33713.63717474303
-22.939899444580078,-6.561469035659684e-06,1578.97048845,981.533203125,0.0,0.0,-98.7147216796875,39172096.0,0.0,0.0,1.0,0.0,"{'sha256': 'f2d8c1a1137536663391ce6d51b727551875d1c397b99d5d946909a58fcd2460', 'path': 'media/html/render_39172096_f2d8c1a1137536663391.html', 'size': 906481, '_type': 'html-file'}",981.533203125,39172096.0,0.0,0.0,0.01699085906147957,1773909916.1416082,22.939899444580078,33603.56917470866
-24.959915161132812,1.4848881619400345e-05,1587.400672039,964.6591796875,0.0,0.0,-98.72822570800781,39426048.0,0.0,0.0,1.0,0.0,,964.6591796875,39426048.0,0.0,0.0,0.015254063531756401,1773909916.318279,24.959915161132812,33734.128080765404
-23.87122917175293,-1.6141801097546704e-05,1595.649489616,972.5810546875,0.0,0.0,-98.67586517333984,39680000.0,0.0,0.0,1.0,0.0,,972.5810546875,39680000.0,0.0,0.0,0.017116673290729523,1773909924.5710626,23.87122917175293,33735.84506148202
-25.2724552154541,5.4404458751378115e-06,1603.90465098,977.8564453125,0.0,0.0,-98.56380462646484,39933952.0,0.0,0.0,1.0,0.0,,977.8564453125,39933952.0,0.0,0.0,0.02165081910789013,1773909932.8196888,25.2724552154541,33737.12837028215
-24.051982879638672,5.483476343215443e-06,1612.141042266,976.55859375,0.0,0.0,-98.51892852783203,40187904.0,0.0,0.0,1.0,0.0,,976.55859375,40187904.0,0.0,0.0,0.021711675450205803,1773909941.0753727,24.051982879638672,33695.58427160045
-24.156627655029297,-2.5260989787057042e-05,1629.79881802,979.3916015625,0.0,0.0,-98.52181243896484,40441856.0,0.0,0.0,1.0,0.0,"{'path': 'media/html/render_40441856_0f8ebff4cf71b4cd7e9a.html', 'size': 912689, '_type': 'html-file', 'sha256': '0f8ebff4cf71b4cd7e9a2fdd6bb18f1121c192fd4474562e04328a49c41219a4'}",979.3916015625,40441856.0,0.0,0.0,0.023065274581313133,1773909966.9697993,24.156627655029297,33785.91082939688
-23.956867218017578,1.949996112671215e-05,1638.211886814,980.962890625,0.0,0.0,-98.56140899658203,40695808.0,0.0,0.0,1.0,0.0,,980.962890625,40695808.0,0.0,0.0,0.02182738296687603,1773909967.1303396,23.956867218017578,33696.53725260027
-26.090961456298828,-1.2668169802054763e-05,1646.491072131,979.9755859375,0.0,0.0,-98.60411071777344,40949760.0,0.0,0.0,1.0,0.0,,979.9755859375,40949760.0,0.0,0.0,0.02173289656639099,1773909975.382464,26.090961456298828,33739.48474096775
-26.005414962768555,4.241564056428615e-06,1654.756297484,975.6259765625,0.0,0.0,-98.63268280029297,41203712.0,0.0,0.0,1.0,0.0,,975.6259765625,41203712.0,0.0,0.0,0.022728798910975456,1773909983.6617055,26.005414962768555,33594.508563911506
-26.594331741333008,-1.1811501281044912e-05,1663.043649074,980.8642578125,0.0,0.0,-98.64578247070312,41457664.0,0.0,0.0,1.0,0.0,,980.8642578125,41457664.0,0.0,0.0,0.022005043923854828,1773909991.926954,26.594331741333008,33656.35209420564
-24.40523338317871,1.6724665329093114e-05,1680.722823487,981.0400390625,0.0,0.0,-98.65428161621094,41711616.0,0.0,0.0,1.0,0.0,"{'path': 'media/html/render_41711616_c54610ab01baba43d110.html', 'size': 913249, '_type': 'html-file', 'sha256': 'c54610ab01baba43d1100278b0078bed18b0213373d6d9b928ca925e1040e837'}",981.0400390625,41711616.0,0.0,0.0,0.021018927916884422,1773910017.8939621,24.40523338317871,33565.97030229141
-24.061920166015625,3.769812110476778e-06,1689.170605169,970.8134765625,0.0,0.0,-98.70944213867188,41965568.0,0.0,0.0,1.0,0.0,,970.8134765625,41965568.0,0.0,0.0,0.01868586428463459,1773910018.0602214,24.061920166015625,33709.59340153325
-25.064472198486328,-2.0173230950604193e-05,1697.439691962,978.373046875,0.0,0.0,-98.68792724609375,42219520.0,0.0,0.0,1.0,0.0,,978.373046875,42219520.0,0.0,0.0,0.023223968222737312,1773910026.3411386,25.064472198486328,33601.05261370079
-27.209735870361328,2.157225026166998e-05,1705.703603055,977.935546875,0.0,0.0,-98.76333618164062,42473472.0,0.0,0.0,1.0,0.0,,977.935546875,42473472.0,0.0,0.0,0.019359130412340164,1773910034.6103826,27.209735870361328,33643.34033471961
-26.32913589477539,1.5195462765404955e-05,1713.968371729,978.3046875,0.0,0.0,-98.75615692138672,42727424.0,0.0,0.0,1.0,0.0,,978.3046875,42727424.0,0.0,0.0,0.018834246322512627,1773910042.8739586,26.32913589477539,33665.358848352516
-26.586380004882812,-1.1527643437148072e-05,1731.60191083,974.40625,0.0,0.0,-98.76226806640625,42981376.0,0.0,0.0,1.0,0.0,"{'sha256': '4f506f638371f228903635c09e5a9ff8aede7779b84e4c2bfda02a6669e4f6b6', 'path': 'media/html/render_42981376_4f506f638371f2289036.html', 'size': 912085, '_type': 'html-file'}",974.40625,42981376.0,0.0,0.0,0.017723698168992996,1773910068.7729075,26.586380004882812,33658.083501665584
-26.526208877563477,1.2561834410007577e-05,1740.052567817,977.5498046875,0.0,0.0,-98.74468994140625,43235328.0,0.0,0.0,1.0,0.0,,977.5498046875,43235328.0,0.0,0.0,0.018168535083532333,1773910068.9287992,26.526208877563477,33601.049433786335
-25.032182693481445,-4.8489127948414534e-06,1748.33429291,981.1611328125,0.0,0.0,-98.74082946777344,43489280.0,0.0,0.0,1.0,0.0,,981.1611328125,43489280.0,0.0,0.0,0.01905529573559761,1773910077.222922,25.032182693481445,33560.82191959684
-25.203506469726562,-2.912232730523101e-06,1756.604600517,976.3779296875,0.0,0.0,-98.66423034667969,43743232.0,0.0,0.0,1.0,0.0,,976.3779296875,43743232.0,0.0,0.0,0.023052962496876717,1773910085.50476,25.203506469726562,33580.70077399256
-25.264551162719727,9.119103197008371e-06,1764.884274143,971.4814453125,0.0,0.0,-98.67593383789062,43997184.0,0.0,0.0,1.0,0.0,,971.4814453125,43997184.0,0.0,0.0,0.019570937380194664,1773910093.7753115,25.264551162719727,33628.84896460331
-26.024494171142578,-5.055345809523715e-06,1781.745788417,981.03515625,0.0,0.0,-98.65213775634766,44251136.0,0.0,0.0,1.0,0.0,"{'path': 'media/html/render_44251136_7c975f60278a21b4c3dc.html', 'size': 908781, '_type': 'html-file', 'sha256': '7c975f60278a21b4c3dc35471e5a1d7b39a595cfd8cd0ec6eb6493725ede0e8f'}",981.03515625,44251136.0,0.0,0.0,0.021849986165761948,1773910118.9167647,26.024494171142578,33587.611193290046
-25.264495849609375,-5.050949766882695e-06,1790.190354815,978.1376953125,0.0,0.0,-98.6434097290039,44505088.0,0.0,0.0,1.0,0.0,,978.1376953125,44505088.0,0.0,0.0,0.021510330960154533,1773910119.083991,25.264495849609375,33767.092133956925
-26.122522354125977,1.5310684830183163e-05,1798.432572555,980.5576171875,0.0,0.0,-98.6895523071289,44759040.0,0.0,0.0,1.0,0.0,,980.5576171875,44759040.0,0.0,0.0,0.020200634375214577,1773910127.3608806,26.122522354125977,33638.532570151765
-25.65105438232422,-1.1668568731693085e-05,1806.698858944,980.90625,0.0,0.0,-98.64664459228516,45012992.0,0.0,0.0,1.0,0.0,,980.90625,45012992.0,0.0,0.0,0.021098222583532333,1773910135.6031134,25.65105438232422,33759.800575159614
-26.307554244995117,1.3960690012027044e-05,1814.920332135,980.6826171875,0.0,0.0,-98.69975280761719,45266944.0,0.0,0.0,1.0,0.0,,980.6826171875,45266944.0,0.0,0.0,0.0181098785251379,1773910143.8693519,26.307554244995117,33650.52851306598
-25.02579689025879,-1.1739968613255769e-05,1832.631639848,979.8017578125,0.0,0.0,-98.66890716552734,45520896.0,0.0,0.0,1.0,0.0,"{'path': 'media/html/render_45520896_e7f55e0d901f8f5c351e.html', 'size': 910325, '_type': 'html-file', 'sha256': 'e7f55e0d901f8f5c351e7e0ec0453cec896703e4a3c4b349b5d90af77107158a'}",979.8017578125,45520896.0,0.0,0.0,0.021734969690442085,1773910169.8027923,25.02579689025879,33851.153182719405
-24.7664794921875,1.865112608356867e-05,1841.041901023,981.537109375,0.0,0.0,-98.68653869628906,45774848.0,0.0,0.0,1.0,0.0,,981.537109375,45774848.0,0.0,0.0,0.01995476894080639,1773910169.9710684,24.7664794921875,33647.95601888414
-26.261531829833984,-1.710917968011927e-05,1849.312514977,981.4033203125,0.0,0.0,-98.63188171386719,46028800.0,0.0,0.0,1.0,0.0,,981.4033203125,46028800.0,0.0,0.0,0.02224600873887539,1773910178.2125943,26.261531829833984,33789.50879750167
-26.628890991210938,-4.841777808906045e-06,1857.580333966,979.9609375,0.0,0.0,-98.63534545898438,46282752.0,0.0,0.0,1.0,0.0,,979.9609375,46282752.0,0.0,0.0,0.0240150336176157,1773910186.4830482,26.628890991210938,33630.769736686525
-27.042675018310547,6.40307348476199e-07,1865.856605015,981.2236328125,0.0,0.0,-98.6545639038086,46536704.0,0.0,0.0,1.0,0.0,,981.2236328125,46536704.0,0.0,0.0,0.023365532979369164,1773910194.7509944,27.042675018310547,33645.592222273604
-25.58819580078125,2.1551286408794113e-05,1883.524981859,980.4609375,0.0,0.0,-98.67893981933594,46790656.0,0.0,0.0,1.0,0.0,"{'_type': 'html-file', 'sha256': '894b0a917c02d1a1724442b022ea9c4ebbf265d15170f7a658cbc3b26ccddce8', 'path': 'media/html/render_46790656_894b0a917c02d1a17244.html', 'size': 912393}",980.4609375,46790656.0,0.0,0.0,0.023661699146032333,1773910220.6960773,25.58819580078125,33613.388850567724
-27.886960983276367,1.7690356912680727e-07,1891.927913414,979.0546875,0.0,0.0,-98.65819549560547,47044608.0,0.0,0.0,1.0,0.0,,979.0546875,47044608.0,0.0,0.0,0.02205081656575203,1773910220.854048,27.886960983276367,33594.89530730782
