eval/episode_reward,eval/episode_dist,eval/episode_success_easy,_runtime,eval/episode_success_any,step,training/entropy,eval/episode_success_hard,eval/episode_reward_ctrl,training/actor_loss,eval/episode_reward_near,eval/episode_success,_step,training/log_alpha,render,training/critic_loss,eval/episode_reward_dist,_timestamp,training/sps,training/alpha_loss,eval/episode_reward_survive
977.3974609375,24.024991989135742,0.0,971.345374933,1.0,23934976.0,0.0,0.0,0.0,-98.18450164794922,0.0,977.3974609375,23934976.0,0.0,"{'path': 'media/html/render_23934976_9d02814365d0a889c377.html', 'size': 912297, '_type': 'html-file', 'sha256': '9d02814365d0a889c377efd47c5929033bf7d453d138d925fd9f8da3d01e17b0'}",0.025894787162542343,-24.024991989135742,1773891822.9163446,33708.62474713434,4.364881078799954e-06,0.0
978.708984375,24.053543090820312,0.0,979.763318155,1.0,24188928.0,0.0,0.0,0.0,-98.27395629882812,0.0,978.708984375,24188928.0,0.0,,0.02414795011281967,-24.053543090820312,1773891823.0840964,33678.23643936034,-9.893661626847461e-06,0.0
976.1875,23.357131958007812,0.0,988.032185816,0.9990234375,24442880.0,0.0,0.0,0.0,-98.3945541381836,0.0,976.1875,24442880.0,0.0,,0.022955741733312607,-23.357131958007812,1773891831.3334606,33777.10081232967,1.8935783373308368e-05,0.0
975.0234375,23.730365753173828,0.0,996.256820835,1.0,24696832.0,0.0,0.0,0.0,-98.42668914794922,0.0,975.0234375,24696832.0,0.0,,0.023158462718129158,-23.730365753173828,1773891839.6024966,33647.79126509753,-7.914080924820155e-06,0.0
960.4443359375,25.831073760986328,0.0,1004.498111168,0.9990234375,24950784.0,0.0,0.0,0.0,-98.47634887695312,0.0,960.4443359375,24950784.0,0.0,,0.02148430421948433,-25.831073760986328,1773891847.826777,33851.097240715404,9.18386194825871e-06,0.0
977.9765625,22.360992431640625,0.0,1021.423140657,1.0,25204736.0,0.0,0.0,0.0,-98.46564483642578,0.0,977.9765625,25204736.0,0.0,"{'_type': 'html-file', 'sha256': '9b0687f4e0edfc6e5f1d1333936133b5b214fc267247f1d8f4b1d8194b973db9', 'path': 'media/html/render_25204736_9b0687f4e0edfc6e5f1d.html', 'size': 909545}",0.021457543596625328,-22.360992431640625,1773891872.994059,33767.3918691029,1.2581193914229516e-05,0.0
978.73046875,22.763864517211914,0.0,1029.846954567,1.0,25458688.0,0.0,0.0,0.0,-98.46388244628906,0.0,978.73046875,25458688.0,0.0,,0.02194012701511383,-22.763864517211914,1773891873.157038,33697.988147086275,6.986305379541591e-06,0.0
976.6962890625,22.762943267822266,0.0,1038.107661885,1.0,25712640.0,0.0,0.0,0.0,-98.47704315185547,0.0,976.6962890625,25712640.0,0.0,,0.020231159403920174,-22.762943267822266,1773891881.4172902,33705.78631294034,1.2795660495612537e-06,0.0
977.9853515625,22.291423797607422,0.0,1046.36199027,1.0,25966592.0,0.0,0.0,0.0,-98.49872589111328,0.0,977.9853515625,25966592.0,0.0,,0.019356390461325645,-22.291423797607422,1773891889.6778083,33688.37257151749,-4.597660208105481e-08,0.0
975.826171875,22.82033920288086,0.0,1054.636822985,1.0,26220544.0,0.0,0.0,0.0,-98.51708984375,0.0,975.826171875,26220544.0,0.0,,0.01833924651145935,-22.82033920288086,1773891897.9323833,33711.20332587499,-1.2976926200281014e-06,0.0
976.9248046875,23.427696228027344,0.0,1072.324505563,1.0,26474496.0,0.0,0.0,0.0,-98.50816345214844,0.0,976.9248046875,26474496.0,0.0,"{'path': 'media/html/render_26474496_74eb2977632f1c21f455.html', 'size': 910209, '_type': 'html-file', 'sha256': '74eb2977632f1c21f4559bbfe3971cc917c96453db34d8fb1090c64c78b22e16'}",0.019651219248771667,-23.427696228027344,1773891923.895464,33631.71799307456,3.6153489872958744e-06,0.0
977.64453125,24.081907272338867,0.0,1080.760005292,1.0,26728448.0,0.0,0.0,0.0,-98.51049041748047,0.0,977.64453125,26728448.0,0.0,,0.02083498053252697,-24.081907272338867,1773891924.0438046,33656.23192327195,4.525093970642047e-07,0.0
979.7666015625,23.248779296875,0.0,1089.02819614,1.0,26982400.0,0.0,0.0,0.0,-98.50430297851562,0.0,979.7666015625,26982400.0,0.0,,0.019186722114682198,-23.248779296875,1773891932.3303442,33587.53811391275,4.1737903302419e-06,0.0
979.3955078125,23.56404685974121,0.0,1097.316002215,1.0,27236352.0,0.0,0.0,0.0,-98.49658203125,0.0,979.3955078125,27236352.0,0.0,,0.01879245974123478,-23.56404685974121,1773891940.5983734,33649.51541365579,8.849325240589678e-06,0.0
979.404296875,25.49258041381836,0.0,1105.588741324,1.0,27490304.0,0.0,0.0,0.0,-98.52823638916016,0.0,979.404296875,27490304.0,0.0,,0.01821313053369522,-25.49258041381836,1773891948.8860652,33575.59443994312,-2.6045995582535397e-07,0.0
975.7841796875,23.87337875366211,0.0,1122.601459173,1.0,27744256.0,0.0,0.0,0.0,-98.54973602294922,0.0,975.7841796875,27744256.0,0.0,"{'path': 'media/html/render_27744256_7332e65c2ba9d432bfff.html', 'size': 910121, '_type': 'html-file', 'sha256': '7332e65c2ba9d432bfffef3c225d648e1886dca56a5d74f4bcc7ad4dc3e56868'}",0.018128111958503723,-23.87337875366211,1773891974.1723769,33634.28481865417,-5.5211330618476495e-06,0.0
979.25390625,23.36669921875,0.0,1131.047593466,1.0,27998208.0,0.0,0.0,0.0,-98.54008483886719,0.0,979.25390625,27998208.0,0.0,,0.01953837275505066,-23.36669921875,1773891974.3300123,33532.70926079766,-2.6038992473331746e-06,0.0
976.4111328125,24.26078224182129,0.0,1139.303273563,0.998046875,28252160.0,0.0,0.0,0.0,-98.5740966796875,0.0,976.4111328125,28252160.0,0.0,,0.018695427104830742,-24.26078224182129,1773891982.618017,33577.60863126007,8.576318577979691e-06,0.0
968.83984375,25.450037002563477,0.0,1147.560303026,1.0,28506112.0,0.0,0.0,0.0,-98.59100341796875,0.0,968.83984375,28506112.0,0.0,,0.01810295693576336,-25.450037002563477,1773891990.873462,33717.62214715995,-3.4131810480175773e-06,0.0
979.853515625,23.424846649169922,0.0,1155.813169714,1.0,28760064.0,0.0,0.0,0.0,-98.61251068115234,0.0,979.853515625,28760064.0,0.0,,0.016583925113081932,-23.424846649169922,1773891999.1304474,33700.752761382864,1.532847818452865e-05,0.0
978.9365234375,24.4869441986084,0.0,1173.263153296,1.0,29014016.0,0.0,0.0,0.0,-98.57682037353516,0.0,978.9365234375,29014016.0,0.0,"{'path': 'media/html/render_29014016_6a022de582778aa75216.html', 'size': 907837, '_type': 'html-file', 'sha256': '6a022de582778aa75216ded006e60c905943a25b7badc3bd04110b60e8c0deca'}",0.01811262220144272,-24.4869441986084,1773892024.8340821,33724.26657355664,-1.143887493526563e-05,0.0
978.9453125,23.686216354370117,0.0,1181.703751022,1.0,29267968.0,0.0,0.0,0.0,-98.5577392578125,0.0,978.9453125,29267968.0,0.0,,0.017583070322871208,-23.686216354370117,1773892024.9908385,33682.00854926694,1.1037361218768638e-05,0.0
979.1455078125,24.099334716796875,0.0,1189.990337911,0.9990234375,29521920.0,0.0,0.0,0.0,-98.56053924560547,0.0,979.1455078125,29521920.0,0.0,,0.01818895898759365,-24.099334716796875,1773892033.2738295,33624.79259880215,-9.886993211694062e-06,0.0
979.22265625,23.209640502929688,0.0,1198.269281029,1.0,29775872.0,0.0,0.0,0.0,-98.62545776367188,0.0,979.22265625,29775872.0,0.0,,0.018195845186710358,-23.209640502929688,1773892041.5606012,33565.77567570088,1.3454422287395573e-06,0.0
979.171875,23.322128295898438,0.0,1206.547589944,1.0,30029824.0,0.0,0.0,0.0,-98.60200500488281,0.0,979.171875,30029824.0,0.0,,0.019447309896349907,-23.322128295898438,1773892049.8389962,33606.219709669786,5.438101652543992e-06,0.0
978.8154296875,24.804519653320312,0.0,1223.860389519,1.0,30283776.0,0.0,0.0,0.0,-98.602783203125,0.0,978.8154296875,30283776.0,0.0,"{'path': 'media/html/render_30283776_2c04e3e6278f6f5f1c4d.html', 'size': 911477, '_type': 'html-file', 'sha256': '2c04e3e6278f6f5f1c4d6f9ecbcaf6bb52eaa0b529dd7f953328b6538e79f3a8'}",0.02044939622282982,-24.804519653320312,1773892075.4313366,33602.274805392495,-2.578151452325983e-06,0.0
978.8642578125,25.764299392700195,0.0,1232.303392608,1.0,30537728.0,0.0,0.0,0.0,-98.64229583740234,0.0,978.8642578125,30537728.0,0.0,,0.018946388736367226,-25.764299392700195,1773892075.5861273,33704.09798602274,6.93134825269226e-06,0.0
978.0771484375,23.960857391357422,0.0,1240.590168492,1.0,30791680.0,0.0,0.0,0.0,-98.65017700195312,0.0,978.0771484375,30791680.0,0.0,,0.01945406012237072,-23.960857391357422,1773892083.8736827,33587.178017277496,-3.678074563140399e-06,0.0
971.5947265625,25.53238296508789,0.0,1248.863771631,1.0,31045632.0,0.0,0.0,0.0,-98.6759262084961,0.0,971.5947265625,31045632.0,0.0,,0.0182759091258049,-25.53238296508789,1773892092.159905,33567.92198175155,1.382843947794754e-05,0.0
973.126953125,26.706642150878906,0.0,1257.099386339,0.9970703125,31299584.0,0.0,0.0,0.0,-98.63542938232422,0.0,973.126953125,31299584.0,0.0,,0.019051050767302513,-26.706642150878906,1773892100.4339466,33619.28553354752,-1.3096362636133563e-05,0.0
978.2431640625,24.8785400390625,0.0,1274.487788991,1.0,31553536.0,0.0,0.0,0.0,-98.62843322753906,0.0,978.2431640625,31553536.0,0.0,"{'path': 'media/html/render_31553536_90ac4f8fe4d3e623855c.html', 'size': 914069, '_type': 'html-file', 'sha256': '90ac4f8fe4d3e623855c4af86857d599b922b751b79df246209bfb71deb8ff8d'}",0.017412010580301285,-24.8785400390625,1773892126.0587306,33809.61556927575,1.6192389011848718e-05,0.0
978.5107421875,25.481250762939453,0.0,1282.905268375,0.9990234375,31807488.0,0.0,0.0,0.0,-98.67872619628906,0.0,978.5107421875,31807488.0,0.0,,0.017877429723739624,-25.481250762939453,1773892126.2147796,33633.0294996021,-4.051885298395064e-06,0.0
980.3662109375,25.425395965576172,0.0,1291.141088389,1.0,32061440.0,0.0,0.0,0.0,-98.68289184570312,0.0,980.3662109375,32061440.0,0.0,,0.016874605789780617,-25.425395965576172,1773892134.4755464,33707.162269817265,-1.976572548301192e-06,0.0
979.3291015625,24.327180862426758,0.0,1299.414975371,1.0,32315392.0,0.0,0.0,0.0,-98.70822143554688,0.0,979.3291015625,32315392.0,0.0,,0.01670914515852928,-24.327180862426758,1773892142.711641,33787.71239711681,5.535433501790976e-06,0.0
979.599609375,24.841766357421875,0.0,1307.6583984,1.0,32569344.0,0.0,0.0,0.0,-98.70932006835938,0.0,979.599609375,32569344.0,0.0,,0.01863863132894039,-24.841766357421875,1773892150.9851952,33631.41004280779,7.253968760778662e-06,0.0
980.1376953125,24.018203735351562,0.0,1325.2091088,1.0,32823296.0,0.0,0.0,0.0,-98.66936492919922,0.0,980.1376953125,32823296.0,0.0,"{'path': 'media/html/render_32823296_b5cc67ff069f0e8ce839.html', 'size': 909849, '_type': 'html-file', 'sha256': 'b5cc67ff069f0e8ce8391cc5db39e2526cd818b75d6a82dc126ffbc54ffa84e6'}",0.01727844588458538,-24.018203735351562,1773892176.7800114,33759.995318267305,-8.530058039468713e-06,0.0
979.814453125,25.435104370117188,0.0,1333.621798468,1.0,33077248.0,0.0,0.0,0.0,-98.68692779541016,0.0,979.814453125,33077248.0,0.0,,0.018430443480610847,-25.435104370117188,1773892176.9331942,33563.94164248779,3.397513182790135e-06,0.0
979.4375,24.224802017211914,0.0,1341.896880507,1.0,33331200.0,0.0,0.0,0.0,-98.77527618408203,0.0,979.4375,33331200.0,0.0,,0.01733901910483837,-24.224802017211914,1773892185.192067,33704.55764639923,-1.928329311340349e-06,0.0
978.2392578125,26.279861450195312,0.0,1350.140734997,1.0,33585152.0,0.0,0.0,0.0,-98.79341125488281,0.0,978.2392578125,33585152.0,0.0,,0.016489457339048386,-26.279861450195312,1773892193.4673598,33624.692820926946,9.955577297660057e-06,0.0
977.4365234375,25.343952178955078,0.0,1358.399234449,1.0,33839104.0,0.0,0.0,0.0,-98.78667449951172,0.0,977.4365234375,33839104.0,0.0,,0.014779027551412582,-25.343952178955078,1773892201.710947,33760.94231540477,9.664289791544434e-06,0.0
976.7490234375,26.38103485107422,0.0,1375.989556521,1.0,34093056.0,0.0,0.0,0.0,-98.76680755615234,0.0,976.7490234375,34093056.0,0.0,"{'path': 'media/html/render_34093056_3ed0e466f5823c7262ad.html', 'size': 909221, '_type': 'html-file', 'sha256': '3ed0e466f5823c7262add085793c489b5113ce78a00c84de65c9f10722211ea4'}",0.019130868837237358,-26.38103485107422,1773892227.560508,33692.66916663308,-1.561810313432943e-05,0.0
968.7470703125,25.195024490356445,0.0,1384.438301747,0.9990234375,34347008.0,0.0,0.0,0.0,-98.78607940673828,0.0,968.7470703125,34347008.0,0.0,,0.01697511039674282,-25.195024490356445,1773892227.719,33828.96625252577,4.957024884788552e-06,0.0
973.5576171875,26.841075897216797,0.0,1392.695728011,1.0,34600960.0,0.0,0.0,0.0,-98.72953796386719,0.0,973.5576171875,34600960.0,0.0,,0.01885991357266903,-26.841075897216797,1773892236.0085702,33597.96731973799,-5.084154508949723e-06,0.0
978.70703125,24.090290069580078,0.0,1400.926207814,1.0,34854912.0,0.0,0.0,0.0,-98.75711059570312,0.0,978.70703125,34854912.0,0.0,,0.018682850524783134,-24.090290069580078,1773892244.2662451,33699.258981707426,1.4212018868420273e-05,0.0
979.9326171875,25.04358673095703,0.0,1409.16981649,1.0,35108864.0,0.0,0.0,0.0,-98.7049331665039,0.0,979.9326171875,35108864.0,0.0,,0.016823654994368553,-25.04358673095703,1773892252.496145,33826.008688519556,-2.139991693184129e-06,0.0
980.2998046875,23.58952522277832,0.0,1426.843481685,1.0,35362816.0,0.0,0.0,0.0,-98.67655181884766,0.0,980.2998046875,35362816.0,0.0,"{'size': 913157, '_type': 'html-file', 'sha256': 'cf3d484d4806d9a0e31927dbdc0a5283d00d82f7098a7527b368b958148237f3', 'path': 'media/html/render_35362816_cf3d484d4806d9a0e319.html'}",0.018107464537024498,-23.58952522277832,1773892278.4144516,33763.35124473589,-4.523831194092054e-06,0.0
977.9462890625,24.218597412109375,0.0,1435.265671999,0.9990234375,35616768.0,0.0,0.0,0.0,-98.69947814941406,0.0,977.9462890625,35616768.0,0.0,,0.0188206285238266,-24.218597412109375,1773892278.5868642,33811.76956066839,9.745815987116657e-06,0.0
975.208984375,25.159027099609375,0.0,1443.526705964,1.0,35870720.0,0.0,0.0,0.0,-98.76152038574219,0.0,975.208984375,35870720.0,0.0,,0.01963578164577484,-25.159027099609375,1773892286.8360698,33761.98353854628,-4.281428118702024e-06,0.0
980.1064453125,24.682697296142578,0.0,1451.77694841,1.0,36124672.0,0.0,0.0,0.0,-98.74319458007812,0.0,980.1064453125,36124672.0,0.0,,0.018507877364754677,-24.682697296142578,1773892295.0967014,33689.63522199806,-1.734072793624364e-05,0.0
977.7001953125,25.62247085571289,0.0,1460.046293529,1.0,36378624.0,0.0,0.0,0.0,-98.79389190673828,0.0,977.7001953125,36378624.0,0.0,,0.017558163031935692,-25.62247085571289,1773892303.347523,33727.99453437417,1.9280269043520093e-06,0.0
978.330078125,24.723310470581055,0.0,1477.672853921,1.0,36632576.0,0.0,0.0,0.0,-98.77896881103516,0.0,978.330078125,36632576.0,0.0,"{'path': 'media/html/render_36632576_8871bd4d868cb7a4682f.html', 'size': 911593, '_type': 'html-file', 'sha256': '8871bd4d868cb7a4682fcb3b0366dbfb1e1c848d4de4261b6ffa07530770cf02'}",0.018187101930379868,-24.723310470581055,1773892329.243825,33646.67417068985,9.043358659255318e-06,0.0
973.6318359375,26.04627227783203,0.0,1486.103028335,1.0,36886528.0,0.0,0.0,0.0,-98.75186920166016,0.0,973.6318359375,36886528.0,0.0,,0.018215805292129517,-26.04627227783203,1773892329.398051,33745.79994109742,2.6803397759067593e-06,0.0
977.5888671875,25.13473129272461,0.0,1494.342818781,0.9990234375,37140480.0,0.0,0.0,0.0,-98.76058959960938,0.0,977.5888671875,37140480.0,0.0,,0.019383663311600685,-25.13473129272461,1773892337.6734817,33645.97801711556,-2.6455554689164273e-06,0.0
979.8408203125,24.363815307617188,0.0,1502.590032914,1.0,37394432.0,0.0,0.0,0.0,-98.74665832519531,0.0,979.8408203125,37394432.0,0.0,,0.020433206111192703,-24.363815307617188,1773892345.9133272,33776.08007740564,-1.8637881566974102e-06,0.0
977.1640625,23.568748474121094,0.0,1510.861153231,1.0,37648384.0,0.0,0.0,0.0,-98.76090240478516,0.0,977.1640625,37648384.0,0.0,,0.018022730946540833,-23.568748474121094,1773892354.1605797,33743.959010706116,2.4002585632842965e-05,0.0
980.1669921875,26.84225845336914,0.0,1527.889780328,1.0,37902336.0,0.0,0.0,0.0,-98.72943115234375,0.0,980.1669921875,37902336.0,0.0,"{'path': 'media/html/render_37902336_6ad43d1fad672e158094.html', 'size': 910161, '_type': 'html-file', 'sha256': '6ad43d1fad672e158094bb939f5f7514b8cb5a2aa1140d4e16fc1bb50e66820b'}",0.018409110605716705,-26.84225845336914,1773892379.4607053,33651.70859033728,-4.851198355027009e-06,0.0
980.37890625,26.04990005493164,0.0,1536.320148687,1.0,38156288.0,0.0,0.0,0.0,-98.7108154296875,0.0,980.37890625,38156288.0,0.0,,0.01734498143196106,-26.04990005493164,1773892379.619067,33656.145783573185,-8.948166509981093e-07,0.0
978.330078125,24.106542587280273,0.0,1544.568547887,1.0,38410240.0,0.0,0.0,0.0,-98.73408508300781,0.0,978.330078125,38410240.0,0.0,,0.018080057576298714,-24.106542587280273,1773892387.8906436,33657.21777566868,3.303822268208023e-06,0.0
972.5419921875,23.81905174255371,0.0,1552.791706796,0.9990234375,38664192.0,0.0,0.0,0.0,-98.7542953491211,0.0,972.5419921875,38664192.0,0.0,,0.017954068258404732,-23.81905174255371,1773892396.1390474,33738.62230316788,-6.612046036025276e-06,0.0
979.677734375,26.603057861328125,0.0,1561.054007892,1.0,38918144.0,0.0,0.0,0.0,-98.78838348388672,0.0,979.677734375,38918144.0,0.0,,0.016970131546258926,-26.603057861328125,1773892404.3622158,33862.28501613634,1.9198812879039906e-05,0.0
979.9541015625,26.395343780517578,0.0,1578.810764116,1.0,39172096.0,0.0,0.0,0.0,-98.80571746826172,0.0,979.9541015625,39172096.0,0.0,"{'size': 910369, '_type': 'html-file', 'sha256': '3fb1162dfb9eefcfb1566c9722c34951a946d5cc028794c16784d60dfca2c5d8', 'path': 'media/html/render_39172096_3fb1162dfb9eefcfb156.html'}",0.017124386504292488,-26.395343780517578,1773892430.3817222,33678.132084694655,-2.531325208110502e-06,0.0
980.9921875,25.16075897216797,0.0,1587.253654877,1.0,39426048.0,0.0,0.0,0.0,-98.87890625,0.0,980.9921875,39426048.0,0.0,,0.016829518601298332,-25.16075897216797,1773892430.5428915,33647.18966174676,-2.693293708944111e-06,0.0
978.9287109375,24.905044555664062,0.0,1595.524726643,1.0,39680000.0,0.0,0.0,0.0,-98.86527252197266,0.0,978.9287109375,39680000.0,0.0,,0.014517233707010746,-24.905044555664062,1773892438.8241322,33621.359094290834,5.164888534636702e-06,0.0
980.1904296875,25.35468292236328,0.0,1603.784300373,1.0,39933952.0,0.0,0.0,0.0,-98.87572479248047,0.0,980.1904296875,39933952.0,0.0,,0.01589871011674404,-25.35468292236328,1773892447.0951,33640.248332842275,9.136816515820101e-06,0.0
981.0556640625,26.22791290283203,0.0,1612.042326993,1.0,40187904.0,0.0,0.0,0.0,-98.90550231933594,0.0,981.0556640625,40187904.0,0.0,,0.016291143372654915,-26.22791290283203,1773892455.3547826,33687.665102411396,-1.2030600373691414e-05,0.0
980.2255859375,23.066436767578125,0.0,1629.792270737,1.0,40441856.0,0.0,0.0,0.0,-98.89692687988281,0.0,980.2255859375,40441856.0,0.0,"{'path': 'media/html/render_40441856_495d85abfd075bb1cf39.html', 'size': 914393, '_type': 'html-file', 'sha256': '495d85abfd075bb1cf39d73bbf75a323f908470e51e86cac7941347715017583'}",0.016410289332270622,-23.066436767578125,1773892481.3632138,33694.21565493464,4.7165408432192635e-06,0.0
972.2216796875,24.931743621826172,0.0,1638.26629513,1.0,40695808.0,0.0,0.0,0.0,-98.8307113647461,0.0,972.2216796875,40695808.0,0.0,,0.019531654193997383,-24.931743621826172,1773892481.533313,33661.70429296815,-1.194272863358492e-05,0.0
979.185546875,27.05579376220703,0.0,1646.5346883,1.0,40949760.0,0.0,0.0,0.0,-99.02975463867188,0.0,979.185546875,40949760.0,0.0,,0.019511856138706207,-27.05579376220703,1773892489.8365622,33526.67511527518,2.295180365763372e-06,0.0
967.56640625,27.233699798583984,0.0,1654.822090346,1.0,41203712.0,0.0,0.0,0.0,-98.89620971679688,0.0,967.56640625,41203712.0,0.0,,0.016878975555300713,-27.233699798583984,1773892498.1051457,33645.761205702234,-3.590505684769596e-06,0.0
979.34375,24.659194946289062,0.0,1663.095026367,1.0,41457664.0,0.0,0.0,0.0,-98.8551025390625,0.0,979.34375,41457664.0,0.0,,0.01836836151778698,-24.659194946289062,1773892506.392377,33563.14420729171,4.708220330940094e-06,0.0
978.201171875,25.09820556640625,0.0,1680.832861216,1.0,41711616.0,0.0,0.0,0.0,-98.84877014160156,0.0,978.201171875,41711616.0,0.0,"{'path': 'media/html/render_41711616_04a233807b29f2d83545.html', 'size': 909009, '_type': 'html-file', 'sha256': '04a233807b29f2d83545719b2bdf483887aeb9a5058f24b3e18f280ccfc1de78'}",0.019968273118138313,-25.09820556640625,1773892532.4038162,33627.42737355183,9.593496542947832e-06,0.0
971.4619140625,25.38274383544922,0.0,1689.294366909,1.0,41965568.0,0.0,0.0,0.0,-98.82142639160156,0.0,971.4619140625,41965568.0,0.0,,0.020106447860598564,-25.38274383544922,1773892532.571785,33626.36683237313,-4.961093964084284e-06,0.0
979.63671875,24.658226013183594,0.0,1697.566630901,1.0,42219520.0,0.0,0.0,0.0,-98.7528305053711,0.0,979.63671875,42219520.0,0.0,,0.01991274021565914,-24.658226013183594,1773892540.864763,33562.22413684124,1.469329981773626e-05,0.0
980.8876953125,24.25916862487793,0.0,1705.846178395,1.0,42473472.0,0.0,0.0,0.0,-98.7146987915039,0.0,980.8876953125,42473472.0,0.0,,0.020401714369654655,-24.25916862487793,1773892549.1370807,33628.661040146864,-1.5137194395720144e-06,0.0
977.89453125,27.27349090576172,0.0,1714.141105935,1.0,42727424.0,0.0,0.0,0.0,-98.7213134765625,0.0,977.89453125,42727424.0,0.0,,0.02067386731505394,-27.27349090576172,1773892557.4166727,33593.994685777885,1.4955695633034338e-06,0.0
980.546875,25.853483200073242,0.0,1731.930383331,1.0,42981376.0,0.0,0.0,0.0,-98.6997299194336,0.0,980.546875,42981376.0,0.0,"{'sha256': 'b0f85f2747b7ba4ac1a196e76b6303d6c64e483e8b1e2b642cad9560b808cfd5', 'path': 'media/html/render_42981376_b0f85f2747b7ba4ac1a1.html', 'size': 910253, '_type': 'html-file'}",0.022699307650327682,-25.853483200073242,1773892583.5013082,33542.83296782108,-2.0415939161466667e-06,0.0
981.474609375,28.089839935302734,0.0,1740.390481528,1.0,43235328.0,0.0,0.0,0.0,-98.72705078125,0.0,981.474609375,43235328.0,0.0,,0.0196522269397974,-28.089839935302734,1773892583.6672752,33624.60153530451,1.731016482153791e-06,0.0
979.1171875,24.406993865966797,0.0,1748.662997242,1.0,43489280.0,0.0,0.0,0.0,-98.72982025146484,0.0,979.1171875,43489280.0,0.0,,0.01907869428396225,-24.406993865966797,1773892591.9609504,33559.36800961558,1.5986692233127542e-05,0.0
969.7451171875,27.836442947387695,0.0,1756.921273927,1.0,43743232.0,0.0,0.0,0.0,-98.6817626953125,0.0,969.7451171875,43743232.0,0.0,,0.019327476620674133,-27.836442947387695,1773892600.2334993,33626.92204228439,-4.44750139649841e-06,0.0
980.3271484375,24.87554168701172,0.0,1765.216499908,1.0,43997184.0,0.0,0.0,0.0,-98.67545318603516,0.0,980.3271484375,43997184.0,0.0,,0.02214663103222847,-24.87554168701172,1773892608.4918277,33701.00760211626,-2.2292142602964304e-05,0.0
980.4990234375,25.264766693115234,0.0,1782.314435497,1.0,44251136.0,0.0,0.0,0.0,-98.75447845458984,0.0,980.4990234375,44251136.0,0.0,"{'_type': 'html-file', 'sha256': '234aa6ac96dee9475a0899bee4618087c2eb3f8775af13c217082957b942ad36', 'path': 'media/html/render_44251136_234aa6ac96dee9475a08.html', 'size': 910681}",0.01897699385881424,-25.264766693115234,1773892633.8853693,33528.75204320733,7.841699698474258e-06,0.0
979.9326171875,24.76422119140625,0.0,1790.745751923,1.0,44505088.0,0.0,0.0,0.0,-98.79056549072266,0.0,979.9326171875,44505088.0,0.0,,0.01952659711241722,-24.76422119140625,1773892634.043273,33647.64351952558,5.8913847169606015e-06,0.0
980.681640625,26.140167236328125,0.0,1798.987989203,1.0,44759040.0,0.0,0.0,0.0,-98.77847290039062,0.0,980.681640625,44759040.0,0.0,,0.01854531839489937,-26.140167236328125,1773892642.3162835,33649.18906618588,-6.315280188573524e-06,0.0
980.193359375,26.168006896972656,0.0,1807.236437049,1.0,45012992.0,0.0,0.0,0.0,-98.77532958984375,0.0,980.193359375,45012992.0,0.0,,0.018601732328534126,-26.168006896972656,1773892650.5584204,33778.046627035816,1.521999638498528e-05,0.0
971.892578125,27.280065536499023,0.0,1815.480831345,1.0,45266944.0,0.0,0.0,0.0,-98.76194763183594,0.0,971.892578125,45266944.0,0.0,,0.01764114573597908,-27.280065536499023,1773892658.8067865,33738.09225175037,1.4700319297844544e-05,0.0
980.1982421875,25.410812377929688,0.0,1833.171217422,1.0,45520896.0,0.0,0.0,0.0,-98.7726821899414,0.0,980.1982421875,45520896.0,0.0,"{'path': 'media/html/render_45520896_b109f1b1f084d502c8da.html', 'size': 910697, '_type': 'html-file', 'sha256': 'b109f1b1f084d502c8dad39ac183fbf072f5592f86f6683af936e80b652d53db'}",0.017960194498300552,-25.410812377929688,1773892684.7421808,33760.292787351194,-9.392796528118197e-06,0.0
981.6572265625,25.394920349121094,0.0,1841.58651969,1.0,45774848.0,0.0,0.0,0.0,-98.79985809326172,0.0,981.6572265625,45774848.0,0.0,,0.018212931230664253,-25.394920349121094,1773892684.9050655,33562.22202179488,8.752013854973484e-06,0.0
981.03125,25.695493698120117,0.0,1849.867666812,1.0,46028800.0,0.0,0.0,0.0,-98.79581451416016,0.0,981.03125,46028800.0,0.0,,0.019324852153658867,-25.695493698120117,1773892693.157081,33764.768296658505,8.281019290734548e-06,0.0
977.734375,25.300689697265625,0.0,1858.127044207,1.0,46282752.0,0.0,0.0,0.0,-98.7503433227539,0.0,977.734375,46282752.0,0.0,,0.01877322793006897,-25.300689697265625,1773892701.4379106,33600.50249745469,-7.533202278864337e-06,0.0
980.7412109375,23.502193450927734,0.0,1866.400367917,1.0,46536704.0,0.0,0.0,0.0,-98.81523895263672,0.0,980.7412109375,46536704.0,0.0,,0.018137291073799133,-23.502193450927734,1773892709.696713,33695.378545640255,-1.3461226444633212e-07,0.0
978.8994140625,24.58431625366211,0.0,1884.081540139,1.0,46790656.0,0.0,0.0,0.0,-98.83002471923828,0.0,978.8994140625,46790656.0,0.0,"{'path': 'media/html/render_46790656_aa148a6dcdfc81485e16.html', 'size': 909869, '_type': 'html-file', 'sha256': 'aa148a6dcdfc81485e1663a3185fa161961fa787707bde8a22d588d5689bd08b'}",0.019252998754382133,-24.58431625366211,1773892735.6524634,33630.4448145476,-8.562958100810647e-06,0.0
975.2763671875,26.086103439331055,0.0,1892.52823204,0.994140625,47044608.0,0.0,0.0,0.0,-98.85100555419922,0.0,975.2763671875,47044608.0,0.0,,0.01899084821343422,-26.086103439331055,1773892735.8320704,33604.937858754514,1.7467444195062853e-05,0.0
