_runtime,eval/episode_success_hard,render,eval/episode_reward,eval/episode_reward_survive,_step,_timestamp,training/entropy,eval/episode_success,eval/episode_reward_dist,eval/episode_reward_ctrl,training/log_alpha,eval/episode_reward_near,step,training/alpha_loss,eval/episode_success_any,training/actor_loss,eval/episode_dist,training/sps,training/critic_loss,eval/episode_success_easy
1909.406538137,0.0,,979.56640625,0.0,47298560.0,1773904004.0538795,0.0,979.56640625,-26.86691665649414,0.0,0.0,0.0,47298560.0,-1.6423884517280385e-05,0.9990234375,-98.01888275146484,26.86691665649414,33503.97339490727,0.03201863542199135,0.0
1917.713944921,0.0,,978.5556640625,0.0,47552512.0,1773904012.3488092,0.0,978.5556640625,-27.05584716796875,0.0,0.0,0.0,47552512.0,2.1116429707035422e-05,1.0,-98.09008026123047,27.05584716796875,33535.873384584585,0.02874303236603737,0.0
1926.017990155,0.0,,981.1357421875,0.0,47806464.0,1773904020.6561103,0.0,981.1357421875,-27.64006805419922,0.0,0.0,0.0,47806464.0,1.6493358998559415e-05,1.0,-98.12079620361328,27.64006805419922,33474.716534975276,0.02876015566289425,0.0
1943.844178365,0.0,"{'path': 'media/html/render_48060416_80464e1692f1cdb15802.html', 'size': 910493, '_type': 'html-file', 'sha256': '80464e1692f1cdb158021ea591a90329a7ae791fc64331d28bd0fa1405c0cafd'}",981.15625,0.0,48060416.0,1773904046.786805,0.0,981.15625,-25.914936065673828,0.0,0.0,0.0,48060416.0,-9.532267540635075e-06,1.0,-98.1909408569336,25.914936065673828,33492.514528506006,0.02678971365094185,0.0
1952.313817063,0.0,,976.6611328125,0.0,48314368.0,1773904046.9536483,0.0,976.6611328125,-26.404220581054688,0.0,0.0,0.0,48314368.0,8.56313363328809e-06,0.9990234375,-98.23468017578125,26.404220581054688,33530.07030829163,0.02475357986986637,0.0
1960.62456621,0.0,,977.4365234375,0.0,48568320.0,1773904055.2560356,0.0,977.4365234375,-26.214845657348633,0.0,0.0,0.0,48568320.0,1.1872995855810586e-05,0.9990234375,-98.27308654785156,26.214845657348633,33538.878640862145,0.021836629137396812,0.0
1968.914203577,0.0,,980.330078125,0.0,48822272.0,1773904063.5667121,0.0,980.330078125,-26.126022338867188,0.0,0.0,0.0,48822272.0,5.974330179014942e-06,1.0,-98.251220703125,26.126022338867188,33460.28174088403,0.022213250398635864,0.0
1977.216403261,0.0,,980.8408203125,0.0,49076224.0,1773904071.8561096,0.0,980.8408203125,-24.902753829956055,0.0,0.0,0.0,49076224.0,8.305467417812906e-06,1.0,-98.31158447265625,24.902753829956055,33554.77553900108,0.021853405982255936,0.0
1994.273283244,0.0,"{'path': 'media/html/render_49330176_164b279f4827235030cb.html', 'size': 913157, '_type': 'html-file', 'sha256': '164b279f4827235030cbdbabc1053bf86b1d446b537059a67bede561076844eb'}",980.70703125,0.0,49330176.0,1773904097.2160125,0.0,980.70703125,-26.238435745239258,0.0,0.0,0.0,49330176.0,-4.112467195227509e-06,1.0,-98.36836242675781,26.238435745239258,33495.68687099392,0.02106229029595852,0.0
2002.74144744,0.0,,978.37890625,0.0,49584128.0,1773904097.3872614,0.0,978.37890625,-27.768903732299805,0.0,0.0,0.0,49584128.0,-2.4479656985931797e-06,1.0,-98.44252014160156,27.768903732299805,33624.0071294196,0.020431244745850563,0.0
2011.034550511,0.0,,981.126953125,0.0,49838080.0,1773904105.6836982,0.0,981.126953125,-25.352998733520508,0.0,0.0,0.0,49838080.0,1.4330089470604435e-05,1.0,-98.45982360839844,25.352998733520508,33553.60013623654,0.019408686086535454,0.0
2019.335309036,0.0,,981.3994140625,0.0,50092032.0,1773904113.9767902,0.0,981.3994140625,-24.826282501220703,0.0,0.0,0.0,50092032.0,5.428028543974506e-06,1.0,-98.49272155761719,24.826282501220703,33534.96008769102,0.018144546076655388,0.0
2027.657950141,0.0,,978.4921875,0.0,50345984.0,1773904122.277549,0.0,978.4921875,-25.940082550048828,0.0,0.0,0.0,50345984.0,9.066928214451764e-06,1.0,-98.51520538330078,25.940082550048828,33501.478050822894,0.01856823079288006,0.0
2045.186700454,0.0,"{'path': 'media/html/render_50599936_4c726a9edf6298b505ce.html', 'size': 910221, '_type': 'html-file', 'sha256': '4c726a9edf6298b505ce18e76837fdd4e47686eaad6699a1012b7141cab840c9'}",979.1318359375,0.0,50599936.0,1773904148.1294343,0.0,979.1318359375,-27.907880783081055,0.0,0.0,0.0,50599936.0,-1.2094831618014723e-05,0.9990234375,-98.5088882446289,27.907880783081055,33402.64274780568,0.01842395029962063,0.0
2053.647340884,0.0,,979.8447265625,0.0,50853888.0,1773904148.2833822,0.0,979.8447265625,-27.599637985229492,0.0,0.0,0.0,50853888.0,1.0147145985683892e-05,1.0,-98.56185913085938,27.599637985229492,33539.00536764828,0.017536556348204613,0.0
2061.921168517,0.0,,981.318359375,0.0,51107840.0,1773904156.5895522,0.0,981.318359375,-26.953338623046875,0.0,0.0,0.0,51107840.0,1.0745739018602762e-05,1.0,-98.5593032836914,26.953338623046875,33495.67949765532,0.01727357693016529,0.0
2070.203632226,0.0,,981.169921875,0.0,51361792.0,1773904164.8635495,0.0,981.169921875,-26.104290008544922,0.0,0.0,0.0,51361792.0,-7.647723236914317e-07,1.0,-98.53352355957031,26.104290008544922,33613.47371078522,0.017927298322319984,0.0
2070.838547669,0.0,,980.91015625,0.0,51615744.0,1773904173.1457827,0.0,980.91015625,-25.739215850830078,0.0,0.0,0.0,51615744.0,1.8702625084188185e-06,1.0,-98.54308319091797,25.739215850830078,33584.69250198279,0.018636072054505348,0.0
