_timestamp,_step,eval/episode_success,eval/episode_success_easy,render,eval/episode_reward_ctrl,eval/episode_reward_near,eval/episode_reward_survive,training/alpha_loss,training/sps,eval/episode_reward,training/actor_loss,eval/episode_dist,eval/episode_reward_dist,eval/episode_success_hard,eval/episode_success_any,_runtime,step,training/entropy,training/log_alpha,training/critic_loss
1773898217.9330099,6666240.0,876.423828125,0.0,,0.0,0.0,0.0,9.569778194418177e-05,34138.59406189191,876.423828125,-51.99604797363281,30.092395782470703,-30.092395782470703,0.0,0.9482421875,279.459351591,6666240.0,0.0,0.0,2.3598310947418213
1773898226.0777328,6920192.0,892.908203125,0.0,,0.0,0.0,0.0,-2.384005165367853e-05,34218.62627238595,892.908203125,-54.98222351074219,27.569799423217773,-27.569799423217773,0.0,0.95703125,287.676023345,6920192.0,0.0,0.0,2.2329959869384766
1773898234.2943726,7174144.0,917.5810546875,0.0,,0.0,0.0,0.0,5.155592589289881e-05,33887.492116173176,917.5810546875,-55.73894119262695,27.414962768554688,-27.414962768554688,0.0,0.974609375,295.857290357,7174144.0,0.0,0.0,2.1384546756744385
1773898259.622725,7428096.0,901.76171875,0.0,"{'sha256': '037f25037d0e7b54ec918be497592a7a724e4c4675403cfc1e6dcccb9916dbc6', 'path': 'media/html/render_7428096_037f25037d0e7b54ec91.html', 'size': 906589, '_type': 'html-file'}",0.0,0.0,0.0,6.60705627524294e-05,34045.176314098644,901.76171875,-57.7022705078125,28.537250518798828,-28.537250518798828,0.0,0.966796875,313.003758869,7428096.0,0.0,0.0,2.0502712726593018
1773898259.7733696,7682048.0,930.2841796875,0.0,,0.0,0.0,0.0,4.031735079479404e-05,34044.13931278807,930.2841796875,-59.64704132080078,26.9394588470459,-26.9394588470459,0.0,0.974609375,321.324004917,7682048.0,0.0,0.0,1.9933204650878906
1773898267.942511,7936000.0,931.9677734375,0.0,,0.0,0.0,0.0,-1.5178115063463338e-05,34128.50563222676,931.9677734375,-60.208805084228516,26.115427017211914,-26.115427017211914,0.0,0.9794921875,329.51705971,7936000.0,0.0,0.0,1.9507591724395752
1773898276.1354263,8189952.0,918.87109375,0.0,,0.0,0.0,0.0,3.200604987796396e-05,33990.09932718136,918.87109375,-61.92490768432617,24.887996673583984,-24.887996673583984,0.0,0.9873046875,337.711658577,8189952.0,0.0,0.0,1.8577730655670166
1773898284.3299687,8443904.0,947.6748046875,0.0,,0.0,0.0,0.0,-5.556568794418126e-06,33983.67176747865,947.6748046875,-62.73191833496094,22.11888313293457,-22.11888313293457,0.0,0.9921875,345.863986472,8443904.0,0.0,0.0,1.75176203250885
1773898309.8777487,8697856.0,951.927734375,0.0,"{'path': 'media/html/render_8697856_27740fc5a8fc2477565b.html', 'size': 909149, '_type': 'html-file', 'sha256': '27740fc5a8fc2477565b1dafd37e9f24d5c6e6d9dd6c9f925240d251e45dac69'}",0.0,0.0,0.0,4.468848783290014e-05,34180.08124547419,951.927734375,-63.957557678222656,23.095184326171875,-23.095184326171875,0.0,0.9970703125,363.258708149,8697856.0,0.0,0.0,1.7749297618865967
1773898310.0294523,8951808.0,944.2890625,0.0,,0.0,0.0,0.0,7.455966260749847e-05,34085.213856553266,944.2890625,-65.0801010131836,22.802291870117188,-22.802291870117188,0.0,0.9912109375,371.635238944,8951808.0,0.0,0.0,1.7531061172485352
1773898318.2536821,9205760.0,924.6015625,0.0,,0.0,0.0,0.0,5.830880400026217e-05,33862.71993467748,924.6015625,-65.7626953125,26.903711318969727,-26.903711318969727,0.0,0.9931640625,379.864885431,9205760.0,0.0,0.0,1.6360315084457397
1773898326.4827192,9459712.0,954.0126953125,0.0,,0.0,0.0,0.0,-8.488967978337314e-06,33828.060557758196,954.0126953125,-67.23673248291016,23.126590728759766,-23.126590728759766,0.0,0.994140625,388.071404859,9459712.0,0.0,0.0,1.5901724100112915
1773898334.6896262,9713664.0,930.1005859375,0.0,,0.0,0.0,0.0,6.04600936640054e-05,33928.1255494179,930.1005859375,-67.78428649902344,25.781017303466797,-25.781017303466797,0.0,0.9931640625,396.309651274,9713664.0,0.0,0.0,1.5650216341018677
1773898360.5801418,9967616.0,946.4443359375,0.0,"{'path': 'media/html/render_9967616_d505974639da4610f8d1.html', 'size': 908213, '_type': 'html-file', 'sha256': 'd505974639da4610f8d1f317df85a1b73067fab7bd0515ef7e0ed443beb0e1a4'}",0.0,0.0,0.0,-3.488328366074711e-05,33779.94377180319,946.4443359375,-68.29825592041016,23.250797271728516,-23.250797271728516,0.0,0.9892578125,413.961108805,9967616.0,0.0,0.0,1.5543136596679688
1773898360.7473853,10221568.0,956.3408203125,0.0,,0.0,0.0,0.0,0.00010736869444372132,33820.67069774859,956.3408203125,-70.83851623535156,21.88949203491211,-21.88949203491211,0.0,0.9990234375,422.347532628,10221568.0,0.0,0.0,1.3866997957229614
1773898368.965993,10475520.0,942.8544921875,0.0,,0.0,0.0,0.0,2.1468486011144705e-05,33885.04388133235,942.8544921875,-72.77665710449219,22.695587158203125,-22.695587158203125,0.0,0.986328125,430.574430125,10475520.0,0.0,0.0,1.354601263999939
1773898377.1931355,10729472.0,951.681640625,0.0,,0.0,0.0,0.0,0.00010992849274771288,33828.92757417785,951.681640625,-75.66871643066406,21.12233543395996,-21.12233543395996,0.0,0.99609375,438.801016017,10729472.0,0.0,0.0,1.1718807220458984
1773898385.4194329,10983424.0,963.6181640625,0.0,,0.0,0.0,0.0,3.5380799090489745e-05,33838.325789034556,963.6181640625,-78.50763702392578,21.745223999023438,-21.745223999023438,0.0,0.9990234375,447.079355119,10983424.0,0.0,0.0,1.0085194110870361
1773898411.1661155,11237376.0,958.0712890625,0.0,"{'path': 'media/html/render_11237376_afdd2b7b735e250d63f5.html', 'size': 908989, '_type': 'html-file', 'sha256': 'afdd2b7b735e250d63f53424deb10a4e8423c7b17b23caae1a3a03bcbbcbb7a3'}",0.0,0.0,0.0,9.588039392838255e-05,33748.01958766244,958.0712890625,-80.84487915039062,21.003032684326172,-21.003032684326172,0.0,0.9970703125,464.547058323,11237376.0,0.0,0.0,0.8208395838737488
1773898411.323228,11491328.0,966.494140625,0.0,,0.0,0.0,0.0,6.0349095292622223e-05,33821.53626147121,966.494140625,-82.22274017333984,21.83306884765625,-21.83306884765625,0.0,0.9990234375,472.934643251,11491328.0,0.0,0.0,0.7268382906913757
1773898419.5531998,11745280.0,958.8486328125,0.0,,0.0,0.0,0.0,6.089596718084067e-05,33828.09278805651,958.8486328125,-84.27058410644531,22.97554588317871,-22.97554588317871,0.0,1.0,481.206237151,11745280.0,0.0,0.0,0.5503708720207214
1773898427.8249176,11999232.0,966.6552734375,0.0,,0.0,0.0,0.0,0.00012743077240884304,33641.74219817909,966.6552734375,-86.04891204833984,21.386306762695312,-21.386306762695312,0.0,1.0,489.469116898,11999232.0,0.0,0.0,0.4425588548183441
1773898436.0875952,12253184.0,972.90625,0.0,,0.0,0.0,0.0,3.354476211825386e-05,33677.99791536044,972.90625,-87.57110595703125,21.195133209228516,-21.195133209228516,0.0,1.0,497.727655664,12253184.0,0.0,0.0,0.3793847858905792
1773898461.578523,12507136.0,968.59375,0.0,"{'path': 'media/html/render_12507136_982293858ac39e53eb23.html', 'size': 907977, '_type': 'html-file', 'sha256': '982293858ac39e53eb23760517791e7f0615c6e46756df2406aa8453548552df'}",0.0,0.0,0.0,5.3818341257283464e-05,33695.01506705285,968.59375,-89.05908966064453,20.63308334350586,-20.63308334350586,0.0,1.0,514.959479216,12507136.0,0.0,0.0,0.2943187654018402
1773898461.7307518,12761088.0,970.18359375,0.0,,0.0,0.0,0.0,6.463259342126548e-05,33823.706809014635,970.18359375,-90.76805114746094,22.15055274963379,-22.15055274963379,0.0,1.0,523.32467465,12761088.0,0.0,0.0,0.2387125939130783
1773898469.9431598,13015040.0,972.630859375,0.0,,0.0,0.0,0.0,5.659052840201184e-05,33906.46147836175,972.630859375,-92.04125213623047,21.145700454711914,-21.145700454711914,0.0,1.0,531.556671717,13015040.0,0.0,0.0,0.1851232945919037
1773898478.1749136,13268992.0,956.4228515625,0.0,,0.0,0.0,0.0,3.317149094073102e-05,33820.513913029536,956.4228515625,-92.87562561035156,22.96609115600586,-22.96609115600586,0.0,0.9931640625,539.800548968,13268992.0,0.0,0.0,0.1456010490655899
1773898486.4188647,13522944.0,956.107421875,0.0,,0.0,0.0,0.0,4.648302638088353e-05,33756.87434900119,956.107421875,-93.60598754882812,22.437744140625,-22.437744140625,0.0,0.994140625,548.017337211,13522944.0,0.0,0.0,0.11670183390378952
1773898512.140703,13776896.0,974.3515625,0.0,"{'path': 'media/html/render_13776896_fd57a2d34db3e66665fd.html', 'size': 906753, '_type': 'html-file', 'sha256': 'fd57a2d34db3e66665fd7ee3e1e5e0a550b1de1f7511701335ece72b397fda0b'}",0.0,0.0,0.0,6.207988189999014e-05,33878.320871324126,974.3515625,-94.3708267211914,19.542573928833008,-19.542573928833008,0.0,1.0,565.521763788,13776896.0,0.0,0.0,0.09828884154558182
1773898512.2864208,14030848.0,947.8486328125,0.0,,0.0,0.0,0.0,9.445954674447421e-06,33754.90705471394,947.8486328125,-94.81110382080078,23.57674789428711,-23.57674789428711,0.0,0.9921875,573.894891235,14030848.0,0.0,0.0,0.08576498925685883
1773898520.5129511,14284800.0,943.5537109375,0.0,,0.0,0.0,0.0,9.667318408901338e-06,33865.63762264568,943.5537109375,-95.1819076538086,23.561504364013672,-23.561504364013672,0.0,1.0,582.125090411,14284800.0,0.0,0.0,0.07662445306777954
1773898528.7436438,14538752.0,968.03515625,0.0,,0.0,0.0,0.0,2.8910004402860068e-05,33822.60700146887,968.03515625,-95.74695587158203,22.213512420654297,-22.213512420654297,0.0,0.998046875,590.358577118,14538752.0,0.0,0.0,0.05868327617645264
1773898536.9765005,14792704.0,956.86328125,0.0,,0.0,0.0,0.0,2.398500328126829e-05,33805.13245542445,956.86328125,-96.07832336425781,23.837995529174805,-23.837995529174805,0.0,0.9990234375,598.589365222,14792704.0,0.0,0.0,0.05393600091338158
1773898562.570763,15046656.0,962.201171875,0.0,"{'size': 908829, '_type': 'html-file', 'sha256': '9b238a9c4d8f174806104305d6cef2eda518db511b0d1836b68922df220a0e46', 'path': 'media/html/render_15046656_9b238a9c4d8f17480610.html'}",0.0,0.0,0.0,1.187370071420446e-05,33819.00842417734,962.201171875,-96.30130004882812,20.904630661010742,-20.904630661010742,0.0,0.9990234375,615.951717162,15046656.0,0.0,0.0,0.052529171109199524
1773898562.7299883,15300608.0,927.412109375,0.0,,0.0,0.0,0.0,1.2691649317275733e-05,33878.312251029914,927.412109375,-96.43980407714844,24.932151794433594,-24.932151794433594,0.0,0.9873046875,624.356813322,15300608.0,0.0,0.0,0.05317448824644089
1773898570.9752085,15554560.0,962.58203125,0.0,,0.0,0.0,0.0,9.743255304783816e-07,33768.443125137295,962.58203125,-96.68080139160156,22.283733367919922,-22.283733367919922,0.0,0.9951171875,632.606723616,15554560.0,0.0,0.0,0.04736347123980522
1773898579.2250247,15808512.0,973.4296875,0.0,,0.0,0.0,0.0,-1.6363383110729046e-05,33724.567684452464,973.4296875,-96.69172668457031,22.69460678100586,-22.69460678100586,0.0,1.0,640.838627657,15808512.0,0.0,0.0,0.05690295249223709
1773898587.4572895,16062464.0,964.5537109375,0.0,,0.0,0.0,0.0,-2.653888805070892e-05,33805.67641758409,964.5537109375,-96.70892333984375,23.541118621826172,-23.541118621826172,0.0,1.0,649.059470533,16062464.0,0.0,0.0,0.05716189742088318
1773898613.2198803,16316416.0,964.166015625,0.0,"{'sha256': '3481c1f144c1891616aad68eb94971c7e777970289edcf65a7052004dbd9ce6e', 'path': 'media/html/render_16316416_3481c1f144c1891616aa.html', 'size': 912017, '_type': 'html-file'}",0.0,0.0,0.0,2.5509079932817258e-05,33866.99112684181,964.166015625,-96.67601776123047,23.574237823486328,-23.574237823486328,0.0,1.0,666.600864749,16316416.0,0.0,0.0,0.06406455487012863
1773898613.374651,16570368.0,953.2587890625,0.0,,0.0,0.0,0.0,-2.0374807718326338e-05,33783.63476274821,953.2587890625,-96.71270751953125,26.57872772216797,-26.57872772216797,0.0,1.0,675.012312298,16570368.0,0.0,0.0,0.06831124424934387
1773898621.6306233,16824320.0,970.6376953125,0.0,,0.0,0.0,0.0,3.589805419323966e-05,33713.574216749905,970.6376953125,-96.85677337646484,24.928821563720703,-24.928821563720703,0.0,1.0,683.246059235,16824320.0,0.0,0.0,0.059958942234516144
1773898629.8645592,17078272.0,969.3349609375,0.0,,0.0,0.0,0.0,2.489270809746813e-05,33801.76285513526,969.3349609375,-96.83391571044922,23.35956573486328,-23.35956573486328,0.0,1.0,691.463483754,17078272.0,0.0,0.0,0.056027572602033615
1773898638.0820851,17332224.0,975.5908203125,0.0,,0.0,0.0,0.0,1.2685924957622774e-05,33885.29504898272,975.5908203125,-96.91613006591797,22.964683532714844,-22.964683532714844,0.0,1.0,699.677780643,17332224.0,0.0,0.0,0.05719275027513504
1773898663.4136171,17586176.0,970.9580078125,0.0,"{'path': 'media/html/render_17586176_5f56a4e20f310eb72a46.html', 'size': 911869, '_type': 'html-file', 'sha256': '5f56a4e20f310eb72a461095590fa02e2cfbd5ea00d180cbd16b3c0ec87dc47d'}",0.0,0.0,0.0,7.596510158691672e-07,33890.54023706632,970.9580078125,-96.79610443115234,22.86090660095215,-22.86090660095215,0.0,1.0,716.794584884,17586176.0,0.0,0.0,0.06456553936004639
1773898663.5638208,17840128.0,964.087890625,0.0,,0.0,0.0,0.0,-2.3775419322191738e-05,33821.54055718329,964.087890625,-97.05531311035156,23.813034057617188,-23.813034057617188,0.0,1.0,725.15723293,17840128.0,0.0,0.0,0.05775829404592514
1773898671.7756164,18094080.0,966.181640625,0.0,,0.0,0.0,0.0,3.138940883218311e-05,33914.4676639346,966.181640625,-97.14276885986328,21.9906005859375,-21.9906005859375,0.0,0.9990234375,733.407315828,18094080.0,0.0,0.0,0.05132484808564186
1773898680.0257487,18348032.0,957.3330078125,0.0,,0.0,0.0,0.0,-6.648128419328714e-06,33736.497923284136,957.3330078125,-97.02317810058594,24.96385955810547,-24.96385955810547,0.0,0.9990234375,741.623969919,18348032.0,0.0,0.0,0.055393416434526443
1773898688.2422261,18601984.0,974.6533203125,0.0,,0.0,0.0,0.0,2.8975046006962657e-05,33879.629051815464,974.6533203125,-97.07384490966797,22.672269821166992,-22.672269821166992,0.0,0.9990234375,749.835678382,18601984.0,0.0,0.0,0.052434809505939484
