training/alpha_loss,eval/episode_success_any,eval/episode_success_easy,_runtime,eval/episode_dist,eval/episode_reward_survive,training/critic_loss,_timestamp,training/entropy,render,eval/episode_reward_dist,eval/episode_reward_ctrl,eval/episode_reward_near,_step,eval/episode_reward,training/log_alpha,eval/episode_success_hard,training/sps,eval/episode_success,step,training/actor_loss
9.307039363193326e-06,1.0,0.0,1322.776192144,22.493934631347656,0.0,0.01885320246219635,1773890100.690364,0.0,"{'path': 'media/html/render_32823296_0ddf1e4f1ebcffd6cb14.html', 'size': 909773, '_type': 'html-file', 'sha256': '0ddf1e4f1ebcffd6cb14bcbf86535c2f9888d4a7133f77e092915ec1f0897b2e'}",-22.493934631347656,0.0,0.0,32823296.0,979.0263671875,0.0,0.0,33822.21607148584,979.0263671875,32823296.0,-98.5035629272461
-1.3076763025310356e-05,1.0,0.0,1331.160149452,23.186935424804688,0.0,0.021861089393496513,1773890100.8461885,0.0,,-23.186935424804688,0.0,0.0,33077248.0,980.4599609375,0.0,0.0,33775.469593870956,980.4599609375,33077248.0,-98.477783203125
1.8400944099994376e-05,1.0,0.0,1339.385863403,23.379833221435547,0.0,0.020800426602363586,1773890109.073916,0.0,,-23.379833221435547,0.0,0.0,33331200.0,979.2666015625,0.0,0.0,33841.71881147929,979.2666015625,33331200.0,-98.49287414550781
-3.652088409467069e-08,1.0,0.0,1347.60029982,25.084917068481445,0.0,0.01829957775771618,1773890117.2995095,0.0,,-25.084917068481445,0.0,0.0,33585152.0,979.8544921875,0.0,0.0,33831.98558537315,979.8544921875,33585152.0,-98.51848602294922
-1.036915932672855e-06,1.0,0.0,1355.803394471,22.387514114379883,0.0,0.019449623301625252,1773890125.51386,0.0,,-22.387514114379883,0.0,0.0,33839104.0,977.4580078125,0.0,0.0,33897.220633583325,977.4580078125,33839104.0,-98.51728820800781
-2.2219144739210606e-05,1.0,0.0,1373.31500741,24.365089416503906,0.0,0.021174442023038864,1773890151.2291572,0.0,"{'size': 912489, '_type': 'html-file', 'sha256': '863fe90c80c24f662dc10221900b23686bbaff1a092a9af05496e4b44f449017', 'path': 'media/html/render_34093056_863fe90c80c24f662dc1.html'}",-24.365089416503906,0.0,0.0,34093056.0,978.9228515625,0.0,0.0,33935.85653112027,978.9228515625,34093056.0,-98.5587387084961
-1.532029386908107e-06,1.0,0.0,1381.717141454,26.638988494873047,0.0,0.020910168066620827,1773890151.3921132,0.0,,-26.638988494873047,0.0,0.0,34347008.0,980.349609375,0.0,0.0,33941.62355127376,980.349609375,34347008.0,-98.60962677001953
8.60907766764285e-06,1.0,0.0,1389.945891023,23.780580520629883,0.0,0.02014000341296196,1773890159.630694,0.0,,-23.780580520629883,0.0,0.0,34600960.0,978.7783203125,0.0,0.0,33801.373479492264,978.7783203125,34600960.0,-98.6058349609375
8.408496796619147e-06,1.0,0.0,1398.144692713,25.454879760742188,0.0,0.018768899142742157,1773890167.8593702,0.0,,-25.454879760742188,0.0,0.0,34854912.0,971.6298828125,0.0,0.0,33842.967176304024,971.6298828125,34854912.0,-98.64242553710938
-5.68448967896984e-06,1.0,0.0,1406.378884214,25.413917541503906,0.0,0.018689462915062904,1773890176.0582283,0.0,,-25.413917541503906,0.0,0.0,35108864.0,964.6357421875,0.0,0.0,33962.973056535564,964.6357421875,35108864.0,-98.63002014160156
9.738699191075284e-06,1.0,0.0,1423.929385994,25.978031158447266,0.0,0.01801079884171486,1773890201.8435593,0.0,"{'sha256': 'cdebcbb71116a878f600fed9dcf3412e35674dcf5f74ec89936905b27aabf638', 'path': 'media/html/render_35362816_cdebcbb71116a878f600.html', 'size': 910961, '_type': 'html-file'}",-25.978031158447266,0.0,0.0,35362816.0,977.6201171875,0.0,0.0,33803.696994372214,977.6201171875,35362816.0,-98.66957092285156
1.5121054275368806e-06,1.0,0.0,1432.327634923,25.11823081970215,0.0,0.019631460309028625,1773890201.9997246,0.0,,-25.11823081970215,0.0,0.0,35616768.0,977.015625,0.0,0.0,33907.086420722226,977.015625,35616768.0,-98.63811492919922
3.7129391330381623e-06,1.0,0.0,1440.536826208,24.88707733154297,0.0,0.021495774388313293,1773890210.2411263,0.0,,-24.88707733154297,0.0,0.0,35870720.0,979.2998046875,0.0,0.0,33799.09640158542,979.2998046875,35870720.0,-98.62283325195312
-6.904424935783027e-06,1.0,0.0,1448.739175337,26.839946746826172,0.0,0.02190479263663292,1773890218.450589,0.0,,-26.839946746826172,0.0,0.0,36124672.0,979.5341796875,0.0,0.0,33908.723900547826,979.5341796875,36124672.0,-98.58845520019531
-1.0656940503395163e-05,1.0,0.0,1456.974482836,25.369712829589844,0.0,0.021954014897346497,1773890226.6522324,0.0,,-25.369712829589844,0.0,0.0,36378624.0,974.3017578125,0.0,0.0,33942.39905298596,974.3017578125,36378624.0,-98.51786041259766
1.6026773664634675e-05,1.0,0.0,1474.464278844,25.58563995361328,0.0,0.02179853245615959,1773890252.3784568,0.0,"{'_type': 'html-file', 'sha256': '44dcba0aa2608bed2cd174a9de7836813c8195b3dbeecec15dcd27f24e65e44f', 'path': 'media/html/render_36632576_44dcba0aa2608bed2cd1.html', 'size': 910305}",-25.58563995361328,0.0,0.0,36632576.0,979.2197265625,0.0,0.0,33790.592518027726,979.2197265625,36632576.0,-98.51248168945312
-2.8219521936989622e-06,1.0,0.0,1482.84937361,25.121360778808594,0.0,0.01996622607111931,1773890252.5487168,0.0,,-25.121360778808594,0.0,0.0,36886528.0,980.6884765625,0.0,0.0,33886.034559908156,980.6884765625,36886528.0,-98.51924133300781
5.416201474872651e-06,1.0,0.0,1491.078222436,25.35007095336914,0.0,0.019739262759685516,1773890260.762708,0.0,,-25.35007095336914,0.0,0.0,37140480.0,976.314453125,0.0,0.0,33914.03573437424,976.314453125,37140480.0,-98.52862548828125
2.334199962206185e-06,1.0,0.0,1499.302752441,24.48752784729004,0.0,0.01974729634821415,1773890268.9918654,0.0,,-24.48752784729004,0.0,0.0,37394432.0,981.109375,0.0,0.0,33819.2865322102,981.109375,37394432.0,-98.53540802001953
7.909926353022456e-06,1.0,0.0,1507.511015741,24.703861236572266,0.0,0.019796665757894516,1773890277.2162137,0.0,,-24.703861236572266,0.0,0.0,37648384.0,980.748046875,0.0,0.0,33834.212285664624,980.748046875,37648384.0,-98.52841186523438
-8.966180757852271e-06,1.0,0.0,1525.068087523,26.12163734436035,0.0,0.02112235128879547,1773890302.9822266,0.0,"{'_type': 'html-file', 'sha256': '691eceb71979d1b6f45f55b6b8fe5641501d1450e9b6394b806882cc8c932734', 'path': 'media/html/render_37902336_691eceb71979d1b6f45f.html', 'size': 910061}",-26.12163734436035,0.0,0.0,37902336.0,972.169921875,0.0,0.0,33909.661987598985,972.169921875,37902336.0,-98.49044799804688
5.676001364918193e-06,1.0,0.0,1533.442341025,23.614524841308594,0.0,0.02103179320693016,1773890303.138703,0.0,,-23.614524841308594,0.0,0.0,38156288.0,981.234375,0.0,0.0,33825.815331477956,981.234375,38156288.0,-98.42431640625
4.5009905988990795e-06,1.0,0.0,1541.653837364,24.18547821044922,0.0,0.018431685864925385,1773890311.3557923,0.0,,-24.18547821044922,0.0,0.0,38410240.0,980.7041015625,0.0,0.0,33892.75200442268,980.7041015625,38410240.0,-98.43778228759766
7.64716219237016e-07,1.0,0.0,1549.860241542,24.006820678710938,0.0,0.01885117217898369,1773890319.5674875,0.0,,-24.006820678710938,0.0,0.0,38664192.0,978.646484375,0.0,0.0,33899.96516942696,978.646484375,38664192.0,-98.51262664794922
-6.915307722010766e-07,1.0,0.0,1558.097102305,24.188167572021484,0.0,0.020677655935287476,1773890327.7739172,0.0,,-24.188167572021484,0.0,0.0,38918144.0,981.001953125,0.0,0.0,33918.54130080997,981.001953125,38918144.0,-98.50174713134766
2.5195247417286737e-06,1.0,0.0,1574.993135122,23.433441162109375,0.0,0.02000180073082447,1773890352.9073057,0.0,"{'path': 'media/html/render_39172096_134771de5d671ecc6614.html', 'size': 910401, '_type': 'html-file', 'sha256': '134771de5d671ecc6614e259f2bce7656138d5d496574f31adf031470324e5cd'}",-23.433441162109375,0.0,0.0,39172096.0,980.212890625,0.0,0.0,33792.02901042844,980.212890625,39172096.0,-98.46737670898438
1.3080989447189495e-06,1.0,0.0,1583.367358649,24.96508026123047,0.0,0.018229741603136063,1773890353.0634606,0.0,,-24.96508026123047,0.0,0.0,39426048.0,978.2998046875,0.0,0.0,33894.39564991668,978.2998046875,39426048.0,-98.50831604003906
1.3505843526218086e-05,1.0,0.0,1591.63149394,25.00017547607422,0.0,0.017724858596920967,1773890361.2810273,0.0,,-25.00017547607422,0.0,0.0,39680000.0,981.1357421875,0.0,0.0,33890.8928495736,981.1357421875,39680000.0,-98.52981567382812
-7.031585482764058e-06,1.0,0.0,1599.848469407,25.651296615600586,0.0,0.017556188628077507,1773890369.5452738,0.0,,-25.651296615600586,0.0,0.0,39933952.0,971.9970703125,0.0,0.0,33661.769184993806,971.9970703125,39933952.0,-98.51361846923828
-6.65248421682918e-07,1.0,0.0,1608.04534295,24.416671752929688,0.0,0.016843145713210106,1773890377.7620926,0.0,,-24.416671752929688,0.0,0.0,40187904.0,981.1220703125,0.0,0.0,33885.66264440233,981.1220703125,40187904.0,-98.5313491821289
2.345442680962151e-06,1.0,0.0,1625.755826255,24.113130569458008,0.0,0.01775621622800827,1773890403.670005,0.0,"{'path': 'media/html/render_40441856_1b75b604ccfd1786418c.html', 'size': 911113, '_type': 'html-file', 'sha256': '1b75b604ccfd1786418cc2759a681d746cb0a851c59614b983c347ed1ea426ec'}",-24.113130569458008,0.0,0.0,40441856.0,980.2421875,0.0,0.0,33963.52644211208,980.2421875,40441856.0,-98.55611419677734
4.32676915806951e-06,1.0,0.0,1634.158547179,24.108402252197266,0.0,0.01710657961666584,1773890403.8285868,0.0,,-24.108402252197266,0.0,0.0,40695808.0,979.0224609375,0.0,0.0,33835.22793886856,979.0224609375,40695808.0,-98.56907653808594
2.881077421079681e-07,1.0,0.0,1642.407091017,25.26543617248535,0.0,0.015837091952562332,1773890412.0721858,0.0,,-25.26543617248535,0.0,0.0,40949760.0,974.98828125,0.0,0.0,33786.135880895126,974.98828125,40949760.0,-98.5688247680664
-3.3765491025405936e-06,1.0,0.0,1650.630697621,27.026695251464844,0.0,0.017722511664032936,1773890420.3206315,0.0,,-27.026695251464844,0.0,0.0,41203712.0,981.24609375,0.0,0.0,33732.82256585806,981.24609375,41203712.0,-98.56139373779297
9.546531600790331e-07,1.0,0.0,1658.893353891,25.282512664794922,0.0,0.017032505944371223,1773890428.5444162,0.0,,-25.282512664794922,0.0,0.0,41457664.0,981.9013671875,0.0,0.0,33847.373210106634,981.9013671875,41457664.0,-98.56547546386719
1.656956010265276e-05,1.0,0.0,1676.409776084,26.149763107299805,0.0,0.016196269541978836,1773890454.3239267,0.0,"{'path': 'media/html/render_41711616_890690d5a886464e2e6d.html', 'size': 908745, '_type': 'html-file', 'sha256': '890690d5a886464e2e6d138f1156dc3582930da6ad472b0e3c83063e687832ab'}",-26.149763107299805,0.0,0.0,41711616.0,979.8466796875,0.0,0.0,33671.852828010175,979.8466796875,41711616.0,-98.60563659667969
-2.1443778678076342e-05,1.0,0.0,1684.827478645,25.836200714111328,0.0,0.01845051907002926,1773890454.5000029,0.0,,-25.836200714111328,0.0,0.0,41965568.0,977.0625,0.0,0.0,33869.29459391181,977.0625,41965568.0,-98.56111145019531
9.952786058420315e-06,1.0,0.0,1693.060886667,24.43979263305664,0.0,0.017290649935603142,1773890462.7406292,0.0,,-24.43979263305664,0.0,0.0,42219520.0,979.1025390625,0.0,0.0,33803.69806716754,979.1025390625,42219520.0,-98.57914733886719
-8.434163646597881e-06,1.0,0.0,1701.32286357,27.273311614990234,0.0,0.021067917346954346,1773890470.974519,0.0,,-27.273311614990234,0.0,0.0,42473472.0,977.4619140625,0.0,0.0,33800.113165300805,977.4619140625,42473472.0,-98.58235931396484
8.546403478248976e-06,0.9990234375,0.0,1709.557954515,26.484411239624023,0.0,0.01736682653427124,1773890479.2363474,0.0,,-26.484411239624023,0.0,0.0,42727424.0,975.017578125,0.0,0.0,33673.57518518458,975.017578125,42727424.0,-98.61795806884766
-1.0345843293180224e-05,1.0,0.0,1727.339246637,24.462825775146484,0.0,0.019176380708813667,1773890505.2533977,0.0,"{'path': 'media/html/render_42981376_97a0a943ada126d3e83e.html', 'size': 907901, '_type': 'html-file', 'sha256': '97a0a943ada126d3e83e3ec59fc5eaf2df96362c54e961fcc10c0a2a713aa823'}",-24.462825775146484,0.0,0.0,42981376.0,979.7197265625,0.0,0.0,33791.21748441384,979.7197265625,42981376.0,-98.6106948852539
1.928131860040594e-05,1.0,0.0,1735.758528297,25.57816505432129,0.0,0.018065808340907097,1773890505.419676,0.0,,-25.57816505432129,0.0,0.0,43235328.0,981.3798828125,0.0,0.0,33681.031894298,981.3798828125,43235328.0,-98.59387969970703
-3.362561074027326e-06,1.0,0.0,1743.993019835,26.737361907958984,0.0,0.017094673588871956,1773890513.671915,0.0,,-26.737361907958984,0.0,0.0,43489280.0,973.44140625,0.0,0.0,33737.110204530494,973.44140625,43489280.0,-98.59029388427734
-5.352532070901361e-07,1.0,0.0,1752.227287924,25.32855224609375,0.0,0.01637192629277706,1773890521.9063528,0.0,,-25.32855224609375,0.0,0.0,43743232.0,974.32421875,0.0,0.0,33796.8324987658,974.32421875,43743232.0,-98.6158676147461
-1.1349847000019508e-06,1.0,0.0,1760.466531536,26.25442123413086,0.0,0.016848312690854073,1773890530.1409519,0.0,,-26.25442123413086,0.0,0.0,43997184.0,980.4111328125,0.0,0.0,33791.12314838361,980.4111328125,43997184.0,-98.57426452636719
7.17442890163511e-06,0.9990234375,0.0,1778.163448345,24.840749740600586,0.0,0.01843133009970188,1773890556.0776334,0.0,"{'path': 'media/html/render_44251136_4ca3307c6c0babc1b29e.html', 'size': 911077, '_type': 'html-file', 'sha256': '4ca3307c6c0babc1b29e2da3cb6dc4d209c503038c610c6fe3c8d4cc68be8bfb'}",-24.840749740600586,0.0,0.0,44251136.0,977.26171875,0.0,0.0,33781.6236351633,977.26171875,44251136.0,-98.62540435791016
-8.050660653680097e-06,0.9990234375,0.0,1786.545440537,26.16236686706543,0.0,0.01830800250172615,1773890556.233981,0.0,,-26.16236686706543,0.0,0.0,44505088.0,979.80859375,0.0,0.0,33924.790813674066,979.80859375,44505088.0,-98.62405395507812
9.800770385481883e-06,0.9990234375,0.0,1794.763163059,28.0628662109375,0.0,0.02020234987139702,1773890564.4590065,0.0,,-28.0628662109375,0.0,0.0,44759040.0,970.69140625,0.0,0.0,33858.101110730655,970.69140625,44759040.0,-98.60955047607422
-2.3298941869143164e-06,0.9931640625,0.0,1802.982617566,26.87359046936035,0.0,0.018304238095879555,1773890572.6767986,0.0,,-26.87359046936035,0.0,0.0,45012992.0,973.041015625,0.0,0.0,33871.750247459066,973.041015625,45012992.0,-98.62103271484375
1.0165141247853171e-05,1.0,0.0,1811.179567873,26.235000610351562,0.0,0.016277138143777847,1773890580.8963377,0.0,,-26.235000610351562,0.0,0.0,45266944.0,979.66796875,0.0,0.0,33863.243143567786,979.66796875,45266944.0,-98.67668151855469
-8.259165042545646e-06,1.0,0.0,1828.215952928,24.432710647583008,0.0,0.017653247341513634,1773890606.130059,0.0,"{'size': 909929, '_type': 'html-file', 'sha256': 'a54d1e648b1c722e7aff02abecb4f1ffccbdf31a071632c73790fed8ad5f0a1c', 'path': 'media/html/render_45520896_a54d1e648b1c722e7aff.html'}",-24.432710647583008,0.0,0.0,45520896.0,981.3935546875,0.0,0.0,33980.52882012055,981.3935546875,45520896.0,-98.66284942626953
-4.058240392623702e-06,1.0,0.0,1836.591966006,25.75154685974121,0.0,0.017336228862404823,1773890606.294646,0.0,,-25.75154685974121,0.0,0.0,45774848.0,979.3212890625,0.0,0.0,33827.723217654675,979.3212890625,45774848.0,-98.68212127685547
1.1459634151833598e-05,1.0,0.0,1844.843271202,24.875293731689453,0.0,0.01579890213906765,1773890614.5054498,0.0,,-24.875293731689453,0.0,0.0,46028800.0,979.5166015625,0.0,0.0,33921.56152114821,979.5166015625,46028800.0,-98.74755096435547
-5.787032023363281e-06,1.0,0.0,1853.064544085,26.70726776123047,0.0,0.01728813722729683,1773890622.7568393,0.0,,-26.70726776123047,0.0,0.0,46282752.0,976.9482421875,0.0,0.0,33717.15679382331,976.9482421875,46282752.0,-98.75721740722656
1.2178034012322314e-05,1.0,0.0,1861.302408501,25.476781845092773,0.0,0.01621118187904358,1773890630.978116,0.0,,-25.476781845092773,0.0,0.0,46536704.0,972.9091796875,0.0,0.0,33866.018789494585,972.9091796875,46536704.0,-98.74166870117188
-9.399686859978829e-06,1.0,0.0,1879.106532982,26.000709533691406,0.0,0.017875075340270996,1773890657.0206997,0.0,"{'path': 'media/html/render_46790656_d1e5079610b122ee5f9c.html', 'size': 914493, '_type': 'html-file', 'sha256': 'd1e5079610b122ee5f9caebef06d3dd1bf050f4ec6e95a0ca1b7408b87a1a002'}",-26.000709533691406,0.0,0.0,46790656.0,980.9384765625,0.0,0.0,33781.61506400783,980.9384765625,46790656.0,-98.67567443847656
9.645457794249523e-06,1.0,0.0,1887.497485447,25.745349884033203,0.0,0.016289515420794487,1773890657.1877277,0.0,,-25.745349884033203,0.0,0.0,47044608.0,974.1123046875,0.0,0.0,33894.74510690931,974.1123046875,47044608.0,-98.6914291381836
1.0176156592933694e-06,1.0,0.0,1895.696596915,25.824127197265625,0.0,0.016991883516311646,1773890665.4111218,0.0,,-25.824127197265625,0.0,0.0,47298560.0,954.099609375,0.0,0.0,33878.023473708934,954.099609375,47298560.0,-98.67334747314453
-7.811912041688629e-07,1.0,0.0,1903.92183351,26.600994110107422,0.0,0.01689484901726246,1773890673.610104,0.0,,-26.600994110107422,0.0,0.0,47552512.0,977.6083984375,0.0,0.0,33961.670343293,977.6083984375,47552512.0,-98.71272277832031
1.8171393776356126e-06,1.0,0.0,1912.126177445,25.5216064453125,0.0,0.016275998204946518,1773890681.8355157,0.0,,-25.5216064453125,0.0,0.0,47806464.0,980.794921875,0.0,0.0,33840.29099288156,980.794921875,47806464.0,-98.74241638183594
-7.80582195147872e-06,1.0,0.0,1929.899271937,24.465925216674805,0.0,0.016897106543183327,1773890707.8134408,0.0,"{'path': 'media/html/render_48060416_0af67b51bc775ee2a377.html', 'size': 910093, '_type': 'html-file', 'sha256': '0af67b51bc775ee2a377fda5eb5de2695539f042c93b7b0e4a0a1b0a531c9b8a'}",-24.465925216674805,0.0,0.0,48060416.0,981.4814453125,0.0,0.0,33932.46730724153,981.4814453125,48060416.0,-98.7679443359375
9.45808642427437e-06,1.0,0.0,1938.295710386,26.209617614746094,0.0,0.016393940895795822,1773890707.983826,0.0,,-26.209617614746094,0.0,0.0,48314368.0,980.7998046875,0.0,0.0,33869.674766098855,980.7998046875,48314368.0,-98.79537963867188
-3.390336360098445e-06,1.0,0.0,1946.499479543,24.22384262084961,0.0,0.01712285354733467,1773890716.2092574,0.0,,-24.22384262084961,0.0,0.0,48568320.0,978.9755859375,0.0,0.0,33879.277751250745,978.9755859375,48568320.0,-98.77808380126953
4.430041826708475e-06,1.0,0.0,1954.701161736,25.793357849121094,0.0,0.017656540498137474,1773890724.413104,0.0,,-25.793357849121094,0.0,0.0,48822272.0,980.556640625,0.0,0.0,33936.05439189719,980.556640625,48822272.0,-98.77268981933594
4.076393452123739e-06,1.0,0.0,1962.927302183,26.787199020385742,0.0,0.017362767830491066,1773890732.6147263,0.0,,-26.787199020385742,0.0,0.0,49076224.0,981.1796875,0.0,0.0,33948.319775744836,981.1796875,49076224.0,-98.78853607177734
-3.090079587764194e-07,1.0,0.0,1980.108066138,25.410778045654297,0.0,0.018370503559708595,1773890758.0222456,0.0,"{'path': 'media/html/render_49330176_aac62626cd965c9fc176.html', 'size': 911001, '_type': 'html-file', 'sha256': 'aac62626cd965c9fc1765c29951a4264c4951492813442ac5a6b7ebaf1f872b8'}",-25.410778045654297,0.0,0.0,49330176.0,976.427734375,0.0,0.0,33830.47155359928,976.427734375,49330176.0,-98.7571029663086
4.301136414142093e-06,1.0,0.0,1988.505058291,23.770408630371094,0.0,0.0174697395414114,1773890758.1959226,0.0,,-23.770408630371094,0.0,0.0,49584128.0,977.4306640625,0.0,0.0,33906.88242146058,977.4306640625,49584128.0,-98.74053955078125
2.295878175573307e-06,1.0,0.0,1996.725391059,23.836166381835938,0.0,0.01654970832169056,1773890766.4186914,0.0,,-23.836166381835938,0.0,0.0,49838080.0,980.10546875,0.0,0.0,33870.568689003514,980.10546875,49838080.0,-98.73017883300781
8.166441745061093e-08,1.0,0.0,2004.948693039,25.682632446289062,0.0,0.01636440120637417,1773890774.639037,0.0,,-25.682632446289062,0.0,0.0,50092032.0,982.0244140625,0.0,0.0,33858.13124579138,982.0244140625,50092032.0,-98.7236328125
-1.022988999466179e-05,1.0,0.0,2013.166750609,25.95594024658203,0.0,0.017255740240216255,1773890782.862344,0.0,,-25.95594024658203,0.0,0.0,50345984.0,980.9130859375,0.0,0.0,33842.29943482523,980.9130859375,50345984.0,-98.725341796875
9.477441835770151e-07,1.0,0.0,2030.955373873,26.21480941772461,0.0,0.019072633236646652,1773890808.8695843,0.0,"{'path': 'media/html/render_50599936_ddb8f69c80b24492e129.html', 'size': 910281, '_type': 'html-file', 'sha256': 'ddb8f69c80b24492e1294d7b96f7c54e2b8c46adbb5505d5310bdd873e1bf404'}",-26.21480941772461,0.0,0.0,50599936.0,980.9267578125,0.0,0.0,33876.12930274421,980.9267578125,50599936.0,-98.6867904663086
1.1325290870445315e-05,1.0,0.0,2039.319662901,25.477834701538086,0.0,0.01680007204413414,1773890809.023949,0.0,,-25.477834701538086,0.0,0.0,50853888.0,981.3623046875,0.0,0.0,33915.71276245864,981.3623046875,50853888.0,-98.72603607177734
-1.3420651157503016e-05,1.0,0.0,2047.522652392,24.68061637878418,0.0,0.018005819991230965,1773890817.2328422,0.0,,-24.68061637878418,0.0,0.0,51107840.0,981.3798828125,0.0,0.0,33932.07491452328,981.3798828125,51107840.0,-98.7058334350586
1.8132346667698584e-05,1.0,0.0,2055.713959789,25.268978118896484,0.0,0.017591984942555428,1773890825.4363198,0.0,,-25.268978118896484,0.0,0.0,51361792.0,981.7861328125,0.0,0.0,33933.16996150584,981.7861328125,51361792.0,-98.72590637207031
-3.543870889188838e-06,0.9990234375,0.0,2056.368647699,26.399555206298828,0.0,0.018235906958580017,1773890833.6277533,0.0,,-26.399555206298828,0.0,0.0,51615744.0,979.7294921875,0.0,0.0,33998.344737209845,979.7294921875,51615744.0,-98.7355728149414
