training/alpha_loss,eval/episode_dist,eval/episode_reward_near,eval/episode_success_any,eval/episode_reward_ctrl,eval/episode_reward_dist,step,_step,eval/episode_success_hard,render,training/actor_loss,eval/episode_success,_timestamp,training/entropy,eval/episode_success_easy,training/log_alpha,eval/episode_reward,training/critic_loss,eval/episode_reward_survive,_runtime,training/sps
-6.471886422332318e-07,7562.3193359375,0.0,0.001953125,-1908.146728515625,0.0,23173120.0,23173120.0,0.0,,-3.0462288856506348,0.642578125,1773554027.6262035,0.0,16.3818359375,0.0,0.642578125,0.16809245944023132,957.814453125,2612.62654407,28930.40241090333
9.918891919369344e-06,7952.39501953125,0.0,0.04296875,-1910.932861328125,0.0,23427072.0,23427072.0,0.0,,-2.5994317531585693,11.2041015625,1773554050.5065863,0.0,25.123046875,0.0,11.2041015625,0.1548057645559311,945.138671875,2635.58130805,29118.560057924824
6.300507266132627e-06,6993.1728515625,0.0,0.087890625,-1951.8399658203125,0.0,23681024.0,23681024.0,0.0,,-2.6353647708892822,31.2998046875,1773554073.4612148,0.0,74.8935546875,0.0,31.2998046875,0.15671247243881226,902.265625,2658.458461189,29052.171006205695
3.02431021736993e-06,7872.7958984375,0.0,0.0908203125,-1964.91650390625,0.0,23934976.0,23934976.0,0.0,"{'path': 'media/html/render_23934976_83ee883939ee12e7c687.html', 'size': 3861485.0, '_type': 'html-file', 'sha256': '83ee883939ee12e7c687ff9983028b2596c4da933caf986f4a20922ed93275cd'}",-2.6830251216888428,43.1337890625,1773554145.842402,0.0,80.8251953125,0.0,43.1337890625,0.15155084431171417,952.7451171875,2707.961697611,29137.811177415788
-3.048523922188906e-07,7640.64453125,0.0,0.068359375,-2023.312255859375,0.0,24188928.0,24188928.0,0.0,,-2.4401485919952393,29.970703125,1773554146.0363603,0.0,52.3203125,0.0,29.970703125,0.15025819838047028,936.3642578125,2731.063793523,29014.156192065937
2.669101604624302e-06,7450.162109375,0.0,0.0859375,-2072.509033203125,0.0,24442880.0,24442880.0,0.0,,-2.957430839538574,33.2890625,1773554168.9439664,0.0,65.84375,0.0,33.2890625,0.15256476402282715,958.744140625,2754.021901526,29048.536712264548
6.685178050247487e-06,6438.21240234375,0.0,0.0634765625,-1802.109619140625,0.0,24696832.0,24696832.0,0.0,,-2.7713334560394287,25.2080078125,1773554191.9019551,0.0,57.720703125,0.0,25.2080078125,0.1471215784549713,851.09375,2776.899565717,28976.094904424757
9.312705515185371e-06,7642.8740234375,0.0,0.0849609375,-1929.688232421875,0.0,24950784.0,24950784.0,0.0,,-3.1060924530029297,37.2265625,1773554214.7797296,0.0,71.4462890625,0.0,37.2265625,0.1529405564069748,956.5146484375,2799.888648753,29120.418105417997
5.732211434406054e-07,7879.13232421875,0.0,0.001953125,-1874.369384765625,0.0,25204736.0,25204736.0,0.0,"{'sha256': 'a99672bd221c4e63c1755b73ae09a6aa869a642f8eb78e00f37cda8b7cbf0031', 'path': 'media/html/render_25204736_a99672bd221c4e63c175.html', 'size': 3854361.0, '_type': 'html-file'}",-3.521111011505127,0.7900390625,1773554287.4447477,0.0,2.7314453125,0.0,0.7900390625,0.14393113553524017,973.947265625,2849.564050604,28997.17799436201
-3.3982829336309806e-05,7628.1484375,0.0,0.0107421875,-1951.85546875,0.0,25458688.0,25458688.0,0.0,,-3.3960978984832764,2.8056640625,1773554287.6401186,0.0,3.9453125,0.0,2.8056640625,0.1469084471464157,933.134765625,2872.690181439,29205.515140009098
9.952037544280756e-06,7227.56396484375,0.0,0.0810546875,-1817.674072265625,0.0,25712640.0,25712640.0,0.0,,-3.339723825454712,35.89453125,1773554310.5703259,0.0,65.0458984375,0.0,35.89453125,0.14208567142486572,922.943359375,2895.603704685,28946.98544668871
5.727129064325709e-06,6884.224609375,0.0,0.0,-1804.096435546875,0.0,25966592.0,25966592.0,0.0,,-3.7097737789154053,0.0,1773554333.4837508,0.0,0.0,0.0,0.0,0.16849662363529205,858.9091796875,2918.610635129,29057.93370503452
8.921174412535038e-06,7633.7578125,0.0,0.0048828125,-1970.6580810546875,0.0,26220544.0,26220544.0,0.0,,-3.6516852378845215,3.076171875,1773554356.490717,0.0,6.134765625,0.0,3.076171875,0.14980384707450867,931.7314453125,2941.528499726,28998.362150364334
-4.050838924740674e-06,7083.1123046875,0.0,0.044921875,-1870.23779296875,0.0,26474496.0,26474496.0,0.0,"{'_type': 'html-file', 'sha256': '927a55c1ba33658076d1f6a911f53f2e8501034d10e409de48463bdca934e290', 'path': 'media/html/render_26474496_927a55c1ba33658076d1.html', 'size': 3861957.0}",-3.9352149963378906,13.9921875,1773554429.491648,0.0,22.3310546875,0.0,13.9921875,0.15117758512496948,892.29296875,2991.610929358,29039.03179211498
-4.328270733822137e-06,6654.572265625,0.0,0.0107421875,-1655.760498046875,0.0,26728448.0,26728448.0,0.0,,-3.8150441646575928,4.642578125,1773554429.691096,0.0,8.544921875,0.0,4.642578125,0.1575315296649933,821.1591796875,3014.775936125,28971.3968626901
5.420135494205169e-06,7828.7216796875,0.0,0.0126953125,-1944.093505859375,0.0,26982400.0,26982400.0,0.0,,-3.7314231395721436,5.0400390625,1773554452.6561048,0.0,11.6240234375,0.0,5.0400390625,0.1472329944372177,961.71484375,3037.741238051,28947.944434829722
3.351604027557187e-05,7517.31982421875,0.0,0.0341796875,-1777.164794921875,0.0,27236352.0,27236352.0,0.0,,-3.9653241634368896,20.681640625,1773554475.6213267,0.0,29.6904296875,0.0,20.681640625,0.14665424823760986,927.0302734375,3060.662091769,28958.02276520937
-2.7298758141114376e-05,7174.73828125,0.0,0.001953125,-1902.041748046875,0.0,27490304.0,27490304.0,0.0,,-3.9791789054870605,0.8544921875,1773554498.5420213,0.0,3.7255859375,0.0,0.8544921875,0.15774081647396088,919.3251953125,3083.620938126,29015.345687150213
2.4361897885682993e-05,7352.1904296875,0.0,0.0751953125,-2018.959228515625,0.0,27744256.0,27744256.0,0.0,"{'path': 'media/html/render_27744256_f9b653c07cc28b109be1.html', 'size': 3852349.0, '_type': 'html-file', 'sha256': 'f9b653c07cc28b109be1baab6e3e90dde9c2f07841ff3a924c3399e0ef08f820'}",-4.112022876739502,45.0205078125,1773554570.2206116,0.0,67.7490234375,0.0,45.0205078125,0.15642759203910828,958.30078125,3132.339975505,28968.212108672145
-9.407554898643866e-06,6508.3759765625,0.0,0.09765625,-1898.04296875,0.0,27998208.0,27998208.0,0.0,,-4.242658615112305,46.1884765625,1773554570.424762,0.0,88.0771484375,0.0,46.1884765625,0.14974628388881683,879.87890625,3155.569641616,29108.318783062095
-5.1340352911211085e-06,6978.86474609375,0.0,0.1025390625,-1914.75341796875,0.0,28252160.0,28252160.0,0.0,,-4.062615871429443,59.265625,1773554593.4495857,0.0,96.5830078125,0.0,59.265625,0.14250528812408447,909.2392578125,3178.495060285,28935.098955961326
6.684507297904929e-06,7203.5283203125,0.0,0.0771484375,-1891.0860595703125,0.0,28506112.0,28506112.0,0.0,,-3.952266216278076,42.4873046875,1773554616.3749177,0.0,62.1728515625,0.0,42.4873046875,0.1467793881893158,891.576171875,3201.442689061,29045.39992356559
6.9203147177177016e-06,7052.06689453125,0.0,0.0615234375,-1864.2506103515625,0.0,28760064.0,28760064.0,0.0,,-4.011170387268066,29.04296875,1773554639.322627,0.0,42.9091796875,0.0,29.04296875,0.14955481886863708,907.419921875,3224.339667557,29030.206389452196
1.4784050108573865e-05,7190.62646484375,0.0,0.0654296875,-1919.2928466796875,0.0,29014016.0,29014016.0,0.0,"{'path': 'media/html/render_29014016_edd57ed5db0fa64b682c.html', 'size': 3859877.0, '_type': 'html-file', 'sha256': 'edd57ed5db0fa64b682c58fcb8e599533849d62f1d592250cb9609ce9c3998db'}",-4.042759895324707,19.4462890625,1773554712.1585176,0.0,40.0615234375,0.0,19.4462890625,0.15725496411323547,931.0546875,3274.277841955,29092.20993058769
-9.678132300905418e-06,7315.9443359375,0.0,0.0654296875,-1999.462158203125,0.0,29267968.0,29267968.0,0.0,,-4.124064922332764,27.4619140625,1773554712.3613074,0.0,62.7763671875,0.0,27.4619140625,0.15554805099964142,917.34765625,3297.421164414,29048.19369202473
-1.142325891123619e-05,7000.01806640625,0.0,0.0751953125,-2026.4652099609375,0.0,29521920.0,29521920.0,0.0,,-3.986933469772339,32.6142578125,1773554735.3011997,0.0,59.966796875,0.0,32.6142578125,0.15072940289974213,942.53125,3320.383613551,28988.232847856478
-8.230098501371685e-06,7427.1552734375,0.0,0.0849609375,-2008.038330078125,0.0,29775872.0,29775872.0,0.0,,-4.433239459991455,45.8212890625,1773554758.2631,0.0,78.708984375,0.0,45.8212890625,0.14626042544841766,939.87109375,3343.268238569,29000.58151917908
-5.791693911305629e-05,6391.8203125,0.0,0.08984375,-1801.21826171875,0.0,30029824.0,30029824.0,0.0,,-4.397252082824707,40.92578125,1773554781.1481879,0.0,58.4931640625,0.0,40.92578125,0.15923698246479034,838.55859375,3366.235031421,29096.715146300096
9.331148248747922e-06,6796.083984375,0.0,0.0439453125,-1711.829345703125,0.0,30283776.0,30283776.0,0.0,"{'size': 3862029.0, '_type': 'html-file', 'sha256': 'be97c77e58d9c90945b1638eebe1be4d0e7f3f62691da84ffae8b0ad671ca9d5', 'path': 'media/html/render_30283776_be97c77e58d9c90945b1.html'}",-4.809049606323242,18.2109375,1773554853.9565732,0.0,32.6953125,0.0,18.2109375,0.1483493447303772,826.1328125,3416.075889988,28974.026664108973
2.230610880360473e-05,7258.794921875,0.0,0.0810546875,-2078.461669921875,0.0,30537728.0,30537728.0,0.0,,-4.378395080566406,44.1298828125,1773554854.159742,0.0,73.638671875,0.0,44.1298828125,0.15038694441318512,923.6572265625,3439.26499719,29062.390248041735
-2.3309847165364772e-05,7993.8681640625,0.0,0.0439453125,-1966.8399658203125,0.0,30791680.0,30791680.0,0.0,,-4.2667670249938965,20.8349609375,1773554877.1450884,0.0,41.3232421875,0.0,20.8349609375,0.14345325529575348,944.708984375,3462.176449626,28935.44795691216
4.056815305375494e-05,7829.7333984375,0.0,0.0654296875,-2066.925048828125,0.0,31045632.0,31045632.0,0.0,,-4.467275619506836,33.185546875,1773554900.0559933,0.0,53.6416015625,0.0,33.185546875,0.1480875313282013,943.828125,3485.110368762,29090.143354573847
-2.4533321266062558e-05,7278.86572265625,0.0,0.0703125,-2014.775146484375,0.0,31299584.0,31299584.0,0.0,,-4.669905662536621,20.8408203125,1773554922.9904025,0.0,32.056640625,0.0,20.8408203125,0.15299561619758606,930.765625,3507.9922043,29035.675433327007
5.4133994126459584e-05,7311.0615234375,0.0,0.0673828125,-2008.9935302734375,0.0,31553536.0,31553536.0,0.0,"{'_type': 'html-file', 'sha256': '42277ba6343363c9e96b313aa385fe9827542ebc8d0e73539d58264c0e2974bf', 'path': 'media/html/render_31553536_42277ba6343363c9e96b.html', 'size': 3860673.0}",-4.508156776428223,27.6787109375,1773554995.9610667,0.0,51.3759765625,0.0,27.6787109375,0.14929521083831787,932.3818359375,3558.080345576,29133.27569709543
-5.073891952633858e-05,7642.54736328125,0.0,0.064453125,-2020.348876953125,0.0,31807488.0,31807488.0,0.0,,-4.793671131134033,29.13671875,1773554996.158612,0.0,55.1748046875,0.0,29.13671875,0.1608888953924179,924.859375,3581.220560556,29024.67138764878
9.032013394971727e-07,6859.091796875,0.0,0.1123046875,-1936.283203125,0.0,32061440.0,32061440.0,0.0,,-5.021519660949707,58.2666015625,1773555019.1006005,0.0,90.8115234375,0.0,58.2666015625,0.1526714265346527,909.3603515625,3604.20587261,29004.23067563032
5.074994987808168e-05,6665.40625,0.0,0.0947265625,-1821.875732421875,0.0,32315392.0,32315392.0,0.0,,-4.894244194030762,43.654296875,1773555042.0855868,0.0,67.8330078125,0.0,43.654296875,0.15363940596580505,860.8798828125,3627.111564674,28944.752249719168
-6.641206709900871e-06,7089.9208984375,0.0,0.060546875,-1819.15576171875,0.0,32569344.0,32569344.0,0.0,,-5.07666540145874,35.8916015625,1773555064.9915507,0.0,51.142578125,0.0,35.8916015625,0.15698310732841492,854.08203125,3650.101300844,29095.19709275264
4.7757434913364705e-06,7350.25,0.0,0.1181640625,-1864.2293701171875,0.0,32823296.0,32823296.0,0.0,"{'path': 'media/html/render_32823296_96e93d673feb94fbc9c6.html', 'size': 3859249.0, '_type': 'html-file', 'sha256': '96e93d673feb94fbc9c6df098508154dc741fdad59e592f41151f37f6204cdd6'}",-4.9743828773498535,76.9169921875,1773555136.6012666,0.0,100.837890625,0.0,76.9169921875,0.1608898937702179,931.9423828125,3698.72058811,28954.48046264456
-7.94056904851459e-06,7485.02099609375,0.0,0.01171875,-1891.697998046875,0.0,33077248.0,33077248.0,0.0,,-5.470005989074707,4.353515625,1773555136.805347,0.0,6.1025390625,0.0,4.353515625,0.16704845428466797,933.0234375,3721.914350813,29084.70063107804
2.4604321879451163e-05,6767.8134765625,0.0,0.09765625,-1935.396484375,0.0,33331200.0,33331200.0,0.0,,-5.248749732971191,62.9384765625,1773555159.7944944,0.0,92.3544921875,0.0,62.9384765625,0.16929718852043152,909.96484375,3744.816650674,28962.090397344546
-9.132731975114439e-06,7212.63330078125,0.0,0.1103515625,-1994.552001953125,0.0,33585152.0,33585152.0,0.0,,-5.336336135864258,58.3828125,1773555182.6966896,0.0,106.97265625,0.0,58.3828125,0.15482613444328308,956.091796875,3767.779713436,29121.449129513134
4.802542207471561e-06,7505.14453125,0.0,0.0029296875,-1976.0477294921875,0.0,33839104.0,33839104.0,0.0,,-5.541304588317871,0.802734375,1773555205.6599522,0.0,1.681640625,0.0,0.802734375,0.16692714393138885,948.47265625,3790.702170872,29031.074366652047
-2.5180743250530213e-05,7299.591796875,0.0,0.123046875,-1957.6087646484375,0.0,34093056.0,34093056.0,0.0,"{'path': 'media/html/render_34093056_89e201c5de5f96055dbb.html', 'size': 3869077.0, '_type': 'html-file', 'sha256': '89e201c5de5f96055dbb0fbaeff35a3e2b9b4ae76ca1e3407523974f971f87ce'}",-5.486588001251221,84.5029296875,1773555278.6681583,0.0,104.3291015625,0.0,84.5029296875,0.16546334326267242,932.8408203125,3840.787500376,29088.84047409414
-3.3961709959839936e-06,7812.1640625,0.0,0.0595703125,-1974.0792236328125,0.0,34347008.0,34347008.0,0.0,,-5.309750080108643,20.92578125,1773555278.8727283,0.0,36.7509765625,0.0,20.92578125,0.1734546422958374,960.1748046875,3863.946987816,28962.761359342625
7.603142876178026e-06,7433.69140625,0.0,0.083984375,-1955.0179443359375,0.0,34600960.0,34600960.0,0.0,,-5.39500617980957,56.017578125,1773555301.8271296,0.0,72.2802734375,0.0,56.017578125,0.16615577042102814,955.3408203125,33232.56512443,28968.210533014673
-4.708383585239062e-06,7648.9423828125,0.0,0.037109375,-1892.718017578125,0.0,34854912.0,34854912.0,0.0,,-5.405579566955566,17.0068359375,1773584670.4451947,0.0,36.626953125,0.0,17.0068359375,0.17367671430110931,940.5283203125,33255.443704047,28912.508064027974
2.1633095457218587e-05,7450.25830078125,0.0,0.1171875,-1940.9136962890625,0.0,35108864.0,35108864.0,0.0,,-5.370953559875488,70.0947265625,1773584693.3237402,0.0,96.8466796875,0.0,70.0947265625,0.17113080620765686,970.4716796875,33278.373196899,29105.437883192568
4.173230536252959e-06,7676.3515625,0.0,0.0908203125,-1856.6007080078125,0.0,35362816.0,35362816.0,0.0,"{'path': 'media/html/render_35362816_9a234d81072260748ab1.html', 'size': 3868509.0, '_type': 'html-file', 'sha256': '9a234d81072260748ab198845ffe15da4c25a8fa0f587887704ea3568c7da809'}",-5.377532005310059,50.205078125,1773584766.6964011,0.0,76.7255859375,0.0,50.205078125,0.16972951591014862,943.4853515625,33328.815740062,29057.786260507837
-2.9489287953765597e-06,6978.1220703125,0.0,0.1201171875,-1821.82568359375,0.0,35616768.0,35616768.0,0.0,,-5.770746231079102,56.7861328125,1773584766.9286249,0.0,79.3349609375,0.0,56.7861328125,0.1756816804409027,901.3896484375,33352.080975035,29113.69316137876
8.036877261474729e-06,7732.4990234375,0.0,0.0029296875,-1894.8487548828125,0.0,35870720.0,35870720.0,0.0,,-5.468282699584961,1.3701171875,1773584789.9610202,0.0,6.27734375,0.0,1.3701171875,0.16556519269943237,970.599609375,33375.011338338,28939.779727898902
5.090992090117652e-06,7202.412109375,0.0,0.1142578125,-1911.6888427734375,0.0,36124672.0,36124672.0,0.0,,-5.599284648895264,65.5029296875,1773584812.8909245,0.0,79.64453125,0.0,65.5029296875,0.17764778435230255,923.1953125,33397.865188238,28978.05149190519
-1.6006572423066245e-06,7653.43212890625,0.0,0.0888671875,-1947.66064453125,0.0,36378624.0,36378624.0,0.0,,-6.168439865112305,51.0244140625,1773584835.7453744,0.0,71.2841796875,0.0,51.0244140625,0.18266500532627106,938.744140625,33420.773689568,28963.293740981193
5.745295766246272e-06,7707.078125,0.0,0.0419921875,-1974.1092529296875,0.0,36632576.0,36632576.0,0.0,"{'size': 3882517.0, '_type': 'html-file', 'sha256': 'c6dcdefd2004900dc74768d95e66e181ea44620d73710e470284d5f74fd93088', 'path': 'media/html/render_36632576_c6dcdefd2004900dc747.html'}",-6.169379711151123,20.4169921875,1773584907.81991,0.0,30.4853515625,0.0,20.4169921875,0.17735300958156586,976.5849609375,33469.939231935,29068.2847198438
-5.2769087233173195e-06,7592.1787109375,0.0,0.1435546875,-1988.077880859375,0.0,36886528.0,36886528.0,0.0,,-6.2245073318481445,85.3564453125,1773584908.0411956,0.0,116.818359375,0.0,85.3564453125,0.16958069801330566,961.7275390625,33493.100003407,29045.355569795294
8.918334060581401e-06,7623.2724609375,0.0,0.08984375,-2036.5020751953125,0.0,37140480.0,37140480.0,0.0,,-6.673067092895508,46.8310546875,1773584930.9801621,0.0,62.275390625,0.0,46.8310546875,0.18375550210475922,964.115234375,33515.943828465,28982.250927374604
-9.892457910609664e-07,7595.4287109375,0.0,0.0517578125,-1990.8870849609375,0.0,37394432.0,37394432.0,0.0,,-6.4153032302856445,16.2109375,1773584953.823951,0.0,33.4169921875,0.0,16.2109375,0.16938816010951996,959.5751953125,33538.840635591,29033.290040594744
-5.353372671379475e-06,7644.3076171875,0.0,0.1279296875,-1879.3648681640625,0.0,37648384.0,37648384.0,0.0,,-6.904665470123291,72.4248046875,1773584976.7207026,0.0,102.01953125,0.0,72.4248046875,0.1786852777004242,953.552734375,33561.61434835,29134.570607629023
-1.3980088624521159e-05,7556.6552734375,0.0,0.1064453125,-1938.8515625,0.0,37902336.0,37902336.0,0.0,"{'path': 'media/html/render_37902336_c2639f521a3febd795cb.html', 'size': 3858477.0, '_type': 'html-file', 'sha256': 'c2639f521a3febd795cbb2f4e970bb9642aaaedad1619877433bdd8bd8849a6b'}",-6.484196662902832,69.611328125,1773585049.8596818,0.0,91.0517578125,0.0,69.611328125,0.177943155169487,949.7255859375,33611.978993927,28997.549019505353
2.5195354282914195e-06,7352.912109375,0.0,0.0966796875,-1968.62158203125,0.0,38156288.0,38156288.0,0.0,,-6.821465969085693,33.146484375,1773585050.081614,0.0,55.255859375,0.0,33.146484375,0.17325149476528168,939.951171875,33635.025480549,29147.715879904124
3.0793718906352296e-05,7183.1044921875,0.0,0.1005859375,-1786.7198486328125,0.0,38410240.0,38410240.0,0.0,,-6.75422477722168,55.9970703125,1773585072.9054217,0.0,72.3916015625,0.0,55.9970703125,0.1576114445924759,904.5322265625,33657.923495617,28852.330974045813
-2.7728190616471693e-05,7538.4189453125,0.0,0.126953125,-2006.8994140625,0.0,38664192.0,38664192.0,0.0,,-6.835592269897461,83.859375,1773585095.8032112,0.0,110.66015625,0.0,83.859375,0.1657276749610901,953.326171875,33680.723834444,29146.522685170527
-2.3276215870282613e-06,7255.251953125,0.0,0.0712890625,-1826.5985107421875,0.0,38918144.0,38918144.0,0.0,,-7.147072792053223,38.5673828125,1773585118.6036725,0.0,73.6435546875,0.0,38.5673828125,0.1706603467464447,912.2509765625,33703.619499079,28951.20578460999
9.995243317462155e-07,7562.0166015625,0.0,0.107421875,-2094.36962890625,0.0,39172096.0,39172096.0,0.0,"{'size': 3852001.0, '_type': 'html-file', 'sha256': '0650381a720f81cb76bf4410c6cf49bed5262bb1b8114e8f61dbee9caee21ae5', 'path': 'media/html/render_39172096_0650381a720f81cb76bf.html'}",-7.188209533691406,73.2216796875,1773585190.4563997,0.0,119.509765625,0.0,73.2216796875,0.16604399681091309,979.7802734375,33752.57569283,29127.468741945795
-1.555053677293472e-05,7356.041015625,0.0,0.1123046875,-1976.95703125,0.0,39426048.0,39426048.0,0.0,,-7.661080837249756,72.85546875,1773585190.7559028,0.0,88.2890625,0.0,72.85546875,0.17150680720806122,955.859375,33775.792717246,29028.779917979366
3.6520796129480004e-05,7356.20361328125,0.0,0.1455078125,-1990.28466796875,0.0,39680000.0,39680000.0,0.0,,-7.177024841308594,103.181640625,1773585213.6727028,0.0,137.77734375,0.0,103.181640625,0.180538147687912,963.013671875,33798.753786914,29084.61883101147
8.374704520974774e-07,7564.36328125,0.0,0.0634765625,-1957.2073974609375,0.0,39933952.0,39933952.0,0.0,,-7.384653568267822,44.8017578125,1773585236.6339715,0.0,97.9638671875,0.0,44.8017578125,0.18417729437351227,980.744140625,33821.643204618,29053.801861360298
-4.0230428567156196e-05,7516.9052734375,0.0,0.1337890625,-2041.6436767578125,0.0,40187904.0,40187904.0,0.0,,-7.359531879425049,86.87109375,1773585259.5227349,0.0,115.8916015625,0.0,86.87109375,0.17219755053520203,965.244140625,33844.62345629,29118.682646725683
1.780078855517786e-05,7642.583984375,0.0,0.09765625,-2026.1788330078125,0.0,40441856.0,40441856.0,0.0,"{'size': 3866937.0, '_type': 'html-file', 'sha256': '8e673c4b44556b0d275ebb881785ca83ff702ec542df3c7d4e8965ea64ee59c8', 'path': 'media/html/render_40441856_8e673c4b44556b0d275e.html'}",-7.8043413162231445,63.4462890625,1773585333.2474976,0.0,85.6669921875,0.0,63.4462890625,0.16679029166698456,979.0498046875,33895.366812815,28965.95988131252
2.6469719159649685e-05,7241.5546875,0.0,0.1484375,-1957.230712890625,0.0,40695808.0,40695808.0,0.0,,-8.014296531677246,92.58203125,1773585333.4928524,0.0,126.3212890625,0.0,92.58203125,0.1644330769777298,970.2392578125,33918.65329195,28940.085595228702
-3.3213943879673025e-06,7544.3798828125,0.0,0.1435546875,-2075.033203125,0.0,40949760.0,40949760.0,0.0,,-7.806070804595947,103.0126953125,1773585356.5333204,0.0,130.505859375,0.0,103.0126953125,0.15816910564899445,984.505859375,33941.57674271,28867.904492462945
1.671583049756009e-05,6925.83984375,0.0,0.1572265625,-1952.469482421875,0.0,41203712.0,41203712.0,0.0,,-8.386329650878906,115.306640625,1773585379.4567525,0.0,134.1484375,0.0,115.306640625,0.16747678816318512,932.6435546875,33964.569915214,29034.74703050967
-3.5274573747301474e-05,7131.787109375,0.0,0.142578125,-1934.299560546875,0.0,41457664.0,41457664.0,0.0,,-8.423009872436523,112.5283203125,1773585402.4499526,0.0,128.31640625,0.0,112.5283203125,0.16840144991874695,942.0751953125,33987.494945965,28979.670093724573
2.6200634238193743e-05,7086.49560546875,0.0,0.0927734375,-1832.8251953125,0.0,41711616.0,41711616.0,0.0,"{'path': 'media/html/render_41711616_e7aad2015d93b953b40f.html', 'size': 3859957.0, '_type': 'html-file', 'sha256': 'e7aad2015d93b953b40f2724944736525e03ed2d80854b7d72cf9d3e199f187a'}",-8.508844375610352,52.994140625,1773585474.3119576,0.0,76.087890625,0.0,52.994140625,0.1576247364282608,916.984375,34036.431278253,29020.711877848564
-1.545722443552222e-05,7197.40576171875,0.0,0.068359375,-1884.853759765625,0.0,41965568.0,41965568.0,0.0,,-9.189191818237305,44.8857421875,1773585474.597352,0.0,56.5830078125,0.0,44.8857421875,0.15801043808460236,956.0546875,34059.673968434,29024.880187474533
-1.7705804566503502e-05,7367.9560546875,0.0,0.1142578125,-1918.599365234375,0.0,42219520.0,42219520.0,0.0,,-9.179176330566406,82.7548828125,1773585497.5534954,0.0,102.791015625,0.0,82.7548828125,0.15403223037719727,949.3759765625,34082.655360831,28940.755538035988
-3.6900846680509858e-06,7502.08056640625,0.0,0.1201171875,-1964.248046875,0.0,42473472.0,42473472.0,0.0,,-9.339155197143555,87.064453125,1773585520.5355868,0.0,123.40625,0.0,87.064453125,0.1531907171010971,974.419921875,34105.554880622,29041.738817362184
2.5470049877185374e-05,7311.4365234375,0.0,0.1494140625,-1993.5035400390625,0.0,42727424.0,42727424.0,0.0,,-9.554750442504883,114.7783203125,1773585543.434865,0.0,131.7080078125,0.0,114.7783203125,0.15578921139240265,962.6875,34128.52966799,29054.931997640804
-1.5590763723594137e-05,7294.021484375,0.0,0.1357421875,-2034.575439453125,0.0,42981376.0,42981376.0,0.0,"{'sha256': 'd61b15fcb59d52c74ed376f37d58b40050ac2b2431517697bb3ed1dc1420a481', 'path': 'media/html/render_42981376_d61b15fcb59d52c74ed3.html', 'size': 3864537.0, '_type': 'html-file'}",-9.434605598449707,105.435546875,1773585616.8206775,0.0,124.3603515625,0.0,105.435546875,0.17362245917320251,983.0732421875,34178.939983933,29017.369238401312
8.97679512945615e-07,6970.0498046875,0.0,0.1357421875,-2061.876708984375,0.0,43235328.0,43235328.0,0.0,,-9.517890930175781,103.607421875,1773585617.0895262,0.0,120.666015625,0.0,103.607421875,0.1700553447008133,955.4638671875,34202.27541973,29054.030100592805
7.374881533905864e-06,7585.48046875,0.0,0.1513671875,-2058.01953125,0.0,43489280.0,43489280.0,0.0,,-9.57021713256836,124.5947265625,1773585640.1548438,0.0,142.9951171875,0.0,124.5947265625,0.15779276192188263,985.86328125,34225.188952758,28824.2737057142
3.868470594170503e-05,7432.26171875,0.0,0.154296875,-1972.03759765625,0.0,43743232.0,43743232.0,0.0,,-9.897223472595215,115.0458984375,1773585663.0689619,0.0,138.5732421875,0.0,115.0458984375,0.14793287217617035,966.1357421875,34248.17686842,29030.005424920688
-2.010272874031216e-05,7267.0341796875,0.0,0.154296875,-2035.7464599609375,0.0,43997184.0,43997184.0,0.0,,-10.31269359588623,122.5126953125,1773585686.0567915,0.0,138.3720703125,0.0,122.5126953125,0.15209724009037018,970.396484375,34271.069778172,29014.28580672905
-1.0344532711314969e-05,7255.05615234375,0.0,0.1552734375,-1999.4974365234375,0.0,44251136.0,44251136.0,0.0,"{'path': 'media/html/render_44251136_329d2b1b9e544e8d0448.html', 'size': 3866669.0, '_type': 'html-file', 'sha256': '329d2b1b9e544e8d044867af255265bf54ede56b07866a590b70bfe8370fc9bc'}",-10.391744613647461,126.3603515625,1773585759.5828798,0.0,145.759765625,0.0,126.3603515625,0.1557094156742096,965.2666015625,34321.702175415,29096.298659297165
3.9698832551948726e-05,7188.05224609375,0.0,0.1259765625,-1878.3619384765625,0.0,44505088.0,44505088.0,0.0,,-10.498983383178711,100.0146484375,1773585759.8738174,0.0,117.8232421875,0.0,100.0146484375,0.1502472460269928,929.744140625,34344.954072702,29020.137850464234
-2.6014507966465317e-05,7280.0517578125,0.0,0.14453125,-2000.905517578125,0.0,44759040.0,44759040.0,0.0,,-10.749691009521484,127.126953125,1773585782.8337805,0.0,146.66796875,0.0,127.126953125,0.14419876039028168,978.189453125,34367.959652288,28929.580515118087
-9.950056846719235e-05,7224.6484375,0.0,0.138671875,-2139.90234375,0.0,45012992.0,45012992.0,0.0,,-11.050494194030762,113.884765625,1773585805.8398669,0.0,141.751953125,0.0,113.884765625,0.12838682532310486,963.1259765625,34390.879610407,29051.808090557584
-0.000317365542287007,7442.42578125,0.0,0.154296875,-2133.8232421875,0.0,45266944.0,45266944.0,0.0,,-11.381854057312012,132.32421875,1773585828.7596674,0.0,145.71484375,0.0,132.32421875,0.13939565420150757,961.921875,34413.858922664,29010.066811905122
