eval/episode_success_easy,eval/episode_success_hard,_timestamp,_runtime,eval/episode_reward_dist,training/entropy,eval/episode_reward_near,training/sps,eval/episode_success_any,render,eval/episode_reward_survive,training/alpha_loss,training/log_alpha,eval/episode_reward_ctrl,step,eval/episode_reward,eval/episode_success,_step,eval/episode_dist,training/critic_loss,training/actor_loss
131.2080078125,0.0,1773624420.2132344,3421.748051529,0.0,0.0,0.0,29120.986552916536,0.134765625,"{'path': 'media/html/render_30283776_07df89f95a33cc016601.html', 'size': 3877677.0, '_type': 'html-file', 'sha256': '07df89f95a33cc0166011f405ff1209862df18cff2e8323d15506ade9536b82f'}",947.1669921875,-6.064704848540714e-06,0.0,-1919.816162109375,30283776.0,97.43359375,97.43359375,30283776.0,7261.91845703125,0.19953759014606476,-14.484146118164062
143.1591796875,0.0,1773624420.423601,3444.969664889,0.0,0.0,0.0,29225.491668204788,0.1494140625,,966.7470703125,9.558758392813616e-06,0.0,-1959.1173095703125,30537728.0,111.3271484375,111.3271484375,30537728.0,7502.36328125,0.2086135745048523,-14.40890121459961
126.744140625,0.0,1773624443.4340286,3467.808236414,0.0,0.0,0.0,29096.75011903381,0.1298828125,,968.3759765625,5.76189995626919e-05,0.0,-1954.97509765625,30791680.0,97.5966796875,97.5966796875,30791680.0,7656.59130859375,0.21230386197566986,-14.456559181213379
134.2021484375,0.0,1773624466.2726247,3490.793268092,0.0,0.0,0.0,29215.45391250092,0.138671875,,972.740234375,-1.671379868639633e-05,0.0,-1963.067626953125,31045632.0,103.0048828125,103.0048828125,31045632.0,7802.138671875,0.20554862916469574,-14.636890411376953
126.298828125,0.0,1773624489.2575185,3513.62998267,0.0,0.0,0.0,29149.469160086006,0.1298828125,,957.419921875,-4.188446109765209e-05,0.0,-2008.9482421875,31299584.0,84.9521484375,84.9521484375,31299584.0,7324.48046875,0.2151275873184204,-14.613436698913574
154.326171875,0.0,1773624561.26988,3562.804738943,0.0,0.0,0.0,29268.0719659987,0.1552734375,"{'path': 'media/html/render_31553536_1019f627b063846d8602.html', 'size': 3874253.0, '_type': 'html-file', 'sha256': '1019f627b063846d8602b8811cacb28a6f808074ed1c105cc1191eead5ddf6f9'}",956.0048828125,2.325578680029139e-05,0.0,-2032.2689208984375,31553536.0,99.46484375,99.46484375,31553536.0,7071.5185546875,0.2046472579240799,-14.669997215270996
114.23828125,0.0,1773624561.4733458,3585.863227284,0.0,0.0,0.0,29138.322115119736,0.1337890625,,950.5537109375,1.952857564901933e-05,0.0,-1928.907470703125,31807488.0,89.8876953125,89.8876953125,31807488.0,7647.359375,0.1920589804649353,-14.42203426361084
139.833984375,0.0,1773624584.3275669,3608.867593815,0.0,0.0,0.0,29175.376541044818,0.1474609375,,931.34765625,-1.61622156156227e-05,0.0,-1871.7882080078125,32061440.0,120.8291015625,120.8291015625,32061440.0,7167.20703125,0.1835271418094635,-14.511151313781738
129.4794921875,0.0,1773624607.3318226,3631.6995547,0.0,0.0,0.0,29101.177233163387,0.1357421875,,935.4306640625,1.2466509360820055e-05,0.0,-1905.4832763671875,32315392.0,101.720703125,101.720703125,32315392.0,7111.71630859375,0.18230099976062775,-14.665258407592773
129.1044921875,0.0,1773624630.164135,3654.698116186,0.0,0.0,0.0,29233.466184598245,0.1376953125,,969.970703125,3.3289641578448936e-05,0.0,-1900.894287109375,32569344.0,118.2197265625,118.2197265625,32569344.0,7660.3447265625,0.174750417470932,-14.647124290466309
129.3388671875,0.0,1773624703.6066995,3705.141550338,0.0,0.0,0.0,29115.16380337313,0.142578125,"{'path': 'media/html/render_32823296_243b233b46f84fa87aa6.html', 'size': 3878869.0, '_type': 'html-file', 'sha256': '243b233b46f84fa87aa62f4d2f3462aac985de7a90a355f98a639a206c49541d'}",954.998046875,-3.103053677477874e-05,0.0,-1910.04150390625,32823296.0,102.109375,102.109375,32823296.0,7367.55859375,0.18972864747047424,-14.568243026733398
132.9208984375,0.0,1773624703.8134346,3728.352743795,0.0,0.0,0.0,29232.37586870898,0.142578125,,953.1650390625,-3.603574668886722e-06,0.0,-2008.0589599609375,33077248.0,106.796875,106.796875,33077248.0,7511.9716796875,0.1894775927066803,-14.642905235290527
148.3896484375,0.0,1773624726.8169503,3751.172684627,0.0,0.0,0.0,29130.19546795512,0.134765625,,965.599609375,1.3759974535787478e-05,0.0,-1900.840087890625,33331200.0,98.609375,98.609375,33331200.0,7486.32177734375,0.1978541910648346,-14.600451469421387
158.6669921875,0.0,1773624749.6371784,3774.154825296,0.0,0.0,0.0,29276.898565861924,0.1640625,,984.1494140625,1.0564810509094968e-05,0.0,-1988.011474609375,33585152.0,130.998046875,130.998046875,33585152.0,7573.94921875,0.17451342940330505,-14.65633487701416
172.8740234375,0.0,1773624772.6191134,3796.983714664,0.0,0.0,0.0,29185.317199104476,0.1767578125,,987.0498046875,-3.8731926906621084e-05,0.0,-2092.681640625,33839104.0,147.2392578125,147.2392578125,33839104.0,7500.37646484375,0.19906502962112427,-14.625697135925293
142.17578125,0.0,1773624846.2174509,3847.752288767,0.0,0.0,0.0,29246.355563169203,0.1474609375,"{'sha256': 'f1849ebeaebc6148a53fe28ae8aa737531dae2306614840aa740b42988f7214e', 'path': 'media/html/render_34093056_f1849ebeaebc6148a53f.html', 'size': 3859945.0, '_type': 'html-file'}",975.931640625,7.90474223322235e-06,0.0,-2051.86865234375,34093056.0,113.2734375,113.2734375,34093056.0,7201.455078125,0.1938617080450058,-14.618136405944824
127.4453125,0.0,1773624846.428482,3870.852723028,0.0,0.0,0.0,29135.0678838629,0.1337890625,,947.9873046875,2.2720534616382793e-05,0.0,-2003.2945556640625,34347008.0,95.1005859375,95.1005859375,34347008.0,7389.0361328125,0.17073200643062592,-14.770223617553711
134.296875,0.0,1773624869.317027,3893.836977428,0.0,0.0,0.0,29122.7031761339,0.1357421875,,977.4140625,-4.632330819731578e-05,0.0,-2120.955078125,34600960.0,110.0693359375,110.0693359375,34600960.0,7550.8896484375,0.17573332786560059,-14.689299583435059
140.5908203125,0.0,1773624892.3013556,3916.664622404,0.0,0.0,0.0,29147.02834534243,0.146484375,,983.9775390625,4.630747571354732e-05,0.0,-2044.5634765625,34854912.0,119.693359375,119.693359375,34854912.0,7613.927734375,0.17902560532093048,-14.580276489257812
132.6611328125,0.0,1773624915.129148,3939.643105872,0.0,0.0,0.0,29252.770773591124,0.1416015625,,965.7041015625,1.8102937247022055e-05,0.0,-1981.397705078125,35108864.0,103.46484375,103.46484375,35108864.0,7392.72607421875,0.1634657233953476,-14.784381866455078
148.388671875,0.0,1773624987.1678889,3988.702756929,0.0,0.0,0.0,29171.601904894145,0.134765625,"{'path': 'media/html/render_35362816_3fc7edb8d3713d0f9c69.html', 'size': 3868193.0, '_type': 'html-file', 'sha256': '3fc7edb8d3713d0f9c692ffd9e458d4781690f0576f249bc6e1e90be56965650'}",933.1181640625,1.0831469808181282e-05,0.0,-1961.366455078125,35362816.0,105.5078125,105.5078125,35362816.0,7210.11767578125,0.1757667064666748,-14.646693229675293
147.0,0.0,1773624987.3798788,4011.939930393,0.0,0.0,0.0,29229.745485505857,0.158203125,,979.5537109375,3.462952372501604e-05,0.0,-2111.612060546875,35616768.0,128.82421875,128.82421875,35616768.0,7868.84912109375,0.17596012353897095,-14.758914947509766
141.1826171875,0.0,1773625010.4044566,4034.841749253,0.0,0.0,0.0,29079.526690161394,0.138671875,,952.091796875,-3.070025923079811e-05,0.0,-2009.6044921875,35870720.0,94.6650390625,94.6650390625,35870720.0,7307.2177734375,0.17932815849781036,-14.817402839660645
152.4326171875,0.0,1773625033.3061192,4057.719100376,0.0,0.0,0.0,29052.613965757555,0.1572265625,,978.9833984375,1.6552721717744134e-05,0.0,-2077.359619140625,36124672.0,118.8291015625,118.8291015625,36124672.0,7425.267578125,0.179213747382164,-14.665908813476562
148.4853515625,0.0,1773625056.1833587,4080.582498118,0.0,0.0,0.0,29104.18691349764,0.1484375,,978.7421875,-5.984525614621816e-06,0.0,-2016.287841796875,36378624.0,111.681640625,111.681640625,36378624.0,7721.3671875,0.1744251251220703,-14.697647094726562
151.53125,0.0,1773625129.7412174,4131.276020328,0.0,0.0,0.0,29187.60606833683,0.158203125,"{'_type': 'html-file', 'sha256': 'fa4e3a727db84eda815c7c1e80ec9a7c72d14e7c4aa89a8a0258492bb1d19032', 'path': 'media/html/render_36632576_fa4e3a727db84eda815c.html', 'size': 3869057.0}",927.310546875,7.629541869391687e-06,0.0,-1916.5487060546875,36632576.0,122.0361328125,122.0361328125,36632576.0,6948.2587890625,0.16191460192203522,-14.724367141723633
146.9375,0.0,1773625129.9605346,4154.357139057,0.0,0.0,0.0,29124.95117571462,0.154296875,,893.9072265625,1.5372517736977898e-05,0.0,-1801.199462890625,36886528.0,116.2626953125,116.2626953125,36886528.0,6589.728515625,0.16065119206905365,-14.815549850463867
152.0595703125,0.0,1773625152.8215191,4177.2446941,0.0,0.0,0.0,29213.52122202289,0.1572265625,,964.5810546875,2.2715632439940237e-05,0.0,-2013.48193359375,37140480.0,116.1826171875,116.1826171875,37140480.0,7499.69970703125,0.16731144487857819,-14.786486625671387
137.9404296875,0.0,1773625175.709035,4200.077863031,0.0,0.0,0.0,29176.52894253671,0.1474609375,,950.7490234375,-1.6807938663987443e-05,0.0,-1971.210205078125,37394432.0,110.7587890625,110.7587890625,37394432.0,7295.3466796875,0.1770227700471878,-14.646587371826172
157.3125,0.0,1773625198.542234,4222.774122623,0.0,0.0,0.0,29301.69410912238,0.1640625,,981.0078125,4.096767952432856e-06,0.0,-1969.721435546875,37648384.0,125.205078125,125.205078125,37648384.0,7304.185546875,0.17188987135887146,-14.653040885925293
137.9931640625,0.0,1773625270.4653673,4272.00021857,0.0,0.0,0.0,29118.956485177736,0.1513671875,"{'path': 'media/html/render_37902336_1db9d63b1ac824f36481.html', 'size': 3861001.0, '_type': 'html-file', 'sha256': '1db9d63b1ac824f36481435202000db1c6044662406f1dfec77d08917b66d6d0'}",970.119140625,8.06991465651663e-06,0.0,-1957.639892578125,37902336.0,111.021484375,111.021484375,37902336.0,7488.7783203125,0.17077332735061646,-14.717799186706543
145.7041015625,0.0,1773625270.683338,4294.96235593,0.0,0.0,0.0,29285.90844011978,0.1494140625,,960.4658203125,-1.1521489795995876e-05,0.0,-1972.304443359375,38156288.0,122.2001953125,122.2001953125,38156288.0,7294.6962890625,0.17000232636928558,-14.794938087463379
156.0146484375,0.0,1773625293.4267416,4317.804140112,0.0,0.0,0.0,29029.70002745573,0.1630859375,,967.58984375,2.0864785255980678e-05,0.0,-1922.4339599609375,38410240.0,126.3486328125,126.3486328125,38410240.0,7443.67724609375,0.16852536797523499,-14.727594375610352
133.10546875,0.0,1773625316.2684646,4340.507688958,0.0,0.0,0.0,29260.029530230324,0.13671875,,979.310546875,7.9226711022784e-06,0.0,-2005.0791015625,38664192.0,103.048828125,103.048828125,38664192.0,7704.4013671875,0.17807459831237793,-14.62589168548584
121.431640625,0.0,1773625338.9720094,4363.377660694,0.0,0.0,0.0,29129.548591058345,0.1259765625,,962.2470703125,-4.002083733212203e-05,0.0,-1981.197021484375,38918144.0,103.029296875,103.029296875,38918144.0,7810.6298828125,0.16303429007530212,-14.64985466003418
142.5068359375,0.0,1773625412.4594982,4413.994347979,0.0,0.0,0.0,29159.473591553247,0.14453125,"{'path': 'media/html/render_39172096_6afce6589bf04284db45.html', 'size': 3864481.0, '_type': 'html-file', 'sha256': '6afce6589bf04284db45557e3a350bd3a3d4da91d71a083163d351d4f5926859'}",987.6962890625,7.08545576344477e-06,0.0,-2020.538330078125,39172096.0,122.4013671875,122.4013671875,39172096.0,7891.15234375,0.1687140315771103,-14.635136604309082
154.93359375,0.0,1773625412.677848,4437.080279142,0.0,0.0,0.0,29162.526481629764,0.162109375,,976.466796875,2.5737830583238974e-05,0.0,-2039.9056396484375,39426048.0,124.7490234375,124.7490234375,39426048.0,7667.521484375,0.15950512886047363,-14.62282657623291
141.7998046875,0.0,1773625435.5446799,4460.036698615,0.0,0.0,0.0,29227.827746034814,0.1591796875,,955.12890625,-1.1398053175071254e-05,0.0,-2050.326171875,39680000.0,122.986328125,122.986328125,39680000.0,7452.56640625,0.15564696490764618,-14.650155067443848
148.1796875,0.0,1773625458.5011356,4482.876002523,0.0,0.0,0.0,29137.352863207954,0.16015625,,972.9619140625,-6.0360530369507615e-06,0.0,-2023.8623046875,39933952.0,125.0419921875,125.0419921875,39933952.0,7416.89794921875,0.1566014140844345,-14.66012954711914
122.05078125,0.0,1773625481.3405933,4505.84342721,0.0,0.0,0.0,29288.262240225413,0.1396484375,,970.8388671875,2.3890230295364745e-05,0.0,-1862.0703125,40187904.0,101.205078125,101.205078125,40187904.0,7779.7861328125,0.13499456644058228,-14.946250915527344
132.345703125,0.0,1773625553.4474497,4554.982279108,0.0,0.0,0.0,29105.15555069294,0.140625,"{'path': 'media/html/render_40441856_bba6cf436f31f4307aa7.html', 'size': 3867641.0, '_type': 'html-file', 'sha256': 'bba6cf436f31f4307aa77935afb471ecd74fc4934e769f81ec3d977037289962'}",977.74609375,1.525539300928358e-05,0.0,-1918.8253173828125,40441856.0,104.0537109375,104.0537109375,40441856.0,7692.0556640625,0.14653325080871582,-14.839405059814453
148.19140625,0.0,1773625553.6600316,4578.264290025,0.0,0.0,0.0,29138.636976450285,0.15625,,953.0009765625,2.670985168151674e-06,0.0,-1933.154541015625,40695808.0,133.3955078125,133.3955078125,40695808.0,7167.115234375,0.15597006678581238,-14.891914367675781
143.0234375,0.0,1773625576.7288082,4601.120107383,0.0,0.0,0.0,29020.439093408702,0.150390625,,966.52734375,-1.1022590115317143e-05,0.0,-1951.708740234375,40949760.0,116.5361328125,116.5361328125,40949760.0,7566.92431640625,0.15659451484680176,-14.797348022460938
156.626953125,0.0,1773625599.5846136,4624.157492614,0.0,0.0,0.0,29213.04049296243,0.1630859375,,987.01953125,-4.914180408377433e-06,0.0,-2034.810791015625,41203712.0,133.5380859375,133.5380859375,41203712.0,7506.3857421875,0.14995038509368896,-14.812885284423828
129.36328125,0.0,1773625622.622018,4647.034617813,0.0,0.0,0.0,29077.70481504262,0.1318359375,,972.5830078125,1.1609848115767818e-05,0.0,-1927.5140380859375,41457664.0,112.0166015625,112.0166015625,41457664.0,7734.6611328125,0.1533323973417282,-14.885828971862793
130.109375,0.0,1773625696.4123635,4697.947173497,0.0,0.0,0.0,29169.482496205495,0.134765625,"{'sha256': '7ef84e3925584746468eafe75a39658bba90a6ed54e71d2d06a889e445854985', 'path': 'media/html/render_41711616_7ef84e3925584746468e.html', 'size': 3864013.0, '_type': 'html-file'}",963.505859375,-7.126920991140651e-06,0.0,-1958.470947265625,41711616.0,109.6259765625,109.6259765625,41711616.0,7574.3193359375,0.15755406022071838,-14.779009819030762
145.357421875,0.0,1773625696.6713893,4721.08013895,0.0,0.0,0.0,29138.452841529608,0.15234375,,947.5078125,1.9511177015374415e-05,0.0,-1858.09033203125,41965568.0,108.259765625,108.259765625,41965568.0,7458.99853515625,0.14638657867908478,-14.863183975219727
149.533203125,0.0,1773625719.5443902,4744.105517356,0.0,0.0,0.0,29190.772049346142,0.1591796875,,972.16015625,-6.743827270838665e-06,0.0,-1885.2103271484375,42219520.0,125.0009765625,125.0009765625,42219520.0,7525.888671875,0.1457872986793518,-14.89199447631836
137.90625,0.0,1773625742.5697846,4766.95780695,0.0,0.0,0.0,29128.354493537394,0.1494140625,,960.951171875,-4.1936935303965583e-05,0.0,-1983.489501953125,42473472.0,100.9833984375,100.9833984375,42473472.0,7507.02294921875,0.14859728515148163,-14.811049461364746
139.5859375,0.0,1773625765.4221299,4789.966812229,0.0,0.0,0.0,29214.28401126726,0.1455078125,,951.1513671875,1.214249186887173e-05,0.0,-1862.87255859375,42727424.0,121.3388671875,121.3388671875,42727424.0,7456.51708984375,0.14996337890625,-14.874960899353027
118.96484375,0.0,1773625839.3025086,4840.83730175,0.0,0.0,0.0,29157.492429111684,0.0986328125,"{'path': 'media/html/render_42981376_179192a39be78df1e789.html', 'size': 3863173.0, '_type': 'html-file', 'sha256': '179192a39be78df1e7894ff6ce5bc67ab4ebca63a6e5ce09f56a6ada79dd6faa'}",967.8193359375,-1.5601082850480452e-05,0.0,-2025.9599609375,42981376.0,74.130859375,74.130859375,42981376.0,7755.8798828125,0.13750973343849182,-14.963639259338379
137.6943359375,0.0,1773625839.5315657,4864.122967127,0.0,0.0,0.0,29274.9054385815,0.1455078125,,983.689453125,2.1376778022386134e-05,0.0,-2008.504150390625,43235328.0,120.19140625,120.19140625,43235328.0,7639.5869140625,0.14260028302669525,-14.82567024230957
139.2861328125,0.0,1773625862.5875182,4886.985298648,0.0,0.0,0.0,29054.128371366718,0.1455078125,,968.5048828125,1.5951127352309413e-05,0.0,-1906.1103515625,43489280.0,105.58984375,105.58984375,43489280.0,7503.384765625,0.13515736162662506,-14.881686210632324
170.1748046875,0.0,1773625885.4497747,4910.000266715,0.0,0.0,0.0,29182.632913704903,0.1630859375,,957.4931640625,1.8532955436967313e-05,0.0,-1939.0489501953125,43743232.0,131.181640625,131.181640625,43743232.0,7212.912109375,0.14426730573177338,-14.826495170593262
150.298828125,0.0,1773625908.4648402,4932.828426484,0.0,0.0,0.0,29151.074258436056,0.15625,,962.2685546875,2.624023545649834e-05,0.0,-1983.4639892578125,43997184.0,136.34375,136.34375,43997184.0,7559.330078125,0.14797399938106537,-14.634846687316895
132.943359375,0.0,1773625980.613181,4982.147988607,0.0,0.0,0.0,29297.676390402845,0.138671875,"{'sha256': 'f3981a3c22193474ac3fd90da512f42243b0b7dff7ec6442ae3a2164a2c37d95', 'path': 'media/html/render_44251136_f3981a3c22193474ac3f.html', 'size': 3866989.0, '_type': 'html-file'}",968.904296875,-1.7943129932973534e-05,0.0,-1883.9873046875,44251136.0,101.470703125,101.470703125,44251136.0,7414.31396484375,0.13980871438980103,-14.850425720214844
141.7275390625,0.0,1773625980.8344352,5005.240943773,0.0,0.0,0.0,29192.36329810441,0.150390625,,961.6044921875,6.970554750296287e-06,0.0,-1945.0238037109375,44505088.0,117.7099609375,117.7099609375,44505088.0,7494.3173828125,0.1431717425584793,-14.804627418518066
154.73828125,0.0,1773626003.7053578,5028.238788824,0.0,0.0,0.0,29212.34827090987,0.154296875,,986.005859375,-8.106372115435079e-05,0.0,-2081.116455078125,44759040.0,134.0703125,134.0703125,44759040.0,7547.2431640625,0.137697234749794,-14.934551239013672
173.3994140625,0.0,1773626026.7032347,5051.082465175,0.0,0.0,0.0,29215.433879157074,0.177734375,,940.453125,4.8129604692803696e-05,0.0,-1942.375732421875,45012992.0,154.8017578125,154.8017578125,45012992.0,6769.55078125,0.13977915048599243,-14.915684700012207
151.5830078125,0.0,1773626049.5467737,5074.072210363,0.0,0.0,0.0,29253.50588723187,0.1591796875,,978.6484375,1.4181599908624776e-05,0.0,-1917.4918212890625,45266944.0,117.8017578125,117.8017578125,45266944.0,7377.9052734375,0.1339322328567505,-14.95986557006836
164.2685546875,0.0,1773626123.63244,5125.167231735,0.0,0.0,0.0,29200.95375653436,0.173828125,"{'path': 'media/html/render_45520896_30095ff1dbab3600eada.html', 'size': 3863869.0, '_type': 'html-file', 'sha256': '30095ff1dbab3600eada15c08b700dc369f3bc2a38773fdf907902a75b9a6ef4'}",958.25,-1.345686200693308e-06,0.0,-1932.4471435546875,45520896.0,133.66015625,133.66015625,45520896.0,7166.1943359375,0.12738262116909027,-15.01872730255127
141.7529296875,0.0,1773626123.850249,5148.420076597,0.0,0.0,0.0,29287.0100004589,0.1552734375,,955.845703125,1.90564551303396e-05,0.0,-1935.4862060546875,45774848.0,112.935546875,112.935546875,45774848.0,7351.9873046875,0.15033237636089325,-14.899551391601562
135.826171875,0.0,1773626146.8844502,5171.256213429,0.0,0.0,0.0,29117.48943986814,0.1376953125,,959.419921875,-4.3663618498612777e-07,0.0,-1988.7281494140625,46028800.0,102.62109375,102.62109375,46028800.0,7356.5673828125,0.1484014391899109,-14.876590728759766
152.3935546875,0.0,1773626169.7204692,5194.280861794,0.0,0.0,0.0,29240.145442199213,0.166015625,,976.61328125,-1.1079399882873986e-05,0.0,-1951.28466796875,46282752.0,131.28125,131.28125,46282752.0,7490.6611328125,0.14272074401378632,-14.872384071350098
140.74609375,0.0,1773626192.7452538,5217.116014979,0.0,0.0,0.0,29224.043535585268,0.15234375,,960.5087890625,1.8737187929218635e-05,0.0,-1859.46923828125,46536704.0,124.5556640625,124.5556640625,46536704.0,7155.78955078125,0.15399353206157684,-14.883440971374512
163.6533203125,0.0,1773626264.7076435,5266.242428009,0.0,0.0,0.0,29284.414057978447,0.1708984375,"{'path': 'media/html/render_46790656_1b741e3195add0cee282.html', 'size': 3855605.0, '_type': 'html-file', 'sha256': '1b741e3195add0cee2828643abeb532f5526b8aa1d67ad8cb40815a805d93f21'}",966.556640625,-1.4613595340051688e-05,0.0,-2022.915283203125,46790656.0,143.2802734375,143.2802734375,46790656.0,7152.4609375,0.1537051796913147,-14.756621360778809
135.283203125,0.0,1773626264.923787,5289.335514424,0.0,0.0,0.0,29186.25925484871,0.1455078125,,934.46875,1.2057917047059163e-05,0.0,-1883.698486328125,47044608.0,102.6181640625,102.6181640625,47044608.0,7047.03564453125,0.14532586932182312,-14.781264305114746
126.08203125,0.0,1773626287.8000042,5312.347310502,0.0,0.0,0.0,29122.78519056436,0.13671875,,968.169921875,-6.0300408222246915e-06,0.0,-1934.575927734375,47298560.0,107.1748046875,107.1748046875,47298560.0,7303.67431640625,0.14038272202014923,-14.889933586120605
128.55078125,0.0,1773626310.8118494,5335.197265105,0.0,0.0,0.0,29158.879693492716,0.1376953125,,975.208984375,-2.8172717065899633e-05,0.0,-1942.924072265625,47552512.0,100.3876953125,100.3876953125,47552512.0,7627.958984375,0.13549597561359406,-14.927680015563965
138.4658203125,0.0,1773626333.6617863,5358.194545983,0.0,0.0,0.0,29212.617464476556,0.1455078125,,966.7001953125,-3.2718430702516343e-06,0.0,-2014.96142578125,47806464.0,121.16796875,121.16796875,47806464.0,7303.05712890625,0.14625638723373413,-14.84593677520752
125.0751953125,0.0,1773626409.1493077,5410.684148103,0.0,0.0,0.0,29202.9816628137,0.1328125,"{'path': 'media/html/render_48060416_7b083423028a08581758.html', 'size': 3855961.0, '_type': 'html-file', 'sha256': '7b083423028a08581758c323c3a4dffd6a7d2e96b3160bb3525db58b57d973b4'}",971.1611328125,3.600312629714608e-05,0.0,-1876.432373046875,48060416.0,107.509765625,107.509765625,48060416.0,7516.31103515625,0.14418023824691772,-14.853973388671875
146.515625,0.0,1773626409.3757572,5433.937455323,0.0,0.0,0.0,29211.250717541294,0.1591796875,,974.0712890625,3.0986208003014326e-05,0.0,-1995.6632080078125,48314368.0,127.541015625,127.541015625,48314368.0,7288.8974609375,0.1373773217201233,-14.848957061767578
157.1181640625,0.0,1773626432.4021032,5456.771041102,0.0,0.0,0.0,29156.18350896448,0.1708984375,,969.1513671875,-1.9952354705310427e-05,0.0,-2006.920166015625,48568320.0,126.3916015625,126.3916015625,48568320.0,7102.43212890625,0.1349765509366989,-14.821922302246094
141.9189453125,0.0,1773626455.235406,5479.778747013,0.0,0.0,0.0,29250.179290607724,0.1484375,,965.7880859375,-5.1886636356357485e-06,0.0,-2012.1541748046875,48822272.0,130.8935546875,130.8935546875,48822272.0,7398.228515625,0.14929889142513275,-14.775168418884277
159.4345703125,0.0,1773626478.2432292,5502.630266329,0.0,0.0,0.0,29164.398129867604,0.166015625,,980.3505859375,-4.243846433382714e-06,0.0,-2170.62939453125,49076224.0,125.939453125,125.939453125,49076224.0,7268.2236328125,0.14807210862636566,-14.80146312713623
130.2353515625,0.0,1773626550.6786773,5552.213455408,0.0,0.0,0.0,29206.00843447956,0.1455078125,"{'path': 'media/html/render_49330176_82c57f5a5f6a6c4e7cb4.html', 'size': 3871125.0, '_type': 'html-file', 'sha256': '82c57f5a5f6a6c4e7cb41e8a028030d181ecf98b503a4167e32764b637acec3a'}",956.544921875,2.170139123336412e-05,0.0,-1861.295166015625,49330176.0,107.658203125,107.658203125,49330176.0,7489.99072265625,0.14378076791763306,-14.74262523651123
133.921875,0.0,1773626550.9055831,5575.3395891,0.0,0.0,0.0,29131.019241945574,0.1396484375,,956.736328125,5.293973572406685e-06,0.0,-1907.360107421875,49584128.0,99.4970703125,99.4970703125,49584128.0,7621.8955078125,0.14978338778018951,-14.74229907989502
151.3212890625,0.0,1773626573.8041193,5598.349867885,0.0,0.0,0.0,29095.207424518878,0.1572265625,,974.0439453125,8.079086001089308e-06,0.0,-1942.93896484375,49838080.0,130.2626953125,130.2626953125,49838080.0,7253.55517578125,0.13745051622390747,-14.868772506713867
134.466796875,0.0,1773626596.814448,5621.190978082,0.0,0.0,0.0,29156.2657120761,0.1435546875,,954.939453125,2.0859650248894468e-05,0.0,-1828.8828125,50092032.0,113.3447265625,113.3447265625,50092032.0,7313.90234375,0.13630439341068268,-14.78518295288086
153.3701171875,0.0,1773626619.6553898,5644.20481128,0.0,0.0,0.0,29211.581577135745,0.16015625,,971.4990234375,-4.105858533876017e-05,0.0,-1947.49853515625,50345984.0,122.8330078125,122.8330078125,50345984.0,7573.18115234375,0.13734281063079834,-14.86783504486084
142.5634765625,0.0,1773626694.1259215,5695.660753014,0.0,0.0,0.0,29153.640230074543,0.1484375,"{'size': 3868981.0, '_type': 'html-file', 'sha256': 'f5dc173afe979a197d6cfbb16b1413d0da50c1204d34476f6a5501baca54fb5e', 'path': 'media/html/render_50599936_f5dc173afe979a197d6c.html'}",961.7255859375,2.8339916752884164e-05,0.0,-1847.0390625,50599936.0,117.80859375,117.80859375,50599936.0,7431.4541015625,0.14783526957035065,-14.703639030456543
172.4443359375,0.0,1773626694.367947,5718.93875828,0.0,0.0,0.0,29186.511972846878,0.18359375,,971.4765625,-2.061801205854863e-05,0.0,-2015.36865234375,50853888.0,142.6103515625,142.6103515625,50853888.0,7346.93310546875,0.13978372514247894,-14.746380805969238
171.060546875,0.0,1773626717.4032402,5741.805403008,0.0,0.0,0.0,29090.783715438865,0.16796875,,975.244140625,-1.5210291621770011e-06,0.0,-2049.799560546875,51107840.0,127.5927734375,127.5927734375,51107840.0,7145.5185546875,0.15262874960899353,-14.664226531982422
154.2421875,0.0,1773626740.2700868,5764.823379752,0.0,0.0,0.0,29162.838672470185,0.1630859375,,966.1337890625,5.64733909413917e-06,0.0,-1974.839111328125,51361792.0,122.8798828125,122.8798828125,51361792.0,7255.11181640625,0.15248718857765198,-14.588445663452148
147.837890625,0.0,1773626763.2878072,5765.672708856,0.0,0.0,0.0,29131.706021444443,0.1494140625,,976.6708984375,2.1558920707320794e-05,0.0,-1962.2996826171875,51615744.0,124.287109375,124.287109375,51615744.0,7816.3857421875,0.15262824296951294,-14.625319480895996
