training/entropy,render,training/sps,eval/episode_reward_dist,training/alpha_loss,eval/episode_success_any,eval/episode_success_easy,eval/episode_reward_ctrl,training/critic_loss,_timestamp,eval/episode_reward,eval/episode_reward_survive,eval/episode_dist,eval/episode_reward_near,_step,eval/episode_success,_runtime,training/actor_loss,step,training/log_alpha,eval/episode_success_hard
0.0,,28772.62852286128,0.0,7.248567726492183e-06,0.1435546875,142.74609375,-2052.467529296875,0.09178917109966278,1773550642.3015175,119.8740234375,910.31640625,6491.3349609375,0.0,44505088.0,119.8740234375,5010.697101842,-15.703989028930664,44505088.0,0.0,0.0
0.0,,28684.825101594433,0.0,-1.1030838322767522e-05,0.1396484375,142.8701171875,-1975.808837890625,0.09344684332609177,1773550665.3495092,118.8759765625,938.91015625,7006.21875,0.0,44759040.0,118.8759765625,5033.76637369,-15.599181175231934,44759040.0,0.0,0.0
0.0,,28738.388969701646,0.0,8.11096379038645e-06,0.1728515625,171.3115234375,-1769.695068359375,0.0897803083062172,1773550688.4186978,137.0849609375,809.0556640625,5634.138671875,0.0,45012992.0,137.0849609375,5056.782112578,-15.795610427856445,45012992.0,0.0,0.0
0.0,,28732.83911286832,0.0,1.6653015336487442e-05,0.1787109375,164.7578125,-1694.6585693359375,0.09671030193567276,1773550711.4345448,145.1103515625,871.76953125,6410.8466796875,0.0,45266944.0,145.1103515625,5079.842941568,-15.701746940612793,45266944.0,0.0,0.0
0.0,"{'_type': 'html-file', 'sha256': 'bbbf659670427c9e32276e28af1cb339282881eaae101cb127de9022c16115b1', 'path': 'media/html/render_45520896_bbbf659670427c9e3227.html', 'size': 3862137.0}",28746.564550975625,0.0,7.64013111620443e-06,0.13671875,105.12890625,-1640.26708984375,0.09649986773729324,1773550783.5238812,91.2314453125,865.4443359375,6579.73291015625,0.0,45520896.0,91.2314453125,5128.870957744,-15.740438461303711,45520896.0,0.0,0.0
0.0,,28784.458884561565,0.0,-2.4963976102299057e-05,0.1650390625,148.3828125,-1764.797607421875,0.09902912378311157,1773550783.7433054,125.1240234375,895.544921875,6367.8896484375,0.0,45774848.0,125.1240234375,5152.215207724,-15.809785842895508,45774848.0,0.0,0.0
0.0,,28613.826357108675,0.0,-1.3040759085924947e-06,0.1455078125,118.2822265625,-1620.655029296875,0.09053480625152588,1773550806.867436,109.1201171875,774.533203125,5709.01806640625,0.0,46028800.0,109.1201171875,5175.22349487,-15.800209999084473,46028800.0,0.0,0.0
0.0,,28747.011429612267,0.0,1.557969517307356e-05,0.162109375,154.4296875,-1478.6669921875,0.09413962811231613,1773550829.87578,140.15625,688.162109375,4875.26513671875,0.0,46282752.0,140.15625,5198.305777291,-15.740272521972656,46282752.0,0.0,0.0
0.0,,28754.51734266996,0.0,8.970046110334806e-06,0.1640625,164.501953125,-1861.583984375,0.09521882981061935,1773550852.9581954,126.6220703125,917.296875,6577.5927734375,0.0,46536704.0,126.6220703125,5221.31003319,-15.72638988494873,46536704.0,0.0,0.0
0.0,"{'_type': 'html-file', 'sha256': 'c7d9848ad40019ba4c10233eee49afa36b0c4242d9a958afad09bda241329dcc', 'path': 'media/html/render_46790656_c7d9848ad40019ba4c10.html', 'size': 3859549.0}",28772.378258142246,0.0,8.2560636656126e-06,0.169921875,172.25390625,-1931.21533203125,0.08590847998857498,1773550926.657308,150.5908203125,937.6767578125,6872.37109375,0.0,46790656.0,150.5908203125,5272.004286387,-15.823487281799316,46790656.0,0.0,0.0
0.0,,28779.497734768574,0.0,1.766943455550063e-06,0.173828125,167.8359375,-1715.7222900390625,0.08283473551273346,1773550926.8639274,145.40625,895.169921875,6648.5185546875,0.0,47044608.0,145.40625,5295.25959296,-15.883756637573242,47044608.0,0.0,0.0
0.0,,28673.643034546058,0.0,3.3796798106777715e-06,0.1650390625,156.96484375,-1849.244140625,0.089765764772892,1773550949.9120393,145.3310546875,915.6318359375,6910.79296875,0.0,47298560.0,145.3310546875,5318.349754239,-15.858449935913086,47298560.0,0.0,0.0
0.0,,28712.30879407277,0.0,-1.5339786614276818e-06,0.1474609375,139.716796875,-1755.8525390625,0.10246028006076813,1773550973.0021062,122.5390625,895.5009765625,6539.4794921875,0.0,47552512.0,122.5390625,5341.355011262,-15.705713272094727,47552512.0,0.0,0.0
0.0,,28742.710799352488,0.0,1.158118357125204e-05,0.1474609375,148.5263671875,-1793.5272216796875,0.09699136763811111,1773550996.007452,128.15234375,961.4140625,7405.423828125,0.0,47806464.0,128.15234375,5364.406267427,-15.754251480102539,47806464.0,0.0,0.0
0.0,"{'_type': 'html-file', 'sha256': 'dbe7e7140a2b3f1daf066c52608ab76825092b7e09ddae58fabe8360fd8bb5b1', 'path': 'media/html/render_48060416_dbe7e7140a2b3f1daf06.html', 'size': 3854621.0}",28763.980593211792,0.0,-2.29016241064528e-05,0.1552734375,151.7197265625,-1902.314453125,0.10093269497156143,1773551068.11645,130.4013671875,949.3984375,7125.83056640625,0.0,48060416.0,130.4013671875,5413.463427102,-15.706981658935547,48060416.0,0.0,0.0
0.0,,28699.154220679844,0.0,1.9609839000622742e-05,0.1806640625,173.603515625,-1976.120849609375,0.09793541580438614,1773551068.3273842,156.0908203125,939.4560546875,6852.3583984375,0.0,48314368.0,156.0908203125,5436.787572499,-15.632991790771484,48314368.0,0.0,0.0
0.0,,28620.186214480258,0.0,-3.664233008748852e-05,0.173828125,164.080078125,-1746.2694091796875,0.09282615780830383,1773551091.4400494,141.0615234375,827.3916015625,5857.875,0.0,48568320.0,141.0615234375,5459.764555296,-15.637639045715332,48568320.0,0.0,0.0
0.0,,28826.883885766663,0.0,2.5063520297408104e-05,0.1474609375,156.162109375,-1864.4493408203125,0.08988890051841736,1773551114.4164402,122.568359375,853.7060546875,6359.6640625,0.0,48822272.0,122.568359375,5482.832833695,-15.67679214477539,48822272.0,0.0,0.0
0.0,,28759.524239174705,0.0,1.7111800843849778e-05,0.1337890625,135.1728515625,-1847.633544921875,0.09685658663511276,1773551137.4852593,108.986328125,899.1396484375,6763.22998046875,0.0,49076224.0,108.986328125,5505.841452284,-15.642979621887207,49076224.0,0.0,0.0
0.0,"{'size': 3862201.0, '_type': 'html-file', 'sha256': 'c0f56af7a16634f49087a418f4c30ae9e6d3f567cefaf4c0a51473475ab5dfa4', 'path': 'media/html/render_49330176_c0f56af7a16634f49087.html'}",28734.39167845508,0.0,-2.7935537218581885e-05,0.150390625,146.7587890625,-1467.0313720703125,0.09439902007579803,1773551211.4799862,102.1923828125,621.921875,4161.9248046875,0.0,49330176.0,102.1923828125,5556.827069327,-15.676237106323242,49330176.0,0.0,0.0
0.0,,28707.273447971227,0.0,2.1331590687623248e-05,0.154296875,148.3701171875,-1699.3040771484375,0.09735361486673355,1773551211.6920452,138.8544921875,850.8916015625,6456.3837890625,0.0,49584128.0,138.8544921875,5580.094338292,-15.595231056213379,49584128.0,0.0,0.0
0.0,,28667.635918251563,0.0,-6.564946670550853e-05,0.1572265625,153.9658203125,-2086.011474609375,0.10100537538528442,1773551234.7468195,137.5107421875,879.3623046875,6488.33642578125,0.0,49838080.0,137.5107421875,5603.130439639,-15.706500053405762,49838080.0,0.0,0.0
0.0,,28767.09495819846,0.0,4.839781831833534e-05,0.1103515625,111.109375,-1831.238525390625,0.0978316217660904,1773551257.782777,92.5810546875,930.4560546875,7408.6494140625,0.0,50092032.0,92.5810546875,5626.112883594,-15.647004127502441,50092032.0,0.0,0.0
0.0,,28779.79478009509,0.0,-1.5284313121810555e-05,0.140625,139.7119140625,-1862.084228515625,0.09631981700658798,1773551280.7653544,123.7607421875,924.990234375,6890.111328125,0.0,50345984.0,123.7607421875,5649.166389683,-15.538274765014648,50345984.0,0.0,0.0
0.0,"{'sha256': '4af0e8ecfc7893d48fda53fb49ac671270f230b8c487f57942e6cee40b996517', 'path': 'media/html/render_50599936_4af0e8ecfc7893d48fda.html', 'size': 3871593.0, '_type': 'html-file'}",28755.312242830198,0.0,1.6613383195362985e-05,0.1826171875,179.7607421875,-1921.7490234375,0.09101163595914841,1773551352.7020996,166.15234375,934.78125,7009.84716796875,0.0,50599936.0,166.15234375,5698.049098,-15.721561431884766,50599936.0,0.0,0.0
0.0,,28703.02569230853,0.0,2.8695558285107836e-05,0.1640625,155.3232421875,-1859.758544921875,0.09100813418626785,1773551352.9081624,148.6904296875,937.123046875,6973.4931640625,0.0,50853888.0,148.6904296875,5721.344000316,-15.711812973022461,50853888.0,0.0,0.0
0.0,,28628.505501614123,0.0,3.7936335957056144e-06,0.173828125,174.5029296875,-1709.11767578125,0.08977790921926498,1773551375.996446,153.689453125,877.669921875,6419.65966796875,0.0,51107840.0,153.689453125,5744.345234479,-15.72279167175293,51107840.0,0.0,0.0
0.0,,28720.380484250938,0.0,8.827279089018703e-06,0.1484375,138.5537109375,-1553.57080078125,0.08615539968013763,1773551398.9977617,119.2822265625,781.5458984375,5896.017578125,0.0,51361792.0,119.2822265625,5767.412428456,-15.703004837036133,51361792.0,0.0,0.0
0.0,,28751.99165279997,0.0,-8.593376151111443e-06,0.138671875,135.2421875,-1689.147705078125,0.0907672867178917,1773551422.0648115,110.5107421875,860.7451171875,6394.6708984375,0.0,51615744.0,110.5107421875,5768.259403029,-15.59472942352295,51615744.0,0.0,0.0
