training/critic_loss,eval/episode_success,eval/episode_reward_near,eval/episode_success_easy,training/alpha_loss,training/sps,eval/episode_dist,eval/episode_success_hard,training/actor_loss,eval/episode_reward_survive,_timestamp,eval/episode_success_any,training/entropy,_runtime,step,_step,render,eval/episode_reward_dist,eval/episode_reward,eval/episode_reward_ctrl,training/log_alpha
0.2913343012332916,86.619140625,0.0,118.58203125,-4.667285975301638e-05,29002.9765447029,7414.3701171875,0.0,-13.07406997680664,946.9833984375,1773635153.1744328,0.1337890625,0.0,2602.932442999,22919168.0,22919168.0,,0.0,86.619140625,-1973.851806640625,0.0
0.28508442640304565,119.4619140625,0.0,139.146484375,6.301682788034668e-06,28716.94098375117,7551.3818359375,0.0,-13.089860916137695,969.677734375,1773635176.2973473,0.15234375,0.0,2625.867139765,23173120.0,23173120.0,,0.0,119.4619140625,-1992.807373046875,0.0
0.2777267396450043,83.3671875,0.0,139.5498046875,7.857686432544142e-05,28963.559151564325,7127.5400390625,0.0,-13.167848587036133,915.4384765625,1773635199.2321587,0.1494140625,0.0,2648.956304925,23427072.0,23427072.0,,0.0,83.3671875,-1850.9315185546875,0.0
0.26787662506103516,102.6142578125,0.0,130.8759765625,-3.0115719710011035e-05,28785.27566667664,7354.8671875,0.0,-13.392582893371582,940.5146484375,1773635222.3209496,0.1416015625,0.0,2671.87737152,23681024.0,23681024.0,,0.0,102.6142578125,-1841.6455078125,0.0
0.27289441227912903,110.3017578125,0.0,138.1806640625,1.0175341230933554e-05,29001.01264195775,7478.58447265625,0.0,-13.383269309997559,979.40234375,1773635295.8399436,0.1455078125,0.0,2722.474362016,23934976.0,23934976.0,"{'_type': 'html-file', 'sha256': '6208ddd1931032735422e77f4f4d231127f0eed9b5f04fed14b3a006c596d288', 'path': 'media/html/render_23934976_6208ddd1931032735422.html', 'size': 3854137.0}",0.0,110.3017578125,-2029.939697265625,0.0
0.2768601179122925,105.755859375,0.0,139.294921875,-5.198992948862724e-05,28809.991617028136,7448.6748046875,0.0,-13.256951332092285,948.81640625,1773635296.0526643,0.1376953125,0.0,2745.643124865,24188928.0,24188928.0,,0.0,105.755859375,-2002.123779296875,0.0
0.27098116278648376,89.21875,0.0,121.7470703125,4.487236947170459e-05,28908.78544364424,7555.4794921875,0.0,-13.285467147827148,921.388671875,1773635319.0079043,0.1318359375,0.0,2768.635172196,24442880.0,24442880.0,,0.0,89.21875,-1927.522216796875,0.0
0.2594776749610901,86.60546875,0.0,124.123046875,2.8945341910002753e-05,28778.026595426218,6754.8701171875,0.0,-13.326184272766113,898.1748046875,1773635341.9999278,0.125,0.0,2791.561979,24696832.0,24696832.0,,0.0,86.60546875,-1880.47509765625,0.0
0.2675672173500061,99.0244140625,0.0,123.0458984375,-3.4539731132099405e-05,28931.684064343146,7794.74169921875,0.0,-13.369848251342773,967.0791015625,1773635364.9270012,0.1298828125,0.0,2814.741478402,24950784.0,24950784.0,,0.0,99.0244140625,-1910.1876220703125,0.0
0.2749001085758209,95.505859375,0.0,118.7666015625,4.6571494749514386e-05,28809.6284928519,7565.2236328125,0.0,-13.269380569458008,932.3681640625,1773635438.2672489,0.130859375,0.0,2864.901642745,25204736.0,25204736.0,"{'path': 'media/html/render_25204736_a1858139d0ee65327119.html', 'size': 3843805.0, '_type': 'html-file', 'sha256': 'a1858139d0ee653271195a11a1e06a3f0096c1dd2a4ba309e2e4482e6769fa1f'}",0.0,95.505859375,-1902.490966796875,0.0
0.2697453498840332,110.2265625,0.0,135.7236328125,-5.4826003179186955e-05,29029.719015711806,7594.48681640625,0.0,-13.200504302978516,976.5712890625,1773635438.4776127,0.1484375,0.0,2888.041662494,25458688.0,25458688.0,,0.0,110.2265625,-2037.945068359375,0.0
0.25388288497924805,106.822265625,0.0,135.3515625,-1.3895521078666206e-05,28809.18901574905,7423.9892578125,0.0,-13.531527519226074,961.0224609375,1773635461.4065242,0.14453125,0.0,2910.978622984,25712640.0,25712640.0,,0.0,106.822265625,-2013.56201171875,0.0
0.25676217675209045,97.27734375,0.0,133.52734375,0.0001181904153781943,28951.365527009864,7450.82568359375,0.0,-13.436079978942871,956.2119140625,1773635484.3437195,0.13671875,0.0,2934.018896914,25966592.0,25966592.0,,0.0,97.27734375,-1935.89013671875,0.0
0.2522728741168976,111.701171875,0.0,135.5322265625,-2.1026120521128178e-05,28823.70352307486,7340.87890625,0.0,-13.720186233520508,944.892578125,1773635507.3837955,0.146484375,0.0,2956.969668012,26220544.0,26220544.0,,0.0,111.701171875,-2014.245361328125,0.0
0.2578708827495575,110.6142578125,0.0,133.2119140625,-7.854423165554181e-05,28904.346860013604,7558.3544921875,0.0,-13.605423927307129,969.083984375,1773635580.8116126,0.142578125,0.0,3007.446012471,26474496.0,26474496.0,"{'size': 3845329.0, '_type': 'html-file', 'sha256': '8fdcc1f2d93e1192c201453f57202153433786b2ed050577c7555092d41cfb0d', 'path': 'media/html/render_26474496_8fdcc1f2d93e1192c201.html'}",0.0,110.6142578125,-1984.070556640625,0.0
0.2700548470020294,94.3046875,0.0,127.30859375,6.293765909504145e-05,28802.968424577095,7374.892578125,0.0,-13.569350242614746,957.3701171875,1773635581.0188773,0.1337890625,0.0,3030.610794044,26728448.0,26728448.0,,0.0,94.3046875,-2018.174072265625,0.0
0.25145119428634644,92.61328125,0.0,123.666015625,5.175348633201793e-06,28899.458778331707,7235.3173828125,0.0,-13.77866268157959,951.447265625,1773635603.9757507,0.1298828125,0.0,3053.71609926,26982400.0,26982400.0,,0.0,92.61328125,-2005.1015625,0.0
0.24083024263381958,79.14453125,0.0,108.484375,3.601084608817473e-05,28774.486991180565,7681.658203125,0.0,-13.776946067810059,965.0517578125,1773635627.0809913,0.1181640625,0.0,3076.651331059,27236352.0,27236352.0,,0.0,79.14453125,-1858.6416015625,0.0
0.25370481610298157,99.1142578125,0.0,138.1328125,-1.8302356693311594e-05,28897.860884048063,7773.7529296875,0.0,-13.740482330322266,972.3994140625,1773635650.0163262,0.150390625,0.0,3099.752812176,27490304.0,27490304.0,,0.0,99.1142578125,-2038.912109375,0.0
0.24337764084339142,97.5654296875,0.0,137.0595703125,-3.146083327010274e-05,28787.250915195935,7511.955078125,0.0,-13.888453483581543,972.8505859375,1773635722.0721543,0.146484375,0.0,3148.706556274,27744256.0,27744256.0,"{'path': 'media/html/render_27744256_89f9e93bec6859336b10.html', 'size': 3849805.0, '_type': 'html-file', 'sha256': '89f9e93bec6859336b107a652d8bc750c100d38fd6043d87467c4e93fd32a95e'}",0.0,97.5654296875,-2007.55908203125,0.0
0.2417817860841751,121.00390625,0.0,151.984375,3.369024852872826e-06,28963.003133785125,7407.18408203125,0.0,-13.876768112182617,960.205078125,1773635722.288291,0.15625,0.0,3172.069822599,27998208.0,27998208.0,,0.0,121.00390625,-2149.394287109375,0.0
0.24782711267471313,76.181640625,0.0,121.3720703125,-1.0082297194458079e-05,28768.62714075249,7642.3427734375,0.0,-13.763802528381348,952.59765625,1773635745.4348693,0.126953125,0.0,3195.001723466,28252160.0,28252160.0,,0.0,76.181640625,-2008.31298828125,0.0
0.24771088361740112,118.25,0.0,158.1240234375,8.128399713314138e-06,28925.032645540734,7607.8916015625,0.0,-14.020747184753418,979.9404296875,1773635768.366595,0.1630859375,0.0,3218.088349722,28506112.0,28506112.0,,0.0,118.25,-2118.11767578125,0.0
0.2483690232038498,108.7392578125,0.0,136.369140625,5.060633338871412e-05,28848.812917615043,7611.21875,0.0,-13.856090545654297,971.1552734375,1773635791.4532301,0.138671875,0.0,3241.024471567,28760064.0,28760064.0,,0.0,108.7392578125,-2020.1533203125,0.0
0.23347865045070648,86.546875,0.0,121.4912109375,2.022657554334728e-06,28944.365270692855,7765.91015625,0.0,-14.15158462524414,962.3994140625,1773635864.9060953,0.1259765625,0.0,3291.540473386,29014016.0,29014016.0,"{'sha256': '309577c753c9cd48c8a913d787657d4b72ec628f3e01a5b31db10d0179ccf62c', 'path': 'media/html/render_29014016_309577c753c9cd48c8a9.html', 'size': 3850957.0, '_type': 'html-file'}",0.0,86.546875,-1987.9273681640625,0.0
0.24630476534366608,99.052734375,0.0,126.974609375,-2.798358582367655e-05,28832.47013579646,7247.0751953125,0.0,-13.844143867492676,943.4140625,1773635865.1269069,0.1484375,0.0,3314.716250512,29267968.0,29267968.0,,0.0,99.052734375,-1984.94775390625,0.0
0.24212446808815002,104.439453125,0.0,136.3359375,6.948993541300297e-05,28907.337929641213,7533.54248046875,0.0,-14.200252532958984,942.6171875,1773635888.0812614,0.1513671875,0.0,3337.817626079,29521920.0,29521920.0,,0.0,104.439453125,-1983.78369140625,0.0
0.2212522029876709,88.0107421875,0.0,130.6435546875,-9.840701750363223e-06,28818.353797254753,7341.52685546875,0.0,-14.232046127319336,936.0068359375,1773635911.1824148,0.1171875,0.0,3360.750420228,29775872.0,29775872.0,,0.0,88.0107421875,-1973.2779541015625,0.0
0.23710666596889496,108.17578125,0.0,137.044921875,2.8764467060682364e-05,28953.060636242615,7251.98583984375,0.0,-14.20868968963623,935.0283203125,1773635934.1152868,0.1416015625,0.0,3383.85035348,30029824.0,30029824.0,,0.0,108.17578125,-1966.0205078125,0.0
0.2382209599018097,100.0029296875,0.0,124.748046875,-2.365356976952171e-06,28809.211612648982,7254.517578125,0.0,-14.15321159362793,939.7587890625,1773636007.5283775,0.146484375,0.0,3434.16282129,30283776.0,30283776.0,"{'_type': 'html-file', 'sha256': '1b08a854c5bd5b9df4ce585121ec889a0cb2b20f601f23b3a4bf5ca12dc137f4', 'path': 'media/html/render_30283776_1b08a854c5bd5b9df4ce.html', 'size': 3852165.0}",0.0,100.0029296875,-1897.3466796875,0.0
0.24056239426136017,86.021484375,0.0,122.3291015625,-8.474778951494955e-06,28931.487604883416,7527.099609375,0.0,-14.017301559448242,941.1748046875,1773636007.7427604,0.125,0.0,3457.487846248,30537728.0,30537728.0,,0.0,86.021484375,-1978.900634765625,0.0
0.24031181633472443,109.9609375,0.0,143.57421875,2.1491574443643913e-05,28781.813606587366,7127.1845703125,0.0,-14.212809562683105,945.78125,1773636030.852626,0.150390625,0.0,3480.419607428,30791680.0,30791680.0,,0.0,109.9609375,-1922.823974609375,0.0
0.2394537329673767,100.0751953125,0.0,129.5126953125,-1.4860555893392302e-05,28921.27303248873,7074.48876953125,0.0,-14.17726993560791,921.65625,1773636053.7839026,0.1328125,0.0,3503.5065275,31045632.0,31045632.0,,0.0,100.0751953125,-1921.835693359375,0.0
0.23535959422588348,99.60546875,0.0,128.50390625,7.9535529948771e-06,28832.684764640417,7196.966796875,0.0,-14.16419506072998,944.09765625,1773636076.8712935,0.13671875,0.0,3526.430363948,31299584.0,31299584.0,,0.0,99.60546875,-2008.487548828125,0.0
0.23189330101013184,107.484375,0.0,131.8798828125,-4.768486905959435e-05,28983.893658809335,7635.04345703125,0.0,-14.101791381835938,970.2734375,1773636149.2290928,0.1337890625,0.0,3575.863465767,31553536.0,31553536.0,"{'path': 'media/html/render_31553536_a233f5bfb5b5df32ad20.html', 'size': 3850029.0, '_type': 'html-file', 'sha256': 'a233f5bfb5b5df32ad201b44911e147950df4b780af664e818aeec3050ce8205'}",0.0,107.484375,-1980.491943359375,0.0
0.22758810222148895,113.7109375,0.0,155.9794921875,1.0897714673774317e-05,28819.96006604755,7025.16064453125,0.0,-14.152019500732422,954.724609375,1773636149.4478383,0.166015625,0.0,3599.03221973,31807488.0,31807488.0,,0.0,113.7109375,-2021.2021484375,0.0
0.22980055212974548,100.3212890625,0.0,135.50390625,1.4635519619332626e-05,28896.43641384561,7286.1103515625,0.0,-14.07467269897461,958.1826171875,1773636172.3971767,0.138671875,0.0,3622.136657194,32061440.0,32061440.0,,0.0,100.3212890625,-1941.293701171875,0.0
0.24669288098812103,96.3330078125,0.0,132.8388671875,-3.1363892048830166e-05,28793.75426848437,7550.51904296875,0.0,-13.791492462158203,949.498046875,1773636195.501004,0.150390625,0.0,3645.058019855,32315392.0,32315392.0,,0.0,96.3330078125,-2043.5439453125,0.0
0.23117516934871674,94.4345703125,0.0,135.3466796875,1.0552220373938326e-05,28948.4196255886,7216.7412109375,0.0,-13.967823028564453,924.3203125,1773636218.4230394,0.140625,0.0,3668.153581266,32569344.0,32569344.0,,0.0,94.4345703125,-1957.4796142578125,0.0
0.23284150660037994,119.9140625,0.0,147.4267578125,5.214880275161704e-06,28815.848063607664,7104.2080078125,0.0,-13.953929901123047,937.3388671875,1773636291.9400167,0.166015625,0.0,3718.574414349,32823296.0,32823296.0,"{'path': 'media/html/render_32823296_62423323ae38c0b17698.html', 'size': 3845081.0, '_type': 'html-file', 'sha256': '62423323ae38c0b1769888f25040521d95241403b925985c9c71068f03695af1'}",0.0,119.9140625,-1999.231689453125,0.0
0.2282889485359192,78.6015625,0.0,113.2626953125,-2.2813786927144974e-05,28925.030289095273,7472.1162109375,0.0,-13.89780330657959,957.4599609375,1773636292.154846,0.1201171875,0.0,3741.896220206,33077248.0,33077248.0,,0.0,78.6015625,-1941.2830810546875,0.0
0.22535620629787445,109.916015625,0.0,135.6923828125,0.00010060199565486982,28821.30447912285,7730.86328125,0.0,-13.976336479187012,971.8544921875,1773636315.2610412,0.1455078125,0.0,3764.817077125,33331200.0,33331200.0,,0.0,109.916015625,-1926.687744140625,0.0
0.22396256029605865,119.966796875,0.0,144.869140625,-6.668931746389717e-05,28975.36026696402,7694.98095703125,0.0,-14.150572776794434,981.5810546875,1773636338.1816154,0.1552734375,0.0,3787.91033517,33585152.0,33585152.0,,0.0,119.966796875,-2026.0406494140625,0.0
0.23512043058872223,113.494140625,0.0,135.9375,1.8890896171797067e-05,28841.22958780252,7373.689453125,0.0,-14.008347511291504,953.8095703125,1773636361.2752533,0.1513671875,0.0,3810.837239164,33839104.0,33839104.0,,0.0,113.494140625,-1967.3692626953125,0.0
0.23173965513706207,119.9697265625,0.0,154.6806640625,6.173612200655043e-05,28957.164661267972,7459.78125,0.0,-13.89303970336914,975.427734375,1773636435.1161437,0.1630859375,0.0,3861.750607408,34093056.0,34093056.0,"{'size': 3855969.0, '_type': 'html-file', 'sha256': '6603fe5f0dacc270dc510da6e0a2bc019044ea3f74c6de70dabf0e15754a3ac1', 'path': 'media/html/render_34093056_6603fe5f0dacc270dc51.html'}",0.0,119.9697265625,-2110.04296875,0.0
0.2497740536928177,118.453125,0.0,141.546875,-5.6068106459861156e-06,28814.316303561118,7697.75146484375,0.0,-13.834416389465332,973.3583984375,1773636435.3319764,0.1435546875,0.0,3884.925490071,34347008.0,34347008.0,,0.0,118.453125,-2005.8587646484375,0.0
0.24384179711341858,76.6748046875,0.0,110.646484375,-2.819443579937797e-05,28900.77689969328,7474.283203125,0.0,-13.951664924621582,942.42578125,1773636458.2905235,0.130859375,0.0,3908.014860476,34600960.0,34600960.0,,0.0,76.6748046875,-1941.8017578125,0.0
0.22389253973960876,113.2900390625,0.0,140.94921875,-1.9073688235948794e-05,28834.589247802014,7529.49609375,0.0,-14.061245918273926,966.115234375,1773636481.379321,0.1552734375,0.0,3930.932584906,34854912.0,34854912.0,,0.0,113.2900390625,-1997.529052734375,0.0
0.22901764512062073,103.45703125,0.0,130.939453125,9.82607962214388e-05,28964.395581125795,6947.45458984375,0.0,-13.94404125213623,916.7958984375,1773636504.2976902,0.150390625,0.0,3954.01465602,35108864.0,35108864.0,,0.0,103.45703125,-1865.0113525390625,0.0
0.24057117104530334,130.3642578125,0.0,161.6357421875,4.116155196243199e-06,28863.29543236958,7043.27392578125,0.0,-14.00193977355957,945.560546875,1773636576.620253,0.1748046875,0.0,4003.254645872,35362816.0,35362816.0,"{'path': 'media/html/render_35362816_38790b082f273677eb71.html', 'size': 3851261.0, '_type': 'html-file', 'sha256': '38790b082f273677eb7175fdf2d5cce6d077fd1654a31daa37b5768d68b12bb2'}",0.0,130.3642578125,-1952.353759765625,0.0
0.22555260360240936,106.76171875,0.0,135.4208984375,-3.7801506550749764e-05,28952.378319103707,7330.224609375,0.0,-14.152629852294922,940.28125,1773636576.8446121,0.1474609375,0.0,4026.594165577,35616768.0,35616768.0,,0.0,106.76171875,-1935.679931640625,0.0
0.21452519297599792,108.2998046875,0.0,127.603515625,-7.263265160872834e-06,28802.214501661463,7191.6806640625,0.0,-14.291875839233398,943.22265625,1773636599.959181,0.1396484375,0.0,4049.589693848,35870720.0,35870720.0,,0.0,108.2998046875,-1970.630126953125,0.0
0.22693201899528503,98.1748046875,0.0,135.669921875,-7.327105413423851e-05,28779.00396880174,7292.6015625,0.0,-14.290148735046387,941.9140625,1773636622.9538512,0.1435546875,0.0,4072.556713381,36124672.0,36124672.0,,0.0,98.1748046875,-1937.960205078125,0.0
0.2330077886581421,96.9052734375,0.0,125.931640625,-0.00013438485621009022,28807.125055317345,7464.9677734375,0.0,-14.434959411621094,940.962890625,1773636645.9215188,0.1318359375,0.0,4095.510531388,36378624.0,36378624.0,,0.0,96.9052734375,-1980.636474609375,0.0
0.22935211658477783,116.2080078125,0.0,134.970703125,9.329776366939768e-05,28917.92264068287,7222.115234375,0.0,-14.169389724731445,927.28125,1773636719.269274,0.1513671875,0.0,4145.903717003,36632576.0,36632576.0,"{'_type': 'html-file', 'sha256': 'd4822f8b88eff467fbd8e83e0c036096d9c5701aec9802538306618c06e03d97', 'path': 'media/html/render_36632576_d4822f8b88eff467fbd8.html', 'size': 3841085.0}",0.0,116.2080078125,-2001.465087890625,0.0
0.22226159274578094,122.1787109375,0.0,142.626953125,7.038142211968079e-05,28825.036584525944,7143.3984375,0.0,-13.695488929748535,964.8203125,1773636719.5088642,0.154296875,0.0,4169.101634723,36886528.0,36886528.0,,0.0,122.1787109375,-2094.862060546875,0.0
0.22117336094379425,93.0546875,0.0,127.529296875,7.458015898009762e-05,28877.181049044328,7505.57861328125,0.0,-13.524503707885742,952.5771484375,1773636742.4665818,0.1337890625,0.0,4192.089567523,37140480.0,37140480.0,,0.0,93.0546875,-1953.376220703125,0.0
0.22735197842121124,98.388671875,0.0,113.240234375,5.311204949975945e-05,28857.368867935136,7557.95947265625,0.0,-13.852593421936035,924.5107421875,1773636765.453951,0.1298828125,0.0,4215.014856544,37394432.0,37394432.0,,0.0,98.388671875,-1858.6796875,0.0
0.2179122120141983,116.8447265625,0.0,152.0849609375,-4.143321348237805e-05,28987.375319210267,7393.53515625,0.0,-14.073994636535645,953.3720703125,1773636788.3798797,0.162109375,0.0,4237.807158881,37648384.0,37648384.0,,0.0,116.8447265625,-1959.296142578125,0.0
0.22492307424545288,116.6083984375,0.0,151.9716796875,7.688276127737481e-06,28818.909733133554,7329.91943359375,0.0,-14.02276611328125,957.419921875,1773636862.0304956,0.15234375,0.0,4288.664966238,37902336.0,37902336.0,"{'size': 3850609.0, '_type': 'html-file', 'sha256': '12187f5b565c6c6f57933839591b3e25f8260d9dbab2b6bdaa28cf5870614bf1', 'path': 'media/html/render_37902336_12187f5b565c6c6f5793.html'}",0.0,116.6083984375,-2008.9578857421875,0.0
0.22090736031532288,103.125,0.0,131.8095703125,-1.8820619516191073e-05,29002.820180818915,7643.2099609375,0.0,-14.086438179016113,957.9482421875,1773636862.2622738,0.134765625,0.0,4311.735805478,38156288.0,38156288.0,,0.0,103.125,-2022.1282958984375,0.0
0.23376315832138062,103.6533203125,0.0,140.515625,3.3387652365490794e-05,28712.232171147945,7502.31884765625,0.0,-13.81813907623291,944.3564453125,1773636885.1006048,0.1552734375,0.0,4334.670640463,38410240.0,38410240.0,,0.0,103.6533203125,-1969.2413330078125,0.0
0.22173810005187988,97.6904296875,0.0,116.119140625,1.6560068615945056e-05,28963.986811490966,8039.82763671875,0.0,-14.0326566696167,964.3134765625,1773636908.035324,0.12890625,0.0,4357.47759575,38664192.0,38664192.0,,0.0,97.6904296875,-1949.325927734375,0.0
0.22753718495368958,93.6689453125,0.0,130.625,8.116343815345317e-05,28804.49040989165,7622.697265625,0.0,-14.14419174194336,945.5546875,1773636930.8424225,0.1328125,0.0,4380.445545986,38918144.0,38918144.0,,0.0,93.6689453125,-1880.2119140625,0.0
0.21270325779914856,106.640625,0.0,139.6796875,1.8901027942774817e-05,28873.058181731638,7346.701171875,0.0,-14.25622272491455,943.1044921875,1773637002.7918074,0.150390625,0.0,4429.426308792,39172096.0,39172096.0,"{'sha256': 'ca117ac374fcc6d88eef35eb83395017fac97d63fe966ada0d9a54ed6c5b0e07', 'path': 'media/html/render_39172096_ca117ac374fcc6d88eef.html', 'size': 3840077.0, '_type': 'html-file'}",0.0,106.640625,-1919.885009765625,0.0
0.20647312700748444,88.1650390625,0.0,121.3017578125,-0.00015400914708152413,28840.801640674927,7249.56884765625,0.0,-14.357274055480957,922.6435546875,1773637003.0148919,0.1357421875,0.0,4452.615545667,39426048.0,39426048.0,,0.0,88.1650390625,-2101.38134765625,0.0
0.21924954652786255,95.990234375,0.0,130.23828125,-5.3158553782850504e-05,28884.886694456745,7446.4755859375,0.0,-14.624820709228516,947.9033203125,1773637025.9802718,0.140625,0.0,4475.681144762,39680000.0,39680000.0,,0.0,95.990234375,-1962.4334716796875,0.0
0.2118668556213379,129.2177734375,0.0,154.056640625,5.8696303312899545e-05,28806.638131553624,6872.14208984375,0.0,-14.513524055480957,904.8720703125,1773637049.0459938,0.1591796875,0.0,4498.610972172,39933952.0,39933952.0,,0.0,129.2177734375,-1999.65185546875,0.0
0.2131592035293579,90.572265625,0.0,112.50390625,3.5040953662246466e-05,28987.900717126435,7315.8291015625,0.0,-14.230406761169434,932.935546875,1773637071.9758313,0.1279296875,0.0,4521.67449922,40187904.0,40187904.0,,0.0,90.572265625,-1905.93505859375,0.0
0.21852104365825653,107.267578125,0.0,138.6533203125,-1.7355767340632156e-05,28804.035511041475,6663.658203125,0.0,-14.131826400756836,904.4609375,1773637146.13635,0.1484375,0.0,4572.770753494,40441856.0,40441856.0,"{'path': 'media/html/render_40441856_f5a16b060158c586a519.html', 'size': 3860801.0, '_type': 'html-file', 'sha256': 'f5a16b060158c586a51932331af729950372cf4fa3ee327009822e4500502c64'}",0.0,107.267578125,-1915.0869140625,0.0
0.22555430233478546,122.505859375,0.0,140.599609375,2.5447139705647714e-05,28855.58879351317,7362.2177734375,0.0,-14.153397560119629,970.6787109375,1773637146.3693802,0.1494140625,0.0,4596.169704941,40695808.0,40695808.0,,0.0,122.505859375,-2011.1356201171875,0.0
0.22402216494083405,109.7841796875,0.0,132.0478515625,-2.680034413060639e-05,28687.209976511353,7672.11669921875,0.0,-14.212390899658203,982.798828125,1773637169.534653,0.1337890625,0.0,4619.116903027,40949760.0,40949760.0,,0.0,109.7841796875,-2085.739013671875,0.0
0.20445236563682556,127.2646484375,0.0,156.365234375,3.755592115339823e-05,28932.693122171993,7181.5302734375,0.0,-14.082429885864258,969.943359375,1773637192.4817836,0.16015625,0.0,4642.240116517,41203712.0,41203712.0,,0.0,127.2646484375,-2032.5770263671875,0.0
0.20514771342277527,105.818359375,0.0,124.876953125,-1.2377294297039043e-05,28786.00225277127,7480.7138671875,0.0,-13.923650741577148,975.9580078125,1773637215.604998,0.126953125,0.0,4665.207749871,41457664.0,41457664.0,,0.0,105.818359375,-2005.6201171875,0.0
0.21272575855255127,108.544921875,0.0,136.126953125,6.339627725537866e-05,28878.21136264709,7411.3466796875,0.0,-13.959033012390137,955.087890625,1773637287.8838415,0.140625,0.0,4714.518259501,41711616.0,41711616.0,"{'path': 'media/html/render_41711616_c9f5304e74b7ff86faaa.html', 'size': 3855417.0, '_type': 'html-file', 'sha256': 'c9f5304e74b7ff86faaa2e8e3e22cbd54b9c1bb9413ae935863652d718b761c5'}",0.0,108.544921875,-1893.3250732421875,0.0
0.20273558795452118,106.9287109375,0.0,137.158203125,-6.3913885242072865e-06,28842.72125462298,7459.671875,0.0,-14.087676048278809,967.40234375,1773637288.1092627,0.13671875,0.0,4737.719957536,41965568.0,41965568.0,,0.0,106.9287109375,-1967.7637939453125,0.0
0.21091043949127197,119.4912109375,0.0,143.1982421875,4.918681952403858e-05,28834.029584639116,7470.458984375,0.0,-14.117255210876465,967.4296875,1773637311.0848968,0.1474609375,0.0,4760.84475054,42219520.0,42219520.0,,0.0,119.4912109375,-1931.41455078125,0.0
0.19773243367671967,104.103515625,0.0,127.380859375,2.442482582409866e-05,28821.947876621878,7480.81494140625,0.0,-14.26957893371582,975.9169921875,1773637334.2096958,0.1328125,0.0,4783.788881091,42473472.0,42473472.0,,0.0,104.103515625,-1927.770751953125,0.0
0.19801786541938782,140.2705078125,0.0,157.884765625,-6.37917109997943e-05,28901.76106036809,7132.6787109375,0.0,-14.302215576171875,939.94921875,1773637357.1537864,0.166015625,0.0,4806.899672532,42727424.0,42727424.0,,0.0,140.2705078125,-1925.8106689453125,0.0
0.19829973578453064,137.0654296875,0.0,154.982421875,1.9440760297584347e-05,28847.001086036275,7306.0576171875,0.0,-14.33781623840332,964.9423828125,1773637431.351132,0.1650390625,0.0,4857.985645627,42981376.0,42981376.0,"{'path': 'media/html/render_42981376_17be5fa23cefa427746e.html', 'size': 3851697.0, '_type': 'html-file', 'sha256': '17be5fa23cefa427746ee21c7d1ce822f7c4c5568536d6146d6d5dc91ca6277b'}",0.0,137.0654296875,-2038.574951171875,0.0
0.1810368150472641,129.0693359375,0.0,147.921875,-5.7103366088995244e-06,28971.9736916504,7433.0458984375,0.0,-14.574773788452148,976.0986328125,1773637431.5903733,0.1552734375,0.0,4881.36597954,43235328.0,43235328.0,,0.0,129.0693359375,-2083.058837890625,0.0
0.18431596457958221,115.779296875,0.0,138.7529296875,-2.1205056327744387e-05,28800.719234138818,7640.2490234375,0.0,-14.583661079406738,981.1767578125,1773637454.730724,0.14453125,0.0,4904.316570435,43489280.0,43489280.0,,0.0,115.779296875,-1923.08544921875,0.0
0.18882454931735992,113.3232421875,0.0,137.181640625,6.192408181959763e-05,28908.251925679964,7316.6494140625,0.0,-14.333123207092285,949.1767578125,1773637477.68124,0.1455078125,0.0,4927.433334672,43743232.0,43743232.0,,0.0,113.3232421875,-1893.6033935546875,0.0
0.18797379732131958,128.1357421875,0.0,147.7607421875,-5.4511299822479486e-05,28814.70838744451,7718.85302734375,0.0,-14.2706298828125,978.0654296875,1773637500.7981598,0.15234375,0.0,4950.35460517,43997184.0,43997184.0,,0.0,128.1357421875,-2031.40673828125,0.0
0.18221160769462585,131.890625,0.0,148.8486328125,9.261413651984185e-06,29021.51919170056,7378.0400390625,0.0,-14.196718215942383,974.390625,1773637574.8567066,0.1572265625,0.0,5001.491114567,44251136.0,44251136.0,"{'path': 'media/html/render_44251136_91be80394ad256f582b0.html', 'size': 3858101.0, '_type': 'html-file', 'sha256': '91be80394ad256f582b0b43e3a12095c7f597a20b07feea2d6386c29b5f80172'}",0.0,131.890625,-2102.44140625,0.0
0.19316622614860535,115.2041015625,0.0,144.78125,0.00011385932157281786,28873.74694037497,7176.74609375,0.0,-14.20769214630127,951.1962890625,1773637575.092385,0.1494140625,0.0,5024.680974829,44505088.0,44505088.0,,0.0,115.2041015625,-1974.6328125,0.0
0.18679170310497284,132.55078125,0.0,153.3427734375,-2.331356517970562e-05,28931.827088508064,7153.62109375,0.0,-14.186258316040039,930.6728515625,1773637598.0459144,0.158203125,0.0,5047.780491167,44759040.0,44759040.0,,0.0,132.55078125,-1961.9229736328125,0.0
0.19767457246780396,116.5478515625,0.0,127.2548828125,-5.8620847994461656e-05,28911.915550810034,7882.58544921875,0.0,-14.297444343566895,974.9814453125,1773637621.145271,0.1328125,0.0,5070.717396563,45012992.0,45012992.0,,0.0,116.5478515625,-1965.786865234375,0.0
0.18530720472335815,117.2119140625,0.0,141.0712890625,3.3904972951859236e-05,28951.593733496207,7285.00830078125,0.0,-14.526995658874512,966.2958984375,1773637644.0820618,0.1513671875,0.0,5093.811447831,45266944.0,45266944.0,,0.0,117.2119140625,-1944.955810546875,0.0
