training/actor_loss,eval/episode_reward_ctrl,_step,eval/episode_reward_near,eval/episode_success_hard,eval/episode_reward_dist,render,eval/episode_reward_survive,training/entropy,step,eval/episode_success_any,eval/episode_success,training/log_alpha,eval/episode_reward,_runtime,eval/episode_dist,eval/episode_success_easy,training/alpha_loss,training/critic_loss,_timestamp,training/sps
-15.194046020507812,-1811.163818359375,22919168.0,0.0,0.0,0.0,,885.8427734375,0.0,22919168.0,0.138671875,103.298828125,0.0,103.298828125,2592.902596558,6463.64453125,149.087890625,-2.1144487618585117e-06,0.18327023088932037,1773606219.2654645,29225.774736364856
-15.370841026306152,-2019.6661376953125,23173120.0,0.0,0.0,0.0,,973.12109375,0.0,23173120.0,0.1044921875,84.1767578125,0.0,84.1767578125,2615.763739894,7894.369140625,112.373046875,-2.2447431547334418e-05,0.17960119247436523,1773606242.3012462,28987.073184589623
-15.42816162109375,-1985.6910400390625,23427072.0,0.0,0.0,0.0,,969.1875,0.0,23427072.0,0.1455078125,117.3271484375,0.0,117.3271484375,2638.772981798,7122.4638671875,157.3935546875,2.2159480067784898e-05,0.18556378781795502,1773606265.1624095,29171.281537272185
-15.386073112487793,-1877.531982421875,23681024.0,0.0,0.0,0.0,,924.611328125,0.0,23681024.0,0.1279296875,100.6591796875,0.0,100.6591796875,2661.613988057,6914.2587890625,126.669921875,2.128474079654552e-06,0.17916321754455566,1773606288.1713936,29036.242160221707
-15.501825332641602,-1906.862548828125,23934976.0,0.0,0.0,0.0,"{'path': 'media/html/render_23934976_6470f658fc0b20464730.html', 'size': 3849913.0, '_type': 'html-file', 'sha256': '6470f658fc0b20464730fd2f9efc0a957cfe0dc9f449d7b1c8ea8d11f55e377e'}",955.1376953125,0.0,23934976.0,0.119140625,98.052734375,0.0,98.052734375,2711.733902733,7220.4541015625,125.671875,3.4332919312873855e-05,0.1801123470067978,1773606361.133356,29239.973667681857
-15.548888206481934,-1935.0621337890625,24188928.0,0.0,0.0,0.0,,934.236328125,0.0,24188928.0,0.142578125,102.99609375,0.0,102.99609375,2734.869544811,7134.39599609375,133.455078125,-9.525227142148651e-06,0.18487700819969177,1773606361.3666065,29049.15147550419
-15.376981735229492,-1807.3345947265625,24442880.0,0.0,0.0,0.0,,877.6474609375,0.0,24442880.0,0.1416015625,118.6953125,0.0,118.6953125,2757.787927313,6455.19287109375,136.732421875,9.734143532114103e-06,0.19632303714752197,1773606384.2681656,29067.899983459585
-15.53737735748291,-1940.6639404296875,24696832.0,0.0,0.0,0.0,,915.0087890625,0.0,24696832.0,0.1513671875,131.4521484375,0.0,131.4521484375,2780.645536915,6822.6689453125,162.8232421875,4.232717856211821e-06,0.17699523270130157,1773606407.1864846,28996.955383833363
-15.453139305114746,-1818.272705078125,24950784.0,0.0,0.0,0.0,,837.8955078125,0.0,24950784.0,0.099609375,69.2744140625,0.0,69.2744140625,2803.751006219,6218.35546875,160.37890625,-1.440693813492544e-05,0.17836278676986694,1773606430.0439703,29144.709152462197
-15.363834381103516,-1865.82275390625,25204736.0,0.0,0.0,0.0,"{'path': 'media/html/render_25204736_3e8bfbe48a56faaee1f9.html', 'size': 3861233.0, '_type': 'html-file', 'sha256': '3e8bfbe48a56faaee1f905a43cc2cfaffa10b641a64a0a0a44e49cfde55aec15'}",907.9189453125,0.0,25204736.0,0.1669921875,140.671875,0.0,140.671875,2853.710968624,6569.81494140625,171.73046875,2.902934829762671e-05,0.18619824945926666,1773606503.1104188,29039.687322554302
-15.190309524536133,-1760.398681640625,25458688.0,0.0,0.0,0.0,,929.4462890625,0.0,25458688.0,0.1162109375,96.5625,0.0,96.5625,2876.818396043,7177.197265625,125.6640625,1.7627266061026603e-05,0.20894604921340942,1773606503.336615,29228.430070388215
-15.336429595947266,-1937.251953125,25712640.0,0.0,0.0,0.0,,897.3056640625,0.0,25712640.0,0.1533203125,121.26171875,0.0,121.26171875,2899.686900482,6547.859375,151.2998046875,-8.865946256264579e-06,0.20709870755672455,1773606526.2170196,28969.836702720313
-15.505059242248535,-1894.45556640625,25966592.0,0.0,0.0,0.0,,911.009765625,0.0,25966592.0,0.1376953125,113.8603515625,0.0,113.8603515625,2922.66691184,6628.078125,149.6015625,9.047010280482937e-06,0.1913764476776123,1773606549.0856044,29162.55602369918
-15.708209991455078,-1879.824462890625,26220544.0,0.0,0.0,0.0,,903.0166015625,0.0,26220544.0,0.134765625,107.4833984375,0.0,107.4833984375,2945.557204666,6620.640625,132.873046875,-2.5549650217726594e-06,0.1778682917356491,1773606572.0656657,29027.901002864986
-15.623228073120117,-1797.9840087890625,26474496.0,0.0,0.0,0.0,"{'path': 'media/html/render_26474496_5f8dd3f07ed78ab337f6.html', 'size': 3852005.0, '_type': 'html-file', 'sha256': '5f8dd3f07ed78ab337f6d773a1dc2aae44dd19fe0cf18b4d453266a45ae4de3c'}",908.515625,0.0,26474496.0,0.1337890625,105.6494140625,0.0,105.6494140625,2995.823338667,7188.6220703125,126.19140625,-8.758180229051504e-06,0.17122973501682281,1773606645.2228405,29095.946562219557
-15.579459190368652,-1798.992919921875,26728448.0,0.0,0.0,0.0,,915.3466796875,0.0,26728448.0,0.14453125,117.1162109375,0.0,117.1162109375,3018.923908393,6697.3359375,142.28125,3.569119508028962e-05,0.18505868315696716,1773606645.430209,28995.665573082533
-15.612881660461426,-1709.870361328125,26982400.0,0.0,0.0,0.0,,873.7529296875,0.0,26982400.0,0.115234375,92.0029296875,0.0,92.0029296875,3041.951705424,6824.1611328125,116.052734375,4.1113915358437225e-05,0.17439451813697815,1773606668.3227115,29118.831505942977
-15.636096954345703,-1919.4873046875,27236352.0,0.0,0.0,0.0,,931.4560546875,0.0,27236352.0,0.111328125,89.0439453125,0.0,89.0439453125,3064.819034967,7229.3037109375,116.8173828125,-6.009470234857872e-05,0.17712917923927307,1773606691.3504872,29013.085334737385
-15.5509614944458,-1994.909912109375,27490304.0,0.0,0.0,0.0,,952.359375,0.0,27490304.0,0.126953125,94.556640625,0.0,94.556640625,3087.852563147,7442.265625,140.951171875,1.8741469830274582e-05,0.17920294404029846,1773606714.21783,29111.678432065793
-15.54118537902832,-1945.413330078125,27744256.0,0.0,0.0,0.0,"{'path': 'media/html/render_27744256_2ed47a390f97af4b0ff3.html', 'size': 3854605.0, '_type': 'html-file', 'sha256': '2ed47a390f97af4b0ff3ee51da5f39842dea0abfaea5f72a8aaaf2cf65c17b96'}",948.9130859375,0.0,27744256.0,0.115234375,96.1884765625,0.0,96.1884765625,3136.696394073,7384.1025390625,116.357421875,3.173674485879019e-05,0.1774478554725647,1773606786.095854,28999.764316122164
-15.698403358459473,-1820.253173828125,27998208.0,0.0,0.0,0.0,,874.6728515625,0.0,27998208.0,0.1806640625,151.4873046875,0.0,151.4873046875,3159.966609647,6347.55322265625,174.70703125,-3.6143697798252106e-05,0.15222878754138947,1773606786.3047426,29175.930353700453
-15.693502426147461,-1887.9281005859375,28252160.0,0.0,0.0,0.0,,891.369140625,0.0,28252160.0,0.1513671875,129.00390625,0.0,129.00390625,3182.829625835,6547.6435546875,151.646484375,5.681979746441357e-05,0.1661987006664276,1773606809.365282,29033.45227286703
-15.604713439941406,-2140.488037109375,28506112.0,0.0,0.0,0.0,,981.2578125,0.0,28506112.0,0.1416015625,115.5634765625,0.0,115.5634765625,3205.844258693,7424.47509765625,144.83203125,-3.2023745006881654e-06,0.1589493751525879,1773606832.22825,29125.380429403296
-15.761248588562012,-1909.24365234375,28760064.0,0.0,0.0,0.0,,929.12109375,0.0,28760064.0,0.1474609375,114.509765625,0.0,114.509765625,3228.715671468,7003.59130859375,147.0498046875,-1.1365472346369643e-05,0.15461313724517822,1773606855.2429223,29075.877612323686
-15.73330307006836,-1944.7333984375,29014016.0,0.0,0.0,0.0,"{'path': 'media/html/render_29014016_2fde7bf97644fe9cc586.html', 'size': 3868869.0, '_type': 'html-file', 'sha256': '2fde7bf97644fe9cc58605a5ce15bfa6c2157a66cd1a22a277ad52642767ad06'}",918.96875,0.0,29014016.0,0.1650390625,145.7255859375,0.0,145.7255859375,3278.91546723,6762.18017578125,161.28515625,-1.9679309843922965e-05,0.15854781866073608,1773606928.3149354,29143.371876481244
-15.778656959533691,-1883.2489013671875,29267968.0,0.0,0.0,0.0,,905.83203125,0.0,29267968.0,0.1484375,113.5390625,0.0,113.5390625,3302.017506483,6683.5126953125,153.2841796875,6.081184255890548e-05,0.15549643337726593,1773606928.525604,29047.261319978406
-15.717742919921875,-1992.34423828125,29521920.0,0.0,0.0,0.0,,935.1484375,0.0,29521920.0,0.1337890625,113.0400390625,0.0,113.0400390625,3325.052723835,7112.615234375,139.580078125,5.610068456007866e-06,0.16823343932628632,1773606951.416523,29121.453906628663
-15.79023551940918,-1932.068359375,29775872.0,0.0,0.0,0.0,,938.7822265625,0.0,29775872.0,0.1396484375,115.064453125,0.0,115.064453125,3347.922619537,7100.9912109375,144.8955078125,2.4219714305218076e-06,0.15953068435192108,1773606974.4514384,29014.4841826328
-15.795613288879395,-1846.638671875,30029824.0,0.0,0.0,0.0,,915.12890625,0.0,30029824.0,0.1494140625,118.9833984375,0.0,118.9833984375,3370.94898253,6935.3603515625,155.2470703125,1.0694459888327401e-05,0.1602410078048706,1773606997.3214788,29149.60796379615
-15.890274047851562,-1747.04248046875,30283776.0,0.0,0.0,0.0,"{'path': 'media/html/render_30283776_0b14a7a2299b14bf6afd.html', 'size': 3845081.0, '_type': 'html-file', 'sha256': '0b14a7a2299b14bf6afdc4f8002ef01e7606ab60b4d0d7714405d6366c0695e3'}",858.65234375,0.0,30283776.0,0.1455078125,122.4833984375,0.0,122.4833984375,3421.156294137,6136.95703125,143.091796875,-1.6039838328651967e-06,0.15859803557395935,1773607070.5557873,29036.583315150572
-15.741694450378418,-1914.0460205078125,30537728.0,0.0,0.0,0.0,,850.828125,0.0,30537728.0,0.12890625,103.1572265625,0.0,103.1572265625,3444.411767582,6252.6474609375,135.8095703125,-0.00020877148199360818,0.1694071739912033,1773607070.764345,29152.54788158254
-15.848209381103516,-1928.4599609375,30791680.0,0.0,0.0,0.0,,954.478515625,0.0,30791680.0,0.146484375,128.1474609375,0.0,128.1474609375,3467.279609037,7015.955078125,151.5234375,7.012163405306637e-05,0.18991689383983612,1773607093.810507,29007.47549239636
-15.710140228271484,-1782.255859375,31045632.0,0.0,0.0,0.0,,876.5732421875,0.0,31045632.0,0.146484375,120.4091796875,0.0,120.4091796875,3490.298237195,6666.66455078125,142.458984375,4.700905719801085e-06,0.16697940230369568,1773607116.6783042,29111.162858950265
-15.794918060302734,-1960.0245361328125,31299584.0,0.0,0.0,0.0,,929.6962890625,0.0,31299584.0,0.15234375,107.1044921875,0.0,107.1044921875,3513.159046281,6727.841796875,165.3701171875,1.403508213115856e-05,0.1601443588733673,1773607139.696817,29049.389940929876
-15.52312183380127,-1753.0125732421875,31553536.0,0.0,0.0,0.0,"{'path': 'media/html/render_31553536_62f159958b5341103e5e.html', 'size': 3848297.0, '_type': 'html-file', 'sha256': '62f159958b5341103e5eb65a3d428ee246824db1515658b4f203ef4f1007d9c4'}",900.9892578125,0.0,31553536.0,0.134765625,109.001953125,0.0,109.001953125,3562.151179106,6963.4921875,139.861328125,5.4385262046707794e-05,0.17049002647399902,1773607211.5506742,29173.739200627544
-15.722132682800293,-1843.76171875,31807488.0,0.0,0.0,0.0,,926.8095703125,0.0,31807488.0,0.1484375,121.0595703125,0.0,121.0595703125,3585.238690772,7021.44189453125,148.8134765625,2.5482228011242114e-05,0.14223025739192963,1773607211.7558236,29025.745473317467
-15.540616989135742,-2017.480224609375,32061440.0,0.0,0.0,0.0,,975.8125,0.0,32061440.0,0.1435546875,118.513671875,0.0,118.513671875,3608.268223534,7377.3134765625,152.802734375,-1.4820660908299033e-05,0.16544392704963684,1773607234.637496,29097.354206792752
-15.696352005004883,-2098.046142578125,32315392.0,0.0,0.0,0.0,,948.0009765625,0.0,32315392.0,0.15234375,132.1220703125,0.0,132.1220703125,3631.120203059,6969.66455078125,155.6103515625,8.727530257601757e-06,0.1517331600189209,1773607257.666865,29015.52194621333
-15.709434509277344,-1926.705810546875,32569344.0,0.0,0.0,0.0,,916.5849609375,0.0,32569344.0,0.1513671875,120.6591796875,0.0,120.6591796875,3654.140389917,7144.705078125,157.9765625,4.203099160804413e-05,0.15536968410015106,1773607280.519183,29162.444243211205
-15.673038482666016,-1919.984619140625,32823296.0,0.0,0.0,0.0,"{'size': 3864101.0, '_type': 'html-file', 'sha256': '19d17941a5ba33622558d61a0a09b4f4cc31560f30d6c48dfab5acf5b411d380', 'path': 'media/html/render_32823296_19d17941a5ba33622558.html'}",958.09375,0.0,32823296.0,0.1455078125,112.8857421875,0.0,112.8857421875,3704.434558387,7155.24658203125,149.0869140625,-3.6027802707394585e-05,0.1655091941356659,1773607353.83398,29038.524330540724
-15.740340232849121,-1791.480224609375,33077248.0,0.0,0.0,0.0,,888.8896484375,0.0,33077248.0,0.1025390625,80.3623046875,0.0,80.3623046875,3727.69569116,7064.607421875,130.4228515625,3.4444950870238245e-05,0.16504156589508057,1773607354.049993,29161.768787925255
-15.668115615844727,-1949.8265380859375,33331200.0,0.0,0.0,0.0,,894.8076171875,0.0,33331200.0,0.154296875,133.361328125,0.0,133.361328125,3750.533546491,6769.80810546875,161.939453125,1.7134722156697535e-06,0.15146656334400177,1773607377.094413,29014.851698945058
-15.659883499145508,-1931.6553955078125,33585152.0,0.0,0.0,0.0,,955.1640625,0.0,33585152.0,0.1396484375,119.4306640625,0.0,119.4306640625,3773.547682191,7329.52783203125,134.9912109375,1.5165888726187404e-05,0.16810569167137146,1773607399.9323125,29209.806398903864
-15.701298713684082,-1795.2578125,33839104.0,0.0,0.0,0.0,,922.193359375,0.0,33839104.0,0.1455078125,116.798828125,0.0,116.798828125,3796.391944723,6807.560546875,158.0947265625,-1.5732901374576613e-05,0.1700071543455124,1773607422.9466028,29094.620909712325
-15.743034362792969,-1910.18896484375,34093056.0,0.0,0.0,0.0,"{'path': 'media/html/render_34093056_155e5a1c62eb27d3d29f.html', 'size': 3854221.0, '_type': 'html-file', 'sha256': '155e5a1c62eb27d3d29ff6ce93abfb2b4ecd76c08d5fd6b3e93fddcec1e2295d'}",929.2451171875,0.0,34093056.0,0.1357421875,113.4384765625,0.0,113.4384765625,3846.805560069,6948.64892578125,131.8740234375,1.1683127013384365e-05,0.1475415676832199,1773607496.2050393,29187.905199364697
-15.639530181884766,-1905.1861572265625,34347008.0,0.0,0.0,0.0,,950.025390625,0.0,34347008.0,0.142578125,113.9423828125,0.0,113.9423828125,3869.927302826,6929.8330078125,147.615234375,2.0117920939810574e-05,0.1542908251285553,1773607496.4141133,29051.853256421542
-15.71601676940918,-1798.8017578125,34600960.0,0.0,0.0,0.0,,895.935546875,0.0,34600960.0,0.134765625,109.3671875,0.0,109.3671875,3892.941241465,6634.3173828125,137.8466796875,8.93410287972074e-06,0.13267816603183746,1773607519.3258998,29043.905434531393
-15.74560260772705,-1846.797607421875,34854912.0,0.0,0.0,0.0,,915.466796875,0.0,34854912.0,0.1650390625,120.5458984375,0.0,120.5458984375,3915.795930046,6504.6669921875,173.689453125,2.9784625439788215e-05,0.12661288678646088,1773607542.3400357,29059.1577109156
-15.696919441223145,-2020.197998046875,35108864.0,0.0,0.0,0.0,,951.04296875,0.0,35108864.0,0.150390625,124.322265625,0.0,124.322265625,3938.802796686,6868.88037109375,160.3076171875,-9.709926416689996e-06,0.1406976729631424,1773607565.1946237,29169.523235798788
-15.67748737335205,-2070.023193359375,35362816.0,0.0,0.0,0.0,"{'path': 'media/html/render_35362816_49ef324fa9874ef06eb8.html', 'size': 3857277.0, '_type': 'html-file', 'sha256': '49ef324fa9874ef06eb8c44d946fc9f1d55091699ceff0dc853b7f9a99a4ad95'}",942.34375,0.0,35362816.0,0.142578125,114.369140625,0.0,114.369140625,3987.819901793,6884.0478515625,148.2587890625,-2.4703191229491495e-05,0.13755258917808533,1773607637.219349,29087.967450590757
-15.648871421813965,-1838.31640625,35616768.0,0.0,0.0,0.0,,943.96875,0.0,35616768.0,0.1279296875,100.490234375,0.0,100.490234375,4011.092783969,6942.70458984375,133.63671875,5.4074924264568835e-05,0.15068787336349487,1773607637.4435668,29151.269722345973
-15.596373558044434,-1776.6015625,35870720.0,0.0,0.0,0.0,,946.6845703125,0.0,35870720.0,0.146484375,123.0322265625,0.0,123.0322265625,4034.014888887,7050.36669921875,143.44140625,-4.53416078016744e-06,0.15533359348773956,1773607660.4913976,29006.26215558069
-15.678201675415039,-1845.362548828125,36124672.0,0.0,0.0,0.0,,932.73046875,0.0,36124672.0,0.158203125,135.283203125,0.0,135.283203125,4056.918285626,6916.93603515625,158.61328125,-3.7943496863590553e-05,0.14890672266483307,1773607683.413368,28969.06298874583
-15.719496726989746,-1952.88623046875,36378624.0,0.0,0.0,0.0,,929.7314453125,0.0,36378624.0,0.1748046875,146.705078125,0.0,146.705078125,4079.799254972,6720.404296875,177.814453125,3.065104829147458e-05,0.14151623845100403,1773607706.3169403,29004.34598530351
-15.597916603088379,-1906.3936767578125,36632576.0,0.0,0.0,0.0,"{'path': 'media/html/render_36632576_51c0912ed6bedd42a272.html', 'size': 3850693.0, '_type': 'html-file', 'sha256': '51c0912ed6bedd42a2725ece84f7699bcf35cb591aa08bbb529936557ea29a09'}",961.0,0.0,36632576.0,0.142578125,116.7080078125,0.0,116.7080078125,4130.147419394,7378.41748046875,161.8740234375,1.273312318517128e-05,0.1541667878627777,1773607779.5468814,29113.582550916017
-15.696399688720703,-1963.446533203125,36886528.0,0.0,0.0,0.0,,955.77734375,0.0,36886528.0,0.1328125,111.8203125,0.0,111.8203125,4153.251762019,7208.265625,138.4296875,1.6596171917626634e-05,0.14845943450927734,1773607779.76801,29021.788042717577
-15.807307243347168,-2032.03271484375,37140480.0,0.0,0.0,0.0,,968.9013671875,0.0,37140480.0,0.146484375,126.5673828125,0.0,126.5673828125,4176.162597111,7590.8798828125,143.369140625,-3.68852233805228e-05,0.1389923393726349,1773607802.6505635,29126.990044310463
-15.786901473999023,-1918.8133544921875,37394432.0,0.0,0.0,0.0,,920.390625,0.0,37394432.0,0.1484375,115.75,0.0,115.75,4199.012029161,6872.896484375,149.861328125,1.2233977031428367e-05,0.14270272850990295,1773607825.5612252,29104.19248019387
-15.621345520019531,-1689.0814208984375,37648384.0,0.0,0.0,0.0,,841.8046875,0.0,37648384.0,0.1513671875,128.2255859375,0.0,128.2255859375,4221.723009886,6426.54736328125,147.6435546875,9.32280545384856e-06,0.15566271543502808,1773607848.4105654,29232.967148394775
-15.721639633178711,-1881.5406494140625,37902336.0,0.0,0.0,0.0,"{'path': 'media/html/render_37902336_442ff5cb23c3d284a855.html', 'size': 3850833.0, '_type': 'html-file', 'sha256': '442ff5cb23c3d284a855a9ee1059075fb9e76594d9c6ee7670d45177a7a7b6dd'}",927.794921875,0.0,37902336.0,0.140625,109.6337890625,0.0,109.6337890625,4272.189757063,6932.2734375,146.9716796875,-6.431908332160674e-06,0.16185440123081207,1773607921.5892224,29054.453303658556
-15.767223358154297,-1741.483642578125,38156288.0,0.0,0.0,0.0,,918.7841796875,0.0,38156288.0,0.1416015625,122.3876953125,0.0,122.3876953125,4295.213409246,6814.61767578125,141.9931640625,5.797077392344363e-05,0.1509232521057129,1773607921.8407543,29221.904474898136
-16.12056541442871,-2025.1229248046875,38410240.0,0.0,0.0,0.0,,964.685546875,0.0,38410240.0,0.1435546875,117.4677734375,0.0,117.4677734375,4318.070565764,7305.1376953125,137.896484375,-0.00035435790778137743,0.15073047578334808,1773607944.6115568,28918.43767268497
-15.916618347167969,-1760.8626708984375,38664192.0,0.0,0.0,0.0,,858.197265625,0.0,38664192.0,0.1474609375,129.791015625,0.0,129.791015625,4340.79905643,6454.5361328125,148.3251953125,5.5983160564210266e-05,0.1604412943124771,1773607967.469232,29190.502458270865
-15.849881172180176,-1985.3505859375,38918144.0,0.0,0.0,0.0,,884.1435546875,0.0,38918144.0,0.162109375,129.8173828125,0.0,129.8173828125,4363.687957376,6421.0537109375,166.6513671875,-5.560610134125454e-06,0.133038729429245,1773607990.1977012,29042.432479783896
-15.66279411315918,-2060.00244140625,39172096.0,0.0,0.0,0.0,"{'path': 'media/html/render_39172096_4f7346d88041acfacf06.html', 'size': 3855389.0, '_type': 'html-file', 'sha256': '4f7346d88041acfacf06cda767785c34ad2057d8ac4a428eb10f4e5f20aa4725'}",947.3408203125,0.0,39172096.0,0.1591796875,137.5205078125,0.0,137.5205078125,4412.723497939,7387.4296875,158.0859375,2.5875126084429212e-05,0.13615018129348755,1773608062.1229568,29093.757075275604
-15.629158973693848,-2008.55517578125,39426048.0,0.0,0.0,0.0,,954.7431640625,0.0,39426048.0,0.1494140625,129.4521484375,0.0,129.4521484375,4435.835214479,7247.40283203125,147.443359375,4.8767153202788904e-05,0.14122869074344635,1773608062.3502777,29067.020284304235
-15.771162986755371,-1716.092529296875,39680000.0,0.0,0.0,0.0,,890.1962890625,0.0,39680000.0,0.123046875,104.3671875,0.0,104.3671875,4458.819143051,6815.6455078125,131.951171875,1.4964164620323572e-05,0.12530331313610077,1773608085.233889,29148.08279097125
-15.690110206604004,-1694.592529296875,39933952.0,0.0,0.0,0.0,,739.06640625,0.0,39933952.0,0.1513671875,127.2197265625,0.0,127.2197265625,4481.68664731,5296.50341796875,150.19140625,3.4124923331546597e-06,0.135157972574234,1773608108.2178056,29056.979305678688
-15.746016502380371,-1735.3177490234375,40187904.0,0.0,0.0,0.0,,830.9091796875,0.0,40187904.0,0.1376953125,100.4404296875,0.0,100.4404296875,4504.676143171,5815.458984375,142.9140625,-1.820369652705267e-05,0.13597694039344788,1773608131.0852787,29187.17097960483
-15.776497840881348,-1744.0234375,40441856.0,0.0,0.0,0.0,"{'path': 'media/html/render_40441856_7f0c793d8cd41dea797d.html', 'size': 3829341.0, '_type': 'html-file', 'sha256': '7f0c793d8cd41dea797deeee5d4607ed21131f01e36fe67bc9c850face1c9c1f'}",788.359375,0.0,40441856.0,0.162109375,125.11328125,0.0,125.11328125,4555.271902898,5489.2197265625,160.0185546875,4.072015144629404e-05,0.14639464020729065,1773608204.671381,29030.745209662986
-15.717791557312012,-1370.4033203125,40695808.0,0.0,0.0,0.0,,615.5537109375,0.0,40695808.0,0.1435546875,123.3056640625,0.0,123.3056640625,4578.624031493,4216.5380859375,137.650390625,-2.4575558200012892e-05,0.1352119743824005,1773608204.9199998,29036.725003660424
-15.838807106018066,-1918.94580078125,40949760.0,0.0,0.0,0.0,,904.3583984375,0.0,40949760.0,0.171875,155.603515625,0.0,155.603515625,4601.509704798,6699.3603515625,168.1201171875,6.975573796808021e-06,0.13414321839809418,1773608228.0226865,28861.65617592554
-15.865303039550781,-1823.9822998046875,41203712.0,0.0,0.0,0.0,,887.16015625,0.0,41203712.0,0.140625,118.041015625,0.0,118.041015625,4624.57214081,6779.80126953125,145.9970703125,1.311385403823806e-05,0.11993968486785889,1773608250.9082737,29122.810670869814
-15.726669311523438,-1843.3099365234375,41457664.0,0.0,0.0,0.0,,889.2412109375,0.0,41457664.0,0.150390625,127.470703125,0.0,127.470703125,4647.474794424,6791.1328125,148.6884765625,-1.6076472093118355e-05,0.13301032781600952,1773608273.9708853,28983.437807799673
-15.881160736083984,-1861.144775390625,41711616.0,0.0,0.0,0.0,"{'path': 'media/html/render_41711616_95107b477276585c58e2.html', 'size': 3846521.0, '_type': 'html-file', 'sha256': '95107b477276585c58e2acbd098c9ef91a51bf024d84dca688a3acc29288f6f8'}",896.123046875,0.0,41711616.0,0.1474609375,130.44140625,0.0,130.44140625,4696.821917954,6822.650390625,140.421875,1.4574817441825871e-06,0.1378437727689743,1773608346.2213173,29078.596274866846
-15.976396560668945,-1819.1024169921875,41965568.0,0.0,0.0,0.0,,846.677734375,0.0,41965568.0,0.1630859375,149.6494140625,0.0,149.6494140625,4720.01014162,5536.62451171875,161.05078125,1.5826548406039365e-05,0.1321219801902771,1773608346.4976065,29047.61778480639
-15.994734764099121,-1770.8114013671875,42219520.0,0.0,0.0,0.0,,854.421875,0.0,42219520.0,0.1669921875,141.376953125,0.0,141.376953125,4743.056545789,5932.9150390625,162.6865234375,1.8804395949700847e-05,0.1255306750535965,1773608369.4086556,29032.226474895953
-15.998616218566895,-1766.8084716796875,42473472.0,0.0,0.0,0.0,,785.7958984375,0.0,42473472.0,0.140625,120.8232421875,0.0,120.8232421875,4765.931917292,5829.6455078125,143.3916015625,-1.8859675037674606e-05,0.1134842038154602,1773608392.455367,29051.17419851194
-15.97630500793457,-1876.40966796875,42727424.0,0.0,0.0,0.0,,834.8994140625,0.0,42727424.0,0.1279296875,105.0625,0.0,105.0625,4788.965582015,6365.1767578125,135.513671875,1.5747287761769257e-05,0.1103430986404419,1773608415.3304875,29126.71446179347
-15.87352466583252,-1851.529541015625,42981376.0,0.0,0.0,0.0,"{'path': 'media/html/render_42981376_c7e77e1ff9c616403794.html', 'size': 3846537.0, '_type': 'html-file', 'sha256': 'c7e77e1ff9c6164037943e786e3fce30c129db789b41d2c1d2a1b71fc0075ded'}",873.6259765625,0.0,42981376.0,0.16015625,134.1162109375,0.0,134.1162109375,4839.620121213,6313.5400390625,162.5556640625,-5.61255819775397e-06,0.12963882088661194,1773608489.019589,29081.607638138346
-15.792130470275879,-1857.4915771484375,43235328.0,0.0,0.0,0.0,,847.2177734375,0.0,43235328.0,0.15234375,120.7431640625,0.0,120.7431640625,4862.95458794,6377.74169921875,160.9072265625,1.0613151061988901e-05,0.13707797229290009,1773608489.2730405,29174.040444682636
-15.834501266479492,-1679.600341796875,43489280.0,0.0,0.0,0.0,,810.0673828125,0.0,43489280.0,0.1318359375,106.005859375,0.0,106.005859375,4885.841077999,6055.3017578125,132.4541015625,8.297125532408245e-06,0.13782840967178345,1773608512.353387,28985.553140685173
-15.824889183044434,-2025.2452392578125,43743232.0,0.0,0.0,0.0,,948.384765625,0.0,43743232.0,0.142578125,119.3056640625,0.0,119.3056640625,4908.878677588,7058.263671875,146.1181640625,-1.1051535693695769e-05,0.1374087631702423,1773608535.2397418,29102.51302501473
-15.866847038269043,-1846.9202880859375,43997184.0,0.0,0.0,0.0,,894.8466796875,0.0,43997184.0,0.0927734375,78.6650390625,0.0,78.6650390625,4931.728632774,7073.8330078125,103.5146484375,9.35437037696829e-06,0.12428727000951767,1773608558.2772882,29062.330776185634
-15.928953170776367,-2036.5472412109375,44251136.0,0.0,0.0,0.0,"{'size': 3850153.0, '_type': 'html-file', 'sha256': 'aeb73869233ebc2ab8dcdce2bb5f55d6a7772ffb8f78103a8b19b98f30201bf6', 'path': 'media/html/render_44251136_aeb73869233ebc2ab8dc.html'}",922.5078125,0.0,44251136.0,0.1669921875,137.8935546875,0.0,137.8935546875,4982.889314967,6961.15673828125,162.6748046875,-1.7079571534850402e-07,0.1227271631360054,1773608632.2887988,29228.602511358564
-15.808924674987793,-1975.1158447265625,44505088.0,0.0,0.0,0.0,,920.6005859375,0.0,44505088.0,0.1630859375,142.5302734375,0.0,142.5302734375,5006.030241446,6775.3134765625,163.8505859375,1.171414533018833e-05,0.1312342882156372,1773608632.5327704,29111.57022384835
-15.85793399810791,-1753.039306640625,44759040.0,0.0,0.0,0.0,,849.00390625,0.0,44759040.0,0.15625,127.958984375,0.0,127.958984375,5029.049185983,6164.2138671875,171.8828125,-1.5802772395545617e-05,0.13510145246982574,1773608655.4288378,29136.433090022732
-15.829099655151367,-2043.28173828125,45012992.0,0.0,0.0,0.0,,973.9658203125,0.0,45012992.0,0.1591796875,144.1533203125,0.0,144.1533203125,5051.922195871,7386.86572265625,163.892578125,-7.751579687464982e-06,0.12749706208705902,1773608678.447857,29146.254708343826
