training/actor_loss,_runtime,_timestamp,eval/episode_reward_survive,_step,render,training/alpha_loss,training/sps,eval/episode_reward,eval/episode_reward_ctrl,training/entropy,eval/episode_success_hard,step,eval/episode_success_any,eval/episode_reward_dist,eval/episode_success_easy,training/log_alpha,training/critic_loss,eval/episode_reward_near,eval/episode_success,eval/episode_dist
-9.610663414001465,3425.284617113,1773601289.7216103,951.2939453125,30283776.0,"{'sha256': 'baae89580dfa6f74eced1b75226acae713bf1dc2d5bf09b07731922140a50328', 'path': 'media/html/render_30283776_baae89580dfa6f74eced.html', 'size': 3869037.0, '_type': 'html-file'}",1.5432593727382482e-06,28974.750987544485,89.515625,-2025.67626953125,0.0,0.0,30283776.0,0.1259765625,0.0,125.66015625,0.0,0.23967301845550537,0.0,89.515625,7169.54296875
-10.08670711517334,3448.604974534,1773601289.9770925,968.109375,30537728.0,,2.895228681154549e-05,29043.312275108325,100.748046875,-2019.02587890625,0.0,0.0,30537728.0,0.1376953125,0.0,127.3017578125,0.0,0.22496581077575684,0.0,100.748046875,7487.3056640625
-10.103623390197754,3471.483935311,1773601313.0411625,918.703125,30791680.0,,-2.6194777092314325e-05,28919.136449700178,81.3564453125,-1983.512451171875,0.0,0.0,30791680.0,0.126953125,0.0,121.513671875,0.0,0.22538094222545624,0.0,81.3564453125,7040.6884765625
-9.90490436553955,3494.519678933,1773601335.9201932,910.9921875,31045632.0,,4.494271706789732e-05,29065.712335942335,104.7041015625,-1871.871337890625,0.0,0.0,31045632.0,0.1494140625,0.0,136.9130859375,0.0,0.23440778255462646,0.0,104.7041015625,6795.89404296875
-9.878385543823242,3517.3977311,1773601358.9559085,944.6337890625,31299584.0,,-3.0587383662350476e-05,28964.625568342923,86.046875,-1942.0712890625,0.0,0.0,31299584.0,0.126953125,0.0,129.017578125,0.0,0.22619709372520447,0.0,86.046875,7309.5732421875
-10.064082145690918,3568.072015571,1773601432.5090058,943.3349609375,31553536.0,"{'path': 'media/html/render_31553536_6ab8fe2c9462193917a2.html', 'size': 3851201.0, '_type': 'html-file', 'sha256': '6ab8fe2c9462193917a252f8128d3476fca16aa6435cd2cf92a7890fb30b164e'}",-1.6793866961961612e-05,29110.764257068186,95.0,-2018.347412109375,0.0,0.0,31553536.0,0.1396484375,0.0,128.8984375,0.0,0.234062060713768,0.0,95.0,7226.0576171875
-10.20132064819336,3591.220165073,1773601432.7363696,856.66796875,31807488.0,,1.1195942533959169e-05,28960.399742476802,79.73046875,-1806.566650390625,0.0,0.0,31807488.0,0.12890625,0.0,124.564453125,0.0,0.2231699824333191,0.0,79.73046875,6287.6748046875
-10.304226875305176,3614.270564841,1773601455.6564243,928.6640625,32061440.0,,-1.3011341252422426e-05,28974.51532229987,103.50390625,-2039.8583984375,0.0,0.0,32061440.0,0.138671875,0.0,136.23828125,0.0,0.2245110273361206,0.0,103.50390625,7145.5888671875
-10.125511169433594,3637.158688745,1773601478.706973,892.802734375,32315392.0,,7.841800652386155e-06,28941.902847816782,105.111328125,-1859.1805419921875,0.0,0.0,32315392.0,0.140625,0.0,135.1064453125,0.0,0.23648196458816528,0.0,105.111328125,6868.76904296875
-10.256937980651855,3660.204574562,1773601501.5949626,919.6376953125,32569344.0,,3.441253647906706e-05,29044.447139336313,99.1015625,-2003.626708984375,0.0,0.0,32569344.0,0.1474609375,0.0,140.3232421875,0.0,0.2314712256193161,0.0,99.1015625,7139.85302734375
-10.406855583190918,3709.274974473,1773601573.711813,945.021484375,32823296.0,"{'_type': 'html-file', 'sha256': 'f35dfe0bcd7c1092531a1d53b9ae878410ba01743a6020d83047b646546ae6c1', 'path': 'media/html/render_32823296_f35dfe0bcd7c1092531a.html', 'size': 3861801.0}",-1.980936031031888e-05,28955.191215187537,93.486328125,-2035.932373046875,0.0,0.0,32823296.0,0.1318359375,0.0,140.53515625,0.0,0.21042780578136444,0.0,93.486328125,7240.90234375
-10.436959266662598,3732.55573769,1773601573.9323976,957.6171875,33077248.0,,1.3824428606312722e-05,29052.223304841304,101.8505859375,-2004.8182373046875,0.0,0.0,33077248.0,0.140625,0.0,131.640625,0.0,0.2188001573085785,0.0,101.8505859375,7212.60693359375
-10.460710525512695,3755.426789982,1773601596.991988,962.4541015625,33331200.0,,-9.221736945619341e-06,28956.81907230308,97.783203125,-1993.8258056640625,0.0,0.0,33331200.0,0.1376953125,0.0,136.1318359375,0.0,0.2228158861398697,0.0,97.783203125,7343.4091796875
-10.499834060668945,3778.461691937,1773601619.8631792,969.90234375,33585152.0,,-7.499492767237825e-06,29111.808123856823,99.4609375,-2069.1767578125,0.0,0.0,33585152.0,0.1328125,0.0,123.5322265625,0.0,0.21699267625808716,0.0,99.4609375,7659.095703125
-10.491900444030762,3801.345232869,1773601642.897938,952.4619140625,33839104.0,,-1.6858555682119913e-05,29002.9086288694,125.7646484375,-2024.89892578125,0.0,0.0,33839104.0,0.154296875,0.0,161.6240234375,0.0,0.2118084877729416,0.0,125.7646484375,7160.05908203125
-10.686178207397461,3851.747042104,1773601716.1840205,950.248046875,34093056.0,"{'path': 'media/html/render_34093056_642a6a0b80ff0b68b0ef.html', 'size': 3867525.0, '_type': 'html-file', 'sha256': '642a6a0b80ff0b68b0efa382ced0ca75f01773cdf3025de3c9fd63f835e704e3'}",3.039699913642835e-05,29078.019955323965,83.5068359375,-1948.5572509765625,0.0,0.0,34093056.0,0.125,0.0,112.0791015625,0.0,0.19901078939437866,0.0,83.5068359375,7405.291015625
-10.78037166595459,3874.899527834,1773601716.3965206,946.794921875,34347008.0,,4.133817128604278e-05,28965.033568351744,96.3525390625,-1851.1390380859375,0.0,0.0,34347008.0,0.1318359375,0.0,118.6083984375,0.0,0.19362670183181763,0.0,96.3525390625,7317.896484375
-10.816906929016113,3897.941778814,1773601739.3359628,963.49609375,34600960.0,,-9.486278941039927e-06,28956.62620733272,89.5048828125,-1929.551025390625,0.0,0.0,34600960.0,0.1142578125,0.0,126.080078125,0.0,0.20879468321800232,0.0,89.5048828125,7561.3251953125
-10.957962036132812,3920.819950084,1773601762.377648,826.0634765625,34854912.0,,1.741074083838612e-05,28961.30134801207,88.6708984375,-1724.6781005859375,0.0,0.0,34854912.0,0.1435546875,0.0,133.6240234375,0.0,0.1858108937740326,0.0,88.6708984375,6344.328125
-11.182470321655273,3943.85448236,1773601785.256258,936.662109375,35108864.0,,-2.1653228031937033e-05,29078.705825793648,66.28125,-1992.8582763671875,0.0,0.0,35108864.0,0.1181640625,0.0,124.5322265625,0.0,0.18753767013549805,0.0,66.28125,7084.87060546875
-10.931965827941895,3994.53894011,1773601858.9759247,949.7646484375,35362816.0,"{'path': 'media/html/render_35362816_2310290d1ae6b9a19291.html', 'size': 3863517.0, '_type': 'html-file', 'sha256': '2310290d1ae6b9a19291e02c13855dcb505aaed591a9245e129b7568846fe87e'}",4.752964014187455e-05,28985.00574305651,90.30078125,-1795.269775390625,0.0,0.0,35362816.0,0.13671875,0.0,128.482421875,0.0,0.199564129114151,0.0,90.30078125,7492.52734375
-11.057395935058594,4017.829014908,1773601859.1890318,968.640625,35616768.0,,-5.322419383446686e-06,29057.278935933962,112.044921875,-1914.2965087890625,0.0,0.0,35616768.0,0.154296875,0.0,143.6044921875,0.0,0.1955309808254242,0.0,112.044921875,7278.1171875
-11.226279258728027,4040.780159422,1773601882.2652962,956.0185546875,35870720.0,,-5.630770374409622e-06,28892.255538642206,86.048828125,-1925.248779296875,0.0,0.0,35870720.0,0.1298828125,0.0,127.658203125,0.0,0.17204074561595917,0.0,86.048828125,7287.99755859375
-11.279974937438965,4063.710112994,1773601905.2163723,945.2841796875,36124672.0,,-1.7753129213815555e-05,28897.841283890433,105.7431640625,-1931.262939453125,0.0,0.0,36124672.0,0.1435546875,0.0,138.1435546875,0.0,0.18335266411304474,0.0,105.7431640625,7325.58154296875
-11.328875541687012,4086.624126078,1773601928.1464496,962.1220703125,36378624.0,,2.4527713321731426e-05,28928.61881490782,96.716796875,-2059.091552734375,0.0,0.0,36378624.0,0.123046875,0.0,116.572265625,0.0,0.1761997789144516,0.0,96.716796875,7621.5546875
-11.603806495666504,4135.705888478,1773602000.1428392,971.0595703125,36632576.0,"{'_type': 'html-file', 'sha256': 'f771fa7a7ce33bf996e2b908fd2caa47cbd7228faf3bc5a0dfcb91c63d21965e', 'path': 'media/html/render_36632576_f771fa7a7ce33bf996e2.html', 'size': 3871921.0}",-2.6360330593888648e-06,29023.110229612543,92.9267578125,-2014.942138671875,0.0,0.0,36632576.0,0.1376953125,0.0,136.7177734375,0.0,0.17288672924041748,0.0,92.9267578125,7389.48193359375
-11.295389175415039,4158.841310936,1773602000.3555374,953.5966796875,36886528.0,,9.349290849058889e-06,28946.791926023965,130.6318359375,-2019.2535400390625,0.0,0.0,36886528.0,0.158203125,0.0,148.13671875,0.0,0.20009076595306396,0.0,130.6318359375,7450.91015625
-11.555119514465332,4181.784093693,1773602023.2775464,977.4423828125,37140480.0,,7.622466000611894e-06,29016.084724910215,97.681640625,-2000.777587890625,0.0,0.0,37140480.0,0.1337890625,0.0,145.392578125,0.0,0.17914298176765442,0.0,97.681640625,7571.42578125
-11.620463371276855,4204.665763457,1773602046.220086,973.3525390625,37394432.0,,2.3157030227594078e-05,28994.45638105293,109.5634765625,-1960.2294921875,0.0,0.0,37394432.0,0.138671875,0.0,136.7919921875,0.0,0.18229950964450836,0.0,109.5634765625,7425.224609375
-11.587077140808105,4227.41330062,1773602069.101964,976.9814453125,37648384.0,,-5.0152826588600874e-05,29120.291521391257,120.8955078125,-2074.655029296875,0.0,0.0,37648384.0,0.158203125,0.0,151.0244140625,0.0,0.18676362931728363,0.0,120.8955078125,7387.4912109375
-11.633105278015137,4278.176004274,1773602142.6129916,941.5068359375,37902336.0,"{'size': 3869173.0, '_type': 'html-file', 'sha256': '13a2a0cdf6512131ee04a5f20829fffcd2299814986ca8a003a4a8cd4c7b2e08', 'path': 'media/html/render_37902336_13a2a0cdf6512131ee04.html'}",7.12569963070564e-05,28956.676588138296,102.4248046875,-1912.9205322265625,0.0,0.0,37902336.0,0.13671875,0.0,130.400390625,0.0,0.1725505292415619,0.0,102.4248046875,7413.7265625
-11.9461030960083,4301.191737492,1773602142.8373353,957.125,38156288.0,,-0.00019820929446723312,29117.166279923735,94.0908203125,-2039.942138671875,0.0,0.0,38156288.0,0.1259765625,0.0,129.94921875,0.0,0.17330685257911682,0.0,94.0908203125,7351.1865234375
-12.006559371948242,4324.088487935,1773602165.6278882,969.4130859375,38410240.0,,7.69902817410184e-06,28897.806003673704,93.494140625,-2131.47900390625,0.0,0.0,38410240.0,0.130859375,0.0,133.263671875,0.0,0.1799648255109787,0.0,93.494140625,7434.29443359375
-11.896153450012207,4346.850339831,1773602188.5247335,896.876953125,38664192.0,,6.019277134328149e-05,29072.528601528287,108.814453125,-1951.94189453125,0.0,0.0,38664192.0,0.146484375,0.0,144.814453125,0.0,0.1614842414855957,0.0,108.814453125,6277.7294921875
-11.706612586975098,4369.771930519,1773602211.2865999,949.5908203125,38918144.0,,1.9719498595804907e-05,28964.65943663205,95.048828125,-2027.103759765625,0.0,0.0,38918144.0,0.134765625,0.0,137.80859375,0.0,0.17264410853385925,0.0,95.048828125,6950.26318359375
-11.529383659362793,4418.671120045,1773602283.1079783,939.8173828125,39172096.0,"{'path': 'media/html/render_39172096_fc253d8ae7a80a32824a.html', 'size': 3863349.0, '_type': 'html-file', 'sha256': 'fc253d8ae7a80a32824a7e819d19a8bf67701a5d343a90db0bb3646f8965de16'}",-5.717434760299511e-06,28997.870319162223,65.0341796875,-2053.32470703125,0.0,0.0,39172096.0,0.109375,0.0,137.4990234375,0.0,0.1633535474538803,0.0,65.0341796875,6824.146484375
-11.397025108337402,4441.79774345,1773602283.3151238,951.0458984375,39426048.0,,9.16060344025027e-06,28986.20547004635,109.796875,-2068.882568359375,0.0,0.0,39426048.0,0.1337890625,0.0,137.62890625,0.0,0.16394460201263428,0.0,109.796875,7414.27880859375
-11.4371337890625,4464.818913338,1773602306.2340221,959.052734375,39680000.0,,3.18432976200711e-05,29027.087796681302,106.537109375,-2053.613037109375,0.0,0.0,39680000.0,0.1416015625,0.0,152.826171875,0.0,0.1771589070558548,0.0,106.537109375,6961.61572265625
-11.472667694091797,4487.714302318,1773602329.2551947,961.1474609375,39933952.0,,1.8485978216631338e-05,28948.32993607218,117.130859375,-1978.436767578125,0.0,0.0,39933952.0,0.1474609375,0.0,142.251953125,0.0,0.16283844411373138,0.0,117.130859375,7121.103515625
-11.509029388427734,4510.743923701,1773602352.1508145,883.900390625,40187904.0,,-2.830415905918926e-05,29112.808301209494,97.02734375,-1872.99365234375,0.0,0.0,40187904.0,0.1298828125,0.0,130.5576171875,0.0,0.1613219678401947,0.0,97.02734375,6301.53125
-11.594633102416992,4561.434522839,1773602425.8714695,946.9482421875,40441856.0,"{'size': 3842781.0, '_type': 'html-file', 'sha256': '2c30b6b28bc269d2ebf6dab073a5d9460e58149bb4b0130fd2de41c8f58d08b0', 'path': 'media/html/render_40441856_2c30b6b28bc269d2ebf6.html'}",3.748615927179344e-05,28922.721942443466,113.046875,-1983.889892578125,0.0,0.0,40441856.0,0.15234375,0.0,144.662109375,0.0,0.14859171211719513,0.0,113.046875,7534.2470703125
-11.401519775390625,4584.779442703,1773602426.0922217,889.1298828125,40695808.0,,-5.996507297822973e-06,28956.401070249955,116.5908203125,-1977.902587890625,0.0,0.0,40695808.0,0.15625,0.0,158.5439453125,0.0,0.16685622930526733,0.0,116.5908203125,6502.3330078125
-11.607454299926758,4607.686986425,1773602449.2155755,957.279296875,40949760.0,,1.151814194599865e-05,28826.637357215164,84.4912109375,-1960.875,0.0,0.0,40949760.0,0.1298828125,0.0,123.3828125,0.0,0.15157251060009003,0.0,84.4912109375,7668.1650390625
-11.47696304321289,4630.780256554,1773602472.1231656,970.63671875,41203712.0,,5.525880987988785e-05,29045.223301320337,126.5029296875,-1990.330322265625,0.0,0.0,41203712.0,0.1669921875,0.0,155.9169921875,0.0,0.16298849880695343,0.0,126.5029296875,7455.28662109375
-11.449007987976074,4653.710365363,1773602495.2161624,874.728515625,41457664.0,,-1.85392582352506e-05,28896.14244325641,115.8193359375,-1849.6328125,0.0,0.0,41457664.0,0.1474609375,0.0,142.3759765625,0.0,0.17720739543437958,0.0,115.8193359375,6640.67041015625
-11.674986839294434,4704.695722148,1773602569.1326935,950.5087890625,41711616.0,"{'size': 3863889.0, '_type': 'html-file', 'sha256': 'f3746ed51212b667472425a5bd0ab8ecde1900390441cd06b3cc1da82c5753c8', 'path': 'media/html/render_41711616_f3746ed51212b6674724.html'}",-1.8728345821728e-05,28996.19048221574,75.2529296875,-1998.007080078125,0.0,0.0,41711616.0,0.115234375,0.0,116.2265625,0.0,0.15710772573947906,0.0,75.2529296875,7203.9375
-11.650092124938965,4727.854731588,1773602569.3493035,922.365234375,41965568.0,,3.797960016527213e-05,28966.216675836182,113.5439453125,-1931.773193359375,0.0,0.0,41965568.0,0.146484375,0.0,152.4765625,0.0,0.15235635638237,0.0,113.5439453125,6791.16552734375
-11.684176445007324,4750.943273039,1773602592.2911904,925.4033203125,42219520.0,,1.6505675375810824e-05,28934.551890331684,124.6806640625,-1957.1575927734375,0.0,0.0,42219520.0,0.1513671875,0.0,141.3369140625,0.0,0.15712204575538635,0.0,124.6806640625,6820.4921875
-11.629146575927734,4773.851311331,1773602615.3794432,947.2548828125,42473472.0,,-3.0901133868610486e-05,28929.40372719459,133.6953125,-2021.017822265625,0.0,0.0,42473472.0,0.173828125,0.0,156.181640625,0.0,0.17210812866687775,0.0,133.6953125,6810.43603515625
-11.838409423828125,4796.923427823,1773602638.2876642,960.0927734375,42727424.0,,1.995632192119956e-05,29020.856574285157,86.7421875,-2043.0487060546875,0.0,0.0,42727424.0,0.1318359375,0.0,143.9951171875,0.0,0.15446004271507263,0.0,86.7421875,7383.68310546875
-11.596827507019043,4845.891449275,1773602710.328431,978.55078125,42981376.0,"{'path': 'media/html/render_42981376_b492e6702a02672adcd6.html', 'size': 3869185.0, '_type': 'html-file', 'sha256': 'b492e6702a02672adcd6dca5ede5ace8dee3b42f0fa7d32f077400e87cd1636e'}",9.000816135085188e-06,28960.424939423567,116.126953125,-2038.4486083984375,0.0,0.0,42981376.0,0.1435546875,0.0,137.5439453125,0.0,0.161695197224617,0.0,116.126953125,7521.791015625
-11.790323257446289,4869.441263618,1773602710.7872758,934.220703125,43235328.0,,1.0286069482390303e-05,29095.11682312645,124.212890625,-1926.0269775390625,0.0,0.0,43235328.0,0.150390625,0.0,146.1533203125,0.0,0.16270235180854797,0.0,124.212890625,7290.265625
-11.823385238647461,4892.356514653,1773602733.8773243,949.7578125,43489280.0,,-1.1920523320441134e-05,28949.34959701457,68.3427734375,-2022.987060546875,0.0,0.0,43489280.0,0.10546875,0.0,123.3271484375,0.0,0.16659283638000488,0.0,68.3427734375,7102.2841796875
-11.950597763061523,4915.426627458,1773602756.7928126,949.91796875,43743232.0,,5.206310379435308e-05,29010.563007595436,121.435546875,-2014.739501953125,0.0,0.0,43743232.0,0.150390625,0.0,154.1513671875,0.0,0.16287748515605927,0.0,121.435546875,7365.921875
-11.934383392333984,4938.307591025,1773602779.862787,947.64453125,43997184.0,,4.821522907150211e-06,28970.05732120177,85.296875,-1987.01416015625,0.0,0.0,43997184.0,0.125,0.0,111.0576171875,0.0,0.16280196607112885,0.0,85.296875,7459.005859375
-12.093843460083008,4989.325893534,1773602853.7628462,923.4111328125,44251136.0,"{'path': 'media/html/render_44251136_bbfaf098f9a5acc2f7b8.html', 'size': 3852665.0, '_type': 'html-file', 'sha256': 'bbfaf098f9a5acc2f7b8c555f5083bebb45c0da3cb8c18ee4888a7ea0f269181'}",-2.93481152766617e-05,29128.254126891872,114.751953125,-2028.3665771484375,0.0,0.0,44251136.0,0.1416015625,0.0,146.9912109375,0.0,0.1559683382511139,0.0,114.751953125,6899.9384765625
-12.015059471130371,5012.46311486,1773602853.9797666,920.001953125,44505088.0,,-1.994231752178166e-05,29025.268531503596,117.80078125,-1924.159423828125,0.0,0.0,44505088.0,0.138671875,0.0,135.333984375,0.0,0.14369061589241028,0.0,117.80078125,6909.5390625
-11.896221160888672,5035.524702401,1773602876.8994281,953.7548828125,44759040.0,,2.2885491489432752e-05,29035.870935775816,117.958984375,-2044.105224609375,0.0,0.0,44759040.0,0.1435546875,0.0,150.908203125,0.0,0.14707466959953308,0.0,117.958984375,7013.4560546875
-11.71451473236084,5058.424281739,1773602899.9607842,951.4091796875,45012992.0,,-1.0833591659320518e-05,29021.539750720087,97.6220703125,-2028.4375,0.0,0.0,45012992.0,0.1455078125,0.0,138.375,0.0,0.1556074023246765,0.0,97.6220703125,7016.5986328125
-11.833045959472656,5081.479683397,1773602922.8606303,950.3330078125,45266944.0,,3.0174409403116442e-05,29066.308790213065,150.28125,-2064.05615234375,0.0,0.0,45266944.0,0.1796875,0.0,170.2607421875,0.0,0.13710224628448486,0.0,150.28125,6972.69140625
-11.917792320251465,5130.485498841,1773602994.922382,957.9326171875,45520896.0,"{'path': 'media/html/render_45520896_5c715a8f3e9bf86ce725.html', 'size': 3863337.0, '_type': 'html-file', 'sha256': '5c715a8f3e9bf86ce72539946d4eaccdd246fd34d39622f20c65ec12df47f254'}",2.631040297274012e-05,29007.315920169305,108.1796875,-1991.3428955078125,0.0,0.0,45520896.0,0.1396484375,0.0,131.380859375,0.0,0.14047767221927643,0.0,108.1796875,7305.337890625
-12.057514190673828,5153.793436301,1773602995.1425304,919.505859375,45774848.0,,-1.4317448403744493e-05,29099.16741554693,114.2255859375,-1950.402587890625,0.0,0.0,45774848.0,0.1435546875,0.0,152.009765625,0.0,0.13140305876731873,0.0,114.2255859375,6872.31640625
-11.88853645324707,5176.688701025,1773603018.2296753,976.68359375,46028800.0,,-9.822579158935696e-06,28976.561560441452,106.013671875,-2313.952880859375,0.0,0.0,46028800.0,0.142578125,0.0,146.421875,0.0,0.14038746058940887,0.0,106.013671875,7203.421875
-11.961740493774414,5199.770701419,1773603041.1247835,966.552734375,46282752.0,,2.0470462914090604e-05,29044.628504085806,121.7158203125,-2010.59619140625,0.0,0.0,46282752.0,0.1650390625,0.0,164.798828125,0.0,0.13500583171844482,0.0,121.7158203125,7174.4091796875
-11.845075607299805,5222.66379793,1773603064.206808,884.0244140625,46536704.0,,1.4006133142174804e-06,29028.172345416297,118.578125,-1919.9349365234375,0.0,0.0,46536704.0,0.1494140625,0.0,145.111328125,0.0,0.147356316447258,0.0,118.578125,6594.46337890625
-11.962844848632812,5273.77208784,1773603138.2090638,958.005859375,46790656.0,"{'path': 'media/html/render_46790656_4f4c1b6c91af3870ec5f.html', 'size': 3848593.0, '_type': 'html-file', 'sha256': '4f4c1b6c91af3870ec5fbb43dda33990a1ef6162c453438c07ab586386c23cbf'}",1.6285711978980544e-07,29111.864615734456,131.419921875,-1916.796142578125,0.0,0.0,46790656.0,0.1572265625,0.0,151.6591796875,0.0,0.13316041231155396,0.0,131.419921875,7332.3173828125
-11.931673049926758,5296.915191565,1773603138.4276183,920.64453125,47044608.0,,1.4453862604568712e-05,28999.086112036544,121.1494140625,-1889.336669921875,0.0,0.0,47044608.0,0.150390625,0.0,139.65234375,0.0,0.1407533586025238,0.0,121.1494140625,6888.54638671875
-11.953568458557129,5319.985995633,1773603161.3513987,902.1025390625,47298560.0,,-1.6983614841592498e-05,28967.860741298522,105.2001953125,-1910.610595703125,0.0,0.0,47298560.0,0.12890625,0.0,135.2451171875,0.0,0.13669441640377045,0.0,105.2001953125,6987.498046875
-11.924718856811523,5342.890354074,1773603184.4214315,938.97265625,47552512.0,,1.019818773784209e-05,28973.355180063038,112.29296875,-1998.75634765625,0.0,0.0,47552512.0,0.14453125,0.0,142.3837890625,0.0,0.13069798052310944,0.0,112.29296875,7130.47314453125
-11.946480751037598,5365.950810178,1773603207.3267705,933.7578125,47806464.0,,1.8699050997383893e-05,29039.44901639827,136.2265625,-1929.544921875,0.0,0.0,47806464.0,0.1640625,0.0,151.5615234375,0.0,0.1385691612958908,0.0,136.2265625,7154.5244140625
-12.103278160095215,5415.035108639,1773603279.4721155,943.060546875,48060416.0,"{'path': 'media/html/render_48060416_8edd5c9a419af131c959.html', 'size': 3871481.0, '_type': 'html-file', 'sha256': '8edd5c9a419af131c959d5429696d23f8c76a873e915c4e771b1af13b9641220'}",8.648261662358436e-09,29016.597726196804,106.123046875,-1892.7056884765625,0.0,0.0,48060416.0,0.1494140625,0.0,137.1123046875,0.0,0.13617947697639465,0.0,106.123046875,7363.62158203125
-12.183996200561523,5438.3622898,1773603279.692308,914.048828125,48314368.0,,3.585440936149098e-05,29029.261722115825,106.5341796875,-1747.846923828125,0.0,0.0,48314368.0,0.126953125,0.0,123.9296875,0.0,0.12576736509799957,0.0,106.5341796875,7392.876953125
-12.167304039001465,5461.253349892,1773603302.7985249,935.1865234375,48568320.0,,-1.9610095478128642e-05,28893.018885256333,133.82421875,-1961.7431640625,0.0,0.0,48568320.0,0.158203125,0.0,158.2451171875,0.0,0.13573482632637024,0.0,133.82421875,6778.22314453125
-12.006704330444336,5484.327843147,1773603325.6889553,969.5849609375,48822272.0,,1.220060858031502e-05,29065.64333283924,127.7119140625,-1924.377197265625,0.0,0.0,48822272.0,0.1484375,0.0,143.3203125,0.0,0.13697758316993713,0.0,127.7119140625,7159.16064453125
-12.060811042785645,5507.228096913,1773603348.764195,936.0390625,49076224.0,,3.473882998150657e-06,28971.08718120811,122.19921875,-1891.8790283203125,0.0,0.0,49076224.0,0.1533203125,0.0,159.197265625,0.0,0.1398901343345642,0.0,122.19921875,6950.3798828125
-12.097905158996582,5558.40851442,1773603422.845461,982.666015625,49330176.0,"{'_type': 'html-file', 'sha256': '0dda985fd9e5c178727a9e6f169851834553eb23109c90c7032105fa0f794344', 'path': 'media/html/render_49330176_0dda985fd9e5c178727a.html', 'size': 3868265.0}",-2.482371564838104e-05,29031.319656761912,132.75,-2092.03466796875,0.0,0.0,49330176.0,0.1513671875,0.0,145.0439453125,0.0,0.13248489797115326,0.0,132.75,7353.6552734375
-12.133527755737305,5581.596094118,1773603423.0708215,956.2099609375,49584128.0,,3.805529559031129e-05,28952.24768304283,137.5126953125,-2017.8572998046875,0.0,0.0,49584128.0,0.162109375,0.0,159.3896484375,0.0,0.12681029736995697,0.0,137.5126953125,6910.51904296875
-12.166172981262207,5604.6663675,1773603446.0323634,960.0693359375,49838080.0,,-2.8326401206868468e-06,28908.259771389712,126.166015625,-1945.745849609375,0.0,0.0,49838080.0,0.1552734375,0.0,151.298828125,0.0,0.12849782407283783,0.0,126.166015625,6982.43701171875
-12.187928199768066,5627.559793555,1773603469.1025357,960.0283203125,50092032.0,,-2.500819846318336e-06,28969.663361985004,130.77734375,-2037.005859375,0.0,0.0,50092032.0,0.1533203125,0.0,164.4599609375,0.0,0.13016918301582336,0.0,130.77734375,7249.0234375
-12.334178924560547,5650.641368099,1773603491.996167,969.6025390625,50345984.0,,-9.78727712208638e-06,29037.492836954065,104.51953125,-2016.094970703125,0.0,0.0,50345984.0,0.1435546875,0.0,153.8232421875,0.0,0.12818820774555206,0.0,104.51953125,7439.97607421875
-12.45767593383789,5699.701641571,1773603564.1386383,952.5205078125,50599936.0,"{'size': 3862581.0, '_type': 'html-file', 'sha256': 'b71b0135baafd5a130898ee80081bc5efec8b6ef210f3321ae44c4e49bb9b346', 'path': 'media/html/render_50599936_b71b0135baafd5a13089.html'}",3.103785638813861e-05,28953.66034637231,112.888671875,-2014.4993896484375,0.0,0.0,50599936.0,0.1533203125,0.0,156.1279296875,0.0,0.11409176141023636,0.0,112.888671875,7305.787109375
-12.446135520935059,5723.035999843,1773603564.3661,881.59765625,50853888.0,,-1.3855366887582932e-05,29014.03764308316,124.5302734375,-1977.895263671875,0.0,0.0,50853888.0,0.154296875,0.0,156.0068359375,0.0,0.12280925363302231,0.0,124.5302734375,6389.15771484375
-12.237449645996094,5745.96466814,1773603587.4723384,975.0703125,51107840.0,,1.4617871784139425e-05,28902.529614912295,120.17578125,-2043.2734375,0.0,0.0,51107840.0,0.1435546875,0.0,139.3642578125,0.0,0.1286349892616272,0.0,120.17578125,7505.94775390625
-12.425396919250488,5769.043037433,1773603610.4007509,965.41015625,51361792.0,,-1.9215356587665156e-05,28966.933518999856,119.1845703125,-1921.8763427734375,0.0,0.0,51361792.0,0.150390625,0.0,147.951171875,0.0,0.12403745204210281,0.0,119.1845703125,7295.03271484375
-12.52208137512207,5769.891693006,1773603633.4790711,979.1552734375,51615744.0,,-1.2772111404046882e-05,28949.51954748868,103.849609375,-1989.918212890625,0.0,0.0,51615744.0,0.1455078125,0.0,155.0400390625,0.0,0.11315764486789703,0.0,103.849609375,7416.21484375
