eval/episode_reward_survive,eval/episode_reward_ctrl,eval/episode_success,training/entropy,step,_step,training/critic_loss,eval/episode_dist,_timestamp,render,eval/episode_success_easy,eval/episode_reward,training/sps,training/log_alpha,training/actor_loss,eval/episode_success_hard,eval/episode_reward_near,eval/episode_reward_dist,_runtime,eval/episode_success_any,training/alpha_loss
830.4072265625,-1959.8345947265625,148.41796875,-3.997265100479126,21903360.0,21903360.0,3.443837881088257,4321.2626953125,1774856895.4397628,,298.513671875,148.41796875,27602.029618429537,-4.5278849601745605,3.220184087753296,0.0,0.0,0.0,2460.980991519,0.2275390625,3.1223542464431375e-05
852.1171875,-1997.07421875,143.2451171875,-4.00187349319458,22157312.0,22157312.0,3.4416091442108154,4515.0859375,1774856918.9931946,,287.9970703125,143.2451171875,27765.480610402083,-4.515918731689453,3.217766046524048,0.0,0.0,0.0,2484.351262553,0.21875,-1.932952545757871e-05
879.5517578125,-2382.254638671875,157.5126953125,-3.9991395473480225,22411264.0,22411264.0,3.4467170238494873,5007.07958984375,1774856942.3633015,,299.140625,157.5126953125,27702.439922444228,-4.517845153808594,3.224388360977173,0.0,0.0,0.0,2507.906121207,0.2236328125,1.075710588338552e-05
851.50390625,-2202.529052734375,160.7421875,-3.9981191158294678,22665216.0,22665216.0,3.4446804523468018,4513.4169921875,1774857016.058914,"{'sha256': 'b3a2917f4f015de8d644ede43d546129002163dc996b676b6173814bf09868e4', 'path': 'media/html/render_22665216_b3a2917f4f015de8d644.html', 'size': 3734885.0, '_type': 'html-file'}",303.841796875,160.7421875,27759.008746176678,-4.525837421417236,3.2228715419769287,0.0,0.0,0.0,2558.046194652,0.2451171875,2.150640284526162e-05
895.994140625,-2378.455078125,154.0029296875,-4.002773284912109,22919168.0,22919168.0,3.4344701766967773,5030.42431640625,1774857016.3408034,,292.943359375,154.0029296875,27646.305693080998,-4.523041248321533,3.2122395038604736,0.0,0.0,0.0,2581.899485962,0.2333984375,-2.8941110940650105e-05
925.982421875,-2483.821533203125,152.02734375,-4.000143051147461,23173120.0,23173120.0,3.4364545345306396,5469.314453125,1774857039.911635,,314.8271484375,152.02734375,27729.116299063124,-4.513920307159424,3.218400239944458,0.0,0.0,0.0,2605.289251995,0.2353515625,-3.965527639593347e-07
923.880859375,-2325.55078125,180.1357421875,-4.000272750854492,23427072.0,23427072.0,3.4268527030944824,5199.6533203125,1774857063.301479,,317.67578125,180.1357421875,27639.18854008594,-4.514730453491211,3.214142322540283,0.0,0.0,0.0,2628.864751203,0.275390625,-1.7572649539943086e-06
867.515625,-2245.0888671875,138.666015625,-3.9992363452911377,23681024.0,23681024.0,3.4285531044006348,4779.048828125,1774857086.8768654,,293.1513671875,138.666015625,27707.067645340176,-4.519376754760742,3.216235876083374,0.0,0.0,0.0,2652.259623787,0.2060546875,9.610100278223399e-06
933.978515625,-2489.40869140625,161.3310546875,-4.0009307861328125,23934976.0,23934976.0,3.4117045402526855,5461.1943359375,1774857160.78569,"{'path': 'media/html/render_23934976_7c95ee6f222e6dc4e437.html', 'size': 3728285.0, '_type': 'html-file', 'sha256': '7c95ee6f222e6dc4e4377d96c0c3e73aff8f0919f931a7a716cf94ad50d6d1c3'}",308.3125,161.3310546875,27616.40259751102,-4.510232925415039,3.1989972591400146,0.0,0.0,0.0,2702.772896301,0.263671875,-9.141365808318369e-06
920.4638671875,-2419.360595703125,152.5615234375,-3.999314785003662,24188928.0,24188928.0,3.4253079891204834,5110.38623046875,1774857161.0160792,,311.0107421875,152.5615234375,27677.998902756317,-4.516169548034668,3.218122720718384,0.0,0.0,0.0,2726.427882951,0.20703125,8.817380148684606e-06
910.630859375,-2317.759765625,160.41796875,-4.001153945922852,24442880.0,24442880.0,3.4040074348449707,5041.9951171875,1774857184.4401133,,311.98828125,160.41796875,27563.6672462751,-4.507943630218506,3.2000961303710938,0.0,0.0,0.0,2750.002752684,0.240234375,-1.1621327757893596e-05
903.1318359375,-2284.35693359375,181.1220703125,-3.9991116523742676,24696832.0,24696832.0,3.3893351554870605,4856.2109375,1774857208.0149567,,321.1142578125,181.1220703125,27715.600052488204,-4.497078895568848,3.1909844875335693,0.0,0.0,0.0,2773.379193147,0.2626953125,1.1202928362763487e-05
943.505859375,-2504.342529296875,200.45703125,-4.000765323638916,24950784.0,24950784.0,3.404111385345459,5318.73876953125,1774857231.3914022,,344.2802734375,200.45703125,27681.060213989043,-4.504737854003906,3.2085659503936768,0.0,0.0,0.0,2796.945675562,0.30078125,-7.24056326362188e-06
916.9951171875,-2334.4990234375,200.8203125,-3.999823570251465,25204736.0,25204736.0,3.377671480178833,5257.7939453125,1774857305.1870248,"{'size': 3735565.0, '_type': 'html-file', 'sha256': 'b57659a5c258818dadafb5c0de3550be9ff97818daea1b6db2a56a3ea31ca2bf', 'path': 'media/html/render_25204736_b57659a5c258818dadaf.html'}",311.759765625,200.8203125,27739.156126652415,-4.493217468261719,3.18518328666687,0.0,0.0,0.0,2847.17426045,0.2861328125,3.2183822895603953e-06
929.89453125,-2577.6513671875,194.9140625,-3.9969325065612793,25458688.0,25458688.0,3.3923819065093994,5560.626953125,1774857305.4011564,,296.98046875,194.9140625,27667.49086909483,-4.511366844177246,3.1996450424194336,0.0,0.0,0.0,2870.98077137,0.2998046875,3.480287341517396e-05
958.7001953125,-2549.455322265625,183.1640625,-4.004892826080322,25712640.0,25712640.0,3.3767635822296143,5629.6533203125,1774857328.9929912,,304.5810546875,183.1640625,27668.820467872003,-4.500808238983154,3.191092014312744,0.0,0.0,0.0,2894.379022877,0.28125,-5.2911273087374866e-05
978.41796875,-2807.0419921875,230.0693359375,-3.997351884841919,25966592.0,25966592.0,3.3721773624420166,5623.1103515625,1774857352.3912556,,321.8876953125,230.0693359375,27624.471589598204,-4.494968414306641,3.186363458633423,0.0,0.0,0.0,2917.942893843,0.3125,3.1157684134086594e-05
929.1376953125,-2583.02734375,181.7646484375,-3.9998011589050293,26220544.0,26220544.0,3.3686957359313965,5784.3408203125,1774857375.955146,,251.04296875,181.7646484375,27739.832305191732,-4.484007358551025,3.1854286193847656,0.0,0.0,0.0,2941.307911747,0.2666015625,3.5255638977105264e-06
908.658203125,-2393.6787109375,203.5703125,-4.002079010009766,26474496.0,26474496.0,3.368685007095337,4903.6884765625,1774857449.82122,"{'path': 'media/html/render_26474496_67a0c2a2b728445566a0.html', 'size': 3758313.0, '_type': 'html-file', 'sha256': '67a0c2a2b728445566a0f5f36f0c4263750fa9f558642cae856bbe48ba37f458'}",310.83984375,203.5703125,27731.91889146046,-4.4835004806518555,3.184725046157837,0.0,0.0,0.0,2991.808410947,0.2744140625,-2.2029154933989048e-05
928.802734375,-2552.13916015625,213.134765625,-3.9982028007507324,26728448.0,26728448.0,3.378023386001587,5357.9755859375,1774857450.0272672,,306.0224609375,213.134765625,27718.42443794986,-4.4831624031066895,3.1912617683410645,0.0,0.0,0.0,3015.421270088,0.3193359375,2.1461668438860215e-05
950.79296875,-2385.60888671875,192.94140625,-4.001748085021973,26982400.0,26982400.0,3.3614108562469482,4952.3681640625,1774857473.4335206,,316.900390625,192.94140625,27597.590646595516,-4.503962993621826,3.17588472366333,0.0,0.0,0.0,3038.995290703,0.2822265625,-1.8390761397313327e-05
929.1474609375,-2431.878173828125,218.5986328125,-3.999401569366455,27236352.0,27236352.0,3.3517680168151855,5239.81103515625,1774857497.007522,,318.2021484375,218.5986328125,27713.809505631165,-4.49561071395874,3.1700172424316406,0.0,0.0,0.0,3062.382116076,0.3095703125,8.004688424989581e-06
912.4287109375,-2362.4931640625,189.14453125,-4.001015663146973,27490304.0,27490304.0,3.351591110229492,4936.6181640625,1774857520.3943603,,303.7890625,189.14453125,27643.06769091817,-4.484538555145264,3.1684134006500244,0.0,0.0,0.0,3085.931414825,0.2822265625,-1.023528693622211e-05
911.591796875,-2299.36767578125,225.310546875,-3.999605178833008,27744256.0,27744256.0,3.3379600048065186,4922.228515625,1774857594.6355722,"{'path': 'media/html/render_27744256_4b5f6df249766c6ea68d.html', 'size': 3754609.0, '_type': 'html-file', 'sha256': '4b5f6df249766c6ea68d989750519ca4b3707762a92a76ab68f30cd3f6b41f1f'}",301.244140625,225.310546875,27783.467735486414,-4.489747047424316,3.1589231491088867,0.0,0.0,0.0,3136.622753638,0.294921875,5.822571893077111e-06
884.1572265625,-2036.2421875,207.20703125,-4.000633239746094,27998208.0,27998208.0,3.3363358974456787,4489.0751953125,1774857594.8506684,,330.5810546875,207.20703125,27680.419267834914,-4.482320308685303,3.1534311771392822,0.0,0.0,0.0,3160.432876029,0.291015625,-5.8379137044539675e-06
868.255859375,-2138.29248046875,218.728515625,-3.998737335205078,28252160.0,28252160.0,3.3369312286376953,4479.67138671875,1774857618.4451494,,316.685546875,218.728515625,27678.02407525187,-4.484123706817627,3.1526381969451904,0.0,0.0,0.0,3183.815206993,0.3095703125,1.5550724128843285e-05
843.990234375,-1970.4884033203125,211.3349609375,-4.000463008880615,28506112.0,28506112.0,3.329068660736084,4466.80419921875,1774857641.82746,,312.2880859375,211.3349609375,27676.538257214997,-4.489350318908691,3.149412155151367,0.0,0.0,0.0,3207.403174936,0.3046875,-3.886643753503449e-06
899.6123046875,-2200.964111328125,229.0087890625,-3.9995980262756348,28760064.0,28760064.0,3.3358535766601562,4458.19921875,1774857665.4154177,,350.845703125,229.0087890625,27670.01002805209,-4.483633041381836,3.1553092002868652,0.0,0.0,0.0,3230.800217284,0.3203125,5.769288691226393e-06
924.404296875,-2157.3369140625,190.208984375,-3.9988162517547607,29014016.0,29014016.0,3.3342273235321045,4860.28369140625,1774857738.1435158,"{'size': 3773421.0, '_type': 'html-file', 'sha256': '0486bf190e0e82494389c6cbfa9e931c62d45c021d56f51c133e0021da329b49', 'path': 'media/html/render_29014016_0486bf190e0e82494389.html'}",303.0029296875,190.208984375,27630.51746934844,-4.502264022827148,3.1528613567352295,0.0,0.0,0.0,3280.1307388,0.26953125,1.4338796972879209e-05
858.9189453125,-1880.4725341796875,201.14453125,-4.002064228057861,29267968.0,29267968.0,3.3265230655670166,4285.958984375,1774857738.36687,,311.01171875,201.14453125,27755.535994448226,-4.494997501373291,3.15150785446167,0.0,0.0,0.0,3303.745905971,0.2763671875,-2.1826979718753137e-05
825.3310546875,-1983.6041259765625,225.873046875,-3.9991979598999023,29521920.0,29521920.0,3.3111088275909424,3859.21630859375,1774857761.7581594,,334.802734375,225.873046875,27664.079775049602,-4.489682674407959,3.140307664871216,0.0,0.0,0.0,3327.307782146,0.3154296875,1.045342560246354e-05
942.4755859375,-2175.844970703125,228.2568359375,-3.9995405673980713,29775872.0,29775872.0,3.3165602684020996,5081.6943359375,1774857785.3200269,,325.7607421875,228.2568359375,27754.62183813103,-4.4958815574646,3.142704725265503,0.0,0.0,0.0,3350.687532656,0.3037109375,6.507612397399498e-06
847.8408203125,-1910.713623046875,231.9853515625,-3.9992516040802,30029824.0,30029824.0,3.332139253616333,3885.682861328125,1774857808.6997309,,343.37890625,231.9853515625,27672.401676973404,-4.501832008361816,3.1570327281951904,0.0,0.0,0.0,3374.271032503,0.33203125,9.625020538805984e-06
843.70703125,-1784.287353515625,211.26953125,-3.998415231704712,30283776.0,30283776.0,3.30646014213562,4326.7998046875,1774857882.8915958,"{'path': 'media/html/render_30283776_bffb6c124c713ec02163.html', 'size': 3807629.0, '_type': 'html-file', 'sha256': 'bffb6c124c713ec021633e1a37c0249ab7eb6b9a0234145b844d131f6f4ba3e7'}",293.2705078125,211.26953125,27700.189312455554,-4.510933876037598,3.134704828262329,0.0,0.0,0.0,3424.878814328,0.3193359375,1.8484570318832994e-05
727.1748046875,-1827.2513427734375,236.7314453125,-3.9990007877349854,30537728.0,30537728.0,3.3143014907836914,3216.736572265625,1774857883.1156266,,313.4052734375,236.7314453125,27684.742452766364,-4.5404133796691895,3.1401748657226562,0.0,0.0,0.0,3448.700257146,0.3115234375,1.1984158845734783e-05
850.234375,-1974.8056640625,229.916015625,-3.999370574951172,30791680.0,30791680.0,3.2999837398529053,4166.48291015625,1774857906.7125206,,334.3447265625,229.916015625,27663.41590593598,-4.553499698638916,3.127784252166748,0.0,0.0,0.0,3472.074625921,0.2978515625,7.871623893151991e-06
902.8505859375,-2054.7431640625,262.9208984375,-4.000460624694824,31045632.0,31045632.0,3.3079617023468018,4429.4736328125,1774857930.0866807,,335.7626953125,262.9208984375,27700.190753190036,-4.5490827560424805,3.137816905975342,0.0,0.0,0.0,3495.627394141,0.3359375,-3.6820802051806822e-06
849.5361328125,-1876.056640625,245.9208984375,-4.001119613647461,31299584.0,31299584.0,3.2981181144714355,4101.04296875,1774857953.6396332,,336.21484375,245.9208984375,27781.10032544374,-4.537935256958008,3.129826307296753,0.0,0.0,0.0,3518.984922552,0.3291015625,-1.0714265044953208e-05
823.734375,-1907.1761474609375,231.9765625,-3.9978950023651123,31553536.0,31553536.0,3.298064708709717,3955.542236328125,1774858027.4572692,"{'path': 'media/html/render_31553536_1d1fd62484a8723054a0.html', 'size': 3760181.0, '_type': 'html-file', 'sha256': '1d1fd62484a8723054a05c4e6419ddebddd76c47763438f3b07337f4e74c7028'}",330.1064453125,231.9765625,27755.491153097835,-4.5608439445495605,3.1268327236175537,0.0,0.0,0.0,3569.444514785,0.3095703125,2.373822280787863e-05
944.138671875,-2145.94482421875,195.9033203125,-3.998821973800659,31807488.0,31807488.0,3.2878944873809814,5015.037109375,1774858027.6861444,,302.6083984375,195.9033203125,27774.014999636383,-4.561409950256348,3.1222550868988037,0.0,0.0,0.0,3593.08446985,0.2958984375,1.3433451385935768e-05
823.6572265625,-1734.7078857421875,235.3603515625,-3.9997403621673584,32061440.0,32061440.0,3.2830276489257812,3822.25146484375,1774858051.0966778,,316.640625,235.3603515625,27589.51305102226,-4.572497367858887,3.11918306350708,0.0,0.0,0.0,3616.658140578,0.3115234375,3.879656560457079e-06
850.048828125,-1765.04833984375,255.1279296875,-4.0022478103637695,32315392.0,32315392.0,3.281262159347534,3900.285400390625,1774858074.670385,,316.6328125,255.1279296875,27712.383291123722,-4.585052967071533,3.114347219467163,0.0,0.0,0.0,3640.03543553,0.32421875,-2.236487671325449e-05
910.6845703125,-2064.2412109375,250.375,-3.999584436416626,32569344.0,32569344.0,3.2833921909332275,4653.71875,1774858098.0476112,,297.810546875,250.375,27679.23168960939,-4.581576824188232,3.119493007659912,0.0,0.0,0.0,3663.583196617,0.3369140625,5.711354788218159e-06
950.8251953125,-2143.41748046875,228.1826171875,-3.9969418048858643,32823296.0,32823296.0,3.2828733921051025,5019.837890625,1774858172.1809833,"{'size': 3742445.0, '_type': 'html-file', 'sha256': '219dfb307e05c2c21d20de645c96ba0036323f0bc7549d187735b4dfd34a4314', 'path': 'media/html/render_32823296_219dfb307e05c2c21d20.html'}",297.39453125,228.1826171875,27797.719847448032,-4.581981658935547,3.1189231872558594,0.0,0.0,0.0,3714.168194141,0.3076171875,3.277605355833657e-05
886.4072265625,-2028.544921875,225.8369140625,-4.002750873565674,33077248.0,33077248.0,3.2913877964019775,4667.0693359375,1774858172.4012969,,282.01171875,225.8369140625,27730.040326693997,-4.5771002769470215,3.1248388290405273,0.0,0.0,0.0,3737.959663353,0.2958984375,-2.705492624954786e-05
885.1767578125,-2007.380126953125,228.0419921875,-3.9979166984558105,33331200.0,33331200.0,3.3049397468566895,4415.6044921875,1774858195.9718857,,304.1669921875,228.0419921875,27725.942588828217,-4.586909294128418,3.13590145111084,0.0,0.0,0.0,3761.350985223,0.296875,2.2767786504118703e-05
832.248046875,-1966.4022216796875,231.4375,-3.999397039413452,33585152.0,33585152.0,3.292839288711548,4145.1259765625,1774858219.363275,,287.974609375,231.4375,27646.124149733623,-4.585113048553467,3.1225597858428955,0.0,0.0,0.0,3784.8957709,0.2978515625,7.328470019274391e-06
920.7509765625,-1915.0006103515625,225.9814453125,-3.999753713607788,33839104.0,33839104.0,3.3042619228363037,5228.16455078125,1774858242.908013,,289.9375,225.9814453125,27810.00059079339,-4.599967002868652,3.1401708126068115,0.0,0.0,0.0,3808.26543327,0.302734375,3.8030366340535693e-06
853.3759765625,-1991.3701171875,218.083984375,-4.001539707183838,34093056.0,34093056.0,3.301750898361206,4476.013671875,1774858315.9337847,"{'sha256': '66c97514dbfa078474d7a9deef93fc3c66cf1de1df8cfa73683b16769be406aa', 'path': 'media/html/render_34093056_66c97514dbfa078474d7.html', 'size': 3797413.0, '_type': 'html-file'}",310.4091796875,218.083984375,27717.561049644726,-4.601274013519287,3.128988742828369,0.0,0.0,0.0,3857.920996595,0.2841796875,-1.4574500710295979e-05
871.2646484375,-1866.6021728515625,218.943359375,-3.9992692470550537,34347008.0,34347008.0,3.3098385334014893,4185.5615234375,1774858316.1639512,,283.294921875,218.943359375,27745.055016537473,-4.617279529571533,3.1404294967651367,0.0,0.0,0.0,3881.527787744,0.296875,8.613214049546514e-06
877.62109375,-2013.14111328125,233.4990234375,-3.9979050159454346,34600960.0,34600960.0,3.3097643852233887,4450.5966796875,1774858339.5400283,,320.236328125,233.4990234375,27689.996266880917,-4.626764297485352,3.1421074867248535,0.0,0.0,0.0,3905.107117254,0.3037109375,2.2354690372594632e-05
920.0537109375,-2084.111572265625,254.537109375,-4.000357151031494,34854912.0,34854912.0,3.3057334423065186,4387.45703125,1774858363.1193383,,340.4716796875,254.537109375,27692.689439550773,-4.62451696395874,3.1398491859436035,0.0,0.0,0.0,3928.490904158,0.32421875,-2.4576884243288077e-06
913.337890625,-2087.776611328125,223.337890625,-3.9990973472595215,35108864.0,35108864.0,3.318580150604248,4781.9560546875,1774858386.503096,,276.716796875,223.337890625,27653.682818285757,-4.627877235412598,3.145719289779663,0.0,0.0,0.0,3952.039985351,0.2841796875,1.0058564839710016e-05
883.8095703125,-1927.3463134765625,256.5439453125,-3.9980857372283936,35362816.0,35362816.0,3.3194093704223633,4194.26904296875,1774858460.4916832,"{'_type': 'html-file', 'sha256': '6f29228f20ad74b2d0b898068da745df23ecb295e1814ed75d98357e16c3526b', 'path': 'media/html/render_35362816_6f29228f20ad74b2d0b8.html', 'size': 3810537.0}",340.4951171875,256.5439453125,27771.977216250823,-4.6458282470703125,3.1495859622955322,0.0,0.0,0.0,4002.478892763,0.3212890625,1.9867346054525115e-05
864.5361328125,-1957.483642578125,251.220703125,-3.9997127056121826,35616768.0,35616768.0,3.3209497928619385,4547.6875,1774858460.7241344,,317.8623046875,251.220703125,27695.748240413697,-4.645689487457275,3.1510262489318848,0.0,0.0,0.0,4026.296250586,0.3251953125,3.8757279980927706e-06
889.607421875,-2169.706298828125,252.240234375,-3.9988677501678467,35870720.0,35870720.0,3.320056676864624,4590.279296875,1774858484.3084946,,334.4853515625,252.240234375,27705.46052181113,-4.653043270111084,3.150545835494995,0.0,0.0,0.0,4049.657180793,0.31640625,1.1922710655198898e-05
909.9091796875,-2063.308349609375,267.322265625,-4.000555992126465,36124672.0,36124672.0,3.325570583343506,4421.666015625,1774858507.669399,,358.8203125,267.322265625,27745.362168557927,-4.675560474395752,3.154973030090332,0.0,0.0,0.0,4073.207216653,0.3447265625,-4.170730790065136e-06
828.9560546875,-2001.112060546875,240.84765625,-3.9986281394958496,36378624.0,36378624.0,3.3345301151275635,4557.7451171875,1774858531.2194495,,309.6435546875,240.84765625,27764.872659334676,-4.6794352531433105,3.163916826248169,0.0,0.0,0.0,4096.57997778,0.3037109375,1.4001880117575638e-05
888.6357421875,-2066.6279296875,262.5712890625,-4.000715732574463,36632576.0,36632576.0,3.329198122024536,4299.64453125,1774858605.4907198,"{'path': 'media/html/render_36632576_43e02388342862b90d83.html', 'size': 3788937.0, '_type': 'html-file', 'sha256': '43e02388342862b90d83f95dd1634dcf0e318cd41f59255da674e3966730b59a'}",369.625,262.5712890625,27706.63377568318,-4.669398784637451,3.1581945419311523,0.0,0.0,0.0,4147.47792983,0.3642578125,-5.719112778024282e-06
894.4072265625,-1994.689208984375,255.23046875,-4.001082897186279,36886528.0,36886528.0,3.3386294841766357,4352.578125,1774858605.7076368,,338.8046875,255.23046875,27736.948662114828,-4.6835527420043945,3.1675689220428467,0.0,0.0,0.0,4171.140372554,0.3349609375,-9.185663657262921e-06
874.884765625,-2175.5849609375,268.453125,-3.9985430240631104,37140480.0,37140480.0,3.3459205627441406,4230.4716796875,1774858629.152578,,349.6083984375,268.453125,27578.219498210638,-4.681340217590332,3.17048978805542,0.0,0.0,0.0,4194.698025258,0.3466796875,1.482814423070522e-05
974.0458984375,-2193.387451171875,249.822265625,-3.998180866241455,37394432.0,37394432.0,3.3367021083831787,5204.314453125,1774858652.7102602,,320.0625,249.822265625,27749.134549965012,-4.687812805175781,3.166684627532959,0.0,0.0,0.0,4218.059225346,0.328125,1.7924981875694357e-05
847.53515625,-2039.156982421875,245.271484375,-4.001235008239746,37648384.0,37648384.0,3.336259365081787,4267.3212890625,1774858676.0714538,,329.5703125,245.271484375,27720.580619055694,-4.692901611328125,3.162752151489258,0.0,0.0,0.0,4241.61273494,0.3193359375,-1.0369901247031521e-05
891.59375,-2096.875,244.0986328125,-3.9990766048431396,37902336.0,37902336.0,3.341524600982666,4477.00927734375,1774858748.8121915,"{'path': 'media/html/render_37902336_6e02a72a0f654d2f70cf.html', 'size': 3720185.0, '_type': 'html-file', 'sha256': '6e02a72a0f654d2f70cf2e7ab036a3c234ba26f637cc5b9f32c7a87651cf5330'}",347.859375,244.0986328125,27757.339170733667,-4.687991619110107,3.1694464683532715,0.0,0.0,0.0,4290.799420111,0.3154296875,9.630496606405359e-06
917.564453125,-2195.7109375,247.1396484375,-4.000636100769043,38156288.0,38156288.0,3.3469889163970947,4665.41357421875,1774858749.0445302,,351.2958984375,247.1396484375,27675.069137092538,-4.698940277099609,3.1726717948913574,0.0,0.0,0.0,4314.603138485,0.328125,-4.808710400538985e-06
910.4384765625,-2048.163330078125,224.8232421875,-3.9994261264801025,38410240.0,38410240.0,3.347853660583496,4867.412109375,1774858772.615393,,287.732421875,224.8232421875,27742.281561090043,-4.701175212860107,3.175321578979492,0.0,0.0,0.0,4337.984802275,0.2890625,6.379537353495834e-06
902.06640625,-2034.231689453125,251.62109375,-3.998518228530884,38664192.0,38664192.0,3.347867727279663,4463.318359375,1774858795.9970453,,339.2294921875,251.62109375,27670.791383957185,-4.701727390289307,3.1727097034454346,0.0,0.0,0.0,4361.549693259,0.333984375,1.4535799891746137e-05
880.0234375,-1851.081298828125,251.4296875,-4.000764846801758,38918144.0,38918144.0,3.347977876663208,4496.5439453125,1774858819.561916,,342.826171875,251.4296875,27723.600124860743,-4.703250885009766,3.1715385913848877,0.0,0.0,0.0,4384.938698739,0.3271484375,-5.860800683876732e-06
922.98828125,-1940.543701171875,263.728515625,-3.99979567527771,39172096.0,39172096.0,3.3531107902526855,4820.04638671875,1774858893.9235306,"{'path': 'media/html/render_39172096_b6a722d85756ffbd607f.html', 'size': 3821845.0, '_type': 'html-file', 'sha256': 'b6a722d85756ffbd607f9b37ba12ef581eb347ea7988f4a3ad3fd87f3957a71c'}",334.6640625,263.728515625,27655.637217258187,-4.703175067901611,3.173940420150757,0.0,0.0,0.0,4435.910744699,0.3349609375,2.893510099966079e-06
941.7373046875,-2144.416015625,244.07421875,-3.9997003078460693,39426048.0,39426048.0,3.349552631378174,5097.2353515625,1774858894.1487553,,320.162109375,244.07421875,27764.748901128893,-4.703846454620361,3.1734578609466553,0.0,0.0,0.0,4459.539405711,0.3056640625,3.660686843431904e-06
882.8974609375,-2021.518310546875,240.8291015625,-4.001678943634033,39680000.0,39680000.0,3.3506228923797607,4395.7783203125,1774858917.5514512,,334.3173828125,240.8291015625,27618.571580020376,-4.7110371589660645,3.1758084297180176,0.0,0.0,0.0,4483.106322326,0.3134765625,-1.4371956240211148e-05
914.513671875,-1926.24755859375,239.7578125,-3.9982941150665283,39933952.0,39933952.0,3.342571496963501,4627.10791015625,1774858941.118525,,315.126953125,239.7578125,27734.758158701745,-4.705379009246826,3.1679635047912598,0.0,0.0,0.0,4506.485015618,0.310546875,1.669611992838327e-05
793.69140625,-1800.352783203125,244.8408203125,-3.9990267753601074,40187904.0,40187904.0,3.3418593406677246,3639.0419921875,1774858964.497241,,312.9482421875,244.8408203125,27678.703030689823,-4.715146064758301,3.169191598892212,0.0,0.0,0.0,4530.050307549,0.3125,9.870173926174175e-06
903.2041015625,-1981.58349609375,253.671875,-4.002263069152832,40441856.0,40441856.0,3.327315092086792,4306.2470703125,1774859038.9298248,"{'path': 'media/html/render_40441856_ae77f902e29fb8f4e35e.html', 'size': 3783533.0, '_type': 'html-file', 'sha256': 'ae77f902e29fb8f4e35e91ea4bdfdb0cb91da3ff6928a42c3f52987c8012b4c9'}",334.4033203125,253.671875,27740.0909377504,-4.70220422744751,3.1591498851776123,0.0,0.0,0.0,4580.917024791,0.3212890625,-1.940806396305561e-05
894.0771484375,-2039.632080078125,256.9765625,-4.000875949859619,40695808.0,40695808.0,3.3309881687164307,4349.3818359375,1774859039.1487029,,330.6796875,256.9765625,27721.966551879388,-4.698349475860596,3.1599647998809814,0.0,0.0,0.0,4604.703430267,0.3330078125,-6.975967608013889e-06
873.033203125,-1900.04931640625,237.69140625,-3.999577283859253,40949760.0,40949760.0,3.323403835296631,4447.85986328125,1774859062.7156727,,313.5166015625,237.69140625,27729.327809328155,-4.6836347579956055,3.154741048812866,0.0,0.0,0.0,4628.093243509,0.3125,4.982418886356754e-06
807.7666015625,-1723.665771484375,237.439453125,-3.9997410774230957,41203712.0,41203712.0,3.3259806632995605,3715.73388671875,1774859086.1054728,,326.5302734375,237.439453125,27653.63184390476,-4.678586006164551,3.1595706939697266,0.0,0.0,0.0,4651.666241133,0.30859375,3.474368213574053e-06
902.244140625,-1990.373046875,254.6923828125,-4.000560760498047,41457664.0,41457664.0,3.320014476776123,4444.466796875,1774859109.6784136,,336.3076171875,254.6923828125,27707.593784582405,-4.6753692626953125,3.1544463634490967,0.0,0.0,0.0,4675.049986836,0.349609375,-4.112636361242039e-06
889.9970703125,-2002.60302734375,241.6396484375,-4.001434326171875,41711616.0,41711616.0,3.316997528076172,4825.75634765625,1774859182.3767982,"{'path': 'media/html/render_41711616_6476d660d919ede2ec6b.html', 'size': 3814137.0, '_type': 'html-file', 'sha256': '6476d660d919ede2ec6b19cd09ecea1f78f7f2b8fd908725a4ab49cd6e8a72ab'}",304.0263671875,241.6396484375,27670.7504101961,-4.67873477935791,3.1540534496307373,0.0,0.0,0.0,4724.363993437,0.322265625,-1.2303949006309267e-05
820.3916015625,-1711.2564697265625,234.7255859375,-3.9993159770965576,41965568.0,41965568.0,3.318744421005249,3798.315185546875,1774859182.5893793,,323.7705078125,234.7255859375,27740.88420400159,-4.683583736419678,3.153757333755493,0.0,0.0,0.0,4747.961954885,0.3076171875,7.450554221577477e-06
907.0908203125,-2053.431884765625,236.7021484375,-3.999953508377075,42219520.0,42219520.0,3.3096871376037598,4546.0068359375,1774859205.9742196,,348.6171875,236.7021484375,27663.752147349012,-4.679662227630615,3.1472864151000977,0.0,0.0,0.0,4771.524315084,0.3271484375,1.544233441563847e-06
790.068359375,-1833.945556640625,217.392578125,-4.002008438110352,42473472.0,42473472.0,3.3106918334960938,3869.868896484375,1774859229.5365155,,309.248046875,217.392578125,27741.29602677578,-4.670286655426025,3.148181438446045,0.0,0.0,0.0,4794.906523577,0.28515625,-1.785403219400905e-05
772.4287109375,-1811.147705078125,205.6689453125,-3.999985694885254,42727424.0,42727424.0,3.3032827377319336,3647.05029296875,1774859252.918748,,316.2978515625,205.6689453125,27655.55679568641,-4.673239231109619,3.1396567821502686,0.0,0.0,0.0,4818.462944579,0.3212890625,1.2919830396640464e-06
