eval/episode_reward_ctrl,training/actor_loss,training/alpha_loss,eval/episode_success_hard,_timestamp,eval/episode_reward_survive,eval/episode_reward_near,step,training/entropy,eval/episode_dist,training/log_alpha,eval/episode_success_easy,training/critic_loss,eval/episode_success,_runtime,training/sps,_step,render,eval/episode_reward,eval/episode_reward_dist,eval/episode_success_any
-1427.9248046875,3.301718235015869,1.526452433608938e-05,0.0,1774882362.206583,769.693359375,0.0,40187904.0,-3.998396873474121,3830.632568359375,-4.71995210647583,303.833984375,3.502723455429077,238.9384765625,4530.575229955,27687.14672490345,40187904.0,,238.9384765625,0.0,0.341796875
-1368.296630859375,3.302290201187134,-1.3840000974596478e-05,0.0,1774882435.3377147,719.5478515625,0.0,40441856.0,-4.001652240753174,3170.98486328125,-4.720786094665527,328.8095703125,3.5024807453155518,218.0029296875,4580.148554572,27767.388591629027,40441856.0,"{'_type': 'html-file', 'sha256': '57d0dadf2e53acbee141c5f83f1b795f1d46fad9b9354c7dbe041531d12b5651', 'path': 'media/html/render_40441856_57d0dadf2e53acbee141.html', 'size': 3836725.0}",218.0029296875,0.0,0.32421875
-1596.474853515625,3.298250913619995,7.818788617441896e-06,0.0,1774882435.5765336,763.595703125,0.0,40695808.0,-3.999232769012451,3553.613525390625,-4.715527057647705,310.4677734375,3.496641159057617,214.5048828125,4603.964608846,27728.07611976623,40695808.0,,214.5048828125,0.0,0.322265625
-1553.6348876953125,3.2972538471221924,-1.0073199518956244e-06,0.0,1774882459.1532578,786.87109375,0.0,40949760.0,-4.000214099884033,3782.22900390625,-4.72792911529541,310.701171875,3.497347831726074,229.150390625,4627.345348834,27739.70226829707,40949760.0,,229.150390625,0.0,0.34375
-1751.50244140625,3.295562267303467,-4.587655894283671e-06,0.0,1774882482.5338864,813.8212890625,0.0,41203712.0,-4.00061559677124,3836.56005859375,-4.724203586578369,345.2099609375,3.493905544281006,265.17578125,4650.921553572,27671.895564687395,41203712.0,,265.17578125,0.0,0.37109375
-1771.7939453125,3.2866482734680176,-2.4188302631955594e-06,0.0,1774882506.1099522,888.1787109375,0.0,41457664.0,-4.0003814697265625,4638.86083984375,-4.7083821296691895,320.796875,3.482494592666626,209.55859375,4674.298062665,27687.205739526904,41457664.0,,209.55859375,0.0,0.33984375
-1760.4912109375,3.282196283340454,-2.4514236429240555e-05,0.0,1774882580.6403809,825.4072265625,0.0,41711616.0,-4.0027618408203125,4286.3671875,-4.712954044342041,299.2919921875,3.4795331954956055,196.5625,4725.451328233,27688.243574384087,41711616.0,"{'sha256': '964b66d38a9a2ad4f9268bc9ad2439dbc131b89662580f378e45ef6be147861b', 'path': 'media/html/render_41711616_964b66d38a9a2ad4f926.html', 'size': 3794121.0, '_type': 'html-file'}",196.5625,0.0,0.32421875
-1645.626220703125,3.275207281112671,1.1193693353561684e-05,0.0,1774882580.8731225,810.115234375,0.0,41965568.0,-3.9989051818847656,3733.857666015625,-4.698225021362305,326.9853515625,3.4718453884124756,210.04296875,4749.074160372,27754.56615175695,41965568.0,,210.04296875,0.0,0.326171875
-1379.8394775390625,3.2786269187927246,1.6252657587756403e-05,0.0,1774882604.2627869,715.56640625,0.0,42219520.0,-3.998331069946289,3202.229736328125,-4.701808929443359,327.83203125,3.471165418624878,256.4921875,4772.626356979,27686.18957162914,42219520.0,,256.4921875,0.0,0.3447265625
-1391.481201171875,3.2801513671875,3.6036794881511014e-06,0.0,1774882627.8149414,716.978515625,0.0,42473472.0,-3.9997081756591797,3131.962158203125,-4.7006940841674805,336.2470703125,3.471816301345825,263.755859375,4796.011044746,27754.877130472603,42473472.0,,263.755859375,0.0,0.3828125
-1239.0087890625,3.268068552017212,-1.8301116142538376e-05,0.0,1774882651.1996515,683.5908203125,0.0,42727424.0,-4.002115726470947,3103.46142578125,-4.692394256591797,291.6396484375,3.461491107940674,203.552734375,4819.566248596,27654.17390504698,42727424.0,,203.552734375,0.0,0.318359375
-1293.272216796875,3.2617251873016357,-2.165145133403712e-06,0.0,1774882725.3597343,720.6083984375,0.0,42981376.0,-4.000339984893799,2861.2734375,-4.696676254272461,360.33203125,3.456601619720459,266.1533203125,4870.170647151,27749.772898752053,42981376.0,"{'sha256': '4910669aa8153e8d53bd16b04ba152990c6938722ab5e2a24b8f1ad80bd6ee44', 'path': 'media/html/render_42981376_4910669aa8153e8d53bd.html', 'size': 3807741.0, '_type': 'html-file'}",266.1533203125,0.0,0.3837890625
-1569.222900390625,3.273782730102539,9.368955943500623e-06,0.0,1774882725.5768197,804.6640625,0.0,43235328.0,-3.9990947246551514,3580.460693359375,-4.693716526031494,348.0380859375,3.461477518081665,261.97265625,4893.974266987,27723.912574840637,43235328.0,,261.97265625,0.0,0.369140625
-1597.142333984375,3.2663002014160156,-1.1657111826934852e-05,0.0,1774882749.1629372,803.982421875,0.0,43489280.0,-4.001371383666992,4201.0693359375,-4.679717540740967,288.1396484375,3.4568533897399902,213.7939453125,4917.361106723,27683.227133906767,43489280.0,,213.7939453125,0.0,0.3125
-1594.89892578125,3.2564001083374023,-8.633168363303412e-06,0.0,1774882772.5495703,858.6650390625,0.0,43743232.0,-4.0010294914245605,4187.8017578125,-4.6848978996276855,351.5791015625,3.44551682472229,206.87890625,4940.927794509,27651.93184825299,43743232.0,,206.87890625,0.0,0.3095703125
-1757.936767578125,3.265622615814209,1.592082298884634e-05,0.0,1774882796.116371,870.8984375,0.0,43997184.0,-3.9984066486358643,4560.06591796875,-4.685727596282959,295.017578125,3.453171730041504,217.6591796875,4964.33115306,27700.664042578563,43997184.0,,217.6591796875,0.0,0.296875
-1565.278076171875,3.260927438735962,1.5645046005374752e-05,0.0,1774882869.0219576,830.08203125,0.0,44251136.0,-3.9984099864959717,4032.93359375,-4.675483703613281,340.1044921875,3.4481208324432373,244.169921875,5013.83280933,27597.644274756232,44251136.0,"{'path': 'media/html/render_44251136_77443c93fb1970051f2a.html', 'size': 3824393.0, '_type': 'html-file', 'sha256': '77443c93fb1970051f2ad38fd19f50218636fa0b55aa4da8135cb5fb33db1c27'}",244.169921875,0.0,0.357421875
-1614.707275390625,3.262885808944702,-2.3111459086067043e-05,0.0,1774882869.2348201,808.1962890625,0.0,44505088.0,-4.002626419067383,3876.73193359375,-4.664917469024658,324.310546875,3.448343515396118,227.3623046875,5037.43880398,27729.659879735,44505088.0,,227.3623046875,0.0,0.357421875
-1752.05126953125,3.2616117000579834,-8.820580660540145e-06,0.0,1774882892.6274037,834.865234375,0.0,44759040.0,-4.001046180725098,4239.064453125,-4.673690319061279,311.486328125,3.4479782581329346,226.08984375,5060.981641254,27682.51198405174,44759040.0,,226.08984375,0.0,0.3603515625
-1614.803466796875,3.246203660964966,2.9863847885280848e-05,0.0,1774882916.1701396,776.431640625,0.0,45012992.0,-3.996899127960205,3882.8408203125,-4.670790195465088,299.8818359375,3.4252002239227295,218.41796875,5084.363870884,27810.312812997643,45012992.0,,218.41796875,0.0,0.318359375
-1611.69482421875,3.2543694972991943,-3.0223394787753932e-05,0.0,1774882939.5525224,805.9052734375,0.0,45266944.0,-4.003353118896484,3665.67138671875,-4.666879177093506,340.85546875,3.4327168464660645,235.9169921875,5107.937582411,27675.274071067037,45266944.0,,235.9169921875,0.0,0.3642578125
-1664.07421875,3.2504935264587402,8.956179044616874e-06,0.0,1774883014.040231,850.0595703125,0.0,45520896.0,-3.99916672706604,4443.23583984375,-4.675594329833984,310.6279296875,3.4310123920440674,231.80859375,5158.851079842,27715.887801892914,45520896.0,"{'path': 'media/html/render_45520896_44d6cbd0c6748a713065.html', 'size': 3819053.0, '_type': 'html-file', 'sha256': '44d6cbd0c6748a7130650213f0adb32db747c4d55080ccbb0df65868dc3ccd06'}",231.80859375,0.0,0.3173828125
-1737.5205078125,3.2467153072357178,1.5488780263694935e-05,0.0,1774883014.2707796,856.2548828125,0.0,45774848.0,-3.9984476566314697,4598.2890625,-4.667826175689697,288.8037109375,3.4264333248138428,225.115234375,5182.68844263,27632.947458786406,45774848.0,,225.115234375,0.0,0.3173828125
-1863.20751953125,3.2373547554016113,-4.007485767942853e-05,0.0,1774883037.876989,872.4169921875,0.0,46028800.0,-4.004337310791016,4399.59814453125,-4.659850120544434,332.7314453125,3.4166548252105713,249.3818359375,5206.090863413,27641.18249420312,46028800.0,,249.3818359375,0.0,0.359375
-1865.136962890625,3.2420880794525146,2.907795351347886e-05,0.0,1774883061.2793345,852.9921875,0.0,46282752.0,-3.9970717430114746,4595.2880859375,-4.657948970794678,289.3466796875,3.4162750244140625,204.2109375,5229.630686868,27702.202885148818,46282752.0,,204.2109375,0.0,0.30859375
-1598.1680908203125,3.2435548305511475,-6.315281098068226e-06,0.0,1774883084.8192348,812.2216796875,0.0,46536704.0,-4.000785827636719,4089.07666015625,-4.657690048217773,323.06640625,3.4143059253692627,242.3740234375,5253.018316247,27813.008380835876,46536704.0,,242.3740234375,0.0,0.3359375
-1632.9267578125,3.2489707469940186,-3.1853096515988e-07,0.0,1774883157.9096456,847.1748046875,0.0,46790656.0,-4.000152587890625,4212.95654296875,-4.660879611968994,331.2294921875,3.4246110916137695,229.001953125,5302.720514829,27672.487229032755,46790656.0,"{'sha256': 'ce40c7c995d3ec2cf1ba0f718cde11159db245400b60f517905af4800e40d78f', 'path': 'media/html/render_46790656_ce40c7c995d3ec2cf1ba.html', 'size': 3786817.0, '_type': 'html-file'}",229.001953125,0.0,0.3662109375
-1687.5072021484375,3.239792585372925,7.514640856243204e-06,0.0,1774883158.1399465,853.0517578125,0.0,47044608.0,-3.9993183612823486,4320.869140625,-4.662886619567871,305.6298828125,3.4082837104797363,220.0908203125,5326.373544041,27734.20499034102,47044608.0,,220.0908203125,0.0,0.318359375
-1852.58447265625,3.236435890197754,-5.553997652896214e-06,0.0,1774883181.5621796,919.01953125,0.0,47298560.0,-4.000703811645508,4991.109375,-4.662245273590088,305.109375,3.4092319011688232,226.0341796875,5349.944261053,27577.34411625468,47298560.0,,226.0341796875,0.0,0.3349609375
-1619.3685302734375,3.232309103012085,-1.0533334716456011e-05,0.0,1774883205.1327562,821.86328125,0.0,47552512.0,-4.001223564147949,3788.8046875,-4.6441264152526855,359.4599609375,3.4025747776031494,249.2392578125,5373.330046283,27722.39440817276,47552512.0,,249.2392578125,0.0,0.3876953125
-1804.9683837890625,3.2350964546203613,6.993904207774904e-06,0.0,1774883228.518642,851.9404296875,0.0,47806464.0,-3.9993906021118164,4058.142578125,-4.6477227210998535,344.4677734375,3.408400535583496,221.47265625,5396.889464277,27656.3358993455,47806464.0,,221.47265625,0.0,0.3251953125
-1590.759765625,3.2429728507995605,6.981120350246783e-06,0.0,1774883303.2030036,803.263671875,0.0,48060416.0,-3.9993834495544434,3786.03173828125,-4.664632320404053,341.2080078125,3.416606903076172,249.4169921875,5448.013885649,27758.802570228876,48060416.0,"{'size': 3807073.0, '_type': 'html-file', 'sha256': '3cae0c98a4ef19a4ce2f975a117c88e30e46197984a457523ceafa3f22e38b80', 'path': 'media/html/render_48060416_3cae0c98a4ef19a4ce2f.html'}",249.4169921875,0.0,0.357421875
-1711.981689453125,3.2437655925750732,-3.639379201558768e-06,0.0,1774883303.4298847,855.4873046875,0.0,48314368.0,-4.000494480133057,4323.68359375,-4.654830455780029,321.5693359375,3.416703939437866,240.453125,5471.830208198,27689.02020212182,48314368.0,,240.453125,0.0,0.3681640625
-1658.600830078125,3.2531521320343018,4.365836957731517e-06,0.0,1774883327.0188332,884.765625,0.0,48568320.0,-3.999654531478882,4555.79833984375,-4.656985759735107,352.7177734375,3.426353931427002,221.6474609375,5495.222490793,27690.903291391365,48568320.0,,221.6474609375,0.0,0.31640625
-1504.7091064453125,3.2572548389434814,1.1377704140613787e-05,0.0,1774883350.410905,738.853515625,0.0,48822272.0,-3.9989118576049805,3453.93017578125,-4.670036315917969,343.73046875,3.425584316253662,229.9599609375,5518.771833617,27656.561380852803,48822272.0,,229.9599609375,0.0,0.3232421875
-1474.272705078125,3.2527127265930176,-1.2219703421578743e-05,0.0,1774883373.960425,781.884765625,0.0,49076224.0,-4.001407146453857,3515.863525390625,-4.671044826507568,339.453125,3.4239914417266846,240.5625,5542.161718363,27777.00776656955,49076224.0,,240.5625,0.0,0.3671875
-1577.8212890625,3.253634452819824,8.969764166977257e-06,0.0,1774883446.8461733,824.12890625,0.0,49330176.0,-3.9991679191589355,3626.6806640625,-4.675715923309326,376.3662109375,3.424774169921875,227.6591796875,5591.657052534,27661.747752108797,49330176.0,"{'sha256': '7c924992d8bd930412442105f690acda0822dc1875067a5c0e645358b7a7ee7f', 'path': 'media/html/render_49330176_7c924992d8bd93041244.html', 'size': 3819161.0, '_type': 'html-file'}",227.6591796875,0.0,0.328125
-1724.158935546875,3.254138708114624,7.007164640526753e-06,0.0,1774883447.0841906,866.6015625,0.0,49584128.0,-3.9993622303009033,4254.2529296875,-4.673840045928955,344.009765625,3.4248414039611816,218.6669921875,5615.31134007,27731.702287614695,49584128.0,,218.6669921875,0.0,0.3388671875
-1646.29833984375,3.2514841556549072,-1.4048434422875289e-05,0.0,1774883470.5000038,831.158203125,0.0,49838080.0,-4.001609802246094,3864.107666015625,-4.675663471221924,338.6787109375,3.4254355430603027,253.1123046875,5638.85316194,27634.920437125733,49838080.0,,253.1123046875,0.0,0.3681640625
-1667.7642822265625,3.2532477378845215,1.5024344065750483e-05,0.0,1774883494.041635,837.3740234375,0.0,50092032.0,-3.9985063076019287,4154.15966796875,-4.693565845489502,331.1650390625,3.4263899326324463,209.8671875,5662.232479254,27823.33218228209,50092032.0,,209.8671875,0.0,0.3232421875
-1518.27978515625,3.267550230026245,3.835482687009062e-07,0.0,1774883517.4211178,824.16015625,0.0,50345984.0,-4.000077247619629,3808.455078125,-4.681846618652344,353.16796875,3.442559242248535,241.359375,5685.791266124,27693.887533402125,50345984.0,,241.359375,0.0,0.3466796875
-1488.404052734375,3.2626705169677734,-1.816607800719794e-05,0.0,1774883592.0308943,811.4150390625,0.0,50599936.0,-4.002044677734375,3427.365234375,-4.678228855133057,373.5849609375,3.430896043777466,258.0185546875,5736.841789351,27774.72112440654,50599936.0,"{'path': 'media/html/render_50599936_7d0a6a967996ceed6fe4.html', 'size': 3813293.0, '_type': 'html-file', 'sha256': '7d0a6a967996ceed6fe4ad7b3d52888ffb28ffffe783733e72587de709c52965'}",258.0185546875,0.0,0.3681640625
-1517.766357421875,3.256599187850952,1.0837046829692554e-05,0.0,1774883592.251037,817.2861328125,0.0,50853888.0,-3.998969078063965,3750.32763671875,-4.684316635131836,329.3349609375,3.4258570671081543,223.6875,5760.654381759,27671.677021923366,50853888.0,,223.6875,0.0,0.3095703125
-1722.048583984375,3.26999568939209,1.789423004083801e-05,0.0,1774883615.8430758,838.9892578125,0.0,51107840.0,-3.9981918334960938,3799.48828125,-4.679581165313721,363.4150390625,3.4388091564178467,267.408203125,5784.038753442,27705.577986856424,51107840.0,,267.408203125,0.0,0.3759765625
-1681.622802734375,3.267742395401001,1.2185133527964354e-05,0.0,1774883639.2273319,867.3515625,0.0,51361792.0,-3.9987738132476807,3983.22802734375,-4.694630146026611,362.3662109375,3.437270164489746,254.3828125,5807.580733885,27696.57930256489,51361792.0,,254.3828125,0.0,0.3662109375
-1354.8099365234375,3.269953489303589,-3.8558712844860565e-07,0.0,1774883662.7693114,795.7509765625,0.0,51615744.0,-4.000155448913574,3526.083984375,-4.6944661140441895,361.951171875,3.4367082118988037,249.470703125,5830.981800348,27804.704772927602,51615744.0,,249.470703125,0.0,0.3388671875
-1517.793212890625,3.271449565887451,-2.3947755835251883e-05,0.0,1774883686.170282,801.2861328125,0.0,51869696.0,-4.002711772918701,3260.789794921875,-4.698716163635254,387.9208984375,3.440131902694702,262.419921875,5830.995036593,27635.286816952477,51869696.0,,262.419921875,0.0,0.359375
