eval/episode_reward_dist,render,training/log_alpha,eval/episode_success_hard,training/sps,eval/episode_success,training/entropy,eval/episode_reward_near,training/actor_loss,eval/episode_reward,eval/episode_success_any,training/alpha_loss,eval/episode_reward_ctrl,training/critic_loss,step,_runtime,eval/episode_reward_survive,_timestamp,eval/episode_dist,eval/episode_success_easy,_step
0.0,,-4.383102893829346,0.0,27781.96985066282,135.9951171875,-4.0012359619140625,0.0,3.185466766357422,135.9951171875,0.22265625,-1.3773083992418833e-05,-1614.6326904296875,3.4225378036499023,22157312.0,2478.810833729,841.8740234375,1774824700.4356556,4728.357421875,259.7060546875,22157312.0
0.0,,-4.413483142852783,0.0,27695.30176314611,140.2001953125,-3.999035120010376,0.0,3.1898508071899414,140.2001953125,0.2001953125,1.3148014659236651e-05,-1677.403076171875,3.4313199520111084,22411264.0,2502.363518292,848.2978515625,1774824723.811633,4361.970703125,324.6123046875,22411264.0
0.0,"{'path': 'media/html/render_22665216_1f71ab78b29796e9e93e.html', 'size': 3839681.0, '_type': 'html-file', 'sha256': '1f71ab78b29796e9e93e2ed382cb67cdcf389018406f807e8e876ddac1dfb88e'}",-4.424742221832275,0.0,27776.216779016526,148.7587890625,-3.996976375579834,0.0,3.200730562210083,148.7587890625,0.2353515625,3.7505265936488286e-05,-1651.5244140625,3.4472508430480957,22665216.0,2552.117995458,903.103515625,1774824797.119447,4685.07275390625,319.6943359375,22665216.0
0.0,,-4.42751407623291,0.0,27634.81002319255,148.3076171875,-4.001627445220947,0.0,3.208383083343506,148.3076171875,0.2333984375,-1.8072669263347052e-05,-1221.5491943359375,3.4568352699279785,22919168.0,2575.942290295,700.6455078125,1774824797.357607,3245.69921875,312.302734375,22919168.0
0.0,,-4.436572551727295,0.0,27714.193123260044,132.23046875,-4.000047206878662,0.0,3.195953130722046,132.23046875,0.2177734375,7.437361091433559e-07,-1405.1103515625,3.4459009170532227,23173120.0,2599.333929862,755.0390625,1774824820.9430914,3560.1220703125,294.3720703125,23173120.0
0.0,,-4.439258098602295,0.0,27644.285171103846,157.447265625,-3.9978370666503906,0.0,3.201240062713623,157.447265625,0.2587890625,2.6683494070312008e-05,-1486.7998046875,3.454266309738159,23427072.0,2622.90655777,784.654296875,1774824844.334767,3442.658447265625,319.33203125,23427072.0
0.0,,-4.450056552886963,0.0,27717.78825187864,137.91796875,-3.999882221221924,0.0,3.2057876586914062,137.91796875,0.212890625,2.688097083591856e-06,-1514.248291015625,3.4501454830169678,23681024.0,2646.29995985,781.08984375,1774824867.907407,3956.9619140625,270.28125,23681024.0
0.0,"{'path': 'media/html/render_23934976_e1e682c1e5b8e0e8b21b.html', 'size': 3859337.0, '_type': 'html-file', 'sha256': 'e1e682c1e5b8e0e8b21bf7a3502b5c4e36f42ef0bdfda2f1ca028ee59e1dee05'}",-4.454051494598389,0.0,27635.676867992275,174.068359375,-4.002136707305908,0.0,3.2122509479522705,174.068359375,0.275390625,-2.3783450160408393e-05,-1592.67431640625,3.4645893573760986,23934976.0,2696.392031042,845.1044921875,1774824941.3934822,4149.6552734375,341.603515625,23934976.0
0.0,,-4.468372821807861,0.0,27704.492013634805,154.7197265625,-3.9960567951202393,0.0,3.2041211128234863,154.7197265625,0.2548828125,4.7069068386917934e-05,-1636.5443115234375,3.4492292404174805,24188928.0,2720.028679994,891.40625,1774824941.611101,4524.67578125,308.0712890625,24188928.0
0.0,,-4.469954967498779,0.0,27587.756621380075,174.4296875,-3.998318672180176,0.0,3.202577590942383,174.4296875,0.2744140625,2.006226532103028e-05,-1498.6619873046875,3.4458720684051514,24442880.0,2743.598511066,813.2255859375,1774824965.0294874,3938.69287109375,315.267578125,24442880.0
0.0,,-4.4815545082092285,0.0,27732.26474261528,155.9296875,-4.002438068389893,0.0,3.203636646270752,155.9296875,0.2353515625,-2.6196345061180182e-05,-1709.52294921875,3.4508848190307617,24696832.0,2766.97248216,873.8046875,1774824988.5993152,4520.60546875,293.3505859375,24696832.0
0.0,,-4.488428592681885,0.0,27697.7150721355,140.2109375,-3.998906135559082,0.0,3.205089569091797,140.2109375,0.2490234375,1.3670146472577471e-05,-1399.02197265625,3.4550914764404297,24950784.0,2790.540784028,807.4423828125,1774825011.9733493,3781.85791015625,314.177734375,24950784.0
0.0,"{'sha256': 'c08ef6e7c7a8952c89e8dd011a6e594dcf8ca752f0fe40a3a0195b7575735d92', 'path': 'media/html/render_25204736_c08ef6e7c7a8952c89e8.html', 'size': 3845125.0, '_type': 'html-file'}",-4.492670059204102,0.0,27743.332200438115,160.10546875,-3.99949049949646,0.0,3.190528631210327,160.10546875,0.251953125,6.8697959250130225e-06,-1597.16748046875,3.432703733444214,25204736.0,2840.512839031,880.6171875,1774825085.5142777,4162.650390625,328.33203125,25204736.0
0.0,,-4.492873668670654,0.0,27690.87521593203,162.3896484375,-3.9996933937072754,0.0,3.2009880542755127,162.3896484375,0.263671875,4.660179456550395e-06,-1394.14501953125,3.451176643371582,25458688.0,2864.329740672,808.6201171875,1774825085.7204585,3717.113525390625,338.451171875,25458688.0
0.0,,-4.495730876922607,0.0,27653.64548491788,142.8232421875,-4.0002241134643555,0.0,3.1908915042877197,142.8232421875,0.2421875,-1.372246515529696e-06,-1372.818603515625,3.4284121990203857,25712640.0,2887.728486024,776.7724609375,1774825109.330588,3620.33203125,299.0,25712640.0
0.0,,-4.520565032958984,0.0,27620.488788769748,170.57421875,-3.998976945877075,0.0,3.195614814758301,170.57421875,0.26171875,1.2408304428390693e-05,-1443.97265625,3.439178943634033,25966592.0,2911.284304196,831.2548828125,1774825132.729265,4226.10107421875,265.423828125,25966592.0
0.0,,-4.519335746765137,0.0,27764.20032540737,164.2275390625,-4.002184867858887,0.0,3.1934871673583984,164.2275390625,0.2509765625,-2.3178918127086945e-05,-1623.83056640625,3.4295763969421387,26220544.0,2934.651058091,863.5947265625,1774825156.2851408,4551.8330078125,283.6220703125,26220544.0
0.0,"{'size': 3794649.0, '_type': 'html-file', 'sha256': '11501a2ac99bd9ec156d5ba070313008593955feef7648ec5109b20203ba657d', 'path': 'media/html/render_26474496_11501a2ac99bd9ec156d.html'}",-4.521363735198975,0.0,27718.080374509726,169.212890625,-3.997109889984131,0.0,3.183793783187866,169.212890625,0.263671875,3.316761285532266e-05,-1679.869140625,3.421394109725952,26474496.0,2984.697229593,834.7451171875,1774825229.6986504,4632.34619140625,261.2587890625,26474496.0
0.0,,-4.514944553375244,0.0,27730.196262429687,177.251953125,-4.001274585723877,0.0,3.1840662956237793,177.251953125,0.263671875,-1.2826578313251957e-05,-1566.992431640625,3.4247992038726807,26728448.0,3008.335994553,833.158203125,1774825229.9022884,3680.183349609375,336.5986328125,26728448.0
0.0,,-4.523104190826416,0.0,27544.62930352876,165.470703125,-3.9981608390808105,0.0,3.1787772178649902,165.470703125,0.26171875,2.1343574189813808e-05,-1664.650634765625,3.417417287826538,26982400.0,3031.908082747,835.212890625,1774825253.3368955,4062.121826171875,308.1572265625,26982400.0
0.0,,-4.532381057739258,0.0,27720.025851887334,197.71484375,-4.000819206237793,0.0,3.183361768722534,197.71484375,0.326171875,-7.752133569738362e-06,-1473.5345458984375,3.4160008430480957,27236352.0,3055.296407149,780.01171875,1774825276.9089541,3236.970703125,348.8564453125,27236352.0
0.0,,-4.53040885925293,0.0,27661.607670828205,172.6123046875,-3.9982283115386963,0.0,3.168783187866211,172.6123046875,0.2548828125,2.0210232833051123e-05,-1645.793212890625,3.404604196548462,27490304.0,3078.842646413,802.2197265625,1774825300.2972395,4045.64453125,284.958984375,27490304.0
0.0,"{'size': 3804929.0, '_type': 'html-file', 'sha256': '04b91280e053f1fc9fe4e8d72d6a34546ffd3a196f200f6f5b4055fa82e16ef7', 'path': 'media/html/render_27744256_04b91280e053f1fc9fe4.html'}",-4.531032085418701,0.0,27795.7177527906,192.779296875,-3.9998018741607666,0.0,3.1733808517456055,192.779296875,0.2978515625,3.316326910862699e-06,-1489.042724609375,3.404550075531006,27744256.0,3128.79548242,820.25,1774825373.7969346,3745.528564453125,321.8642578125,27744256.0
0.0,,-4.535325527191162,0.0,27682.666666250836,168.1279296875,-4.00146484375,0.0,3.16563081741333,168.1279296875,0.29296875,-1.4582253243133891e-05,-1235.3388671875,3.3946125507354736,27998208.0,3152.63034818,677.1962890625,1774825374.0231924,2645.0859375,313.2197265625,27998208.0
0.0,,-4.523072242736816,0.0,27687.60589409766,191.8359375,-4.001204967498779,0.0,3.1619908809661865,191.8359375,0.3115234375,-1.1963482393184677e-05,-1413.080078125,3.392225980758667,28252160.0,3176.006261773,775.8818359375,1774825397.6312447,3241.560791015625,354.4609375,28252160.0
0.0,,-4.540197372436523,0.0,27692.613122180534,214.5615234375,-3.997845411300659,0.0,3.1618635654449463,214.5615234375,0.3095703125,2.4485350877512246e-05,-1564.0196533203125,3.3969500064849854,28506112.0,3199.587076251,786.8427734375,1774825421.007102,3399.95166015625,328.3359375,28506112.0
0.0,,-4.528739929199219,0.0,27687.570628212095,167.0048828125,-4.00150203704834,0.0,3.1660938262939453,167.0048828125,0.2568359375,-1.5009526578069199e-05,-1640.0474853515625,3.3976504802703857,28760064.0,3222.973392418,851.2216796875,1774825444.5877934,4223.0107421875,298.58984375,28760064.0
0.0,"{'sha256': 'ef71c69fd99da5813bafcedbad6bdc2d60af0586822981b681d481ad80017993', 'path': 'media/html/render_29014016_ef71c69fd99da5813baf.html', 'size': 3797165.0, '_type': 'html-file'}",-4.537026882171631,0.0,27658.004836838056,170.333984375,-3.9979000091552734,0.0,3.1678240299224854,170.333984375,0.2724609375,2.375397707510274e-05,-1505.728271484375,3.3961000442504883,29014016.0,3273.201462,779.48828125,1774825518.202889,3475.3935546875,313.0634765625,29014016.0
0.0,,-4.5324788093566895,0.0,27775.383103720604,216.630859375,-4.002412796020508,0.0,3.1599488258361816,216.630859375,0.3212890625,-2.4958015274023637e-05,-1565.2435302734375,3.3919289112091064,29267968.0,3296.837821144,818.1083984375,1774825518.4470184,3425.50146484375,373.306640625,29267968.0
0.0,,-4.550195693969727,0.0,27665.016718143965,184.8134765625,-3.9979612827301025,0.0,3.168895721435547,184.8134765625,0.2802734375,2.3214621251099743e-05,-1727.4510498046875,3.401651620864868,29521920.0,3320.393008077,872.5634765625,1774825541.8386896,4078.153564453125,325.6484375,29521920.0
0.0,,-4.537717342376709,0.0,27765.790386184795,185.251953125,-4.000690937042236,0.0,3.170858860015869,185.251953125,0.2841796875,-6.297823347267695e-06,-1489.87548828125,3.4074220657348633,29775872.0,3343.771440994,800.5205078125,1774825565.393858,3537.98486328125,332.6669921875,29775872.0
0.0,,-4.544558525085449,0.0,27684.082628295608,180.2373046875,-3.9972472190856934,0.0,3.1716270446777344,180.2373046875,0.298828125,3.035656663996633e-05,-1447.468505859375,3.406416654586792,30029824.0,3367.345070655,769.1142578125,1774825588.7721786,3361.77392578125,327.626953125,30029824.0
0.0,"{'size': 3844197.0, '_type': 'html-file', 'sha256': 'b56f5a4d5a4fe83d2ea9879a7c34e62f1b2347b55fe9a89cd66d02473bcea314', 'path': 'media/html/render_30283776_b56f5a4d5a4fe83d2ea9.html'}",-4.556035995483398,0.0,27708.83713822004,188.232421875,-4.002533435821533,0.0,3.174196720123291,188.232421875,0.302734375,-2.5644256311352365e-05,-1505.44091796875,3.4065182209014893,30283776.0,3416.241192931,781.9345703125,1774825661.2426317,3519.43896484375,335.87890625,30283776.0
0.0,,-4.538733005523682,0.0,27694.133789092106,173.126953125,-3.9998459815979004,0.0,3.169987678527832,173.126953125,0.2841796875,2.8421727620298043e-06,-1457.9246826171875,3.402512550354004,30537728.0,3440.047583814,764.6591796875,1774825661.4525576,3404.19482421875,328.759765625,30537728.0
0.0,,-4.551606178283691,0.0,27696.280431317027,171.40234375,-4.000504970550537,0.0,3.1839804649353027,171.40234375,0.25390625,-4.290302058507223e-06,-1668.09716796875,3.415799379348755,30791680.0,3463.413941685,874.7705078125,1774825685.0483937,4113.177734375,329.0517578125,30791680.0
0.0,,-4.560817718505859,0.0,27712.98966671439,214.9482421875,-3.998014450073242,0.0,3.1744024753570557,214.9482421875,0.326171875,2.227130244136788e-05,-1817.73583984375,3.407231569290161,31045632.0,3486.965573838,914.3544921875,1774825708.414699,4420.66162109375,347.0732421875,31045632.0
0.0,,-4.547759532928467,0.0,27790.83704235051,173.2587890625,-3.9996469020843506,0.0,3.180826187133789,173.2587890625,0.3076171875,4.828647433896549e-06,-1559.1455078125,3.41573166847229,31299584.0,3510.319622852,825.0087890625,1774825731.9654331,3634.1337890625,340.9130859375,31299584.0
0.0,"{'sha256': '19c5bc8aea71e08df7bd8e59157025fee9c68f88b261ae4841f5d82d28a10eb1', 'path': 'media/html/render_31553536_19c5bc8aea71e08df7bd.html', 'size': 3798981.0, '_type': 'html-file'}",-4.558199882507324,0.0,27756.934828036563,177.4091796875,-3.9992153644561768,0.0,3.178588628768921,177.4091796875,0.2822265625,9.285184205509722e-06,-1553.758544921875,3.411327838897705,31553536.0,3560.608110659,813.27734375,1774825805.609578,3515.02978515625,352.1103515625,31553536.0
0.0,,-4.559256076812744,0.0,27772.817204446867,188.7158203125,-4.002548694610596,0.0,3.1822803020477295,188.7158203125,0.2939453125,-2.5582221496733837e-05,-1587.410888671875,3.4174275398254395,31807488.0,3584.274963219,831.5634765625,1774825805.845965,3659.9326171875,352.232421875,31807488.0
0.0,,-4.552981853485107,0.0,27553.78966460127,203.06640625,-3.9980697631835938,0.0,3.1770687103271484,203.06640625,0.3125,2.157802191504743e-05,-1728.8060302734375,3.4090137481689453,32061440.0,3607.844248782,852.716796875,1774825829.2758262,4196.22412109375,319.5283203125,32061440.0
0.0,,-4.541468620300293,0.0,27722.391522082693,166.611328125,-4.001752853393555,0.0,3.176811456680298,166.611328125,0.25,-1.73388616531156e-05,-1646.6881103515625,3.412322998046875,32315392.0,3631.222680674,851.294921875,1774825852.8450985,3938.05126953125,345.4365234375,32315392.0
0.0,,-4.546071529388428,0.0,27689.943718869177,178.8388671875,-3.9998841285705566,0.0,3.1697611808776855,178.8388671875,0.27734375,2.4138500975823263e-06,-1370.58837890625,3.406230926513672,32569344.0,3654.76593888,723.455078125,1774825876.2235296,3044.644775390625,318.828125,32569344.0
0.0,"{'path': 'media/html/render_32823296_6c3e2026551d408711f4.html', 'size': 3817009.0, '_type': 'html-file', 'sha256': '6c3e2026551d408711f4b63f267abdd4a3c7c96b7d58f7e820b4d02555287818'}",-4.547185897827148,0.0,27806.71977718533,192.9892578125,-4.001553535461426,0.0,3.167166233062744,192.9892578125,0.3037109375,-1.565221100463532e-05,-1685.3973388671875,3.408005475997925,32823296.0,3705.017707749,823.6591796875,1774825950.0191412,3733.05322265625,339.4951171875,32823296.0
0.0,,-4.53165864944458,0.0,27726.102087058687,184.12890625,-3.999147415161133,0.0,3.1670873165130615,184.12890625,0.291015625,1.0371318239776883e-05,-1684.864990234375,3.410299301147461,33077248.0,3728.875305348,805.1279296875,1774825950.2893114,3789.20361328125,324.3662109375,33077248.0
0.0,,-4.511177062988281,0.0,27715.225049700104,180.0166015625,-4.0013580322265625,0.0,3.170637369155884,180.0166015625,0.2890625,-1.3485144336300436e-05,-1683.17529296875,3.4099690914154053,33331200.0,3752.258275404,813.1171875,1774825973.8759642,3652.411376953125,338.3984375,33331200.0
0.0,,-4.51823616027832,0.0,27667.70503366913,185.2509765625,-3.9991347789764404,0.0,3.1751785278320312,185.2509765625,0.31640625,1.0501070391910616e-05,-1689.04296875,3.414724349975586,33585152.0,3775.803956872,797.4990234375,1774825997.2592049,3667.27685546875,315.56640625,33585152.0
0.0,,-4.533946990966797,0.0,27815.9492661384,205.259765625,-4.000213623046875,0.0,3.17982816696167,205.259765625,0.3251953125,-1.2014247658953536e-06,-1790.21923828125,3.4216792583465576,33839104.0,3799.166160716,834.8212890625,1774826020.8046682,3726.143798828125,355.7626953125,33839104.0
0.0,"{'path': 'media/html/render_34093056_042339e3ff4fe093c870.html', 'size': 3813185.0, '_type': 'html-file', 'sha256': '042339e3ff4fe093c870fb6a15223a4b9b0fe59fc34aebbd5dcd48cb674e32e0'}",-4.522944450378418,0.0,27737.104675556395,195.29296875,-4.002739429473877,0.0,3.1766247749328613,195.29296875,0.306640625,-2.9174387236707844e-05,-1674.712890625,3.4152565002441406,34093056.0,3848.360925167,827.5078125,1774826093.3623636,3442.757080078125,364.3466796875,34093056.0
0.0,,-4.521424770355225,0.0,27760.37754275837,206.30859375,-3.997650384902954,0.0,3.1804068088531494,206.30859375,0.33203125,2.7260866772849113e-05,-1722.073974609375,3.41884183883667,34347008.0,3872.021752494,853.3154296875,1774826093.6268358,3718.42626953125,359.34765625,34347008.0
0.0,,-4.509232521057129,0.0,27657.213430868447,193.9169921875,-4.001865863800049,0.0,3.1831631660461426,193.9169921875,0.3017578125,-1.942474045790732e-05,-1739.5985107421875,3.4234461784362793,34600960.0,3895.59521928,820.2529296875,1774826117.0224745,3774.154052734375,334.48828125,34600960.0
0.0,,-4.5164666175842285,0.0,27700.281519764543,208.5244140625,-3.996978521347046,0.0,3.189743995666504,208.5244140625,0.3203125,3.433002711972222e-05,-1937.4732666015625,3.4302663803100586,34854912.0,3918.97952589,879.6982421875,1774826140.5961246,4190.5185546875,334.10546875,34854912.0
0.0,,-4.512125015258789,0.0,27668.58113066119,187.1025390625,-4.003591537475586,0.0,3.1897175312042236,187.1025390625,0.3173828125,-3.8272381061688066e-05,-1623.558349609375,3.428959608078003,35108864.0,3942.52647467,830.685546875,1774826163.9803112,3606.01806640625,340.1533203125,35108864.0
0.0,"{'path': 'media/html/render_35362816_a862f1e01a9142d23086.html', 'size': 3797473.0, '_type': 'html-file', 'sha256': 'a862f1e01a9142d23086058530d3373a352e4a67b69fd871efaf24fad088e5e2'}",-4.527205944061279,0.0,27785.38616252399,192.576171875,-3.997098684310913,0.0,3.1800789833068848,192.576171875,0.318359375,3.329155151732266e-05,-1629.6695556640625,3.4197440147399902,35362816.0,3992.849278639,798.12109375,1774826237.850726,3365.8095703125,355.673828125,35362816.0
0.0,,-4.517481327056885,0.0,27716.94726159831,210.0947265625,-4.000996112823486,0.0,3.1818199157714844,210.0947265625,0.330078125,-9.664818207966164e-06,-1768.990966796875,3.420804977416992,35616768.0,4016.681145596,857.2900390625,1774826238.0856054,3875.1611328125,334.9970703125,35616768.0
0.0,,-4.509785175323486,0.0,27691.39138155165,184.767578125,-4.00187873840332,0.0,3.1749484539031982,184.767578125,0.3203125,-1.9653034541988745e-05,-1869.5924072265625,3.414158344268799,35870720.0,4040.053297825,888.181640625,1774826261.681888,4310.291015625,315.9267578125,35870720.0
0.0,,-4.517185211181641,0.0,27732.31095302621,199.9267578125,-3.996176242828369,0.0,3.1889755725860596,199.9267578125,0.3095703125,4.320740481489338e-05,-1637.415771484375,3.4291863441467285,36124672.0,4063.622236691,824.19921875,1774826285.0541706,3669.46826171875,345.302734375,36124672.0
0.0,,-4.517544746398926,0.0,27758.9255520046,229.4296875,-4.003464221954346,0.0,3.189995765686035,229.4296875,0.34765625,-3.6775501939700916e-05,-1652.4766845703125,3.42634916305542,36378624.0,4087.007110452,844.55078125,1774826308.6230106,3573.09619140625,369.0400390625,36378624.0
0.0,"{'path': 'media/html/render_36632576_4986b1873c81fbf5812a.html', 'size': 3793741.0, '_type': 'html-file', 'sha256': '4986b1873c81fbf5812aa1e4144818e8c8ce80329b2c1f8f4e7a6d8000ccf2a5'}",-4.515810489654541,0.0,27692.61600207366,182.5244140625,-3.9970333576202393,0.0,3.17631196975708,182.5244140625,0.2880859375,3.378069959580898e-05,-1534.7890625,3.409926176071167,36632576.0,4137.595567149,792.81640625,1774826382.5970268,3192.5126953125,356.25,36632576.0
0.0,,-4.511423587799072,0.0,27719.62187416373,159.7646484375,-4.002065658569336,0.0,3.1859962940216064,159.7646484375,0.2646484375,-2.1361531253205612e-05,-1684.06640625,3.4275550842285156,36886528.0,4161.284842529,823.0458984375,1774826382.818716,4146.34814453125,285.9140625,36886528.0
0.0,,-4.522630214691162,0.0,27473.717061273128,207.4560546875,-3.9993326663970947,0.0,3.187490701675415,207.4560546875,0.3203125,8.606704795965925e-06,-1602.0908203125,3.4223546981811523,37140480.0,4184.858934521,861.462890625,1774826406.285694,3788.213623046875,353.5400390625,37140480.0
0.0,,-4.532201766967773,0.0,27737.71068886013,182.5322265625,-3.9978244304656982,0.0,3.1854522228240967,182.5322265625,0.302734375,2.4789815142867155e-05,-1561.394287109375,3.422736644744873,37394432.0,4208.242241177,846.87890625,1774826429.8597033,3671.0576171875,346.3349609375,37394432.0
0.0,,-4.527884006500244,0.0,27701.406786537445,248.6318359375,-4.003290176391602,0.0,3.1922214031219482,248.6318359375,0.3623046875,-3.4865366615122184e-05,-1746.4248046875,3.4296746253967285,37648384.0,4231.814464477,902.5107421875,1774826453.2431035,3887.467041015625,403.482421875,37648384.0
0.0,"{'path': 'media/html/render_37902336_edcea9890126a3ae2b4b.html', 'size': 3803137.0, '_type': 'html-file', 'sha256': 'edcea9890126a3ae2b4b5bbb1d4127281f6c842d456c693c26329b667cd5321e'}",-4.531955242156982,0.0,27742.89141358057,223.5986328125,-3.9972379207611084,0.0,3.1858160495758057,223.5986328125,0.376953125,3.15056495310273e-05,-1602.44384765625,3.4211339950561523,37902336.0,4280.936994196,839.923828125,1774826525.938436,3549.39404296875,363.943359375,37902336.0
0.0,,-4.538490295410156,0.0,27659.200649558356,224.193359375,-3.9985737800598145,0.0,3.1799464225769043,224.193359375,0.34375,1.6449226677650586e-05,-1615.7635498046875,3.4181554317474365,38156288.0,4304.740778989,836.716796875,1774826526.1578672,3487.8251953125,373.76953125,38156288.0
0.0,,-4.534882545471191,0.0,27731.367280330287,207.224609375,-4.002394199371338,0.0,3.1832194328308105,207.224609375,0.3193359375,-2.4661363568156958e-05,-1765.4105224609375,3.4162397384643555,38410240.0,4328.132092888,884.6240234375,1774826549.7416716,3972.722900390625,365.5185546875,38410240.0
0.0,,-4.531900882720947,0.0,27669.96977540124,201.2275390625,-3.9997429847717285,0.0,3.1762712001800537,201.2275390625,0.3173828125,3.969529643654823e-06,-1611.8172607421875,3.41186261177063,38664192.0,4351.701734867,846.3466796875,1774826573.1330044,3871.59130859375,336.2236328125,38664192.0
0.0,,-4.533246040344238,0.0,27738.20187521006,225.1611328125,-3.997264862060547,0.0,3.1834840774536133,225.1611328125,0.345703125,3.040849151147995e-05,-1507.8135986328125,3.416118621826172,38918144.0,4375.088545232,795.4658203125,1774826596.7025514,3547.265869140625,320.470703125,38918144.0
0.0,"{'_type': 'html-file', 'sha256': '851b80e27f48aac65598d983fe4d0222577e49b6232f255bcf97444e249e097f', 'path': 'media/html/render_39172096_851b80e27f48aac65598.html', 'size': 3798377.0}",-4.540004730224609,0.0,27678.93247337322,235.6298828125,-4.001100540161133,0.0,3.182652235031128,235.6298828125,0.38671875,-1.0436965567350853e-05,-1672.685791015625,3.4083003997802734,39172096.0,4425.704817008,866.404296875,1774826670.7062335,3545.77392578125,372.2900390625,39172096.0
0.0,,-4.5304436683654785,0.0,27777.569163273245,218.087890625,-4.001191139221191,0.0,3.179248332977295,218.087890625,0.3193359375,-1.167703067039838e-05,-1519.443359375,3.410839319229126,39426048.0,4449.322451319,789.146484375,1774826670.921635,3185.0068359375,342.626953125,39426048.0
0.0,,-4.537374019622803,0.0,27655.323432166115,200.6015625,-3.998427629470825,0.0,3.1724584102630615,200.6015625,0.3037109375,1.794469244487118e-05,-1559.709228515625,3.4025118350982666,39680000.0,4472.89821274,818.046875,1774826694.3233764,3542.80029296875,331.603515625,39680000.0
0.0,,-4.540798664093018,0.0,27722.124561350178,199.015625,-3.999246835708618,0.0,3.1754331588745117,199.015625,0.3212890625,9.125018550548702e-06,-1710.98095703125,3.4087743759155273,39933952.0,4496.280033036,870.3623046875,1774826717.899077,3824.42578125,331.32421875,39933952.0
0.0,,-4.540744304656982,0.0,27691.744141788968,215.93359375,-4.0013556480407715,0.0,3.176288366317749,215.93359375,0.353515625,-1.3165971722628456e-05,-1495.5938720703125,3.4041409492492676,40187904.0,4519.849413964,817.53515625,1774826741.2808712,3274.3916015625,361.994140625,40187904.0
0.0,"{'path': 'media/html/render_40441856_bb3f0fe12968642f0e78.html', 'size': 3843681.0, '_type': 'html-file', 'sha256': 'bb3f0fe12968642f0e7827ecd8617108783302fb1315ed7c9fa69368e929499d'}",-4.532964706420898,0.0,27738.502374259508,210.55078125,-4.00170373916626,0.0,3.1679306030273438,210.55078125,0.3203125,-1.7275751815759577e-05,-1481.291015625,3.392228603363037,40441856.0,4570.397033383,770.966796875,1774826815.3984334,3349.03955078125,325.7158203125,40441856.0
0.0,,-4.544304847717285,0.0,27717.72189401573,240.9736328125,-3.9985313415527344,0.0,3.1744654178619385,240.9736328125,0.3525390625,1.7056279830285348e-05,-1468.502197265625,3.401191473007202,40695808.0,4594.202616598,800.2294921875,1774826815.6113203,3154.12548828125,374.65234375,40695808.0
0.0,,-4.548431396484375,0.0,27703.672725883367,212.3447265625,-3.997802257537842,0.0,3.1765053272247314,212.3447265625,0.3359375,2.4291994122904725e-05,-1360.364501953125,3.4024946689605713,40949760.0,4617.601975563,755.771484375,1774826839.203457,2817.203125,371.9423828125,40949760.0
0.0,,-4.557591438293457,0.0,27652.7365921006,231.8525390625,-4.001089572906494,0.0,3.167599678039551,231.8525390625,0.3671875,-1.0335205843148287e-05,-1186.70849609375,3.3965635299682617,41203712.0,4641.186606979,666.314453125,1774826862.602719,2070.125732421875,388.498046875,41203712.0
0.0,,-4.559539318084717,0.0,27694.37212844789,214.412109375,-3.9992516040802,0.0,3.1676955223083496,214.412109375,0.3251953125,8.966310815594625e-06,-1283.1025390625,3.3956525325775146,41457664.0,4664.583831722,712.5595703125,1774826886.187461,2735.100341796875,339.595703125,41457664.0
0.0,"{'sha256': '2455fa5e4d93d63240b12cdd2d7dbe1064c6780f51efbb7e1d04a070bc52c1b3', 'path': 'media/html/render_41711616_2455fa5e4d93d63240b1.html', 'size': 3778201.0, '_type': 'html-file'}",-4.564864158630371,0.0,27658.32873746023,252.15625,-3.998574733734131,0.0,3.1760127544403076,252.15625,0.3828125,1.5840954802115448e-05,-1523.73681640625,3.3969597816467285,41711616.0,4713.889465886,807.9775390625,1774826958.8909268,3256.551025390625,368.048828125,41711616.0
0.0,,-4.5631232261657715,0.0,27735.459399918887,220.736328125,-4.003109931945801,0.0,3.173097848892212,220.736328125,0.3505859375,-3.145360460621305e-05,-1703.618896484375,3.394439220428467,41965568.0,4737.509987033,822.9794921875,1774826959.1039917,3424.5087890625,361.0390625,41965568.0
0.0,,-4.5509934425354,0.0,27655.45770546438,217.3779296875,-3.9999120235443115,0.0,3.178048849105835,217.3779296875,0.3427734375,1.996479568333598e-06,-1432.0361328125,3.4020066261291504,42219520.0,4761.08128644,716.8916015625,1774826982.5109007,2738.8125,339.27734375,42219520.0
0.0,,-4.5659565925598145,0.0,27737.265024533564,251.5576171875,-3.9982852935791016,0.0,3.1782450675964355,251.5576171875,0.3662109375,1.92257939488627e-05,-1674.5654296875,3.394345998764038,42473472.0,4784.483737221,869.056640625,1774827006.0820184,3425.234375,402.70703125,42473472.0
0.0,,-4.567995548248291,0.0,27629.311951796866,214.67578125,-3.9985244274139404,0.0,3.1798198223114014,214.67578125,0.349609375,1.6282985598081723e-05,-1554.3314208984375,3.4024498462677,42727424.0,4808.053328937,806.6201171875,1774827029.4845016,3389.32470703125,355.5693359375,42727424.0
