training/alpha_loss,eval/episode_reward,training/critic_loss,eval/episode_success_hard,training/log_alpha,training/sps,_timestamp,eval/episode_reward_ctrl,training/entropy,eval/episode_reward_survive,training/actor_loss,eval/episode_success_any,_step,eval/episode_dist,render,eval/episode_success,step,eval/episode_reward_near,_runtime,eval/episode_success_easy,eval/episode_reward_dist
-7.242309948196635e-06,219.994140625,3.2529332637786865,0.0,-4.619401454925537,27761.484543580136,1774851742.210176,-1648.57470703125,-4.000837802886963,751.8759765625,3.068876028060913,0.3076171875,27744256.0,3400.0947265625,"{'path': 'media/html/render_27744256_e09871c670609f8b1cd4.html', 'size': 3812605.0, '_type': 'html-file', 'sha256': 'e09871c670609f8b1cd48701ae063656d1828b7d246c3d57cfab22d2c0f37360'}",219.994140625,27744256.0,0.0,3137.89353861,297.0283203125,0.0
3.0070401408011094e-05,199.94140625,3.258411169052124,0.0,-4.635237693786621,27671.008475031776,1774851742.431964,-1382.1827392578125,-3.9969866275787354,698.5380859375,3.070885181427002,0.2978515625,27998208.0,2778.8740234375,,199.94140625,27998208.0,0.0,3161.717735129,302.3681640625,0.0
-2.554572347435169e-05,199.89453125,3.248743772506714,0.0,-4.633969783782959,27643.723409407787,1774851766.0338283,-1753.823974609375,-4.002755165100098,787.03515625,3.06583309173584,0.2822265625,28252160.0,3873.05419921875,,199.89453125,28252160.0,0.0,3185.101846487,291.3115234375,0.0
1.2665196663874667e-05,196.8671875,3.2473626136779785,0.0,-4.637353420257568,27666.325958118377,1774851789.4178987,-1414.765380859375,-3.998795509338379,723.40234375,3.0639166831970215,0.287109375,28506112.0,3591.33251953125,,196.8671875,28506112.0,0.0,3208.694801818,271.517578125,0.0
1.7271362366955145e-06,221.0966796875,3.2613420486450195,0.0,-4.641891956329346,27655.41749514204,1774851813.010797,-1700.997314453125,-3.9999196529388428,777.6640625,3.0793981552124023,0.30078125,28760064.0,3704.869384765625,,221.0966796875,28760064.0,0.0,3232.095968158,299.1728515625,0.0
1.030228304443881e-05,200.3046875,3.2530770301818848,0.0,-4.656976699829102,27619.17672175954,1774851886.3475,-1686.53125,-3.9990267753601074,801.6044921875,3.07720685005188,0.298828125,29014016.0,3979.0888671875,"{'_type': 'html-file', 'sha256': 'a6e5658b27db72b137bf1adbacf6e2965dffa224a83e12a6378612d282f4fbe9', 'path': 'media/html/render_29014016_a6e5658b27db72b137bf.html', 'size': 3791169.0}",200.3046875,29014016.0,0.0,3282.030921424,284.4013671875,0.0
-1.6042758943513036e-05,203.826171875,3.2497775554656982,0.0,-4.655666351318359,27740.845912329863,1774851886.5501976,-1780.9866943359375,-4.001763343811035,837.283203125,3.074341058731079,0.2978515625,29267968.0,4055.83837890625,,203.826171875,29267968.0,0.0,3305.616141443,308.6640625,0.0
2.8132622901466675e-05,199.3779296875,3.2503244876861572,0.0,-4.656419277191162,27684.27690268085,1774851909.932156,-1929.014892578125,-3.9971489906311035,852.935546875,3.0747389793395996,0.291015625,29521920.0,4695.16015625,,199.3779296875,29521920.0,0.0,3329.185477843,276.1494140625,0.0
-1.693589183560107e-05,196.546875,3.246476650238037,0.0,-4.6564202308654785,27731.458973329914,1774851933.501435,-1832.279296875,-4.001894474029541,851.162109375,3.072813034057617,0.275390625,29775872.0,4316.3173828125,,196.546875,29775872.0,0.0,3352.574689599,311.865234375,0.0
2.8575892429216765e-05,228.7763671875,3.2519636154174805,0.0,-4.671062469482422,27658.78910594379,1774851956.8906443,-2065.072265625,-3.997073173522949,925.49609375,3.075140953063965,0.314453125,30029824.0,5060.9375,,228.7763671875,30029824.0,0.0,3376.161218504,296.025390625,0.0
2.6443212846061215e-06,240.5263671875,3.249845504760742,0.0,-4.68121337890625,27680.0905336805,1774852030.5271325,-1688.8199462890625,-3.9998161792755127,830.1982421875,3.0728261470794678,0.3349609375,30283776.0,3814.591552734375,"{'size': 3826585.0, '_type': 'html-file', 'sha256': '3079b506f2a6ab8b35fc8972e0b7234b5727c9d16496392fa4d6e172cbd65f1f', 'path': 'media/html/render_30283776_3079b506f2a6ab8b35fc.html'}",240.5263671875,30283776.0,0.0,3426.210533625,336.22265625,0.0
-1.77253987203585e-05,202.2275390625,3.2331676483154297,0.0,-4.690550327301025,27658.85015439747,1774852030.7259338,-1649.113037109375,-4.002001762390137,782.80078125,3.0614278316497803,0.2734375,30537728.0,3810.3037109375,,202.2275390625,30537728.0,0.0,3450.002656422,293.576171875,0.0
1.117203282774426e-05,233.3876953125,3.246633768081665,0.0,-4.673071384429932,27676.261392009936,1774852054.3186617,-1744.373291015625,-3.998910903930664,781.349609375,3.0702695846557617,0.33984375,30791680.0,3414.5537109375,,233.3876953125,30791680.0,0.0,3473.37668284,337.0517578125,0.0
-3.7160125430091284e-06,211.0478515625,3.2387211322784424,0.0,-4.681739330291748,27688.53795363572,1774852077.6926591,-1999.9453125,-4.000500202178955,843.5029296875,3.064493417739868,0.291015625,31045632.0,4195.64697265625,,211.0478515625,31045632.0,0.0,3496.929458997,288.4541015625,0.0
8.296254236483946e-06,209.400390625,3.240298271179199,0.0,-4.694960117340088,27772.017042129904,1774852101.2454417,-1893.302001953125,-3.9992105960845947,906.9736328125,3.0701324939727783,0.294921875,31299584.0,4471.32666015625,,209.400390625,31299584.0,0.0,3520.284940363,289.65625,0.0
-1.7221058215000085e-06,233.1474609375,3.2293920516967773,0.0,-4.687999248504639,27738.680798650712,1774852175.8621392,-1951.00390625,-4.000296592712402,942.4150390625,3.061490535736084,0.302734375,31553536.0,5325.7890625,"{'path': 'media/html/render_31553536_4a2dc03aaabc8257e987.html', 'size': 3797657.0, '_type': 'html-file', 'sha256': '4a2dc03aaabc8257e98754b042946592cd4f6a16d821404eca1c19f2fde06e5c'}",233.1474609375,31553536.0,0.0,3571.545543188,276.6220703125,0.0
2.195833026519267e-08,241.4521484375,3.2356314659118652,0.0,-4.699001312255859,27754.765755899047,1774852176.0984087,-1821.6318359375,-4.000103950500488,925.5302734375,3.0643086433410645,0.3232421875,31807488.0,4640.310546875,,241.4521484375,31807488.0,0.0,3595.211031354,291.7685546875,0.0
1.294902540394105e-05,200.9892578125,3.2219479084014893,0.0,-4.699512004852295,27558.302255528488,1774852199.526856,-1660.0865478515625,-3.9986953735351562,813.7939453125,3.060300588607788,0.2900390625,32061440.0,3871.19970703125,,200.9892578125,32061440.0,0.0,3618.794925386,284.6796875,0.0
6.7790597313432954e-06,239.009765625,3.223796844482422,0.0,-4.70387077331543,27680.140167002046,1774852223.1108766,-1874.782470703125,-3.9993624687194824,909.1083984375,3.058683395385742,0.3369140625,32315392.0,4137.369140625,,239.009765625,32315392.0,0.0,3642.184916172,322.3876953125,0.0
-1.1714771972037852e-05,192.3046875,3.2069180011749268,0.0,-4.69594669342041,27662.708963470537,1774852246.5007207,-1736.8868408203125,-4.001386642456055,848.732421875,3.049713373184204,0.28515625,32569344.0,4243.046875,,192.3046875,32569344.0,0.0,3665.741026307,285.32421875,0.0
6.563174792972859e-06,227.37890625,3.212733507156372,0.0,-4.690765857696533,27769.133219726413,1774852320.5185788,-1751.843017578125,-3.999392509460449,802.4541015625,3.0525317192077637,0.3193359375,32823296.0,3275.39599609375,"{'_type': 'html-file', 'sha256': 'e64478f59d9239cffd56f40f4f6807545df6c6766fa507b498062fd640dab5d1', 'path': 'media/html/render_32823296_e64478f59d9239cffd56.html', 'size': 3839877.0}",227.37890625,32823296.0,0.0,3716.201993636,345.466796875,0.0
-2.530355595808942e-05,187.19140625,3.2134063243865967,0.0,-4.685292720794678,27709.900384183955,1774852320.780905,-1780.6248779296875,-4.002833366394043,866.4638671875,3.049470901489258,0.2880859375,33077248.0,4241.07568359375,,187.19140625,33077248.0,0.0,3740.048404232,283.740234375,0.0
1.2767173984684632e-06,196.4658203125,3.208331346511841,0.0,-4.6813578605651855,27706.82043887016,1774852344.364306,-1644.72119140625,-3.999966859817505,774.705078125,3.0443313121795654,0.2822265625,33331200.0,3355.98583984375,,196.4658203125,33331200.0,0.0,3763.442425765,321.734375,0.0
1.8521106539992616e-05,196.068359375,3.2175934314727783,0.0,-4.690815448760986,27631.97039395859,1774852367.7585063,-1627.323974609375,-3.998121976852417,806.427734375,3.055553674697876,0.28125,33585152.0,3585.16845703125,,196.068359375,33585152.0,0.0,3786.99599311,314.5009765625,0.0
-9.282631253881846e-06,208.302734375,3.2079591751098633,0.0,-4.696887016296387,27780.988740314686,1774852391.3119726,-1798.08837890625,-4.001105308532715,857.9658203125,3.050457000732422,0.298828125,33839104.0,3831.600341796875,,208.302734375,33839104.0,0.0,3810.369189855,324.58984375,0.0
1.2184357728983741e-05,228.431640625,3.2148520946502686,0.0,-4.686552047729492,27700.15833670044,1774852463.9522457,-1749.09521484375,-3.998788833618164,868.0390625,3.0545403957366943,0.32421875,34093056.0,3800.9013671875,"{'path': 'media/html/render_34093056_bc8481f650470e85d762.html', 'size': 3819037.0, '_type': 'html-file', 'sha256': 'bc8481f650470e85d762e83aeaac7a3bd3c369e287ef17fc1245291a6b8f23c0'}",228.431640625,34093056.0,0.0,3859.635667904,324.162109375,0.0
1.111341316573089e-05,202.1572265625,3.2113969326019287,0.0,-4.6988983154296875,27723.74083471906,1774852464.1918294,-1769.355224609375,-3.9988911151885986,862.57421875,3.053964138031006,0.2919921875,34347008.0,4190.076171875,,202.1572265625,34347008.0,0.0,3883.276497101,313.748046875,0.0
-1.6788101220299723e-06,221.03125,3.2054123878479004,0.0,-4.713118553161621,27640.821696295134,1774852487.592406,-1994.03515625,-4.000290393829346,877.927734375,3.0500760078430176,0.296875,34600960.0,3905.699462890625,,221.03125,34600960.0,0.0,3906.857473699,360.287109375,0.0
-2.4580582248745486e-05,201.9521484375,3.1905946731567383,0.0,-4.688944339752197,27680.609894061272,1774852511.173442,-1820.46337890625,-4.002749443054199,929.9794921875,3.037628650665283,0.287109375,34854912.0,5223.3017578125,,201.9521484375,34854912.0,0.0,3930.250937843,273.748046875,0.0
2.063766442006454e-05,202.322265625,3.199927806854248,0.0,-4.693450450897217,27636.722316441792,1774852534.5668318,-1678.982177734375,-3.9978890419006348,863.4306640625,3.0440683364868164,0.287109375,35108864.0,4109.7451171875,,202.322265625,35108864.0,0.0,3953.803223797,292.8681640625,0.0
8.436719411974991e-08,210.423828125,3.2081847190856934,0.0,-4.696842193603516,27758.64631260337,1774852609.2795026,-1912.302490234375,-4.000098705291748,952.267578125,3.0510520935058594,0.3046875,35362816.0,4963.68896484375,"{'path': 'media/html/render_35362816_2882245295fad82b3c41.html', 'size': 3795593.0, '_type': 'html-file', 'sha256': '2882245295fad82b3c415e33cd74794fcb6f7d51f7295fb4f3f8b7f6a815ddec'}",210.423828125,35362816.0,0.0,4004.962914409,306.3408203125,0.0
2.5162686142721213e-05,212.625,3.2061381340026855,0.0,-4.69489860534668,27676.43685918535,1774852609.5316365,-1618.09912109375,-3.9973366260528564,829.703125,3.04464054107666,0.3017578125,35616768.0,3950.79443359375,,212.625,35616768.0,0.0,4028.806408139,313.08203125,0.0
-1.049115144269308e-05,184.38671875,3.2016336917877197,0.0,-4.710405349731445,27681.58176895792,1774852633.1223705,-1786.114013671875,-4.001275539398193,908.326171875,3.0473427772521973,0.2587890625,35870720.0,4800.1943359375,,184.38671875,35870720.0,0.0,4052.172358603,286.4580078125,0.0
-1.20376726044924e-05,195.9404296875,3.2066853046417236,0.0,-4.713006019592285,27715.00942769199,1774852656.4883006,-1734.224365234375,-4.001430511474609,864.19140625,3.052286386489868,0.28125,36124672.0,4211.7734375,,195.9404296875,36124672.0,0.0,4075.729365202,323.505859375,0.0
-2.6871257432503626e-06,237.6552734375,3.205134868621826,0.0,-4.700423240661621,27738.443140758594,1774852680.0453281,-1889.009033203125,-4.000401973724365,931.9208984375,3.047614336013794,0.328125,36378624.0,4646.15234375,,237.6552734375,36378624.0,0.0,4099.110259245,321.5537109375,0.0
2.132819099642802e-05,207.98046875,3.218059539794922,0.0,-4.705334186553955,27668.48410324177,1774852755.5294003,-1603.034912109375,-3.9977638721466064,810.9716796875,3.0554049015045166,0.294921875,36632576.0,3674.6474609375,"{'path': 'media/html/render_36632576_a98801cafed919267610.html', 'size': 3777389.0, '_type': 'html-file', 'sha256': 'a98801cafed91926761047b4d69a7335d2b0669aa3818c2b74ca2c736e651a56'}",207.98046875,36632576.0,0.0,4151.212801155,311.8291015625,0.0
-1.6728201444493607e-05,225.4140625,3.210771322250366,0.0,-4.7161054611206055,27709.832622345788,1774852755.7628744,-1737.84814453125,-4.001944541931152,863.7978515625,3.0524394512176514,0.322265625,36886528.0,4132.4189453125,,225.4140625,36886528.0,0.0,4174.916924121,334.068359375,0.0
9.116982255363837e-06,219.75,3.2128171920776367,0.0,-4.69786262512207,27530.0441614053,1774852779.232829,-1712.6905517578125,-3.999119520187378,873.001953125,3.051586866378784,0.3017578125,37140480.0,3928.61474609375,,219.75,37140480.0,0.0,4198.482970826,302.263671875,0.0
-1.0136934179172385e-05,211.017578125,3.2099549770355225,0.0,-4.704642295837402,27717.863265497574,1774852802.7989602,-1754.287109375,-4.001208782196045,865.0009765625,3.0483012199401855,0.2880859375,37394432.0,4538.517578125,,211.017578125,37394432.0,0.0,4221.861447517,253.3212890625,0.0
1.6293843145831488e-05,218.2265625,3.218966007232666,0.0,-4.702963829040527,27686.212600103878,1774852826.1773992,-2054.267578125,-3.9983320236206055,962.685546875,3.0503554344177246,0.3271484375,37648384.0,4727.818359375,,218.2265625,37648384.0,0.0,4245.427101203,323.4833984375,0.0
5.846618478244636e-06,198.6552734375,3.206333637237549,0.0,-4.709593296051025,27724.04823660894,1774852899.2204475,-1619.900634765625,-3.9994637966156006,881.0478515625,3.0402657985687256,0.298828125,37902336.0,4613.31298828125,"{'path': 'media/html/render_37902336_9ce7ab34cf4efd15df6c.html', 'size': 3719281.0, '_type': 'html-file', 'sha256': '9ce7ab34cf4efd15df6cdea16f65f4b7e80479b4a227b206fcb724222779de67'}",198.6552734375,37902336.0,0.0,4294.903875453,296.568359375,0.0
-8.861645255819894e-06,226.0830078125,3.2052876949310303,0.0,-4.703046798706055,27645.306157901538,1774852899.4701307,-1753.6981201171875,-4.001079082489014,928.259765625,3.042050838470459,0.33203125,38156288.0,4781.57861328125,,226.0830078125,38156288.0,0.0,4318.746480013,330.9765625,0.0
3.173452341798111e-06,218.8662109375,3.208233118057251,0.0,-4.7082390785217285,27667.15094354129,1774852923.0624495,-1863.1373291015625,-3.9997599124908447,967.64453125,3.041917324066162,0.31640625,38410240.0,5411.783203125,,218.8662109375,38410240.0,0.0,4342.131498281,294.07421875,0.0
-3.3466847071395023e-06,221.5126953125,3.2022955417633057,0.0,-4.713316917419434,27655.073558055235,1774852946.4474735,-1942.8624267578125,-4.000473499298096,954.7060546875,3.0359606742858887,0.3251953125,38664192.0,4934.806640625,,221.5126953125,38664192.0,0.0,4365.703847494,288.6474609375,0.0
5.970118763798382e-06,222.5302734375,3.213108539581299,0.0,-4.711377143859863,27704.17856009117,1774852970.0197387,-1760.6064453125,-3.999457359313965,852.3388671875,3.044750213623047,0.3359375,38918144.0,4014.978515625,,222.5302734375,38918144.0,0.0,4389.091711181,312.4521484375,0.0
8.143639206537046e-06,248.4453125,3.2075181007385254,0.0,-4.7188544273376465,27662.391425871105,1774853044.071086,-1907.44384765625,-3.9992098808288574,946.623046875,3.0354433059692383,0.3603515625,39172096.0,4694.076171875,"{'size': 3738857.0, '_type': 'html-file', 'sha256': '534637b0ed306923b1080420e6d30368da9457450eb161e8f69db5d77d89c5f6', 'path': 'media/html/render_39172096_534637b0ed306923b108.html'}",248.4453125,39172096.0,0.0,4439.754487661,345.7705078125,0.0
-1.4642535006714752e-06,241.427734375,3.218536138534546,0.0,-4.7242326736450195,27738.939409737563,1774853044.3175921,-1925.359619140625,-4.0002641677856445,937.740234375,3.0507166385650635,0.3701171875,39426048.0,4758.849609375,,241.427734375,39426048.0,0.0,4463.413830965,326.4990234375,0.0
-1.4279164133768063e-05,251.623046875,3.2134463787078857,0.0,-4.7050557136535645,27618.376794475018,1774853067.729775,-1768.230712890625,-4.001670837402344,915.4970703125,3.0408029556274414,0.3603515625,39680000.0,4564.4287109375,,251.623046875,39680000.0,0.0,4486.976314923,321.0546875,0.0
5.016940576751949e-06,220.763671875,3.2214839458465576,0.0,-4.709560871124268,27723.737948348644,1774853091.2922723,-1952.275634765625,-3.999570608139038,921.9931640625,3.043245792388916,0.3359375,39933952.0,4558.3681640625,,220.763671875,39933952.0,0.0,4510.361947125,293.1806640625,0.0
1.955643529072404e-05,258.1708984375,3.228086471557617,0.0,-4.70654821395874,27658.990207750678,1774853114.6778924,-1860.796875,-3.99794864654541,917.6806640625,3.0474932193756104,0.3798828125,40187904.0,4485.8125,,258.1708984375,40187904.0,0.0,4533.922346383,345.251953125,0.0
-1.017666727420874e-05,242.435546875,3.2253899574279785,0.0,-4.714003086090088,27736.08195273128,1774853187.5035741,-1884.277587890625,-4.001228332519531,928.0048828125,3.045060157775879,0.3798828125,40441856.0,4460.701171875,"{'path': 'media/html/render_40441856_d84ed986422c874c2394.html', 'size': 3764861.0, '_type': 'html-file', 'sha256': 'd84ed986422c874c239401697528f00c4e336549cb68f2abbc40671f539fe280'}",242.435546875,40441856.0,0.0,4583.186988663,338.154296875,0.0
-1.0205748139924253e-06,229.21875,3.2240405082702637,0.0,-4.707161903381348,27689.90196853628,1774853187.7452762,-1863.84765625,-4.000216484069824,893.1083984375,3.041447639465332,0.3251953125,40695808.0,4269.578125,,229.21875,40695808.0,0.0,4606.9956609,338.3701171875,0.0
1.1488463314890396e-05,236.8525390625,3.2302310466766357,0.0,-4.7198944091796875,27725.926711276745,1774853211.3115776,-1569.1534423828125,-3.998835802078247,817.7939453125,3.0465235710144043,0.3388671875,40949760.0,3588.0185546875,,236.8525390625,40949760.0,0.0,4630.386428749,328.435546875,0.0
-1.4043058399693109e-05,246.0517578125,3.237506628036499,0.0,-4.717805862426758,27650.06338640212,1774853234.7024329,-1784.3521728515625,-4.001644611358643,918.8046875,3.0538454055786133,0.373046875,41203712.0,4562.658203125,,246.0517578125,41203712.0,0.0,4653.969188098,342.9619140625,0.0
1.372313727188157e-05,213.3642578125,3.2405643463134766,0.0,-4.700734615325928,27671.236352440028,1774853258.2851646,-1603.439697265625,-3.9986000061035156,813.361328125,3.053145170211792,0.3359375,41457664.0,3784.92333984375,,213.3642578125,41457664.0,0.0,4677.355343836,315.9970703125,0.0
1.2255494766577613e-05,248.75390625,3.24670672416687,0.0,-4.708306312561035,27657.472679559945,1774853332.6510317,-1591.916748046875,-3.9987285137176514,814.232421875,3.0544230937957764,0.3818359375,41711616.0,3486.9990234375,"{'sha256': '4e11aaeaff9c77aeed672f5dc40f7e30a45e41076c8d951fb4e8c988a5f2e7b7', 'path': 'media/html/render_41711616_4e11aaeaff9c77aeed67.html', 'size': 3795773.0, '_type': 'html-file'}",248.75390625,41711616.0,0.0,4728.334454212,347.4521484375,0.0
-2.338535887247417e-05,240.0009765625,3.2522482872009277,0.0,-4.717933654785156,27727.168823758395,1774853332.8700063,-1704.947021484375,-4.002695560455322,874.4013671875,3.063549757003784,0.3623046875,41965568.0,3919.17529296875,,240.0009765625,41965568.0,0.0,4751.947889605,355.24609375,0.0
2.411285458947532e-05,219.3857421875,3.2544965744018555,0.0,-4.723801136016846,27651.36331526888,1774853356.2639215,-1602.677490234375,-3.997441291809082,815.484375,3.0656509399414062,0.322265625,42219520.0,3505.26953125,,219.3857421875,42219520.0,0.0,4775.512753551,310.0751953125,0.0
-1.6022398995119147e-05,266.4677734375,3.2552173137664795,0.0,-4.717133045196533,27733.596963893193,1774853379.828734,-1581.469482421875,-4.001883029937744,875.6474609375,3.0688281059265137,0.361328125,42473472.0,3955.07373046875,,266.4677734375,42473472.0,0.0,4798.914035146,329.7158203125,0.0
5.374090960685862e-06,246.3173828125,3.262817859649658,0.0,-4.710902214050293,27620.20301683184,1774853403.2300115,-1879.5479736328125,-3.999509811401367,929.75,3.07311749458313,0.3505859375,42727424.0,4516.9873046875,,246.3173828125,42727424.0,0.0,4822.483997077,317.0498046875,0.0
3.0166156648192555e-06,260.4208984375,3.2496299743652344,0.0,-4.709964752197266,27722.867735074222,1774853477.476411,-1730.509033203125,-3.999772310256958,866.755859375,3.058716058731079,0.380859375,42981376.0,3905.48876953125,"{'path': 'media/html/render_42981376_c17249d7542cbe93c6d3.html', 'size': 3712521.0, '_type': 'html-file', 'sha256': 'c17249d7542cbe93c6d3bcb59f77005fffffe1c89e69dddbfc840c469a25ec85'}",260.4208984375,42981376.0,0.0,4873.159801654,346.228515625,0.0
-1.6967171177384444e-05,253.357421875,3.2543933391571045,0.0,-4.70294189453125,27697.579667955717,1774853477.6941144,-1907.61669921875,-4.001961708068848,900.232421875,3.0625407695770264,0.380859375,43235328.0,4469.21484375,,253.357421875,43235328.0,0.0,4896.962414299,337.64453125,0.0
2.357333869440481e-05,232.9921875,3.2527472972869873,0.0,-4.71157693862915,27676.410251314817,1774853501.2784007,-1613.1787109375,-3.99751615524292,828.1767578125,3.0632686614990234,0.337890625,43489280.0,3919.0771484375,,232.9921875,43489280.0,0.0,4920.360661052,296.5224609375,0.0
-9.834478987613693e-06,237.40234375,3.2649738788604736,0.0,-4.722080230712891,27635.418744748396,1774853524.6766415,-1571.39404296875,-4.00119161605835,816.0888671875,3.070085287094116,0.3369140625,43743232.0,3716.982421875,,237.40234375,43743232.0,0.0,4943.944084721,325.9736328125,0.0
1.2554670320241712e-05,236.8017578125,3.2660725116729736,0.0,-4.712045192718506,27673.8863318862,1774853548.2600667,-1611.4061279296875,-3.9987096786499023,917.82421875,3.0735416412353516,0.3291015625,43997184.0,4587.73046875,,236.8017578125,43997184.0,0.0,4967.357260947,307.181640625,0.0
-1.372424048895482e-05,268.3876953125,3.271803140640259,0.0,-4.722143650054932,27589.320104366525,1774853620.8207173,-1839.958984375,-4.001622200012207,956.0,3.074759006500244,0.400390625,44251136.0,4820.97119140625,"{'path': 'media/html/render_44251136_61327d3f344a019ae818.html', 'size': 3754785.0, '_type': 'html-file', 'sha256': '61327d3f344a019ae8184d3f9a984cbbb974bba634e86d657faa49ed2e4aa4ac'}",268.3876953125,44251136.0,0.0,5016.504174435,326.9619140625,0.0
-4.686991360358661e-06,296.2451171875,3.264091730117798,0.0,-4.71672248840332,27695.18006458115,1774853621.0294063,-1678.662109375,-4.000610828399658,870.4375,3.073131799697876,0.4248046875,44505088.0,3791.6083984375,,296.2451171875,44505088.0,0.0,5040.102912257,370.72265625,0.0
2.7203326681046747e-05,251.6201171875,3.2675297260284424,0.0,-4.724196910858154,27662.288694679126,1774853644.4189255,-1839.940185546875,-3.9970791339874268,927.1650390625,3.079014539718628,0.3740234375,44759040.0,4353.8369140625,,251.6201171875,44759040.0,0.0,5063.645477686,347.6640625,0.0
-1.964040711754933e-05,248.099609375,3.2597196102142334,0.0,-4.7242112159729,27795.372493159466,1774853667.9614964,-1900.7593994140625,-4.002298831939697,970.013671875,3.0718131065368652,0.34375,45012992.0,5579.5498046875,,248.099609375,45012992.0,0.0,5087.036743087,292.7197265625,0.0
8.311433816743374e-07,239.71875,3.2606115341186523,0.0,-4.705840110778809,27641.260680279764,1774853691.3527164,-1771.9202880859375,-4.0000152587890625,943.541015625,3.072072982788086,0.3623046875,45266944.0,4690.54736328125,,239.71875,45266944.0,0.0,5110.615168217,314.140625,0.0
6.4795735852385405e-06,197.9443359375,3.2522411346435547,0.0,-4.718700885772705,27699.933584459188,1774853765.7454052,-1729.982666015625,-3.999384880065918,956.4609375,3.066525936126709,0.2900390625,45520896.0,4876.18896484375,"{'path': 'media/html/render_45520896_98948df2176a2f04581a.html', 'size': 3795817.0, '_type': 'html-file', 'sha256': '98948df2176a2f04581ab96698f4b0c0872e75089a3029dbb6bda9648e91e80d'}",197.9443359375,45520896.0,0.0,5161.428785855,286.005859375,0.0
-9.895033144857734e-06,246.7119140625,3.254225969314575,0.0,-4.708041667938232,27602.012451941126,1774853765.9470074,-1673.75439453125,-4.001189708709717,880.59765625,3.065825939178467,0.3662109375,45774848.0,4149.9619140625,,246.7119140625,45774848.0,0.0,5185.222007535,324.3193359375,0.0
-1.2196261195640545e-05,236.318359375,3.2487847805023193,0.0,-4.691805839538574,27665.62461547668,1774853789.538011,-1651.451904296875,-4.001420974731445,915.453125,3.061978340148926,0.341796875,46028800.0,4918.0400390625,,236.318359375,46028800.0,0.0,5208.628264001,290.6357421875,0.0
1.2836328551202314e-06,254.046875,3.251244306564331,0.0,-4.695725440979004,27674.627640526724,1774853812.9442618,-1753.1943359375,-3.9999639987945557,913.74609375,3.0629618167877197,0.3916015625,46282752.0,4479.59619140625,,254.046875,46282752.0,0.0,5232.172167394,342.58984375,0.0
2.4769396986812353e-05,257.2763671875,3.2438392639160156,0.0,-4.692299842834473,27787.724581053477,1774853836.4881544,-1819.1776123046875,-3.997394323348999,920.982421875,3.0539495944976807,0.376953125,46536704.0,4658.6806640625,,257.2763671875,46536704.0,0.0,5255.558533096,332.384765625,0.0
-1.925746073538903e-05,226.1181640625,3.248373031616211,0.0,-4.698319911956787,27665.388926342224,1774853909.3916752,-1687.7967529296875,-4.002215385437012,912.62109375,3.060502529144287,0.36328125,46790656.0,5010.16650390625,"{'sha256': '3b2e025e457a329174670fcb02fdab7686a436662188013bd17f65c309572673', 'path': 'media/html/render_46790656_3b2e025e457a32917467.html', 'size': 3752021.0, '_type': 'html-file'}",226.1181640625,46790656.0,0.0,5305.075092338,287.6767578125,0.0
2.5213446406269213e-06,276.37109375,3.247023344039917,0.0,-4.6973419189453125,27728.255853706487,1774853909.6287081,-1724.62939453125,-3.9998319149017334,894.51953125,3.0558812618255615,0.390625,47044608.0,4103.240234375,,276.37109375,47044608.0,0.0,5328.74435642,339.4658203125,0.0
-8.004841220099479e-06,262.236328125,3.2424495220184326,0.0,-4.685290336608887,27562.2250615805,1774853933.0603263,-1734.9659423828125,-4.000966548919678,918.2734375,3.053826332092285,0.3837890625,47298560.0,4276.248046875,,262.236328125,47298560.0,0.0,5352.312101684,355.8544921875,0.0
1.8751758034341037e-05,255.30859375,3.2409050464630127,0.0,-4.695650100708008,27718.671130202318,1774853956.6280692,-1719.71044921875,-3.998067855834961,874.6083984375,3.054565668106079,0.3759765625,47552512.0,3984.73388671875,,255.30859375,47552512.0,0.0,5375.706456225,324.9912109375,0.0
-9.224206223734654e-06,224.6875,3.2374722957611084,0.0,-4.693246364593506,27626.675517561885,1774853980.0224075,-1609.072509765625,-4.001108169555664,879.8701171875,3.0523881912231445,0.31640625,47806464.0,4217.87841796875,,224.6875,47806464.0,0.0,5399.260125386,312.537109375,0.0
-9.10120434127748e-06,280.5048828125,3.2321908473968506,0.0,-4.697329521179199,27751.038116204047,1774854054.6205003,-1730.06640625,-4.0010762214660645,899.640625,3.0444703102111816,0.3974609375,48060416.0,4121.5888671875,"{'size': 3784085.0, '_type': 'html-file', 'sha256': 'aa48df329348965cc4b74a3496a38d8d4865590d3ab3bc53cf62cc3567ad0fe3', 'path': 'media/html/render_48060416_aa48df329348965cc4b7.html'}",280.5048828125,48060416.0,0.0,5450.303886099,344.3115234375,0.0
3.862019184452947e-06,228.0634765625,3.234116315841675,0.0,-4.684628009796143,27662.294441858525,1774854054.87078,-1612.84375,-3.999688148498535,874.2197265625,3.0463147163391113,0.3251953125,48314368.0,4214.837890625,,228.0634765625,48314368.0,0.0,5474.133086727,301.884765625,0.0
5.825031166750705e-06,295.2138671875,3.239763021469116,0.0,-4.68858528137207,27719.117639919165,1774854078.4490716,-1884.464111328125,-3.99946928024292,920.8740234375,3.0516655445098877,0.4189453125,48568320.0,3837.09716796875,,295.2138671875,48568320.0,0.0,5497.523720393,379.373046875,0.0
