eval/episode_reward_survive,training/actor_loss,eval/episode_success_any,training/entropy,eval/episode_reward,training/log_alpha,eval/episode_reward_ctrl,_step,render,_runtime,training/sps,eval/episode_success,eval/episode_reward_dist,eval/episode_success_easy,eval/episode_reward_near,step,eval/episode_success_hard,_timestamp,eval/episode_dist,training/alpha_loss,training/critic_loss
821.0498046875,3.0343236923217773,0.37109375,-4.000417232513428,234.0166015625,-4.54638671875,-1842.5296630859375,42981376.0,"{'size': 3770729.0, '_type': 'html-file', 'sha256': 'c836e22cc52f26b8002e01ac1257e39c45a055794e9b8762ad1e057aa0265959', 'path': 'media/html/render_42981376_c836e22cc52f26b8002e.html'}",4866.094595333,27758.59061007887,234.0166015625,0.0,339.146484375,0.0,42981376.0,0.0,1774865174.897676,3811.96435546875,-3.318102699267911e-06,3.1859452724456787
820.5986328125,3.037285327911377,0.361328125,-3.9981417655944824,208.7705078125,-4.539783000946045,-1785.7373046875,43235328.0,,4889.888059717,27734.090893084835,208.7705078125,0.0,348.6162109375,0.0,43235328.0,0.0,1774865175.1138868,3625.030029296875,2.0965484509360977e-05,3.187832832336426
860.240234375,3.0381133556365967,0.404296875,-4.000300884246826,237.1494140625,-4.5401153564453125,-1799.4644775390625,43489280.0,,4913.282936764,27744.675602842297,237.1494140625,0.0,356.833984375,0.0,43489280.0,0.0,1774865198.69063,3773.21435546875,-1.953100763785187e-06,3.1888716220855713
821.458984375,3.0350115299224854,0.392578125,-3.998486280441284,238.7763671875,-4.556221008300781,-1644.9266357421875,43743232.0,,4936.853416763,27653.779741922917,238.7763671875,0.0,358.888671875,0.0,43743232.0,0.0,1774865222.0852885,3480.08642578125,1.700720895314589e-05,3.187382221221924
869.46875,3.028024673461914,0.408203125,-4.003592491149902,258.259765625,-4.543514728546143,-1770.4425048828125,43997184.0,,4960.260094278,27724.55265025456,258.259765625,0.0,360.6337890625,0.0,43997184.0,0.0,1774865245.6559675,3981.99072265625,-3.6850571632385254e-05,3.174186944961548
780.83984375,3.041342258453369,0.419921875,-4.000248432159424,253.0146484375,-4.54037618637085,-1551.507568359375,44251136.0,"{'sha256': 'c402be0e492b9911e027ab2eb9a1b9ab1b0494b7a59c68f7830b2a1d33a19a92', 'path': 'media/html/render_44251136_c402be0e492b9911e027.html', 'size': 3817829.0, '_type': 'html-file'}",5009.502955792,27610.47883683816,253.0146484375,0.0,366.2841796875,0.0,44251136.0,0.0,1774865318.3059988,2906.443359375,-1.4776351235923357e-06,3.1864266395568848
809.9951171875,3.0329318046569824,0.421875,-3.998940944671631,265.78125,-4.544161319732666,-1602.802978515625,44505088.0,,5033.108354297,27728.125925323526,265.78125,0.0,368.0126953125,0.0,44505088.0,0.0,1774865318.5259495,3311.854736328125,1.2614593288162723e-05,3.1799910068511963
859.2880859375,3.025745391845703,0.4462890625,-3.9981863498687744,251.84375,-4.557969093322754,-1813.6744384765625,44759040.0,,5056.646868307,27701.301604079756,251.84375,0.0,380.154296875,0.0,44759040.0,0.0,1774865341.9108834,3609.46630859375,2.0412449885043316e-05,3.1729414463043213
879.83203125,3.028919219970703,0.3701171875,-4.000579833984375,216.4013671875,-4.554952144622803,-1839.9022216796875,45012992.0,,5080.036228619,27824.154928715798,216.4013671875,0.0,347.5419921875,0.0,45012992.0,0.0,1774865365.449306,3868.45751953125,-4.887998329650145e-06,3.171970844268799
761.6611328125,3.0374035835266113,0.3720703125,-4.00004243850708,227.97265625,-4.562840938568115,-1433.52880859375,45266944.0,,5103.607532806,27675.69832999289,227.97265625,0.0,325.177734375,0.0,45266944.0,0.0,1774865388.8387077,3193.958984375,6.926792934791592e-07,3.1831307411193848
687.2919921875,3.0261552333831787,0.3447265625,-4.0009307861328125,227.3583984375,-4.56117582321167,-1282.692138671875,45520896.0,"{'sha256': '32077a30a1a460d47b852153df8e28293702ea66d480206c4fafd09bb2440162', 'path': 'media/html/render_45520896_32077a30a1a460d47b85.html', 'size': 3809953.0, '_type': 'html-file'}",5154.461668825,27721.278979127943,227.3583984375,0.0,340.646484375,0.0,45520896.0,0.0,1774865463.2647648,2678.547607421875,-8.779772542766295e-06,3.1659727096557617
761.9580078125,3.0281028747558594,0.375,-3.998685836791992,231.9853515625,-4.556084156036377,-1349.322021484375,45774848.0,,5178.299124193,27631.586898767608,231.9853515625,0.0,349.8173828125,0.0,45774848.0,0.0,1774865463.5017421,2756.6689453125,1.4998305232438724e-05,3.1710634231567383
739.998046875,3.0255420207977295,0.3876953125,-4.00102424621582,245.5849609375,-4.554534912109375,-1328.0008544921875,46028800.0,,5201.70330252,27674.98860246661,245.5849609375,0.0,379.0166015625,0.0,46028800.0,0.0,1774865487.1015403,2656.162109375,-9.711694474390242e-06,3.173643112182617
832.9990234375,3.0250234603881836,0.3330078125,-3.997166872024536,207.1005859375,-4.555421352386475,-1713.507080078125,46282752.0,,5225.245591138,27703.494031034465,207.1005859375,0.0,323.3310546875,0.0,46282752.0,0.0,1774865510.505772,4097.86865234375,3.066358112846501e-05,3.1663360595703125
768.70703125,3.0276403427124023,0.36328125,-4.002509593963623,228.380859375,-4.547235012054443,-1564.66796875,46536704.0,,5248.628659121,27814.861886862458,228.380859375,0.0,355.369140625,0.0,46536704.0,0.0,1774865534.0480824,3100.481201171875,-2.4845083316904493e-05,3.16755747795105
847.55078125,3.02518630027771,0.3896484375,-3.999669075012207,241.6474609375,-4.553613185882568,-1734.572021484375,46790656.0,"{'sha256': 'e0f5f1df391e3a1fc63ba86931f5fd741eb67078b246c1c19019cc9b4f3391e4', 'path': 'media/html/render_46790656_e0f5f1df391e3a1fc63b.html', 'size': 3823213.0, '_type': 'html-file'}",5298.083750515,27682.97028005869,241.6474609375,0.0,365.484375,0.0,46790656.0,0.0,1774865606.8868206,3675.75537109375,4.674359388445737e-06,3.1674859523773193
794.7548828125,3.0270156860351562,0.41015625,-4.002496242523193,259.248046875,-4.549494743347168,-1439.75732421875,47044608.0,,5321.807808132,27744.437119545168,259.248046875,0.0,368.20703125,0.0,47044608.0,0.0,1774865607.1874497,3300.4619140625,-2.55760987784015e-05,3.166626453399658
773.3095703125,3.0288965702056885,0.361328125,-3.998910665512085,230.8818359375,-4.543237686157227,-1487.540283203125,47298560.0,,5345.370140075,27580.62458560195,230.8818359375,0.0,336.9453125,0.0,47298560.0,0.0,1774865630.6103747,3438.146728515625,1.2932970093970653e-05,3.167447805404663
808.3271484375,3.0244219303131104,0.41796875,-3.997960090637207,257.197265625,-4.556906223297119,-1461.015625,47552512.0,,5368.764548504,27745.264601885006,257.197265625,0.0,365.9873046875,0.0,47552512.0,0.0,1774865654.1726809,3417.5615234375,2.2766855181544088e-05,3.1619858741760254
721.2587890625,3.0223147869110107,0.3408203125,-4.002415657043457,226.0751953125,-4.546350955963135,-1267.5682373046875,47806464.0,,5392.313811822,27654.308167182986,226.0751953125,0.0,340.8544921875,0.0,47806464.0,0.0,1774865677.567101,2806.6201171875,-2.4474586098222062e-05,3.1552553176879883
834.9091796875,3.0306015014648438,0.37890625,-3.9991157054901123,225.154296875,-4.542993068695068,-1554.6278076171875,48060416.0,"{'size': 3849213.0, '_type': 'html-file', 'sha256': '5ae0d321db314e4ac1db4f80c726f6dcd45c1f9d67defc97246e341f10f5f140', 'path': 'media/html/render_48060416_5ae0d321db314e4ac1db.html'}",5443.437904583,27784.995497985718,225.154296875,0.0,344.4345703125,0.0,48060416.0,0.0,1774865752.2409964,3775.683837890625,1.0626410585246049e-05,3.1684985160827637
811.513671875,3.024068832397461,0.3046875,-3.9993224143981934,189.857421875,-4.5454630851745605,-1576.4755859375,48314368.0,,5467.278673294,27694.87474271165,189.857421875,0.0,315.8203125,0.0,48314368.0,0.0,1774865752.501101,3738.737548828125,8.382510714000091e-06,3.1637918949127197
737.712890625,3.03165602684021,0.369140625,-3.9998271465301514,227.279296875,-4.5602192878723145,-1430.0789794921875,48568320.0,,5490.664599326,27713.140363457132,227.279296875,0.0,338.37890625,0.0,48568320.0,0.0,1774865776.0812547,2952.619873046875,2.909691829700023e-06,3.1696391105651855
807.2880859375,3.034583806991577,0.3642578125,-3.9994056224823,230.0654296875,-4.555343151092529,-1571.457275390625,48822272.0,,5514.215706484,27680.23439887039,230.0654296875,0.0,339.4453125,0.0,48822272.0,0.0,1774865799.4670942,3508.315185546875,7.356939931923989e-06,3.1684696674346924
884.529296875,3.038306713104248,0.3564453125,-3.999434471130371,223.8984375,-4.55680513381958,-1629.58349609375,49076224.0,,5537.600633015,27780.343882777302,223.8984375,0.0,341.40625,0.0,49076224.0,0.0,1774865823.0181975,4397.02490234375,6.9999687184463255e-06,3.172191619873047
875.96484375,3.0369129180908203,0.408203125,-4.003294467926025,272.513671875,-4.552037239074707,-1684.23583984375,49330176.0,"{'size': 3827093.0, '_type': 'html-file', 'sha256': 'b42d860e05c7e065e728873438a48039603db5081dd0da95cf3fc02c4672696c', 'path': 'media/html/render_49330176_b42d860e05c7e065e728.html'}",5587.255276431,27673.84534895887,272.513671875,0.0,346.7734375,0.0,49330176.0,0.0,1774865896.0583656,4148.5048828125,-3.381135320523754e-05,3.1759347915649414
849.666015625,3.0454132556915283,0.375,-3.9988362789154053,246.2392578125,-4.544063568115234,-1537.9267578125,49584128.0,,5610.898082849,27750.075094490512,246.2392578125,0.0,349.2568359375,0.0,49584128.0,0.0,1774865896.2944467,3787.384521484375,1.3705844139622059e-05,3.1852619647979736
899.49609375,3.047697067260742,0.3935546875,-3.999467611312866,246.541015625,-4.551723957061768,-1719.73583984375,49838080.0,,5634.42490578,27675.87379002874,246.541015625,0.0,344.9892578125,0.0,49838080.0,0.0,1774865919.7005503,4411.77783203125,6.804604254284641e-06,3.1863112449645996
821.6044921875,3.051896095275879,0.3603515625,-3.9995312690734863,217.9580078125,-4.554304122924805,-1543.4921875,50092032.0,,5657.802435429,27860.470319895907,217.9580078125,0.0,317.05078125,0.0,50092032.0,0.0,1774865943.2274282,4131.1376953125,6.071313237043796e-06,3.1947576999664307
805.6005859375,3.0541136264801025,0.3671875,-4.001359462738037,232.7431640625,-4.548523902893066,-1431.3914794921875,50345984.0,,5681.347369083,27707.811453509436,232.7431640625,0.0,316.470703125,0.0,50345984.0,0.0,1774865966.6049063,3886.982421875,-1.3329573448572773e-05,3.1946468353271484
878.8359375,3.0475621223449707,0.3759765625,-4.000051498413086,237.6923828125,-4.539569854736328,-1833.8155517578125,50599936.0,"{'_type': 'html-file', 'sha256': '27863c7abf7b1b75d4fa6dea1450c6290e132f598e646cadaf7b697217b4d664', 'path': 'media/html/render_50599936_27863c7abf7b1b75d4fa.html', 'size': 3810221.0}",5732.150136315,27806.589838346925,237.6923828125,0.0,353.6455078125,0.0,50599936.0,0.0,1774866040.9532533,3968.2353515625,6.211184881976806e-07,3.1913065910339355
883.251953125,3.043001890182495,0.412109375,-4.000153064727783,259.0966796875,-4.54077672958374,-1714.1181640625,50853888.0,,5755.951991041,27679.120202034483,259.0966796875,0.0,343.115234375,0.0,50853888.0,0.0,1774866041.165993,4186.67578125,-4.5307584173315263e-07,3.1879501342773438
907.91796875,3.056229591369629,0.365234375,-4.001471996307373,236.4375,-4.553660869598389,-1841.7080078125,51107840.0,,5779.322542897,27719.217908214694,236.4375,0.0,331.1611328125,0.0,51107840.0,0.0,1774866064.754533,4804.3310546875,-1.4748998182767536e-05,3.200900077819824
846.02734375,3.060103178024292,0.384765625,-3.9980967044830322,251.12109375,-4.5513176918029785,-1675.84375,51361792.0,,5802.858722132,27717.799792408972,251.12109375,0.0,350.802734375,0.0,51361792.0,0.0,1774866088.1250448,4282.23046875,2.1684512830688618e-05,3.2071218490600586
850.0234375,3.0684127807617188,0.376953125,-3.998607873916626,235.8603515625,-4.554731369018555,-1583.458740234375,51615744.0,,5826.247566962,27830.031130649215,235.8603515625,0.0,332.4814453125,0.0,51615744.0,0.0,1774866111.6613069,4140.54052734375,1.5785972209414467e-05,3.2188220024108887
802.748046875,3.058100700378418,0.3310546875,-3.9992873668670654,199.943359375,-4.565511703491211,-1599.1671142578125,51869696.0,,5826.261606491,27660.408058475477,199.943359375,0.0,304.8134765625,0.0,51869696.0,0.0,1774866135.0500357,3773.451171875,8.574309504183475e-06,3.2105791568756104
