_runtime,training/alpha_loss,eval/episode_reward_survive,eval/episode_reward,eval/episode_reward_dist,render,eval/episode_success,training/sps,eval/episode_reward_near,step,eval/episode_success_hard,eval/episode_dist,eval/episode_reward_ctrl,_timestamp,_step,training/actor_loss,training/log_alpha,eval/episode_success_easy,eval/episode_success_any,training/entropy,training/critic_loss
4870.021711505,1.4501294572255574e-05,808.220703125,236.427734375,0.0,"{'path': 'media/html/render_42981376_17e20701eccb1a02290e.html', 'size': 3807197.0, '_type': 'html-file', 'sha256': '17e20701eccb1a02290e8e6db6444117eada340f945f9a550ba464819874a130'}",236.427734375,27648.48368155721,0.0,42981376.0,0.0,2918.57861328125,-1500.024169921875,1774847622.934983,42981376.0,3.2183682918548584,-4.65419864654541,410.0859375,0.3544921875,-3.998598098754883,3.4204161167144775
4893.860555258,-7.855283911339939e-06,824.328125,224.23046875,0.0,,224.23046875,27633.062159115983,0.0,43235328.0,0.0,3192.76318359375,-1523.46875,1774847623.1583395,43235328.0,3.19956111907959,-4.658603668212891,382.578125,0.369140625,-4.00092887878418,3.3994059562683105
4917.286182251,-1.1339677257637959e-05,874.1884765625,184.0595703125,0.0,,184.0595703125,27597.8680851969,0.0,43489280.0,0.0,3780.7138671875,-1638.596435546875,1774847646.7732651,43489280.0,3.2027428150177,-4.652124881744385,354.32421875,0.2890625,-4.001266956329346,3.4073376655578613
4940.888036501,2.940303056675475e-05,847.9814453125,210.2548828125,0.0,,210.2548828125,27562.322058388807,0.0,43743232.0,0.0,3207.876953125,-1576.703125,1774847670.1988442,43743232.0,3.1962943077087402,-4.652956962585449,401.142578125,0.32421875,-3.9970507621765137,3.400916576385498
4964.328986376,-6.501201823994052e-06,872.68359375,243.0771484375,0.0,,243.0771484375,27621.67562924031,0.0,43997184.0,0.0,3525.0556640625,-1723.79833984375,1774847693.8006961,43997184.0,3.203120708465576,-4.638643264770508,396.494140625,0.3916015625,-4.000791549682617,3.4026808738708496
5013.762040245,8.947376954893116e-06,794.94921875,173.65234375,0.0,"{'path': 'media/html/render_44251136_b9088362689cdacd5746.html', 'size': 3810913.0, '_type': 'html-file', 'sha256': 'b9088362689cdacd5746b512813a712e5e02753da6ca1f6221ae3b3586805a80'}",173.65234375,27524.8430398836,0.0,44251136.0,0.0,3189.478515625,-1477.4139404296875,1774847766.675313,44251136.0,3.188389778137207,-4.650277137756348,361.3740234375,0.275390625,-3.999159574508667,3.3889517784118652
5037.410913357,-3.270306478952989e-05,831.5791015625,192.9599609375,0.0,,192.9599609375,27632.286516689972,0.0,44505088.0,0.0,3296.0556640625,-1603.82763671875,1774847766.8879414,44505088.0,3.1837730407714844,-4.629361152648926,375.048828125,0.3076171875,-4.003512859344482,3.382780075073242
5060.987262665,3.797618319367757e-06,789.52734375,227.06640625,0.0,,227.06640625,27547.023548493096,0.0,44759040.0,0.0,2869.21533203125,-1532.23291015625,1774847790.3235898,44759040.0,3.178217649459839,-4.633574962615967,382.3955078125,0.3916015625,-3.9997198581695557,3.375713586807251
5084.409015144,-6.501002644654363e-06,746.7041015625,204.4716796875,0.0,,204.4716796875,27709.889571102452,0.0,45012992.0,0.0,2661.69873046875,-1424.291015625,1774847813.8999019,45012992.0,3.1743390560150146,-4.6299543380737305,383.4794921875,0.330078125,-4.000774383544922,3.371992826461792
5108.017346313,-7.5938010013487656e-06,841.64453125,212.306640625,0.0,,212.306640625,27564.959064057497,0.0,45266944.0,0.0,3173.7587890625,-1565.494140625,1774847837.3216822,45266944.0,3.1829609870910645,-4.630529403686523,398.8134765625,0.330078125,-4.000869274139404,3.382370710372925
5158.920005809,1.3800807209918275e-05,781.865234375,227.6005859375,0.0,"{'path': 'media/html/render_45520896_e8705255aeee4d1bee93.html', 'size': 3835153.0, '_type': 'html-file', 'sha256': 'e8705255aeee4d1bee93a819fd506f0f293d87e3b05c52102664c9c7a39ce3c9'}",227.6005859375,27615.232677088476,0.0,45520896.0,0.0,2683.9453125,-1539.5833740234375,1774847911.8332772,45520896.0,3.1749839782714844,-4.632161617279053,407.4873046875,0.3427734375,-3.998717784881592,3.3717849254608154
5182.754857361,-1.7729845467329142e-06,811.9736328125,235.876953125,0.0,,235.876953125,27524.056391100916,0.0,45774848.0,0.0,2916.4619140625,-1513.9990234375,1774847912.0397658,45774848.0,3.1730239391326904,-4.627913475036621,410.486328125,0.38671875,-4.000284194946289,3.3697197437286377
5206.185968025,-8.579501809435897e-06,904.115234375,206.0634765625,0.0,,206.0634765625,27563.457542387845,0.0,46028800.0,0.0,3986.970947265625,-1726.9425048828125,1774847935.6675014,46028800.0,3.1630942821502686,-4.626161098480225,384.0634765625,0.27734375,-4.000973701477051,3.3554110527038574
5229.754741006,1.4582312360289507e-05,775.748046875,202.95703125,0.0,,202.95703125,27610.804488166348,0.0,46282752.0,0.0,2908.004150390625,-1604.930419921875,1774847959.0986452,46282752.0,3.1606645584106445,-4.626434803009033,377.1767578125,0.296875,-3.9986395835876465,3.3539395332336426
5253.170926206,3.398329909032327e-06,807.044921875,227.0322265625,0.0,,227.0322265625,27724.04967982638,0.0,46536704.0,0.0,3162.26220703125,-1646.87158203125,1774847982.6673982,46536704.0,3.159562826156616,-4.625822067260742,378.59765625,0.3466796875,-3.9997692108154297,3.3500895500183105
5302.688536921,6.542157279909588e-06,853.978515625,207.482421875,0.0,"{'sha256': '3b41102ae5908ea36e8fd763fcb88f24708876e38cc100b1d25ea33ed293fd0d', 'path': 'media/html/render_46790656_3b41102ae5908ea36e8f.html', 'size': 3837661.0, '_type': 'html-file'}",207.482421875,27581.82157282265,0.0,46790656.0,0.0,3513.4130859375,-1665.317626953125,1774848055.6018002,46790656.0,3.1676769256591797,-4.629991054534912,363.9638671875,0.3701171875,-3.999433994293213,3.357614755630493
5326.369141452,-3.165095404256135e-05,845.1728515625,224.09765625,0.0,,224.09765625,27660.097756530235,0.0,47044608.0,0.0,3264.2724609375,-1655.438232421875,1774848055.8216445,47044608.0,3.168513774871826,-4.629832744598389,386.2509765625,0.3642578125,-4.003297328948975,3.3590333461761475
5349.968008465,1.60921408678405e-05,742.119140625,225.89453125,0.0,,225.89453125,27501.464777545007,0.0,47298560.0,0.0,2635.47216796875,-1454.521484375,1774848079.2816446,47298560.0,3.15789794921875,-4.622679233551025,375.7001953125,0.3408203125,-3.9985086917877197,3.3486289978027344
5373.390758326,8.928409442887641e-07,792.3359375,226.26171875,0.0,,226.26171875,27637.033528307937,0.0,47552512.0,0.0,3235.9296875,-1574.3055419921875,1774848102.8806887,47552512.0,3.148383140563965,-4.627373695373535,364.55078125,0.3447265625,-4.000017166137695,3.3352482318878174
5396.978576448,1.2346745279501192e-06,781.0498046875,245.12109375,0.0,,245.12109375,27556.931212599065,0.0,47806464.0,0.0,2993.572998046875,-1556.665771484375,1774848126.3034186,47806464.0,3.1536126136779785,-4.614050388336182,368.107421875,0.40625,-3.999979019165039,3.3397605419158936
5448.002200703,-1.1409958460717462e-05,752.5439453125,235.6337890625,0.0,"{'path': 'media/html/render_48060416_0c5b911f07a623d5dd8d.html', 'size': 3809573.0, '_type': 'html-file', 'sha256': '0c5b911f07a623d5dd8d62470e04327d05a1c19e9ced5ab7cb3d6bdc702ce845'}",235.6337890625,27674.795177467313,0.0,48060416.0,0.0,2673.1357421875,-1381.463623046875,1774848200.9154677,48060416.0,3.1567983627319336,-4.6195783615112305,369.5478515625,0.38671875,-4.001249313354492,3.342475652694702
5471.858219474,2.558850246714428e-05,805.2109375,276.1865234375,0.0,,276.1865234375,27594.98099463985,0.0,48314368.0,0.0,2698.2998046875,-1540.2578125,1774848201.1504612,48314368.0,3.1563560962677,-4.621323585510254,418.1376953125,0.458984375,-3.9975273609161377,3.3446009159088135
5495.279589913,-9.348565072286874e-06,835.109375,265.345703125,0.0,,265.345703125,27629.49255771503,0.0,48568320.0,0.0,3160.523681640625,-1533.6376953125,1774848224.7708416,48568320.0,3.1488196849823,-4.6221466064453125,407.7109375,0.4287109375,-4.00106143951416,3.3338510990142822
5518.866128229,-2.4812986794131575e-06,850.90234375,263.48828125,0.0,,263.48828125,27571.748982521047,0.0,48822272.0,0.0,3203.64453125,-1650.4742431640625,1774848248.1922631,48822272.0,3.147657632827759,-4.620439529418945,426.0478515625,0.4677734375,-4.00035285949707,3.336500406265259
5542.286439837,2.4228033908002544e-06,868.26171875,259.5224609375,0.0,,259.5224609375,27682.05945861405,0.0,49076224.0,0.0,3350.7177734375,-1733.841552734375,1774848271.7787201,49076224.0,3.1626670360565186,-4.618565559387207,407.724609375,0.4384765625,-3.9998621940612793,3.3536181449890137
5591.743592876,1.59825667651603e-05,854.4892578125,223.5732421875,0.0,"{'path': 'media/html/render_49330176_9ca9836b78d771e72c7a.html', 'size': 3802609.0, '_type': 'html-file', 'sha256': '9ca9836b78d771e72c7a97ea7de156fffa4cb40cd98e4ea1946e9e0daef85e6f'}",223.5732421875,27575.980459003407,0.0,49330176.0,0.0,3275.646484375,-1663.9560546875,1774848344.656822,49330176.0,3.1479780673980713,-4.619726181030273,392.623046875,0.3720703125,-3.998473882675171,3.3444366455078125
5615.469723673,1.1118387419628561e-06,838.8740234375,215.96484375,0.0,,215.96484375,27641.30802252282,0.0,49584128.0,0.0,3458.67529296875,-1564.5712890625,1774848344.9282534,49584128.0,3.1504318714141846,-4.620340824127197,367.0693359375,0.365234375,-3.9999945163726807,3.3438189029693604
5639.02558695,-2.574678001110442e-05,869.2001953125,216.953125,0.0,,216.953125,27506.15841969724,0.0,49838080.0,0.0,3637.278564453125,-1665.030029296875,1774848368.3823056,49838080.0,3.1602988243103027,-4.619161128997803,380.642578125,0.3603515625,-4.002703666687012,3.3553476333618164
5662.445701889,1.3245614354673307e-05,877.24609375,216.0947265625,0.0,,216.0947265625,27756.36920202619,0.0,50092032.0,0.0,3203.196533203125,-1681.57470703125,1774848391.9382899,50092032.0,3.1602988243103027,-4.608150005340576,433.7939453125,0.380859375,-3.9987828731536865,3.3550097942352295
5686.019301635,4.790033472090727e-06,871.2236328125,222.2978515625,0.0,,222.2978515625,27581.611592609897,0.0,50345984.0,0.0,3426.234375,-1672.7581787109375,1774848415.3582788,50345984.0,3.169926881790161,-4.615234375,402.068359375,0.3798828125,-3.999626636505127,3.3620331287384033
5737.085979683,9.089816558116581e-06,897.677734375,185.15234375,0.0,"{'path': 'media/html/render_50599936_42d8a1dbc342a9a9c6e9.html', 'size': 3800209.0, '_type': 'html-file', 'sha256': '42d8a1dbc342a9a9c6e91685cba347c8e3c1940388bc748f4620bfb71db5c4ec'}",185.15234375,27702.48171059472,0.0,50599936.0,0.0,3689.77587890625,-1718.8668212890625,1774848489.999269,50599936.0,3.1618711948394775,-4.623716831207275,378.0986328125,0.283203125,-3.999183177947998,3.355111837387085
5761.008983267,-3.100588946836069e-05,937.9931640625,199.35546875,0.0,,199.35546875,27550.893972946447,0.0,50853888.0,0.0,4064.573974609375,-1840.389404296875,1774848490.2982848,50853888.0,3.1641499996185303,-4.615586280822754,371.853515625,0.326171875,-4.003245830535889,3.3616878986358643
5784.41358149,1.2955966667504981e-05,832.1015625,208.57421875,0.0,,208.57421875,27592.584124605157,0.0,51107840.0,0.0,3266.303466796875,-1562.1759033203125,1774848513.9215348,51107840.0,3.177124261856079,-4.622592926025391,357.505859375,0.34765625,-3.998819589614868,3.371370792388916
5807.986048457,2.9799589356116485e-06,861.421875,230.2275390625,0.0,,230.2275390625,27612.649752195604,0.0,51361792.0,0.0,3263.63134765625,-1701.3599853515625,1774848537.3263006,51361792.0,3.17398738861084,-4.6112871170043945,392.6142578125,0.3740234375,-3.999816417694092,3.3679871559143066
5831.410343724,-5.530400358111365e-06,914.697265625,191.3955078125,0.0,,191.3955078125,27717.429778940652,0.0,51615744.0,0.0,3781.4248046875,-1760.916748046875,1774848560.8986013,51615744.0,3.1692445278167725,-4.608081817626953,385.9892578125,0.3515625,-4.000663757324219,3.3664631843566895
5831.424328752,7.744233698758762e-06,917.7578125,245.88671875,0.0,,245.88671875,27558.798516859842,0.0,51869696.0,0.0,3415.84326171875,-1762.702880859375,1774848584.3231192,51869696.0,3.1731746196746826,-4.610639572143555,436.0673828125,0.3828125,-3.9993293285369873,3.3746497631073
