training/alpha_loss,eval/episode_success_any,training/actor_loss,training/sps,_step,eval/episode_reward_dist,_timestamp,eval/episode_success,eval/episode_reward,eval/episode_success_easy,_runtime,render,eval/episode_success_hard,eval/episode_reward_survive,step,training/log_alpha,eval/episode_dist,eval/episode_reward_ctrl,training/entropy,training/critic_loss,eval/episode_reward_near
1.4031580576556735e-05,0.322265625,3.152503728866577,27631.45142357172,42981376.0,0.0,1774888591.062553,204.056640625,204.056640625,326.65625,4877.885946938,"{'path': 'media/html/render_42981376_9be058460d71965d9cb0.html', 'size': 3776577.0, '_type': 'html-file', 'sha256': '9be058460d71965d9cb0e06e2a8870b9506c6818b8c346d6db7d8a7c8de06d03'}",0.0,929.298828125,42981376.0,-4.631713390350342,4893.2529296875,-2113.971923828125,-3.9986767768859863,3.3574752807617188,0.0
-1.923131776493392e-06,0.3544921875,3.141447067260742,27625.72182416741,43235328.0,0.0,1774888591.2906735,209.515625,209.515625,352.6015625,4901.738845835,,0.0,933.1484375,43235328.0,-4.629868030548096,4619.1904296875,-1952.61328125,-4.000307083129883,3.342439651489258,0.0
-1.791487989066809e-06,0.271484375,3.1486310958862305,27577.53760943938,43489280.0,0.0,1774888614.9149592,179.4873046875,179.4873046875,328.4541015625,4925.166252683,,0.0,927.7265625,43489280.0,-4.641409873962402,4641.98388671875,-1944.0703125,-4.000288963317871,3.3580474853515625,0.0
3.059101061353431e-08,0.2880859375,3.1504812240600586,27545.98487519543,43743232.0,0.0,1774888638.3422375,169.28515625,169.28515625,301.0966796875,4948.764569614,,0.0,968.634765625,43743232.0,-4.6310272216796875,5584.9921875,-1968.9149169921875,-4.0001020431518555,3.3574535846710205,0.0
-6.464780653914204e-06,0.2958984375,3.143995523452759,27623.364742835787,43997184.0,0.0,1774888661.9406927,185.7890625,185.7890625,313.728515625,4972.202775424,,0.0,910.2060546875,43997184.0,-4.6391448974609375,4887.509765625,-1955.37451171875,-4.000757217407227,3.3496172428131104,0.0
1.045029694068944e-05,0.2685546875,3.1496188640594482,27509.436183670714,44251136.0,0.0,1774888734.775731,172.2275390625,172.2275390625,347.00390625,5021.59914387,"{'_type': 'html-file', 'sha256': 'f3ff1906922763a057495c13b4271f1743fd228667e5ed62b61cfe4f53370c4c', 'path': 'media/html/render_44251136_f3ff1906922763a05749.html', 'size': 3780317.0}",0.0,874.2001953125,44251136.0,-4.639577865600586,4328.66162109375,-1696.5223388671875,-3.99904727935791,3.353363275527954,0.0
8.637965038360562e-06,0.2509765625,3.141385078430176,27636.951780733485,44505088.0,0.0,1774888735.0015283,146.3408203125,146.3408203125,318.591796875,5045.247357757,,0.0,945.060546875,44505088.0,-4.636116981506348,5086.8076171875,-2000.422607421875,-3.9992189407348633,3.343579053878784,0.0
-5.632368356600637e-06,0.27734375,3.143139123916626,27572.444146077498,44759040.0,0.0,1774888758.4234667,171.9248046875,171.9248046875,350.794921875,5068.817615533,,0.0,941.6376953125,44759040.0,-4.653733253479004,4869.451171875,-1912.706787109375,-4.000687122344971,3.345367193222046,0.0
-6.088603043963303e-08,0.26953125,3.141507625579834,27717.678617319787,45012992.0,0.0,1774888781.993581,167.4248046875,167.4248046875,284.2744140625,5092.233058695,,0.0,881.3779296875,45012992.0,-4.644010066986084,4749.4794921875,-1779.297119140625,-4.0001091957092285,3.3415091037750244,0.0
4.655070824810537e-06,0.26953125,3.145153522491455,27564.531060214373,45266944.0,0.0,1774888805.4091864,172.625,172.625,314.642578125,5115.834965535,,0.0,934.470703125,45266944.0,-4.656540393829346,5460.1748046875,-1976.9571533203125,-3.9996352195739746,3.348118543624878,0.0
2.1011446733609773e-05,0.2861328125,3.147270441055298,27620.904923394555,45520896.0,0.0,1774888880.1256168,170.7568359375,170.7568359375,341.2685546875,5166.949036804,"{'path': 'media/html/render_45520896_d2aa37dc06ceb671a2ae.html', 'size': 3754117.0, '_type': 'html-file', 'sha256': 'd2aa37dc06ceb671a2ae6b52f725e5af58930ece60e8de0717dd3a719f81c034'}",0.0,849.115234375,45520896.0,-4.654260635375977,4306.3349609375,-1783.809326171875,-3.9979116916656494,3.343188762664795,0.0
-6.746827693859814e-06,0.28515625,3.1449177265167236,27534.128323053712,45774848.0,0.0,1774888880.3494205,177.888671875,177.888671875,304.1181640625,5190.79609003,,0.0,853.7724609375,45774848.0,-4.668581485748291,4581.734375,-1597.029296875,-4.000814437866211,3.3495912551879883,0.0
-5.432019406725885e-06,0.318359375,3.1413111686706543,27580.26608100922,46028800.0,0.0,1774888903.9720829,196.1826171875,196.1826171875,318.41796875,5214.225591393,,0.0,917.3740234375,46028800.0,-4.660682678222656,4797.3349609375,-1998.6435546875,-4.000671863555908,3.3411624431610107,0.0
1.2446224900486413e-05,0.3134765625,3.154174327850342,27594.831580193084,46282752.0,0.0,1774888927.4015343,182.279296875,182.279296875,318.564453125,5237.793660797,,0.0,945.015625,46282752.0,-4.655289649963379,5113.1748046875,-1980.04638671875,-3.998807668685913,3.3540992736816406,0.0
4.226878900226438e-06,0.296875,3.141011953353882,27721.668575449963,46536704.0,0.0,1774888950.9697025,177.8623046875,177.8623046875,324.908203125,5261.211364445,,0.0,921.0673828125,46536704.0,-4.670051097869873,4793.2685546875,-1820.7530517578125,-3.999656915664673,3.3432695865631104,0.0
-9.032140951603651e-06,0.35546875,3.1420609951019287,27566.836731296116,46790656.0,0.0,1774889024.1227465,209.9052734375,209.9052734375,340.1708984375,5310.946188435,"{'path': 'media/html/render_46790656_aad87d2d0181d95c9e15.html', 'size': 3848013.0, '_type': 'html-file', 'sha256': 'aad87d2d0181d95c9e155f059e6810b3acdff477cb7d5cceb91ecb92d184bae2'}",0.0,887.310546875,46790656.0,-4.675429821014404,4539.74169921875,-1963.82421875,-4.001058578491211,3.342658758163452,0.0
1.1654436093522236e-05,0.322265625,3.147674798965454,27655.85622480252,47044608.0,0.0,1774889024.345947,189.7802734375,189.7802734375,323.35546875,5334.620446304,,0.0,789.2294921875,47044608.0,-4.672752857208252,3815.2861328125,-1556.519287109375,-3.9988811016082764,3.3462026119232178,0.0
1.0799053029586503e-07,0.296875,3.1368391513824463,27507.83272385271,47298560.0,0.0,1774889047.7965543,190.650390625,190.650390625,302.6826171875,5358.220161577,,0.0,920.03125,47298560.0,-4.662117958068848,4848.0146484375,-1953.64306640625,-4.000091552734375,3.3362162113189697,0.0
-3.503805032778473e-07,0.3486328125,3.138007402420044,27629.359253118644,47552512.0,0.0,1774889071.3961918,220.158203125,220.158203125,329.73828125,5381.638897086,,0.0,911.763671875,47552512.0,-4.659911632537842,4914.3525390625,-1882.288818359375,-4.000140190124512,3.339319944381714,0.0
-1.6472033166792244e-05,0.3349609375,3.1391854286193848,27552.244459768608,47806464.0,0.0,1774889094.8148947,215.1396484375,215.1396484375,322.466796875,5405.224576958,,0.0,898.591796875,47806464.0,-4.6536664962768555,4923.7470703125,-1822.210205078125,-4.001816272735596,3.3382439613342285,0.0
1.4674948943138588e-05,0.2958984375,3.13543701171875,27672.608009311218,48060416.0,0.0,1774889169.8535595,207.3427734375,207.3427734375,287.39453125,5456.676969615,"{'_type': 'html-file', 'sha256': '7af81f65cc07dd88ed2906238c1bbbf2fc8d5d237c2eac6eb658f0e6c30c8bbf', 'path': 'media/html/render_48060416_7af81f65cc07dd88ed29.html', 'size': 3795621.0}",0.0,954.9638671875,48060416.0,-4.658211708068848,5726.43359375,-2128.4345703125,-3.9985756874084473,3.3335087299346924,0.0
-8.424238330917433e-06,0.330078125,3.1303610801696777,27587.320764201228,48314368.0,0.0,1774889170.088745,217.021484375,217.021484375,335.4228515625,5480.52192302,,0.0,897.5107421875,48314368.0,-4.645752906799316,4754.31640625,-1847.4154052734375,-4.000977516174316,3.330158233642578,0.0
-1.467283368583594e-06,0.3291015625,3.1340036392211914,27616.388993215554,48568320.0,0.0,1774889193.6979442,213.29296875,213.29296875,343.634765625,5503.939681094,,0.0,798.7841796875,48568320.0,-4.647827625274658,3584.2412109375,-1639.0765380859375,-4.000253677368164,3.3287672996520996,0.0
-1.1134771739307325e-05,0.2861328125,3.124406099319458,27558.592452154367,48822272.0,0.0,1774889217.1156921,196.9580078125,196.9580078125,315.982421875,5527.519829653,,0.0,968.4912109375,48822272.0,-4.635639667510986,5675.181640625,-2098.8310546875,-4.001244068145752,3.3220202922821045,0.0
7.590341283503221e-06,0.2880859375,3.114805221557617,27680.440128690236,49076224.0,0.0,1774889240.6957905,192.447265625,192.447265625,344.8544921875,5550.93920933,,0.0,932.3193359375,49076224.0,-4.636488914489746,4786.2783203125,-1822.895751953125,-3.9993348121643066,3.3117730617523193,0.0
-6.9315979089878965e-06,0.3662109375,3.1145384311676025,27556.328795379868,49330176.0,0.0,1774889313.854134,239.9404296875,239.9404296875,333.818359375,5600.677565894,"{'path': 'media/html/render_49330176_18cf7d4bd2d62daf5309.html', 'size': 3774869.0, '_type': 'html-file', 'sha256': '18cf7d4bd2d62daf5309f2bd648a188fd9a2e499fbedf8ff5295559a6a989a77'}",0.0,928.0517578125,49330176.0,-4.627654075622559,4904.7607421875,-1832.39892578125,-4.000814437866211,3.31076717376709,0.0
-1.72873060364509e-05,0.3125,3.1216511726379395,27647.13163777538,49584128.0,0.0,1774889314.0847836,207.5869140625,207.5869140625,304.1064453125,5624.356376234,,0.0,933.724609375,49584128.0,-4.626531600952148,5350.013671875,-2006.4716796875,-4.001837730407715,3.3180480003356934,0.0
6.891594694025116e-06,0.30859375,3.1155447959899902,27487.709827331088,49838080.0,0.0,1774889337.5324147,205.2001953125,205.2001953125,314.0146484375,5647.91672117,,0.0,946.8154296875,49838080.0,-4.619515895843506,5141.9306640625,-2004.7457275390625,-3.9994125366210938,3.311365842819214,0.0
-4.575199454848189e-06,0.3310546875,3.1098830699920654,27745.82471619678,50092032.0,0.0,1774889361.0927234,188.2587890625,188.2587890625,294.62890625,5671.319423778,,0.0,964.3212890625,50092032.0,-4.616583347320557,5523.7431640625,-1946.947998046875,-4.000555992126465,3.309739828109741,0.0
2.4423211471003015e-06,0.3017578125,3.11452317237854,27593.975159223028,50345984.0,0.0,1774889384.4954474,199.1435546875,199.1435546875,315.287109375,5694.893044002,,0.0,938.8642578125,50345984.0,-4.609919548034668,5006.97509765625,-1803.2672119140625,-3.9998581409454346,3.316042423248291,0.0
2.9733784685959108e-05,0.3125,3.1179234981536865,27696.882501433727,50599936.0,0.0,1774889459.450221,207.2958984375,207.2958984375,317.859375,5746.273640409,"{'path': 'media/html/render_50599936_d93eb559d4749aeafcd1.html', 'size': 3811625.0, '_type': 'html-file', 'sha256': 'd93eb559d4749aeafcd150e08d99b32f25f63e090f33a76e603bd533e92dee8a'}",0.0,958.833984375,50599936.0,-4.617188453674316,5188.4208984375,-2188.572021484375,-3.9971060752868652,3.3200762271881104,0.0
-7.075651865307009e-06,0.298828125,3.1104888916015625,27563.344132431343,50853888.0,0.0,1774889459.6830113,192.2021484375,192.2021484375,311.53515625,5770.145156627,,0.0,895.6806640625,50853888.0,-4.609549522399902,5096.8076171875,-1834.0194091796875,-4.000831604003906,3.3070435523986816,0.0
-2.3004458853392862e-05,0.33984375,3.1158549785614014,27548.83322131739,51107840.0,0.0,1774889483.321135,234.9951171875,234.9951171875,308.8818359375,5793.548399274,,0.0,916.19921875,51107840.0,-4.610599517822266,5142.2783203125,-1990.8204345703125,-4.002412796020508,3.313523769378662,0.0
2.1862642824999057e-06,0.310546875,3.1226654052734375,27603.72133753897,51361792.0,0.0,1774889506.7244031,203.798828125,203.798828125,289.7216796875,5817.119098756,,0.0,903.638671875,51361792.0,-4.607906341552734,4695.24462890625,-1840.0087890625,-3.999894142150879,3.3282315731048584,0.0
1.2715659067907836e-05,0.3330078125,3.117357015609741,27708.811188830106,51615744.0,0.0,1774889530.2951064,210.2119140625,210.2119140625,339.5732421875,5840.542553892,,0.0,888.7685546875,51615744.0,-4.603503227233887,4615.00390625,-1856.147705078125,-3.998835563659668,3.322366237640381,0.0
-7.4463332566665486e-06,0.318359375,3.1144604682922363,27543.26318184518,51869696.0,0.0,1774889553.7185917,216.67578125,216.67578125,321.3125,5840.55638622,,0.0,948.0888671875,51869696.0,-4.608304977416992,5233.111328125,-2013.587158203125,-4.000847339630127,3.322676658630371,0.0
