eval/episode_reward_ctrl,step,_step,eval/episode_reward_near,render,training/log_alpha,eval/episode_success,eval/episode_reward_survive,_runtime,eval/episode_success_hard,eval/episode_dist,training/alpha_loss,training/critic_loss,training/entropy,eval/episode_success_easy,eval/episode_reward,_timestamp,training/actor_loss,eval/episode_reward_dist,eval/episode_success_any,training/sps
-1638.740966796875,42981376.0,42981376.0,0.0,"{'_type': 'html-file', 'sha256': '248056f08133208ee45a18b5109d60c9e16941cf2ad92bf46145c91e09bd7246', 'path': 'media/html/render_42981376_248056f08133208ee45a.html', 'size': 3787365.0}",-4.53312873840332,250.0244140625,892.916015625,4869.401236421,0.0,3758.494140625,-4.215656446149296e-08,3.228670120239258,-4.000112533569336,375.04296875,250.0244140625,1774836293.8092375,3.0346274375915527,0.0,0.4033203125,27580.441761378166
-1612.331298828125,43235328.0,43235328.0,0.0,,-4.538880825042725,222.8037109375,900.5986328125,4893.263928533,0.0,3915.051025390625,9.592009519110434e-06,3.2216567993164062,-3.9992055892944336,323.83984375,222.8037109375,1774836294.0207863,3.0264623165130615,0.0,0.32421875,27588.68625786703
-1573.337646484375,43489280.0,43489280.0,0.0,,-4.534298896789551,244.6318359375,863.8681640625,4916.706014146,0.0,3715.852783203125,1.5236213357638917e-07,3.2205893993377686,-4.000080585479736,371.38671875,244.6318359375,1774836317.6713276,3.028855323791504,0.0,0.3642578125,27499.376625310575
-1690.34423828125,43743232.0,43743232.0,0.0,,-4.541234970092773,253.015625,888.6826171875,4940.330102474,0.0,4051.890380859375,7.182706553976459e-07,3.2233693599700928,-4.000043869018555,344.1982421875,253.015625,1774836341.1133323,3.0302844047546387,0.0,0.388671875,27502.894219277063
-1723.8843994140625,43997184.0,43997184.0,0.0,,-4.546802043914795,224.8427734375,913.9228515625,4963.783632332,0.0,4299.2978515625,1.7192580344271846e-05,3.2258098125457764,-3.998488664627075,316.001953125,224.8427734375,1774836364.7375188,3.0303614139556885,0.0,0.345703125,27552.640722712644
-1742.2705078125,44251136.0,44251136.0,0.0,"{'path': 'media/html/render_44251136_3e39ef0a8ea71aa38993.html', 'size': 3830997.0, '_type': 'html-file', 'sha256': '3e39ef0a8ea71aa389931746fc70c51de71896ddff5b9fce54b8f57af9873473'}",-4.535523891448975,233.6220703125,934.5322265625,5013.148059023,0.0,4437.85009765625,-1.323090327787213e-05,3.2218172550201416,-4.001357078552246,326.9931640625,233.6220703125,1774836437.555958,3.029505729675293,0.0,0.33203125,27455.90075424137
-1763.516357421875,44505088.0,44505088.0,0.0,,-4.540589332580566,223.828125,946.568359375,5036.821810884,0.0,4601.6884765625,-1.0789324733195826e-05,3.2253262996673584,-4.001102924346924,324.1748046875,223.828125,1774836437.7799869,3.031205892562866,0.0,0.3515625,27566.490713358384
-1852.3212890625,44759040.0,44759040.0,0.0,,-4.551103115081787,252.03125,927.755859375,5060.40975546,0.0,4383.2646484375,5.6586954997328576e-06,3.227699041366577,-3.9995765686035156,338.875,252.03125,1774836461.229268,3.033350706100464,0.0,0.384765625,27491.373441132328
-1670.0040283203125,45012992.0,45012992.0,0.0,,-4.549104690551758,227.1982421875,910.86328125,5083.8402297,0.0,4007.271728515625,9.76698356680572e-06,3.215702533721924,-3.9991962909698486,334.07421875,227.1982421875,1774836484.8170109,3.026259183883667,0.0,0.3310546875,27653.80846016811
-1828.0958251953125,45266944.0,45266944.0,0.0,,-4.543667793273926,266.5400390625,923.6845703125,5107.456313585,0.0,4090.82373046875,2.780320301098982e-06,3.2285869121551514,-3.9998397827148438,351.22265625,266.5400390625,1774836508.2475893,3.039357900619507,0.0,0.421875,27522.614792549128
-1559.51220703125,45520896.0,45520896.0,0.0,"{'path': 'media/html/render_45520896_09cf03730583c2f3e8c1.html', 'size': 3806537.0, '_type': 'html-file', 'sha256': '09cf03730583c2f3e8c14f4c3a663454ba8ed6505e422b5f91e704fb23e56248'}",-4.559687614440918,213.4033203125,865.9892578125,5158.24310248,0.0,4317.23779296875,-5.390110800362891e-06,3.227384567260742,-4.000597953796387,256.5625,213.4033203125,1774836582.6511116,3.0370283126831055,0.0,0.294921875,27559.06020208648
-1757.3056640625,45774848.0,45774848.0,0.0,,-4.5594635009765625,244.1181640625,955.607421875,5182.098591287,0.0,4275.095703125,1.065473861672217e-05,3.2242591381073,-3.999102830886841,365.0458984375,244.1181640625,1774836582.866551,3.035033702850342,0.0,0.3994140625,27489.044904242342
-1570.9261474609375,46028800.0,46028800.0,0.0,,-4.544079303741455,260.833984375,840.09375,5205.542150134,0.0,3516.099609375,1.2540596799226478e-05,3.2294974327087402,-3.9989142417907715,341.333984375,260.833984375,1774836606.5059633,3.039419651031494,0.0,0.4052734375,27559.60355349687
-1691.604736328125,46282752.0,46282752.0,0.0,,-4.560000419616699,252.3193359375,919.96875,5229.130970549,0.0,4317.00341796875,8.246156539826188e-06,3.2264490127563477,-3.9993135929107666,352.302734375,252.3193359375,1774836629.9495049,3.0377674102783203,0.0,0.4013671875,27552.223078998602
-1622.7109375,46536704.0,46536704.0,0.0,,-4.575221538543701,266.2548828125,873.2607421875,5252.557355154,0.0,3746.36572265625,3.7627639812853886e-06,3.234388828277588,-3.999737501144409,379.5869140625,266.2548828125,1774836653.5383606,3.04258131980896,0.0,0.4296875,27656.322255677995
-1717.4659423828125,46790656.0,46790656.0,0.0,"{'path': 'media/html/render_46790656_a53e018fe48eb821049f.html', 'size': 3805877.0, '_type': 'html-file', 'sha256': 'a53e018fe48eb821049f2a096e4a63306f6b615583a62dbf9e53426bfe5022e6'}",-4.572083950042725,270.078125,898.919921875,5301.966737205,0.0,3779.52880859375,5.635167781292694e-07,3.227468252182007,-4.0000529289245605,391.3681640625,270.078125,1774836726.3747468,3.034135580062866,0.0,0.421875,27532.290691775914
-1784.17041015625,47044608.0,47044608.0,0.0,,-4.572600841522217,247.783203125,931.564453125,5325.657123435,0.0,4291.83154296875,-4.121088295505615e-06,3.2377991676330566,-4.000504493713379,358.416015625,247.783203125,1774836726.5940266,3.045797109603882,0.0,0.40234375,27585.74036155061
-1703.8392333984375,47298560.0,47298560.0,0.0,,-4.580761432647705,250.6015625,927.6552734375,5349.270356652,0.0,4066.392578125,1.1984981028945185e-05,3.233677864074707,-3.998936414718628,377.67578125,250.6015625,1774836750.0644855,3.0422635078430176,0.0,0.3896484375,27433.00538975248
-1623.109130859375,47552512.0,47552512.0,0.0,,-4.570699214935303,276.9208984375,895.466796875,5372.701591026,0.0,3754.817138671875,-4.37720655099838e-06,3.238288164138794,-4.000524044036865,395.490234375,276.9208984375,1774836773.6776423,3.0461819171905518,0.0,0.4365234375,27576.014727271846
-1766.12890625,47806464.0,47806464.0,0.0,,-4.5863237380981445,249.82421875,948.7109375,5396.301611175,0.0,4271.130859375,2.1685784759029048e-06,3.2355239391326904,-3.999889373779297,335.685546875,249.82421875,1774836797.108968,3.0438809394836426,0.0,0.38671875,27516.507987290683
-1469.5244140625,48060416.0,48060416.0,0.0,"{'path': 'media/html/render_48060416_3e993bcdc657dec3ba68.html', 'size': 3780541.0, '_type': 'html-file', 'sha256': '3e993bcdc657dec3ba687e22f3f7d29b741b76ea2236fdb20c4942169c431602'}",-4.577343940734863,271.9775390625,834.8359375,5447.254738932,0.0,3077.2880859375,-6.774880603188649e-06,3.2491016387939453,-4.000749588012695,411.8876953125,271.9775390625,1774836871.6627538,3.058929443359375,0.0,0.423828125,27615.103805746814
-1667.792724609375,48314368.0,48314368.0,0.0,,-4.567867755889893,270.6689453125,880.01171875,5471.117937182,0.0,3724.202392578125,-1.3770932127954438e-06,3.2401747703552246,-4.000234603881836,366.6787109375,270.6689453125,1774836871.8814332,3.0513617992401123,0.0,0.4111328125,27551.6700412779
-1697.4498291015625,48568320.0,48568320.0,0.0,,-4.578770160675049,298.220703125,898.802734375,5494.548754592,0.0,3488.081787109375,1.7352396753267385e-05,3.2478225231170654,-3.9984147548675537,428.2958984375,298.220703125,1774836895.5252907,3.0561652183532715,0.0,0.44921875,27528.58059147925
-1702.9874267578125,48822272.0,48822272.0,0.0,,-4.594175338745117,274.6962890625,880.08984375,5518.148885238,0.0,3811.50048828125,8.883208465704229e-06,3.2589263916015625,-3.999224901199341,361.4951171875,274.6962890625,1774836918.9560978,3.071411609649658,0.0,0.4111328125,27514.658492146693
-1737.7772216796875,49076224.0,49076224.0,0.0,,-4.594396591186523,298.9736328125,874.5,5541.581434824,0.0,3289.76171875,-7.916036338428967e-06,3.2487709522247314,-4.000879287719727,434.2763671875,298.9736328125,1774836942.556244,3.0632359981536865,0.0,0.470703125,27627.683738373937
-1805.6138916015625,49330176.0,49330176.0,0.0,"{'_type': 'html-file', 'sha256': '186981a045ac58b36f480b82f48f90ef6cf81fef04c76a9705b720298b4aa8c0', 'path': 'media/html/render_49330176_186981a045ac58b36f48.html', 'size': 3804333.0}",-4.596874237060547,236.0244140625,908.083984375,5590.967940683,0.0,4068.5458984375,1.2687245543929748e-05,3.24944806098938,-3.9988460540771484,364.513671875,236.0244140625,1774837015.3759072,3.0558815002441406,0.0,0.375,27516.831425702854
-1577.75048828125,49584128.0,49584128.0,0.0,,-4.605187892913818,272.943359375,841.9970703125,5614.664469108,0.0,3559.70947265625,6.815424058004282e-06,3.2658028602600098,-3.9994232654571533,361.9091796875,272.943359375,1774837015.6035917,3.0699567794799805,0.0,0.4228515625,27577.088509494344
-1836.6949462890625,49838080.0,49838080.0,0.0,,-4.604419231414795,268.3759765625,923.9384765625,5638.247433553,0.0,4062.3681640625,-6.615896381845232e-06,3.2662060260772705,-4.000759124755859,384.724609375,268.3759765625,1774837039.071887,3.075948476791382,0.0,0.4462890625,27438.663802633215
-1701.398193359375,50092032.0,50092032.0,0.0,,-4.605081081390381,286.947265625,885.5263671875,5661.666030744,0.0,3461.912841796875,-9.396093787472637e-07,3.2711708545684814,-4.000194549560547,415.861328125,286.947265625,1774837062.6547067,3.0774221420288086,0.0,0.47265625,27680.023636876573
-1735.873291015625,50345984.0,50345984.0,0.0,,-4.614331245422363,232.7666015625,938.4443359375,5685.2637897,0.0,4054.85302734375,-2.989605036418652e-06,3.261429786682129,-4.000402450561523,388.669921875,232.7666015625,1774837086.0734265,3.0759332180023193,0.0,0.3662109375,27550.143601341453
-1764.060302734375,50599936.0,50599936.0,0.0,"{'path': 'media/html/render_50599936_43b66ac2177404417a08.html', 'size': 3803649.0, '_type': 'html-file', 'sha256': '43b66ac2177404417a08d4af644149ea484cd1f25a892baf1d84bb99944a6291'}",-4.612324237823486,234.55859375,917.0576171875,5736.412119662,0.0,4089.86572265625,1.0512728294997942e-05,3.273261547088623,-3.999052047729492,353.146484375,234.55859375,1774837160.8201382,3.0770316123962402,0.0,0.3857421875,27629.879578347747
-1736.799560546875,50853888.0,50853888.0,0.0,,-4.626687049865723,277.181640625,913.9755859375,5760.272987497,0.0,3796.77685546875,1.790693659131648e-06,3.272935628890991,-3.999922037124634,399.63671875,277.181640625,1774837161.035011,3.080611228942871,0.0,0.453125,27531.80250100451
-1772.185791015625,51107840.0,51107840.0,0.0,,-4.618070602416992,288.9609375,899.0947265625,5783.688930111,0.0,3804.884765625,3.5257876334071625e-06,3.279573440551758,-3.9997458457946777,412.6015625,288.9609375,1774837184.680441,3.0915234088897705,0.0,0.44921875,27503.907629381687
-1981.71337890625,51361792.0,51361792.0,0.0,,-4.614639759063721,266.6669921875,952.4541015625,5807.274074283,0.0,4202.61376953125,5.220191724220058e-06,3.280564069747925,-3.9995765686035156,383.984375,266.6669921875,1774837208.0962071,3.0920467376708984,0.0,0.45703125,27560.902121801453
-1766.74951171875,51615744.0,51615744.0,0.0,,-4.618171215057373,260.4326171875,914.123046875,5830.707599292,0.0,3756.145263671875,-1.801668622647412e-05,3.288172960281372,-4.00190544128418,401.6650390625,260.4326171875,1774837231.6815665,3.0984444618225098,0.0,0.421875,27658.24470929734
-1949.31201171875,51869696.0,51869696.0,0.0,,-4.6258134841918945,246.9228515625,909.3251953125,5830.721536262,0.0,4228.58203125,2.558655251050368e-05,3.3019464015960693,-3.9975240230560303,359.0986328125,246.9228515625,1774837255.1149027,3.11055588722229,0.0,0.3828125,27510.369786030322
