eval/episode_reward_ctrl,eval/episode_success,eval/episode_success_easy,_step,training/actor_loss,eval/episode_reward_near,eval/episode_reward,eval/episode_dist,eval/episode_reward_dist,training/critic_loss,training/entropy,render,_runtime,eval/episode_success_hard,eval/episode_reward_survive,_timestamp,training/log_alpha,training/alpha_loss,eval/episode_success_any,step,training/sps
-1564.578125,169.5380859375,280.611328125,21903360.0,3.160945177078247,0.0,169.5380859375,4842.72998046875,0.0,3.394400119781494,-3.999309778213501,,2462.982110826,0.0,854.763671875,1774868594.352045,-4.423878192901611,9.557912562740967e-06,0.2568359375,21903360.0,27564.099503130266
-1528.736572265625,159.4755859375,250.244140625,22157312.0,3.1615545749664307,0.0,159.4755859375,5228.5517578125,0.0,3.3968584537506104,-3.9985315799713135,,2486.351130308,0.0,869.2158203125,1774868617.8954759,-4.445681095123291,1.8638431356521323e-05,0.2490234375,22157312.0,27785.623900680952
-1585.470947265625,132.583984375,262.2861328125,22411264.0,3.1765403747558594,0.0,132.583984375,5096.865234375,0.0,3.4139513969421387,-3.9996554851531982,,2509.90533847,0.0,867.216796875,1774868641.2644296,-4.4586873054504395,5.225447694101604e-06,0.22265625,22411264.0,27708.17256082865
-1368.088134765625,140.94140625,286.3759765625,22665216.0,3.168760061264038,0.0,140.94140625,4326.8798828125,0.0,3.406512975692749,-3.9985907077789307,"{'path': 'media/html/render_22665216_44e0953c3d99da7c70d3.html', 'size': 3803025.0, '_type': 'html-file', 'sha256': '44e0953c3d99da7c70d34dccf3f19ef4a3f736367b907cd7d7c52f5236bb1684'}",2560.10263283,0.0,780.29296875,1774868715.0165193,-4.451862335205078,1.749529292283114e-05,0.21484375,22665216.0,27768.960194948366
-1535.8553466796875,148.9306640625,254.6728515625,22919168.0,3.1753382682800293,0.0,148.9306640625,4586.3369140625,0.0,3.4136509895324707,-3.9986815452575684,,2583.882005944,0.0,789.0458984375,1774868715.2343135,-4.481571197509766,1.615848123037722e-05,0.23828125,22919168.0,27667.03164818123
-1569.5008544921875,156.294921875,259.6064453125,23173120.0,3.182063341140747,0.0,156.294921875,4533.17431640625,0.0,3.423954725265503,-3.9999454021453857,,2607.2718635,0.0,850.423828125,1774868738.7951663,-4.483867168426514,1.8237029735246324e-06,0.220703125,23173120.0,27757.74280184749
-1521.21484375,156.1494140625,275.16015625,23427072.0,3.188141107559204,0.0,156.1494140625,4708.39697265625,0.0,3.4261908531188965,-3.9995672702789307,,2630.838355004,0.0,862.8115234375,1774868762.1852236,-4.497707366943359,5.9592189245449845e-06,0.2333984375,23427072.0,27654.321808863344
-1436.3116455078125,155.3125,268.4033203125,23681024.0,3.203242301940918,0.0,155.3125,4182.38623046875,0.0,3.443049192428589,-3.998650074005127,,2654.233686671,0.0,799.251953125,1774868785.7516985,-4.507688522338867,1.6173580661416054e-05,0.216796875,23681024.0,27724.142767668556
-1392.76513671875,123.7392578125,199.7880859375,23934976.0,3.2015163898468018,0.0,123.7392578125,4041.303466796875,0.0,3.4403936862945557,-4.000533103942871,"{'_type': 'html-file', 'sha256': '7d348ddf0675fdd6fe3996a0e837f471b806b1736830f866e7f2a1558e53721a', 'path': 'media/html/render_23934976_7d348ddf0675fdd6fe39.html', 'size': 3789913.0}",2704.736623664,0.0,754.4169921875,1774868859.6505144,-4.500405311584473,-4.779457867698511e-06,0.1787109375,23934976.0,27630.819940319194
-1459.892333984375,161.6572265625,290.74609375,24188928.0,3.203162431716919,0.0,161.6572265625,3952.27734375,0.0,3.444873094558716,-4.000057697296143,,2728.36413572,0.0,768.8095703125,1774868859.8603077,-4.519715785980225,4.7557486482219247e-07,0.234375,24188928.0,27695.408340282633
-1596.88232421875,148.6669921875,260.416015625,24442880.0,3.2068686485290527,0.0,148.6669921875,4560.21875,0.0,3.4444894790649414,-3.996015787124634,,2751.931198772,0.0,820.0078125,1774868883.2774525,-4.532664775848389,4.407806773087941e-05,0.21875,24442880.0,27564.46971408593
-1710.34912109375,133.2412109375,231.16015625,24696832.0,3.210195541381836,0.0,133.2412109375,5288.46875,0.0,3.449354410171509,-4.002295970916748,,2775.297134694,0.0,861.6318359375,1774868906.8443995,-4.534331321716309,-2.3400412828777917e-05,0.2041015625,24696832.0,27727.201303497633
-1643.38818359375,168.044921875,300.80078125,24950784.0,3.2155232429504395,0.0,168.044921875,4540.48681640625,0.0,3.4554693698883057,-4.000524520874023,,2798.858881684,0.0,859.3740234375,1774868930.2105024,-4.535979270935059,-4.598500709107611e-06,0.2431640625,24950784.0,27708.73334095193
-1673.5614013671875,163.087890625,238.62109375,25204736.0,3.2089359760284424,0.0,163.087890625,5058.3564453125,0.0,3.450430393218994,-3.998203754425049,"{'_type': 'html-file', 'sha256': '2aee80cc47d8555973e2a549cf7a37294d37708139dc59cfe19e58b23f03d958', 'path': 'media/html/render_25204736_2aee80cc47d8555973e2.html', 'size': 3802849.0}",2849.320328084,0.0,881.037109375,1774869004.2342381,-4.53635835647583,2.0392426449689083e-05,0.21875,25204736.0,27742.857451895667
-1657.965087890625,136.5322265625,253.6318359375,25458688.0,3.2077345848083496,0.0,136.5322265625,4506.7275390625,0.0,3.4430527687072754,-4.000743865966797,,2873.130837011,0.0,807.5751953125,1774869004.4518762,-4.537104606628418,-6.8043768806091975e-06,0.216796875,25458688.0,27680.941518017386
-1931.1424560546875,142.6201171875,271.220703125,25712640.0,3.207782506942749,0.0,142.6201171875,5354.7041015625,0.0,3.4441912174224854,-4.00098991394043,,2896.526710542,0.0,909.5224609375,1774869028.0441215,-4.538380146026611,-9.523779226583429e-06,0.2099609375,25712640.0,27653.569382595535
-1781.97607421875,157.8828125,275.8994140625,25966592.0,3.2022266387939453,0.0,157.8828125,5196.2890625,0.0,3.4323196411132812,-3.9974236488342285,,2920.081106361,0.0,885.533203125,1774869051.4399638,-4.543802738189697,2.8554628443089314e-05,0.2412109375,25966592.0,27633.15678760472
-1725.253662109375,139.9970703125,244.1337890625,26220544.0,3.202517509460449,0.0,139.9970703125,4874.2734375,0.0,3.438361167907715,-4.002791404724121,,2943.440295239,0.0,841.4921875,1774869074.994354,-4.547564506530762,-2.866757677111309e-05,0.20703125,26220544.0,27764.395002172743
-1720.3082275390625,155.06640625,256.3212890625,26474496.0,3.1980957984924316,0.0,155.06640625,4733.31298828125,0.0,3.425297260284424,-4.001374244689941,"{'path': 'media/html/render_26474496_74dca4983a70a7d61eb9.html', 'size': 3804885.0, '_type': 'html-file', 'sha256': '74dca4983a70a7d61eb999946638a30243985d51685ebd1de33c04450b979367'}",2993.779487723,0.0,846.6591796875,1774869148.6934214,-4.524685859680176,-1.3956292605143972e-05,0.2421875,26474496.0,27733.667730446152
-1480.88037109375,158.01953125,278.6806640625,26728448.0,3.2058496475219727,0.0,158.01953125,3850.3173828125,0.0,3.4391233921051025,-3.9963595867156982,,3017.404410373,0.0,739.6689453125,1774869148.9099784,-4.543936252593994,4.047101174364798e-05,0.2451171875,26728448.0,27723.882989205806
-1714.057861328125,169.4365234375,284.021484375,26982400.0,3.1917595863342285,0.0,169.4365234375,4930.296875,0.0,3.4269192218780518,-3.9998409748077393,,3040.971155597,0.0,849.02734375,1774869172.3177955,-4.546886444091797,2.831388428603532e-06,0.2626953125,26982400.0,27623.93069223453
-1615.1015625,182.8984375,308.4560546875,27236352.0,3.1975202560424805,0.0,182.8984375,4521.18359375,0.0,3.437044382095337,-4.000338554382324,,3064.351242621,0.0,863.740234375,1774869195.8845167,-4.537538528442383,-2.5201732114510378e-06,0.265625,27236352.0,27722.24288925666
-1759.0145263671875,165.279296875,296.75,27490304.0,3.200462818145752,0.0,165.279296875,4185.6240234375,0.0,3.4350953102111816,-3.9990570545196533,,3087.890047451,0.0,812.7333984375,1774869219.2646105,-4.568892955780029,1.0924070920736995e-05,0.2421875,27490304.0,27679.78338650472
-1757.844482421875,179.6328125,272.359375,27744256.0,3.2070679664611816,0.0,179.6328125,5000.9052734375,0.0,3.432173490524292,-4.000506401062012,"{'sha256': '3573960bccff65763425cb4445cdd4bd321421ed572b5040c8de0ec40916d016', 'path': 'media/html/render_27744256_3573960bccff65763425.html', 'size': 3767081.0, '_type': 'html-file'}",3137.006752017,0.0,900.603515625,1774869291.920621,-4.5477752685546875,-4.152263954892987e-06,0.2529296875,27744256.0,27795.971625638573
-1919.9224853515625,148.8017578125,265.4697265625,27998208.0,3.1965646743774414,0.0,148.8017578125,4973.291015625,0.0,3.4264609813690186,-4.001693248748779,,3160.819639354,0.0,887.3779296875,1774869292.1458848,-4.5461859703063965,-1.674026316322852e-05,0.2265625,27998208.0,27705.776166337888
-1959.7318115234375,182.201171875,301.5537109375,28252160.0,3.191005229949951,0.0,182.201171875,4971.93994140625,0.0,3.418642282485962,-3.9997634887695312,,3184.190778377,0.0,907.57421875,1774869315.7329156,-4.542149543762207,3.674301524370094e-06,0.2900390625,28252160.0,27679.386335151805
-1810.12060546875,178.9091796875,283.1376953125,28506112.0,3.1938304901123047,0.0,178.9091796875,5051.5703125,0.0,3.417742967605591,-3.9974944591522217,,3207.76613537,0.0,930.107421875,1774869339.1041167,-4.558033466339111,2.7539985239855014e-05,0.26953125,28506112.0,27694.56006660307
-1942.22412109375,174.236328125,298.4912109375,28760064.0,3.188095808029175,0.0,174.236328125,5212.9111328125,0.0,3.4138097763061523,-4.002914905548096,,3231.155835566,0.0,902.111328125,1774869362.6794314,-4.5500617027282715,-2.955564013973344e-05,0.275390625,28760064.0,27703.867275315766
-1830.7587890625,213.451171875,327.4365234375,29014016.0,3.186951160430908,0.0,213.451171875,4640.94580078125,0.0,3.409562826156616,-3.998051881790161,"{'path': 'media/html/render_29014016_0835173e11aa352d4198.html', 'size': 3774161.0, '_type': 'html-file', 'sha256': '0835173e11aa352d4198f0323c5ee79346f6e327dbc61a6e312ca4d03da14dcc'}",3281.364518603,0.0,870.9345703125,1774869436.2783973,-4.558631896972656,2.1888896299060434e-05,0.3193359375,29014016.0,27644.072803844974
-1727.6087646484375,171.9638671875,279.3740234375,29267968.0,3.1873626708984375,0.0,171.9638671875,4689.08984375,0.0,3.406095027923584,-3.9993340969085693,,3304.955264112,0.0,828.728515625,1774869436.4810874,-4.548726558685303,8.125318345264532e-06,0.2607421875,29267968.0,27779.793966124176
-2065.1708984375,190.40625,303.6064453125,29521920.0,3.1802875995635986,0.0,190.40625,4911.9091796875,0.0,3.3959720134735107,-4.0004496574401855,,3328.508562927,0.0,878.7021484375,1774869459.8685706,-4.565990924835205,-3.578046289476333e-06,0.29296875,29521920.0,27684.093421245478
-1890.14453125,169.1923828125,303.7607421875,29775872.0,3.180138349533081,0.0,169.1923828125,4676.3974609375,0.0,3.397618532180786,-4.000600337982178,,3351.882396737,0.0,860.6455078125,1774869483.421759,-4.559057235717773,-5.17052012583008e-06,0.2607421875,29775872.0,27760.337026756028
-2111.557373046875,182.40625,271.4072265625,30029824.0,3.170003652572632,0.0,182.40625,5450.447265625,0.0,3.386951208114624,-4.000865936279297,,3375.456377511,0.0,928.1787109375,1774869506.7956226,-4.548766613006592,-8.066319423960522e-06,0.28515625,30029824.0,27687.72608666821
-1982.97998046875,177.7958984375,254.16796875,30283776.0,3.1722631454467773,0.0,177.7958984375,5623.41162109375,0.0,3.386871814727783,-3.999783515930176,"{'path': 'media/html/render_30283776_a3001de8e907df004c60.html', 'size': 3816129.0, '_type': 'html-file', 'sha256': 'a3001de8e907df004c606225217bcc5a6bd3a2d41b97f57a7adff3cc866f3941'}",3425.643455721,0.0,930.67578125,1774869580.5573485,-4.548709869384766,3.3488531698822044e-06,0.2666015625,30283776.0,27703.117914731767
-1888.943115234375,171.6845703125,289.0458984375,30537728.0,3.1621763706207275,0.0,171.6845703125,5086.34326171875,0.0,3.3727798461914062,-3.9990317821502686,,3449.433141065,0.0,944.7099609375,1774869580.76585,-4.560567378997803,1.1385781363060232e-05,0.2705078125,30537728.0,27701.962249612247
-1846.7921142578125,169.8046875,269.3251953125,30791680.0,3.158193349838257,0.0,169.8046875,4967.17919921875,0.0,3.3678247928619385,-4.000767707824707,,3472.796665775,0.0,878.1884765625,1774869604.3463933,-4.555594444274902,-7.0008736656745896e-06,0.2451171875,30791680.0,27694.84665919853
-1607.73095703125,180.490234375,298.580078125,31045632.0,3.1448018550872803,0.0,180.490234375,4218.3662109375,0.0,3.350555419921875,-4.0005998611450195,,3496.331219423,0.0,800.7236328125,1774869627.7099144,-4.560876369476318,-5.27660131410812e-06,0.291015625,31045632.0,27723.47312642009
-1761.017822265625,168.9326171875,273.732421875,31299584.0,3.1457526683807373,0.0,168.9326171875,4981.4951171875,0.0,3.3492257595062256,-3.9998559951782227,,3519.684176378,0.0,875.7939453125,1774869651.2445118,-4.543411731719971,2.5789618121052627e-06,0.26171875,31299584.0,27811.47463161448
-1514.4322509765625,160.29296875,259.697265625,31553536.0,3.1493916511535645,0.0,160.29296875,4183.4482421875,0.0,3.356402635574341,-4.000293731689453,"{'_type': 'html-file', 'sha256': 'db4644c97c47987139792072f610461c19192de4d26b966ffa21bc0d0eaff840', 'path': 'media/html/render_31553536_db4644c97c4798713979.html', 'size': 3789277.0}",3570.216439279,0.0,768.6787109375,1774869725.1303542,-4.545036315917969,-2.0214808955643093e-06,0.2529296875,31553536.0,27767.33864492395
-1703.9580078125,173.3505859375,249.0595703125,31807488.0,3.1368021965026855,0.0,173.3505859375,4715.9267578125,0.0,3.344224214553833,-4.000638961791992,,3593.824432901,0.0,805.30859375,1774869725.341366,-4.551042079925537,-5.709754987037741e-06,0.2744140625,31807488.0,27792.633930707998
-1478.06982421875,161.0244140625,278.232421875,32061440.0,3.1309478282928467,0.0,161.0244140625,3938.65966796875,0.0,3.3334717750549316,-3.997460126876831,,3617.400025626,0.0,742.5625,1774869748.737681,-4.5517048835754395,2.7902515284949914e-05,0.265625,32061440.0,27639.761593122774
-2020.46923828125,184.1484375,264.7666015625,32315392.0,3.122809886932373,0.0,184.1484375,5256.310546875,0.0,3.3239965438842773,-4.002329349517822,,3640.766519719,0.0,883.693359375,1774869772.3132732,-4.55279016494751,-2.339819366170559e-05,0.2841796875,32315392.0,27706.25757412279
-2006.31689453125,190.7353515625,317.3828125,32569344.0,3.1386501789093018,0.0,190.7353515625,5292.60546875,0.0,3.347973346710205,-4.000581741333008,,3664.308851126,0.0,953.4150390625,1774869795.679742,-4.551743984222412,-5.06095057062339e-06,0.291015625,32569344.0,27715.88059005539
-1801.854248046875,201.1611328125,318.1552734375,32823296.0,3.1324594020843506,0.0,201.1611328125,4699.69140625,0.0,3.3383729457855225,-3.998494863510132,"{'size': 3776629.0, '_type': 'html-file', 'sha256': 'ed3c7da307a49c2f17eb415386e99c59add77ceac611c06db5323c5b6ff27776', 'path': 'media/html/render_32823296_ed3c7da307a49c2f17eb.html'}",3713.401263009,0.0,870.1083984375,1774869868.3151376,-4.545783996582031,1.7123064026236534e-05,0.333984375,32823296.0,27805.63311937274
-2122.852783203125,175.0078125,265.884765625,33077248.0,3.1361634731292725,0.0,175.0078125,5765.2900390625,0.0,3.345351457595825,-4.000522136688232,,3737.18916985,0.0,929.3974609375,1774869868.5282338,-4.554381847381592,-4.421546691446565e-06,0.2626953125,33077248.0,27755.4947693304
-1788.18701171875,172.6591796875,318.02734375,33331200.0,3.1352105140686035,0.0,172.6591796875,4722.2724609375,0.0,3.3442327976226807,-3.9994304180145264,,3760.579773525,0.0,869.302734375,1774869892.1025028,-4.545394420623779,7.051599368423922e-06,0.2841796875,33331200.0,27733.43954571345
-1756.5009765625,183.4130859375,322.888671875,33585152.0,3.1358799934387207,0.0,183.4130859375,4560.1640625,0.0,3.344616651535034,-4.002114772796631,,3784.112751403,0.0,847.4326171875,1774869915.4930024,-4.54460334777832,-2.1468827981152572e-05,0.287109375,33585152.0,27655.08289235175
-1657.231689453125,191.591796875,276.97265625,33839104.0,3.1336801052093506,0.0,191.591796875,4714.15380859375,0.0,3.347790241241455,-3.9991416931152344,,3807.476672215,0.0,814.8515625,1774869939.0260727,-4.543193340301514,1.0276087778038345e-05,0.2998046875,33839104.0,27826.32177557925
-1811.1619873046875,181.9267578125,295.953125,34093056.0,3.1357786655426025,0.0,181.9267578125,5003.3125,0.0,3.351374626159668,-3.99943208694458,"{'_type': 'html-file', 'sha256': '29376695190cf0268a104880991f763cba02e1dacc7186f74cc0ee876198bfa0', 'path': 'media/html/render_34093056_29376695190cf0268a10.html', 'size': 3766765.0}",3857.93687471,0.0,859.837890625,1774870012.8507888,-4.5437140464782715,7.1530962486576755e-06,0.2900390625,34093056.0,27725.695767129455
-1907.48388671875,184.890625,311.19921875,34347008.0,3.1490402221679688,0.0,184.890625,5025.76318359375,0.0,3.364065170288086,-3.9996750354766846,,3881.510393448,0.0,900.1728515625,1774870013.0516975,-4.542067527770996,4.549530331132701e-06,0.298828125,34347008.0,27776.246476453194
-1682.4775390625,197.51171875,342.0146484375,34600960.0,3.146042823791504,0.0,197.51171875,4293.2001953125,0.0,3.3653571605682373,-4.000983715057373,,3905.079330234,0.0,846.357421875,1774870036.4236946,-4.546512603759766,-9.330217835668009e-06,0.3203125,34600960.0,27706.024795515124
-1697.721435546875,169.0419921875,296.703125,34854912.0,3.1486730575561523,0.0,169.0419921875,4418.6181640625,0.0,3.3628628253936768,-3.9986493587493896,,3928.455889447,0.0,811.033203125,1774870059.9925594,-4.546210289001465,1.534739749331493e-05,0.2783203125,34854912.0,27703.29804578632
-1638.94775390625,170.8974609375,297.46484375,35108864.0,3.1540744304656982,0.0,170.8974609375,4242.9892578125,0.0,3.3660318851470947,-4.001628398895264,,3951.996736921,0.0,795.2841796875,1774870083.3692315,-4.55078649520874,-1.622527270228602e-05,0.2587890625,35108864.0,27683.16597779633
-1810.11767578125,183.03515625,311.8681640625,35362816.0,3.151771306991577,0.0,183.03515625,4733.201171875,0.0,3.36405348777771,-3.9992687702178955,"{'_type': 'html-file', 'sha256': 'ffdd6ee3bb90a298289e1f88d15f0f4d5b38880bd1483a4d4f36f415710ff449', 'path': 'media/html/render_35362816_ffdd6ee3bb90a298289e.html', 'size': 3765525.0}",4002.305532815,0.0,889.9130859375,1774870157.2194827,-4.54182767868042,8.910308679332957e-06,0.291015625,35362816.0,27783.538756774466
-1691.949951171875,169.1083984375,287.3876953125,35616768.0,3.157134532928467,0.0,169.1083984375,4517.97314453125,0.0,3.3714611530303955,-3.9982383251190186,,4026.100309119,0.0,794.7744140625,1774870157.429436,-4.549828052520752,1.9578055798774585e-05,0.2626953125,35616768.0,27730.851067278545
-1767.609619140625,169.0205078125,310.583984375,35870720.0,3.163084030151367,0.0,169.0205078125,4713.5751953125,0.0,3.3779456615448,-4.002331733703613,,4049.455015435,0.0,880.53515625,1774870181.0135863,-4.56587028503418,-2.3496950234402902e-05,0.2587890625,35870720.0,27693.501597622184
-1406.424560546875,195.9658203125,340.447265625,36124672.0,3.1591711044311523,0.0,195.9658203125,3915.37109375,0.0,3.369675874710083,-3.9990453720092773,,4073.002265186,0.0,788.7412109375,1774870204.3682916,-4.558040142059326,1.123216043197317e-05,0.30859375,36124672.0,27747.4618250803
-1661.5177001953125,176.357421875,300.1845703125,36378624.0,3.1540615558624268,0.0,176.357421875,4469.49365234375,0.0,3.363443613052368,-4.0004963874816895,,4096.365293364,0.0,831.4306640625,1774870227.9155588,-4.562982559204102,-4.220576556690503e-06,0.2763671875,36378624.0,27774.146082648975
-1588.208740234375,176.537109375,275.7216796875,36632576.0,3.1545145511627197,0.0,176.537109375,4797.35107421875,0.0,3.3637261390686035,-3.9999616146087646,"{'path': 'media/html/render_36632576_cfac2dd4adaff85685d4.html', 'size': 3805861.0, '_type': 'html-file', 'sha256': 'cfac2dd4adaff85685d490b729969b6e7ab777bbb5fe2079f8636cd758d5deb6'}",4145.640913691,0.0,880.15234375,1774870300.5548372,-4.547600746154785,1.4578694162992178e-06,0.2802734375,36632576.0,27714.890440394982
-1467.232666015625,157.4423828125,271.5205078125,36886528.0,3.1505889892578125,0.0,157.4423828125,3793.2255859375,0.0,3.356473684310913,-3.998744487762451,,4169.305623995,0.0,769.51171875,1774870300.765439,-4.5641865730285645,1.4294399079517461e-05,0.2578125,36886528.0,27757.88168838609
-1624.6834716796875,181.3515625,270.5693359375,37140480.0,3.144369125366211,0.0,181.3515625,4404.392578125,0.0,3.3520126342773438,-3.9994940757751465,,4192.861081071,0.0,818.7333984375,1774870324.2188756,-4.5655107498168945,6.35097194390255e-06,0.2822265625,37140480.0,27586.059714033698
-1770.587646484375,166.1806640625,275.876953125,37394432.0,3.145765542984009,0.0,166.1806640625,5159.8662109375,0.0,3.3536503314971924,-3.9983348846435547,,4216.230831177,0.0,874.6640625,1774870347.7742927,-4.566128730773926,1.810543290048372e-05,0.2666015625,37394432.0,27750.13437768034
-1509.432861328125,175.1484375,288.455078125,37648384.0,3.145627975463867,0.0,175.1484375,4367.9345703125,0.0,3.355372905731201,-4.001548767089844,,4239.783511665,0.0,789.8203125,1774870371.1441376,-4.580648899078369,-1.4756184100406244e-05,0.2568359375,37648384.0,27715.62024523395
-1720.01025390625,175.251953125,299.5693359375,37902336.0,3.140475034713745,0.0,175.251953125,5205.02978515625,0.0,3.350609540939331,-3.9992637634277344,"{'_type': 'html-file', 'sha256': '39364f8bd2838c1ca1d192a86fa8f2f44eddcafb555146381ac5a6118db310d6', 'path': 'media/html/render_37902336_39364f8bd2838c1ca1d1.html', 'size': 3760909.0}",4290.441417245,0.0,923.005859375,1774870445.3552935,-4.573757171630859,8.743571925151628e-06,0.2548828125,37902336.0,27755.081801662378
-1700.569580078125,140.759765625,299.1875,38156288.0,3.12851619720459,0.0,140.759765625,5152.8779296875,0.0,3.340841770172119,-4.002649784088135,,4314.239830824,0.0,912.33984375,1774870445.5716443,-4.561013221740723,-2.6609042834024876e-05,0.216796875,38156288.0,27688.8748060333
-1518.55419921875,189.2255859375,306.93359375,38410240.0,3.139111280441284,0.0,189.2255859375,5037.515625,0.0,3.3534207344055176,-3.999072790145874,,4337.616697676,0.0,887.8662109375,1774870469.153103,-4.562057971954346,1.0937896149698645e-05,0.2919921875,38410240.0,27704.905639050885
-1485.242919921875,173.884765625,281.9423828125,38664192.0,3.1477723121643066,0.0,173.884765625,4082.28515625,0.0,3.3614401817321777,-3.9991366863250732,,4361.169866068,0.0,808.041015625,1774870492.5299249,-4.569283962249756,1.0127624591405038e-05,0.2470703125,38664192.0,27685.975120797608
-1581.9300537109375,160.6337890625,289.23046875,38918144.0,3.1401052474975586,0.0,160.6337890625,4926.13525390625,0.0,3.3562865257263184,-4.001544952392578,,4384.5454293,0.0,876.056640625,1774870516.0832286,-4.56871223449707,-1.5153817912505474e-05,0.240234375,38918144.0,27748.694301606083
-1521.89013671875,146.7685546875,271.0029296875,39172096.0,3.1379923820495605,0.0,146.7685546875,4812.783203125,0.0,3.354947805404663,-4.000350475311279,"{'_type': 'html-file', 'sha256': 'b6edd59861c5ab58b8196e64465f7b0d6a06287d76939c1f549c4b058273d5e7', 'path': 'media/html/render_39172096_b6edd59861c5ab58b819.html', 'size': 3773745.0}",4435.404883722,0.0,848.3583984375,1774870590.3188019,-4.560554504394531,-2.6575676201900933e-06,0.208984375,39172096.0,27682.85660396679
-1356.562255859375,156.1591796875,282.4677734375,39426048.0,3.1479990482330322,0.0,156.1591796875,4291.994140625,0.0,3.366682529449463,-3.9970529079437256,,4459.038327263,0.0,834.4013671875,1774870590.5485137,-4.5791707038879395,3.1850755476625636e-05,0.2265625,39426048.0,27785.157850745487
-1710.538330078125,167.4013671875,242.5390625,39680000.0,3.1501829624176025,0.0,167.4013671875,5658.7109375,0.0,3.368168354034424,-3.999305009841919,,4482.598477113,0.0,949.7666015625,1774870613.9516017,-4.5917253494262695,8.13704446045449e-06,0.25,39680000.0,27617.642076667726
-1591.087646484375,185.6923828125,322.0224609375,39933952.0,3.1444098949432373,0.0,185.6923828125,4828.26318359375,0.0,3.3621418476104736,-4.001336097717285,,4505.973078042,0.0,902.07421875,1774870637.511722,-4.580312728881836,-1.2585264812514652e-05,0.2880859375,39933952.0,27736.14117614831
-1650.568115234375,166.53125,305.853515625,40187904.0,3.15212345123291,0.0,166.53125,5375.6064453125,0.0,3.3714241981506348,-4.00096321105957,,4529.526654277,0.0,926.08984375,1774870660.8863838,-4.572847366333008,-8.865858944773208e-06,0.2314453125,40187904.0,27699.467523325868
-1651.2783203125,175.9111328125,264.44921875,40441856.0,3.1432981491088867,0.0,175.9111328125,5069.0517578125,0.0,3.3627617359161377,-4.000765323638916,"{'path': 'media/html/render_40441856_55056a68c062026e20e5.html', 'size': 3798633.0, '_type': 'html-file', 'sha256': '55056a68c062026e20e56fdf534174dbb55e7c9f62709c634e6ef7c57b71e7d1'}",4579.066647941,0.0,899.2392578125,1774870733.9805527,-4.583527565002441,-6.951623618078884e-06,0.255859375,40441856.0,27752.65197811454
-1940.0548095703125,155.71484375,292.5400390625,40695808.0,3.144824504852295,0.0,155.71484375,5829.572265625,0.0,3.3669514656066895,-3.997358560562134,,4602.84958364,0.0,939.3857421875,1774870734.2007585,-4.57920503616333,2.8416025088517927e-05,0.2275390625,40695808.0,27738.207653976533
-1938.693603515625,166.9140625,324.224609375,40949760.0,3.142794609069824,0.0,166.9140625,5725.0078125,0.0,3.361363649368286,-4.000667572021484,,4626.230844026,0.0,956.599609375,1774870757.762878,-4.588132381439209,-5.7764041230257135e-06,0.2431640625,40949760.0,27766.32165326874
-1602.64501953125,176.5625,268.236328125,41203712.0,3.1431386470794678,0.0,176.5625,5348.24755859375,0.0,3.3580307960510254,-4.000376224517822,,4649.793551457,0.0,903.525390625,1774870781.1440637,-4.579578399658203,-2.8151232527307e-06,0.248046875,41203712.0,27674.710330179507
-1427.294921875,135.921875,302.19140625,41457664.0,3.148284435272217,0.0,135.921875,4553.240234375,0.0,3.369936466217041,-4.001610279083252,,4673.177661029,0.0,858.767578125,1774870804.706872,-4.58654260635376,-1.562730540172197e-05,0.22265625,41457664.0,27718.83415146883
-1807.5535888671875,178.65234375,311.1220703125,41711616.0,3.141345977783203,0.0,178.65234375,5411.97802734375,0.0,3.3663558959960938,-3.9965810775756836,"{'_type': 'html-file', 'sha256': 'e6519e618f3830a6aaac6eed803b8dae885b0c14957c236a94496bc848efaf35', 'path': 'media/html/render_41711616_e6519e618f3830a6aaac.html', 'size': 3841269.0}",4724.19480035,0.0,952.474609375,1774870879.108731,-4.592869281768799,3.61653437721543e-05,0.265625,41711616.0,27675.8486214443
-1581.5723876953125,165.2177734375,256.89453125,41965568.0,3.14024019241333,0.0,165.2177734375,4971.20703125,0.0,3.364772081375122,-4.001798629760742,,4747.790076314,0.0,854.564453125,1774870879.3206913,-4.592073917388916,-1.717106715659611e-05,0.234375,41965568.0,27765.23525551713
-1483.28369140625,168.646484375,248.7890625,42219520.0,3.1329281330108643,0.0,168.646484375,5226.62109375,0.0,3.351654291152954,-4.0008769035339355,,4771.344929361,0.0,885.423828125,1774870902.7034304,-4.585961818695068,-7.932152584544383e-06,0.25,42219520.0,27702.572492183655
-1560.577880859375,171.623046875,263.03125,42473472.0,3.124176025390625,0.0,171.623046875,4711.8896484375,0.0,3.345395803451538,-3.9990415573120117,,4794.730542737,0.0,857.83203125,1774870926.2581484,-4.576925754547119,1.1026799256796949e-05,0.2509765625,42473472.0,27757.639361213976
-1903.5164794921875,174.08984375,293.2236328125,42727424.0,3.119145631790161,0.0,174.08984375,4995.6767578125,0.0,3.339289426803589,-3.9991257190704346,,4818.287976949,0.0,905.0419921875,1774870949.6439397,-4.580982208251953,9.989616955863312e-06,0.2548828125,42727424.0,27660.654437432135
