step,training/entropy,eval/episode_reward_dist,training/alpha_loss,eval/episode_success_any,eval/episode_success_hard,training/log_alpha,eval/episode_reward,_runtime,_step,eval/episode_dist,training/sps,training/critic_loss,eval/episode_success,training/actor_loss,eval/episode_success_easy,eval/episode_reward_survive,render,_timestamp,eval/episode_reward_ctrl,eval/episode_reward_near
45520896.0,0.0,0.0,-2.5469740648986772e-05,0.2783203125,0.0,0.0,252.943359375,5567.011475317,45520896.0,6809.55322265625,22670.752980071207,0.5346327424049377,252.943359375,-56.9844856262207,261.546875,970.44921875,"{'_type': 'html-file', 'sha256': '8ca20ae270b6d0e8656a26e60566cd8187fd3eef733a54b0c5a343cb154a23b1', 'path': 'media/html/render_45520896_8ca20ae270b6d0e8656a.html', 'size': 3858977.0}",1773899447.1529994,-1778.4493408203125,0.0
45774848.0,0.0,0.0,2.5058714527403936e-05,0.3359375,0.0,0.0,296.5361328125,5592.772020387,45774848.0,6336.3837890625,22699.92875173864,0.5220592021942139,296.5361328125,-56.831871032714844,312.8505859375,972.2138671875,,1773899447.357271,-1718.752197265625,0.0
46028800.0,0.0,0.0,3.7870617234148085e-05,0.2919921875,0.0,0.0,259.3173828125,5618.130408981,46028800.0,6737.939453125,22645.850197738117,0.526488184928894,259.3173828125,-57.213802337646484,270.1826171875,960.09765625,,1773899472.9130135,-1644.041259765625,0.0
46282752.0,0.0,0.0,-2.0165645764791407e-05,0.3251953125,0.0,0.0,294.3173828125,5643.638680182,46282752.0,6396.0537109375,22711.60760364894,0.5533506274223328,294.3173828125,-56.85161590576172,303.0517578125,983.3388671875,,1773899498.271348,-1770.358154296875,0.0
46536704.0,0.0,0.0,-2.49931363214273e-05,0.3017578125,0.0,0.0,261.9677734375,5668.998542876,46536704.0,6488.7890625,22715.469799461665,0.5367212891578674,261.9677734375,-56.99025344848633,275.7529296875,950.984375,,1773899523.7795906,-1690.7548828125,0.0
46790656.0,0.0,0.0,-1.000374413706595e-05,0.3291015625,0.0,0.0,295.916015625,5720.193658265,46790656.0,6454.30859375,22721.403690867526,0.5400123596191406,295.916015625,-56.643699645996094,309.65625,982.5166015625,"{'sha256': '2e93b37586312e81797f651f7821b49c690bc539557c3ecf9b28f3b3991665ef', 'path': 'media/html/render_46790656_2e93b37586312e81797f.html', 'size': 3868553.0, '_type': 'html-file'}",1773899600.3352158,-1766.388916015625,0.0
47044608.0,0.0,0.0,2.1491674488061108e-05,0.30078125,0.0,0.0,262.470703125,5745.8152156,47044608.0,6860.90283203125,22659.250101686168,0.5352333188056946,262.470703125,-57.56248092651367,274.8388671875,976.1142578125,,1773899600.5482554,-1661.8353271484375,0.0
47298560.0,0.0,0.0,-8.056471415329725e-06,0.3388671875,0.0,0.0,301.1513671875,5771.365992415,47298560.0,6018.2333984375,22639.42589263879,0.5458835363388062,301.1513671875,-57.186180114746094,314.240234375,961.40234375,,1773899625.9562607,-1724.46240234375,0.0
47552512.0,0.0,0.0,6.710788875352591e-05,0.328125,0.0,0.0,295.923828125,5796.750557301,47552512.0,6298.38134765625,22623.149221063297,0.5305183529853821,295.923828125,-57.025787353515625,306.2705078125,965.298828125,,1773899651.5069313,-1691.55712890625,0.0
47806464.0,0.0,0.0,3.698801447171718e-05,0.31640625,0.0,0.0,286.703125,5822.263010214,47806464.0,6472.56884765625,22670.25695462081,0.5164375305175781,286.703125,-56.99928665161133,298.708984375,980.111328125,,1773899676.891407,-1815.84375,0.0
48060416.0,0.0,0.0,-4.860745320911519e-05,0.3291015625,0.0,0.0,294.4560546875,5875.109215349,48060416.0,6487.5830078125,22708.155310075723,0.5073429346084595,294.4560546875,-56.97927474975586,305.5341796875,983.302734375,"{'_type': 'html-file', 'sha256': 'dc3141c014dc0ca88a4d644af835968cb44b9d29f3c052230dbe284654a9af63', 'path': 'media/html/render_48060416_dc3141c014dc0ca88a4d.html', 'size': 3856377.0}",1773899755.2508163,-1721.5234375,0.0
48314368.0,0.0,0.0,7.656172238057479e-05,0.2958984375,0.0,0.0,262.2646484375,5900.929841399,48314368.0,6383.47705078125,22681.87872206329,0.5144040584564209,262.2646484375,-58.122676849365234,270.2958984375,948.349609375,,1773899755.5319643,-1578.527099609375,0.0
48568320.0,0.0,0.0,-9.619913180358708e-05,0.3330078125,0.0,0.0,300.615234375,5926.31272157,48568320.0,6398.03857421875,22671.55400084692,0.5367053747177124,300.615234375,-58.05674743652344,312.669921875,982.0517578125,,1773899781.0707996,-1826.7861328125,0.0
48822272.0,0.0,0.0,4.3183568777749315e-05,0.341796875,0.0,0.0,306.5478515625,5951.85056948,48822272.0,6274.611328125,22658.954617437474,0.5075178742408752,306.5478515625,-57.309722900390625,320.9111328125,966.4140625,,1773899806.4537225,-1718.420166015625,0.0
49076224.0,0.0,0.0,2.5795121473493055e-05,0.3359375,0.0,0.0,304.2578125,5977.228299925,49076224.0,6624.0869140625,22650.65143251533,0.5181304216384888,304.2578125,-57.7835578918457,316.1689453125,989.4365234375,,1773899831.9915001,-1749.3115234375,0.0
49330176.0,0.0,0.0,2.6866255211643875e-05,0.3134765625,0.0,0.0,281.490234375,6028.559843358,49330176.0,6493.0810546875,22669.44444621092,0.4938633143901825,281.490234375,-57.66819381713867,292.630859375,963.2080078125,"{'path': 'media/html/render_49330176_bb7b0b697fb407a080ee.html', 'size': 3870473.0, '_type': 'html-file', 'sha256': 'bb7b0b697fb407a080eedc5e4a02916942fea01496120e3adf14bbe515bfefbd'}",1773899908.7013783,-1660.771728515625,0.0
49584128.0,0.0,0.0,-2.466305704729166e-05,0.3203125,0.0,0.0,282.3857421875,6054.216962286,49584128.0,6833.87353515625,22656.038268738444,0.5029668807983398,282.3857421875,-57.97228240966797,294.2236328125,980.7958984375,,1773899908.9253814,-1756.6943359375,0.0
49838080.0,0.0,0.0,7.599921082146466e-05,0.287109375,0.0,0.0,262.44140625,6079.739740132,49838080.0,6778.0361328125,22602.658559559517,0.5069839358329773,262.44140625,-57.87681579589844,272.6435546875,987.7548828125,,1773899934.3579462,-1719.5009765625,0.0
50092032.0,0.0,0.0,-3.791693234234117e-05,0.3447265625,0.0,0.0,302.37109375,6105.093820973,50092032.0,6247.291015625,22681.711605535038,0.503097653388977,302.37109375,-57.93211364746094,316.939453125,980.7314453125,,1773899959.8806424,-1730.919677734375,0.0
50345984.0,0.0,0.0,-3.803571598837152e-05,0.32421875,0.0,0.0,288.3115234375,6130.622239145,50345984.0,6584.80712890625,22715.148141849157,0.5175026059150696,288.3115234375,-58.11893844604492,303.5400390625,987.4462890625,,1773899985.234494,-1736.4537353515625,0.0
50599936.0,0.0,0.0,5.048345883551519e-06,0.3271484375,0.0,0.0,287.1875,6183.544041535,50599936.0,6217.89306640625,22676.06683201868,0.5024985671043396,287.1875,-58.600337982177734,300.7880859375,964.296875,"{'sha256': '8c7cbcb91969fdc8bdce5ea2935639993c7ecbfe8584c7607fd9ef017451e52b', 'path': 'media/html/render_50599936_8c7cbcb91969fdc8bdce.html', 'size': 3868345.0, '_type': 'html-file'}",1773900063.6855698,-1677.3934326171875,0.0
50853888.0,0.0,0.0,-2.11451970244525e-05,0.2939453125,0.0,0.0,240.935546875,6209.323767011,50853888.0,6809.029296875,22690.351278522285,0.483198881149292,240.935546875,-58.1336669921875,258.4169921875,941.3349609375,,1773900063.895425,-1645.43212890625,0.0
51107840.0,0.0,0.0,7.379413000307977e-05,0.3291015625,0.0,0.0,284.2431640625,6234.676393698,51107840.0,6521.8515625,22607.576809495968,0.4880965054035187,284.2431640625,-57.84299850463867,300.068359375,965.41796875,,1773900089.464538,-1659.86767578125,0.0
51361792.0,0.0,0.0,-3.071866376558319e-05,0.3349609375,0.0,0.0,298.8662109375,6260.179467497,51361792.0,6335.1376953125,22732.923198988607,0.4983144700527191,298.8662109375,-58.24268341064453,310.248046875,964.3701171875,,1773900114.8170629,-1714.729248046875,0.0
51615744.0,0.0,0.0,5.387373676057905e-05,0.3193359375,0.0,0.0,285.1201171875,6260.97004363,51615744.0,6329.23876953125,22728.77958370057,0.4945063292980194,285.1201171875,-58.70988464355469,294.412109375,977.9072265625,,1773900140.3203025,-1645.742431640625,0.0
