eval/episode_success_easy,step,training/entropy,training/log_alpha,eval/episode_success_hard,training/actor_loss,_timestamp,eval/episode_reward_near,training/alpha_loss,eval/episode_success,training/sps,render,eval/episode_reward_survive,eval/episode_reward,eval/episode_success_any,eval/episode_dist,training/critic_loss,eval/episode_reward_dist,eval/episode_reward_ctrl,_runtime,_step
296.912109375,23173120.0,0.0,0.0,0.0,-52.845821380615234,1773902973.773125,0.0,1.360658643534407e-06,288.0361328125,22474.35059882544,,976.6123046875,288.0361328125,0.3193359375,6207.0595703125,0.571312665939331,0.0,-1835.15185546875,2845.232969732,23173120.0
290.80859375,23427072.0,0.0,0.0,0.0,-53.242431640625,1773902999.2164319,0.0,-4.34179964940995e-05,267.515625,22575.371742856936,,942.40234375,267.515625,0.3212890625,6061.1865234375,0.5974980592727661,0.0,-1675.0478515625,2870.799213833,23427072.0
307.880859375,23681024.0,0.0,0.0,0.0,-53.6911735534668,1773903024.782689,0.0,4.4948588765691966e-05,299.18359375,22542.08466111793,,962.92578125,299.18359375,0.330078125,6010.861328125,0.6006178259849548,0.0,-1687.207763671875,2896.231462856,23681024.0
299.95703125,23934976.0,0.0,0.0,0.0,-53.53316116333008,1773903102.3500416,0.0,4.039336272398941e-05,289.5751953125,22591.128352652497,"{'size': 3869453.0, '_type': 'html-file', 'sha256': 'c5c346687ad33d1c0b891ff805b7e92290a8b67a11e91df4b409f64a9207e229', 'path': 'media/html/render_23934976_c5c346687ad33d1c0b89.html'}",960.064453125,289.5751953125,0.328125,6004.72509765625,0.6092572212219238,0.0,-1703.5731201171875,2948.365836405,23934976.0
293.611328125,24188928.0,0.0,0.0,0.0,-53.848812103271484,1773903102.5813313,0.0,4.807802542927675e-05,270.1826171875,22515.195577318693,,965.693359375,270.1826171875,0.3330078125,5991.986328125,0.5660312175750732,0.0,-1708.631103515625,2974.032414436,24188928.0
316.0234375,24442880.0,0.0,0.0,0.0,-54.23263931274414,1773903128.015884,0.0,-0.0001422410277882591,299.845703125,22610.33766638464,,970.0615234375,299.845703125,0.3447265625,5903.8974609375,0.573764443397522,0.0,-1803.3359375,2999.492296394,24442880.0
280.5361328125,24696832.0,0.0,0.0,0.0,-54.23273849487305,1773903153.4758725,0.0,0.000173832755535841,256.5341796875,22541.848039876408,,923.38671875,256.5341796875,0.310546875,5993.6572265625,0.5758695602416992,0.0,-1680.4356689453125,3024.912363669,24696832.0
290.1376953125,24950784.0,0.0,0.0,0.0,-54.25342559814453,1773903178.8955777,0.0,-6.716109783155844e-05,260.78125,22604.13112354885,,962.869140625,260.78125,0.31640625,6125.205078125,0.5427193641662598,0.0,-1866.21728515625,3050.56032466,24950784.0
300.25390625,25204736.0,0.0,0.0,0.0,-54.70612335205078,1773903256.723919,0.0,0.0001002438148134388,291.86328125,22581.492126299334,"{'path': 'media/html/render_25204736_690de3d1c79c5eb8a85c.html', 'size': 3867609.0, '_type': 'html-file', 'sha256': '690de3d1c79c5eb8a85c7fce23317966da095e3b88a3e3015f99daea95515dee'}",966.1904296875,291.86328125,0.3251953125,6102.8671875,0.5436606407165527,0.0,-1678.7025146484375,3102.739721845,25204736.0
293.173828125,25458688.0,0.0,0.0,0.0,-54.48615264892578,1773903256.9335778,0.0,-0.00011858945072162896,264.287109375,22638.580949313517,,952.0771484375,264.287109375,0.3154296875,6182.533203125,0.5380519032478333,0.0,-1803.85107421875,3128.386066182,25458688.0
291.7333984375,25712640.0,0.0,0.0,0.0,-54.458702087402344,1773903282.369549,0.0,0.00012062591849826276,278.833984375,22522.376266399053,,922.9765625,278.833984375,0.3134765625,5767.984375,0.5444099307060242,0.0,-1677.97802734375,3153.808707425,25712640.0
303.7353515625,25966592.0,0.0,0.0,0.0,-53.96232986450195,1773903307.7918136,0.0,-1.8312615793547593e-05,286.626953125,22632.25886813154,,955.029296875,286.626953125,0.3291015625,6020.0048828125,0.5254939198493958,0.0,-1868.435302734375,3179.351388397,25966592.0
291.58203125,26220544.0,0.0,0.0,0.0,-54.52161407470703,1773903333.3349535,0.0,-6.823633884778246e-05,284.193359375,22539.746336157667,,972.314453125,284.193359375,0.3125,6315.5517578125,0.5327039957046509,0.0,-1754.0533447265625,3204.808986421,26220544.0
288.396484375,26474496.0,0.0,0.0,0.0,-53.985107421875,1773903411.0678067,0.0,0.00010555729386396706,277.1455078125,22559.737437188298,"{'path': 'media/html/render_26474496_c4179a4f6099de9a0e14.html', 'size': 3857977.0, '_type': 'html-file', 'sha256': 'c4179a4f6099de9a0e142d78d1cdc14de9043b98bccf5b7eb5dc183472caf276'}",925.525390625,277.1455078125,0.337890625,5822.22900390625,0.5332080125808716,0.0,-1661.45703125,3257.083651133,26474496.0
319.4501953125,26728448.0,0.0,0.0,0.0,-55.13531494140625,1773903411.2649238,0.0,-2.2169318981468678e-05,309.21484375,22583.22479541456,,966.1943359375,309.21484375,0.341796875,6036.48828125,0.5363397002220154,0.0,-1748.485107421875,3282.696423766,26728448.0
278.4853515625,26982400.0,0.0,0.0,0.0,-54.968196868896484,1773903436.6800807,0.0,-1.656693530094344e-05,266.6298828125,22653.21517189988,,952.1474609375,266.6298828125,0.298828125,6289.2490234375,0.5436672568321228,0.0,-1803.3546142578125,3308.267373079,26982400.0
284.34765625,27236352.0,0.0,0.0,0.0,-55.09333419799805,1773903462.250882,0.0,3.482993633951992e-05,274.1943359375,22552.23256136863,,963.5419921875,274.1943359375,0.3095703125,6062.3515625,0.5197475552558899,0.0,-1699.85693359375,3333.671033981,27236352.0
280.5390625,27490304.0,0.0,0.0,0.0,-54.97799301147461,1773903487.6546206,0.0,-6.993881106609479e-05,272.857421875,22630.44991073295,,964.4951171875,272.857421875,0.3056640625,6415.2734375,0.5107181668281555,0.0,-1784.7584228515625,3359.273870902,27490304.0
294.3828125,27744256.0,0.0,0.0,0.0,-54.90160369873047,1773903564.2524366,0.0,3.6303365050116554e-05,284.04296875,22552.307050613817,"{'size': 3864425.0, '_type': 'html-file', 'sha256': 'b934bec5b48d776fe1c172609e188c36b9def40e75e90b952d7d1999bdd3e9b7', 'path': 'media/html/render_27744256_b934bec5b48d776fe1c1.html'}",952.486328125,284.04296875,0.318359375,6001.1884765625,0.5224015712738037,0.0,-1682.137451171875,3410.268252126,27744256.0
298.236328125,27998208.0,0.0,0.0,0.0,-55.74650955200195,1773903564.4774945,0.0,2.589765608718153e-05,288.712890625,22630.75667261944,,961.986328125,288.712890625,0.3212890625,6211.962890625,0.5169622302055359,0.0,-1697.1639404296875,3436.058344669,27998208.0
278.7373046875,28252160.0,0.0,0.0,0.0,-55.6673469543457,1773903590.041374,0.0,1.011397489492083e-05,269.19921875,22577.0441331202,,967.9814453125,269.19921875,0.30078125,6406.728515625,0.5045678615570068,0.0,-1666.907958984375,3461.468958724,28252160.0
287.8671875,28506112.0,0.0,0.0,0.0,-55.349002838134766,1773903615.4524195,0.0,5.551621507038362e-05,261.8310546875,22617.06194679442,,963.4228515625,261.8310546875,0.3125,6179.314453125,0.5119153261184692,0.0,-1832.5400390625,3487.032212068,28506112.0
262.572265625,28760064.0,0.0,0.0,0.0,-55.01475143432617,1773903641.0157638,0.0,2.2807378627476282e-05,251.0712890625,22572.977234848997,,957.1171875,251.0712890625,0.283203125,6406.48046875,0.5068928599357605,0.0,-1715.09228515625,3512.453799794,28760064.0
289.1904296875,29014016.0,0.0,0.0,0.0,-54.918025970458984,1773903718.857602,0.0,-4.6308556193253025e-05,279.1396484375,22627.141930506128,"{'size': 3863653.0, '_type': 'html-file', 'sha256': '4c8fc8ca5f72c9814023d72e1cd51fdd38ee484bd88c7f6a7227a3957dae0609', 'path': 'media/html/render_29014016_4c8fc8ca5f72c9814023.html'}",956.23046875,279.1396484375,0.3095703125,6164.44921875,0.5049915909767151,0.0,-1769.5711669921875,3564.873434867,29014016.0
293.5751953125,29267968.0,0.0,0.0,0.0,-55.671485900878906,1773903719.0784378,0.0,4.4418706238502637e-05,269.5380859375,22581.777933757097,,969.65625,269.5380859375,0.3115234375,6146.3515625,0.5079941749572754,0.0,-1693.7330322265625,3590.541315605,29267968.0
300.9091796875,29521920.0,0.0,0.0,0.0,-55.52775955200195,1773903744.5248208,0.0,-8.796753536444157e-05,293.44921875,22601.711807052616,,960.439453125,293.44921875,0.3203125,6090.5048828125,0.5000593662261963,0.0,-1766.5498046875,3616.125456699,29521920.0
294.865234375,29775872.0,0.0,0.0,0.0,-55.50521469116211,1773903770.1089818,0.0,4.6892266254872084e-05,286.6826171875,22536.323678202476,,959.3076171875,286.6826171875,0.3134765625,6149.43701171875,0.4913049042224884,0.0,-1677.7252197265625,3641.540136458,29775872.0
227.49609375,30029824.0,0.0,0.0,0.0,-55.93240737915039,1773903795.5234845,0.0,2.229584424640052e-05,198.259765625,22638.0685286476,,905.537109375,198.259765625,0.244140625,6218.2509765625,0.47686490416526794,0.0,-1606.3876953125,3667.112808489,30029824.0
282.7431640625,30283776.0,0.0,0.0,0.0,-56.23102569580078,1773903873.4861026,0.0,-9.547964509692974e-06,252.6279296875,22557.090672397484,"{'path': 'media/html/render_30283776_f53f30e79c86384a26e0.html', 'size': 3870537.0, '_type': 'html-file', 'sha256': 'f53f30e79c86384a26e0eec8145202d22b0d0ad58eb1f9b325438c2fca705ea2'}",979.6943359375,252.6279296875,0.3037109375,6375.669921875,0.5007094144821167,0.0,-1859.517333984375,3719.501877196,30283776.0
272.91796875,30537728.0,0.0,0.0,0.0,-56.12740707397461,1773903873.6943212,0.0,1.5658759366488084e-05,263.3955078125,22659.78372816613,,967.853515625,263.3955078125,0.2978515625,6398.2080078125,0.492656946182251,0.0,-1713.46923828125,3745.329056474,30537728.0
281.529296875,30791680.0,0.0,0.0,0.0,-55.63447952270508,1773903899.3126388,0.0,5.15646897838451e-05,273.1787109375,22486.238946670986,,956.41796875,273.1787109375,0.3056640625,6207.1923828125,0.4904308617115021,0.0,-1737.7359619140625,3770.760284735,30791680.0
318.994140625,31045632.0,0.0,0.0,0.0,-55.79064178466797,1773903924.7438738,0.0,-6.809130809415365e-06,309.650390625,22573.13605561431,,975.9921875,309.650390625,0.341796875,6173.41796875,0.48910409212112427,0.0,-1810.8939208984375,3796.352758014,31045632.0
296.12109375,31299584.0,0.0,0.0,0.0,-56.020992279052734,1773903950.3364134,0.0,3.705842391354963e-05,288.173828125,22517.237011240843,,958.873046875,288.173828125,0.314453125,6000.63818359375,0.48694607615470886,0.0,-1610.78564453125,3821.771098323,31299584.0
286.6328125,31553536.0,0.0,0.0,0.0,-56.26899337768555,1773904026.9397438,0.0,-5.189696094021201e-05,267.5595703125,22623.696044773664,"{'path': 'media/html/render_31553536_516ddf81cb31c31dd297.html', 'size': 3869869.0, '_type': 'html-file', 'sha256': '516ddf81cb31c31dd2973be9a36b5311e8ab45353521dc86950c01dfabf485de'}",919.021484375,267.5595703125,0.306640625,5890.048828125,0.471919447183609,0.0,-1826.5062255859375,3872.955537967,31553536.0
279.8359375,31807488.0,0.0,0.0,0.0,-56.19748306274414,1773904027.1585963,0.0,5.753121149609797e-05,270.521484375,22552.011006522105,,955.60546875,270.521484375,0.2978515625,6284.171875,0.4730594754219055,0.0,-1699.53857421875,3898.620278371,31807488.0
262.6103515625,32061440.0,0.0,0.0,0.0,-56.26124572753906,1773904052.6032953,0.0,3.96731702494435e-05,251.126953125,22573.96607398428,,953.9560546875,251.126953125,0.2861328125,6217.33056640625,0.4676675498485565,0.0,-1725.79736328125,3924.21355484,32061440.0
289.9765625,32315392.0,0.0,0.0,0.0,-55.972198486328125,1773904078.196881,0.0,-2.438347837596666e-05,281.5224609375,22504.918354037793,,987.763671875,281.5224609375,0.314453125,6434.0595703125,0.4576435685157776,0.0,-1738.966796875,3949.636374352,32315392.0
291.703125,32569344.0,0.0,0.0,0.0,-56.43135452270508,1773904103.619828,0.0,7.214494416984962e-06,280.87890625,22592.985659996648,,964.5107421875,280.87890625,0.3134765625,6372.5390625,0.4690917432308197,0.0,-1833.570556640625,3975.214702528,32569344.0
284.595703125,32823296.0,0.0,0.0,0.0,-56.283485412597656,1773904181.6161025,0.0,1.4358375665324274e-05,277.0830078125,22540.323955567907,"{'sha256': '8333fde582bd97d18a86ef4bf4f4c3dac82b2813ff1b9c61ed999755809d908b', 'path': 'media/html/render_32823296_8333fde582bd97d18a86.html', 'size': 3863309.0, '_type': 'html-file'}",979.783203125,277.0830078125,0.30078125,6522.640625,0.4664708971977234,0.0,-1692.969482421875,4027.631902864,32823296.0
301.7958984375,33077248.0,0.0,0.0,0.0,-56.91426086425781,1773904181.8432865,0.0,-4.239795816829428e-05,283.5244140625,22619.734813635187,,986.099609375,283.5244140625,0.3203125,6303.0693359375,0.48681965470314026,0.0,-1708.930419921875,4053.463345695,33077248.0
298.4091796875,33331200.0,0.0,0.0,0.0,-56.40656661987305,1773904207.4468756,0.0,1.813267226680182e-05,290.9970703125,22504.201334737732,,983.2666015625,290.9970703125,0.3173828125,6315.15234375,0.46509867906570435,0.0,-1721.06884765625,4078.843970237,33331200.0
307.8203125,33585152.0,0.0,0.0,0.0,-56.97185516357422,1773904232.8275504,0.0,-0.00011284204083494842,299.50390625,22678.53444503767,,971.97265625,299.50390625,0.328125,6002.96728515625,0.4764914810657501,0.0,-1792.96533203125,4104.4165367,33585152.0
293.9658203125,33839104.0,0.0,0.0,0.0,-57.0257682800293,1773904258.4000175,0.0,0.00015114528650883585,284.630859375,22556.270970142403,,948.9755859375,284.630859375,0.3154296875,6068.79833984375,0.47901326417922974,0.0,-1700.176025390625,4129.823063982,33839104.0
271.4482421875,34093056.0,0.0,0.0,0.0,-56.546546936035156,1773904336.363849,0.0,-4.683016595663503e-05,261.1162109375,22629.347944467892,"{'size': 3871361.0, '_type': 'html-file', 'sha256': 'bbdd45d01b8aed9267c1821a01255253b8d292c52887f975d4e65bc0049f0c27', 'path': 'media/html/render_34093056_bbdd45d01b8aed9267c1.html'}",940.85546875,261.1162109375,0.296875,6100.27099609375,0.46249184012413025,0.0,-1751.388427734375,4182.379677381,34093056.0
278.5087890625,34347008.0,0.0,0.0,0.0,-56.66303253173828,1773904336.562832,0.0,2.813601167872548e-05,270.4560546875,22530.739114345008,,949.146484375,270.4560546875,0.2998046875,6058.36279296875,0.48054003715515137,0.0,-1671.7818603515625,4208.056114496,34347008.0
306.3759765625,34600960.0,0.0,0.0,0.0,-57.147193908691406,1773904362.0398004,0.0,2.793932071654126e-05,288.7333984375,22537.76758212533,,982.734375,288.7333984375,0.3271484375,6282.134765625,0.4634070098400116,0.0,-1770.54833984375,4233.643550725,34600960.0
267.3447265625,34854912.0,0.0,0.0,0.0,-56.71236038208008,1773904387.6271782,0.0,-3.592570647015236e-05,257.095703125,22523.8855408436,,964.8173828125,257.095703125,0.28515625,6289.76708984375,0.4539452791213989,0.0,-1679.1138916015625,4259.023738127,34854912.0
276.623046875,35108864.0,0.0,0.0,0.0,-57.951393127441406,1773904413.0073671,0.0,1.9728109691641293e-05,265.71875,22680.358825104347,,938.7119140625,265.71875,0.3056640625,6037.0517578125,0.47739145159721375,0.0,-1621.989501953125,4284.565427982,35108864.0
282.8369140625,35362816.0,0.0,0.0,0.0,-57.375587463378906,1773904489.6149724,0.0,2.265395778522361e-05,270.412109375,22616.1701711388,"{'sha256': 'acd90b19e121605c0961bc8aa07e21f1d003ca9f4241a92c0600ec05589d1ed7', 'path': 'media/html/render_35362816_acd90b19e121605c0961.html', 'size': 3861433.0, '_type': 'html-file'}",961.416015625,270.412109375,0.3076171875,6271.6875,0.4725434482097626,0.0,-1655.994873046875,4335.630762816,35362816.0
331.6181640625,35616768.0,0.0,0.0,0.0,-57.52061462402344,1773904489.8160841,0.0,-9.038768621394411e-05,322.8828125,22672.68228153936,,983.2802734375,322.8828125,0.3515625,6000.30126953125,0.4814499616622925,0.0,-1787.2440185546875,4361.428533586,35616768.0
283.9443359375,35870720.0,0.0,0.0,0.0,-57.72499465942383,1773904515.4121108,0.0,5.4001648095436394e-05,265.8359375,22540.238574781433,,970.015625,265.8359375,0.3095703125,6317.52294921875,0.45383283495903015,0.0,-1780.921875,4386.858871535,35870720.0
297.998046875,36124672.0,0.0,0.0,0.0,-57.95986557006836,1773904540.8424952,0.0,1.574958150740713e-05,288.1005859375,22602.75736403701,,966.7470703125,288.1005859375,0.3212890625,6033.62109375,0.45987236499786377,0.0,-1646.7763671875,4412.295477758,36124672.0
280.9970703125,36378624.0,0.0,0.0,0.0,-56.94097137451172,1773904566.278609,0.0,8.455246643279679e-06,272.09375,22587.670434565734,,975.9384765625,272.09375,0.298828125,6504.76806640625,0.4639147222042084,0.0,-1689.58984375,4437.751585394,36378624.0
293.390625,36632576.0,0.0,0.0,0.0,-57.32138442993164,1773904644.3347704,0.0,7.480986096197739e-05,285.947265625,22626.95302840671,"{'size': 3862837.0, '_type': 'html-file', 'sha256': '58e0e29ca8e37443f95ff2cf8866345b15f40623bbd0a11fcf3a5c69db9721f0', 'path': 'media/html/render_36632576_58e0e29ca8e37443f95f.html'}",961.2314453125,285.947265625,0.31640625,6182.84716796875,0.4541865289211273,0.0,-1675.1357421875,4490.350558478,36632576.0
272.4619140625,36886528.0,0.0,0.0,0.0,-57.623146057128906,1773904644.5640492,0.0,-3.6359066143631935e-05,258.8017578125,22581.42558255268,,949.7099609375,258.8017578125,0.2998046875,6073.3505859375,0.4530384838581085,0.0,-1652.130126953125,4515.977154809,36886528.0
259.4599609375,37140480.0,0.0,0.0,0.0,-57.820892333984375,1773904669.960616,0.0,6.395512173185125e-05,249.51953125,22677.035756309044,,953.5654296875,249.51953125,0.275390625,6316.6875,0.460138738155365,0.0,-1703.893798828125,4541.390862299,37140480.0
279.84765625,37394432.0,0.0,0.0,0.0,-57.8441162109375,1773904695.3741758,0.0,-3.958782144763973e-06,270.9755859375,22620.32134386578,,960.2568359375,270.9755859375,0.3037109375,6295.2568359375,0.45391786098480225,0.0,-1689.560546875,4566.766535505,37394432.0
275.0341796875,37648384.0,0.0,0.0,0.0,-57.92462921142578,1773904720.7494643,0.0,-3.1743191357236356e-05,267.28125,22722.120561269407,,974.494140625,267.28125,0.294921875,6394.802734375,0.45993882417678833,0.0,-1729.260498046875,4592.003477939,37648384.0
300.91015625,37902336.0,0.0,0.0,0.0,-57.993629455566406,1773904798.673104,0.0,7.426774573104922e-06,290.5146484375,22620.33287302034,"{'path': 'media/html/render_37902336_feb728064156f1907f39.html', 'size': 3862169.0, '_type': 'html-file', 'sha256': 'feb728064156f1907f395afbc4d50484495df34779cf126f4e82206c7c923b3c'}",957.0478515625,290.5146484375,0.32421875,5811.33251953125,0.44644221663475037,0.0,-1782.491455078125,4644.688874583,37902336.0
286.4404296875,38156288.0,0.0,0.0,0.0,-57.9071044921875,1773904798.9324584,0.0,2.741266507655382e-05,279.8876953125,22679.857067180186,,972.3544921875,279.8876953125,0.302734375,6466.1025390625,0.4483817219734192,0.0,-1665.302734375,4670.236868862,38156288.0
282.4580078125,38410240.0,0.0,0.0,0.0,-57.369144439697266,1773904824.2204483,0.0,6.85304548824206e-05,274.921875,22554.26400204615,,989.921875,274.921875,0.3017578125,6537.58056640625,0.432844340801239,0.0,-1749.34521484375,4695.617270146,38410240.0
271.1513671875,38664192.0,0.0,0.0,0.0,-58.1778450012207,1773904849.6009476,0.0,-8.436449570581317e-05,260.130859375,22712.38197179759,,949.2529296875,260.130859375,0.2958984375,6168.90234375,0.4517200291156769,0.0,-1715.92236328125,4720.865663069,38664192.0
281.03125,38918144.0,0.0,0.0,0.0,-57.9251823425293,1773904874.8492084,0.0,1.4440995073528029e-05,270.9921875,22616.902027083626,,953.4052734375,270.9921875,0.3017578125,6123.033203125,0.432844877243042,0.0,-1640.3824462890625,4746.316479066,38918144.0
283.740234375,39172096.0,0.0,0.0,0.0,-57.365318298339844,1773904951.5439878,0.0,3.3708805858623236e-05,276.8173828125,22576.923540469077,"{'size': 3863345.0, '_type': 'html-file', 'sha256': 'e13b1d75bee98aca1dfecf5b8e5b260a825fad54c62856333206c6c16c5dde2d', 'path': 'media/html/render_39172096_e13b1d75bee98aca1dfe.html'}",971.2099609375,276.8173828125,0.3017578125,6439.68701171875,0.43939393758773804,0.0,-1754.32080078125,4797.55977312,39172096.0
266.2744140625,39426048.0,0.0,0.0,0.0,-57.504512786865234,1773904951.7734642,0.0,-4.099309808225371e-05,258.015625,22574.153613965853,,963.1708984375,258.015625,0.287109375,6430.951171875,0.42653700709342957,0.0,-1632.4560546875,4823.210341943,39426048.0
301.9287109375,39680000.0,0.0,0.0,0.0,-58.07561492919922,1773904977.1940665,0.0,2.510915874154307e-05,293.697265625,22665.740647656192,,973.439453125,293.697265625,0.32421875,6105.82421875,0.4277063012123108,0.0,-1630.542236328125,4848.722778671,39680000.0
273.4560546875,39933952.0,0.0,0.0,0.0,-58.0603141784668,1773905002.7064035,0.0,4.357808575150557e-05,264.1865234375,22605.62115066578,,966.8583984375,264.1865234375,0.2958984375,6451.578125,0.4345594048500061,0.0,-1546.3675537109375,4874.103814619,39933952.0
314.38671875,40187904.0,0.0,0.0,0.0,-58.393577575683594,1773905028.0872848,0.0,3.516945434967056e-05,301.9169921875,22726.965832820468,,984.4755859375,301.9169921875,0.3369140625,6156.169921875,0.444079726934433,0.0,-1751.3109130859375,4899.610452195,40187904.0
294.1865234375,40441856.0,0.0,0.0,0.0,-58.55928039550781,1773905106.350046,0.0,-5.197826976655051e-05,286.0966796875,22614.528469775672,"{'sha256': '162142bc770e8b9b3c896e3e67547b41b7ba4dc7d45ebd8cbe70dc72d41037dc', 'path': 'media/html/render_40441856_162142bc770e8b9b3c89.html', 'size': 3862729.0, '_type': 'html-file'}",973.3544921875,286.0966796875,0.314453125,6209.33349609375,0.4359096586704254,0.0,-1753.2967529296875,4952.365855995,40441856.0
219.365234375,40695808.0,0.0,0.0,0.0,-57.92967987060547,1773905106.5569973,0.0,5.333044828148559e-05,209.5205078125,22602.283494115214,,899.130859375,209.5205078125,0.240234375,6070.74169921875,0.4254445731639862,0.0,-1532.393310546875,4978.187359154,40695808.0
307.466796875,40949760.0,0.0,0.0,0.0,-57.34380340576172,1773905132.1708918,0.0,7.254778756760061e-05,300.5185546875,22531.419696662877,,979.30859375,300.5185546875,0.328125,6252.13037109375,0.4261254370212555,0.0,-1626.6099853515625,5003.597070672,40949760.0
347.24609375,41203712.0,0.0,0.0,0.0,-58.33237075805664,1773905157.5805357,0.0,-9.55187642830424e-05,338.1044921875,22663.74067526444,,974.7216796875,338.1044921875,0.3779296875,5725.4189453125,0.44670650362968445,0.0,-1757.376220703125,5029.180161973,41203712.0
290.8916015625,41457664.0,0.0,0.0,0.0,-58.13727569580078,1773905183.1637864,0.0,-5.5587070164619945e-06,276.369140625,22591.229452081523,,983.53125,276.369140625,0.3076171875,6452.81396484375,0.44705531001091003,0.0,-1705.8348388671875,5054.610658951,41457664.0
293.509765625,41711616.0,0.0,0.0,0.0,-58.446937561035156,1773905259.801492,0.0,-2.2486136003863066e-05,285.2041015625,22629.3272716063,"{'_type': 'html-file', 'sha256': '13c8809cd584482e52fe0f01d72c5d866fc652834a5b8da38efd81f1005b31a3', 'path': 'media/html/render_41711616_13c8809cd584482e52fe.html', 'size': 3865653.0}",982.4052734375,285.2041015625,0.3095703125,6329.7744140625,0.4468781352043152,0.0,-1774.5372314453125,5105.817291113,41711616.0
320.5107421875,41965568.0,0.0,0.0,0.0,-58.110660552978516,1773905260.026761,0.0,2.416235292912461e-05,313.193359375,22599.950885703693,,984.41796875,313.193359375,0.3408203125,6149.77099609375,0.45232120156288147,0.0,-1645.743896484375,5131.482751153,41965568.0
321.8232421875,42219520.0,0.0,0.0,0.0,-58.39960479736328,1773905285.4662461,0.0,-2.5216439098585397e-05,315.2861328125,22602.13865120123,,990.5,315.2861328125,0.33984375,6330.5869140625,0.4320752024650574,0.0,-1700.2713623046875,5157.077119016,42219520.0
314.39453125,42473472.0,0.0,0.0,0.0,-58.45478439331055,1773905311.0605845,0.0,5.145640534465201e-05,305.080078125,22567.758441701746,,975.3818359375,305.080078125,0.3359375,6115.251953125,0.42194250226020813,0.0,-1907.7601318359375,5182.500262819,42473472.0
297.353515625,42727424.0,0.0,0.0,0.0,-58.086673736572266,1773905336.4836087,0.0,7.927966362331063e-05,288.6650390625,22622.620201489317,,956.908203125,288.6650390625,0.31640625,6110.0361328125,0.4162259101867676,0.0,-1727.93505859375,5208.064642352,42727424.0
283.2314453125,42981376.0,0.0,0.0,0.0,-58.7857551574707,1773905414.87133,0.0,-2.7948131901212037e-05,274.9423828125,22614.095876250554,"{'path': 'media/html/render_42981376_b73a98d1e2a1c055f385.html', 'size': 3869009.0, '_type': 'html-file', 'sha256': 'b73a98d1e2a1c055f385aa39d6c13e2bcddbe9cf72c279364c6437a7ea601747'}",969.7412109375,274.9423828125,0.3076171875,6343.677734375,0.4253458082675934,0.0,-1546.899658203125,5260.887121654,42981376.0
242.2509765625,43235328.0,0.0,0.0,0.0,-58.54473876953125,1773905415.1315393,0.0,-5.282134225126356e-05,234.021484375,22666.07682427707,,917.7080078125,234.021484375,0.263671875,6246.1611328125,0.41263771057128906,0.0,-1610.8956298828125,5286.73623966,43235328.0
300.2802734375,43489280.0,0.0,0.0,0.0,-58.81277847290039,1773905440.7194183,0.0,3.099831519648433e-05,292.994140625,22597.096685192228,,978.53125,292.994140625,0.318359375,6339.21484375,0.41181328892707825,0.0,-1736.373291015625,5312.152458959,43489280.0
284.130859375,43743232.0,0.0,0.0,0.0,-58.54414367675781,1773905466.135889,0.0,-1.4992840988270473e-05,276.3349609375,22647.63368863927,,956.2626953125,276.3349609375,0.3017578125,6471.4326171875,0.41054195165634155,0.0,-1659.3988037109375,5337.730759013,43743232.0
289.9189453125,43997184.0,0.0,0.0,0.0,-58.387596130371094,1773905491.7141097,0.0,8.309875556733459e-05,283.0634765625,22580.555283902042,,956.447265625,283.0634765625,0.3125,6114.8203125,0.4283771514892578,0.0,-1651.23583984375,5363.136025043,43997184.0
302.212890625,44251136.0,0.0,0.0,0.0,-58.31689453125,1773905568.4267807,0.0,-0.00013079476775601506,291.25390625,22667.260997826317,"{'path': 'media/html/render_44251136_832a2c959282455907cc.html', 'size': 3863701.0, '_type': 'html-file', 'sha256': '832a2c959282455907cc5a877e8f09d08b9505e70344d043f607bba1fe91b5b7'}",966.451171875,291.25390625,0.3232421875,6135.90185546875,0.4205440282821655,0.0,-1696.027587890625,5414.442579093,44251136.0
285.40625,44505088.0,0.0,0.0,0.0,-59.09315872192383,1773905568.6443605,0.0,6.684901018161327e-05,277.8857421875,22650.59941224441,,980.009765625,277.8857421875,0.302734375,6509.828125,0.43145278096199036,0.0,-1831.4510498046875,5440.060760125,44505088.0
280.2333984375,44759040.0,0.0,0.0,0.0,-58.890525817871094,1773905594.0442686,0.0,2.8946829843334854e-05,271.1376953125,22708.073494251563,,967.1796875,271.1376953125,0.3017578125,6488.5478515625,0.4324292540550232,0.0,-1628.24365234375,5465.624281002,44759040.0
298.076171875,45012992.0,0.0,0.0,0.0,-58.487754821777344,1773905619.6078887,0.0,1.917813096952159e-05,289.869140625,22630.100846978065,,973.7958984375,289.869140625,0.322265625,6340.537109375,0.43234309554100037,0.0,-1620.48193359375,5491.039912189,45012992.0
313.5751953125,45266944.0,0.0,0.0,0.0,-58.0814094543457,1773905645.0234606,0.0,5.3760635637445375e-05,307.6171875,22647.794043242062,,975.306640625,307.6171875,0.33203125,6192.83837890625,0.4004313051700592,0.0,-1666.312744140625,5516.595755292,45266944.0
