eval/episode_success,training/entropy,render,_runtime,_step,eval/episode_dist,eval/episode_reward_dist,training/alpha_loss,eval/episode_reward_near,eval/episode_reward,training/critic_loss,training/log_alpha,_timestamp,eval/episode_reward_survive,eval/episode_reward_ctrl,eval/episode_success_easy,training/sps,training/actor_loss,step,eval/episode_success_any,eval/episode_success_hard
294.109375,0.0,,5492.612897659,45012992.0,6221.0966796875,0.0,-3.381051328688045e-06,0.0,294.109375,0.4353315830230713,0.0,1773918181.1439044,966.8076171875,-1678.44091796875,305.6181640625,22693.038596163806,-58.3448486328125,45012992.0,0.3271484375,0.0
297.7783203125,0.0,,5518.115566834,45266944.0,6331.76171875,0.0,8.001398236956447e-05,0.0,297.7783203125,0.44132038950920105,0.0,1773918206.5300834,971.7197265625,-1688.426513671875,307.5244140625,22699.038652889725,-58.408363342285156,45266944.0,0.326171875,0.0
256.0615234375,0.0,"{'path': 'media/html/render_45520896_e4d6e6f13a52b1d34d98.html', 'size': 3862613.0, '_type': 'html-file', 'sha256': 'e4d6e6f13a52b1d34d987657208b88434486c6fba3e2ac34377c147a4fad8a08'}",5570.937098897,45520896.0,6651.42529296875,0.0,-8.773160516284406e-05,0.0,256.0615234375,0.45977145433425903,0.0,1773918284.8547578,958.009765625,-1628.5245361328125,264.5185546875,22718.730487910612,-59.354740142822266,45520896.0,0.283203125,0.0
241.2294921875,0.0,,5596.719937597,45774848.0,6228.5283203125,0.0,5.60909575142432e-05,0.0,241.2294921875,0.4340955317020416,0.0,1773918285.0624847,941.369140625,-1761.6871337890625,273.1943359375,22724.002379514466,-58.24846649169922,45774848.0,0.291015625,0.0
263.458984375,0.0,,5622.083941728,46028800.0,6386.09521484375,0.0,-4.697180702351034e-05,0.0,263.458984375,0.4490599036216736,0.0,1773918310.6371799,957.048828125,-1563.849853515625,272.5234375,22612.713224366355,-58.465126037597656,46028800.0,0.29296875,0.0
264.2197265625,0.0,,5647.604601828,46282752.0,6238.033203125,0.0,3.927260695490986e-05,0.0,264.2197265625,0.4499918520450592,0.0,1773918336.0009367,959.630859375,-1641.264892578125,275.1318359375,22728.05889828973,-58.75587844848633,46282752.0,0.2939453125,0.0
248.6240234375,0.0,,5672.966633903,46536704.0,6733.3349609375,0.0,2.3844318093324546e-06,0.0,248.6240234375,0.4445702135562897,0.0,1773918361.5216508,964.1337890625,-1600.231201171875,255.349609375,22703.963613016866,-58.92868423461914,46536704.0,0.2734375,0.0
266.8994140625,0.0,"{'path': 'media/html/render_46790656_f1b50170009e3ebcd67f.html', 'size': 3862941.0, '_type': 'html-file', 'sha256': 'f1b50170009e3ebcd67f396b8defdc34741a677258c88738242a006481232b75'}",5724.2779879,46790656.0,6583.984375,0.0,4.627579983207397e-05,0.0,266.8994140625,0.4460042417049408,0.0,1773918438.195679,978.669921875,-1743.47119140625,274.228515625,22753.44960734535,-58.83057403564453,46790656.0,0.2890625,0.0
258.720703125,0.0,,5749.948349057,47044608.0,6583.1064453125,0.0,4.3835414544446394e-05,0.0,258.720703125,0.4421316683292389,0.0,1773918438.4391227,965.7939453125,-1575.3878173828125,269.0322265625,22650.391815209365,-58.18722152709961,47044608.0,0.28515625,0.0
255.650390625,0.0,,5775.492564185,47298560.0,6445.830078125,0.0,-2.5331491997349076e-05,0.0,255.650390625,0.42653360962867737,0.0,1773918463.8653896,953.587890625,-1593.9957275390625,266.46484375,22629.06381611997,-58.60166549682617,47298560.0,0.2890625,0.0
308.859375,0.0,,5800.885427418,47552512.0,6178.3486328125,0.0,2.563833368185442e-05,0.0,308.859375,0.4380125105381012,0.0,1773918489.4096973,976.935546875,-1709.362060546875,317.6376953125,22665.46332150854,-58.65205764770508,47552512.0,0.3408203125,0.0
307.998046875,0.0,,5826.409040258,47806464.0,6068.43701171875,0.0,-7.390135579043999e-05,0.0,307.998046875,0.42785677313804626,0.0,1773918514.8020816,971.8583984375,-1739.309326171875,317.4541015625,22683.11864905748,-58.35165023803711,47806464.0,0.3388671875,0.0
279.0966796875,0.0,"{'path': 'media/html/render_48060416_f06e5ea1af7c37fa1fb9.html', 'size': 3864065.0, '_type': 'html-file', 'sha256': 'f06e5ea1af7c37fa1fb9821397aa090dd2e2431b42439c89584f4ba1ac8cd1e9'}",5879.324451739,48060416.0,6274.44384765625,0.0,2.1502353774849325e-05,0.0,279.0966796875,0.4391637146472931,0.0,1773918593.2421803,970.646484375,-1781.9071044921875,297.962890625,22709.76366745733,-58.535736083984375,48060416.0,0.3134765625,0.0
281.1494140625,0.0,,5905.131359725,48314368.0,6537.9228515625,0.0,-4.712270310847089e-05,0.0,281.1494140625,0.4519200026988983,0.0,1773918593.4735675,990.78515625,-1658.6123046875,288.681640625,22685.34622108891,-58.48672866821289,48314368.0,0.30859375,0.0
277.0400390625,0.0,,5930.495977899,48568320.0,6264.2021484375,0.0,0.00010643991845427081,0.0,277.0400390625,0.4462253749370575,0.0,1773918619.0485559,957.4033203125,-1630.87841796875,285.955078125,22595.046018336332,-58.37638854980469,48568320.0,0.3017578125,0.0
277.5029296875,0.0,,5956.044716661,48822272.0,6338.89453125,0.0,-1.500189409853192e-05,0.0,277.5029296875,0.4462425112724304,0.0,1773918644.4129984,981.2314453125,-1671.42822265625,287.7880859375,22724.86680183723,-58.70864486694336,48822272.0,0.302734375,0.0
301.041015625,0.0,,5981.42159445,49076224.0,6192.4775390625,0.0,-1.4377367733686697e-05,0.0,301.041015625,0.4338681101799011,0.0,1773918669.961777,973.5673828125,-1675.146728515625,312.1494140625,22638.301881661115,-58.59907150268555,49076224.0,0.33203125,0.0
262.4208984375,0.0,"{'path': 'media/html/render_49330176_bf5f8730697b279ee2a1.html', 'size': 3858581.0, '_type': 'html-file', 'sha256': 'bf5f8730697b279ee2a1d4f89469d896cb3c0bac8d5f60e4a47d8aa637b71940'}",6032.781661506,49330176.0,6080.888671875,0.0,0.00013106803817208856,0.0,262.4208984375,0.43952998518943787,0.0,1773918746.699364,924.1669921875,-1581.6544189453125,274.2958984375,22708.263269136456,-58.71845245361328,49330176.0,0.3154296875,0.0
288.9248046875,0.0,,6058.433159804,49584128.0,6209.96533203125,0.0,-9.050293010659516e-05,0.0,288.9248046875,0.42492884397506714,0.0,1773918746.9165754,966.578125,-1604.5740966796875,299.6220703125,22627.827868720295,-58.266422271728516,49584128.0,0.322265625,0.0
284.068359375,0.0,,6083.965440898,49838080.0,6472.9755859375,0.0,-2.508791658328846e-05,0.0,284.068359375,0.43336227536201477,0.0,1773918772.350307,978.078125,-1689.781982421875,291.21484375,22616.05540275086,-58.29315185546875,49838080.0,0.3076171875,0.0
293.9560546875,0.0,,6109.350171599,50092032.0,6339.5361328125,0.0,2.4164290152839385e-05,0.0,293.9560546875,0.43341925740242004,0.0,1773918797.8825362,973.810546875,-1698.9521484375,305.4072265625,22678.793259282265,-58.360347747802734,50092032.0,0.3212890625,0.0
251.9794921875,0.0,,6134.886725956,50345984.0,6354.787109375,0.0,1.1524890396685805e-05,0.0,251.9794921875,0.42542603611946106,0.0,1773918823.2672374,934.666015625,-1528.6607666015625,259.1005859375,22682.12602040372,-58.195682525634766,50345984.0,0.2734375,0.0
321.7158203125,0.0,"{'path': 'media/html/render_50599936_86d4e5cc21fb5a46dfeb.html', 'size': 3870137.0, '_type': 'html-file', 'sha256': '86d4e5cc21fb5a46dfeb69269078771a31f15b1b65adee896d1fbddf17e648b4'}",6187.976276383,50599936.0,6002.70068359375,0.0,-2.06075837922981e-05,0.0,321.7158203125,0.4354313015937805,0.0,1773918901.8939621,970.986328125,-1742.717041015625,330.798828125,22671.605152288997,-58.711097717285156,50599936.0,0.3486328125,0.0
299.0791015625,0.0,,6213.761051102,50853888.0,6102.833984375,0.0,2.2358739443006925e-05,0.0,299.0791015625,0.44621267914772034,0.0,1773918902.1098614,974.3447265625,-1751.2835693359375,318.2177734375,22685.063100484098,-58.52851104736328,50853888.0,0.337890625,0.0
294.8779296875,0.0,,6239.128922501,51107840.0,6216.5361328125,0.0,4.814888598048128e-05,0.0,294.8779296875,0.4291200041770935,0.0,1773918927.6782165,979.47265625,-1678.778076171875,305.9375,22619.23237212331,-58.366336822509766,51107840.0,0.32421875,0.0
257.4365234375,0.0,,6264.668066786,51361792.0,6118.35986328125,0.0,2.8272212148294784e-05,0.0,257.4365234375,0.43129345774650574,0.0,1773918953.0459673,928.4130859375,-1557.841796875,269.5234375,22732.25561685157,-59.222591400146484,51361792.0,0.3017578125,0.0
279.408203125,0.0,,6265.460816271,51615744.0,6269.83349609375,0.0,-2.373129245825112e-05,0.0,279.408203125,0.42441412806510925,0.0,1773918978.585238,965.474609375,-1632.4864501953125,294.0771484375,22670.03355725153,-58.3448371887207,51615744.0,0.314453125,0.0
