training/sps,eval/episode_success,eval/episode_reward_ctrl,eval/episode_success_any,training/log_alpha,_runtime,step,eval/episode_reward_near,eval/episode_reward,training/actor_loss,training/entropy,training/critic_loss,_step,eval/episode_success_easy,eval/episode_dist,eval/episode_reward_survive,training/alpha_loss,render,eval/episode_success_hard,_timestamp,eval/episode_reward_dist
22773.72193620273,280.1923828125,-1735.8094482421875,0.3056640625,0.0,5489.739895328,45012992.0,0.0,280.1923828125,-57.77382278442383,0.0,0.5977376699447632,45012992.0,290.240234375,6606.49365234375,978.1103515625,3.7835216062376276e-05,,0.0,1773911896.114852,0.0
22893.241735482392,282.115234375,-1759.7880859375,0.3134765625,0.0,5515.227541159,45266944.0,0.0,282.115234375,-58.85328674316406,0.0,0.5843577980995178,45266944.0,292.064453125,6540.6650390625,964.8486328125,-1.0175746865570545e-05,,0.0,1773911921.4054115,0.0
22773.757968246147,276.8349609375,-1659.4560546875,0.3076171875,0.0,5567.829639808,45520896.0,0.0,276.8349609375,-58.19037628173828,0.0,0.5672221183776855,45520896.0,286.1708984375,6430.8173828125,955.2958984375,5.779890125268139e-05,"{'path': 'media/html/render_45520896_5f8476c20999644182f6.html', 'size': 3871901.0, '_type': 'html-file', 'sha256': '5f8476c20999644182f664f9593f990ade337d1cfdcc3a8d9e6fac9361ba5775'}",0.0,1773911999.4958594,0.0
22850.93596868671,250.3232421875,-1735.34326171875,0.2958984375,0.0,5593.55296373,45774848.0,0.0,250.3232421875,-58.73585510253906,0.0,0.5464032292366028,45774848.0,266.5751953125,6616.9931640625,950.943359375,-6.7562134063337e-05,,0.0,1773911999.7085845,0.0
22762.86006688292,294.9716796875,-1753.736572265625,0.3310546875,0.0,5618.867195652,46028800.0,0.0,294.9716796875,-58.29106140136719,0.0,0.5619553327560425,46028800.0,309.7529296875,6328.9482421875,972.5419921875,6.258991106733447e-06,,0.0,1773912025.2185416,0.0
22832.951971828712,280.5341796875,-1787.949462890625,0.314453125,0.0,5644.334562306,46282752.0,0.0,280.5341796875,-58.54294204711914,0.0,0.5862330198287964,46282752.0,293.2587890625,6734.3603515625,987.8203125,2.5175368136842735e-05,,0.0,1773912050.532708,0.0
22823.20228165194,301.291015625,-1681.098388671875,0.33984375,0.0,5669.638529319,46536704.0,0.0,301.291015625,-58.376136779785156,0.0,0.5583263039588928,46536704.0,316.330078125,6213.412109375,964.404296875,8.61795251694275e-06,,0.0,1773912076.0000088,0.0
22880.55750244556,273.4736328125,-1707.166015625,0.3095703125,0.0,5720.70298913,46790656.0,0.0,273.4736328125,-58.85525131225586,0.0,0.5374463796615601,46790656.0,292.7041015625,6674.9111328125,976.6533203125,4.061774961883202e-05,"{'sha256': '4b2f24083b40213ecd9e1f889bbe35c9dcd0614dfd6013556013cba27b347ab6', 'path': 'media/html/render_46790656_4b2f24083b40213ecd9e.html', 'size': 3871841.0, '_type': 'html-file'}",0.0,1773912152.369176,0.0
22792.86515592419,314.23046875,-1795.2969970703125,0.34375,0.0,5746.255220731,47044608.0,0.0,314.23046875,-58.150047302246094,0.0,0.5479537844657898,47044608.0,324.681640625,6497.611328125,982.509765625,-6.56048825931066e-07,,0.0,1773912152.5830355,0.0
22815.868107872695,278.3603515625,-1706.695068359375,0.3076171875,0.0,5771.754786823,47298560.0,0.0,278.3603515625,-58.43515396118164,0.0,0.5286272168159485,47298560.0,289.5380859375,6652.80908203125,974.8642578125,-4.294596874387935e-05,,0.0,1773912177.9209318,0.0
22758.249899733757,310.3681640625,-1752.8568115234375,0.337890625,0.0,5797.072847939,47552512.0,0.0,310.3681640625,-58.935508728027344,0.0,0.5251469016075134,47552512.0,321.5126953125,6223.08349609375,978.0048828125,8.795889880275354e-05,,0.0,1773912203.4203787,0.0
22833.33717924808,280.16015625,-1769.13525390625,0.318359375,0.0,5822.550504617,47806464.0,0.0,280.16015625,-58.727142333984375,0.0,0.5360755920410156,47806464.0,296.3671875,6591.43310546875,971.927734375,-2.843828042387031e-06,,0.0,1773912228.738434,0.0
22798.485767308255,297.001953125,-1800.353515625,0.3291015625,0.0,5875.363239723,48060416.0,0.0,297.001953125,-58.33415985107422,0.0,0.5202991962432861,48060416.0,305.9736328125,6229.5537109375,956.7412109375,9.361267984786537e-06,"{'_type': 'html-file', 'sha256': '22e33052d35bf583f6f4035ba8d81dc5608a1ebb2f7cb3c8a891c2efe4e625c9', 'path': 'media/html/render_48060416_22e33052d35bf583f6f4.html', 'size': 3871601.0}",0.0,1773912307.0294573,0.0
22785.414472895674,262.4140625,-1793.0252685546875,0.3310546875,0.0,5901.133451968,48314368.0,0.0,262.4140625,-58.42567825317383,0.0,0.514436662197113,48314368.0,273.1572265625,6579.1171875,938.66015625,-2.943427716672886e-05,,0.0,1773912307.2820747,0.0
22728.406625719403,260.7060546875,-1677.1761474609375,0.2890625,0.0,5926.427461002,48568320.0,0.0,260.7060546875,-58.610015869140625,0.0,0.5100989937782288,48568320.0,271.2900390625,6524.75341796875,949.171875,5.587292253039777e-05,,0.0,1773912332.7988105,0.0
22860.578862096558,274.2919921875,-1650.42529296875,0.302734375,0.0,5951.922624692,48822272.0,0.0,274.2919921875,-59.063411712646484,0.0,0.5313732028007507,48822272.0,283.64453125,6724.1630859375,979.263671875,-3.668788849608973e-05,,0.0,1773912358.0932217,0.0
22758.814458525358,298.0966796875,-1746.979248046875,0.328125,0.0,5977.244244055,49076224.0,0.0,298.0966796875,-59.1212043762207,0.0,0.5300108790397644,49076224.0,308.3623046875,6614.453125,984.947265625,4.851113772019744e-05,,0.0,1773912383.588227,0.0
22806.783440473886,257.6142578125,-1711.64990234375,0.298828125,0.0,6028.573421892,49330176.0,0.0,257.6142578125,-59.01619338989258,0.0,0.5204198360443115,49330176.0,276.3564453125,6782.4267578125,972.4052734375,-4.420143159222789e-05,"{'path': 'media/html/render_49330176_1218b544fc8709896a15.html', 'size': 3873993.0, '_type': 'html-file', 'sha256': '1218b544fc8709896a1502ab66005af124ce1dd162db7514e319c02fbe2c5b40'}",0.0,1773912460.2395802,0.0
22777.665686946148,289.123046875,-1635.8382568359375,0.3203125,0.0,6054.175351028,49584128.0,0.0,289.123046875,-59.23837661743164,0.0,0.5270196199417114,49584128.0,299.6943359375,6651.876953125,969.6591796875,6.938396836631e-05,,0.0,1773912460.4811287,0.0
22760.75780523903,282.126953125,-1695.982177734375,0.3115234375,0.0,6079.644130232,49838080.0,0.0,282.126953125,-58.90141296386719,0.0,0.5216635465621948,49838080.0,293.6181640625,6633.3525390625,980.658203125,-4.64111399196554e-05,,0.0,1773912485.8408463,0.0
22817.749356395583,288.939453125,-1659.648193359375,0.318359375,0.0,6104.950998284,50092032.0,0.0,288.939453125,-59.18905258178711,0.0,0.5235004425048828,50092032.0,302.2021484375,6562.64453125,981.86328125,4.7584675485268235e-05,,0.0,1773912511.309686,0.0
22830.61506440252,258.2275390625,-1714.5416259765625,0.2880859375,0.0,6130.448089901,50345984.0,0.0,258.2275390625,-59.252628326416016,0.0,0.5148684978485107,50345984.0,275.4990234375,6670.255859375,968.359375,-2.5359458959428594e-05,,0.0,1773912536.6164773,0.0
22758.787713075475,270.7333984375,-1771.830078125,0.3037109375,0.0,6183.347123873,50599936.0,0.0,270.7333984375,-58.923309326171875,0.0,0.49700430035591125,50599936.0,283.3837890625,6430.8984375,967.7880859375,2.2498030375572853e-05,"{'_type': 'html-file', 'sha256': 'd80058f3ed758f68814615db633c758066a19cfdf56649d6487cd302af6b61ff', 'path': 'media/html/render_50599936_d80058f3ed758f688146.html', 'size': 3870129.0}",0.0,1773912615.0133343,0.0
22808.743779705892,303.48046875,-1715.47119140625,0.3369140625,0.0,6209.069968206,50853888.0,0.0,303.48046875,-59.55484390258789,0.0,0.4920445382595062,50853888.0,313.62109375,6511.2236328125,984.4345703125,3.326682053739205e-05,,0.0,1773912615.2290134,0.0
22769.018299062973,279.806640625,-1652.7652587890625,0.3037109375,0.0,6234.4031053,51107840.0,0.0,279.806640625,-59.32194900512695,0.0,0.496294766664505,51107840.0,289.501953125,6597.212890625,964.8974609375,7.20532625564374e-07,,0.0,1773912640.7356317,0.0
22804.580292480026,278.873046875,-1724.8145751953125,0.3076171875,0.0,6259.881806019,51361792.0,0.0,278.873046875,-59.63653564453125,0.0,0.4884982109069824,51361792.0,288.728515625,6694.216796875,964.4306640625,5.32634076080285e-05,,0.0,1773912666.068669,0.0
22795.57339722888,295.43359375,-1733.6524658203125,0.3251953125,0.0,6260.676412307,51615744.0,0.0,295.43359375,-59.64995574951172,0.0,0.5010053515434265,51615744.0,305.9189453125,6241.4345703125,971.81640625,-0.000128051164210774,,0.0,1773912691.547317,0.0
