training/actor_loss,training/critic_loss,eval/episode_reward_near,eval/episode_success,eval/episode_reward_ctrl,training/log_alpha,training/entropy,_runtime,training/sps,render,_step,eval/episode_success_hard,_timestamp,eval/episode_reward_survive,eval/episode_success_any,eval/episode_reward_dist,eval/episode_success_easy,training/alpha_loss,step,eval/episode_dist,eval/episode_reward
-48.03016662597656,0.6625967025756836,0.0,256.744140625,-1802.91455078125,0.0,0.0,2852.640268471,22447.208835950907,,23173120.0,0.0,1773921822.3363717,965.6298828125,0.28515625,0.0,264.90234375,9.33383489609696e-06,23173120.0,6441.4677734375,256.744140625
-48.74667739868164,0.6931061148643494,0.0,274.83984375,-1681.25,0.0,0.0,2878.205813573,22599.742777510357,,23427072.0,0.0,1773921847.7626016,911.0771484375,0.30859375,0.0,286.365234375,3.206205656169914e-05,23427072.0,5658.7236328125,274.83984375
-48.53997802734375,0.6736323237419128,0.0,261.615234375,-1804.1861572265625,0.0,0.0,2903.622151889,22542.57986438921,,23681024.0,0.0,1773921873.3280857,979.00390625,0.2978515625,0.0,270.8359375,-7.011771958786994e-05,23681024.0,6167.9345703125,261.615234375
-48.55778503417969,0.6625335216522217,0.0,251.1396484375,-1716.74755859375,0.0,0.0,2955.839496511,22610.09433067882,"{'size': 3878761.0, '_type': 'html-file', 'sha256': 'ee4cf2c3250316d17a8e064545f134c21bc9dae48ae39144a2a703733370ad67', 'path': 'media/html/render_23934976_ee4cf2c3250316d17a8e.html'}",23934976.0,0.0,1773921950.9624004,950.9296875,0.298828125,0.0,267.14453125,6.51411319267936e-05,23934976.0,6242.52490234375,251.1396484375
-49.57306671142578,0.6595363616943359,0.0,267.6748046875,-1743.328857421875,0.0,0.0,2981.52570988,22570.609539679048,,24188928.0,0.0,1773921951.1794145,951.4287109375,0.3125,0.0,279.51953125,1.845747283368837e-05,24188928.0,6180.69775390625,267.6748046875
-49.16813278198242,0.6683986186981201,0.0,279.9580078125,-1828.798095703125,0.0,0.0,3007.003184129,22544.574255799136,,24442880.0,0.0,1773921976.6475565,989.1796875,0.310546875,0.0,288.4833984375,-2.493847205187194e-05,24442880.0,6572.03076171875,279.9580078125
-49.7672233581543,0.6654784083366394,0.0,289.68359375,-1819.8045654296875,0.0,0.0,3032.385686854,22517.295084955575,,24696832.0,0.0,1773922002.1255648,964.505859375,0.32421875,0.0,300.8359375,-1.5584677385049872e-05,24696832.0,5922.279296875,289.68359375
-50.146080017089844,0.6688277721405029,0.0,249.8681640625,-1650.6556396484375,0.0,0.0,3058.039450795,22672.12247041002,,24950784.0,0.0,1773922027.5080457,931.6923828125,0.3056640625,0.0,265.365234375,1.3210889846959617e-05,24950784.0,6116.794921875,249.8681640625
-50.319087982177734,0.6466271281242371,0.0,302.423828125,-1729.260009765625,0.0,0.0,3110.177122382,22559.62515205984,"{'sha256': '7150d91010a55eb5b330fea73264692edc76b61d11fbcdd00aed5748368de4c8', 'path': 'media/html/render_25204736_7150d91010a55eb5b330.html', 'size': 3865793.0, '_type': 'html-file'}",25204736.0,0.0,1773922105.3,961.2392578125,0.3466796875,0.0,315.4375,-3.602664946811274e-05,25204736.0,5766.44091796875,302.423828125
-50.19847106933594,0.6225796937942505,0.0,274.640625,-1727.47314453125,0.0,0.0,3135.786882205,22627.6312640975,,25458688.0,0.0,1773922105.5118034,958.544921875,0.3232421875,0.0,289.7138671875,0.0001273408706765622,25458688.0,6294.689453125,274.640625
-51.08366394042969,0.6504166722297668,0.0,274.90234375,-1687.766845703125,0.0,0.0,3161.181383289,22594.64340656744,,25712640.0,0.0,1773922130.9091556,926.2119140625,0.330078125,0.0,290.3623046875,-8.574751700507477e-05,25712640.0,5657.69775390625,274.90234375
-51.54414367675781,0.6505616903305054,0.0,285.7734375,-1743.064697265625,0.0,0.0,3186.706099457,22675.02123980363,,25966592.0,0.0,1773922156.3031552,940.814453125,0.3232421875,0.0,298.54296875,-7.053950685076416e-05,25966592.0,5868.109375,285.7734375
-51.274017333984375,0.634837806224823,0.0,279.171875,-1726.0096435546875,0.0,0.0,3212.142859708,22567.35632365483,,26220544.0,0.0,1773922181.828334,951.2890625,0.3232421875,0.0,289.7236328125,0.00010650666808942333,26220544.0,5979.8193359375,279.171875
-51.355587005615234,0.610417902469635,0.0,276.8994140625,-1801.885498046875,0.0,0.0,3264.469037117,22579.097277103272,"{'size': 3865693.0, '_type': 'html-file', 'sha256': '6d7abaa75d65576a97cd28b4bfeb851948ccff3be5316cd4f39ae367995ea922', 'path': 'media/html/render_26474496_6d7abaa75d65576a97cd.html'}",26474496.0,0.0,1773922259.591891,962.7470703125,0.326171875,0.0,295.09375,-8.898811211111024e-05,26474496.0,6099.01513671875,276.8994140625
-51.868988037109375,0.6100296974182129,0.0,254.92578125,-1714.631103515625,0.0,0.0,3290.148754862,22577.165684159503,,26728448.0,0.0,1773922259.8377872,957.5458984375,0.2998046875,0.0,276.435546875,2.057574783975724e-05,26728448.0,6357.27880859375,254.92578125
-52.14411926269531,0.6217204928398132,0.0,266.0244140625,-1679.720703125,0.0,0.0,3315.697564166,22618.04264504772,,26982400.0,0.0,1773922285.2709696,929.2177734375,0.306640625,0.0,283.109375,8.579217137594242e-06,26982400.0,5826.76953125,266.0244140625
-52.26991653442383,0.6320214867591858,0.0,279.607421875,-1703.171630859375,0.0,0.0,3341.077010998,22592.521783731736,,27236352.0,0.0,1773922310.8199427,950.4423828125,0.314453125,0.0,291.1865234375,3.569854743545875e-05,27236352.0,6101.259765625,279.607421875
-52.31839370727539,0.6301731467247009,0.0,241.583984375,-1703.331787109375,0.0,0.0,3366.671507758,22673.94147500268,,27490304.0,0.0,1773922336.1992047,940.4833984375,0.2900390625,0.0,259.537109375,1.697592597338371e-05,27490304.0,6392.50732421875,241.583984375
-52.50608825683594,0.6199612021446228,0.0,262.091796875,-1788.5849609375,0.0,0.0,3417.64508824,22569.442616125896,"{'size': 3864053.0, '_type': 'html-file', 'sha256': '505fa2600f042545f3ad5bee7f3b79ffba8dbd8df6d2656c2434b78d4cce11a6', 'path': 'media/html/render_27744256_505fa2600f042545f3ad.html'}",27744256.0,0.0,1773922412.7679462,966.5341796875,0.291015625,0.0,270.962890625,-3.474089680821635e-05,27744256.0,6455.26318359375,262.091796875
-52.629180908203125,0.5970621705055237,0.0,297.85546875,-1845.440185546875,0.0,0.0,3443.450192158,22690.80902987574,,27998208.0,0.0,1773922412.980435,944.060546875,0.3466796875,0.0,313.474609375,6.733852933393791e-05,27998208.0,5865.0283203125,297.85546875
-52.26411819458008,0.5975480675697327,0.0,274.2841796875,-1695.7646484375,0.0,0.0,3468.839365371,22513.547088559553,,28252160.0,0.0,1773922438.572547,936.9677734375,0.322265625,0.0,284.0859375,0.0001593072956893593,28252160.0,6047.140625,274.2841796875
-52.85654067993164,0.6162753701210022,0.0,250.1669921875,-1606.819580078125,0.0,0.0,3494.387830027,22655.304841575646,,28506112.0,0.0,1773922463.961544,886.7216796875,0.2861328125,0.0,260.4248046875,-6.788789323763922e-05,28506112.0,5814.73974609375,250.1669921875
-52.602359771728516,0.5723007321357727,0.0,251.3623046875,-1720.25146484375,0.0,0.0,3519.769785754,22591.629067212452,,28760064.0,0.0,1773922489.5102897,943.365234375,0.326171875,0.0,271.494140625,-5.17265907546971e-05,28760064.0,5919.07568359375,251.3623046875
-53.478641510009766,0.5648459792137146,0.0,258.9033203125,-1680.045654296875,0.0,0.0,3572.04526601,22692.919178538876,"{'size': 3861481.0, '_type': 'html-file', 'sha256': 'fa42a7336471dc48e29356661a1393bae14634b451c6de7f21f81a629989b588', 'path': 'media/html/render_29014016_fa42a7336471dc48e293.html'}",29014016.0,0.0,1773922567.168183,931.138671875,0.3154296875,0.0,274.9404296875,6.220286013558507e-05,29014016.0,5958.8046875,258.9033203125
-53.207218170166016,0.5796406269073486,0.0,308.42578125,-1668.54150390625,0.0,0.0,3597.682032161,22584.995562055716,,29267968.0,0.0,1773922567.3672204,950.880859375,0.35546875,0.0,319.9482421875,-4.170839747530408e-05,29267968.0,5799.94189453125,308.42578125
-53.49864196777344,0.5767261981964111,0.0,285.154296875,-1831.06982421875,0.0,0.0,3623.260904413,22597.026693699463,,29521920.0,0.0,1773922592.8044145,944.6923828125,0.3173828125,0.0,295.5595703125,3.174395897076465e-05,29521920.0,6125.306640625,285.154296875
-53.66099548339844,0.5692505240440369,0.0,297.5,-1800.328369140625,0.0,0.0,3648.670200833,22536.83531784012,,29775872.0,0.0,1773922618.3831413,988.1279296875,0.345703125,0.0,313.4580078125,8.733146387385204e-06,29775872.0,6161.0888671875,297.5
-53.6116828918457,0.574701189994812,0.0,263.4072265625,-1719.529541015625,0.0,0.0,3674.230378137,22644.91763629786,,30029824.0,0.0,1773922643.7925935,945.173828125,0.3017578125,0.0,273.625,6.390654016286135e-05,30029824.0,6207.05126953125,263.4072265625
-53.42633819580078,0.5525120496749878,0.0,287.6826171875,-1780.109130859375,0.0,0.0,3726.4313797,22569.24845940759,"{'_type': 'html-file', 'sha256': 'e0b1ace2719b56565139c9b837dc67a4db03a11781f811edf894a4162ce8bc3a', 'path': 'media/html/render_30283776_e0b1ace2719b56565139.html', 'size': 3863593.0}",30283776.0,0.0,1773922721.5543084,983.4453125,0.328125,0.0,300.75,-2.8916472729179077e-05,30283776.0,6391.1328125,287.6826171875
-53.91218948364258,0.566269040107727,0.0,284.43359375,-1742.876953125,0.0,0.0,3752.213211674,22651.942864166846,,30537728.0,0.0,1773922721.770379,950.2529296875,0.3291015625,0.0,299.7919921875,1.3500743079930544e-05,30537728.0,6044.99658203125,284.43359375
-54.08234405517578,0.5493341088294983,0.0,301.7060546875,-1747.4171142578125,0.0,0.0,3777.62215043,22580.72139183067,,30791680.0,0.0,1773922747.3354132,967.6455078125,0.3408203125,0.0,314.25,3.5530683817341924e-05,30791680.0,6096.9091796875,301.7060546875
-54.01344299316406,0.549563467502594,0.0,228.763671875,-1639.946044921875,0.0,0.0,3803.181029251,22608.55188651862,,31045632.0,0.0,1773922772.7444649,931.7431640625,0.28125,0.0,246.18359375,4.158206593274372e-06,31045632.0,6319.578125,228.763671875
-54.098228454589844,0.5810673832893372,0.0,290.673828125,-1760.2091064453125,0.0,0.0,3828.550466187,22573.670896192747,,31299584.0,0.0,1773922798.3032153,959.6953125,0.3271484375,0.0,302.767578125,5.8791934861801565e-05,31299584.0,6122.6015625,290.673828125
-54.413475036621094,0.549479603767395,0.0,246.5517578125,-1660.69677734375,0.0,0.0,3879.857673979,22713.378219116934,"{'size': 3871105.0, '_type': 'html-file', 'sha256': '671811b4782c3965f62fd106a27c1862eda2aea013527689a66be9f15757d049', 'path': 'media/html/render_31553536_671811b4782c3965f62f.html'}",31553536.0,0.0,1773922874.9805202,945.0693359375,0.2783203125,0.0,258.732421875,-4.245751551934518e-05,31553536.0,6413.736328125,246.5517578125
-54.43624496459961,0.5474984645843506,0.0,262.28125,-1754.627197265625,0.0,0.0,3905.525501066,22609.30004643479,,31807488.0,0.0,1773922875.2340055,947.56640625,0.291015625,0.0,270.9609375,-4.054512828588486e-06,31807488.0,6453.76611328125,262.28125
-54.997013092041016,0.5443729162216187,0.0,201.205078125,-1561.2418212890625,0.0,0.0,3931.071176451,22626.690108851784,,32061440.0,0.0,1773922900.6477537,874.1962890625,0.2578125,0.0,220.07421875,-5.935017270530807e-06,32061440.0,6052.69140625,201.205078125
-54.88604736328125,0.5390997529029846,0.0,305.9306640625,-1729.259033203125,0.0,0.0,3956.459081588,22607.329694574593,,32315392.0,0.0,1773922926.1933908,964.5849609375,0.3408203125,0.0,317.6103515625,3.242857928853482e-06,32315392.0,6036.5849609375,305.9306640625
-54.41394805908203,0.5371978282928467,0.0,280.9443359375,-1822.608154296875,0.0,0.0,3982.00455195,22653.7600774227,,32569344.0,0.0,1773922951.5812879,959.7587890625,0.314453125,0.0,291.5927734375,6.39055433566682e-05,32569344.0,6225.646484375,280.9443359375
-55.01766586303711,0.5505721569061279,0.0,272.419921875,-1636.52587890625,0.0,0.0,4034.513394632,22604.64009011705,"{'size': 3858145.0, '_type': 'html-file', 'sha256': 'f14546640f5b9aebb187cf8ab62f223997cc2e0ab1a6122b09faf59645ad7bf7', 'path': 'media/html/render_32823296_f14546640f5b9aebb187.html'}",32823296.0,0.0,1773923029.636213,916.560546875,0.330078125,0.0,287.701171875,-6.562296675838297e-06,32823296.0,5788.9736328125,272.419921875
-55.0921630859375,0.5265164375305176,0.0,269.2939453125,-1864.4476318359375,0.0,0.0,4060.290880513,22669.144836371055,,33077248.0,0.0,1773923029.85244,981.951171875,0.298828125,0.0,279.4384765625,-6.782398850191385e-05,33077248.0,6506.3251953125,269.2939453125
-55.20912170410156,0.5160670876502991,0.0,271.8681640625,-1622.5836181640625,0.0,0.0,4085.661735173,22598.95785091262,,33331200.0,0.0,1773923055.4131992,941.0908203125,0.3037109375,0.0,280.8388671875,1.6466792658320628e-05,33331200.0,5960.580078125,271.8681640625
-55.053802490234375,0.5169130563735962,0.0,265.6171875,-1715.548583984375,0.0,0.0,4111.201013345,22702.777053327358,,33585152.0,0.0,1773923080.7839427,974.796875,0.2919921875,0.0,274.033203125,8.111620263662189e-05,33585152.0,6667.2763671875,265.6171875
-55.18521499633789,0.5138335227966309,0.0,262.3642578125,-1581.574951171875,0.0,0.0,4136.557786906,22628.054280721466,,33839104.0,0.0,1773923106.3231933,948.5048828125,0.2958984375,0.0,272.9755859375,-8.081105079327244e-06,33839104.0,6251.306640625,262.3642578125
-55.72185516357422,0.5335670709609985,0.0,257.3857421875,-1770.172607421875,0.0,0.0,4189.107420905,22721.73231144062,"{'size': 3870037.0, '_type': 'html-file', 'sha256': '3c0ef45b4b3dbd39e19eff020b6667e0cea663dc87427b7fa6acb642800b97e3', 'path': 'media/html/render_34093056_3c0ef45b4b3dbd39e19e.html'}",34093056.0,0.0,1773923184.2302964,973.380859375,0.2822265625,0.0,264.7822265625,-4.821128095500171e-05,34093056.0,6647.8134765625,257.3857421875
-55.537353515625,0.5403487682342529,0.0,257.6708984375,-1668.1741943359375,0.0,0.0,4214.73798779,22623.488940592415,,34347008.0,0.0,1773923184.4375923,928.03125,0.2890625,0.0,268.2216796875,2.4997560103656724e-05,34347008.0,6111.77587890625,257.6708984375
-55.76435470581055,0.5400037169456482,0.0,280.2666015625,-1752.218017578125,0.0,0.0,4240.288582462,22628.73498612706,,34600960.0,0.0,1773923209.860305,954.7919921875,0.314453125,0.0,288.052734375,2.505375596228987e-05,34600960.0,6134.64404296875,280.2666015625
-54.9742431640625,0.5379829406738281,0.0,266.4404296875,-1633.042236328125,0.0,0.0,4265.668892515,22593.674321358412,,34854912.0,0.0,1773923235.4107969,933.142578125,0.298828125,0.0,275.52734375,9.679433787823655e-06,34854912.0,6160.1572265625,266.4404296875
-55.368473052978516,0.5362002849578857,0.0,300.3779296875,-1651.1773681640625,0.0,0.0,4291.205126705,22681.420364985494,,35108864.0,0.0,1773923260.7911413,964.4677734375,0.3291015625,0.0,308.666015625,6.739363470842363e-06,35108864.0,6193.6806640625,300.3779296875
-55.20478057861328,0.5222557783126831,0.0,275.470703125,-1669.47802734375,0.0,0.0,4342.275412552,22620.867550473497,"{'sha256': '9ea61d3a0d7aade29a5b59eba76e704387d57ccc9def4df9126cce146fb8d8ce', 'path': 'media/html/render_35362816_9ea61d3a0d7aade29a5b.html', 'size': 3869493.0, '_type': 'html-file'}",35362816.0,0.0,1773923337.3982837,935.2470703125,0.3125,0.0,284.46875,-2.9898254069848917e-05,35362816.0,6054.12255859375,275.470703125
-55.847713470458984,0.5539379715919495,0.0,292.0859375,-1736.7667236328125,0.0,0.0,4368.122289048,22722.920853400694,,35616768.0,0.0,1773923337.6637604,982.3193359375,0.3232421875,0.0,300.458984375,2.6877956770476885e-05,35616768.0,6404.2724609375,292.0859375
-54.8127555847168,0.5268988013267517,0.0,289.9287109375,-1761.335693359375,0.0,0.0,4393.538357576,22551.76462736533,,35870720.0,0.0,1773923363.2445626,983.0009765625,0.3291015625,0.0,301.58984375,8.918470848584548e-05,35870720.0,6390.091796875,289.9287109375
-55.63227462768555,0.5380824208259583,0.0,265.6728515625,-1646.698486328125,0.0,0.0,4418.919799103,22626.814598336463,,36124672.0,0.0,1773923388.6607273,941.072265625,0.298828125,0.0,275.443359375,-3.607729377108626e-05,36124672.0,6348.810546875,265.6728515625
-55.83643341064453,0.5423479080200195,0.0,313.8974609375,-1821.6292724609375,0.0,0.0,4444.315412834,22676.802569654108,,36378624.0,0.0,1773923414.0420115,976.0986328125,0.3388671875,0.0,321.7265625,-2.9808434192091227e-06,36378624.0,6268.61767578125,313.8974609375
-55.795040130615234,0.5219007134437561,0.0,283.37109375,-1677.99560546875,0.0,0.0,4496.833037028,22734.12164610671,"{'size': 3870521.0, '_type': 'html-file', 'sha256': '5a7563fb4daeacb89a65a529c958716253e1c20269629d7c9af0ab659b8059ca', 'path': 'media/html/render_36632576_5a7563fb4daeacb89a65.html'}",36632576.0,0.0,1773923491.9559212,969.078125,0.3076171875,0.0,291.2763671875,-8.95932383837561e-10,36632576.0,6304.62109375,283.37109375
-55.70271301269531,0.5217525959014893,0.0,256.177734375,-1583.4132080078125,0.0,0.0,4522.432153506,22645.457809661817,,36886528.0,0.0,1773923492.1717315,915.1591796875,0.2998046875,0.0,267.9404296875,5.410847734310664e-05,36886528.0,6127.75732421875,256.177734375
-56.19409942626953,0.5099753737449646,0.0,213.16796875,-1526.341796875,0.0,0.0,4547.834357442,22678.249563053512,,37140480.0,0.0,1773923517.5545588,906.982421875,0.240234375,0.0,221.3193359375,-2.0112649508519098e-05,37140480.0,6340.1787109375,213.16796875
-56.08125305175781,0.5084694027900696,0.0,284.80859375,-1642.7484130859375,0.0,0.0,4573.198117286,22649.65971682819,,37394432.0,0.0,1773923542.9566665,972.9326171875,0.3193359375,0.0,295.7392578125,9.310638415627182e-05,37394432.0,6356.91796875,284.80859375
-55.94651794433594,0.5164428353309631,0.0,246.783203125,-1674.31640625,0.0,0.0,4598.400414813,22723.440516030572,,37648384.0,0.0,1773923568.3203657,889.595703125,0.2802734375,0.0,265.1376953125,-8.908385643735528e-05,37648384.0,5916.37841796875,246.783203125
-56.911033630371094,0.5284894108772278,0.0,229.3056640625,-1531.7041015625,0.0,0.0,4650.983644403,22684.682879663906,"{'path': 'media/html/render_37902336_009579085041f6ef2475.html', 'size': 3872689.0, '_type': 'html-file', 'sha256': '009579085041f6ef24758397f517ab14f81c6e6b5a39daf6f14a45b4384afd23'}",37902336.0,0.0,1773923646.1065233,929.05078125,0.2705078125,0.0,238.1015625,-6.957607547519729e-05,37902336.0,6531.583984375,229.3056640625
-56.14115524291992,0.5188060402870178,0.0,290.5859375,-1702.443359375,0.0,0.0,4676.483203651,22715.01250582749,,38156288.0,0.0,1773923646.3277497,972.9453125,0.3232421875,0.0,302.4501953125,5.196218262426555e-05,38156288.0,6445.9267578125,290.5859375
-56.18195343017578,0.5287113189697266,0.0,279.419921875,-1648.6947021484375,0.0,0.0,4701.844948559,22568.572762684827,,38410240.0,0.0,1773923671.6051717,933.025390625,0.3095703125,0.0,288.0419921875,0.00013377389404922724,38410240.0,6094.98828125,279.419921875
-56.287052154541016,0.5185426473617554,0.0,262.12109375,-1646.5087890625,0.0,0.0,4727.098270496,22724.30780445409,,38664192.0,0.0,1773923696.9673598,944.5556640625,0.2861328125,0.0,270.8203125,-6.9909769990772475e-06,38664192.0,6417.7646484375,262.12109375
-56.19047927856445,0.5209582448005676,0.0,265.6064453125,-1637.8753662109375,0.0,0.0,4752.501111209,22610.551249377477,,38918144.0,0.0,1773923722.2206006,929.173828125,0.3017578125,0.0,275.4892578125,-5.92566721024923e-05,38918144.0,6257.5458984375,265.6064453125
-56.331634521484375,0.5122823715209961,0.0,271.31640625,-1779.2109375,0.0,0.0,4803.518748924,22651.199586560786,"{'size': 3858673.0, '_type': 'html-file', 'sha256': '729c709c9262adeb1ba0e4bc2950b52dbdcd3c94f8a9ea0116aacc978c59bf28', 'path': 'media/html/render_39172096_729c709c9262adeb1ba0.html'}",39172096.0,0.0,1773923798.6416373,972.91796875,0.30078125,0.0,282.2236328125,0.00011686352809192613,39172096.0,6845.2890625,271.31640625
-56.67226791381836,0.5022448897361755,0.0,227.1884765625,-1590.42138671875,0.0,0.0,4829.14921018,22666.704830847928,,39426048.0,0.0,1773923798.871305,927.7958984375,0.2802734375,0.0,238.26171875,-5.0286133046029136e-05,39426048.0,6358.9091796875,227.1884765625
-56.51044464111328,0.5094681978225708,0.0,276.4716796875,-1746.15478515625,0.0,0.0,4854.643539152,22685.421109120143,,39680000.0,0.0,1773923824.271494,978.0185546875,0.302734375,0.0,283.884765625,-7.173137873905944e-06,39680000.0,6743.88671875,276.4716796875
-56.576744079589844,0.5048669576644897,0.0,273.2060546875,-1597.8583984375,0.0,0.0,4880.022502713,22636.786375762465,,39933952.0,0.0,1773923849.7659512,954.73046875,0.3134765625,0.0,284.9072265625,1.8911467122961767e-05,39933952.0,6450.298828125,273.2060546875
-56.543827056884766,0.5024546980857849,0.0,241.6455078125,-1835.6927490234375,0.0,0.0,4905.509942997,22715.26876238632,,40187904.0,0.0,1773923875.1448028,949.4140625,0.291015625,0.0,266.2724609375,3.7754944059997797e-06,40187904.0,6454.28515625,241.6455078125
-56.419193267822266,0.510216236114502,0.0,253.740234375,-1558.177490234375,0.0,0.0,4958.162943864,22642.76682721394,"{'size': 3866941.0, '_type': 'html-file', 'sha256': '3a8017b99aa746e828cdd70cf24376ee3c6d4bea58157fb94ee47196134620fc', 'path': 'media/html/render_40441856_3a8017b99aa746e828cd.html'}",40441856.0,0.0,1773923953.285766,938.6064453125,0.2978515625,0.0,264.0166015625,6.394773663487285e-05,40441856.0,6255.3779296875,253.740234375
-56.595035552978516,0.505847156047821,0.0,257.7578125,-1662.8626708984375,0.0,0.0,4983.981205908,22655.624806587904,,40695808.0,0.0,1773923953.501284,931.9560546875,0.287109375,0.0,267.16015625,9.473400496062823e-06,40695808.0,6330.7041015625,257.7578125
-56.575504302978516,0.5054525136947632,0.0,262.9833984375,-1737.062255859375,0.0,0.0,5009.369578661,22559.756549661906,,40949760.0,0.0,1773923979.1035311,941.2861328125,0.28515625,0.0,269.744140625,-0.00012654870806727558,40949760.0,6469.322265625,262.9833984375
-56.206626892089844,0.497249037027359,0.0,270.1748046875,-1658.459716796875,0.0,0.0,5034.934944071,22681.809170376637,,41203712.0,0.0,1773924004.491839,943.4501953125,0.2939453125,0.0,277.052734375,0.0001344281918136403,41203712.0,6326.4482421875,270.1748046875
-56.978641510009766,0.49495404958724976,0.0,263.322265625,-1596.249755859375,0.0,0.0,5060.326995068,22608.3460192571,,41457664.0,0.0,1773924030.0573802,948.5322265625,0.2939453125,0.0,271.7890625,-4.8793967835081276e-06,41457664.0,6467.6318359375,263.322265625
-57.14057159423828,0.499629944562912,0.0,261.1513671875,-1603.997802734375,0.0,0.0,5111.5020587,22692.570602296164,"{'_type': 'html-file', 'sha256': 'aacab831b900c8d2d4791158fce7f80869003d6955f8103947caeb95b16b9910', 'path': 'media/html/render_41711616_aacab831b900c8d2d479.html', 'size': 3875613.0}",41711616.0,0.0,1773924106.6249325,947.1318359375,0.294921875,0.0,273.6171875,-6.844864401500672e-05,41711616.0,6238.67529296875,261.1513671875
-57.2620735168457,0.5042033791542053,0.0,276.4462890625,-1666.41455078125,0.0,0.0,5137.153779092,22638.63628251021,,41965568.0,0.0,1773924106.860579,922.5615234375,0.310546875,0.0,284.6650390625,3.740682586794719e-05,41965568.0,6195.77734375,276.4462890625
-56.77748107910156,0.4927278161048889,0.0,285.6181640625,-1569.672607421875,0.0,0.0,5162.752064862,22632.998017674596,,42219520.0,0.0,1773924132.2756634,934.958984375,0.3203125,0.0,294.9453125,0.00011137144610984251,42219520.0,6066.00146484375,285.6181640625
-56.88090515136719,0.47533637285232544,0.0,295.5751953125,-1696.733154296875,0.0,0.0,5188.14054208,22560.644359750426,,42473472.0,0.0,1773924157.874487,965.69921875,0.328125,0.0,306.32421875,-3.562209531082772e-05,42473472.0,6207.2275390625,295.5751953125
-57.3395881652832,0.4808947443962097,0.0,273.5048828125,-1640.4342041015625,0.0,0.0,5213.713341757,22678.017799939593,,42727424.0,0.0,1773924183.2627845,953.828125,0.30859375,0.0,283.3759765625,-4.4188003812450916e-05,42727424.0,6226.2939453125,273.5048828125
-57.174293518066406,0.48943030834198,0.0,286.5791015625,-1583.40869140625,0.0,0.0,5266.46911036,22596.28078390149,"{'size': 3862861.0, '_type': 'html-file', 'sha256': '6f6878325fdb9e7624c2899b029ca251c8008927cdc6d5c5c02a551fd1e37d2e', 'path': 'media/html/render_42981376_6f6878325fdb9e7624c2.html'}",42981376.0,0.0,1773924261.5919857,905.9755859375,0.3193359375,0.0,297.33203125,3.825842941296287e-05,42981376.0,5709.33837890625,286.5791015625
-58.19496536254883,0.4978902339935303,0.0,290.931640625,-1733.59912109375,0.0,0.0,5292.272515692,22696.608167870774,,43235328.0,0.0,1773924261.8198907,960.416015625,0.33203125,0.0,306.0341796875,-2.131755172740668e-05,43235328.0,6036.259765625,290.931640625
-57.93710708618164,0.49472588300704956,0.0,280.521484375,-1822.5452880859375,0.0,0.0,5317.664911358,22619.24678218081,,43489280.0,0.0,1773924287.39473,966.107421875,0.3056640625,0.0,287.9013671875,-1.4421120795304887e-06,43489280.0,6411.158203125,280.521484375
-57.502689361572266,0.48093050718307495,0.0,273.5478515625,-1608.3377685546875,0.0,0.0,5343.233403448,22679.735856612624,,43743232.0,0.0,1773924312.7872057,937.265625,0.3046875,0.0,282.6533203125,2.2484027795144357e-05,43743232.0,6093.798828125,273.5478515625
-57.013427734375,0.47476398944854736,0.0,275.9609375,-1694.247314453125,0.0,0.0,5368.589752989,22598.176334923664,,43997184.0,0.0,1773924338.3556314,940.2392578125,0.322265625,0.0,290.048828125,4.463598452275619e-05,43997184.0,5797.2705078125,275.9609375
-57.76055145263672,0.4921495020389557,0.0,310.9501953125,-1839.4501953125,0.0,0.0,5419.932478607,22746.644967283562,"{'size': 3866253.0, '_type': 'html-file', 'sha256': '56c84c74846837bcaeff0307dc2d6bc6adbccbccaa32d0f065588f5d9cc78ca5', 'path': 'media/html/render_44251136_56c84c74846837bcaeff.html'}",44251136.0,0.0,1773924415.05538,984.361328125,0.345703125,0.0,321.541015625,1.1435501619416755e-05,44251136.0,6201.4189453125,310.9501953125
-57.53416061401367,0.4922051727771759,0.0,309.2685546875,-1644.227783203125,0.0,0.0,5445.558775807,22665.81444166994,,44505088.0,0.0,1773924415.274071,966.2216796875,0.3515625,0.0,320.98046875,4.643741704057902e-05,44505088.0,6006.3046875,309.2685546875
-57.379207611083984,0.48656508326530457,0.0,310.2001953125,-1820.0067138671875,0.0,0.0,5471.10136518,22689.781894482978,,44759040.0,0.0,1773924440.6811526,984.921875,0.3427734375,0.0,323.095703125,-0.00010708678019000217,44759040.0,6344.34228515625,310.2001953125
-57.08199691772461,0.4830944240093231,0.0,270.302734375,-1560.8275146484375,0.0,0.0,5496.485127348,22668.39319307976,,45012992.0,0.0,1773924466.2236676,938.4228515625,0.3076171875,0.0,280.283203125,6.064019544282928e-05,45012992.0,6194.1044921875,270.302734375
-57.820987701416016,0.47601211071014404,0.0,317.3291015625,-1668.9781494140625,0.0,0.0,5522.033775548,22704.101052904414,,45266944.0,0.0,1773924491.6075017,975.701171875,0.3515625,0.0,328.1728515625,5.600725125987083e-05,45266944.0,6075.98193359375,317.3291015625
