eval/episode_dist,training/sps,eval/episode_reward_dist,training/critic_loss,render,training/log_alpha,eval/episode_reward_survive,eval/episode_reward_near,eval/episode_success,eval/episode_reward_ctrl,_step,eval/episode_success_hard,step,eval/episode_success_easy,eval/episode_success_any,training/alpha_loss,_timestamp,training/actor_loss,_runtime,eval/episode_reward,training/entropy
5849.87158203125,22783.880669019025,0.0,0.44562381505966187,,0.0,972.6650390625,0.0,313.78515625,-1701.465576171875,45012992.0,0.0,45012992.0,322.626953125,0.3447265625,-7.330479274969548e-05,1773943734.3085916,-59.391197204589844,5508.529897535,313.78515625,0.0
6111.48388671875,22779.686304675426,0.0,0.43571677803993225,,0.0,945.4716796875,0.0,283.0791015625,-1609.8037109375,45266944.0,0.0,45266944.0,292.3798828125,0.3115234375,7.338869181694463e-05,1773943759.6185195,-58.84731674194336,5533.988821301,283.0791015625,0.0
5775.74072265625,22752.52663156997,0.0,0.43544116616249084,"{'path': 'media/html/render_45520896_edab92579e11a5eb902e.html', 'size': 3867989.0, '_type': 'html-file', 'sha256': 'edab92579e11a5eb902efe828d05d7e48ad65f9409411e89f8428af88d02686b'}",0.0,932.3759765625,0.0,291.8896484375,-1667.269775390625,45520896.0,0.0,45520896.0,302.72265625,0.333984375,-4.842398266191594e-05,1773943838.6351647,-58.80695724487305,5587.545939017,291.8896484375,0.0
5799.66015625,22830.00045156231,0.0,0.443848192691803,,0.0,915.912109375,0.0,293.1806640625,-1642.738037109375,45774848.0,0.0,45774848.0,302.61328125,0.326171875,2.6736479412647896e-05,1773943838.921383,-59.18375015258789,5613.315373537,293.1806640625,0.0
5984.52734375,22740.342014820406,0.0,0.44793015718460083,,0.0,958.1728515625,0.0,282.86328125,-1703.6103515625,46028800.0,0.0,46028800.0,294.677734375,0.3212890625,-5.477324884850532e-05,1773943864.4039829,-58.94081497192383,5638.589400965,282.86328125,0.0
6168.59033203125,22829.286543956066,0.0,0.44386056065559387,,0.0,951.1318359375,0.0,271.2060546875,-1688.63671875,46282752.0,0.0,46282752.0,281.7216796875,0.3037109375,2.7163659979123622e-05,1773943889.6779432,-58.98455047607422,5664.042061436,271.2060546875,0.0
6260.3974609375,22776.952613330723,0.0,0.4368496239185333,,0.0,965.8564453125,0.0,286.55859375,-1736.0906982421875,46536704.0,0.0,46536704.0,297.8525390625,0.322265625,5.6778295402182266e-05,1773943915.1306036,-59.27204132080078,5689.33684075,286.55859375,0.0
6136.25048828125,22826.62752093257,0.0,0.4418051838874817,"{'sha256': '64074f4e56852075e55718e159aa5bd5e681608c899eacf110120ca8514f4c8d', 'path': 'media/html/render_46790656_64074f4e56852075e557.html', 'size': 3868097.0, '_type': 'html-file'}",0.0,969.7373046875,0.0,303.3916015625,-1658.130859375,46790656.0,0.0,46790656.0,313.21875,0.34375,8.611143130110577e-06,1773943992.1916287,-59.1900749206543,5741.102413808,303.3916015625,0.0
6267.2451171875,22725.95336198429,0.0,0.43148335814476013,,0.0,980.484375,0.0,314.5185546875,-1710.39990234375,47044608.0,0.0,47044608.0,324.5,0.3447265625,5.512423376785591e-05,1773943992.4568927,-58.60633087158203,5766.671034271,314.5185546875,0.0
6137.93408203125,22799.70480215108,0.0,0.4436294734477997,,0.0,951.9150390625,0.0,255.419921875,-1666.857177734375,47298560.0,0.0,47298560.0,286.794921875,0.3076171875,-7.713044760748744e-05,1773944017.759352,-59.82007598876953,5792.134742959,255.419921875,0.0
6295.572265625,22757.563325064366,0.0,0.44106557965278625,,0.0,957.7666015625,0.0,265.408203125,-1543.4443359375,47552512.0,0.0,47552512.0,274.0888671875,0.2958984375,3.027133743671584e-07,1773944043.2232935,-59.19785690307617,5817.42584309,265.408203125,0.0
6213.47021484375,22805.9298654293,0.0,0.43845421075820923,,0.0,970.4375,0.0,286.021484375,-1758.890869140625,47806464.0,0.0,47806464.0,294.70703125,0.3173828125,-4.6952496632002294e-05,1773944068.51415,-59.254295349121094,5842.888659681,286.021484375,0.0
6312.25048828125,22758.798411247884,0.0,0.45008400082588196,"{'sha256': 'ff536c8d35c1ad212451d1964c3d3673631993a7f17182e3395fc6ebc1d78e6c', 'path': 'media/html/render_48060416_ff536c8d35c1ad212451.html', 'size': 3851065.0, '_type': 'html-file'}",0.0,976.6494140625,0.0,279.9453125,-1578.5721435546875,48060416.0,0.0,48060416.0,289.603515625,0.30859375,5.0265931349713355e-05,1773944147.796497,-59.05177688598633,5896.707250115,279.9453125,0.0
6072.50830078125,22784.079510873966,0.0,0.44219478964805603,,0.0,974.5146484375,0.0,302.6875,-1720.684814453125,48314368.0,0.0,48314368.0,311.69140625,0.337890625,9.194001904688776e-05,1773944148.028418,-59.18655776977539,5922.448351825,302.6875,0.0
6352.634765625,22699.05316481118,0.0,0.429870069026947,,0.0,981.6962890625,0.0,282.537109375,-1724.403564453125,48568320.0,0.0,48568320.0,304.28515625,0.3271484375,-1.9630946553661488e-05,1773944173.5370057,-59.038814544677734,5947.757777415,282.537109375,0.0
6406.3994140625,22756.13293215612,0.0,0.4522760212421417,,0.0,982.8662109375,0.0,270.0458984375,-1942.37646484375,48822272.0,0.0,48822272.0,289.71484375,0.3037109375,-4.60180890513584e-05,1773944198.8463063,-58.7016487121582,5973.230757047,270.0458984375,0.0
6340.3818359375,22736.062719190282,0.0,0.467788428068161,,0.0,981.3203125,0.0,292.134765625,-1759.7572021484375,49076224.0,0.0,49076224.0,300.9228515625,0.3203125,5.4486197768710554e-05,1773944224.3193722,-59.179115295410156,5998.533633389,292.134765625,0.0
6563.1728515625,22767.12804475999,0.0,0.4479687213897705,"{'_type': 'html-file', 'sha256': '3c3b46d556d0b7fbddb874b1c8cdbc6b91ffa4312a93a42f4b6da44d2fe24795', 'path': 'media/html/render_49330176_3c3b46d556d0b7fbddb8.html', 'size': 3864005.0}",0.0,988.78515625,0.0,281.697265625,-1732.700439453125,49330176.0,0.0,49330176.0,290.25390625,0.3076171875,8.118041137095133e-07,1773944301.2882385,-58.74365234375,6050.199037784,281.697265625,0.0
6105.6953125,22716.735688140667,0.0,0.45271989703178406,,0.0,958.396484375,0.0,259.5126953125,-1681.419189453125,49584128.0,0.0,49584128.0,274.91015625,0.3154296875,4.018597337562824e-06,1773944301.5138826,-59.52537536621094,6075.753574696,259.5126953125,0.0
6167.6123046875,22781.52455980447,0.0,0.4520193636417389,,0.0,968.6552734375,0.0,281.4638671875,-1810.89111328125,49838080.0,0.0,49838080.0,294.384765625,0.3212890625,-5.2642168157035485e-05,1773944326.8422005,-60.12575149536133,6101.201752053,281.4638671875,0.0
6322.0830078125,22786.87292345188,0.0,0.44898298382759094,,0.0,982.5927734375,0.0,287.4931640625,-1753.3846435546875,50092032.0,0.0,50092032.0,295.8193359375,0.3115234375,4.114879993721843e-05,1773944352.2903006,-60.166587829589844,6126.489915852,287.4931640625,0.0
5833.46240234375,22796.60476636641,0.0,0.45538628101348877,,0.0,939.541015625,0.0,293.224609375,-1616.6748046875,50345984.0,0.0,50345984.0,300.15625,0.3203125,4.4452131987782195e-05,1773944377.5783653,-59.912471771240234,6151.957961381,293.224609375,0.0
6061.06591796875,22749.188699310635,0.0,0.4521405100822449,"{'sha256': '8f2df59838cfdc45923879f0c618296fe855735e78ad51d86c75a0a3534a9bb2', 'path': 'media/html/render_50599936_8f2df59838cfdc459238.html', 'size': 3864749.0, '_type': 'html-file'}",0.0,938.888671875,0.0,276.318359375,-1693.41845703125,50599936.0,0.0,50599936.0,284.712890625,0.3046875,-1.6493015209562145e-05,1773944456.6761048,-59.650856018066406,6205.586910068,276.318359375,0.0
5839.04443359375,22819.983894773784,0.0,0.4414411783218384,,0.0,970.3564453125,0.0,324.501953125,-1735.1669921875,50853888.0,0.0,50853888.0,335.45703125,0.369140625,2.5415969503228553e-05,1773944456.9025319,-60.28491973876953,6231.325227425,324.501953125,0.0
6124.91162109375,22673.56548806554,0.0,0.40527889132499695,,0.0,967.3916015625,0.0,304.5009765625,-1748.8067626953125,51107840.0,0.0,51107840.0,318.626953125,0.3369140625,9.089933155337349e-05,1773944482.4138076,-59.304378509521484,6256.629428178,304.5009765625,0.0
6454.16845703125,22784.361696816846,0.0,0.4123116433620453,,0.0,977.8525390625,0.0,289.181640625,-1708.3056640625,51361792.0,0.0,51361792.0,298.041015625,0.3173828125,-4.855222505284473e-05,1773944507.717932,-59.48074722290039,6282.088195008,289.181640625,0.0
6223.896484375,22765.747053260704,0.0,0.4298016428947449,,0.0,977.1279296875,0.0,294.216796875,-1855.892333984375,51615744.0,0.0,51615744.0,305.220703125,0.328125,-2.4649640181451105e-05,1773944533.176747,-59.85999298095703,6282.930396547,294.216796875,0.0
