eval/episode_success_easy,training/sps,_timestamp,training/critic_loss,eval/episode_success,eval/episode_success_hard,eval/episode_reward_dist,_runtime,_step,training/log_alpha,render,training/entropy,step,eval/episode_reward_survive,eval/episode_success_any,training/actor_loss,training/alpha_loss,eval/episode_reward,eval/episode_reward_near,eval/episode_dist,eval/episode_reward_ctrl
297.1171875,22624.8786774868,1773954040.3677735,0.6232373714447021,285.5927734375,0.0,0.0,3205.62055172,25966592.0,0.0,,0.0,25966592.0,956.07421875,0.3271484375,-52.63787078857422,0.00010665146692190319,285.5927734375,0.0,6124.32275390625,-1664.8590087890625
300.40625,22471.88881524505,1773954065.906307,0.6194231510162354,283.494140625,0.0,0.0,3231.027108875,26220544.0,0.0,,0.0,26220544.0,975.1708984375,0.3330078125,-52.80229187011719,1.0792718057928141e-05,283.494140625,0.0,6490.68896484375,-1664.8212890625
279.6064453125,22581.686972474792,1773954143.3093145,0.6291508078575134,268.427734375,0.0,0.0,3283.022610472,26474496.0,0.0,"{'path': 'media/html/render_26474496_f4faa34fa71ca1c5483d.html', 'size': 3861505.0, '_type': 'html-file', 'sha256': 'f4faa34fa71ca1c5483dc7935ec8c12b8f3417b55500aacf788169e602945764'}",0.0,26474496.0,961.7734375,0.3134765625,-53.48900604248047,-3.991739868069999e-05,268.427734375,0.0,6370.466796875,-1679.0672607421875
318.25390625,22515.9680325611,1773954143.5440443,0.627860963344574,301.0712890625,0.0,0.0,3308.678481134,26728448.0,0.0,,0.0,26728448.0,974.455078125,0.3544921875,-53.34516525268555,-1.3484452210832387e-05,301.0712890625,0.0,6018.7216796875,-1697.493896484375
269.8291015625,22580.01533034367,1773954168.9642613,0.5992713570594788,256.728515625,0.0,0.0,3334.208248326,26982400.0,0.0,,0.0,26982400.0,928.888671875,0.3037109375,-53.67302322387695,-1.4919141904101707e-05,256.728515625,0.0,6020.9814453125,-1725.8248291015625
267.0302734375,22571.932039479947,1773954194.4941776,0.6281586289405823,249.91015625,0.0,0.0,3359.592139719,27236352.0,0.0,,0.0,27236352.0,969.0380859375,0.291015625,-54.06357192993164,8.255712600657716e-05,249.91015625,0.0,6658.4404296875,-1643.456787109375
308.826171875,22595.08819754243,1773954219.8779142,0.5921159982681274,296.8720703125,0.0,0.0,3385.136569898,27490304.0,0.0,,0.0,27490304.0,975.8017578125,0.3388671875,-54.12311935424805,-6.484315235866234e-05,296.8720703125,0.0,6269.79541015625,-1748.842529296875
300.95703125,22546.515070587622,1773954298.2144077,0.6000804901123047,286.576171875,0.0,0.0,3437.927661742,27744256.0,0.0,"{'sha256': '502bf994ff1b189c5b5769832f08806b146dcd43f7f61f1ffe5115894fe4f984', 'path': 'media/html/render_27744256_502bf994ff1b189c5b57.html', 'size': 3855369.0, '_type': 'html-file'}",0.0,27744256.0,979.72265625,0.3359375,-54.40890884399414,4.671705391956493e-05,286.576171875,0.0,6366.9208984375,-1691.02392578125
286.0556640625,22640.324796802834,1773954298.4234009,0.6141664385795593,260.5439453125,0.0,0.0,3463.711205624,27998208.0,0.0,,0.0,27998208.0,934.529296875,0.3271484375,-54.87201690673828,1.0898478649323806e-05,260.5439453125,0.0,6088.8017578125,-1711.18798828125
294.9072265625,22493.226848927192,1773954323.9972484,0.5960152745246887,276.2041015625,0.0,0.0,3489.077959695,28252160.0,0.0,,0.0,28252160.0,965.193359375,0.33984375,-54.963714599609375,-5.321876597008668e-05,276.2041015625,0.0,6298.7119140625,-1731.40673828125
308.2275390625,22642.212824178827,1773954349.3637094,0.61565762758255,295.7294921875,0.0,0.0,3514.622462929,28506112.0,0.0,,0.0,28506112.0,971.654296875,0.341796875,-55.162391662597656,-8.714827345102094e-06,295.7294921875,0.0,6298.3671875,-1687.916259765625
289.3828125,22548.024240855953,1773954374.90837,0.6076474189758301,277.666015625,0.0,0.0,3539.990612083,28760064.0,0.0,,0.0,28760064.0,954.55078125,0.3203125,-55.24092483520508,0.00011791665747296065,277.666015625,0.0,6273.978515625,-1595.27294921875
271.06640625,22665.921516191374,1773954453.3935828,0.5958675742149353,261.974609375,0.0,0.0,3593.106924638,29014016.0,0.0,"{'path': 'media/html/render_29014016_74495014dd6386cadf07.html', 'size': 3858941.0, '_type': 'html-file', 'sha256': '74495014dd6386cadf07f3a9cd3ab3608bb87c0d8ec332dda3dddb81c7bf2d9d'}",0.0,29014016.0,969.65234375,0.2998046875,-55.799007415771484,-6.259200017666444e-05,261.974609375,0.0,6590.30859375,-1661.5780029296875
304.9345703125,22503.57231630508,1773954453.6084273,0.5733289122581482,294.435546875,0.0,0.0,3618.727842887,29267968.0,0.0,,0.0,29267968.0,988.9443359375,0.3291015625,-54.68511962890625,0.00010062905494123697,294.435546875,0.0,6418.07421875,-1757.397705078125
275.921875,22597.51664325417,1773954479.0139105,0.5511397123336792,265.9091796875,0.0,0.0,3644.294876179,29521920.0,0.0,,0.0,29521920.0,980.1962890625,0.3037109375,-55.497962951660156,-3.4582586522446945e-05,265.9091796875,0.0,6688.8056640625,-1806.71533203125
297.4697265625,22502.943333035026,1773954504.5809114,0.5506306886672974,281.4150390625,0.0,0.0,3669.667340542,29775872.0,0.0,,0.0,29775872.0,967.068359375,0.326171875,-55.03131866455078,5.519518890650943e-05,281.4150390625,0.0,6293.88720703125,-1679.1475830078125
297.1044921875,22649.63997009313,1773954529.9533167,0.5435152053833008,287.0400390625,0.0,0.0,3695.204967536,30029824.0,0.0,,0.0,30029824.0,976.42578125,0.3251953125,-55.59087371826172,-7.366411591647193e-05,287.0400390625,0.0,6295.7763671875,-1737.8570556640625
295.9921875,22549.810496568323,1773954608.2732935,0.5681536793708801,279.7353515625,0.0,0.0,3747.986549834,30283776.0,0.0,"{'size': 3869241.0, '_type': 'html-file', 'sha256': '0c79e1b00c418c2b1888e7b3c51520f89db3e86952fe20b93b0bec9c9bc76c49', 'path': 'media/html/render_30283776_0c79e1b00c418c2b1888.html'}",0.0,30283776.0,977.97265625,0.3251953125,-55.90724563598633,1.5757890651002526e-05,279.7353515625,0.0,6220.2119140625,-1651.650634765625
306.20703125,22627.320260827546,1773954608.5044286,0.5619705319404602,295.4677734375,0.0,0.0,3773.772386845,30537728.0,0.0,,0.0,30537728.0,973.115234375,0.33203125,-56.08948516845703,4.068605903739808e-06,295.4677734375,0.0,6155.46484375,-1659.759033203125
285.3046875,22541.846131660783,1773954634.0585654,0.5622844696044922,264.7666015625,0.0,0.0,3799.135660025,30791680.0,0.0,,0.0,30791680.0,949.26953125,0.3291015625,-56.18629837036133,8.849117875797674e-05,264.7666015625,0.0,6328.71044921875,-1688.464111328125
274.216796875,22641.825375090724,1773954659.4216778,0.5645788908004761,252.923828125,0.0,0.0,3824.676384068,31045632.0,0.0,,0.0,31045632.0,962.7255859375,0.314453125,-56.42023849487305,-9.873365343082696e-05,252.923828125,0.0,6482.8662109375,-1697.122802734375
294.0498046875,22548.48772363349,1773954684.962366,0.5618315935134888,283.248046875,0.0,0.0,3850.041532955,31299584.0,0.0,,0.0,31299584.0,977.482421875,0.3232421875,-56.46359634399414,6.356772246363107e-06,283.248046875,0.0,6353.83642578125,-1633.706787109375
294.880859375,22664.906760464863,1773954762.2429495,0.5443570613861084,285.9130859375,0.0,0.0,3901.956224741,31553536.0,0.0,"{'sha256': '563698ae6dc03883b056e00ccb6f129f1ba9e820185f772523c9aa5886022ac6', 'path': 'media/html/render_31553536_563698ae6dc03883b056.html', 'size': 3866853.0, '_type': 'html-file'}",0.0,31553536.0,983.666015625,0.322265625,-56.17416000366211,9.558031160850078e-05,285.9130859375,0.0,6522.6474609375,-1728.5462646484375
313.3134765625,22510.261300906725,1773954762.4983628,0.525717556476593,297.9287109375,0.0,0.0,3927.603832186,31807488.0,0.0,,0.0,31807488.0,974.4736328125,0.345703125,-56.41242599487305,4.687432465289021e-06,297.9287109375,0.0,6100.4912109375,-1724.2398681640625
293.1953125,22598.750240472637,1773954787.8898332,0.5531846284866333,282.6416015625,0.0,0.0,3953.135621833,32061440.0,0.0,,0.0,32061440.0,976.404296875,0.3251953125,-56.127479553222656,-4.757461283588782e-05,282.6416015625,0.0,6321.7021484375,-1708.06689453125
285.19921875,22566.027666877508,1773954813.4217825,0.5477197766304016,272.3896484375,0.0,0.0,3978.502466996,32315392.0,0.0,,0.0,32315392.0,958.22265625,0.318359375,-56.529415130615234,-2.072829556709621e-05,272.3896484375,0.0,6324.45654296875,-1668.750732421875
315.8037109375,22630.876398558696,1773954838.788513,0.5612600445747375,305.7744140625,0.0,0.0,4004.034466311,32569344.0,0.0,,0.0,32569344.0,981.8134765625,0.3388671875,-56.73200988769531,6.960090559005039e-06,305.7744140625,0.0,6362.31103515625,-1692.11181640625
320.1953125,22565.589755996738,1773954917.2760134,0.5287823677062988,304.3828125,0.0,0.0,4056.989291716,32823296.0,0.0,"{'size': 3867221.0, '_type': 'html-file', 'sha256': 'a8ef1d1e921b97131fa5ae4af2a7d85cb41eadd131fc57ac918583dd3250b61d', 'path': 'media/html/render_32823296_a8ef1d1e921b97131fa5.html'}",0.0,32823296.0,988.55859375,0.349609375,-56.8075065612793,-2.9896484193159267e-05,304.3828125,0.0,6265.05029296875,-1783.18408203125
284.314453125,22649.000868747065,1773954917.4904873,0.5473894476890564,274.982421875,0.0,0.0,4082.766663913,33077248.0,0.0,,0.0,33077248.0,991.8466796875,0.3046875,-56.535945892333984,7.097686466295272e-05,274.982421875,0.0,6554.30517578125,-1727.021728515625
283.2216796875,22539.571291364162,1773954943.0527995,0.5450008511543274,272.958984375,0.0,0.0,4108.117674756,33331200.0,0.0,,0.0,33331200.0,976.013671875,0.3115234375,-56.77558898925781,-5.543981023947708e-05,272.958984375,0.0,6527.35009765625,-1664.62451171875
304.8408203125,22674.634597852557,1773954968.403381,0.5311145186424255,282.626953125,0.0,0.0,4133.623849146,33585152.0,0.0,,0.0,33585152.0,994.3369140625,0.3291015625,-56.74467086791992,6.848745397292078e-05,282.626953125,0.0,6616.23193359375,-1747.3690185546875
318.390625,22625.456823720742,1773954993.9100294,0.5466943383216858,310.57421875,0.0,0.0,4158.989501825,33839104.0,0.0,,0.0,33839104.0,983.0947265625,0.3447265625,-57.53876495361328,-3.613355875131674e-05,310.57421875,0.0,6139.0498046875,-1650.4542236328125
305.697265625,22639.133331091707,1773955071.3248138,0.5307745337486267,296.150390625,0.0,0.0,4211.038135759,34093056.0,0.0,"{'size': 3854265.0, '_type': 'html-file', 'sha256': '830167220c646b40cde4118caacbea29c39580d23717f6581153f56838689bb2', 'path': 'media/html/render_34093056_830167220c646b40cde4.html'}",0.0,34093056.0,959.0869140625,0.33203125,-56.88724899291992,0.00010807318176375702,296.150390625,0.0,6248.154296875,-1677.113037109375
311.6796875,22568.41448430496,1773955071.543189,0.5141512155532837,297.833984375,0.0,0.0,4236.669418046,34347008.0,0.0,,0.0,34347008.0,975.4541015625,0.3505859375,-57.18690490722656,-5.0761926104314625e-05,297.833984375,0.0,6239.31689453125,-1787.78564453125
305.7919921875,22600.80973218019,1773955096.9554212,0.5138340592384338,292.740234375,0.0,0.0,4262.189856459,34600960.0,0.0,,0.0,34600960.0,979.0673828125,0.3369140625,-57.0941047668457,6.0284997744020075e-05,292.740234375,0.0,6392.09228515625,-1636.18701171875
319.150390625,22578.957517464187,1773955122.4760017,0.5185770392417908,302.5029296875,0.0,0.0,4287.54965752,34854912.0,0.0,,0.0,34854912.0,981.51953125,0.34375,-57.552574157714844,-7.069443381624296e-05,302.5029296875,0.0,6209.751953125,-1767.7451171875
319.3583984375,22648.77259260762,1773955147.8356633,0.5096765160560608,303.9912109375,0.0,0.0,4313.073266587,35108864.0,0.0,,0.0,35108864.0,987.12109375,0.341796875,-57.184024810791016,3.077767905779183e-05,303.9912109375,0.0,6325.7578125,-1741.3740234375
327.001953125,22574.598555469864,1773955226.229541,0.5366561412811279,316.5009765625,0.0,0.0,4365.942819176,35362816.0,0.0,"{'size': 3859877.0, '_type': 'html-file', 'sha256': '3214f4789dc32b963a5e6b50ead8085b9b3828809db8a92b5e7e561c5bf2a6b0', 'path': 'media/html/render_35362816_3214f4789dc32b963a5e.html'}",0.0,35362816.0,971.1650390625,0.353515625,-57.74971389770508,-4.760058072861284e-05,316.5009765625,0.0,6091.326171875,-1722.5084228515625
293.1728515625,22675.884353301382,1773955226.5314357,0.520278811454773,282.744140625,0.0,0.0,4391.80587214,35616768.0,0.0,,0.0,35616768.0,958.6953125,0.33203125,-58.06983947753906,-2.9060200176900253e-05,282.744140625,0.0,6311.2509765625,-1644.1943359375
307.4970703125,22547.756947402166,1773955252.0912077,0.5047970414161682,300.890625,0.0,0.0,4417.20704231,35870720.0,0.0,,0.0,35870720.0,965.5849609375,0.3291015625,-57.938533782958984,6.83680918882601e-05,300.890625,0.0,6246.71728515625,-1629.41748046875
313.732421875,22594.390822936886,1773955277.492946,0.4967322051525116,304.873046875,0.0,0.0,4442.585601902,36124672.0,0.0,,0.0,36124672.0,980.0029296875,0.3447265625,-58.00379180908203,-2.8225118512636982e-05,304.873046875,0.0,6423.47802734375,-1665.27880859375
298.7587890625,22620.134957497838,1773955302.87154,0.5220255255699158,287.697265625,0.0,0.0,4467.994073117,36378624.0,0.0,,0.0,36378624.0,966.6904296875,0.3212890625,-58.44973373413086,2.6318823074689135e-05,287.697265625,0.0,6460.4130859375,-1599.021728515625
298.7578125,22654.530505824372,1773955381.8918006,0.4833380877971649,291.6748046875,0.0,0.0,4521.605112344,36632576.0,0.0,"{'path': 'media/html/render_36632576_4807cf5f85272b440de1.html', 'size': 3866529.0, '_type': 'html-file', 'sha256': '4807cf5f85272b440de1044d620b8247eb290a97767075e448e576b75f61a1bf'}",0.0,36632576.0,982.4091796875,0.3193359375,-58.0282096862793,2.013284756685607e-06,291.6748046875,0.0,6464.4873046875,-1650.674072265625
305.4111328125,22619.38031625369,1773955382.1265736,0.4871334731578827,295.3291015625,0.0,0.0,4547.21095927,36886528.0,0.0,,0.0,36886528.0,969.7333984375,0.3330078125,-58.06919860839844,2.733726978476625e-05,295.3291015625,0.0,6224.384765625,-1681.247314453125
280.3876953125,22655.06728303768,1773955407.4969692,0.48349225521087646,267.228515625,0.0,0.0,4572.588782231,37140480.0,0.0,,0.0,37140480.0,966.7119140625,0.3173828125,-58.67766571044922,1.1401449228287674e-05,267.228515625,0.0,6436.70703125,-1699.71240234375
288.01171875,22632.154996723268,1773955432.8745296,0.4661385118961334,271.87890625,0.0,0.0,4597.945699039,37394432.0,0.0,,0.0,37394432.0,965.93359375,0.314453125,-59.14878463745117,-9.300074452767149e-05,271.87890625,0.0,6471.212890625,-1750.851806640625
283.5849609375,22683.92344243192,1773955458.2316349,0.46920979022979736,270.0625,0.0,0.0,4623.159826132,37648384.0,0.0,,0.0,37648384.0,958.4794921875,0.3310546875,-58.56005096435547,0.00011857788194902241,270.0625,0.0,6296.087890625,-1622.23291015625
283.1484375,22596.97396066939,1773955534.9760263,0.4563336968421936,272.7373046875,0.0,0.0,4674.689341052,37902336.0,0.0,"{'path': 'media/html/render_37902336_f6d082ecfe2ccfca5c24.html', 'size': 3871813.0, '_type': 'html-file', 'sha256': 'f6d082ecfe2ccfca5c24f48cc3545344febbfb73440b411a74b44b7a543e5a92'}",0.0,37902336.0,974.4716796875,0.3134765625,-58.68914031982422,-2.103222686855588e-05,272.7373046875,0.0,6696.09912109375,-1722.7791748046875
302.8330078125,22730.87303145632,1773955535.1820734,0.4581938683986664,292.236328125,0.0,0.0,4700.131168541,38156288.0,0.0,,0.0,38156288.0,987.7060546875,0.328125,-59.303199768066406,-2.742913056863472e-05,292.236328125,0.0,6366.83154296875,-1642.963623046875
315.5283203125,22577.685401396047,1773955560.4173028,0.4678362011909485,307.517578125,0.0,0.0,4725.474249638,38410240.0,0.0,,0.0,38410240.0,965.8798828125,0.3349609375,-59.42680358886719,1.594853529240936e-05,307.517578125,0.0,6175.34375,-1637.4100341796875
272.0888671875,22714.429289391595,1773955585.760285,0.4439904987812042,258.076171875,0.0,0.0,4750.682952667,38664192.0,0.0,,0.0,38664192.0,955.80859375,0.314453125,-59.6942253112793,2.1537907741731033e-05,258.076171875,0.0,6449.94873046875,-1628.584228515625
303.138671875,22631.84819692705,1773955610.9688573,0.44974732398986816,293.58203125,0.0,0.0,4776.065811114,38918144.0,0.0,,0.0,38918144.0,984.6552734375,0.333984375,-59.26308822631836,-3.041570380446501e-05,293.58203125,0.0,6553.38427734375,-1725.864013671875
326.8388671875,22634.27637461734,1773955689.666431,0.46526452898979187,314.6162109375,0.0,0.0,4829.37969503,39172096.0,0.0,"{'_type': 'html-file', 'sha256': '46642be8163a645922990e66c96a8799d6e435b60f7d85c35f3dd75b2f623e7a', 'path': 'media/html/render_39172096_46642be8163a64592299.html', 'size': 3865937.0}",0.0,39172096.0,975.7236328125,0.3623046875,-59.063941955566406,-7.493011935366667e-07,314.6162109375,0.0,6138.45068359375,-1718.754150390625
253.8994140625,22590.93669745079,1773955689.898185,0.4483847916126251,241.62109375,0.0,0.0,4855.019702562,39426048.0,0.0,,0.0,39426048.0,950.986328125,0.2978515625,-58.71125411987305,4.890963464276865e-05,241.62109375,0.0,6584.93359375,-1665.607177734375
301.4482421875,22659.547521836168,1773955715.3057218,0.4572647511959076,286.482421875,0.0,0.0,4880.503730082,39680000.0,0.0,,0.0,39680000.0,963.2490234375,0.333984375,-59.662532806396484,-2.1747377104475163e-05,286.482421875,0.0,6199.27099609375,-1750.566650390625
296.2138671875,22584.782940467157,1773955740.7898233,0.4390226900577545,286.7529296875,0.0,0.0,4905.873681903,39933952.0,0.0,,0.0,39933952.0,987.3154296875,0.326171875,-59.38629913330078,9.814069198910147e-05,286.7529296875,0.0,6511.19921875,-1723.1845703125
295.9697265625,22668.82690157899,1773955766.1597104,0.44157806038856506,285.7978515625,0.0,0.0,4931.351054536,40187904.0,0.0,,0.0,40187904.0,970.6875,0.3232421875,-59.10789489746094,-2.3311722543439828e-05,285.7978515625,0.0,6439.900390625,-1641.883544921875
296.025390625,22602.51371183842,1773955845.7926738,0.44461458921432495,278.5810546875,0.0,0.0,4985.505935456,40441856.0,0.0,"{'_type': 'html-file', 'sha256': 'a41188e7a52e6f3c002b508fb090174a8d32639bd3639c6fafb52cea6987ee79', 'path': 'media/html/render_40441856_a41188e7a52e6f3c002b.html', 'size': 3867773.0}",0.0,40441856.0,965.453125,0.3310546875,-59.643951416015625,-5.09139645146206e-05,278.5810546875,0.0,6316.69580078125,-1651.63720703125
304.2255859375,22593.979607779052,1773955846.0228243,0.453965961933136,295.935546875,0.0,0.0,5011.329920106,40695808.0,0.0,,0.0,40695808.0,996.939453125,0.328125,-58.74992370605469,6.061062231310643e-05,295.935546875,0.0,6600.0029296875,-1768.089111328125
278.794921875,22505.155627116674,1773955871.616126,0.4363175928592682,268.0478515625,0.0,0.0,5036.720990834,40949760.0,0.0,,0.0,40949760.0,969.29296875,0.3154296875,-59.3538932800293,2.3957689336384647e-05,268.0478515625,0.0,6540.82177734375,-1615.104736328125
299.4501953125,22626.18976145859,1773955897.0070002,0.4117804765701294,291.60546875,0.0,0.0,5062.256942307,41203712.0,0.0,,0.0,41203712.0,982.42578125,0.3310546875,-59.22275161743164,4.088729474460706e-05,291.60546875,0.0,6317.69921875,-1680.066650390625
282.8388671875,22600.70471059893,1773955922.542913,0.4153960645198822,272.9189453125,0.0,0.0,5087.671641011,41457664.0,0.0,,0.0,41457664.0,965.5478515625,0.3037109375,-59.656715393066406,-8.240814349846914e-05,272.9189453125,0.0,6466.11572265625,-1654.5802001953125
278.28515625,22591.95729884789,1773955999.6730638,0.4149452745914459,267.9599609375,0.0,0.0,5139.386353939,41711616.0,0.0,"{'_type': 'html-file', 'sha256': '3fd384e8d4291e869028227fc4372a0e72b7ad7062984469d9ceca60b1718b4a', 'path': 'media/html/render_41711616_3fd384e8d4291e869028.html', 'size': 3870149.0}",0.0,41711616.0,959.701171875,0.2998046875,-59.79213333129883,6.550200487254187e-05,267.9599609375,0.0,6446.86279296875,-1693.525146484375
276.8798828125,22559.196089822526,1773955999.8837912,0.39632007479667664,266.4013671875,0.0,0.0,5164.988466605,41965568.0,0.0,,0.0,41965568.0,953.9892578125,0.3291015625,-59.49248504638672,4.438777614268474e-05,266.4013671875,0.0,6392.81201171875,-1655.7733154296875
280.9501953125,22627.04002872736,1773956025.274592,0.4179806709289551,271.587890625,0.0,0.0,5190.535313346,42219520.0,0.0,,0.0,42219520.0,981.107421875,0.306640625,-60.208534240722656,-6.251821469049901e-05,271.587890625,0.0,6462.697265625,-1678.2259521484375
274.52734375,22605.424931743473,1773956050.8212745,0.40998750925064087,263.9814453125,0.0,0.0,5215.908820197,42473472.0,0.0,,0.0,42473472.0,967.052734375,0.296875,-59.89826965332031,-8.098624675767496e-06,263.9814453125,0.0,6558.1484375,-1636.497314453125
291.9521484375,22651.23089668773,1773956076.1948373,0.4182587265968323,281.3251953125,0.0,0.0,5241.475273192,42727424.0,0.0,,0.0,42727424.0,967.6201171875,0.33203125,-59.82897186279297,8.283053466584533e-05,281.3251953125,0.0,6376.4306640625,-1640.686767578125
315.1220703125,22546.324171602126,1773956155.3508537,0.4023968577384949,295.4755859375,0.0,0.0,5295.064171434,42981376.0,0.0,"{'path': 'media/html/render_42981376_f6e5d7944b7e9a4fb0e2.html', 'size': 3873253.0, '_type': 'html-file', 'sha256': 'f6e5d7944b7e9a4fb0e2137e3dba5bcd860548dfa3e69844ae2264ae8d3c768e'}",0.0,42981376.0,977.076171875,0.345703125,-58.928985595703125,2.0849620341323316e-05,295.4755859375,0.0,6168.44677734375,-1662.4639892578125
287.353515625,22659.04572024217,1773956155.5783827,0.4144410490989685,274.3369140625,0.0,0.0,5320.87767242,43235328.0,0.0,,0.0,43235328.0,967.962890625,0.318359375,-59.51338577270508,2.9505608836188912e-05,274.3369140625,0.0,6572.57373046875,-1616.695068359375
283.736328125,22544.830975829525,1773956181.1634974,0.4147023558616638,274.6298828125,0.0,0.0,5346.262814834,43489280.0,0.0,,0.0,43489280.0,983.9814453125,0.306640625,-60.23075866699219,-6.405316526070237e-05,274.6298828125,0.0,6614.2880859375,-1593.5615234375
295.486328125,22634.226353421913,1773956206.5487297,0.4189521074295044,284.3974609375,0.0,0.0,5371.837664229,43743232.0,0.0,,0.0,43743232.0,972.2548828125,0.3203125,-60.27008056640625,-2.3793070795363747e-05,284.3974609375,0.0,6446.0341796875,-1628.14501953125
260.7783203125,22535.271862041685,1773956232.1235616,0.38449159264564514,248.310546875,0.0,0.0,5397.200515823,43997184.0,0.0,,0.0,43997184.0,954.025390625,0.294921875,-59.667015075683594,6.208234117366374e-05,248.310546875,0.0,6503.7744140625,-1626.943603515625
285.744140625,22678.928463102322,1773956309.2178783,0.405015766620636,275.025390625,0.0,0.0,5448.931176422,44251136.0,0.0,"{'path': 'media/html/render_44251136_a39488c894c7ed980668.html', 'size': 3857553.0, '_type': 'html-file', 'sha256': 'a39488c894c7ed9806683576e379852ae1e7cda16c69a6792e2984a89dfdc0d0'}",0.0,44251136.0,974.9326171875,0.3134765625,-59.62679672241211,-6.697876960970461e-05,275.025390625,0.0,6470.103515625,-1644.410400390625
298.7138671875,22583.73425741701,1773956309.5147274,0.3830038011074066,285.0244140625,0.0,0.0,5474.629540223,44505088.0,0.0,,0.0,44505088.0,969.3427734375,0.3349609375,-59.907920837402344,6.435692921513692e-05,285.0244140625,0.0,6363.80078125,-1634.0830078125
309.3095703125,22618.65886674169,1773956334.9155114,0.3893998861312866,294.3310546875,0.0,0.0,5500.152592661,44759040.0,0.0,,0.0,44759040.0,972.5205078125,0.341796875,-60.195011138916016,1.1685305167929982e-07,294.3310546875,0.0,6238.14990234375,-1624.65380859375
273.703125,22641.911527219785,1773956360.4386375,0.39405035972595215,258.580078125,0.0,0.0,5525.529969609,45012992.0,0.0,,0.0,45012992.0,975.41796875,0.3017578125,-60.143070220947266,-1.7369848137605004e-05,258.580078125,0.0,6806.27978515625,-1601.608642578125
304.333984375,22642.44578131796,1773956385.816027,0.389942467212677,296.068359375,0.0,0.0,5551.083516945,45266944.0,0.0,,0.0,45266944.0,985.4326171875,0.330078125,-59.87143325805664,1.4935330000298563e-05,296.068359375,0.0,6460.4443359375,-1645.568115234375
287.4111328125,22625.73365232839,1773956465.2580276,0.39113011956214905,277.3212890625,0.0,0.0,5604.971327705,45520896.0,0.0,"{'path': 'media/html/render_45520896_5feb90bf1eef49248947.html', 'size': 3868085.0, '_type': 'html-file', 'sha256': '5feb90bf1eef492489473edd7ac5cfb238e30ea922138141c6225b3d26d72235'}",0.0,45520896.0,975.751953125,0.3115234375,-60.20409393310547,8.436151256319135e-05,277.3212890625,0.0,6559.7822265625,-1622.299560546875
328.55859375,22687.36063976646,1773956465.511536,0.39178919792175293,321.048828125,0.0,0.0,5630.80773985,45774848.0,0.0,,0.0,45774848.0,992.5693359375,0.34765625,-60.1834831237793,-1.7785379895940423e-05,321.048828125,0.0,6385.9912109375,-1624.529052734375
332.6396484375,22542.892359345533,1773956491.093556,0.40371811389923096,326.9130859375,0.0,0.0,5656.180671283,46028800.0,0.0,,0.0,46028800.0,989.2578125,0.3525390625,-59.89879608154297,3.25639484799467e-05,326.9130859375,0.0,6210.77490234375,-1713.5081787109375
289.6591796875,22645.006219111514,1773956516.466679,0.3967646062374115,261.3173828125,0.0,0.0,5681.715944636,46282752.0,0.0,,0.0,46282752.0,970.9833984375,0.3095703125,-60.03266525268555,-8.883033297024667e-05,261.3173828125,0.0,6558.45654296875,-1651.4554443359375
301.5927734375,22609.52464804219,1773956542.0017056,0.39531251788139343,292.44140625,0.0,0.0,5707.067328266,46536704.0,0.0,,0.0,46536704.0,964.6015625,0.330078125,-59.71324920654297,2.210176535299979e-05,292.44140625,0.0,6404.64453125,-1713.4971923828125
277.58203125,22716.518640948267,1773956618.9541726,0.39817503094673157,270.716796875,0.0,0.0,5758.66746662,46790656.0,0.0,"{'path': 'media/html/render_46790656_93796d9f0a3b1fd4dde5.html', 'size': 3869609.0, '_type': 'html-file', 'sha256': '93796d9f0a3b1fd4dde539af9a0fe472f93e8a82465d35240af0bd31007ca219'}",0.0,46790656.0,991.46484375,0.294921875,-60.39132308959961,1.887452344817575e-05,270.716796875,0.0,6698.23974609375,-1691.6341552734375
312.5244140625,22595.895863854214,1773956619.1733475,0.4016138017177582,304.2431640625,0.0,0.0,5784.280082038,47044608.0,0.0,,0.0,47044608.0,968.0048828125,0.341796875,-59.750221252441406,-1.209401943924604e-05,304.2431640625,0.0,6206.697265625,-1640.95849609375
301.5576171875,22609.000584566278,1773956644.5663483,0.41357672214508057,289.984375,0.0,0.0,5809.803800666,47298560.0,0.0,,0.0,47298560.0,984.025390625,0.32421875,-60.37779235839844,4.109027941012755e-05,289.984375,0.0,6560.267578125,-1648.3409423828125
292.1982421875,22632.625310992204,1773956670.0897708,0.4192296266555786,285.2099609375,0.0,0.0,5835.1842496,47552512.0,0.0,,0.0,47552512.0,976.5234375,0.3173828125,-60.53977584838867,-2.4813973141135648e-05,285.2099609375,0.0,6496.201171875,-1661.5491943359375
321.310546875,22627.78989347803,1773956695.4703898,0.3927358090877533,310.748046875,0.0,0.0,5860.708085959,47806464.0,0.0,,0.0,47806464.0,990.333984375,0.3408203125,-59.86323547363281,9.498745612290804e-08,310.748046875,0.0,6330.54736328125,-1783.66845703125
