eval/episode_success_any,eval/episode_reward_dist,eval/episode_reward_ctrl,_step,_timestamp,training/entropy,training/alpha_loss,eval/episode_dist,eval/episode_reward_near,step,eval/episode_reward_survive,eval/episode_reward,_runtime,training/actor_loss,eval/episode_success_hard,eval/episode_success,render,training/log_alpha,training/sps,eval/episode_success_easy,training/critic_loss
0.9990234375,-25.805566787719727,0.0,23934976.0,1773462376.7472413,0.0,4.6739404524487327e-07,25.805566787719727,0.0,23934976.0,0.0,974.55859375,755.841769967,-98.27897644042969,0.0,974.55859375,"{'_type': 'html-file', 'sha256': '9e2078b31e24ec37321803df3e8f7b7987f16abdd29e947da233e0ef9ca5b691', 'path': 'media/html/render_23934976_9e2078b31e24ec373218.html', 'size': 907569}",0.0,49187.918870440684,0.0,0.022826792672276497
0.9921875,-27.312152862548828,0.0,24188928.0,1773462376.8984997,0.0,1.2410844647092745e-05,27.312152862548828,0.0,24188928.0,0.0,959.12109375,761.878374033,-98.29949188232422,0.0,959.12109375,,0.0,49249.59359426748,0.0,0.022421741858124733
0.9951171875,-27.053421020507812,0.0,24442880.0,1773462382.7832735,0.0,-4.3915284209106176e-07,27.053421020507812,0.0,24442880.0,0.0,967.3095703125,767.757108291,-98.40174102783203,0.0,967.3095703125,,0.0,49211.207827873855,0.0,0.01780720241367817
1.0,-26.07505989074707,0.0,24696832.0,1773462388.6621733,0.0,-6.95454582455568e-06,26.07505989074707,0.0,24696832.0,0.0,978.2900390625,773.638059572,-98.4483642578125,0.0,978.2900390625,,0.0,49224.01387318476,0.0,0.017179682850837708
1.0,-26.062755584716797,0.0,24950784.0,1773462394.542983,0.0,9.752739060786553e-06,26.062755584716797,0.0,24950784.0,0.0,972.5185546875,779.512433494,-98.47420501708984,0.0,972.5185546875,,0.0,49209.32307504525,0.0,0.019251123070716858
1.0,-26.832475662231445,0.0,25204736.0,1773462414.989477,0.0,1.0185143764829263e-05,26.832475662231445,0.0,25204736.0,0.0,977.6708984375,794.084033282,-98.48666381835938,0.0,977.6708984375,"{'size': 906329, '_type': 'html-file', 'sha256': '0cedf6a3e3c4ea616c0c9d01c171312df8ef1420fa2cec8f78d3944ab6ec0e07', 'path': 'media/html/render_25204736_0cedf6a3e3c4ea616c0c.html'}",0.0,49276.06387154706,0.0,0.020645644515752792
1.0,-27.281940460205078,0.0,25458688.0,1773462415.150522,0.0,1.1105952353318571e-06,27.281940460205078,0.0,25458688.0,0.0,971.9814453125,800.123499217,-98.51741790771484,0.0,971.9814453125,,0.0,49203.74014318233,0.0,0.014900828711688519
1.0,-26.925281524658203,0.0,25712640.0,1773462421.027852,0.0,-4.5259475882630795e-06,26.925281524658203,0.0,25712640.0,0.0,976.15625,805.995606663,-98.45842742919922,0.0,976.15625,,0.0,49285.86358211696,0.0,0.021636564284563065
1.0,-28.182849884033203,0.0,25966592.0,1773462426.900445,0.0,-2.9848349640815286e-06,28.182849884033203,0.0,25966592.0,0.0,967.8076171875,811.873670981,-98.41165924072266,0.0,967.8076171875,,0.0,49291.7183631282,0.0,0.02081424556672573
0.9990234375,-26.881135940551758,0.0,26220544.0,1773462432.778651,0.0,2.7741702979255933e-06,26.881135940551758,0.0,26220544.0,0.0,976.015625,817.747266939,-98.37238311767578,0.0,976.015625,,0.0,49239.10722341484,0.0,0.0225894283503294
0.998046875,-26.73017692565918,0.0,26474496.0,1773462454.161528,0.0,6.1877585721958894e-06,26.73017692565918,0.0,26474496.0,0.0,965.0771484375,833.256033179,-98.3866958618164,0.0,965.0771484375,"{'size': 907489, '_type': 'html-file', 'sha256': '8d94d12b5a8ec6067ee3d88811308a29fc8f183820c7b6dc63955e7e972792e4', 'path': 'media/html/render_26474496_8d94d12b5a8ec6067ee3.html'}",0.0,49270.372343844094,0.0,0.018960289657115936
0.9990234375,-27.207664489746094,0.0,26728448.0,1773462454.3148658,0.0,2.8819940212088113e-07,27.207664489746094,0.0,26728448.0,0.0,973.5625,839.293503528,-98.41165924072266,0.0,973.5625,,0.0,49216.11477354112,0.0,0.018725506961345673
0.984375,-29.574077606201172,0.0,26982400.0,1773462460.198428,0.0,-1.9944814084738027e-06,29.574077606201172,0.0,26982400.0,0.0,932.626953125,845.159531633,-98.4140396118164,0.0,932.626953125,,0.0,49214.40928296283,0.0,0.02377456985414028
1.0,-26.374176025390625,0.0,27236352.0,1773462466.064425,0.0,6.405276508303359e-06,26.374176025390625,0.0,27236352.0,0.0,977.9853515625,851.030311041,-98.46646881103516,0.0,977.9853515625,,0.0,49354.06773859845,0.0,0.019213134422898293
1.0,-26.31495475769043,0.0,27490304.0,1773462471.9354076,0.0,-3.3877779515023576e-07,26.31495475769043,0.0,27490304.0,0.0,975.6708984375,856.910351639,-98.49002075195312,0.0,975.6708984375,,0.0,49309.311599345136,0.0,0.017505856230854988
1.0,-27.631946563720703,0.0,27744256.0,1773462492.3971126,0.0,8.279892426799051e-06,27.631946563720703,0.0,27744256.0,0.0,974.646484375,871.49162387,-98.51383209228516,0.0,974.646484375,"{'_type': 'html-file', 'sha256': 'e064031aefaf6677b9a1ef045fff256f24ffb3ccca5c353a82f36397ceb44d2c', 'path': 'media/html/render_27744256_e064031aefaf6677b9a1.html', 'size': 909265}",0.0,49218.14332423598,0.0,0.016636120155453682
1.0,-27.390602111816406,0.0,27998208.0,1773462492.548667,0.0,-4.6079003368504345e-06,27.390602111816406,0.0,27998208.0,0.0,978.7939453125,877.524654152,-98.49744415283203,0.0,978.7939453125,,0.0,49214.19781036828,0.0,0.01745731383562088
1.0,-27.069072723388672,0.0,28252160.0,1773462498.429588,0.0,1.3429690625343937e-05,27.069072723388672,0.0,28252160.0,0.0,968.8720703125,883.394347295,-98.50358581542969,0.0,968.8720703125,,0.0,49246.7564149664,0.0,0.01610269583761692
1.0,-26.052446365356445,0.0,28506112.0,1773462504.2989514,0.0,-7.889399284977117e-07,26.052446365356445,0.0,28506112.0,0.0,976.9462890625,889.26540663,-98.50952911376953,0.0,976.9462890625,,0.0,49318.48742497714,0.0,0.016864070668816566
1.0,-27.402416229248047,0.0,28760064.0,1773462510.1704323,0.0,1.6153534261320601e-06,27.402416229248047,0.0,28760064.0,0.0,978.513671875,895.135673558,-98.53450775146484,0.0,978.513671875,,0.0,49299.8950320244,0.0,0.01445863302797079
1.0,-26.281129837036133,0.0,29014016.0,1773462531.1546981,0.0,-2.2634435481450055e-06,26.281129837036133,0.0,29014016.0,0.0,979.1904296875,910.249220471,-98.55773162841797,0.0,979.1904296875,"{'_type': 'html-file', 'sha256': '3913bf0b56ddec6c964f41af76dcb391a0cd57edac499ac6425dd3b1185961b5', 'path': 'media/html/render_29014016_3913bf0b56ddec6c964f.html', 'size': 908789}",0.0,49301.663502151794,0.0,0.016846656799316406
1.0,-28.5185546875,0.0,29267968.0,1773462531.3181798,0.0,-1.0707080946303904e-06,28.5185546875,0.0,29267968.0,0.0,973.5146484375,916.296646356,-98.56825256347656,0.0,973.5146484375,,0.0,49291.946470008275,0.0,0.01666882447898388
0.9990234375,-26.43476104736328,0.0,29521920.0,1773462537.2016647,0.0,7.928860213723965e-06,26.43476104736328,0.0,29521920.0,0.0,973.0966796875,922.18103897,-98.5887680053711,0.0,973.0966796875,,0.0,49224.15946057645,0.0,0.01573110744357109
1.0,-26.72027015686035,0.0,29775872.0,1773462543.0855868,0.0,-9.4265014922712e-06,26.72027015686035,0.0,29775872.0,0.0,977.796875,928.051643035,-98.57535552978516,0.0,977.796875,,0.0,49198.013044344,0.0,0.01493767648935318
0.998046875,-26.25423812866211,0.0,30029824.0,1773462548.9566422,0.0,2.2017118681105785e-05,26.25423812866211,0.0,30029824.0,0.0,973.0400390625,933.933545925,-98.62742614746094,0.0,973.0400390625,,0.0,49296.429198577505,0.0,0.014559921808540821
0.9990234375,-25.8253173828125,0.0,30283776.0,1773462569.921039,0.0,1.1169514664288727e-06,25.8253173828125,0.0,30283776.0,0.0,978.9130859375,949.01555232,-98.62250518798828,0.0,978.9130859375,"{'size': 910009, '_type': 'html-file', 'sha256': 'f50df75855be950e9f6bcea23c8dde67f49b6ff2c88b51050e822f3beb4cea1b', 'path': 'media/html/render_30283776_f50df75855be950e9f6b.html'}",0.0,49200.30145128045,0.0,0.01384587213397026
1.0,-25.961219787597656,0.0,30537728.0,1773462570.0833519,0.0,-2.5280198769905837e-06,25.961219787597656,0.0,30537728.0,0.0,979.357421875,955.075930109,-98.64707946777344,0.0,979.357421875,,0.0,49443.2618935053,0.0,0.013974631205201149
0.994140625,-29.017223358154297,0.0,30791680.0,1773462575.980827,0.0,-1.1421519047871698e-05,29.017223358154297,0.0,30791680.0,0.0,967.69140625,960.948660516,-98.66094207763672,0.0,967.69140625,,0.0,49097.44519538227,0.0,0.01591826044023037
0.99609375,-26.901321411132812,0.0,31045632.0,1773462581.853672,0.0,6.871751793369185e-06,26.901321411132812,0.0,31045632.0,0.0,961.6796875,966.829235587,-98.65473175048828,0.0,961.6796875,,0.0,49280.68963362187,0.0,0.015053936280310154
0.9990234375,-26.68029022216797,0.0,31299584.0,1773462587.73425,0.0,1.4781768186367117e-05,26.68029022216797,0.0,31299584.0,0.0,975.7626953125,972.688865519,-98.70875549316406,0.0,975.7626953125,,0.0,49209.57997495428,0.0,0.012832291424274445
1.0,-26.337860107421875,0.0,31553536.0,1773462608.631347,0.0,2.1114644823683193e-06,26.337860107421875,0.0,31553536.0,0.0,979.5810546875,987.725893638,-98.70939636230469,0.0,979.5810546875,"{'size': 907117, '_type': 'html-file', 'sha256': '361622629e37f506598d2a0e2c6cf99364146398f56fec56260e3fdd71c255b9', 'path': 'media/html/render_31553536_361622629e37f506598d.html'}",0.0,49399.88347037334,0.0,0.014543255791068077
0.994140625,-26.346237182617188,0.0,31807488.0,1773462608.7921262,0.0,-2.049338218057528e-05,26.346237182617188,0.0,31807488.0,0.0,969.7109375,993.769097216,-98.6958236694336,0.0,969.7109375,,0.0,49397.61769590516,0.0,0.017141301184892654
1.0,-26.581523895263672,0.0,32061440.0,1773462614.6739678,0.0,1.1109410479548387e-05,26.581523895263672,0.0,32061440.0,0.0,976.8583984375,999.64898342,-98.67467498779297,0.0,976.8583984375,,0.0,49271.295389761784,0.0,0.018642140552401543
1.0,-28.549667358398438,0.0,32315392.0,1773462620.5538847,0.0,-1.6412666809628718e-05,28.549667358398438,0.0,32315392.0,0.0,971.607421875,1005.530848468,-98.6702880859375,0.0,971.607421875,,0.0,49217.55657377473,0.0,0.01903204806149006
1.0,-26.91815185546875,0.0,32569344.0,1773462626.4352977,0.0,5.804854481539223e-06,26.91815185546875,0.0,32569344.0,0.0,967.4228515625,1011.416136268,-98.62144470214844,0.0,967.4228515625,,0.0,49213.23597407937,0.0,0.02020661160349846
1.0,-27.624900817871094,0.0,32823296.0,1773462647.4330997,0.0,1.4789291526540183e-05,27.624900817871094,0.0,32823296.0,0.0,967.1025390625,1026.527660245,-98.59938049316406,0.0,967.1025390625,"{'sha256': '0c135a47c5ef12eb891a58f907c110463aab722fc9991ca352114907b89396d7', 'path': 'media/html/render_32823296_0c135a47c5ef12eb891a.html', 'size': 906021, '_type': 'html-file'}",0.0,49165.10354277527,0.0,0.021114805713295937
1.0,-26.127870559692383,0.0,33077248.0,1773462647.6138027,0.0,-1.100524627872801e-06,26.127870559692383,0.0,33077248.0,0.0,978.3408203125,1032.604931325,-98.65805053710938,0.0,978.3408203125,,0.0,49026.127356502926,0.0,0.016510285437107086
1.0,-25.947853088378906,0.0,33331200.0,1773462653.5098288,0.0,-5.374836746341316e-06,25.947853088378906,0.0,33331200.0,0.0,976.7119140625,1038.493747415,-98.63580322265625,0.0,976.7119140625,,0.0,49298.478065583266,0.0,0.01751510053873062
0.9990234375,-27.766929626464844,0.0,33585152.0,1773462659.3987336,0.0,-2.8666016760325874e-07,27.766929626464844,0.0,33585152.0,0.0,978.1826171875,1044.367108309,-98.62495422363281,0.0,978.1826171875,,0.0,49125.503454598525,0.0,0.01888156682252884
1.0,-26.727718353271484,0.0,33839104.0,1773462665.2715955,0.0,1.891350439109374e-05,26.727718353271484,0.0,33839104.0,0.0,979.462890625,1050.251901518,-98.70311737060547,0.0,979.462890625,,0.0,49302.48959231683,0.0,0.01850588619709015
0.9990234375,-27.730030059814453,0.0,34093056.0,1773462686.2060745,0.0,-1.448103466827888e-05,27.730030059814453,0.0,34093056.0,0.0,972.51171875,1065.300644834,-98.62239837646484,0.0,972.51171875,"{'sha256': '75b60406f01496e60aac6d1d4d2302ee856e24c227f6f6e0534a9016bbc48db4', 'path': 'media/html/render_34093056_75b60406f01496e60aac.html', 'size': 904461, '_type': 'html-file'}",0.0,49181.59139314674,0.0,0.021491490304470062
1.0,-27.14193344116211,0.0,34347008.0,1773462686.3499677,0.0,8.175733455573209e-06,27.14193344116211,0.0,34347008.0,0.0,972.5654296875,1071.346031197,-98.7100830078125,0.0,972.5654296875,,0.0,49412.164421903755,0.0,0.01560249738395214
0.9990234375,-26.337661743164062,0.0,34600960.0,1773462692.250745,0.0,-3.5039522572333226e-07,26.337661743164062,0.0,34600960.0,0.0,977.91015625,1077.221359584,-98.70603942871094,0.0,977.91015625,,0.0,49081.52483297727,0.0,0.016337549313902855
0.9990234375,-26.484155654907227,0.0,34854912.0,1773462698.12599,0.0,1.3963887795398477e-05,26.484155654907227,0.0,34854912.0,0.0,977.58203125,1083.098124915,-98.71443939208984,0.0,977.58203125,,0.0,49259.35088522848,0.0,0.018073860555887222
1.0,-27.912342071533203,0.0,35108864.0,1773462704.0030434,0.0,-5.787988811789546e-06,27.912342071533203,0.0,35108864.0,0.0,972.7978515625,1088.973719402,-98.67239379882812,0.0,972.7978515625,,0.0,49247.73094692055,0.0,0.01808778941631317
1.0,-28.251644134521484,0.0,35362816.0,1773462724.8404636,0.0,3.6163401091471314e-06,28.251644134521484,0.0,35362816.0,0.0,975.1962890625,1103.934999143,-98.6919937133789,0.0,975.1962890625,"{'sha256': '36e7bb2b8a55deeb0e812533bb3e609dce2fdc1d7b4b3506b0345991c51c9a06', 'path': 'media/html/render_35362816_36e7bb2b8a55deeb0e81.html', 'size': 909081, '_type': 'html-file'}",0.0,49252.40149400767,0.0,0.015832943841814995
0.9990234375,-28.54524803161621,0.0,35616768.0,1773462724.9890387,0.0,6.016506972628122e-07,28.54524803161621,0.0,35616768.0,0.0,975.5732421875,1109.953547829,-98.74781799316406,0.0,975.5732421875,,0.0,49181.02822209848,0.0,0.015018059872090816
0.9990234375,-25.878944396972656,0.0,35870720.0,1773462730.8583977,0.0,1.4222594018065138e-06,25.878944396972656,0.0,35870720.0,0.0,976.5537109375,1115.814509097,-98.76177215576172,0.0,976.5537109375,,0.0,49352.87632760577,0.0,0.014618756249547005
0.9951171875,-26.690792083740234,0.0,36124672.0,1773462736.7193625,0.0,2.5482965071432773e-08,26.690792083740234,0.0,36124672.0,0.0,973.4580078125,1121.694100857,-98.72559356689453,0.0,973.4580078125,,0.0,49416.529193465125,0.0,0.016519742086529732
0.9970703125,-26.499799728393555,0.0,36378624.0,1773462742.5990875,0.0,-3.630955518474366e-07,26.499799728393555,0.0,36378624.0,0.0,966.8095703125,1127.56965602,-98.77494049072266,0.0,966.8095703125,,0.0,49217.665735591974,0.0,0.013774357736110687
1.0,-26.257307052612305,0.0,36632576.0,1773462763.5991435,0.0,1.0181313882640097e-05,26.257307052612305,0.0,36632576.0,0.0,979.44921875,1142.693663442,-98.74900817871094,0.0,979.44921875,"{'_type': 'html-file', 'sha256': '626c00899382895aac64c749d35a97a9d30bc01dcd26c2cf0b9db9a5b5df7faa', 'path': 'media/html/render_36632576_626c00899382895aac64.html', 'size': 907741}",0.0,49254.33510016348,0.0,0.01416093297302723
0.9970703125,-27.57809066772461,0.0,36886528.0,1773462763.7549129,0.0,-6.995674539211905e-06,27.57809066772461,0.0,36886528.0,0.0,976.6796875,1148.727785817,-98.77936553955078,0.0,976.6796875,,0.0,49216.512738351266,0.0,0.013103562407195568
1.0,-27.69099235534668,0.0,37140480.0,1773462769.6327662,0.0,1.1097529750259127e-05,27.69099235534668,0.0,37140480.0,0.0,976.603515625,1154.611070457,-98.81707000732422,0.0,976.603515625,,0.0,49277.88990650055,0.0,0.015037954784929752
0.9970703125,-26.214462280273438,0.0,37394432.0,1773462775.5160322,0.0,-7.548882052788031e-08,26.214462280273438,0.0,37394432.0,0.0,973.5009765625,1160.494822046,-98.83363342285156,0.0,973.5009765625,,0.0,49212.41514589262,0.0,0.012577546760439873
1.0,-26.091732025146484,0.0,37648384.0,1773462781.3997884,0.0,-4.06729350288515e-06,26.091732025146484,0.0,37648384.0,0.0,975.642578125,1166.372404665,-98.80331420898438,0.0,975.642578125,,0.0,49194.57288078871,0.0,0.015906749293208122
0.98828125,-28.402233123779297,0.0,37902336.0,1773462802.5388045,0.0,2.3633119781152345e-06,28.402233123779297,0.0,37902336.0,0.0,946.29296875,1181.633306535,-98.8049087524414,0.0,946.29296875,"{'size': 906501, '_type': 'html-file', 'sha256': 'bf78180d9c8f647f5c1389e5ef08a9d8ac7ca4af7695f3d7f8206284fcf0506f', 'path': 'media/html/render_37902336_bf78180d9c8f647f5c13.html'}",0.0,49239.90617959611,0.0,0.014535997994244099
0.9990234375,-26.94676971435547,0.0,38156288.0,1773462802.696264,0.0,7.582110811199527e-06,26.94676971435547,0.0,38156288.0,0.0,968.654296875,1187.680442461,-98.76609802246094,0.0,968.654296875,,0.0,49307.81191969741,0.0,0.015706175938248634
1.0,-27.6197509765625,0.0,38410240.0,1773462808.5854514,0.0,-2.841310333678848e-06,27.6197509765625,0.0,38410240.0,0.0,980.69921875,1193.560228197,-98.74169158935547,0.0,980.69921875,,0.0,49178.3510651643,0.0,0.015313188545405865
1.0,-29.375675201416016,0.0,38664192.0,1773462814.4652245,0.0,-1.4138825463305693e-05,29.375675201416016,0.0,38664192.0,0.0,964.3779296875,1199.436488297,-98.75784301757812,0.0,964.3779296875,,0.0,49208.238668704565,0.0,0.01687493547797203
0.9990234375,-29.110998153686523,0.0,38918144.0,1773462820.3414729,0.0,7.858353455958422e-06,29.110998153686523,0.0,38918144.0,0.0,968.8095703125,1205.30821743,-98.8492202758789,0.0,968.8095703125,,0.0,49271.9153313723,0.0,0.01505506131798029
0.9970703125,-28.514320373535156,0.0,39172096.0,1773462840.8160279,0.0,-5.867034815310035e-06,28.514320373535156,0.0,39172096.0,0.0,963.873046875,1219.910617765,-98.91764831542969,0.0,963.873046875,"{'size': 912501, '_type': 'html-file', 'sha256': '5f8d1b9ac7c570b6ab11f0f17208dc4aff8cabc6643f72bce052c5233631c190', 'path': 'media/html/render_39172096_5f8d1b9ac7c570b6ab11.html'}",0.0,49295.432205745805,0.0,0.014249213971197605
1.0,-29.838960647583008,0.0,39426048.0,1773462840.9662478,0.0,-1.4153039046505e-05,29.838960647583008,0.0,39426048.0,0.0,971.083984375,1225.936663369,-99.09326934814453,0.0,971.083984375,,0.0,49281.27561025578,0.0,0.017937326803803444
0.9990234375,-28.35030174255371,0.0,39680000.0,1773462846.8415732,0.0,8.965276720118709e-06,28.35030174255371,0.0,39680000.0,0.0,974.5009765625,1231.798846857,-98.95817565917969,0.0,974.5009765625,,0.0,49297.59506972162,0.0,0.017074787989258766
0.9990234375,-27.662216186523438,0.0,39933952.0,1773462852.703868,0.0,1.3328995919437148e-05,27.662216186523438,0.0,39933952.0,0.0,977.6396484375,1237.674106555,-98.79545593261719,0.0,977.6396484375,,0.0,49383.377172008186,0.0,0.016915615648031235
1.0,-28.003612518310547,0.0,40187904.0,1773462858.578967,0.0,3.316819402243709e-06,28.003612518310547,0.0,40187904.0,0.0,978.8515625,1243.54879667,-98.74554443359375,0.0,978.8515625,,0.0,49282.062254495235,0.0,0.0160676296800375
0.9990234375,-26.335433959960938,0.0,40441856.0,1773462879.6019473,0.0,-1.1815685638794093e-06,26.335433959960938,0.0,40441856.0,0.0,977.4892578125,1258.696529403,-98.71512603759766,0.0,977.4892578125,"{'_type': 'html-file', 'sha256': '21ed9d598f9078ba8e57bf8c2d72725d2da1cb1ccc5b146c93d326b4ffb7db11', 'path': 'media/html/render_40441856_21ed9d598f9078ba8e57.html', 'size': 909845}",0.0,49286.18513702683,0.0,0.017500942572951317
0.9990234375,-27.650697708129883,0.0,40695808.0,1773462879.7692163,0.0,1.508743480371777e-06,27.650697708129883,0.0,40695808.0,0.0,976.84375,1264.754866059,-98.77389526367188,0.0,976.84375,,0.0,49320.28463368056,0.0,0.01590842194855213
1.0,-28.41881561279297,0.0,40949760.0,1773462885.6598687,0.0,-4.877717856288655e-06,28.41881561279297,0.0,40949760.0,0.0,971.1279296875,1270.640334859,-98.75023651123047,0.0,971.1279296875,,0.0,49181.675415739446,0.0,0.01593663915991783
1.0,-27.650148391723633,0.0,41203712.0,1773462891.5453699,0.0,1.6271833374048583e-05,27.650148391723633,0.0,41203712.0,0.0,971.21875,1276.523180203,-98.7203140258789,0.0,971.21875,,0.0,49148.7764211061,0.0,0.014917952008545399
1.0,-28.567832946777344,0.0,41457664.0,1773462897.4282942,0.0,1.7787784827305586e-06,28.567832946777344,0.0,41457664.0,0.0,978.2509765625,1282.395885714,-98.8471450805664,0.0,978.2509765625,,0.0,49180.265236736195,0.0,0.012663958594202995
1.0,-27.31207275390625,0.0,41711616.0,1773462918.984264,0.0,-5.171650172997033e-06,27.31207275390625,0.0,41711616.0,0.0,979.28515625,1298.07877551,-98.84884643554688,0.0,979.28515625,"{'_type': 'html-file', 'sha256': '21d3da0365473c858461648ff3de3d4564335e9650aa497d28dab4e038bd4307', 'path': 'media/html/render_41711616_21d3da0365473c858461.html', 'size': 909125}",0.0,49311.53960237604,0.0,0.014813593588769436
1.0,-27.14743423461914,0.0,41965568.0,1773462919.1411502,0.0,-4.1500945258121646e-07,27.14743423461914,0.0,41965568.0,0.0,977.8623046875,1304.121178823,-98.88829040527344,0.0,977.8623046875,,0.0,49367.524842715015,0.0,0.014043817296624184
1.0,-27.872989654541016,0.0,42219520.0,1773462925.0260386,0.0,4.985633495380171e-06,27.872989654541016,0.0,42219520.0,0.0,979.876953125,1309.985835489,-98.91255187988281,0.0,979.876953125,,0.0,49223.422433261745,0.0,0.013571848161518574
1.0,-29.367931365966797,0.0,42473472.0,1773462930.8908744,0.0,-4.530779278866248e-06,29.367931365966797,0.0,42473472.0,0.0,975.939453125,1315.864020024,-98.91266632080078,0.0,975.939453125,,0.0,49366.442604700795,0.0,0.012541956268250942
1.0,-27.273849487304688,0.0,42727424.0,1773462936.7690287,0.0,7.27010638001957e-06,27.273849487304688,0.0,42727424.0,0.0,977.7900390625,1321.743296514,-98.93123626708984,0.0,977.7900390625,,0.0,49228.31816406868,0.0,0.011473913677036762
1.0,-27.10162353515625,0.0,42981376.0,1773462957.9475627,0.0,3.298812771390658e-06,27.10162353515625,0.0,42981376.0,0.0,979.4609375,1337.042062048,-98.92361450195312,0.0,979.4609375,"{'size': 908561, '_type': 'html-file', 'sha256': '9f72f6bdb4de3989f5760e58f7efbc66e9892bbee7ed98919015e5d063cd5923', 'path': 'media/html/render_42981376_9f72f6bdb4de3989f576.html'}",0.0,49252.802323328,0.0,0.011962875723838806
1.0,-27.331092834472656,0.0,43235328.0,1773462958.1034658,0.0,2.976650876007625e-06,27.331092834472656,0.0,43235328.0,0.0,977.6201171875,1343.092634646,-98.91095733642578,0.0,977.6201171875,,0.0,49260.94330309729,0.0,0.010854476131498814
1.0,-30.151954650878906,0.0,43489280.0,1773462963.9971972,0.0,-7.79803485784214e-06,30.151954650878906,0.0,43489280.0,0.0,965.08984375,1348.962640098,-98.91905975341797,0.0,965.08984375,,0.0,49147.388537528765,0.0,0.012985041365027428
1.0,-28.296100616455078,0.0,43743232.0,1773462969.8676279,0.0,-1.1363982821421814e-06,28.296100616455078,0.0,43743232.0,0.0,978.1630859375,1354.83245418,-98.94245147705078,0.0,978.1630859375,,0.0,49315.81126544013,0.0,0.013014799915254116
1.0,-27.37637710571289,0.0,43997184.0,1773462975.7374787,0.0,1.5266517948475666e-05,27.37637710571289,0.0,43997184.0,0.0,980.69921875,1360.726805861,-98.94109344482422,0.0,980.69921875,,0.0,49318.10379383175,0.0,0.011393850669264793
1.0,-28.140079498291016,0.0,44251136.0,1773462996.2892382,0.0,-6.762450084352167e-06,28.140079498291016,0.0,44251136.0,0.0,979.416015625,1375.383793823,-98.9267349243164,0.0,979.416015625,"{'_type': 'html-file', 'sha256': '8a6d70394b96b843f9916d3b9d41a6b33c54d597abab506cc12640eeae4855e8', 'path': 'media/html/render_44251136_8a6d70394b96b843f991.html', 'size': 908569}",0.0,49271.249806435546,0.0,0.012132637202739716
1.0,-28.236244201660156,0.0,44505088.0,1773462996.4576385,0.0,-3.055537490581628e-06,28.236244201660156,0.0,44505088.0,0.0,971.8857421875,1381.440262907,-98.92357635498047,0.0,971.8857421875,,0.0,49348.35589202989,0.0,0.012349876575171947
1.0,-28.626361846923828,0.0,44759040.0,1773463002.3453531,0.0,1.7214822946698405e-05,28.626361846923828,0.0,44759040.0,0.0,960.984375,1387.310963007,-98.97235107421875,0.0,960.984375,,0.0,49179.202546574605,0.0,0.010373413562774658
0.9990234375,-27.351282119750977,0.0,45012992.0,1773463008.2153788,0.0,-4.499591796047753e-06,27.351282119750977,0.0,45012992.0,0.0,978.0859375,1393.188010362,-98.94881439208984,0.0,978.0859375,,0.0,49314.03036459215,0.0,0.01141494419425726
0.9990234375,-28.404571533203125,0.0,45266944.0,1773463014.0929167,0.0,-5.347934802557575e-06,28.404571533203125,0.0,45266944.0,0.0,969.03125,1399.043579344,-98.93333435058594,0.0,969.03125,,0.0,49240.3819236551,0.0,0.011570085771381855
0.9970703125,-27.546192169189453,0.0,45520896.0,1773463035.0792987,0.0,4.198075657768641e-06,27.546192169189453,0.0,45520896.0,0.0,974.638671875,1414.173832655,-98.9370346069336,0.0,974.638671875,"{'size': 905973, '_type': 'html-file', 'sha256': '5d8bffc649c9d0f40cb89bad7b382777c0d23a620816eab084d74d938f371981', 'path': 'media/html/render_45520896_5d8bffc649c9d0f40cb8.html'}",0.0,49445.84402223251,0.0,0.011825491674244404
1.0,-26.635303497314453,0.0,45774848.0,1773463035.2476182,0.0,5.739039352192776e-06,26.635303497314453,0.0,45774848.0,0.0,976.7802734375,1420.219209725,-98.95802307128906,0.0,976.7802734375,,0.0,49151.26891208406,0.0,0.011605409905314445
1.0,-27.049686431884766,0.0,46028800.0,1773463041.1239839,0.0,-1.445316115677997e-06,27.049686431884766,0.0,46028800.0,0.0,976.3935546875,1426.097665971,-98.95340728759766,0.0,976.3935546875,,0.0,49324.708563011685,0.0,0.01057383418083191
0.9951171875,-29.758878707885742,0.0,46282752.0,1773463047.0026293,0.0,8.0724715800784e-09,29.758878707885742,0.0,46282752.0,0.0,971.322265625,1431.971779645,-98.94762420654297,0.0,971.322265625,,0.0,49228.6935739603,0.0,0.011406040750443935
0.9990234375,-29.69582748413086,0.0,46536704.0,1773463052.8764515,0.0,2.474177165368019e-07,29.69582748413086,0.0,46536704.0,0.0,972.216796875,1437.851289905,-98.94219207763672,0.0,972.216796875,,0.0,49280.59615225709,0.0,0.010503411293029785
1.0,-27.487323760986328,0.0,46790656.0,1773463073.9629924,0.0,1.5283504239960166e-07,27.487323760986328,0.0,46790656.0,0.0,977.861328125,1453.05752841,-98.96927642822266,0.0,977.861328125,"{'size': 908897, '_type': 'html-file', 'sha256': '7aab4122edcb9265d818cc8e448c3692f56222a159d00b43c048fbbbe470a471', 'path': 'media/html/render_46790656_7aab4122edcb9265d818.html'}",0.0,49218.059176992705,0.0,0.010476261377334595
