training/critic_loss,training/log_alpha,eval/episode_reward_ctrl,eval/episode_success_hard,eval/episode_reward_survive,eval/episode_dist,eval/episode_success,_step,training/entropy,eval/episode_success_any,eval/episode_reward_near,eval/episode_reward,eval/episode_reward_dist,step,_timestamp,eval/episode_success_easy,_runtime,training/actor_loss,render,training/alpha_loss,training/sps
0.023784203454852104,0.0,0.0,0.0,0.0,53.52691650390625,838.197265625,24188928.0,0.0,1.0,0.0,838.197265625,-53.52691650390625,24188928.0,1773449566.537714,0.0,760.947258268,-98.39051818847656,,4.8261981646646746e-06,49088.90795464721
0.02184443734586239,0.0,0.0,0.0,0.0,26.98749542236328,965.6162109375,24442880.0,0.0,0.998046875,0.0,965.6162109375,-26.98749542236328,24442880.0,1773449572.4133441,0.0,766.846984543,-98.39466094970703,,4.948653440806083e-06,49299.92469563836
0.022734882310032845,0.0,0.0,0.0,0.0,26.438602447509766,979.5068359375,24696832.0,0.0,1.0,0.0,979.5068359375,-26.438602447509766,24696832.0,1773449578.3130355,0.0,772.723023687,-98.37590789794922,,-3.7049776437925175e-06,49046.51241342165
0.023313719779253006,0.0,0.0,0.0,0.0,26.38420867919922,976.3984375,24950784.0,0.0,0.9990234375,0.0,976.3984375,-26.38420867919922,24950784.0,1773449584.1891646,0.0,778.612822924,-98.45735168457031,,-3.9774945435056e-06,49256.54674868755
0.022445034235715866,0.0,0.0,0.0,0.0,26.706289291381836,980.015625,25204736.0,0.0,1.0,0.0,980.015625,-26.706289291381836,25204736.0,1773449605.0145764,0.0,793.547899903,-98.48096466064453,"{'_type': 'html-file', 'sha256': '4b8ff998404435a06f515f089e8ac24895b14953e5f4bc3011a45d60286dc804', 'path': 'media/html/render_25204736_4b8ff998404435a06f51.html', 'size': 907365}",4.384175724680972e-07,49165.14666055167
0.025436146184802055,0.0,0.0,0.0,0.0,27.404644012451172,966.748046875,25458688.0,0.0,1.0,0.0,966.748046875,-27.404644012451172,25458688.0,1773449605.163784,0.0,799.586430046,-98.45638275146484,,-4.978825472790049e-06,49197.93805546482
0.023300722241401672,0.0,0.0,0.0,0.0,27.493751525878906,973.1513671875,25712640.0,0.0,1.0,0.0,973.1513671875,-27.493751525878906,25712640.0,1773449611.0521302,0.0,805.470324788,-98.4339599609375,,6.9174111558822915e-06,49181.779876660454
0.022334124892950058,0.0,0.0,0.0,0.0,26.816654205322266,978.9208984375,25966592.0,0.0,1.0,0.0,978.9208984375,-26.816654205322266,25966592.0,1773449616.9365373,0.0,811.353224297,-98.3770980834961,,2.222437387899845e-06,49189.53620410866
0.02311418578028679,0.0,0.0,0.0,0.0,26.55498504638672,978.0205078125,26220544.0,0.0,1.0,0.0,978.0205078125,-26.55498504638672,26220544.0,1773449622.819503,0.0,817.229425696,-98.36449432373047,,-2.4978360215754947e-06,49188.82747176941
0.024725407361984253,0.0,0.0,0.0,0.0,25.005661010742188,978.2607421875,26474496.0,0.0,1.0,0.0,978.2607421875,-25.005661010742188,26474496.0,1773449644.1643608,0.0,832.697650726,-98.37460327148438,"{'path': 'media/html/render_26474496_671a74714494ccbcc9a9.html', 'size': 908389, '_type': 'html-file', 'sha256': '671a74714494ccbcc9a9b5d7508bc216ebb2a3d707969f4b14035d37ad403470'}",2.637840907482314e-06,49257.58317138455
0.019823426380753517,0.0,0.0,0.0,0.0,27.021093368530273,979.833984375,26728448.0,0.0,1.0,0.0,979.833984375,-27.021093368530273,26728448.0,1773449644.3149083,0.0,838.756766142,-98.43008422851562,,2.1535709038289497e-06,49056.20069037332
0.019490109756588936,0.0,0.0,0.0,0.0,27.675140380859375,978.6025390625,26982400.0,0.0,1.0,0.0,978.6025390625,-27.675140380859375,26982400.0,1773449650.222446,0.0,844.634239205,-98.48312377929688,,6.5825583988043945e-06,48992.79606899226
0.025152964517474174,0.0,0.0,0.0,0.0,27.48081398010254,966.3017578125,27236352.0,0.0,1.0,0.0,966.3017578125,-27.48081398010254,27236352.0,1773449656.1004689,0.0,850.507799943,-98.46916961669922,,1.6776315305833123e-06,49250.27219763142
0.020111119374632835,0.0,0.0,0.0,0.0,26.36768913269043,979.9208984375,27490304.0,0.0,1.0,0.0,979.9208984375,-26.36768913269043,27490304.0,1773449661.974026,0.0,856.401027735,-98.52359771728516,,-4.401649675855879e-06,49281.86388097124
0.020145058631896973,0.0,0.0,0.0,0.0,26.956314086914062,979.3603515625,27744256.0,0.0,1.0,0.0,979.3603515625,-26.956314086914062,27744256.0,1773449682.3066113,0.0,870.839894084,-98.49983215332031,"{'path': 'media/html/render_27744256_8a7b010d0783e8d5263b.html', 'size': 909161, '_type': 'html-file', 'sha256': '8a7b010d0783e8d5263bbb730f0964567eee4c15db5c381453cd8d55fb1799b0'}",7.425937837979291e-06,49102.1234957589
0.01920822262763977,0.0,0.0,0.0,0.0,26.359251022338867,978.931640625,27998208.0,0.0,1.0,0.0,978.931640625,-26.359251022338867,27998208.0,1773449682.4555898,0.0,876.869868031,-98.54430389404297,,1.2624290320673026e-05,49191.47623619256
0.018303826451301575,0.0,0.0,0.0,0.0,27.743480682373047,978.7861328125,28252160.0,0.0,1.0,0.0,978.7861328125,-27.743480682373047,28252160.0,1773449688.336026,0.0,882.736429873,-98.53214263916016,,2.2551632810063893e-06,49257.81551828157
0.018623536452651024,0.0,0.0,0.0,0.0,28.84682846069336,970.724609375,28506112.0,0.0,1.0,0.0,970.724609375,-28.84682846069336,28506112.0,1773449694.2024467,0.0,888.612804228,-98.54315185546875,,-1.3152309293218423e-05,49355.757765716095
0.01628565415740013,0.0,0.0,0.0,0.0,25.42934799194336,979.2412109375,28760064.0,0.0,1.0,0.0,979.2412109375,-25.42934799194336,28760064.0,1773449700.0790462,0.0,894.489672002,-98.54436492919922,,1.2362478628347162e-05,49264.64795243924
0.018277086317539215,0.0,0.0,0.0,0.0,26.35160255432129,975.8525390625,29014016.0,0.0,1.0,0.0,975.8525390625,-26.35160255432129,29014016.0,1773449720.8894153,0.0,909.422721143,-98.54900360107422,"{'size': 906009, '_type': 'html-file', 'sha256': '1f791f890b30d8aea8a5954311fd09ca39bbc81f93eb9e6e7e45ff46bcb19d45', 'path': 'media/html/render_29014016_1f791f890b30d8aea8a5.html'}",-5.432335910882102e-06,49244.61166974328
0.019610386341810226,0.0,0.0,0.0,0.0,28.711387634277344,974.7255859375,29267968.0,0.0,1.0,0.0,974.7255859375,-28.711387634277344,29267968.0,1773449721.0439532,0.0,915.463005418,-98.59153747558594,,-9.235704055754468e-06,49329.30005675071
0.019425496459007263,0.0,0.0,0.0,0.0,25.929075241088867,979.5146484375,29521920.0,0.0,1.0,0.0,979.5146484375,-25.929075241088867,29521920.0,1773449726.9291525,0.0,921.350090646,-98.63470458984375,,-7.462389476131648e-06,49205.640380049896
0.01758311130106449,0.0,0.0,0.0,0.0,26.78404998779297,973.1474609375,29775872.0,0.0,1.0,0.0,973.1474609375,-26.78404998779297,29775872.0,1773449732.8162987,0.0,927.229277015,-98.71261596679688,,1.0483488949830644e-05,49159.88004336714
0.01578812301158905,0.0,0.0,0.0,0.0,25.267696380615234,978.8671875,30029824.0,0.0,1.0,0.0,978.8671875,-25.267696380615234,30029824.0,1773449738.6955094,0.0,933.117317962,-98.73526763916016,,1.5598499885527417e-05,49227.12144105736
0.01814519800245762,0.0,0.0,0.0,0.0,26.84911346435547,978.642578125,30283776.0,0.0,1.0,0.0,978.642578125,-26.84911346435547,30283776.0,1773449759.4827795,0.0,948.016088143,-98.73796844482422,"{'path': 'media/html/render_30283776_65dc945034736a02bc6f.html', 'size': 909833, '_type': 'html-file', 'sha256': '65dc945034736a02bc6f989709529c99e2036337fab07851300fbe584861847d'}",9.309500725862563e-09,49146.145858618074
0.01599896512925625,0.0,0.0,0.0,0.0,26.282150268554688,977.0693359375,30537728.0,0.0,1.0,0.0,977.0693359375,-26.282150268554688,30537728.0,1773449759.6391153,0.0,954.07689344,-98.71601867675781,,1.0043821021099575e-05,49379.20138690801
0.01705213263630867,0.0,0.0,0.0,0.0,26.40778160095215,978.2978515625,30791680.0,0.0,1.0,0.0,978.2978515625,-26.40778160095215,30791680.0,1773449765.5430872,0.0,959.958048735,-98.6851577758789,,-1.000674956230796e-06,49047.85395162269
0.020476235076785088,0.0,0.0,0.0,0.0,28.73126220703125,966.5126953125,31045632.0,0.0,1.0,0.0,966.5126953125,-28.73126220703125,31045632.0,1773449771.4238465,0.0,965.851686598,-98.65424346923828,,-3.401353387744166e-05,49218.7823978254
0.01818716526031494,0.0,0.0,0.0,0.0,28.184711456298828,978.8828125,31299584.0,0.0,1.0,0.0,978.8828125,-28.184711456298828,31299584.0,1773449777.317879,0.0,971.726860839,-98.67729187011719,,2.866481736418791e-05,49103.784993524525
0.01681051403284073,0.0,0.0,0.0,0.0,27.49090576171875,979.3447265625,31553536.0,0.0,1.0,0.0,979.3447265625,-27.49090576171875,31553536.0,1773449798.248919,0.0,986.782223877,-98.69847106933594,"{'path': 'media/html/render_31553536_06ee675e65016b31b260.html', 'size': 906469, '_type': 'html-file', 'sha256': '06ee675e65016b31b2600bd4a4756a7f93df0d956f2c5f732240d08b10e30bc8'}",-7.323653221646964e-07,49271.156360880435
0.01760970428586006,0.0,0.0,0.0,0.0,26.579862594604492,978.8994140625,31807488.0,0.0,1.0,0.0,978.8994140625,-26.579862594604492,31807488.0,1773449798.4057257,0.0,992.832516648,-98.70866394042969,,6.309819127636729e-06,49298.10159061132
0.023321405053138733,0.0,0.0,0.0,0.0,28.325111389160156,965.33984375,32061440.0,0.0,1.0,0.0,965.33984375,-28.325111389160156,32061440.0,1773449804.2986507,0.0,998.715333548,-98.70723724365234,,-7.211370757431723e-06,49150.86973365273
0.022343087941408157,0.0,0.0,0.0,0.0,29.118844985961914,970.3251953125,32315392.0,0.0,1.0,0.0,970.3251953125,-29.118844985961914,32315392.0,1773449810.1815374,0.0,1004.591049374,-98.64537811279297,,-4.939083737554029e-06,49202.924177419016
0.017038345336914062,0.0,0.0,0.0,0.0,26.383689880371094,980.5380859375,32569344.0,0.0,1.0,0.0,980.5380859375,-26.383689880371094,32569344.0,1773449816.057193,0.0,1010.468275853,-98.67745971679688,,6.064665740268538e-06,49259.01145610471
0.01586676947772503,0.0,0.0,0.0,0.0,27.578716278076172,977.818359375,32823296.0,0.0,1.0,0.0,977.818359375,-27.578716278076172,32823296.0,1773449837.041097,0.0,1025.574442921,-98.73609924316406,"{'sha256': '5514b6a9c77aace0183b23f162332de077940c7989c510766c78cb600db69ab2', 'path': 'media/html/render_32823296_5514b6a9c77aace0183b.html', 'size': 908233, '_type': 'html-file'}",7.267897217388963e-06,49247.47592548704
0.01953759975731373,0.0,0.0,0.0,0.0,27.901439666748047,979.6455078125,33077248.0,0.0,1.0,0.0,979.6455078125,-27.901439666748047,33077248.0,1773449837.222559,0.0,1031.661152492,-98.7441177368164,,-7.249045665957965e-06,49081.37330319015
0.016941066831350327,0.0,0.0,0.0,0.0,26.682008743286133,980.7138671875,33331200.0,0.0,1.0,0.0,980.7138671875,-26.682008743286133,33331200.0,1773449843.1272607,0.0,1037.546422757,-98.81869506835938,,2.2238057226786623e-06,49216.08521069775
0.016817433759570122,0.0,0.0,0.0,0.0,26.7606201171875,979.578125,33585152.0,0.0,1.0,0.0,979.578125,-26.7606201171875,33585152.0,1773449849.0125365,0.0,1043.421961736,-98.86432647705078,,6.6148290898127016e-06,49156.80591340812
0.015349458903074265,0.0,0.0,0.0,0.0,28.43949317932129,972.5966796875,33839104.0,0.0,1.0,0.0,972.5966796875,-28.43949317932129,33839104.0,1773449854.8875558,0.0,1049.299092061,-98.8657455444336,,-7.344050118263112e-06,49274.82607462901
0.019830424338579178,0.0,0.0,0.0,0.0,28.75723648071289,974.09375,34093056.0,0.0,1.0,0.0,974.09375,-28.75723648071289,34093056.0,1773449875.863954,0.0,1064.397261098,-98.89552307128906,"{'path': 'media/html/render_34093056_b62a2f8babedafae83fe.html', 'size': 904609, '_type': 'html-file', 'sha256': 'b62a2f8babedafae83fe002481c274ed8d95daf3666e3bc3c412da38a41cdd50'}",2.1882315195398405e-06,49237.5981546993
0.01969812624156475,0.0,0.0,0.0,0.0,27.175813674926758,977.6689453125,34347008.0,0.0,1.0,0.0,977.6689453125,-27.175813674926758,34347008.0,1773449876.0227911,0.0,1070.463510722,-98.85283660888672,,8.02163231128361e-06,49374.82260779258
0.020523058250546455,0.0,0.0,0.0,0.0,28.31243133544922,960.92578125,34600960.0,0.0,0.9990234375,0.0,960.92578125,-28.31243133544922,34600960.0,1773449881.9294298,0.0,1076.35848505,-98.8134994506836,,-2.0674500774475746e-05,49059.76388475446
0.01706988550722599,0.0,0.0,0.0,0.0,27.01847267150879,978.1572265625,34854912.0,0.0,1.0,0.0,978.1572265625,-27.01847267150879,34854912.0,1773449887.824663,0.0,1082.231986656,-98.84789276123047,,1.1042116057069506e-05,49095.7501822391
0.017547333613038063,0.0,0.0,0.0,0.0,27.31411361694336,979.6708984375,35108864.0,0.0,1.0,0.0,979.6708984375,-27.31411361694336,35108864.0,1773449893.6982148,0.0,1088.112900251,-98.87664794921875,,1.4226927305571735e-05,49288.83983573285
0.017665434628725052,0.0,0.0,0.0,0.0,26.965137481689453,978.9384765625,35362816.0,0.0,1.0,0.0,978.9384765625,-26.965137481689453,35362816.0,1773449914.7436497,0.0,1103.276932117,-98.88711547851562,"{'path': 'media/html/render_35362816_96eeaae885721623b3dd.html', 'size': 908281, '_type': 'html-file', 'sha256': '96eeaae885721623b3dd921339ecaac1c1a8d1f9061b847409ce6eacbacd1b01'}",1.2286952824069886e-06,49211.98996310967
0.017676999792456627,0.0,0.0,0.0,0.0,26.516536712646484,979.7294921875,35616768.0,0.0,1.0,0.0,979.7294921875,-26.516536712646484,35616768.0,1773449914.8909464,0.0,1109.310461238,-98.86355590820312,,6.855499577795854e-06,49297.16156911825
0.016566941514611244,0.0,0.0,0.0,0.0,25.79438018798828,973.5400390625,35870720.0,0.0,1.0,0.0,973.5400390625,-25.79438018798828,35870720.0,1773449920.7766728,0.0,1115.179445391,-98.89592742919922,,-6.9396369326568674e-06,49200.62870859791
0.014675608836114407,0.0,0.0,0.0,0.0,26.547210693359375,980.4892578125,36124672.0,0.0,1.0,0.0,980.4892578125,-26.547210693359375,36124672.0,1773449926.645619,0.0,1121.056524018,-98.92436218261719,,1.0218475836154539e-05,49344.288893749006
0.019018730148673058,0.0,0.0,0.0,0.0,28.78921127319336,963.0048828125,36378624.0,0.0,1.0,0.0,963.0048828125,-28.78921127319336,36378624.0,1773449932.5228188,0.0,1126.925603671,-98.9366226196289,,-1.2225767932250164e-05,49251.08745727326
0.014442230574786663,0.0,0.0,0.0,0.0,28.00349998474121,978.9619140625,36632576.0,0.0,1.0,0.0,978.9619140625,-28.00349998474121,36632576.0,1773449953.5501642,0.0,1142.083464122,-98.98975372314453,"{'path': 'media/html/render_36632576_448d72858765819f0920.html', 'size': 908089, '_type': 'html-file', 'sha256': '448d72858765819f0920db0f07e6b9d63c2f895bcaea5de4b578210b4b03dcea'}",1.0957934136968106e-05,49318.27962403253
0.015161142684519291,0.0,0.0,0.0,0.0,27.531280517578125,978.4208984375,36886528.0,0.0,1.0,0.0,978.4208984375,-27.531280517578125,36886528.0,1773449953.7051494,0.0,1148.137698111,-98.97660064697266,,3.762665755857597e-06,49290.7329656661
0.015491814352571964,0.0,0.0,0.0,0.0,27.649044036865234,979.9150390625,37140480.0,0.0,1.0,0.0,979.9150390625,-27.649044036865234,37140480.0,1773449959.6037855,0.0,1154.032323924,-98.9162826538086,,3.038848944925121e-06,49075.35357818427
0.01450000423938036,0.0,0.0,0.0,0.0,27.455814361572266,977.4755859375,37394432.0,0.0,1.0,0.0,977.4755859375,-27.455814361572266,37394432.0,1773449965.4984272,0.0,1159.91843406,-98.8965072631836,,-1.2344346487225266e-06,49104.15397899453
0.01600981131196022,0.0,0.0,0.0,0.0,26.775165557861328,980.8681640625,37648384.0,0.0,1.0,0.0,980.8681640625,-26.775165557861328,37648384.0,1773449971.38454,0.0,1165.808452671,-98.94012451171875,,6.453152764152037e-06,49178.11492620895
0.012532112188637257,0.0,0.0,0.0,0.0,27.24931526184082,979.013671875,37902336.0,0.0,1.0,0.0,979.013671875,-27.24931526184082,37902336.0,1773449992.4809494,0.0,1181.014267647,-98.95970916748047,"{'sha256': '8300997003881d0549fd37d7913167f364bb088d0865a8ce6638593f981df51a', 'path': 'media/html/render_37902336_8300997003881d0549fd.html', 'size': 908309, '_type': 'html-file'}",5.298853125168534e-07,49144.11870344835
0.012782406061887741,0.0,0.0,0.0,0.0,26.29962921142578,980.6669921875,38156288.0,0.0,1.0,0.0,980.6669921875,-26.29962921142578,38156288.0,1773449992.6324556,0.0,1187.051006028,-98.98301696777344,,2.067739160338533e-06,49177.456473792176
0.015004045329988003,0.0,0.0,0.0,0.0,27.22581672668457,969.796875,38410240.0,0.0,1.0,0.0,969.796875,-27.22581672668457,38410240.0,1773449998.517211,0.0,1192.925599428,-98.93431854248047,,5.061743308942823e-07,49224.18448349612
0.0126613425090909,0.0,0.0,0.0,0.0,26.554821014404297,976.0390625,38664192.0,0.0,1.0,0.0,976.0390625,-26.554821014404297,38664192.0,1773450004.3917465,0.0,1198.80799339,-98.94416046142578,,8.277066626760643e-06,49270.51136830094
0.01309508178383112,0.0,0.0,0.0,0.0,26.61719512939453,970.58203125,38918144.0,0.0,1.0,0.0,970.58203125,-26.61719512939453,38918144.0,1773450010.274097,0.0,1204.691250786,-98.9621353149414,,-4.1320486161566805e-06,49239.17778545255
0.013131886720657349,0.0,0.0,0.0,0.0,27.259687423706055,963.693359375,39172096.0,0.0,0.9990234375,0.0,963.693359375,-27.259687423706055,39172096.0,1773450030.7318883,0.0,1219.265263036,-99.00537872314453,"{'path': 'media/html/render_39172096_e260b48d752547de2298.html', 'size': 905049, '_type': 'html-file', 'sha256': 'e260b48d752547de229831e958abb42c913a0fe8c6da29621c874ca42736463a'}",2.12358418139047e-06,49197.8789734786
0.011610801331698895,0.0,0.0,0.0,0.0,26.294403076171875,979.56640625,39426048.0,0.0,1.0,0.0,979.56640625,-26.294403076171875,39426048.0,1773450030.891078,0.0,1225.292420965,-99.02017974853516,,2.2930512955099402e-07,49277.262975374506
0.011921238154172897,0.0,0.0,0.0,0.0,27.375240325927734,975.4052734375,39680000.0,0.0,1.0,0.0,975.4052734375,-27.375240325927734,39680000.0,1773450036.758587,0.0,1231.157496742,-99.03231811523438,,7.229874427139293e-06,49368.7604367247
0.011869940906763077,0.0,0.0,0.0,0.0,26.474124908447266,978.787109375,39933952.0,0.0,1.0,0.0,978.787109375,-26.474124908447266,39933952.0,1773450042.6237555,0.0,1237.029045873,-99.01937103271484,,-5.86930241297523e-07,49356.789219382394
0.011865466833114624,0.0,0.0,0.0,0.0,27.493043899536133,979.462890625,40187904.0,0.0,1.0,0.0,979.462890625,-27.493043899536133,40187904.0,1773450048.4951854,0.0,1242.907486414,-99.02684783935547,,-1.191480168927228e-05,49319.68859442262
0.010129189118742943,0.0,0.0,0.0,0.0,26.988265991210938,978.052734375,40441856.0,0.0,1.0,0.0,978.052734375,-26.988265991210938,40441856.0,1773450069.5516076,0.0,1258.084968144,-99.0393295288086,"{'path': 'media/html/render_40441856_24e7d345d79833de4ec1.html', 'size': 905025, '_type': 'html-file', 'sha256': '24e7d345d79833de4ec113cf756f2ea7129d5decf0646450c6db3dc3eb0ca646'}",9.451081496081315e-06,49243.571239623285
0.009979546070098877,0.0,0.0,0.0,0.0,26.299928665161133,978.873046875,40695808.0,0.0,0.998046875,0.0,978.873046875,-26.299928665161133,40695808.0,1773450069.7100997,0.0,1264.132425378,-99.07367706298828,,2.3757611415931024e-06,49321.29633482505
0.010732286609709263,0.0,0.0,0.0,0.0,27.92649269104004,980.0615234375,40949760.0,0.0,1.0,0.0,980.0615234375,-27.92649269104004,40949760.0,1773450075.5985506,0.0,1270.008891473,-99.07150268554688,,-2.154769390472211e-06,49184.92753775236
0.009885283187031746,0.0,0.0,0.0,0.0,26.473928451538086,978.759765625,41203712.0,0.0,1.0,0.0,978.759765625,-26.473928451538086,41203712.0,1773450081.47503,0.0,1275.889362796,-99.06495666503906,,-6.469033905887045e-06,49239.79691910075
0.009819361381232738,0.0,0.0,0.0,0.0,28.821260452270508,980.125,41457664.0,0.0,1.0,0.0,980.125,-28.821260452270508,41457664.0,1773450087.3556278,0.0,1281.772765496,-99.09063720703125,,1.4388599993253592e-05,49223.07212554798
0.009929465129971504,0.0,0.0,0.0,0.0,26.055866241455078,980.8408203125,41711616.0,0.0,1.0,0.0,980.8408203125,-26.055866241455078,41711616.0,1773450108.342931,0.0,1296.87628183,-99.072509765625,"{'path': 'media/html/render_41711616_6344f20fe1cb2df0d401.html', 'size': 904345, '_type': 'html-file', 'sha256': '6344f20fe1cb2df0d401fcb1cbfe1bc7f4918c6a2c79e9b938d6a88b82b43c9e'}",4.345180059317499e-06,49217.50654143699
0.01230689138174057,0.0,0.0,0.0,0.0,27.97930335998535,977.3720703125,41965568.0,0.0,1.0,0.0,977.3720703125,-27.97930335998535,41965568.0,1773450108.5036368,0.0,1302.919451896,-99.08763122558594,,-2.329440576431807e-05,49347.210480686794
0.00937724020332098,0.0,0.0,0.0,0.0,28.193973541259766,978.8203125,42219520.0,0.0,1.0,0.0,978.8203125,-28.193973541259766,42219520.0,1773450114.3855867,0.0,1308.79058091,-99.13299560546875,,2.145008329534903e-05,49237.68236876677
0.010458423756062984,0.0,0.0,0.0,0.0,29.562652587890625,975.9111328125,42473472.0,0.0,1.0,0.0,975.9111328125,-29.562652587890625,42473472.0,1773450120.256727,0.0,1314.661655692,-99.14664459228516,,-6.793611191824311e-06,49299.79691417097
0.009773445315659046,0.0,0.0,0.0,0.0,29.308284759521484,973.712890625,42727424.0,0.0,1.0,0.0,973.712890625,-29.308284759521484,42727424.0,1773450126.1277974,0.0,1320.546075461,-99.11753845214844,,9.225006579072215e-06,49288.86264366175
0.01086367666721344,0.0,0.0,0.0,0.0,27.256452560424805,980.408203125,42981376.0,0.0,1.0,0.0,980.408203125,-27.256452560424805,42981376.0,1773450147.2701745,0.0,1335.803478842,-99.07937622070312,"{'_type': 'html-file', 'sha256': 'c0fba01d9a926644ad28454e6e5917e0a4dbdfa5f37a716197b6e74e8fbe714d', 'path': 'media/html/render_42981376_c0fba01d9a926644ad28.html', 'size': 904457}",3.7670965866709594e-06,49193.54819587491
0.010531081818044186,0.0,0.0,0.0,0.0,27.846752166748047,978.5830078125,43235328.0,0.0,1.0,0.0,978.5830078125,-27.846752166748047,43235328.0,1773450147.4256608,0.0,1341.852427755,-99.04523468017578,,-3.3139181709884724e-07,49228.1042967511
0.008642833679914474,0.0,0.0,0.0,0.0,28.150184631347656,967.6240234375,43489280.0,0.0,0.9951171875,0.0,967.6240234375,-28.150184631347656,43489280.0,1773450153.3185494,0.0,1347.711262229,-99.0635986328125,,4.013425041193841e-06,49143.93957809139
0.009857882745563984,0.0,0.0,0.0,0.0,26.499832153320312,980.5419921875,43743232.0,0.0,1.0,0.0,980.5419921875,-26.499832153320312,43743232.0,1773450159.1774077,0.0,1353.581367757,-99.0665054321289,,-3.505994754959829e-06,49411.5432382129
0.008798789232969284,0.0,0.0,0.0,0.0,28.36768341064453,977.5703125,43997184.0,0.0,1.0,0.0,977.5703125,-28.36768341064453,43997184.0,1773450165.0475118,0.0,1359.469456381,-99.09027099609375,,5.8899477153318e-06,49303.694546946535
0.008503250777721405,0.0,0.0,0.0,0.0,26.759540557861328,978.8115234375,44251136.0,0.0,1.0,0.0,978.8115234375,-26.759540557861328,44251136.0,1773450185.551686,0.0,1374.084998282,-99.07820892333984,"{'path': 'media/html/render_44251136_432a2681f81a0a0194cb.html', 'size': 906445, '_type': 'html-file', 'sha256': '432a2681f81a0a0194cbdf55ad652e0e0f2b100785524a3139f8cf47c618a3d3'}",-6.899618369970995e-07,49326.73465412881
0.008722192607820034,0.0,0.0,0.0,0.0,26.472564697265625,968.54296875,44505088.0,0.0,1.0,0.0,968.54296875,-26.472564697265625,44505088.0,1773450185.7125514,0.0,1380.136010518,-99.08042907714844,,4.822918981517432e-06,49297.8688635046
0.008132368326187134,0.0,0.0,0.0,0.0,27.962358474731445,976.8740234375,44759040.0,0.0,1.0,0.0,976.8740234375,-27.962358474731445,44759040.0,1773450191.6021957,0.0,1386.019582231,-99.11347198486328,,2.9930915843578987e-06,49166.71483739101
0.011500786058604717,0.0,0.0,0.0,0.0,27.119686126708984,978.271484375,45012992.0,0.0,1.0,0.0,978.271484375,-27.119686126708984,45012992.0,1773450197.4852142,0.0,1391.888311739,-99.1080551147461,,4.3782597458630335e-06,49200.39235565416
0.009322277270257473,0.0,0.0,0.0,0.0,29.304248809814453,978.8935546875,45266944.0,0.0,1.0,0.0,978.8935546875,-29.304248809814453,45266944.0,1773450203.3545103,0.0,1397.768013868,-99.1102523803711,,-9.617478099244181e-06,49313.870546446626
0.009953705593943596,0.0,0.0,0.0,0.0,27.409046173095703,973.9912109375,45520896.0,0.0,1.0,0.0,973.9912109375,-27.409046173095703,45520896.0,1773450224.5058708,0.0,1413.039170524,-99.10580444335938,"{'_type': 'html-file', 'sha256': 'af140851eeca5d481c1be02775482eb963ebc9a2194b441dc7d37e4ee8386dc6', 'path': 'media/html/render_45520896_af140851eeca5d481c1b.html', 'size': 907493}",4.629870090866461e-06,49213.31328340812
0.008367236703634262,0.0,0.0,0.0,0.0,26.995338439941406,974.0068359375,45774848.0,0.0,1.0,0.0,974.0068359375,-26.995338439941406,45774848.0,1773450224.6961982,0.0,1419.110117139,-99.11369323730469,,4.620140003908091e-08,49061.442855162255
0.008490720763802528,0.0,0.0,0.0,0.0,26.816076278686523,979.1748046875,46028800.0,0.0,1.0,0.0,979.1748046875,-26.816076278686523,46028800.0,1773450230.5762289,0.0,1424.992956593,-99.11746215820312,,3.800676324772212e-07,49290.774023107086
0.009946941398084164,0.0,0.0,0.0,0.0,25.848970413208008,978.8056640625,46282752.0,0.0,1.0,0.0,978.8056640625,-25.848970413208008,46282752.0,1773450236.4592044,0.0,1430.877036052,-99.12593841552734,,-9.989653335651383e-07,49186.05634265112
0.0078047276474535465,0.0,0.0,0.0,0.0,28.611366271972656,980.3896484375,46536704.0,0.0,1.0,0.0,980.3896484375,-28.611366271972656,46536704.0,1773450242.3427894,0.0,1436.764713642,-99.10819244384766,,1.7290749383391812e-06,49187.909784596915
0.009112551808357239,0.0,0.0,0.0,0.0,27.623493194580078,974.427734375,46790656.0,0.0,1.0,0.0,974.427734375,-27.623493194580078,46790656.0,1773450263.4315302,0.0,1451.964806438,-99.10564422607422,"{'path': 'media/html/render_46790656_2ba325bea931727083c6.html', 'size': 909601, '_type': 'html-file', 'sha256': '2ba325bea931727083c622e890083fd65dc20612c29833051f239a357a849d15'}",-1.091212652681861e-05,49140.79035948121
0.009523283690214157,0.0,0.0,0.0,0.0,28.1517276763916,977.1943359375,47044608.0,0.0,1.0,0.0,977.1943359375,-28.1517276763916,47044608.0,1773450263.6046343,0.0,1458.026794441,-99.0940170288086,,1.3339095858100336e-05,49146.11411216986
0.009707288816571236,0.0,0.0,0.0,0.0,25.55463218688965,979.640625,47298560.0,0.0,1.0,0.0,979.640625,-25.55463218688965,47298560.0,1773450269.4929588,0.0,1463.930511139,-99.09669494628906,,2.503284576960141e-06,49211.58297684664
0.007914221845567226,0.0,0.0,0.0,0.0,25.92275619506836,980.005859375,47552512.0,0.0,1.0,0.0,980.005859375,-25.92275619506836,47552512.0,1773450275.3966715,0.0,1469.816232959,-99.10301971435547,,3.957226908823941e-06,49009.010685431545
