training/sps,training/actor_loss,eval/episode_success_easy,training/log_alpha,eval/episode_reward_survive,_step,eval/episode_reward_near,eval/episode_dist,training/alpha_loss,step,eval/episode_reward,render,training/entropy,eval/episode_success_any,eval/episode_reward_dist,eval/episode_success_hard,eval/episode_success,training/critic_loss,_runtime,_timestamp,eval/episode_reward_ctrl
49469.194115816645,-98.40922546386719,0.0,0.0,0.0,23934976.0,0.0,25.681835174560547,1.225365213031182e-05,23934976.0,975.279296875,"{'path': 'media/html/render_23934976_e1d9e2a73ab3e06e3636.html', 'size': 909593, '_type': 'html-file', 'sha256': 'e1d9e2a73ab3e06e3636c074a457f5b9b73ec61a63ed7e313b4127557bd13bd8'}",0.0,0.9990234375,-25.681835174560547,0.0,975.279296875,0.031138090416789055,752.768130256,1773460777.129935,0.0
49435.6685551648,-98.39695739746094,0.0,0.0,0.0,24188928.0,0.0,25.230937957763672,1.0938802915916312e-05,24188928.0,975.0400390625,,0.0,0.9990234375,-25.230937957763672,0.0,975.0400390625,0.02514657750725746,758.787512579,1773460777.2772148,0.0
49323.67388169887,-98.45978546142578,0.0,0.0,0.0,24442880.0,0.0,25.529071807861328,6.21816388957086e-06,24442880.0,973.638671875,,0.0,1.0,-25.529071807861328,0.0,973.638671875,0.022083984687924385,764.659622125,1773460783.1487312,0.0
49288.62316146104,-98.38078308105469,0.0,0.0,0.0,24696832.0,0.0,27.368595123291016,-1.5452287698280998e-05,24696832.0,970.2060546875,,0.0,1.0,-27.368595123291016,0.0,970.2060546875,0.0260322242975235,770.521496069,1773460789.0209026,0.0
49383.39777796199,-98.43997192382812,0.0,0.0,0.0,24950784.0,0.0,27.370773315429688,7.79107358539477e-06,24950784.0,976.83203125,,0.0,1.0,-27.370773315429688,0.0,976.83203125,0.02655838429927826,776.378107098,1773460794.8827915,0.0
49466.12253059345,-98.5043716430664,0.0,0.0,0.0,25204736.0,0.0,26.692346572875977,1.4327260032587219e-05,25204736.0,977.9404296875,"{'path': 'media/html/render_25204736_9847ea360dc75b8c277d.html', 'size': 910749, '_type': 'html-file', 'sha256': '9847ea360dc75b8c277db6eee6a13e8a0919c842b0d8e0252e30b4766390b000'}",0.0,1.0,-26.692346572875977,0.0,977.9404296875,0.023527290672063828,791.350179963,1773460815.7120264,0.0
49327.977344783634,-98.4888916015625,0.0,0.0,0.0,25458688.0,0.0,28.3179874420166,7.201650078059174e-06,25458688.0,973.955078125,,0.0,0.9990234375,-28.3179874420166,0.0,973.955078125,0.02086404152214527,797.369658046,1773460815.8613186,0.0
49392.51187421424,-98.49433135986328,0.0,0.0,0.0,25712640.0,0.0,25.765880584716797,-4.6624850256193895e-06,25712640.0,979.798828125,,0.0,1.0,-25.765880584716797,0.0,979.798828125,0.0189653430134058,803.230220071,1773460821.7308774,0.0
49382.86660775567,-98.51757049560547,0.0,0.0,0.0,25966592.0,0.0,26.049114227294922,7.106352768460056e-06,25966592.0,976.673828125,,0.0,1.0,-26.049114227294922,0.0,976.673828125,0.022115375846624374,809.087858179,1773460827.5915003,0.0
49417.77641269103,-98.5235824584961,0.0,0.0,0.0,26220544.0,0.0,26.516056060791016,-1.1368673767719883e-05,26220544.0,969.0859375,,0.0,0.998046875,-26.516056060791016,0.0,969.0859375,0.020267358049750328,814.956098326,1773460833.4491298,0.0
49342.229360008125,-98.54094696044922,0.0,0.0,0.0,26474496.0,0.0,27.169761657714844,4.907686161459424e-06,26474496.0,979.46875,"{'path': 'media/html/render_26474496_7cd9a74219b7cd1312dc.html', 'size': 908425, '_type': 'html-file', 'sha256': '7cd9a74219b7cd1312dc1da072bacc11044833fd17e6ab9b12633ca5085bd193'}",0.0,1.0,-27.169761657714844,0.0,979.46875,0.02011481486260891,829.941152403,1773460854.3029644,0.0
49391.33463843882,-98.5467529296875,0.0,0.0,0.0,26728448.0,0.0,27.62125015258789,6.171181212266674e-06,26728448.0,978.1845703125,,0.0,1.0,-27.62125015258789,0.0,978.1845703125,0.020798278972506523,835.953251986,1773460854.4556203,0.0
49459.56251607497,-98.56539154052734,0.0,0.0,0.0,26982400.0,0.0,26.52348518371582,1.492656110713142e-06,26982400.0,977.9404296875,,0.0,1.0,-26.52348518371582,0.0,977.9404296875,0.022239455953240395,841.800031542,1773460860.3139844,0.0
49534.96045920592,-98.55792236328125,0.0,0.0,0.0,27236352.0,0.0,26.25199317932129,8.691761649970431e-06,27236352.0,979.8408203125,,0.0,1.0,-26.25199317932129,0.0,979.8408203125,0.022340135648846626,847.649608334,1773460866.1612947,0.0
49497.25347576844,-98.57819366455078,0.0,0.0,0.0,27490304.0,0.0,26.170528411865234,2.922062094512512e-07,27490304.0,979.27734375,,0.0,1.0,-26.170528411865234,0.0,979.27734375,0.018783634528517723,853.504368822,1773460872.0108852,0.0
49452.54504347466,-98.59468078613281,0.0,0.0,0.0,27744256.0,0.0,26.745216369628906,-1.7433752873330377e-05,27744256.0,977.35546875,"{'sha256': '992d0a43e374ede3d0f36afd10d7e16926f5012462dfede8589dd09f3f57648b', 'path': 'media/html/render_27744256_992d0a43e374ede3d0f3.html', 'size': 907957, '_type': 'html-file'}",0.0,1.0,-26.745216369628906,0.0,977.35546875,0.021076107397675514,868.733235179,1773460893.0950737,0.0
49461.257479159,-98.58755493164062,0.0,0.0,0.0,27998208.0,0.0,26.58993148803711,1.8750111848930828e-05,27998208.0,974.3232421875,,0.0,1.0,-26.58993148803711,0.0,974.3232421875,0.01900387369096279,874.742042436,1773460893.241728,0.0
49445.94272228178,-98.64228057861328,0.0,0.0,0.0,28252160.0,0.0,26.43255615234375,7.55807332097902e-06,28252160.0,978.8876953125,,0.0,1.0,-26.43255615234375,0.0,978.8876953125,0.017733948305249214,880.579775758,1773460899.1026952,0.0
49615.99155800645,-98.63092041015625,0.0,0.0,0.0,28506112.0,0.0,26.498023986816406,-3.3811886623880127e-06,28506112.0,979.240234375,,0.0,1.0,-26.498023986816406,0.0,979.240234375,0.01719035394489765,886.440059782,1773460904.941068,0.0
49396.29589921736,-98.57561492919922,0.0,0.0,0.0,28760064.0,0.0,26.884002685546875,7.861039193812758e-06,28760064.0,979.185546875,,0.0,1.0,-26.884002685546875,0.0,979.185546875,0.019009938463568687,892.286144151,1773460910.801392,0.0
49529.185940366995,-98.5486831665039,0.0,0.0,0.0,29014016.0,0.0,27.927223205566406,-9.46726413530996e-06,29014016.0,969.3681640625,"{'path': 'media/html/render_29014016_37e7f71d7073e59072a4.html', 'size': 907829, '_type': 'html-file', 'sha256': '37e7f71d7073e59072a4a42116ce7c6bec4d8f0c5b06de0ae5e8ff2f8d9db32c'}",0.0,1.0,-27.927223205566406,0.0,969.3681640625,0.020052285864949226,907.195714245,1773460931.5575426,0.0
49516.57052638929,-98.67979431152344,0.0,0.0,0.0,29267968.0,0.0,24.685871124267578,1.951087688212283e-05,29267968.0,968.5927734375,,0.0,1.0,-24.685871124267578,0.0,968.5927734375,0.016483044251799583,913.215315367,1773460931.711289,0.0
49380.87482124586,-98.67207336425781,0.0,0.0,0.0,29521920.0,0.0,25.713176727294922,-7.968492354848422e-06,29521920.0,975.9521484375,,0.0,1.0,-25.713176727294922,0.0,975.9521484375,0.01696707308292389,919.07630569,1773460937.5765972,0.0
49413.163849845296,-98.69129943847656,0.0,0.0,0.0,29775872.0,0.0,26.01129150390625,2.759198423518683e-06,29775872.0,980.037109375,,0.0,1.0,-26.01129150390625,0.0,980.037109375,0.01713067665696144,924.923590879,1773460943.4373946,0.0
49527.85018441262,-98.7591781616211,0.0,0.0,0.0,30029824.0,0.0,24.606870651245117,1.3673057765117846e-05,30029824.0,980.4130859375,,0.0,1.0,-24.606870651245117,0.0,980.4130859375,0.014972764067351818,930.776555176,1773460949.2848694,0.0
49475.283276812595,-98.74641418457031,0.0,0.0,0.0,30283776.0,0.0,25.27513313293457,-3.7483216601685854e-06,30283776.0,974.1044921875,"{'path': 'media/html/render_30283776_f27a77b6ae295a862545.html', 'size': 908197, '_type': 'html-file', 'sha256': 'f27a77b6ae295a862545d043b7c5d4072b7be37b828c997a0b1f65edfde1add9'}",0.0,1.0,-25.27513313293457,0.0,974.1044921875,0.015257498249411583,945.958044689,1773460970.3199055,0.0
49694.709882737676,-98.709716796875,0.0,0.0,0.0,30537728.0,0.0,26.683979034423828,8.688850357430056e-06,30537728.0,974.8623046875,,0.0,1.0,-26.683979034423828,0.0,974.8623046875,0.014501436613500118,951.983625465,1773460970.4755957,0.0
49359.50871298165,-98.69532012939453,0.0,0.0,0.0,30791680.0,0.0,26.875808715820312,-5.375134151108796e-06,30791680.0,976.0,,0.0,0.9970703125,-26.875808715820312,0.0,976.0,0.015548731200397015,957.836612695,1773460976.344992,0.0
49468.863276041855,-98.74089813232422,0.0,0.0,0.0,31045632.0,0.0,26.149826049804688,1.2180129488115199e-05,31045632.0,974.91796875,,0.0,1.0,-26.149826049804688,0.0,974.91796875,0.012776419520378113,963.705985233,1773460982.1975348,0.0
49322.61412067611,-98.74471282958984,0.0,0.0,0.0,31299584.0,0.0,25.889419555664062,-7.659896255063359e-06,31299584.0,973.9599609375,,0.0,0.998046875,-25.889419555664062,0.0,973.9599609375,0.013391957618296146,969.54744002,1773460988.0672581,0.0
49568.04188400201,-98.80367279052734,0.0,0.0,0.0,31553536.0,0.0,26.92668914794922,2.4363953343709e-06,31553536.0,975.638671875,"{'path': 'media/html/render_31553536_78a8314c1b7da36949f2.html', 'size': 911489, '_type': 'html-file', 'sha256': '78a8314c1b7da36949f259aebc4bb5008879373ffbd100b58a8a875b36bff183'}",0.0,1.0,-26.92668914794922,0.0,975.638671875,0.013343403115868568,984.513144931,1773461008.874983,0.0
49542.61659380522,-98.84440612792969,0.0,0.0,0.0,31807488.0,0.0,27.11728858947754,1.216890086652711e-05,31807488.0,978.7841796875,,0.0,1.0,-27.11728858947754,0.0,978.7841796875,0.012766178697347641,990.517818839,1773461009.0344067,0.0
49589.91909513212,-98.87324523925781,0.0,0.0,0.0,32061440.0,0.0,27.165239334106445,-2.928393996626255e-06,32061440.0,973.716796875,,0.0,0.9990234375,-27.165239334106445,0.0,973.716796875,0.011613958515226841,996.371918363,1773461014.8791316,0.0
49472.39016398757,-98.90584564208984,0.0,0.0,0.0,32315392.0,0.0,26.020397186279297,-4.120459379919339e-06,32315392.0,979.509765625,,0.0,1.0,-26.020397186279297,0.0,979.509765625,0.011766771785914898,1002.21508485,1773461020.732734,0.0
49561.91603370623,-98.9140396118164,0.0,0.0,0.0,32569344.0,0.0,28.019474029541016,8.732938113098498e-06,32569344.0,978.708984375,,0.0,1.0,-28.019474029541016,0.0,978.708984375,0.010469299741089344,1008.077852147,1773461026.5763812,0.0
49374.483874182646,-98.91011047363281,0.0,0.0,0.0,32823296.0,0.0,25.427366256713867,-3.2850207389856223e-06,32823296.0,977.677734375,"{'path': 'media/html/render_32823296_9251f3248b6f9b631e9e.html', 'size': 908557, '_type': 'html-file', 'sha256': '9251f3248b6f9b631e9e9acb5f0ac537cc9d699abf71d6d2e601175894c72a8b'}",0.0,1.0,-25.427366256713867,0.0,977.677734375,0.011099480092525482,1023.209686637,1773461047.5715363,0.0
49468.36472723991,-98.88514709472656,0.0,0.0,0.0,33077248.0,0.0,26.573240280151367,-5.142674126545899e-06,33077248.0,980.1298828125,,0.0,1.0,-26.573240280151367,0.0,980.1298828125,0.013476944528520107,1029.24937307,1773461047.73982,0.0
49549.93164517297,-98.92169189453125,0.0,0.0,0.0,33331200.0,0.0,29.024227142333984,1.5664167221984826e-05,33331200.0,947.3837890625,,0.0,1.0,-29.024227142333984,0.0,947.3837890625,0.012551254592835903,1035.101056758,1773461053.6105871,0.0
49489.12158454115,-98.91014862060547,0.0,0.0,0.0,33585152.0,0.0,25.605276107788086,-9.988347301259637e-06,33585152.0,980.5927734375,,0.0,1.0,-25.605276107788086,0.0,980.5927734375,0.014449186623096466,1040.947606242,1773461059.4624157,0.0
49545.939673279725,-98.9162368774414,0.0,0.0,0.0,33839104.0,0.0,27.366912841796875,9.037458767124917e-06,33839104.0,977.7431640625,,0.0,0.9990234375,-27.366912841796875,0.0,977.7431640625,0.01140860840678215,1046.791490621,1773461065.308647,0.0
49559.71838497813,-98.8958969116211,0.0,0.0,0.0,34093056.0,0.0,25.43478775024414,6.761542863387149e-06,34093056.0,974.0029296875,"{'path': 'media/html/render_34093056_8886a4052161e30481f6.html', 'size': 912729, '_type': 'html-file', 'sha256': '8886a4052161e30481f65b51f84eb34e1a5a78375ba707802c39d90bb44f3910'}",0.0,0.9990234375,-25.43478775024414,0.0,974.0029296875,0.012624944560229778,1061.887868612,1773461086.2496543,0.0
49594.48851501891,-98.90995788574219,0.0,0.0,0.0,34347008.0,0.0,26.830867767333984,-1.3566425877797883e-05,34347008.0,978.6337890625,,0.0,1.0,-26.830867767333984,0.0,978.6337890625,0.013596371747553349,1067.972120931,1773461086.4548576,0.0
49284.13501131523,-98.94044494628906,0.0,0.0,0.0,34600960.0,0.0,26.494338989257812,7.282098067662446e-06,34600960.0,976.7802734375,,0.0,1.0,-26.494338989257812,0.0,976.7802734375,0.013467800803482533,1073.82674508,1773461092.3332272,0.0
49467.50090610146,-98.96436309814453,0.0,0.0,0.0,34854912.0,0.0,26.937740325927734,-7.374026154138846e-06,34854912.0,976.208984375,,0.0,1.0,-26.937740325927734,0.0,976.208984375,0.011749234050512314,1079.685787866,1773461098.1880212,0.0
49424.31158656654,-98.9780044555664,0.0,0.0,0.0,35108864.0,0.0,24.972610473632812,1.1268124580965377e-05,35108864.0,979.232421875,,0.0,1.0,-24.972610473632812,0.0,979.232421875,0.010999642312526703,1085.538000407,1773461104.0465095,0.0
49492.94342457571,-98.98978424072266,0.0,0.0,0.0,35362816.0,0.0,26.240015029907227,-1.171596613858128e-05,35362816.0,980.0361328125,"{'path': 'media/html/render_35362816_5793db98507119875541.html', 'size': 911625, '_type': 'html-file', 'sha256': '5793db985071198755410526afaaf6d68480761ecaeac601b62191a723725a12'}",0.0,1.0,-26.240015029907227,0.0,980.0361328125,0.012187653221189976,1100.623556643,1773461124.985355,0.0
49517.76524990121,-98.98040771484375,0.0,0.0,0.0,35616768.0,0.0,26.355093002319336,1.0603189366520382e-06,35616768.0,973.708984375,,0.0,1.0,-26.355093002319336,0.0,973.708984375,0.010958044789731503,1106.677602636,1773461125.1656244,0.0
49388.794840334886,-99.01372528076172,0.0,0.0,0.0,35870720.0,0.0,26.174692153930664,4.298973180993926e-06,35870720.0,979.4296875,,0.0,1.0,-26.174692153930664,0.0,979.4296875,0.011203097179532051,1112.52831833,1773461131.0387998,0.0
49487.930542048336,-99.0602798461914,0.0,0.0,0.0,36124672.0,0.0,27.241962432861328,9.388644684804603e-06,36124672.0,976.3388671875,,0.0,1.0,-27.241962432861328,0.0,976.3388671875,0.00975257158279419,1118.382869162,1773461136.889669,0.0
49462.15783199595,-99.02794647216797,0.0,0.0,0.0,36378624.0,0.0,28.359893798828125,-1.0388656619397807e-06,36378624.0,969.275390625,,0.0,1.0,-28.359893798828125,0.0,969.275390625,0.011809778399765491,1124.235938566,1773461142.7442474,0.0
49469.7386325811,-99.03270721435547,0.0,0.0,0.0,36632576.0,0.0,26.467878341674805,2.4021078388614114e-06,36632576.0,978.033203125,"{'path': 'media/html/render_36632576_0f56361ee9e9ea192344.html', 'size': 910881, '_type': 'html-file', 'sha256': '0f56361ee9e9ea192344f5dff1a6ee5f4cbc405bbb447aa14c293a8ce0d36be6'}",0.0,1.0,-26.467878341674805,0.0,978.033203125,0.009729813784360886,1139.384503121,1773461163.746354,0.0
49448.86488132665,-99.05596160888672,0.0,0.0,0.0,36886528.0,0.0,25.503116607666016,-7.822743100405205e-06,36886528.0,978.34765625,,0.0,1.0,-25.503116607666016,0.0,978.34765625,0.010770216584205627,1145.409590596,1773461163.907654,0.0
49442.6146821769,-99.08827209472656,0.0,0.0,0.0,37140480.0,0.0,27.213886260986328,3.912802185368491e-06,37140480.0,976.607421875,,0.0,1.0,-27.213886260986328,0.0,976.607421875,0.010629083961248398,1151.27707064,1773461169.7709408,0.0
49346.712094748116,-99.12998962402344,0.0,0.0,0.0,37394432.0,0.0,28.81521987915039,-9.19684589462122e-06,37394432.0,959.83203125,,0.0,1.0,-28.81521987915039,0.0,959.83203125,0.011549335904419422,1157.132460781,1773461175.6384714,0.0
49459.427015910944,-99.13401794433594,0.0,0.0,0.0,37648384.0,0.0,25.522539138793945,2.1695890609407797e-05,37648384.0,979.171875,,0.0,1.0,-25.522539138793945,0.0,979.171875,0.010086619295179844,1162.983679853,1773461181.4938438,0.0
49492.58697049264,-99.20378112792969,0.0,0.0,0.0,37902336.0,0.0,28.06423568725586,-1.81071663973853e-05,37902336.0,964.9248046875,"{'path': 'media/html/render_37902336_bf4efd41ec04dc1e0b00.html', 'size': 907837, '_type': 'html-file', 'sha256': 'bf4efd41ec04dc1e0b000b431d83e5e73facef52c43887ea9938dd6cf8ac86b5'}",0.0,1.0,-28.06423568725586,0.0,964.9248046875,0.012278876267373562,1177.476470268,1773461201.8383071,0.0
49473.02896360517,-99.21247863769531,0.0,0.0,0.0,38156288.0,0.0,26.943561553955078,1.0681709682103246e-05,38156288.0,972.1943359375,,0.0,1.0,-26.943561553955078,0.0,972.1943359375,0.00941636972129345,1183.481408673,1773461201.9930348,0.0
49563.83019926751,-99.13185119628906,0.0,0.0,0.0,38410240.0,0.0,26.4727783203125,2.5098183868976776e-06,38410240.0,978.853515625,,0.0,1.0,-26.4727783203125,0.0,978.853515625,0.01007300429046154,1189.333851097,1773461207.842779,0.0
49503.95463500315,-99.10014343261719,0.0,0.0,0.0,38664192.0,0.0,27.28748893737793,2.8559934435179457e-06,38664192.0,971.20703125,,0.0,1.0,-27.28748893737793,0.0,971.20703125,0.01293172501027584,1195.185578695,1773461213.6952136,0.0
49503.38865851794,-99.09365844726562,0.0,0.0,0.0,38918144.0,0.0,26.80990219116211,6.031347766111139e-06,38918144.0,977.798828125,,0.0,1.0,-26.80990219116211,0.0,977.798828125,0.010616992600262165,1201.032629241,1773461219.5468512,0.0
49530.66456804399,-99.10578918457031,0.0,0.0,0.0,39172096.0,0.0,25.791099548339844,1.4181459562223608e-07,39172096.0,969.8427734375,"{'path': 'media/html/render_39172096_f4edb8c60489e35da582.html', 'size': 909801, '_type': 'html-file', 'sha256': 'f4edb8c60489e35da5828c5d3911fc2819d2e52fd75dac37d676c180cc9fbab9'}",0.0,0.9990234375,-25.791099548339844,0.0,969.8427734375,0.010700061917304993,1216.053138832,1773461240.4149532,0.0
49522.74733889223,-99.08094787597656,0.0,0.0,0.0,39426048.0,0.0,24.267574310302734,-6.319943167909514e-06,39426048.0,977.640625,,0.0,1.0,-24.267574310302734,0.0,977.640625,0.010728699155151844,1222.061885925,1773461240.5712755,0.0
49521.69742531333,-99.07980346679688,0.0,0.0,0.0,39680000.0,0.0,25.83065414428711,8.846466698742006e-06,39680000.0,980.5029296875,,0.0,1.0,-25.83065414428711,0.0,980.5029296875,0.010910255834460258,1227.910127583,1773461246.4232385,0.0
49543.54065091115,-99.08114624023438,0.0,0.0,0.0,39933952.0,0.0,27.9239501953125,-8.203423931263387e-06,39933952.0,963.1171875,,0.0,1.0,-27.9239501953125,0.0,963.1171875,0.012567434459924698,1233.764312636,1773461252.2714202,0.0
49471.985752613575,-99.06050109863281,0.0,0.0,0.0,40187904.0,0.0,26.155189514160156,-7.044649009912973e-06,40187904.0,970.375,,0.0,1.0,-26.155189514160156,0.0,970.375,0.013827243819832802,1239.619952948,1773461258.1255748,0.0
49462.40589414929,-99.10411071777344,0.0,0.0,0.0,40441856.0,0.0,24.919750213623047,7.307311989279697e-06,40441856.0,979.2265625,"{'path': 'media/html/render_40441856_de0b5f6bdbffa5071af8.html', 'size': 913977, '_type': 'html-file', 'sha256': 'de0b5f6bdbffa5071af82ed9cbc92339504e5d3f1ddcacfa60fb9b46462668d1'}",0.0,1.0,-24.919750213623047,0.0,979.2265625,0.016006333753466606,1254.769508589,1773461279.131327,0.0
49515.09734363119,-99.12460327148438,0.0,0.0,0.0,40695808.0,0.0,27.046817779541016,-9.400921044289134e-06,40695808.0,973.10546875,,0.0,1.0,-27.046817779541016,0.0,973.10546875,0.014766985550522804,1260.796354513,1773461279.2877378,0.0
49359.15875293448,-99.10791015625,0.0,0.0,0.0,40949760.0,0.0,26.569398880004883,1.3035488336754497e-05,40949760.0,968.4267578125,,0.0,1.0,-26.569398880004883,0.0,968.4267578125,0.01228730846196413,1266.652396571,1773461285.1576676,0.0
49432.40154437287,-98.98611450195312,0.0,0.0,0.0,41203712.0,0.0,26.908321380615234,-2.0559366021188907e-05,41203712.0,966.984375,,0.0,1.0,-26.908321380615234,0.0,966.984375,0.026178572326898575,1272.517375808,1773461291.013729,0.0
49388.169664093344,-99.02471160888672,0.0,0.0,0.0,41457664.0,0.0,31.2456111907959,1.686815267021302e-05,41457664.0,960.78125,,0.0,1.0,-31.2456111907959,0.0,960.78125,0.02212422713637352,1278.379411466,1773461296.8787372,0.0
49390.81474867439,-98.90721893310547,0.0,0.0,0.0,41711616.0,0.0,24.093154907226562,-1.0663421562639996e-05,41711616.0,973.5283203125,"{'path': 'media/html/render_41711616_bfa9fceb5f1fdef88ddc.html', 'size': 910241, '_type': 'html-file', 'sha256': 'bfa9fceb5f1fdef88ddc6955b097c2952364cb9d68e35c66206e29bd77c712b4'}",0.0,1.0,-24.093154907226562,0.0,973.5283203125,0.027288362383842468,1293.524419268,1773461317.886238,0.0
49503.84880101812,-98.92931365966797,0.0,0.0,0.0,41965568.0,0.0,25.835922241210938,8.442867510893848e-06,41965568.0,969.9228515625,,0.0,0.9990234375,-25.835922241210938,0.0,969.9228515625,0.024449285119771957,1299.548266519,1773461318.0369143,0.0
49321.71427314582,-98.83099365234375,0.0,0.0,0.0,42219520.0,0.0,30.658727645874023,-0.00030615422292612493,42219520.0,941.6298828125,,0.0,0.9990234375,-30.658727645874023,0.0,941.6298828125,0.16609472036361694,1305.414216222,1773461323.9095504,0.0
49341.12537441216,-98.90896606445312,0.0,0.0,0.0,42473472.0,0.0,27.698793411254883,0.00010175236820941791,42473472.0,963.1865234375,,0.0,0.98828125,-27.698793411254883,0.0,963.1865234375,0.03761453554034233,1311.266142344,1773461329.7755425,0.0
49494.7211722396,-98.8244857788086,0.0,0.0,0.0,42727424.0,0.0,26.636367797851562,-8.495341899106279e-05,42727424.0,978.03515625,,0.0,1.0,-26.636367797851562,0.0,978.03515625,0.07736464589834213,1317.142917371,1773461335.6275017,0.0
49260.00242000923,-98.75305938720703,0.0,0.0,0.0,42981376.0,0.0,29.9533748626709,-1.576604336150922e-05,42981376.0,964.39453125,"{'size': 907629, '_type': 'html-file', 'sha256': '54a48368d39672cdee30fde6ad3ba31efb308f6e1b49c0ca0e50f4c4765edccd', 'path': 'media/html/render_42981376_54a48368d39672cdee30.html'}",0.0,0.998046875,-29.9533748626709,0.0,964.39453125,0.10021800547838211,1332.441567666,1773461356.8033879,0.0
49348.75828468348,-98.71263885498047,0.0,0.0,0.0,43235328.0,0.0,27.54798126220703,-0.00021029479103162885,43235328.0,968.7724609375,,0.0,0.9990234375,-27.54798126220703,0.0,968.7724609375,0.11103261262178421,1338.468769025,1773461356.9592655,0.0
49366.0124683083,-98.62767791748047,0.0,0.0,0.0,43489280.0,0.0,26.38475799560547,-3.3936419640667737e-05,43489280.0,968.5634765625,,0.0,0.9970703125,-26.38475799560547,0.0,968.5634765625,0.13073326647281647,1344.304302763,1773461362.8300784,0.0
49627.515414158275,-98.52824401855469,0.0,0.0,0.0,43743232.0,0.0,28.79859161376953,-6.884733920742292e-06,43743232.0,963.3857421875,,0.0,0.998046875,-28.79859161376953,0.0,963.3857421875,0.109273262321949,1350.158681819,1773461368.6656063,0.0
49465.7503823761,-98.53192901611328,0.0,0.0,0.0,43997184.0,0.0,28.956327438354492,1.2015520042041317e-05,43997184.0,927.3515625,,0.0,0.9951171875,-28.956327438354492,0.0,927.3515625,0.13596917688846588,1356.027324057,1773461374.5199718,0.0
49533.42398787186,-98.52526092529297,0.0,0.0,0.0,44251136.0,0.0,26.656227111816406,-1.2524435987870675e-05,44251136.0,969.513671875,"{'path': 'media/html/render_44251136_1239e2cc747781c358ce.html', 'size': 908249, '_type': 'html-file', 'sha256': '1239e2cc747781c358cec5c820eb5a9a87708387c8692ea32c497306210fa34a'}",0.0,0.9990234375,-26.656227111816406,0.0,969.513671875,0.09567385911941528,1370.760593116,1773461395.122416,0.0
49494.23590114943,-98.51637268066406,0.0,0.0,0.0,44505088.0,0.0,25.546714782714844,1.409900050930446e-05,44505088.0,970.6767578125,,0.0,0.998046875,-25.546714782714844,0.0,970.6767578125,0.08917658776044846,1376.789113096,1773461395.2798178,0.0
49360.11715206694,-98.54922485351562,0.0,0.0,0.0,44759040.0,0.0,26.326034545898438,1.0347253919462673e-05,44759040.0,976.4365234375,,0.0,0.998046875,-26.326034545898438,0.0,976.4365234375,0.06325600296258926,1382.640824681,1773461401.1499186,0.0
49497.52029122883,-98.57965087890625,0.0,0.0,0.0,45012992.0,0.0,25.45276641845703,-1.6933463484747335e-05,45012992.0,977.96875,,0.0,0.9990234375,-25.45276641845703,0.0,977.96875,0.09195893257856369,1388.49334609,1773461407.0021305,0.0
49475.012104925205,-98.46639251708984,0.0,0.0,0.0,45266944.0,0.0,24.910236358642578,-1.5256115148076788e-05,45266944.0,977.8759765625,,0.0,1.0,-24.910236358642578,0.0,977.8759765625,0.14498326182365417,1394.335483647,1773461412.8546314,0.0
49584.28640641158,-98.62599182128906,0.0,0.0,0.0,45520896.0,0.0,25.345426559448242,3.935537824872881e-05,45520896.0,975.962890625,"{'path': 'media/html/render_45520896_998a75ec923222a3cb87.html', 'size': 906297, '_type': 'html-file', 'sha256': '998a75ec923222a3cb8729941a823adcab87973213dc1589a7795567e0610f7a'}",0.0,1.0,-25.345426559448242,0.0,975.962890625,0.04135223105549812,1409.486311073,1773461433.8481545,0.0
49387.750598770064,-98.59291076660156,0.0,0.0,0.0,45774848.0,0.0,24.630931854248047,4.3053587432950735e-06,45774848.0,980.1005859375,,0.0,1.0,-24.630931854248047,0.0,980.1005859375,0.08142904937267303,1415.517849964,1773461434.0195916,0.0
49462.203769244035,-98.54875946044922,0.0,0.0,0.0,46028800.0,0.0,25.29948616027832,7.580209967272822e-06,46028800.0,979.9326171875,,0.0,1.0,-25.29948616027832,0.0,979.9326171875,0.036832671612501144,1421.38162367,1773461439.8791955,0.0
49362.052362564245,-98.38806915283203,0.0,0.0,0.0,46282752.0,0.0,25.932830810546875,-3.055305569432676e-05,46282752.0,979.732421875,,0.0,1.0,-25.932830810546875,0.0,979.732421875,0.1188017949461937,1427.235847694,1773461445.7429788,0.0
49459.57859241488,-98.3465347290039,0.0,0.0,0.0,46536704.0,0.0,24.260990142822266,3.9938669942785054e-05,46536704.0,980.3564453125,,0.0,1.0,-24.260990142822266,0.0,980.3564453125,0.09980550408363342,1433.094907308,1773461451.5972574,0.0
49402.77498292253,-98.42455291748047,0.0,0.0,0.0,46790656.0,0.0,26.043834686279297,-5.815798886033008e-06,46790656.0,980.3681640625,"{'size': 906153, '_type': 'html-file', 'sha256': '2c03282558935291c601d15ea2bd360616ae5cfe72444f7b843adfe949a0e022', 'path': 'media/html/render_46790656_2c03282558935291c601.html'}",0.0,1.0,-26.043834686279297,0.0,980.3681640625,0.04762563481926918,1448.30589191,1773461472.6677392,0.0
49414.23667528672,-98.55673217773438,0.0,0.0,0.0,47044608.0,0.0,25.226734161376953,1.9715938833542168e-05,47044608.0,977.4765625,,0.0,1.0,-25.226734161376953,0.0,977.4765625,0.04118119925260544,1454.328554436,1773461472.8392274,0.0
