training/entropy,eval/episode_reward_near,_runtime,training/sps,step,eval/episode_reward_dist,eval/episode_success,eval/episode_success_hard,training/log_alpha,training/alpha_loss,eval/episode_reward,_step,eval/episode_success_any,_timestamp,render,eval/episode_success_easy,eval/episode_reward_ctrl,training/critic_loss,eval/episode_reward_survive,eval/episode_dist,training/actor_loss
0.0,0.0,1474.611277902,49284.664059686926,47806464.0,-32.2947998046875,940.9697265625,0.0,0.0,4.196466761641204e-06,940.9697265625,47806464.0,0.9990234375,1773455103.9534936,,0.0,0.0,0.017273254692554474,0.0,32.2947998046875,-98.753662109375
0.0,0.0,1489.894727452,49431.23387631099,48060416.0,-27.99558448791504,965.916015625,0.0,0.0,-3.1826352824282367e-06,965.916015625,48060416.0,0.9951171875,1773455125.0974622,"{'_type': 'html-file', 'sha256': 'c24e942cd4fbd186e37db46a693b633718197a2cd46c906723b4e3634e3f4f75', 'path': 'media/html/render_48060416_c24e942cd4fbd186e37d.html', 'size': 911169}",0.0,0.0,0.019351353868842125,0.0,27.99558448791504,-98.71805572509766
0.0,0.0,1495.932807234,49423.02963900999,48314368.0,-29.457054138183594,975.9384765625,0.0,0.0,-8.769374630901439e-07,975.9384765625,48314368.0,1.0,1773455125.256528,,0.0,0.0,0.018215695396065712,0.0,29.457054138183594,-98.72785186767578
0.0,0.0,1501.79921011,49312.08293692921,48568320.0,-29.14236068725586,968.876953125,0.0,0.0,9.271800081478432e-06,968.876953125,48568320.0,0.99609375,1773455131.1350436,,0.0,0.0,0.01920391246676445,0.0,29.14236068725586,-98.73898315429688
0.0,0.0,1507.655013367,49349.26357111607,48822272.0,-29.662918090820312,976.7783203125,0.0,0.0,-3.0360860137079726e-07,976.7783203125,48822272.0,1.0,1773455137.001553,,0.0,0.0,0.01833529770374298,0.0,29.662918090820312,-98.72626495361328
0.0,0.0,1513.531743989,49456.98354714896,49076224.0,-28.446582794189453,976.681640625,0.0,0.0,4.197677753836615e-06,976.681640625,49076224.0,1.0,1773455142.8572516,,0.0,0.0,0.017163269221782684,0.0,28.446582794189453,-98.73294067382812
0.0,0.0,1528.098286875,49260.01381063072,49330176.0,-30.02027702331543,969.962890625,0.0,0.0,6.333817054837709e-06,969.962890625,49330176.0,1.0,1773455163.3010063,"{'path': 'media/html/render_49330176_78b167f3752bb5ea9d20.html', 'size': 910689, '_type': 'html-file', 'sha256': '78b167f3752bb5ea9d20b7131162e7b279ba00d7ade6da72d334042262236a43'}",0.0,0.0,0.0174453966319561,0.0,30.02027702331543,-98.75364685058594
0.0,0.0,1534.131319401,49405.04123053609,49584128.0,-30.03335952758789,971.9638671875,0.0,0.0,-3.865930011670571e-06,971.9638671875,49584128.0,0.9970703125,1773455163.4700112,,0.0,0.0,0.018209164962172508,0.0,30.03335952758789,-98.7560806274414
0.0,0.0,1539.997082644,49480.870538826515,49838080.0,-30.636587142944336,976.3544921875,0.0,0.0,1.4656561688752845e-06,976.3544921875,49838080.0,1.0,1773455169.33359,,0.0,0.0,0.01569041982293129,0.0,30.636587142944336,-98.7745132446289
0.0,0.0,1545.855953857,49379.4669311607,50092032.0,-30.12090301513672,970.8837890625,0.0,0.0,3.711636509251548e-06,970.8837890625,50092032.0,1.0,1773455175.1992292,,0.0,0.0,0.017943816259503365,0.0,30.12090301513672,-98.72702026367188
0.0,0.0,1551.738262597,49435.48729816779,50345984.0,-30.33480453491211,973.990234375,0.0,0.0,9.03474665392423e-06,973.990234375,50345984.0,1.0,1773455181.0582747,,0.0,0.0,0.01644596830010414,0.0,30.33480453491211,-98.77086639404297
0.0,0.0,1566.992551295,49223.8205162616,50599936.0,-32.049564361572266,953.0078125,0.0,0.0,-1.383430753776338e-05,953.0078125,50599936.0,1.0,1773455202.1952548,"{'path': 'media/html/render_50599936_213c9e3a88c4727c62b7.html', 'size': 907597, '_type': 'html-file', 'sha256': '213c9e3a88c4727c62b777074e3fdafda3482b021be76a8b3d1c150fd40a846a'}",0.0,0.0,0.0169904176145792,0.0,32.049564361572266,-98.77961730957031
0.0,0.0,1573.030767135,49320.42165623623,50853888.0,-29.346097946166992,974.888671875,0.0,0.0,1.0464376828167588e-05,974.888671875,50853888.0,1.0,1773455202.347236,,0.0,0.0,0.017193110659718513,0.0,29.346097946166992,-98.81700134277344
0.0,0.0,1578.892249341,49241.811487433384,51107840.0,-30.16223907470703,974.8583984375,0.0,0.0,1.13314908958273e-05,974.8583984375,51107840.0,1.0,1773455208.2329192,,0.0,0.0,0.01722697727382183,0.0,30.16223907470703,-98.78803253173828
0.0,0.0,1584.770042984,49405.78828997461,51361792.0,-32.582271575927734,968.8076171875,0.0,0.0,-1.0651310731191188e-05,968.8076171875,51361792.0,0.998046875,1773455214.0944846,,0.0,0.0,0.017759598791599274,0.0,32.582271575927734,-98.80078125
0.0,0.0,1585.400038296,49250.56140676166,51615744.0,-32.1842155456543,977.7529296875,0.0,0.0,1.2576282415466267e-06,977.7529296875,51615744.0,1.0,1773455219.9722772,,0.0,0.0,0.016102558001875877,0.0,32.1842155456543,-98.81874084472656
