training/critic_loss,step,eval/episode_dist,eval/episode_reward,training/actor_loss,render,training/alpha_loss,eval/episode_reward_dist,_timestamp,training/sps,eval/episode_success_any,eval/episode_reward_ctrl,eval/episode_success_easy,_runtime,eval/episode_reward_near,eval/episode_success,eval/episode_success_hard,_step,training/log_alpha,training/entropy,eval/episode_reward_survive
0.02737591601908207,24188928.0,27.340396881103516,974.4306640625,-98.1579818725586,,1.709270327410195e-05,-27.340396881103516,1773447964.3603318,49171.54935498666,1.0,0.0,0.0,764.141051514,0.0,974.4306640625,0.0,24188928.0,0.0,0.0,0.0
0.023989493027329445,24442880.0,26.643754959106445,977.3525390625,-98.22148132324219,,4.896857035419089e-07,-26.643754959106445,1773447970.2626767,49034.19582579166,0.9990234375,0.0,0.0,770.041356678,0.0,977.3525390625,0.0,24442880.0,0.0,0.0,0.0
0.025057438760995865,24696832.0,27.889638900756836,969.861328125,-98.2662353515625,,-1.4287738849816378e-06,-27.889638900756836,1773447976.163178,49033.796289439706,1.0,0.0,0.0,775.942161483,0.0,969.861328125,0.0,24696832.0,0.0,0.0,0.0
0.022444069385528564,24950784.0,28.25735855102539,975.0947265625,-98.2960205078125,,1.244599752681097e-05,-28.25735855102539,1773447982.0639865,49033.67891276578,1.0,0.0,0.0,781.838554134,0.0,975.0947265625,0.0,24950784.0,0.0,0.0,0.0
0.02102508582174778,25204736.0,26.63823699951172,975.5224609375,-98.30248260498047,"{'sha256': '0b3b9c16b930b0cf1cb3e1067b1a92edc68c3417f2263222a61b23ed59027bd8', 'path': 'media/html/render_25204736_0b3b9c16b930b0cf1cb3.html', 'size': 910369, '_type': 'html-file'}",4.893322056886973e-06,-26.63823699951172,1773448002.7617254,49097.332039991335,1.0,0.0,0.0,796.639397092,0.0,975.5224609375,0.0,25204736.0,0.0,0.0,0.0
0.02156531624495983,25458688.0,27.236520767211914,978.0556640625,-98.33553314208984,,-1.028609062814212e-06,-27.236520767211914,1773448002.9106483,48987.03010295145,1.0,0.0,0.0,802.684349794,0.0,978.0556640625,0.0,25458688.0,0.0,0.0,0.0
0.0212298221886158,25712640.0,28.53032684326172,972.8759765625,-98.38309478759766,,1.0157241376873571e-05,-28.53032684326172,1773448008.8061345,49107.50679433413,1.0,0.0,0.0,808.58245603,0.0,972.8759765625,0.0,25712640.0,0.0,0.0,0.0
0.0200489591807127,25966592.0,27.52671241760254,971.69140625,-98.38774108886719,,1.1191723388037644e-05,-27.52671241760254,1773448014.7042506,49028.80150595,1.0,0.0,0.0,814.478552343,0.0,971.69140625,0.0,25966592.0,0.0,0.0,0.0
0.01680835150182247,26220544.0,27.62298011779785,973.0625,-98.43287658691406,,2.7507476261234842e-06,-27.62298011779785,1773448020.600392,49069.97506578009,1.0,0.0,0.0,820.384105494,0.0,973.0625,0.0,26220544.0,0.0,0.0,0.0
0.016456525772809982,26474496.0,28.185583114624023,975.251953125,-98.49422454833984,"{'_type': 'html-file', 'sha256': '7df11a3279cd0ea22cf8277d290582e0ef78a15ce8c3d9c3b11ca50546c04880', 'path': 'media/html/render_26474496_7df11a3279cd0ea22cf8.html', 'size': 908037}",-4.399637873575557e-06,-28.185583114624023,1773448041.8034017,48996.830122911604,0.9990234375,0.0,0.0,835.681003647,0.0,975.251953125,0.0,26474496.0,0.0,0.0,0.0
0.015103754587471485,26728448.0,27.07674217224121,973.2109375,-98.55733489990234,,1.7225564079126343e-05,-27.07674217224121,1773448041.9573154,48937.89763127948,1.0,0.0,0.0,841.743792676,0.0,973.2109375,0.0,26728448.0,0.0,0.0,0.0
0.013798105530440807,26982400.0,27.075355529785156,977.6259765625,-98.57156372070312,,-2.460650648572482e-06,-27.075355529785156,1773448047.8655903,48997.53107934817,1.0,0.0,0.0,847.64025591,0.0,977.6259765625,0.0,26982400.0,0.0,0.0,0.0
0.016300193965435028,27236352.0,26.904958724975586,969.482421875,-98.5702896118164,,3.1213057809509337e-06,-26.904958724975586,1773448053.762081,49063.2078187402,1.0,0.0,0.0,853.537256896,0.0,969.482421875,0.0,27236352.0,0.0,0.0,0.0
0.01433874573558569,27490304.0,26.7912540435791,977.8564453125,-98.61634826660156,,-7.892243957030587e-06,-26.7912540435791,1773448059.659073,49042.5085615549,1.0,0.0,0.0,859.444826453,0.0,977.8564453125,0.0,27490304.0,0.0,0.0,0.0
0.013232376426458359,27744256.0,28.41846466064453,970.431640625,-98.66224670410156,"{'path': 'media/html/render_27744256_93dcf417d0b33acccdc2.html', 'size': 909657, '_type': 'html-file', 'sha256': '93dcf417d0b33acccdc230b2cc8ae494a03b135e36e8249d30b85ff86b069e92'}",1.5725516277598217e-05,-28.41846466064453,1773448079.9238968,48982.13494166807,0.9970703125,0.0,0.0,873.801532748,0.0,970.431640625,0.0,27744256.0,0.0,0.0,0.0
0.012539692223072052,27998208.0,27.38920783996582,978.466796875,-98.67886352539062,,1.271370933864091e-06,-27.38920783996582,1773448080.0750697,48978.058264634354,1.0,0.0,0.0,879.845882042,0.0,978.466796875,0.0,27998208.0,0.0,0.0,0.0
0.011330712586641312,28252160.0,27.175296783447266,978.810546875,-98.6487808227539,,-2.7355088150216034e-07,-27.175296783447266,1773448085.9669294,49152.99497981831,1.0,0.0,0.0,885.723225482,0.0,978.810546875,0.0,28252160.0,0.0,0.0,0.0
0.011323385871946812,28506112.0,26.682174682617188,973.9794921875,-98.65786743164062,,9.223997039953247e-06,-26.682174682617188,1773448091.8452144,49238.93195729296,0.998046875,0.0,0.0,891.602564467,0.0,973.9794921875,0.0,28506112.0,0.0,0.0,0.0
0.01074275840073824,28760064.0,26.50395393371582,978.7548828125,-98.64302825927734,,-5.179778781894129e-06,-26.50395393371582,1773448097.7244635,49221.49580253655,1.0,0.0,0.0,897.487730719,0.0,978.7548828125,0.0,28760064.0,0.0,0.0,0.0
0.009855881333351135,29014016.0,26.771778106689453,968.89453125,-98.70026397705078,"{'_type': 'html-file', 'sha256': '905c20448072adcb23be334a2f7898253397fed2dfc1211eceedae493af4c966', 'path': 'media/html/render_29014016_905c20448072adcb23be.html', 'size': 910037}",6.692071110592224e-06,-26.771778106689453,1773448118.4814165,49165.12169761927,0.998046875,0.0,0.0,912.359009368,0.0,968.89453125,0.0,29014016.0,0.0,0.0,0.0
0.00918505061417818,29267968.0,26.197967529296875,973.107421875,-98.73287963867188,,2.615198127386975e-06,-26.197967529296875,1773448118.6248028,49237.92818444921,1.0,0.0,0.0,918.410223482,0.0,973.107421875,0.0,29267968.0,0.0,0.0,0.0
0.008314506150782108,29521920.0,26.699626922607422,969.9462890625,-98.7529296875,,-3.035422651009867e-07,-26.699626922607422,1773448124.5314744,49015.89606908995,1.0,0.0,0.0,924.304155192,0.0,969.9462890625,0.0,29521920.0,0.0,0.0,0.0
0.008181021548807621,29775872.0,26.960491180419922,976.359375,-98.7755355834961,,1.2600054333233857e-06,-26.960491180419922,1773448130.4259977,49099.4911348183,1.0,0.0,0.0,930.187883318,0.0,976.359375,0.0,29775872.0,0.0,0.0,0.0
0.00909741036593914,30029824.0,26.683202743530273,978.0625,-98.82184600830078,,-7.31896352590411e-06,-26.683202743530273,1773448136.3097343,49180.10174295283,1.0,0.0,0.0,936.077705413,0.0,978.0625,0.0,30029824.0,0.0,0.0,0.0
0.033708810806274414,30283776.0,29.432741165161133,944.6865234375,-98.74828338623047,"{'_type': 'html-file', 'sha256': '20a297c83b98d8926b28b563dd6d8813fe3421fd983ac129ff5e632197c224ca', 'path': 'media/html/render_30283776_20a297c83b98d8926b28.html', 'size': 912477}",-1.454831271985313e-05,-29.432741165161133,1773448156.966118,49128.92490051889,0.9990234375,0.0,0.0,950.843700232,0.0,944.6865234375,0.0,30283776.0,0.0,0.0,0.0
0.08823253959417343,30537728.0,31.831233978271484,906.91796875,-98.73872375488281,,-5.6128115829778835e-05,-31.831233978271484,1773448157.1130874,49306.2233174718,0.98046875,0.0,0.0,956.896827076,0.0,906.91796875,0.0,30537728.0,0.0,0.0,0.0
0.023987241089344025,30791680.0,28.330081939697266,965.9189453125,-98.73910522460938,,1.6113684978336096e-05,-28.330081939697266,1773448163.0185838,49012.1385252717,1.0,0.0,0.0,962.793221911,0.0,965.9189453125,0.0,30791680.0,0.0,0.0,0.0
0.6328413486480713,31045632.0,42.385868072509766,836.5283203125,-98.46395874023438,,-0.0006802537827752531,-42.385868072509766,1773448168.9149675,49060.005667488025,0.9912109375,0.0,0.0,968.688745116,0.0,836.5283203125,0.0,31045632.0,0.0,0.0,0.0
0.41812410950660706,31299584.0,36.15696716308594,841.380859375,-98.15504455566406,,-0.00010225767618976533,-36.15696716308594,1773448174.8105657,49072.98860572514,0.98828125,0.0,0.0,974.581803101,0.0,841.380859375,0.0,31299584.0,0.0,0.0,0.0
0.10903078317642212,31553536.0,28.613460540771484,944.7041015625,-98.30355072021484,"{'size': 911893, '_type': 'html-file', 'sha256': '81e9b065fee5ce801a4d81eb8b7e5a806f06d8952f37755f770a177908e14abf', 'path': 'media/html/render_31553536_81e9b065fee5ce801a4d.html'}",8.744410297367722e-05,-28.613460540771484,1773448195.7621763,49090.959970164324,0.984375,0.0,0.0,989.639798723,0.0,944.7041015625,0.0,31553536.0,0.0,0.0,0.0
0.16199812293052673,31807488.0,29.780559539794922,915.544921875,-97.9173812866211,,-4.710230314231012e-06,-29.780559539794922,1773448195.922924,49305.79879455486,0.9873046875,0.0,0.0,995.695299614,0.0,915.544921875,0.0,31807488.0,0.0,0.0,0.0
0.14619353413581848,32061440.0,32.20423889160156,909.9658203125,-97.6747817993164,,7.113988885976141e-06,-32.20423889160156,1773448201.8170736,49132.260702605534,0.9892578125,0.0,0.0,1001.573518281,0.0,909.9658203125,0.0,32061440.0,0.0,0.0,0.0
0.10470962524414062,32315392.0,29.77761459350586,926.1826171875,-97.6799087524414,,2.13502389669884e-05,-29.77761459350586,1773448207.6952527,49247.84024262916,0.9716796875,0.0,0.0,1007.461050096,0.0,926.1826171875,0.0,32315392.0,0.0,0.0,0.0
0.09170296043157578,32569344.0,27.369354248046875,970.115234375,-97.6710205078125,,4.846340289077489e-06,-27.369354248046875,1773448213.5828762,49145.7581012381,0.9990234375,0.0,0.0,1013.351316247,0.0,970.115234375,0.0,32569344.0,0.0,0.0,0.0
0.12133040279150009,32823296.0,28.42361831665039,967.375,-97.45718383789062,"{'_type': 'html-file', 'sha256': '3248baf5a3eec4ec87ec08241b3b30cb88f39f9e19de4c3469f67d332f22502e', 'path': 'media/html/render_32823296_3248baf5a3eec4ec87ec.html', 'size': 907997}",-2.7540283554117195e-05,-28.42361831665039,1773448234.616489,49118.729944396764,0.9951171875,0.0,0.0,1028.494129289,0.0,967.375,0.0,32823296.0,0.0,0.0,0.0
0.08362593501806259,33077248.0,27.30667495727539,973.494140625,-97.60853576660156,,9.526270332571585e-06,-27.30667495727539,1773448234.7839053,48966.19246605564,1.0,0.0,0.0,1034.57060131,0.0,973.494140625,0.0,33077248.0,0.0,0.0,0.0
0.11322528123855591,33331200.0,25.73733139038086,975.3623046875,-97.60594177246094,,8.791284017206635e-06,-25.73733139038086,1773448240.69237,49193.45504481762,1.0,0.0,0.0,1040.472250454,0.0,975.3623046875,0.0,33331200.0,0.0,0.0,0.0
0.07110781222581863,33585152.0,27.685077667236328,969.7783203125,-97.73069763183594,,2.973889058921486e-05,-27.685077667236328,1773448246.5941017,49022.70216336941,1.0,0.0,0.0,1046.354632667,0.0,969.7783203125,0.0,33585152.0,0.0,0.0,0.0
0.07325208187103271,33839104.0,29.05584144592285,968.7255859375,-97.72106170654297,,-9.510768904874567e-06,-29.05584144592285,1773448252.4764817,49213.21096228971,0.9970703125,0.0,0.0,1052.245643229,0.0,968.7255859375,0.0,33839104.0,0.0,0.0,0.0
0.07741723954677582,34093056.0,28.00911521911621,957.626953125,-97.87136840820312,"{'_type': 'html-file', 'sha256': 'f2a4714c6841817ad4c67d881a5c63b5474fdc63f4b29c87eabcc14d92a1f8cb', 'path': 'media/html/render_34093056_f2a4714c6841817ad4c6.html', 'size': 910077}",-7.883259627305961e-07,-28.00911521911621,1773448273.6243055,49112.13040071674,0.998046875,0.0,0.0,1067.501963436,0.0,957.626953125,0.0,34093056.0,0.0,0.0,0.0
0.06302725523710251,34347008.0,28.40771484375,974.248046875,-97.87450408935547,,7.75921671447577e-06,-28.40771484375,1773448273.7910109,49260.68131024901,1.0,0.0,0.0,1073.58915435,0.0,974.248046875,0.0,34347008.0,0.0,0.0,0.0
0.06554147601127625,34600960.0,26.219890594482422,976.0830078125,-97.82666015625,,3.2262152672046795e-05,-26.219890594482422,1773448279.7109141,48906.44435825689,1.0,0.0,0.0,1079.481317419,0.0,976.0830078125,0.0,34600960.0,0.0,0.0,0.0
0.10510952025651932,34854912.0,25.158100128173828,972.130859375,-97.70125579833984,,-4.848190656048246e-05,-25.158100128173828,1773448285.6031208,49119.32113626256,1.0,0.0,0.0,1085.381007274,0.0,972.130859375,0.0,34854912.0,0.0,0.0,0.0
0.07617300003767014,35108864.0,27.80738067626953,978.71484375,-97.82478332519531,,2.9067812647554092e-05,-27.80738067626953,1773448291.5023468,49043.14082407985,1.0,0.0,0.0,1091.271167324,0.0,978.71484375,0.0,35108864.0,0.0,0.0,0.0
0.08283134549856186,35362816.0,27.64031982421875,976.169921875,-97.76763153076172,"{'_type': 'html-file', 'sha256': 'ebd0f9c6a11c5084fec5f6d96a3b5bed361ca457690445fdcc5f89e9e59f3178', 'path': 'media/html/render_35362816_ebd0f9c6a11c5084fec5.html', 'size': 909957}",2.8143801955593517e-06,-27.64031982421875,1773448312.5458586,49142.85351686241,1.0,0.0,0.0,1106.423504356,0.0,976.169921875,0.0,35362816.0,0.0,0.0,0.0
0.07666368782520294,35616768.0,27.235210418701172,977.8125,-97.75538635253906,,-1.865915874077473e-05,-27.235210418701172,1773448312.7438128,49067.79822255251,1.0,0.0,0.0,1112.516472621,0.0,977.8125,0.0,35616768.0,0.0,0.0,0.0
0.06998687982559204,35870720.0,27.854894638061523,974.4814453125,-97.75659942626953,,2.3611193682882003e-05,-27.854894638061523,1773448318.638209,49135.030306362816,0.9990234375,0.0,0.0,1118.405034664,0.0,974.4814453125,0.0,35870720.0,0.0,0.0,0.0
0.058520808815956116,36124672.0,26.75164222717285,961.5419921875,-97.92398834228516,,-1.4626160918851383e-05,-26.75164222717285,1773448324.5268302,49138.55735688683,1.0,0.0,0.0,1124.307040587,0.0,961.5419921875,0.0,36124672.0,0.0,0.0,0.0
0.07111936062574387,36378624.0,26.395469665527344,977.8974609375,-97.86279296875,,7.98051587480586e-06,-26.395469665527344,1773448330.4283638,49029.573340037845,1.0,0.0,0.0,1130.20153805,0.0,977.8974609375,0.0,36378624.0,0.0,0.0,0.0
0.06507174670696259,36632576.0,27.863155364990234,974.1787109375,-97.93655395507812,"{'_type': 'html-file', 'sha256': '682a13bb570e02c49b26c99b88d0db8606ebb7adb69eacf74961620cd33348e1', 'path': 'media/html/render_36632576_682a13bb570e02c49b26.html', 'size': 908713}",4.076552158949198e-06,-27.863155364990234,1773448351.3512278,49077.42481203492,0.9970703125,0.0,0.0,1145.228856336,0.0,974.1787109375,0.0,36632576.0,0.0,0.0,0.0
0.06578021496534348,36886528.0,26.3568115234375,974.5654296875,-97.93264770507812,,1.7452784959459677e-05,-26.3568115234375,1773448351.52421,49131.55815228399,0.998046875,0.0,0.0,1151.320089126,0.0,974.5654296875,0.0,36886528.0,0.0,0.0,0.0
0.06427521258592606,37140480.0,28.214649200439453,976.337890625,-97.88672637939453,,-2.602384029160021e-06,-28.214649200439453,1773448357.4419239,48926.57716483586,1.0,0.0,0.0,1157.221175469,0.0,976.337890625,0.0,37140480.0,0.0,0.0,0.0
0.06530886143445969,37394432.0,25.909448623657227,978.3271484375,-97.98936462402344,,-6.857346761535155e-06,-25.909448623657227,1773448363.3431268,49020.152758518314,1.0,0.0,0.0,1163.126007121,0.0,978.3271484375,0.0,37394432.0,0.0,0.0,0.0
0.057545777410268784,37648384.0,26.122928619384766,977.552734375,-97.9258041381836,,1.4836014997854363e-05,-26.122928619384766,1773448369.2479558,48980.83303403338,1.0,0.0,0.0,1169.021898587,0.0,977.552734375,0.0,37648384.0,0.0,0.0,0.0
0.057525429874658585,37902336.0,29.076196670532227,977.1357421875,-97.96550750732422,"{'size': 910269, '_type': 'html-file', 'sha256': '8ea1a347cc83349b6c73b63632332deb3440cd4ddff59f7ce033b02a5de7b866', 'path': 'media/html/render_37902336_8ea1a347cc83349b6c73.html'}",-1.3015234799240716e-05,-29.076196670532227,1773448390.1632338,49085.08039740803,1.0,0.0,0.0,1184.040831221,0.0,977.1357421875,0.0,37902336.0,0.0,0.0,0.0
0.07265017926692963,38156288.0,28.69757080078125,978.5703125,-97.8375015258789,,1.8462287698639557e-05,-28.69757080078125,1773448390.317851,49027.519683146034,0.9990234375,0.0,0.0,1190.09925287,0.0,978.5703125,0.0,38156288.0,0.0,0.0,0.0
0.0562308095395565,38410240.0,28.077468872070312,980.5498046875,-97.98507690429688,,3.2159241527551785e-06,-28.077468872070312,1773448396.2210987,49071.15511760126,1.0,0.0,0.0,1195.986959763,0.0,980.5498046875,0.0,38410240.0,0.0,0.0,0.0
0.06118832528591156,38664192.0,28.38690948486328,976.5615234375,-97.89363098144531,,3.93661457565031e-06,-28.38690948486328,1773448402.1088092,49155.78280118749,0.9990234375,0.0,0.0,1201.873038842,0.0,976.5615234375,0.0,38664192.0,0.0,0.0,0.0
0.04827301204204559,38918144.0,28.998119354248047,978.01953125,-98.05369567871094,,9.242147825716529e-06,-28.998119354248047,1773448407.9949691,49175.56976468898,1.0,0.0,0.0,1207.759398219,0.0,978.01953125,0.0,38918144.0,0.0,0.0,0.0
0.05670611560344696,39172096.0,27.515235900878906,974.5126953125,-98.05255889892578,"{'size': 907273, '_type': 'html-file', 'sha256': 'f67b7986ed26fab895769c3c682accaaebf1c331e9e3251372abbc7de517e92e', 'path': 'media/html/render_39172096_f67b7986ed26fab89576.html'}",-1.5001195379227283e-06,-27.515235900878906,1773448428.397306,49184.81624993443,0.9970703125,0.0,0.0,1222.274887249,0.0,974.5126953125,0.0,39172096.0,0.0,0.0,0.0
0.0603828951716423,39426048.0,26.092708587646484,980.30859375,-97.96874237060547,,3.549694156390615e-06,-26.092708587646484,1773448428.5486794,49186.55830271926,1.0,0.0,0.0,1228.316586868,0.0,980.30859375,0.0,39426048.0,0.0,0.0,0.0
0.04982553422451019,39680000.0,27.347970962524414,980.806640625,-98.03956604003906,,-5.099644113215618e-06,-27.347970962524414,1773448434.4385104,49173.75130484602,1.0,0.0,0.0,1234.203248654,0.0,980.806640625,0.0,39680000.0,0.0,0.0,0.0
0.04598882794380188,39933952.0,27.94454574584961,963.4404296875,-98.13524627685547,,1.362620787404012e-05,-27.94454574584961,1773448440.3251703,49191.14228534026,1.0,0.0,0.0,1240.099791346,0.0,963.4404296875,0.0,39933952.0,0.0,0.0,0.0
0.04796809330582619,40187904.0,27.50263023376465,979.314453125,-98.0999755859375,,-2.320564817637205e-06,-27.50263023376465,1773448446.2215998,49069.09119440908,1.0,0.0,0.0,1245.994633548,0.0,979.314453125,0.0,40187904.0,0.0,0.0,0.0
0.036756716668605804,40441856.0,28.19173812866211,980.349609375,-98.19739532470703,"{'_type': 'html-file', 'sha256': '470b1a8cff139c802c5e22e20fa14e6663a45ab144ed49559147ae59e49e77dd', 'path': 'media/html/render_40441856_470b1a8cff139c802c5e.html', 'size': 909669}",1.6914096704567783e-05,-28.19173812866211,1773448467.0582078,49091.48714186933,1.0,0.0,0.0,1260.935783454,0.0,980.349609375,0.0,40441856.0,0.0,0.0,0.0
0.03515685722231865,40695808.0,26.332927703857422,978.84375,-98.21841430664062,,8.005991730897222e-06,-26.332927703857422,1773448467.2084553,49117.53627852653,1.0,0.0,0.0,1267.008535142,0.0,978.84375,0.0,40695808.0,0.0,0.0,0.0
0.02701999433338642,40949760.0,27.05512809753418,980.380859375,-98.357421875,,9.555504220770672e-06,-27.05512809753418,1773448473.1304224,48876.84138041923,1.0,0.0,0.0,1272.921177364,0.0,980.380859375,0.0,40949760.0,0.0,0.0,0.0
0.020039230585098267,41203712.0,27.644207000732422,972.1552734375,-98.4792251586914,,2.1737973838753533e-06,-27.644207000732422,1773448479.043134,48919.07653255734,0.9990234375,0.0,0.0,1278.815887978,0.0,972.1552734375,0.0,41203712.0,0.0,0.0,0.0
0.016132691875100136,41457664.0,26.537487030029297,980.666015625,-98.57672119140625,,1.9955907191615552e-05,-26.537487030029297,1773448484.9377623,49090.81290711623,1.0,0.0,0.0,1284.725750758,0.0,980.666015625,0.0,41457664.0,0.0,0.0,0.0
0.013931562192738056,41711616.0,28.613235473632812,977.306640625,-98.67999267578125,"{'_type': 'html-file', 'sha256': 'ff00195748deac44c79c23a07d4f2e836fac07f73dc8f6815db26d879ffcab79', 'path': 'media/html/render_41711616_ff00195748deac44c79c.html', 'size': 911369}",1.2968653209100012e-05,-28.613235473632812,1773448506.0079985,48931.87258487309,1.0,0.0,0.0,1299.885624604,0.0,977.306640625,0.0,41711616.0,0.0,0.0,0.0
0.014788048341870308,41965568.0,28.860973358154297,972.41015625,-98.69603729248047,,-4.540698682831135e-06,-28.860973358154297,1773448506.1658373,49253.07334230398,1.0,0.0,0.0,1305.956681973,0.0,972.41015625,0.0,41965568.0,0.0,0.0,0.0
0.011621623300015926,42219520.0,28.776966094970703,978.2421875,-98.74728393554688,,1.4781810023123398e-05,-28.776966094970703,1773448512.0786123,48943.451879893444,1.0,0.0,0.0,1311.850734338,0.0,978.2421875,0.0,42219520.0,0.0,0.0,0.0
0.01157616451382637,42473472.0,28.00394058227539,963.427734375,-98.76244354248047,,-1.6985303545880015e-06,-28.00394058227539,1773448517.9726503,49093.87199996829,1.0,0.0,0.0,1317.745444441,0.0,963.427734375,0.0,42473472.0,0.0,0.0,0.0
0.011137341149151325,42727424.0,28.116413116455078,976.646484375,-98.78501892089844,,2.7729740850190865e-06,-28.116413116455078,1773448523.867136,49097.626245092666,1.0,0.0,0.0,1323.641320729,0.0,976.646484375,0.0,42727424.0,0.0,0.0,0.0
0.010609503835439682,42981376.0,28.91647720336914,976.2490234375,-98.79551696777344,"{'path': 'media/html/render_42981376_c5f068508e9c123dec73.html', 'size': 911245, '_type': 'html-file', 'sha256': 'c5f068508e9c123dec739752ace2cc975347ce3c63e084e22925d943c6cbba99'}",5.6012036111496855e-06,-28.91647720336914,1773448545.0926957,49075.21339181712,1.0,0.0,0.0,1338.970349038,0.0,976.2490234375,0.0,42981376.0,0.0,0.0,0.0
0.009974649176001549,43235328.0,27.77041244506836,976.8349609375,-98.80892944335938,,1.1352236469974741e-05,-27.77041244506836,1773448545.2500026,49117.57931291031,1.0,0.0,0.0,1345.033291323,0.0,976.8349609375,0.0,43235328.0,0.0,0.0,0.0
0.009169235825538635,43489280.0,29.082351684570312,970.583984375,-98.8119125366211,,3.7869499465159606e-06,-29.082351684570312,1773448551.1550798,49035.80758091366,1.0,0.0,0.0,1350.909117627,0.0,970.583984375,0.0,43489280.0,0.0,0.0,0.0
0.009434483014047146,43743232.0,27.764009475708008,978.6494140625,-98.81731414794922,,-3.738256054930389e-06,-27.764009475708008,1773448557.0311408,49252.98224315573,0.9990234375,0.0,0.0,1356.800411492,0.0,978.6494140625,0.0,43743232.0,0.0,0.0,0.0
0.011602417565882206,43997184.0,27.961441040039062,975.833984375,-98.83442687988281,,-7.850940164644271e-06,-27.961441040039062,1773448562.9222033,49156.844479446714,1.0,0.0,0.0,1362.707663659,0.0,975.833984375,0.0,43997184.0,0.0,0.0,0.0
0.01131848618388176,44251136.0,30.70326805114746,957.37890625,-98.8643798828125,"{'sha256': '323f5597f26b9e58cd94d6ca8cc2da0c6516c212324741593d94c49b1906988b', 'path': 'media/html/render_44251136_323f5597f26b9e58cd94.html', 'size': 909429, '_type': 'html-file'}",-5.455599421111401e-06,-30.70326805114746,1773448583.5755286,49148.34553382765,0.9990234375,0.0,0.0,1377.453170082,0.0,957.37890625,0.0,44251136.0,0.0,0.0,0.0
0.014936561696231365,44505088.0,27.940959930419922,976.705078125,-98.85370635986328,,-7.964793439896312e-06,-27.940959930419922,1773448583.7320144,49186.283472634575,1.0,0.0,0.0,1383.520852439,0.0,976.705078125,0.0,44505088.0,0.0,0.0,0.0
0.01056949608027935,44759040.0,30.544673919677734,955.603515625,-98.9148941040039,,2.349717033212073e-05,-30.544673919677734,1773448589.6427405,48983.61262311184,1.0,0.0,0.0,1389.409331757,0.0,955.603515625,0.0,44759040.0,0.0,0.0,0.0
0.011721346527338028,45012992.0,29.602750778198242,962.8798828125,-98.86548614501953,,-1.1502861525514163e-06,-29.602750778198242,1773448595.5311952,49156.06863313052,0.9970703125,0.0,0.0,1395.297620044,0.0,962.8798828125,0.0,45012992.0,0.0,0.0,0.0
0.011484398506581783,45266944.0,29.96925926208496,968.5048828125,-98.88706970214844,,-6.34028128843056e-06,-29.96925926208496,1773448601.419406,49142.25722390822,1.0,0.0,0.0,1401.173330871,0.0,968.5048828125,0.0,45266944.0,0.0,0.0,0.0
0.01103211846202612,45520896.0,30.39435386657715,961.009765625,-98.86058044433594,"{'path': 'media/html/render_45520896_0c34018681e9cad5b2a6.html', 'size': 908381, '_type': 'html-file', 'sha256': '0c34018681e9cad5b2a6ce6cd9170e6ddcd23a5ee0c5dacf708fb87240e8ccb4'}",7.136813110264484e-06,-30.39435386657715,1773448622.6085691,49302.91177615652,1.0,0.0,0.0,1416.486183884,0.0,961.009765625,0.0,45520896.0,0.0,0.0,0.0
0.011033155024051666,45774848.0,30.102920532226562,980.017578125,-98.86197662353516,,4.730563887278549e-06,-30.102920532226562,1773448622.7633839,48969.83490222877,0.9990234375,0.0,0.0,1422.528136847,0.0,980.017578125,0.0,45774848.0,0.0,0.0,0.0
0.013606296852231026,46028800.0,29.55445098876953,976.0908203125,-98.85530090332031,,-7.130801805033116e-06,-29.55445098876953,1773448628.6495585,49212.00815259701,1.0,0.0,0.0,1428.428097702,0.0,976.0908203125,0.0,46028800.0,0.0,0.0,0.0
0.015043975785374641,46282752.0,29.002517700195312,978.8916015625,-98.83473205566406,,1.8135610844183248e-06,-29.002517700195312,1773448634.5499158,49025.12998473626,1.0,0.0,0.0,1434.312904869,0.0,978.8916015625,0.0,46282752.0,0.0,0.0,0.0
0.011956032365560532,46536704.0,28.91391372680664,965.125,-98.85680389404297,,-5.094167363495217e-07,-28.91391372680664,1773448640.4347334,49168.199137431184,1.0,0.0,0.0,1440.206676496,0.0,965.125,0.0,46536704.0,0.0,0.0,0.0
0.013334196992218494,46790656.0,28.360721588134766,977.607421875,-98.85530090332031,"{'path': 'media/html/render_46790656_23956ffe1cdb760d4ce9.html', 'size': 907709, '_type': 'html-file', 'sha256': '23956ffe1cdb760d4ce9cbbc231a2f5d2c7d2156ab647383b3cf976e33480a21'}",8.290518849207729e-07,-28.360721588134766,1773448661.6543965,49072.050367188574,0.9990234375,0.0,0.0,1455.531988196,0.0,977.607421875,0.0,46790656.0,0.0,0.0,0.0
0.012677815742790699,47044608.0,29.205074310302734,974.93359375,-98.85826110839844,,6.867028332635527e-07,-29.205074310302734,1773448661.8091154,49167.230020063835,1.0,0.0,0.0,1461.568616147,0.0,974.93359375,0.0,47044608.0,0.0,0.0,0.0
0.011918824166059494,47298560.0,29.21394920349121,978.4951171875,-98.87167358398438,,8.48688796395436e-06,-29.21394920349121,1773448667.6904712,49238.5063161915,1.0,0.0,0.0,1467.464719333,0.0,978.4951171875,0.0,47298560.0,0.0,0.0,0.0
0.011887194588780403,47552512.0,29.108219146728516,976.5400390625,-98.86437225341797,,6.186655355122639e-06,-29.108219146728516,1773448673.586024,49083.58980228078,1.0,0.0,0.0,1473.352273979,0.0,976.5400390625,0.0,47552512.0,0.0,0.0,0.0
