training/alpha_loss,eval/episode_success,eval/episode_reward_near,eval/episode_success_easy,training/critic_loss,eval/episode_reward_survive,step,eval/episode_dist,training/actor_loss,eval/episode_reward_ctrl,eval/episode_reward_dist,_runtime,render,training/entropy,_timestamp,_step,eval/episode_success_any,training/sps,training/log_alpha,eval/episode_success_hard,eval/episode_reward
0.0,0.0,0.0,3.5810546875,0.0006120917969383299,797.9794921875,49330176.0,2742.532470703125,0.01053951308131218,-3191.5302734375,0.0,2515.682796353,"{'sha256': 'e9f298e209b9837f075b16661901c4abd6738ac8f24aacfbc3e405a830bbadf0', 'path': 'media/html/render_49330176_e9f298e209b9837f075b.html', 'size': 3953553.0, '_type': 'html-file'}",0.0,1774228067.2414265,49330176.0,0.0,44562.88348300353,0.0,0.0,0.0
0.0,0.0,0.0,8.2626953125,0.0007253503426909447,838.0,49584128.0,2906.09326171875,0.005065607372671366,-3351.133544921875,0.0,2524.66660322,,0.0,1774228067.4674115,49584128.0,0.0,43996.960281077765,0.0,0.0,0.0
0.0,0.0,0.0,0.70703125,0.0004964256659150124,727.267578125,49838080.0,2538.787109375,0.007829827256500721,-2908.5546875,0.0,2533.420252636,,0.0,1774228076.2249043,49838080.0,0.0,44077.849061391564,0.0,0.0,0.0
0.0,0.51171875,0.0,3.9052734375,0.0007587529253214598,796.6923828125,50092032.0,2758.636474609375,0.004699118435382843,-3186.208984375,0.0,2542.141897924,,0.0,1774228084.9784527,50092032.0,0.0009765625,44269.43036185535,0.0,0.0,0.51171875
0.0,0.0,0.0,1.1982421875,0.0008295021252706647,677.5458984375,50345984.0,2386.26611328125,0.004050225019454956,-2709.60693359375,0.0,2550.897314093,,0.0,1774228093.7001057,50345984.0,0.0,44319.96404178714,0.0,0.0,0.0
0.0,0.0,0.0,2.005859375,0.0010927134426310658,687.5888671875,50599936.0,2405.932861328125,0.005478797014802694,-2749.73876953125,0.0,2578.484608033,"{'path': 'media/html/render_50599936_d34a36af033e4de226c6.html', 'size': 3863861.0, '_type': 'html-file', 'sha256': 'd34a36af033e4de226c61365075d18686c361db4845f5cac768dd33c43121484'}",0.0,1774228130.043287,50599936.0,0.0,44244.81871133596,0.0,0.0,0.0
0.0,0.0,0.0,4.583984375,0.0008630697848275304,701.13671875,50853888.0,2429.02880859375,0.012625134550035,-2804.28076171875,0.0,2587.465088358,,0.0,1774228130.2350783,50853888.0,0.0,44522.468661195046,0.0,0.0,0.0
0.0,0.0,0.0,0.6708984375,0.0006485535413958132,862.7470703125,51107840.0,3063.919921875,0.015316599048674107,-3450.507080078125,0.0,2596.167569079,,0.0,1774228139.023266,51107840.0,0.0,44060.23243806884,0.0,0.0,0.0
0.0,0.0,0.0,2.91796875,0.000847328978125006,759.0673828125,51361792.0,2677.7373046875,0.014211255125701427,-3035.89208984375,0.0,2604.912992473,,0.0,1774228147.7257519,51361792.0,0.0,44476.76845764871,0.0,0.0,0.0
0.0,0.0,0.0,3.0185546875,0.00022927251120563596,653.021484375,51615744.0,2269.26806640625,0.021043376997113228,-2611.51513671875,0.0,2605.729889537,,0.0,1774228156.4711316,51615744.0,0.0,44342.90190559031,0.0,0.0,0.0
