eval/episode_reward_survive,training/entropy,_step,render,eval/episode_reward_ctrl,eval/episode_success_easy,eval/episode_reward_dist,eval/episode_success_hard,training/critic_loss,_runtime,training/sps,training/actor_loss,step,eval/episode_success,eval/episode_success_any,eval/episode_reward,_timestamp,training/log_alpha,eval/episode_dist,training/alpha_loss,eval/episode_reward_near
449.2177734375,0.0,21903360.0,,-1794.1824951171875,1.9521484375,0.0,0.0,0.0016637574881315231,1135.347924041,44044.62955470241,0.06054829806089401,21903360.0,0.900390625,0.0009765625,0.900390625,1774210973.8721633,0.0,1559.8507080078125,0.0,0.0
526.287109375,0.0,22157312.0,,-2102.4375,4.466796875,0.0,0.0,0.0018012435175478458,1144.103849109,44018.64444090325,0.048394884914159775,22157312.0,0.0,0.0,0.0,1774210982.6605754,0.0,1795.02001953125,0.0,0.0
490.69140625,0.0,22411264.0,,-1959.97607421875,3.8056640625,0.0,0.0,0.0013487952528521419,1152.892918149,44088.65172195857,0.059446826577186584,22411264.0,0.0,0.0,0.0,1774210991.4164615,0.0,1634.51025390625,0.0,0.0
538.7021484375,0.0,22665216.0,"{'size': 3945313.0, '_type': 'html-file', 'sha256': 'e42ffd11a2ba659f6c836c72d291d5c271ea7de99cf57ea47c96e491ed5199ad', 'path': 'media/html/render_22665216_e42ffd11a2ba659f6c83.html'}",-2151.44921875,2.5537109375,0.0,0.0,0.0008892420446500182,1181.500625324,44007.70877876521,0.0650147870182991,22665216.0,0.0,0.0,0.0,1774211028.81388,0.0,1902.739990234375,0.0,0.0
446.6416015625,0.0,22919168.0,,-1783.48828125,1.8896484375,0.0,0.0,0.0009327602456323802,1190.484347914,44189.22527454086,0.058734990656375885,22919168.0,0.0,0.0,0.0,1774211029.0050685,0.0,1568.84228515625,0.0,0.0
628.26171875,0.0,23173120.0,,-2509.971923828125,1.3544921875,0.0,0.0,0.0013615511124953628,1199.23239709,44002.589272260884,0.04385428875684738,23173120.0,0.0,0.0,0.0,1774211037.7970164,0.0,2162.91259765625,0.0,0.0
407.2822265625,0.0,23427072.0,,-1626.422119140625,0.326171875,0.0,0.0,0.0012344904243946075,1207.998807948,44141.44205846659,0.041417285799980164,23427072.0,0.0,0.0,0.0,1774211046.5449734,0.0,1416.82763671875,0.0,0.0
449.833984375,0.0,23681024.0,,-1795.688232421875,0.1650390625,0.0,0.0,0.0027826072182506323,1216.722949056,44149.67537862171,0.016299324110150337,23681024.0,0.0,0.0,0.0,1774211055.3113813,0.0,1575.728271484375,0.0,0.0
615.0869140625,0.0,23934976.0,"{'path': 'media/html/render_23934976_5d7c41c3c68ab8fe3b06.html', 'size': 4018133.0, '_type': 'html-file', 'sha256': '5d7c41c3c68ab8fe3b06b1842538998cb53b3360182547eec3df8b3fec8e49da'}",-2456.9013671875,6.4560546875,0.0,0.0,0.0015040102880448103,1245.476896927,44294.99409060124,0.04422275722026825,23934976.0,0.0,0.0,0.0,1774211092.7901807,0.0,2089.365478515625,0.0,0.0
420.8349609375,0.0,24188928.0,,-1680.08740234375,3.388671875,0.0,0.0,0.0010815908899530768,1254.466813304,44148.49691070907,0.043306462466716766,24188928.0,0.0,0.0,0.0,1774211093.0002213,0.0,1432.595947265625,0.0,0.0
455.3154296875,0.0,24442880.0,,-1818.2347412109375,2.0244140625,0.0,0.0,0.0006857801927253604,1263.2301932,43949.35237209107,0.04266964644193649,24442880.0,0.0,0.0,0.0,1774211101.7794921,0.0,1563.09423828125,0.0,0.0
466.5029296875,0.0,24696832.0,,-1863.0904541015625,3.7099609375,0.0,0.0,0.0011049001477658749,1271.955324471,44207.68645888365,0.031030500307679176,24696832.0,0.0,0.0,0.0,1774211110.5429392,0.0,1599.5809326171875,0.0,0.0
358.7294921875,0.0,24950784.0,,-1432.5147705078125,6.462890625,0.0,0.0,0.0008317087194882333,1280.714039421,44293.45236140881,0.038573358207941055,24950784.0,0.0,0.0,0.0,1774211119.2680123,0.0,1247.7713623046875,0.0,0.0
190.638671875,0.0,25204736.0,"{'path': 'media/html/render_25204736_7d272c751c54737c0d49.html', 'size': 4049089.0, '_type': 'html-file', 'sha256': '7d272c751c54737c0d4988d3feb6e046b760c53175444352bb5329ba553c53c9'}",-761.193115234375,0.998046875,0.0,0.0,0.00040851818630471826,1309.905111921,44215.68571273201,0.05218938738107681,25204736.0,0.0,0.0,0.0,1774211157.2183762,0.0,708.0823974609375,0.0,0.0
350.31640625,0.0,25458688.0,,-1399.794677734375,5.828125,0.0,0.0,0.0009738661465235054,1318.926134857,44414.3563510749,0.042399950325489044,25458688.0,0.0,0.0,0.0,1774211157.4351308,0.0,1199.963623046875,0.0,0.0
444.0537109375,0.0,25712640.0,,-1773.27880859375,5.3154296875,0.0,0.0,0.0011575482785701752,1327.669812689,43973.42028541079,0.034230202436447144,25712640.0,0.0,0.0,0.0,1774211166.238254,0.0,1454.93408203125,0.0,0.0
345.4658203125,0.0,25966592.0,,-1379.81396484375,9.060546875,0.0,0.0,0.0012477486161515117,1336.456280623,44118.898487405626,0.03570602834224701,25966592.0,0.0,0.0,0.0,1774211174.982433,0.0,1164.771240234375,0.0,0.0
469.15625,0.0,26220544.0,,-1874.84912109375,0.9462890625,0.0,0.0,0.0009761544642969966,1345.201685478,44041.480803650265,0.03935270756483078,26220544.0,0.0,0.0,0.0,1774211183.7688603,0.0,1638.26708984375,0.0,0.0
453.9482421875,0.0,26474496.0,"{'sha256': '66d00767bfe050fd4dd6086f5294d7c2b6ad8e190162bfb98f0f75589e97f817', 'path': 'media/html/render_26474496_66d00767bfe050fd4dd6.html', 'size': 4010453.0, '_type': 'html-file'}",-1813.8291015625,2.1328125,0.0,0.0,0.00115912442561239,1373.339241361,44123.897040528915,0.03280355781316757,26474496.0,0.0,0.0,0.0,1774211220.6524823,0.0,1525.9610595703125,0.0,0.0
366.8193359375,0.0,26728448.0,,-1465.6903076171875,0.9453125,0.0,0.0,0.0020804426167160273,1382.314918402,43902.1097585007,0.024321064352989197,26728448.0,0.0,0.0,0.0,1774211220.8543174,0.0,1270.977783203125,0.0,0.0
220.7041015625,0.0,26982400.0,,-881.3260498046875,4.017578125,0.0,0.0,0.0018748980946838856,1391.096457084,43934.57632476032,0.025795910507440567,26982400.0,0.0,0.0,0.0,1774211229.6277375,0.0,784.6100463867188,0.0,0.0
232.1455078125,0.0,27236352.0,,-926.4556274414062,0.96875,0.0,0.0,0.0014070001197978854,1399.833464361,44099.311788971536,0.04126138240098953,27236352.0,0.0,0.0,0.0,1774211238.4093192,0.0,776.785888671875,0.0,0.0
398.693359375,0.0,27490304.0,,-1592.8701171875,0.318359375,0.0,0.0,0.0016296389512717724,1408.604533116,44159.58321818585,0.04343559592962265,27490304.0,0.0,0.0,0.0,1774211247.146078,0.0,1388.476806640625,0.0,0.0
313.67578125,0.0,27744256.0,"{'path': 'media/html/render_27744256_4fb37cf962b9a4a1fd26.html', 'size': 4038581.0, '_type': 'html-file', 'sha256': '4fb37cf962b9a4a1fd26a44fa61b4775802ccb8b35ed113c42f4563d98025b11'}",-1252.7130126953125,1.0751953125,0.0,0.0,0.0024126791395246983,1436.945278877,44138.65440342331,0.04111405462026596,27744256.0,0.0,0.0,0.0,1774211284.2585099,0.0,1109.190185546875,0.0,0.0
248.923828125,0.0,27998208.0,,-994.0489501953125,0.3134765625,0.0,0.0,0.0028568459674715996,1445.927375324,44207.409408817475,0.02934551239013672,27998208.0,0.0,0.0,0.0,1774211284.438137,0.0,901.30908203125,0.0,0.0
337.9814453125,0.0,28252160.0,,-1349.6826171875,2.0947265625,0.0,0.0,0.002967559266835451,1454.667964115,43992.11399577001,0.03887419030070305,28252160.0,0.0,0.0,0.0,1774211293.2399793,0.0,1184.685791015625,0.0,0.0
318.046875,0.0,28506112.0,,-1269.8885498046875,2.8095703125,0.0,0.0,0.0026082806289196014,1463.452530083,44173.38435902092,0.047317538410425186,28506112.0,0.0,0.0,0.0,1774211301.9806647,0.0,1135.9920654296875,0.0,0.0
208.1826171875,0.0,28760064.0,,-830.8225708007812,0.126953125,0.0,0.0,0.0020644196774810553,1472.189017728,44038.820469037106,0.0533437579870224,28760064.0,0.0,0.0,0.0,1774211310.7651265,0.0,735.4755249023438,0.0,0.0
173.30078125,0.0,29014016.0,"{'size': 4143097.0, '_type': 'html-file', 'sha256': '2875df74911ce44d790681cda4e8442f494bbc1cdf3f7126742c14915cede315', 'path': 'media/html/render_29014016_2875df74911ce44d7906.html'}",-691.994873046875,2.427734375,0.0,0.0,0.001258034142665565,1501.005240435,44192.490530588584,0.06314946711063385,29014016.0,0.0029296875,0.0009765625,0.0029296875,1774211348.3180265,0.0,553.8518676757812,0.0,0.0
204.8798828125,0.0,29267968.0,,-818.0322265625,1.1376953125,0.0,0.0,0.0012981725158169866,1509.984711181,44154.48322797946,0.05226844176650047,29267968.0,0.0,0.0,0.0,1774211348.53181,0.0,770.6041870117188,0.0,0.0
220.435546875,0.0,29521920.0,,-880.3711547851562,2.3603515625,0.0,0.0,0.0014024698175489902,1518.736654628,44071.81968101683,0.039912149310112,29521920.0,0.0,0.0,0.0,1774211357.2968915,0.0,784.2185668945312,0.0,0.0
125.138671875,0.0,29775872.0,,-499.3175048828125,2.2333984375,0.0,0.0,0.0010798124130815268,1527.448753443,44256.76069622702,0.03844495117664337,29775872.0,0.015625,0.0009765625,0.015625,1774211366.0494456,0.0,423.7837219238281,0.0,0.0
207.662109375,0.0,30029824.0,,-829.096435546875,2.357421875,0.0,0.0,0.0011111744679510593,1536.220486956,44362.88670363991,0.03537173569202423,30029824.0,0.0,0.0,0.0,1774211374.7614548,0.0,734.6369018554688,0.0,0.0
157.244140625,0.0,30283776.0,"{'path': 'media/html/render_30283776_024359d6c9fa95c074ce.html', 'size': 4106461.0, '_type': 'html-file', 'sha256': '024359d6c9fa95c074ce8059042b7e7847d2f002e3f08554c5da641f9992331f'}",-627.2188720703125,1.638671875,0.0,0.0,0.0014611794613301754,1565.344828253,44146.23713659513,0.024665364995598793,30283776.0,0.0458984375,0.0029296875,0.0458984375,1774211412.6580508,0.0,560.20458984375,0.0,0.0
96.3994140625,0.0,30537728.0,,-384.55859375,0.55859375,0.0,0.0,0.0012435064418241382,1574.344705014,44286.48368471206,0.03076268918812275,30537728.0,0.1279296875,0.0009765625,0.1279296875,1774211412.8615384,0.0,341.33624267578125,0.0,0.0
221.349609375,0.0,30791680.0,,-883.6475830078125,1.275390625,0.0,0.0,0.0012604251969605684,1583.059881476,44014.64455548511,0.031031737104058266,30791680.0,0.0,0.0,0.0,1774211421.6574762,0.0,768.9390258789062,0.0,0.0
100.1845703125,0.0,31045632.0,,-399.60504150390625,1.25390625,0.0,0.0,0.0013652179623022676,1591.810743846,44346.24345571928,0.0209133792668581,31045632.0,0.0,0.0,0.0,1774211430.3726592,0.0,356.1259460449219,0.0,0.0
168.9716796875,0.0,31299584.0,,-674.9833984375,2.2744140625,0.0,0.0,0.0014279085444286466,1600.513473785,44293.34737300143,0.02109791338443756,31299584.0,0.0,0.0,0.0,1774211439.1235993,0.0,611.2423095703125,0.0,0.0
173.083984375,0.0,31553536.0,"{'size': 4084433.0, '_type': 'html-file', 'sha256': '257e4648879adf4b4ad6b09412c2a1d7acf0a896fc348b2f173cd6955345903c', 'path': 'media/html/render_31553536_257e4648879adf4b4ad6.html'}",-691.575439453125,1.279296875,0.0,0.0,0.0016201825346797705,1629.224666083,44415.97503652745,0.02622070349752903,31553536.0,0.04296875,0.0029296875,0.04296875,1774211476.537929,0.0,598.0208740234375,0.0,0.0
119.5693359375,0.0,31807488.0,,-476.87841796875,2.9560546875,0.0,0.0,0.000989726628176868,1638.213837761,44353.41010173305,0.045603830367326736,31807488.0,0.00390625,0.0009765625,0.00390625,1774211476.7768445,0.0,452.1462097167969,0.0,0.0
93.951171875,0.0,32061440.0,,-374.9373474121094,0.3466796875,0.0,0.0,0.001144965412095189,1646.988468416,44120.680291426695,0.03973013162612915,32061440.0,0.0,0.0,0.0,1774211485.5265758,0.0,322.45916748046875,0.0,0.0
50.291015625,0.0,32315392.0,,-200.50892639160156,0.3349609375,0.0,0.0,0.0009183818474411964,1655.665343694,44114.156848649094,0.035454366356134415,32315392.0,0.0205078125,0.001953125,0.0205078125,1774211494.301147,0.0,173.77578735351562,0.0,0.0
52.173828125,0.0,32569344.0,,-208.0878448486328,0.4130859375,0.0,0.0,0.0006984795909374952,1664.443707071,44572.848971353036,0.035053905099630356,32569344.0,0.0,0.0,0.0,1774211502.9779208,0.0,178.0504150390625,0.0,0.0
82.2890625,0.0,32823296.0,"{'path': 'media/html/render_32823296_1187d575829e6c82adca.html', 'size': 4037801.0, '_type': 'html-file', 'sha256': '1187d575829e6c82adcaa9f94ad37c0fb693d09d8acaf8510d42649700dcb778'}",-328.7178649902344,0.568359375,0.0,0.0,0.0010635117068886757,1692.101054135,44057.9999142129,0.024892089888453484,32823296.0,0.00390625,0.0009765625,0.00390625,1774211539.41436,0.0,299.50408935546875,0.0,0.0
61.212890625,0.0,33077248.0,,-244.337890625,0.1591796875,0.0,0.0,0.0008895481587387621,1701.095754233,44429.30496981657,0.02150033973157406,33077248.0,0.0,0.0,0.0,1774211539.6004376,0.0,206.85711669921875,0.0,0.0
47.5947265625,0.0,33331200.0,,-189.96600341796875,0.0888671875,0.0,0.0,0.0008660983294248581,1709.82297126,43905.79783484186,0.017153335735201836,33331200.0,0.0,0.0,0.0,1774211548.4083853,0.0,164.71023559570312,0.0,0.0
56.5556640625,0.0,33585152.0,,-225.76412963867188,0.0634765625,0.0,0.0,0.0008616188424639404,1718.605374566,44253.96765035094,0.0135507108643651,33585152.0,0.0,0.0,0.0,1774211557.1357696,0.0,209.11312866210938,0.0,0.0
39.7587890625,0.0,33839104.0,,-158.66659545898438,0.0498046875,0.0,0.0,0.0005613230750896037,1727.334290182,44046.21958098376,0.00907225627452135,33839104.0,0.0,0.0,0.0,1774211565.9181566,0.0,138.900634765625,0.0,0.0
73.73046875,0.0,34093056.0,"{'_type': 'html-file', 'sha256': '5b99b0d882513010db3d6c7f585f9c644442b28e2f27378a7b495cf878f269df', 'path': 'media/html/render_34093056_5b99b0d882513010db3d.html', 'size': 4061829.0}",-294.35693359375,0.44140625,0.0,0.0,0.0008871462196111679,1756.477703428,44279.61660101677,-0.0009356369264423847,34093056.0,0.0,0.0,0.0,1774211603.7909098,0.0,251.64019775390625,0.0,0.0
42.5390625,0.0,34347008.0,,-169.82395935058594,0.0,0.0,0.0,0.0010352481622248888,1765.426716102,44122.76564177539,-0.005242513958364725,34347008.0,0.0,0.0,0.0,1774211603.9942229,0.0,148.66563415527344,0.0,0.0
61.4091796875,0.0,34600960.0,,-245.30795288085938,0.0556640625,0.0,0.0,0.0010927751427516341,1774.214653491,44191.69296422116,-0.0024197930470108986,34600960.0,0.0,0.0,0.0,1774211612.7394075,0.0,217.56935119628906,0.0,0.0
48.4853515625,0.0,34854912.0,,-193.71066284179688,0.0458984375,0.0,0.0,0.0011164776515215635,1782.930586683,44043.970264759555,-0.008060768246650696,34854912.0,0.0,0.0,0.0,1774211621.5273938,0.0,170.24327087402344,0.0,0.0
75.8212890625,0.0,35108864.0,,-303.08404541015625,0.0107421875,0.0,0.0,0.0007379627786576748,1791.723873877,44367.93145869662,0.0003993297286797315,35108864.0,0.0,0.0,0.0,1774211630.243333,0.0,270.20001220703125,0.0,0.0
119.4248046875,0.0,35362816.0,"{'path': 'media/html/render_35362816_cd0a4412407b59c54491.html', 'size': 4096417.0, '_type': 'html-file', 'sha256': 'cd0a4412407b59c544918eb0cd1021c2f7334cc638eaea858f501cc8039b6f68'}",-477.4873046875,0.0205078125,0.0,0.0,0.0005510232294909656,1820.629600543,44009.36523779063,0.0011816646438091993,35362816.0,0.0,0.0,0.0,1774211667.9428904,0.0,420.76812744140625,0.0,0.0
107.29296875,0.0,35616768.0,,-429.0284729003906,0.044921875,0.0,0.0,0.0006532248808071017,1829.654729601,44194.49649141587,0.003312828950583935,35616768.0,0.0,0.0,0.0,1774211668.1555977,0.0,403.0628662109375,0.0,0.0
170.15234375,0.0,35870720.0,,-680.4428100585938,0.02734375,0.0,0.0,0.0005144631140865386,1838.374526362,43889.78507735945,0.0015691507142037153,35870720.0,0.0,0.0,0.0,1774211676.9674578,0.0,579.6103515625,0.0,0.0
93.2822265625,0.0,36124672.0,,-372.74969482421875,0.1630859375,0.0,0.0,0.0009337692754343152,1847.148419483,44332.09977570324,-0.003912921529263258,36124672.0,0.0,0.0,0.0,1774211685.6868477,0.0,324.6371154785156,0.0,0.0
90.951171875,0.0,36378624.0,,-363.3868103027344,0.4931640625,0.0,0.0,0.00039188421214930713,1855.878311938,44111.08766066622,0.005734327714890242,36378624.0,0.0,0.0,0.0,1774211694.4612494,0.0,314.4874267578125,0.0,0.0
150.927734375,0.0,36632576.0,"{'size': 4097005.0, '_type': 'html-file', 'sha256': 'ce8f891752a873b2e0a718b1a7d7687b4c7d5a822fdca7faad0a878a345f76dd', 'path': 'media/html/render_36632576_ce8f891752a873b2e0a7.html'}",-603.4473266601562,0.103515625,0.0,0.0,0.0005433664191514254,1883.745330327,44227.46138716738,0.005934650544077158,36632576.0,0.0,0.0,0.0,1774211731.05862,0.0,503.48614501953125,0.0,0.0
146.619140625,0.0,36886528.0,,-586.2749633789062,0.509765625,0.0,0.0,0.0005762697546742857,1892.669583725,44097.36010018816,0.005497396923601627,36886528.0,0.0,0.0,0.0,1774211731.2417424,0.0,517.68408203125,0.0,0.0
47.0546875,0.0,37140480.0,,-188.03335571289062,0.345703125,0.0,0.0,0.0004278351552784443,1901.408949324,44217.63504041372,0.009554690681397915,37140480.0,0.0,0.0,0.0,1774211739.982241,0.0,158.76510620117188,0.0,0.0
35.8076171875,0.0,37394432.0,,-143.056396484375,0.3056640625,0.0,0.0,0.00025506349629722536,1910.131803888,44382.26815000918,0.007976419292390347,37394432.0,0.0,0.0,0.0,1774211748.7217927,0.0,122.63587188720703,0.0,0.0
65.478515625,0.0,37648384.0,,-261.5570068359375,0.1640625,0.0,0.0,0.00037558010080829263,1918.897454522,44314.8951581294,0.0032218811102211475,37648384.0,0.0,0.0,0.0,1774211757.4444215,0.0,227.83892822265625,0.0,0.0
113.8662109375,0.0,37902336.0,"{'path': 'media/html/render_37902336_acc3de4e7b4543e27b7c.html', 'size': 4079989.0, '_type': 'html-file', 'sha256': 'acc3de4e7b4543e27b7ce6fb2b5b326b863b382143cd27064a969f1db1e75533'}",-455.1669921875,0.099609375,0.0,0.0,0.00018129417730960995,1948.43104863,44184.10377312039,0.003659867448732257,37902336.0,0.0,0.0,0.0,1774211795.7443159,0.0,410.6683349609375,0.0,0.0
61.2421875,0.0,38156288.0,,-244.57455444335938,2.361328125,0.0,0.0,0.00011070007894886658,1957.434975764,44350.981566196664,0.00348220719024539,38156288.0,0.005859375,0.0009765625,0.005859375,1774211795.9343882,0.0,207.97662353515625,0.0,0.0
95.8623046875,0.0,38410240.0,,-382.98614501953125,0.1630859375,0.0,0.0,0.00016536634939257056,1966.163889699,43901.05122493257,0.0008218148141168058,38410240.0,0.0166015625,0.0009765625,0.0166015625,1774211804.747619,0.0,345.503662109375,0.0,0.0
368.75,0.0,38664192.0,,-1473.978271484375,18.544921875,0.0,0.0,0.00016193422197829932,1974.947909756,44263.320867595285,-0.0005024104611948133,38664192.0,0.1484375,0.001953125,0.1484375,1774211813.4765263,0.0,1235.04150390625,0.0,0.0
697.244140625,0.0,38918144.0,,-2788.33935546875,3.748046875,0.0,0.0,0.00012874638196080923,1983.684713424,44022.11014083868,0.0029750291723757982,38918144.0,0.0,0.0,0.0,1774211822.2604775,0.0,2413.390380859375,0.0,0.0
449.796875,0.0,39172096.0,"{'path': 'media/html/render_39172096_3af3e37b740d6bc6b54d.html', 'size': 3958977.0, '_type': 'html-file', 'sha256': '3af3e37b740d6bc6b54d72c2cb513c3b8c8abd76ed6e0efbb10bb8c94b70ec13'}",-1798.496337890625,4.9990234375,0.0,0.0,0.00019357276323717088,2012.890196592,44183.834349762285,0.0034851660020649433,39172096.0,0.0625,0.0009765625,0.0625,1774211860.2035034,0.0,1558.303955078125,0.0,0.0
554.1943359375,0.0,39426048.0,,-2215.6611328125,3.87109375,0.0,0.0,0.0002067096356768161,2021.906826971,44075.87191400133,0.010092534124851227,39426048.0,0.431640625,0.001953125,0.431640625,1774211860.4424415,0.0,1899.795166015625,0.0,0.0
455.87890625,0.0,39680000.0,,-1822.66943359375,6.255859375,0.0,0.0,0.0002906213339883834,2030.68611026,43980.88097155066,0.015187910757958889,39680000.0,0.0,0.0,0.0,1774211869.2196054,0.0,1611.678955078125,0.0,0.0
563.443359375,0.0,39933952.0,,-2253.1005859375,3.46484375,0.0,0.0,0.0005870027234777808,2039.409918958,44094.592613217734,0.01355612464249134,39933952.0,0.0,0.0,0.0,1774211877.9984353,0.0,2037.7960205078125,0.0,0.0
593.1845703125,0.0,40187904.0,,-2371.67724609375,3.35546875,0.0,0.0,0.00042858097003772855,2048.180676287,44292.48906539043,0.02305419184267521,40187904.0,0.1298828125,0.0029296875,0.1298828125,1774211886.7227068,0.0,2088.026611328125,0.0,0.0
515.8994140625,0.0,40441856.0,"{'_type': 'html-file', 'sha256': 'f24215853b5af50385349d9027d819b644efd513c5c8c2597297f91e3a85f16a', 'path': 'media/html/render_40441856_f24215853b5af5038534.html', 'size': 3954233.0}",-2063.01904296875,4.8173828125,0.0,0.0,0.0003090295649599284,2075.862326918,44144.370938877386,0.026575524359941483,40441856.0,0.00390625,0.0009765625,0.00390625,1774211923.1756158,0.0,1793.739013671875,0.0,0.0
391.4736328125,0.0,40695808.0,,-1564.843994140625,5.4130859375,0.0,0.0,0.00041423068614676595,2084.870452356,44256.70369176664,0.027464890852570534,40695808.0,0.0,0.0,0.0,1774211923.363143,0.0,1376.8782958984375,0.0,0.0
189.1171875,0.0,40949760.0,,-756.0404052734375,0.466796875,0.0,0.0,0.0002148420608136803,2093.607097736,43868.903376476606,0.030570516362786293,40949760.0,0.0,0.0,0.0,1774211932.183155,0.0,717.2305908203125,0.0,0.0
49.4501953125,0.0,41203712.0,,-197.41754150390625,8.7548828125,0.0,0.0,0.0002557738625910133,2102.384663775,44194.39930630081,0.03196989744901657,41203712.0,0.955078125,0.0009765625,0.955078125,1774211940.9199104,0.0,153.47769165039062,0.0,0.0
58.7099609375,0.0,41457664.0,,-234.41683959960938,0.3076171875,0.0,0.0,0.00038218533154577017,2111.126074376,44101.28191009739,0.030374938622117043,41457664.0,0.001953125,0.0009765625,0.001953125,1774211949.6975045,0.0,219.03846740722656,0.0,0.0
53.3037109375,0.0,41711616.0,"{'path': 'media/html/render_41711616_4341a2f8a3d3d3f318ca.html', 'size': 4058697.0, '_type': 'html-file', 'sha256': '4341a2f8a3d3d3f318ca14f85b8cb2b34132d313583c94d24029d47091689423'}",-212.75271606445312,2.603515625,0.0,0.0,0.0004026129608973861,2140.691147163,44175.81546913501,0.03826531395316124,41711616.0,0.046875,0.0009765625,0.046875,1774211988.004354,0.0,181.24111938476562,0.0,0.0
35.6044921875,0.0,41965568.0,,-142.14279174804688,1.0244140625,0.0,0.0,0.0003734678612090647,2149.665379368,43985.98089628829,0.04211295396089554,41965568.0,0.0048828125,0.0009765625,0.0048828125,1774211988.1841345,0.0,124.33720397949219,0.0,0.0
70.5205078125,0.0,42219520.0,,-281.6531982421875,0.248046875,0.0,0.0,0.0004330557130742818,2158.4343578,44057.91426270226,0.04279386252164841,42219520.0,0.0,0.0,0.0,1774211996.9780018,0.0,230.3760223388672,0.0,0.0
25.97265625,0.0,42473472.0,,-103.63079833984375,0.27734375,0.0,0.0,0.000570239091757685,2167.174709899,44178.01780588915,0.04144251346588135,42473472.0,0.0,0.0,0.0,1774212005.7468688,0.0,93.03897094726562,0.0,0.0
49.9873046875,0.0,42727424.0,,-199.5419158935547,1.224609375,0.0,0.0,0.0005828533321619034,2175.940095785,44169.80871344811,0.04445081576704979,42727424.0,0.0,0.0,0.0,1774212014.4870918,0.0,160.8953399658203,0.0,0.0
33.240234375,0.0,42981376.0,"{'path': 'media/html/render_42981376_c2ab8df0c4b1b216f5b0.html', 'size': 4026981.0, '_type': 'html-file', 'sha256': 'c2ab8df0c4b1b216f5b06aca0d84c8cc5318e939cd9720fe8ddb5f895c8d0ddf'}",-132.62136840820312,0.0908203125,0.0,0.0,0.0005920817493461072,2205.561075632,44194.965919876864,0.04495003819465637,42981376.0,0.0,0.0,0.0,1774212052.874367,0.0,110.79315185546875,0.0,0.0
25.8720703125,0.0,43235328.0,,-103.2066421508789,0.1357421875,0.0,0.0,0.0006438478012569249,2214.615195564,44336.430699844626,0.043118640780448914,43235328.0,0.0,0.0,0.0,1774212053.0984187,0.0,91.65071868896484,0.0,0.0
16.2919921875,0.0,43489280.0,,-65.01226806640625,0.0185546875,0.0,0.0,0.0006674706237390637,2223.350145623,43786.58826797764,0.044671978801488876,43489280.0,0.0,0.0,0.0,1774212061.9279416,0.0,58.55255126953125,0.0,0.0
15.33984375,0.0,43743232.0,,-61.22990036010742,1.0537109375,0.0,0.0,0.0006813965155743062,2232.119826893,44210.769104474406,0.04918763041496277,43743232.0,0.0,0.0,0.0,1774212070.6629992,0.0,52.8519172668457,0.0,0.0
13.7275390625,0.0,43997184.0,,-54.823753356933594,1.015625,0.0,0.0,0.0007943506352603436,2240.829202782,44146.02855372413,0.04956666752696037,43997184.0,0.0,0.0,0.0,1774212079.4325583,0.0,47.19597625732422,0.0,0.0
13.2353515625,0.0,44251136.0,"{'sha256': '14d101e310792dceaa7a05b1d48c135816e8a3793266164f5acdaf9dad71ca12', 'path': 'media/html/render_44251136_14d101e310792dceaa7a.html', 'size': 4090129.0, '_type': 'html-file'}",-52.82745361328125,0.23046875,0.0,0.0,0.0009895565453916788,2268.686942144,44403.982156897044,0.048151325434446335,44251136.0,0.0302734375,0.0009765625,0.0302734375,1774212116.0002553,0.0,47.469627380371094,0.0,0.0
12.1767578125,0.0,44505088.0,,-48.62087631225586,1.4970703125,0.0,0.0,0.0012965076602995396,2277.624611519,44187.82471741767,0.05207879841327667,44505088.0,0.0263671875,0.0009765625,0.0263671875,1774212116.1904652,0.0,38.75251770019531,0.0,0.0
11.3955078125,0.0,44759040.0,,-45.505470275878906,0.9521484375,0.0,0.0,0.0016018474707379937,2286.393422757,44171.04693501831,0.055709268897771835,44759040.0,0.0,0.0,0.0,1774212124.9370086,0.0,39.484397888183594,0.0,0.0
10.8505859375,0.0,45012992.0,,-43.342628479003906,0.009765625,0.0,0.0,0.0015043960884213448,2295.120434084,44145.23632270979,0.06128566339612007,45012992.0,0.0,0.0,0.0,1774212133.7062433,0.0,38.09381866455078,0.0,0.0
10.51953125,0.0,45266944.0,,-42.02141189575195,0.0048828125,0.0,0.0,0.001273596310056746,2303.89817188,44253.7893045576,0.056613948196172714,45266944.0,0.0,0.0,0.0,1774212142.4332938,0.0,37.10576629638672,0.0,0.0
9.892578125,0.0,45520896.0,"{'size': 4002993.0, '_type': 'html-file', 'sha256': '25b2024ec985836db4a65f8f8346d52dfd5673690e0eb7c988ea22f5241d0b7d', 'path': 'media/html/render_45520896_25b2024ec985836db4a6.html'}",-39.52894973754883,0.0078125,0.0,0.0,0.0018893445376306772,2333.549227827,44136.70105970989,0.04956082999706268,45520896.0,0.0,0.0,0.0,1774212180.862478,0.0,35.98788833618164,0.0,0.0
9.7265625,0.0,45774848.0,,-38.866371154785156,0.13671875,0.0,0.0,0.002231919439509511,2342.56558118,44350.67501711733,0.05248964950442314,45774848.0,0.0,0.0,0.0,1774212181.0734923,0.0,34.3137321472168,0.0,0.0
