eval/episode_dist,eval/episode_success_easy,eval/episode_success_hard,training/sps,eval/episode_success_any,eval/episode_reward_ctrl,_timestamp,eval/episode_success,_step,eval/episode_reward_survive,eval/episode_reward,training/critic_loss,eval/episode_reward_near,step,training/log_alpha,training/alpha_loss,render,_runtime,training/entropy,eval/episode_reward_dist,training/actor_loss
2269.0126953125,1.1220703125,0.0,44572.27262691097,0.0,-2663.47607421875,1774229482.5745206,0.0,25712640.0,666.072265625,0.0,0.0006794146611355245,0.0,25712640.0,0.0,0.0,,1317.508709113,0.0,0.0,0.014568663202226162
1699.519775390625,2.94140625,0.0,44794.92210760796,0.0,-1968.157470703125,1774229491.235515,0.0,25966592.0,492.201171875,0.0,0.0010031675919890404,0.0,25966592.0,0.0,0.0,,1326.199000064,0.0,0.0,0.006275876425206661
1537.4464111328125,2.2607421875,0.0,44823.020370946186,0.0,-1702.58740234375,1774229499.9257684,0.0,26220544.0,425.9365234375,0.0,0.00038381628110073507,0.0,26220544.0,0.0,0.0,,1334.847985185,0.0,0.0,0.015449078753590584
1255.409912109375,1.1435546875,0.0,44880.63892354412,0.0,-1415.498046875,1774229537.176457,0.0,26474496.0,354.1328125,0.0,0.00023691232490818948,0.0,26474496.0,0.0,0.0,"{'path': 'media/html/render_26474496_e574d70cd522e5242aa3.html', 'size': 4029697.0, '_type': 'html-file', 'sha256': 'e574d70cd522e5242aa3448c3d6d2b92cd786bcece80527a064bfaa04db6d0d5'}",1363.448947576,0.0,0.0,0.017175817862153053
1833.2615966796875,9.59765625,0.0,44667.968663744665,0.0009765625,-2049.83935546875,1774229537.392909,0.001953125,26728448.0,512.96875,0.001953125,0.0006340719992294908,0.0,26728448.0,0.0,0.0,,1372.372025356,0.0,0.0,0.010191223584115505
2076.45458984375,3.7451171875,0.0,44433.61412935947,0.0,-2453.244140625,1774229546.0991416,0.0,26982400.0,613.72265625,0.0,0.00033613963751122355,0.0,26982400.0,0.0,0.0,,1381.110768612,0.0,0.0,0.00956792663782835
2587.7333984375,2.3642578125,0.0,44412.806301799734,0.0,-3025.06396484375,1774229554.8373294,0.0,27236352.0,756.6181640625,0.0,0.0003595267771743238,0.0,27236352.0,0.0,0.0,,1389.772028098,0.0,0.0,0.01306753046810627
2449.077392578125,0.9482421875,0.0,44723.18905554147,0.0,-2850.03515625,1774229563.4989986,0.0,27490304.0,712.833984375,0.0,0.0006933063850738108,0.0,27490304.0,0.0,0.0,,1398.502237547,0.0,0.0,0.009137327782809734
2435.293701171875,10.875,0.0,44446.422362817946,0.001953125,-2858.8017578125,1774229600.6912766,0.048828125,27744256.0,714.9677734375,0.048828125,0.0008517283131368458,0.0,27744256.0,0.0,0.0,"{'size': 3892749.0, '_type': 'html-file', 'sha256': '9e8607553f80aee49bb40fd659496e44e93bcb8888bdffbd5ba9d2ca80fad458', 'path': 'media/html/render_27744256_9e8607553f80aee49bb4.html'}",1426.963828143,0.0,0.0,0.009977864101529121
2656.00146484375,5.1357421875,0.0,44648.06182769974,0.0,-3064.376953125,1774229600.875531,0.0,27998208.0,766.3408203125,0.0,0.0008350852876901627,0.0,27998208.0,0.0,0.0,,1435.895943087,0.0,0.0,0.0188621673732996
2682.728271484375,0.966796875,0.0,44397.83176938394,0.0,-3119.7666015625,1774229609.6229384,0.0,28252160.0,780.099609375,0.0,0.0007184981368482113,0.0,28252160.0,0.0,0.0,,1444.540643076,0.0,0.0,0.02665862813591957
2144.916748046875,5.216796875,0.0,44901.20990063283,0.0,-2442.309326171875,1774229618.2675998,0.0,28506112.0,610.8154296875,0.0,0.0008749992121011019,0.0,28506112.0,0.0,0.0,,1453.255760308,0.0,0.0,0.020933542400598526
1798.4852294921875,7.0400390625,0.0,44592.53756345785,0.0,-2092.5869140625,1774229626.9827428,0.0,28760064.0,523.3486328125,0.0,0.001081364694982767,0.0,28760064.0,0.0,0.0,,1461.901099881,0.0,0.0,0.016872886568307877
1602.5599365234375,1.0556640625,0.0,44917.43136964756,0.0009765625,-1860.359375,1774229664.656169,0.0048828125,29014016.0,465.23046875,0.0048828125,0.00106071459595114,0.0,29014016.0,0.0,0.0,"{'size': 4037049.0, '_type': 'html-file', 'sha256': 'a8b7cfb84d67ab9d0433a618b0ded9e7436352b841d216ec8fae8925d66c6c2c', 'path': 'media/html/render_29014016_a8b7cfb84d67ab9d0433.html'}",1490.928672328,0.0,0.0,0.009003685787320137
1839.588623046875,6.6416015625,0.0,44757.0078600587,0.0,-2182.95947265625,1774229664.8456519,0.0,29267968.0,545.9375,0.0,0.0015383389545604587,0.0,29267968.0,0.0,0.0,,1499.795481995,0.0,0.0,0.007884470745921135
2276.642578125,5.59765625,0.0,44744.48240192106,0.0,-2650.48681640625,1774229673.5223076,0.0,29521920.0,662.7509765625,0.0,0.0009613482980057597,0.0,29521920.0,0.0,0.0,,1508.488577595,0.0,0.0,0.018839156255126
2504.2578125,2.9833984375,0.0,44736.170437220055,0.0,-2846.9658203125,1774229682.2152135,0.0,29775872.0,711.841796875,0.0,0.0011586659820750356,0.0,29775872.0,0.0,0.0,,1517.12102345,0.0,0.0,0.020036133006215096
1723.156982421875,7.185546875,0.0,45018.22024472726,0.0009765625,-1943.11279296875,1774229690.8478851,0.00390625,30029824.0,485.9111328125,0.00390625,0.0009734088671393692,0.0,30029824.0,0.0,0.0,,1525.80714663,0.0,0.0,0.031088052317500114
1538.616943359375,4.0224609375,0.0,44789.621584526714,0.0,-1800.5809326171875,1774229728.1936696,0.0,30283776.0,450.2783203125,0.0,0.0011424716794863343,0.0,30283776.0,0.0,0.0,"{'path': 'media/html/render_30283776_eaa3ee79a87f5d481ecb.html', 'size': 4000409.0, '_type': 'html-file', 'sha256': 'eaa3ee79a87f5d481ecbad29b04a20ee353e5eff9114a6a4a60c5bd59967e6ae'}",1554.466187539,0.0,0.0,0.03440946713089943
1135.623046875,15.060546875,0.0,45063.467577566335,0.0,-1402.8253173828125,1774229728.4027197,0.0,30537728.0,350.8349609375,0.0,0.0007168833399191499,0.0,30537728.0,0.0,0.0,,1563.385374276,0.0,0.0,0.04537125676870346
1155.8232421875,3.8427734375,0.0,44699.6423282935,0.0,-1395.03955078125,1774229737.1122913,0.0,30791680.0,348.87109375,0.0,0.0008194271940737963,0.0,30791680.0,0.0,0.0,,1571.991819119,0.0,0.0,0.03828101605176926
1817.84375,3.66796875,0.0,45181.58112508915,0.0,-2101.39404296875,1774229745.7187238,0.0,31045632.0,525.4345703125,0.0,0.0011176118860021234,0.0,31045632.0,0.0,0.0,,1580.661699889,0.0,0.0,0.029553266242146492
2245.74951171875,7.2529296875,0.0,44926.320560401444,0.0,-2558.059326171875,1774229754.3886206,0.0,31299584.0,639.6103515625,0.0,0.0015026701148599386,0.0,31299584.0,0.0,0.0,,1589.276495185,0.0,0.0,0.01770491898059845
1659.21875,0.962890625,0.0,45122.5760837342,0.0,-1893.4326171875,1774229791.5370028,0.0,31553536.0,473.373046875,0.0,0.0013378976145759225,0.0,31553536.0,0.0,0.0,"{'path': 'media/html/render_31553536_56236e2a90e5eeabe37e.html', 'size': 4034093.0, '_type': 'html-file', 'sha256': '56236e2a90e5eeabe37ea56a57a256ea5677c9011bea808f627c41b436577bf8'}",1617.809536622,0.0,0.0,0.02020583301782608
1091.3804931640625,0.0,0.0,44759.49423218536,0.0,-1199.2894287109375,1774229791.718515,0.0,31807488.0,299.888671875,0.0,0.0011440064990893006,0.0,31807488.0,0.0,0.0,,1626.630581542,0.0,0.0,0.013651748187839985
1480.6617431640625,1.8603515625,0.0,44969.486513167656,0.0,-1686.951171875,1774229800.357482,0.0,32061440.0,421.90625,0.0,0.0012060763547196984,0.0,32061440.0,0.0,0.0,,1635.300933619,0.0,0.0,0.01641933247447014
1637.6044921875,0.0,0.0,44938.71673613736,0.0,-1899.442626953125,1774229809.0279677,0.0,32315392.0,474.9345703125,0.0,0.0011470754398033023,0.0,32315392.0,0.0,0.0,,1643.912822445,0.0,0.0,0.011414982378482819
1338.84912109375,0.20703125,0.0,45135.60486340735,0.0,-1472.04150390625,1774229817.6398036,0.0,32569344.0,368.078125,0.0,0.0011757815955206752,0.0,32569344.0,0.0,0.0,,1652.622518288,0.0,0.0,0.007508790586143732
1724.261474609375,3.8134765625,0.0,44627.10319888804,0.001953125,-1938.914794921875,1774229854.2205887,0.0068359375,32823296.0,484.8134765625,0.0068359375,0.0018024774035438895,0.0,32823296.0,0.0,0.0,"{'_type': 'html-file', 'sha256': '74c81740a3ee45c6117b0e0ee64ea34d334319f4e114c8647a542ca75c03ba92', 'path': 'media/html/render_32823296_74c81740a3ee45c6117b.html', 'size': 3998385.0}",1680.493141985,0.0,0.0,-0.0006097762379795313
2721.59423828125,1.3310546875,0.0,44891.5397797383,0.0,-3090.05126953125,1774229854.4251378,0.0,33077248.0,772.6494140625,0.0,0.0014310636324808002,0.0,33077248.0,0.0,0.0,,1689.405155144,0.0,0.0,0.013697167858481407
2515.50048828125,2.748046875,0.0,44698.92389186082,0.0,-2833.208984375,1774229863.1319368,0.0,33331200.0,708.38671875,0.0,0.002019204432144761,0.0,33331200.0,0.0,0.0,,1698.048759354,0.0,0.0,0.006229478400200605
2345.8984375,4.8583984375,0.0,44955.346688949525,0.0009765625,-2693.683349609375,1774229871.7757328,0.0498046875,33585152.0,673.5078125,0.0498046875,0.0018767135916277766,0.0,33585152.0,0.0,0.0,,1706.740061088,0.0,0.0,0.017813699319958687
2423.135498046875,0.115234375,0.0,44759.58827588717,0.0009765625,-2779.119384765625,1774229880.4668746,0.0498046875,33839104.0,694.8779296875,0.0498046875,0.0012777649099007249,0.0,33839104.0,0.0,0.0,,1715.364066372,0.0,0.0,0.03562575578689575
2118.05517578125,0.2998046875,0.0,45041.486783287044,0.0,-2422.35400390625,1774229918.3687475,0.0,34093056.0,605.6982421875,0.0,0.0012648454867303371,0.0,34093056.0,0.0,0.0,"{'size': 4025733.0, '_type': 'html-file', 'sha256': '5ce24a8221624cba2302d9f7777c066f857223aad2c41df02d8035467adc3a8d', 'path': 'media/html/render_34093056_5ce24a8221624cba2302.html'}",1744.641264954,0.0,0.0,0.02728763408958912
1048.735107421875,8.21875,0.0,44898.645304197635,0.001953125,-1230.53857421875,1774229918.6267006,0.009765625,34347008.0,307.7685546875,0.009765625,0.0012618043692782521,0.0,34347008.0,0.0,0.0,,1753.569335386,0.0,0.0,0.0313575379550457
809.4951171875,4.3935546875,0.0,44809.01961530653,0.0,-933.1107177734375,1774229927.2961977,0.0,34600960.0,233.369140625,0.0,0.0011051485780626535,0.0,34600960.0,0.0,0.0,,1762.248315768,0.0,0.0,0.023300981149077415
1957.103759765625,4.8623046875,0.0,44856.406666370756,0.0009765625,-2280.158935546875,1774229935.9752135,0.0048828125,34854912.0,570.16015625,0.0048828125,0.0009872452355921268,0.0,34854912.0,0.0,0.0,,1770.865062525,0.0,0.0,0.015975596383213997
2056.931640625,5.646484375,0.0,45138.066529955264,0.0009765625,-2420.5498046875,1774229944.592003,0.919921875,35108864.0,605.2705078125,0.919921875,0.0009463580208830535,0.0,35108864.0,0.0,0.0,,1779.623553277,0.0,0.0,0.017149288207292557
1963.5443115234375,0.19921875,0.0,44255.90196717063,0.0,-2223.086669921875,1774229981.8701518,0.0,35362816.0,555.8701171875,0.0,0.0007679044501855969,0.0,35362816.0,0.0,0.0,"{'size': 3952749.0, '_type': 'html-file', 'sha256': '19dbcf80f9324c5a29b506b23e54f688d5c2bc7dc8ebdf109fdef7ff9c1f6087', 'path': 'media/html/render_35362816_19dbcf80f9324c5a29b5.html'}",1808.142684571,0.0,0.0,0.009906845167279243
2160.89404296875,2.9306640625,0.0,45026.07015650817,0.0009765625,-2523.411865234375,1774229982.057752,0.8828125,35616768.0,630.9560546875,0.8828125,0.0009744075941853225,0.0,35616768.0,0.0,0.0,,1817.094996474,0.0,0.0,0.01364210993051529
1971.085205078125,2.0703125,0.0,44210.50853089258,0.0009765625,-2193.76220703125,1774229990.8218052,0.044921875,35870720.0,548.5087890625,0.044921875,0.0009090827079489827,0.0,35870720.0,0.0,0.0,,1825.712329204,0.0,0.0,0.014667029492557049
1951.10595703125,2.392578125,0.0,45102.5504547446,0.0009765625,-2245.5830078125,1774229999.4392686,0.1748046875,36124672.0,561.5283203125,0.1748046875,0.001499673817306757,0.0,36124672.0,0.0,0.0,,1834.43912454,0.0,0.0,0.007924528792500496
2465.62548828125,5.0537109375,0.0,44469.45235675363,0.0009765625,-2898.3349609375,1774230008.1660986,0.583984375,36378624.0,724.775390625,0.583984375,0.0013484843075275421,0.0,36378624.0,0.0,0.0,,1843.075328546,0.0,0.0,0.003956777974963188
2024.1279296875,3.7314453125,0.0,44985.26908348257,0.0,-2368.109619140625,1774230044.55228,0.0,36632576.0,592.17578125,0.0,0.0012114765122532845,0.0,36632576.0,0.0,0.0,"{'sha256': '83b71512f76b46c8cbfdb2dd29417e86cd51719d9326f15c04030ee8ec1b14ba', 'path': 'media/html/render_36632576_83b71512f76b46c8cbfd.html', 'size': 3927193.0, '_type': 'html-file'}",1870.824823184,0.0,0.0,0.007218412589281797
2320.09521484375,4.427734375,0.0,44581.15446247085,0.0,-2658.4609375,1774230044.762959,0.0,36886528.0,664.7685546875,0.0,0.0014745829394087195,0.0,36886528.0,0.0,0.0,,1879.717271091,0.0,0.0,0.01442333310842514
2278.388671875,2.7138671875,0.0,44720.216663869774,0.0,-2598.7822265625,1774230053.44413,0.0,37140480.0,649.8818359375,0.0,0.0018155304715037346,0.0,37140480.0,0.0,0.0,,1888.4367333,0.0,0.0,0.01482754573225975
686.3892822265625,3.1640625,0.0,44588.21245761009,0.0,-783.128173828125,1774230062.1635027,0.0,37394432.0,195.845703125,0.0,0.0009224793757312,0.0,37394432.0,0.0,0.0,,1897.072383524,0.0,0.0,0.03840835019946098
984.388916015625,2.0791015625,0.0,45002.0000603321,0.0,-1197.5609130859375,1774230070.7992291,0.0,37648384.0,299.4580078125,0.0,0.0006071854149922729,0.0,37648384.0,0.0,0.0,,1905.783624395,0.0,0.0,0.03896278515458107
1390.2196044921875,4.5615234375,0.0,44600.254650316245,0.0,-1658.71435546875,1774230108.823289,0.0,37902336.0,414.8076171875,0.0,0.00048310207785107195,0.0,37902336.0,0.0,0.0,"{'size': 4103885.0, '_type': 'html-file', 'sha256': '072d4459c484f928d9342ebe6f8947efb9368b510fece6a917ee6932d629db77', 'path': 'media/html/render_37902336_072d4459c484f928d934.html'}",1935.095822019,0.0,0.0,0.032605431973934174
2741.64013671875,3.66796875,0.0,44921.56861158038,0.0,-3118.721435546875,1774230109.0884342,0.0,38156288.0,779.8447265625,0.0,0.0007293450180441141,0.0,38156288.0,0.0,0.0,,1944.092187983,0.0,0.0,0.030490946024656296
1836.884521484375,0.107421875,0.0,44557.46251810647,0.0,-2064.117431640625,1774230117.8191168,0.0,38410240.0,516.2265625,0.0,0.0007269842899404466,0.0,38410240.0,0.0,0.0,,1952.747863575,0.0,0.0,0.025600241497159004
1321.920654296875,3.87109375,0.0,44837.64140188027,0.0,-1485.8280029296875,1774230126.4747727,0.0,38664192.0,371.615234375,0.0,0.0005809874273836613,0.0,38664192.0,0.0,0.0,,1961.454507416,0.0,0.0,0.020214585587382317
1327.652099609375,2.9521484375,0.0,44644.77381521912,0.0,-1485.2880859375,1774230135.1813703,0.0,38918144.0,371.4775390625,0.0,0.00042613776167854667,0.0,38918144.0,0.0,0.0,,1970.092938983,0.0,0.0,0.020566876977682114
515.899658203125,1.0439453125,0.0,44972.6231529707,0.0,-581.5194091796875,1774230172.552503,0.0,39172096.0,145.4443359375,0.0,0.0010979793732985854,0.0,39172096.0,0.0,0.0,"{'path': 'media/html/render_39172096_5fc458bfbebc2035a7cc.html', 'size': 4045957.0, '_type': 'html-file', 'sha256': '5fc458bfbebc2035a7cc7ea4bef9d3110e906ddbb6d955e981c9ab2ddc60dba5'}",1998.825155519,0.0,0.0,0.010579518042504787
1018.4736328125,0.947265625,0.0,44638.827803517925,0.0,-1122.71533203125,1774230172.7444537,0.0,39426048.0,280.7666015625,0.0,0.0012904199538752437,0.0,39426048.0,0.0,0.0,,2007.68151363,0.0,0.0,-0.0004532693128567189
990.94775390625,1.4736328125,0.0,44853.62430697873,0.0,-1110.3138427734375,1774230181.4084625,0.0,39680000.0,277.6611328125,0.0,0.0008359293569810688,0.0,39680000.0,0.0,0.0,,2016.416112039,0.0,0.0,0.00600825622677803
1326.066162109375,6.0439453125,0.0,44413.32852853814,0.0009765625,-1466.7554931640625,1774230190.1431158,0.0869140625,39933952.0,366.7978515625,0.0869140625,0.0005296538583934307,0.0,39933952.0,0.0,0.0,,2025.047288305,0.0,0.0,0.013370142318308353
805.2069091796875,3.6884765625,0.0,45057.65920928443,0.0009765625,-944.8126220703125,1774230198.7742615,0.7626953125,40187904.0,236.2998046875,0.7626953125,0.00045472561032511294,0.0,40187904.0,0.0,0.0,,2033.770311976,0.0,0.0,0.00957395974546671
761.1131591796875,1.5185546875,0.0,44523.89795691621,0.0009765625,-852.58935546875,1774230235.0446453,0.0361328125,40441856.0,213.271484375,0.0361328125,0.0004995852359570563,0.0,40441856.0,0.0,0.0,"{'path': 'media/html/render_40441856_cf35ce959bb532626d51.html', 'size': 4062925.0, '_type': 'html-file', 'sha256': 'cf35ce959bb532626d51fce112c0efd9d35a425a117255adb121b62550338108'}",2061.317186198,0.0,0.0,0.006278182379901409
1020.5103759765625,3.095703125,0.0,45016.15403218758,0.0,-1174.3099365234375,1774230235.2570052,0.0,40695808.0,293.7646484375,0.0,0.0005402572569437325,0.0,40695808.0,0.0,0.0,,2070.273086521,0.0,0.0,0.003461271058768034
749.0347900390625,4.3583984375,0.0,44439.12551132127,0.00390625,-866.4942626953125,1774230243.9999645,0.3330078125,40949760.0,216.8505859375,0.3330078125,0.00037945143412798643,0.0,40949760.0,0.0,0.0,,2078.935152935,0.0,0.0,0.004867378622293472
602.8963623046875,2.8779296875,0.0,44817.460505269424,0.0009765625,-711.8072509765625,1774230252.6619363,0.0078125,41203712.0,178.0703125,0.0078125,0.0003907160134986043,0.0,41203712.0,0.0,0.0,,2087.650838159,0.0,0.0,0.007209627889096737
938.9596557617188,0.3515625,0.0,44580.87084570241,0.0,-1103.4892578125,1774230261.3777997,0.0,41457664.0,275.9814453125,0.0,0.00026625217287801206,0.0,41457664.0,0.0,0.0,,2096.294589284,0.0,0.0,0.006956735160201788
1494.204833984375,5.9365234375,0.0,44926.00790129464,0.0009765625,-1801.831787109375,1774230299.4062274,0.0537109375,41711616.0,450.572265625,0.0537109375,0.00039827849832363427,0.0,41711616.0,0.0,0.0,"{'path': 'media/html/render_41711616_664ee155841c85494ff4.html', 'size': 4017821.0, '_type': 'html-file', 'sha256': '664ee155841c85494ff48104279e87d388c47494664b337bbe140949046a34ff'}",2125.678747152,0.0,0.0,0.0039008790627121925
1152.04150390625,22.6162109375,0.0,44636.76634044707,0.0009765625,-1387.4112548828125,1774230299.6775951,0.021484375,41965568.0,346.9970703125,0.021484375,0.0006286443676799536,0.0,41965568.0,0.0,0.0,,2134.677522783,0.0,0.0,0.0008748762775212526
828.7845458984375,1.97265625,0.0,44632.18952558558,0.0,-969.7469482421875,1774230308.4041739,0.0,42219520.0,242.5517578125,0.0,0.0006229343707673252,0.0,42219520.0,0.0,0.0,,2143.366791567,0.0,0.0,-0.0016171557363122702
1934.52978515625,10.2470703125,0.0,44774.27146288086,0.0,-2272.93017578125,1774230317.09378,0.0,42473472.0,568.33203125,0.0,0.0005885630962438881,0.0,42473472.0,0.0,0.0,,2152.012760765,0.0,0.0,0.003068482968956232
2303.72119140625,5.0634765625,0.0,44904.12500065344,0.0009765625,-2724.027587890625,1774230325.7397032,0.033203125,42727424.0,681.0712890625,0.033203125,0.0006588478572666645,0.0,42727424.0,0.0,0.0,,2160.725030563,0.0,0.0,5.4847045248607174e-05
1907.164794921875,6.7861328125,0.0,44596.43218323045,0.0,-2142.2529296875,1774230363.280718,0.0,42981376.0,535.6904296875,0.0,0.0006118692690506577,0.0,42981376.0,0.0,0.0,"{'path': 'media/html/render_42981376_811a38ac291e5e0a9096.html', 'size': 4000785.0, '_type': 'html-file', 'sha256': '811a38ac291e5e0a90964f81a97ca17f95b44f0858a0c06c525cf05f82ad975e'}",2189.553224486,0.0,0.0,0.00020699606102425605
2074.93359375,4.5498046875,0.0,45058.88480856026,0.0,-2362.47314453125,1774230363.4794934,0.0,43235328.0,590.763671875,0.0,0.0006109634414315224,0.0,43235328.0,0.0,0.0,,2198.51882543,0.0,0.0,0.004393214359879494
1969.582763671875,9.919921875,0.0,44244.19752212995,0.0,-2405.294921875,1774230372.2456284,0.0,43489280.0,601.4716796875,0.0,0.0009311589528806508,0.0,43489280.0,0.0,0.0,,2207.139172322,0.0,0.0,-0.002672333735972643
1587.05712890625,5.8203125,0.0,45100.83741827962,0.0,-1844.2158203125,1774230380.8661854,0.0,43743232.0,461.21875,0.0,0.0007773948018439114,0.0,43743232.0,0.0,0.0,,2215.82840094,0.0,0.0,0.006713601294904947
1634.746337890625,6.0517578125,0.0,44800.184315239974,0.0,-1954.482177734375,1774230389.5554307,0.0,43997184.0,488.7333984375,0.0,0.00038233245140872896,0.0,43997184.0,0.0,0.0,,2224.450441527,0.0,0.0,0.009525695815682411
1893.083984375,4.1083984375,0.0,45104.510007178855,0.0009765625,-2198.86328125,1774230425.733456,0.03125,44251136.0,549.9697265625,0.03125,0.0005477343802340329,0.0,44251136.0,0.0,0.0,"{'path': 'media/html/render_44251136_07344be1013a9dfc637d.html', 'size': 3941261.0, '_type': 'html-file', 'sha256': '07344be1013a9dfc637d69d661a70bd6800bd3f19971a09edd1321754e811008'}",2252.005924446,0.0,0.0,0.004967012442648411
2307.2099609375,14.2587890625,0.0,44663.45848771303,0.0009765625,-2722.170166015625,1774230425.924781,0.009765625,44505088.0,680.712890625,0.009765625,0.00038554659113287926,0.0,44505088.0,0.0,0.0,,2260.854820107,0.0,0.0,0.007075177505612373
2066.083984375,10.7998046875,0.0,44904.12500065344,0.0009765625,-2405.94873046875,1774230434.5818403,0.048828125,44759040.0,601.7080078125,0.048828125,0.00030406523728743196,0.0,44759040.0,0.0,0.0,,2269.541897437,0.0,0.0,0.009364635683596134
1741.78076171875,3.9052734375,0.0,44823.23540023987,0.0,-1950.30859375,1774230443.268891,0.0,45012992.0,487.681640625,0.0,0.0004173800116404891,0.0,45012992.0,0.0,0.0,,2278.207968285,0.0,0.0,0.007358130998909473
1557.096435546875,2.3125,0.0,44779.144781776944,0.0009765625,-1787.573974609375,1774230451.9348774,0.013671875,45266944.0,446.9833984375,0.013671875,0.00032769027166068554,0.0,45266944.0,0.0,0.0,,2286.893800391,0.0,0.0,0.010208073072135448
2441.98681640625,4.4072265625,0.0,44855.4565075502,0.0,-2832.158203125,1774230490.118737,0.0,45520896.0,708.13671875,0.0,0.0005127318436279893,0.0,45520896.0,0.0,0.0,"{'path': 'media/html/render_45520896_1779e2442c8932b75b19.html', 'size': 3935465.0, '_type': 'html-file', 'sha256': '1779e2442c8932b75b19fe3b3379e2ba2bf6cbbc6a2483254ae9955d6152fbfa'}",2316.391233755,0.0,0.0,0.006909338291734457
2310.85888671875,8.904296875,0.0,44962.512285700286,0.001953125,-2705.1982421875,1774230490.337207,0.095703125,45774848.0,676.396484375,0.095703125,0.001013447530567646,0.0,45774848.0,0.0,0.0,,2325.342243036,0.0,0.0,0.005174014717340469
2698.32958984375,7.431640625,0.0,44588.27405227847,0.001953125,-3041.4443359375,1774230499.0691602,0.8994140625,46028800.0,760.4609375,0.8994140625,0.001316340989433229,0.0,46028800.0,0.0,0.0,,2333.95890227,0.0,0.0,0.006680493708699942
2616.6748046875,1.9990234375,0.0,45087.85160262551,0.0,-2986.375,1774230507.6858664,0.0,46282752.0,746.671875,0.0,0.0008816900663077831,0.0,46282752.0,0.0,0.0,,2342.633467629,0.0,0.0,0.015557263046503067
2441.39501953125,0.8017578125,0.0,44919.56809174937,0.0,-2753.669189453125,1774230516.3604882,0.0,46536704.0,688.48046875,0.0,0.0007014240836724639,0.0,46536704.0,0.0,0.0,,2351.284103728,0.0,0.0,0.022350095212459564
2114.4794921875,2.6865234375,0.0,44891.40734124827,0.0,-2442.38037109375,1774230553.0510433,0.0,46790656.0,610.6611328125,0.0,0.0010892010759562254,0.0,46790656.0,0.0,0.0,"{'path': 'media/html/render_46790656_e9b2c18dd55435671cd1.html', 'size': 4024897.0, '_type': 'html-file', 'sha256': 'e9b2c18dd55435671cd1f3d103508fc2367c264fa5a2f2e58f08b9fad03ed5c0'}",2379.323550133,0.0,0.0,0.023342786356806755
1808.04296875,5.7705078125,0.0,44633.30792494477,0.0009765625,-2119.94140625,1774230553.3055828,0.78125,47044608.0,530.0302734375,0.78125,0.0008848303696140647,0.0,47044608.0,0.0,0.0,,2388.259866871,0.0,0.0,0.03052397072315216
1724.1654052734375,6.21484375,0.0,44660.17195227938,0.0009765625,-1963.442626953125,1774230561.9868605,0.0068359375,47298560.0,490.9365234375,0.0068359375,0.0008216685382649302,0.0,47298560.0,0.0,0.0,,2396.95117446,0.0,0.0,0.02952479012310505
1913.35107421875,5.408203125,0.0,44756.3966535393,0.0,-2230.540771484375,1774230570.6781948,0.0,47552512.0,557.716796875,0.0,0.0005045122816227376,0.0,47552512.0,0.0,0.0,,2405.566602046,0.0,0.0,0.03490816801786423
2411.073486328125,4.9404296875,0.0,45089.89767991584,0.0,-2785.374267578125,1774230579.293452,0.0,47806464.0,696.4794921875,0.0,0.0005554909002967179,0.0,47806464.0,0.0,0.0,,2414.285248682,0.0,0.0,0.03442014381289482
2263.47705078125,7.677734375,0.0,44571.261728646336,0.0009765625,-2630.643310546875,1774230616.9057732,0.0390625,48060416.0,657.7353515625,0.0390625,0.00033786226413212717,0.0,48060416.0,0.0,0.0,"{'path': 'media/html/render_48060416_dd8dc0aeae4ed3c891ab.html', 'size': 3966037.0, '_type': 'html-file', 'sha256': 'dd8dc0aeae4ed3c891ab06c260876ebfae69360f4546a0ac457efe5a313f2292'}",2443.178254915,0.0,0.0,0.0441119484603405
1672.623291015625,0.9609375,0.0,44899.63325425802,0.0,-1869.079345703125,1774230617.1034436,0.0,48314368.0,467.408203125,0.0,0.0004864324873778969,0.0,48314368.0,0.0,0.0,,2452.141988338,0.0,0.0,0.03937414288520813
2195.31298828125,7.29296875,0.0,44239.5538584203,0.0,-2567.05419921875,1774230625.8684855,0.0,48568320.0,641.896484375,0.0,0.0006998341414146125,0.0,48568320.0,0.0,0.0,,2460.742942271,0.0,0.0,0.035209160298109055
1674.461181640625,11.2861328125,0.0,45221.49895440727,0.0,-2007.765869140625,1774230634.4698975,0.0,48822272.0,502.0888671875,0.0,0.0006218001944944263,0.0,48822272.0,0.0,0.0,,2469.469359557,0.0,0.0,0.03292636573314667
1632.84521484375,4.0517578125,0.0,44480.00576478894,0.0009765625,-1906.7701416015625,1774230643.1963806,0.63671875,49076224.0,476.7666015625,0.63671875,0.00093950325390324,0.0,49076224.0,0.0,0.0,,2478.127630063,0.0,0.0,0.034776318818330765
2068.551025390625,8.4052734375,0.0,44833.6328301402,0.0009765625,-2309.986083984375,1774230681.4924634,0.0078125,49330176.0,577.6181640625,0.0078125,0.0009729943121783435,0.0,49330176.0,0.0,0.0,"{'path': 'media/html/render_49330176_3fa748e1bbc27dc6de09.html', 'size': 3980225.0, '_type': 'html-file', 'sha256': '3fa748e1bbc27dc6de09e34f1d639133ec21e17fd5010f307b986a0f07f1a157'}",2507.764954397,0.0,0.0,0.044078052043914795
2822.86572265625,6.3740234375,0.0,44659.09901724161,0.0009765625,-3202.00048828125,1774230681.7044542,0.04296875,49584128.0,800.6044921875,0.04296875,0.0006101023755036294,0.0,49584128.0,0.0,0.0,,2516.650412,0.0,0.0,0.05578391253948212
