step,eval/episode_reward,training/actor_loss,training/sps,training/log_alpha,eval/episode_success,eval/episode_success_any,eval/episode_reward_survive,eval/episode_reward_dist,eval/episode_dist,eval/episode_reward_ctrl,_step,render,eval/episode_success_easy,training/critic_loss,training/alpha_loss,_timestamp,_runtime,eval/episode_reward_near,training/entropy,eval/episode_success_hard
48822272.0,0.0,0.008537868969142437,44950.21489924696,0.0,0.0,0.0,620.4013671875,0.0,2146.8408203125,-2480.896728515625,48822272.0,,6.8193359375,0.0006784179713577032,0.0,1774214948.5730288,2474.254881713,0.0,0.0,0.0
49076224.0,0.2138671875,0.0022088466212153435,44565.57208482619,0.0,0.2138671875,0.0009765625,648.970703125,0.0,2277.6455078125,-2595.236572265625,49076224.0,,10.9267578125,0.0008284334326162934,0.0,1774214957.2905622,2482.931936673,0.0,0.0,0.0
49330176.0,0.0,0.000914962321985513,44686.20782592703,0.0,0.0,0.0,749.271484375,0.0,2604.796875,-2996.3310546875,49330176.0,"{'sha256': 'd200d11f49adfe9cd29070b483e50ccccf121703a9d2e637bd08cca07ebba7c1', 'path': 'media/html/render_49330176_d200d11f49adfe9cd290.html', 'size': 3924849.0, '_type': 'html-file'}",1.0732421875,0.000933753268327564,0.0,1774214995.215309,2512.179219182,0.0,0.0,0.0
49584128.0,0.0,0.006865550298243761,44470.48463527963,0.0,0.0,0.0,567.9580078125,0.0,1935.1778564453125,-2271.2353515625,49584128.0,,9.4208984375,0.0007226445013657212,0.0,1774214995.4145434,2521.108318188,0.0,0.0,0.0
49838080.0,0.0,0.0045759896747767925,44297.22859113521,0.0,0.0,0.0,469.7490234375,0.0,1621.303466796875,-1878.3406982421875,49838080.0,,9.4287109375,0.0008197526331059635,0.0,1774215004.1439686,2529.827169983,0.0,0.0,0.0
50092032.0,0.00390625,0.008892614394426346,44582.912220559934,0.0,0.00390625,0.0009765625,463.2666015625,0.0,1628.064697265625,-1852.553955078125,50092032.0,,8.7744140625,0.0009702994721010327,0.0,1774215012.8626952,2538.513027784,0.0,0.0,0.0
50345984.0,0.0712890625,0.0023208041675388813,44618.49087717581,0.0,0.0712890625,0.0009765625,265.9453125,0.0,879.9862060546875,-1063.4144287109375,50345984.0,,3.88671875,0.0008934220531955361,0.0,1774215021.5485837,2547.227941601,0.0,0.0,0.0
50599936.0,0.0029296875,0.009844085201621056,44597.574933255535,0.0,0.0029296875,0.0009765625,549.7529296875,0.0,1893.609375,-2198.390625,50599936.0,"{'sha256': '298c9be2d88884415a9178c18559ef8d9a3226c8db5253d0c47ed9f87457789b', 'path': 'media/html/render_50599936_298c9be2d88884415a91.html', 'size': 3985493.0, '_type': 'html-file'}",8.6982421875,0.00079105154145509,0.0,1774215058.5177667,2575.481709499,0.0,0.0,0.0
50853888.0,0.0,0.0033112256787717342,44659.07093062941,0.0,0.0,0.0,620.783203125,0.0,2156.584228515625,-2482.578125,50853888.0,,12.1318359375,0.0011183705646544695,0.0,1774215058.733365,2584.455029644,0.0,0.0,0.0
51107840.0,0.1044921875,0.00954918097704649,44386.99546508771,0.0,0.1044921875,0.0009765625,257.9580078125,0.0,901.000732421875,-1031.5811767578125,51107840.0,,0.4775390625,0.0009221479413099587,0.0,1774215067.490662,2593.112483998,0.0,0.0,0.0
51361792.0,0.939453125,0.005601406563073397,44842.619143131335,0.0,0.939453125,0.0009765625,460.8798828125,0.0,1576.47705078125,-1843.23974609375,51361792.0,,11.3359375,0.0008565307944081724,0.0,1774215076.147854,2601.831547494,0.0,0.0,0.0
51615744.0,0.0009765625,0.01419458445161581,44578.97518418431,0.0,0.0009765625,0.0009765625,543.8447265625,0.0,1858.2071533203125,-2174.7529296875,51615744.0,,2.876953125,0.0007823235355317593,0.0,1774215084.8669357,2602.683038383,0.0,0.0,0.0
