_timestamp,training/critic_loss,training/sps,training/log_alpha,eval/episode_success_any,eval/episode_reward_survive,eval/episode_reward_near,render,_runtime,eval/episode_success,step,eval/episode_reward,eval/episode_reward_ctrl,training/actor_loss,eval/episode_reward_dist,training/entropy,_step,eval/episode_success_hard,eval/episode_success_easy,training/alpha_loss,eval/episode_dist
1774233134.049243,0.00044810218969359994,44248.65650358342,0.0,0.001953125,485.6611328125,0.0,,2352.595311547,0.052734375,46282752.0,0.052734375,-1942.3331298828125,0.04194400832056999,0.0,0.0,46282752.0,0.0,6.259765625,0.0,1763.3720703125
1774233142.8651273,0.00045990728540346026,43791.81787043417,0.0,0.0,287.8427734375,0.0,,2361.342811943,0.0,46536704.0,0.0,-1151.10986328125,0.04206748306751251,0.0,0.0,46536704.0,0.0,1.146484375,0.0,1005.3478393554688
1774233179.2324522,0.0004918518825434148,44061.76708771575,0.0,0.0009765625,654.2841796875,0.0,"{'path': 'media/html/render_46790656_b78c536e5bd9c6df8f9e.html', 'size': 3957021.0, '_type': 'html-file', 'sha256': 'b78c536e5bd9c6df8f9e62ed651159554f19b4341bc347d81d6328306c2ac03f'}",2388.962062307,0.044921875,46790656.0,0.044921875,-2616.318359375,0.03703396022319794,0.0,0.0,46790656.0,0.0,7.6083984375,0.0,2228.10888671875
1774233179.4832003,0.0005851286696270108,43664.16304078963,0.0,0.0,596.1064453125,0.0,,2397.98962498,0.0,47044608.0,0.0,-2383.894287109375,0.04010524973273277,0.0,0.0,47044608.0,0.0,2.6630859375,0.0,2062.547119140625
1774233188.2595446,0.0003589531988836825,43912.42815809221,0.0,0.0,370.8271484375,0.0,,2406.78926952,0.0,47298560.0,0.0,-1482.83984375,0.043150316923856735,0.0,0.0,47298560.0,0.0,2.724609375,0.0,1314.912841796875
1774233197.0592637,0.0006440092693082988,43938.00161206784,0.0,0.0,421.609375,0.0,,2415.528859999,0.0,47552512.0,0.0,-1685.8770751953125,0.03823580965399742,0.0,0.0,47552512.0,0.0,1.51953125,0.0,1481.468505859375
1774233205.7987764,0.0007445365772582591,44075.24269304614,0.0,0.0,398.35546875,0.0,,2424.328507094,0.0,47806464.0,0.0,-1592.9017333984375,0.03582464158535004,0.0,0.0,47806464.0,0.0,2.6279296875,0.0,1451.605712890625
1774233243.424355,0.0005243722698651254,43926.62591769844,0.0,0.0,455.2099609375,0.0,"{'path': 'media/html/render_48060416_1de5451279f7a16130ac.html', 'size': 4121053.0, '_type': 'html-file', 'sha256': '1de5451279f7a16130ac9f4123c29d83bebbeba1dd5ca08576a5ad9ff084276a'}",2453.153919966,0.0,48060416.0,0.0,-1820.2431640625,0.04078460857272148,0.0,0.0,48060416.0,0.0,0.978515625,0.0,1604.60400390625
1774233243.6203709,0.0006193131557665765,44059.67838655204,0.0,0.0,617.673828125,0.0,,2462.197126367,0.0,48314368.0,0.0,-2470.14697265625,0.03186293691396713,0.0,0.0,48314368.0,0.0,4.8857421875,0.0,2161.550537109375
1774233252.4671874,0.0005636609857901931,43660.558397035864,0.0,0.0,200.146484375,0.0,,2470.944616522,0.0,48568320.0,0.0,-800.3101806640625,0.037206027656793594,0.0,0.0,48568320.0,0.0,3.849609375,0.0,675.7107543945312
1774233261.2141697,0.00044335110578686,44093.15789193062,0.0,0.0,269.2734375,0.0,,2479.739253832,0.0,48822272.0,0.0,-1076.9078369140625,0.04201654717326164,0.0,0.0,48822272.0,0.0,0.9453125,0.0,876.7410278320312
1774233270.0092766,0.00025714602088555694,43970.5358264801,0.0,0.0,178.134765625,0.0,,2488.488567516,0.0,49076224.0,0.0,-712.4005737304688,0.044234614819288254,0.0,0.0,49076224.0,0.0,0.109375,0.0,635.0075073242188
1774233307.880838,0.00022794085089117289,44101.864398528276,0.0,0.0,112.626953125,0.0,"{'path': 'media/html/render_49330176_5cf59a0d5165edf0d457.html', 'size': 4105697.0, '_type': 'html-file', 'sha256': '5cf59a0d5165edf0d457b28d4e2a30563b4afe3a99c0848368229083f6414958'}",2517.610434138,0.0,49330176.0,0.0,-450.4334716796875,0.04109606146812439,0.0,0.0,49330176.0,0.0,0.0,0.0,418.1553955078125
1774233308.0697408,0.0002092908398481086,43942.94112794974,0.0,0.0,111.693359375,0.0,,2526.597529196,0.0,49584128.0,0.0,-446.62310791015625,0.03541500121355057,0.0,0.0,49584128.0,0.0,0.1689453125,0.0,412.1972351074219
1774233316.8675342,0.000621048966422677,43824.06015045761,0.0,0.0,295.859375,0.0,,2535.435689812,0.0,49838080.0,0.0,-1182.999267578125,0.032199230045080185,0.0,0.0,49838080.0,0.0,1.4326171875,0.0,1014.39501953125
1774233325.7057292,0.0005939105176366866,43678.883107249094,0.0,0.0,352.849609375,0.0,,2544.202887852,0.0,50092032.0,0.0,-1410.75927734375,0.04408176243305206,0.0,0.0,50092032.0,0.0,0.3955078125,0.0,1278.297119140625
1774233334.4729009,0.0005959058180451393,43993.81652477758,0.0,0.0,448.310546875,0.0,,2553.01078901,0.0,50345984.0,0.0,-1792.6903076171875,0.06146103888750076,0.0,0.0,50345984.0,0.0,2.8984375,0.0,1589.5458984375
1774233370.826393,0.000672828231472522,43881.83098527606,0.0,0.0009765625,252.943359375,0.0,"{'path': 'media/html/render_50599936_cb76584ee8a4d7ee31a9.html', 'size': 4028881.0, '_type': 'html-file', 'sha256': 'cb76584ee8a4d7ee31a9e2501cd07a1367257027d34c44c6aab8f19fb1497e6e'}",2580.556028866,0.0498046875,50599936.0,0.0498046875,-1011.4269409179688,0.07162551581859589,0.0,0.0,50599936.0,0.0,1.1650390625,0.0,881.4844970703125
1774233371.0146484,0.0005138988490216434,44065.37995108406,0.0,0.0,261.076171875,0.0,,2589.619024128,0.0,50853888.0,0.0,-1044.0950927734375,0.07719539105892181,0.0,0.0,50853888.0,0.0,0.08984375,0.0,952.9701538085938
1774233379.8890095,0.000481738883536309,43482.60488276353,0.0,0.0009765625,140.0302734375,0.0,,2598.364707809,0.0048828125,51107840.0,0.0048828125,-559.8760375976562,0.07635969668626785,0.0,0.0,51107840.0,0.0,1.859375,0.0,505.2632141113281
1774233388.634668,0.0006178031908348203,44150.11640530692,0.0,0.0,98.5,0.0,,2607.203616638,0.0,51361792.0,0.0,-393.87744140625,0.07426819205284119,0.0,0.0,51361792.0,0.0,0.0283203125,0.0,365.20654296875
1774233397.473582,0.0005088722682558,43657.972512351495,0.0,0.0,81.1982421875,0.0,,2608.007967113,0.0,51615744.0,0.0,-324.7313537597656,0.07248091697692871,0.0,0.0,51615744.0,0.0,0.16015625,0.0,292.47528076171875
