eval/episode_reward_dist,training/sps,training/alpha_loss,eval/episode_dist,_step,eval/episode_success_any,eval/episode_reward,_runtime,eval/episode_reward_ctrl,training/actor_loss,_timestamp,eval/episode_success_hard,render,eval/episode_reward_survive,eval/episode_success,eval/episode_reward_near,eval/episode_success_easy,training/log_alpha,training/critic_loss,step,training/entropy
0.0,42177.406350425576,2.3264340143214213e-06,2981.05419921875,46282752.0,0.01171875,4.740234375,2402.275456983,-2033.9412841796875,-0.8451385498046875,1773775666.189519,0.0,,898.4208984375,4.740234375,0.0,42.970703125,0.0,0.04369490593671799,46282752.0,0.0
0.0,42197.44396841863,1.7451498024456669e-06,3210.560546875,46536704.0,0.0048828125,2.6884765625,2411.299342445,-2074.736572265625,-0.8202769160270691,1773775675.262725,0.0,,957.0078125,2.6884765625,0.0,50.908203125,0.0,0.04110055789351463,46536704.0,0.0
0.0,42270.08252594437,-2.8456950076360954e-06,3039.67138671875,46790656.0,0.0087890625,6.2138671875,2439.394665039,-2038.2095947265625,-0.8757305145263672,1773775712.3827076,0.0,"{'size': 4093077.0, '_type': 'html-file', 'sha256': '3f0431229f728822530908fd1a7e1deee383ec3b91c7434eb525b0dc365d0f7f', 'path': 'media/html/render_46790656_3f0431229f7288225309.html'}",919.4580078125,6.2138671875,0.0,60.7783203125,0.0,0.04513988643884659,46790656.0,0.0
0.0,42266.91402345983,-1.128301050812297e-06,3061.59765625,47044608.0,0.005859375,3.2900390625,2448.711381812,-2036.46923828125,-0.9296248555183411,1773775712.6207864,0.0,,898.4765625,3.2900390625,0.0,28.2919921875,0.0,0.04872816801071167,47044608.0,0.0
0.0,41974.92879399345,1.7057743662007852e-07,3204.435302734375,47298560.0,0.0048828125,2.578125,2457.770769986,-2231.54052734375,-1.0703792572021484,1773775721.6989095,0.0,,965.041015625,2.578125,0.0,60.025390625,0.0,0.0492355115711689,47298560.0,0.0
0.0,42303.96939361002,-1.8428245311952196e-06,3000.21533203125,47552512.0,0.021484375,10.724609375,2466.823570147,-2126.349365234375,-1.0179438591003418,1773775730.7576678,0.0,,922.41796875,10.724609375,0.0,83.0517578125,0.0,0.052252400666475296,47552512.0,0.0
0.0,42222.36714815103,2.551132183725713e-06,3249.06201171875,47806464.0,0.0048828125,3.3583984375,2475.893335817,-2220.611328125,-0.9971572756767273,1773775739.8110242,0.0,,961.44140625,3.3583984375,0.0,43.744140625,0.0,0.050474826246500015,47806464.0,0.0
0.0,42240.480835450704,5.773972134193173e-06,3003.731689453125,48060416.0,0.0078125,4.4990234375,2505.22680915,-1910.724609375,-1.1447497606277466,1773775778.2149522,0.0,"{'size': 4111173.0, '_type': 'html-file', 'sha256': '35bb77e2ae5e934bb3d985b4df4f83ef35b696717839bcd4220a3f8f2fa022ce', 'path': 'media/html/render_48060416_35bb77e2ae5e934bb3d9.html'}",903.9677734375,4.4990234375,0.0,59.1826171875,0.0,0.05872869864106178,48060416.0,0.0
0.0,42147.66909767981,-7.961369192344137e-06,3184.67138671875,48314368.0,0.0009765625,0.0927734375,2514.513923491,-2039.607666015625,-1.1721668243408203,1773775778.4052424,0.0,,934.1767578125,0.0927734375,0.0,30.8330078125,0.0,0.05636933445930481,48314368.0,0.0
0.0,42109.265409902124,7.668197099519602e-07,2918.38671875,48568320.0,0.00390625,0.1259765625,2523.564305446,-1910.4267578125,-1.0933823585510254,1773775787.5013385,0.0,,871.544921875,0.1259765625,0.0,33.912109375,0.0,0.057166688144207,48568320.0,0.0
0.0,42224.88954148644,-5.644074462907156e-06,3181.74169921875,48822272.0,0.0107421875,5.291015625,2532.628248772,-2056.940673828125,-1.085299015045166,1773775796.551969,0.0,,955.64453125,5.291015625,0.0,43.126953125,0.0,0.06083681806921959,48822272.0,0.0
0.0,42319.22570785797,1.6846906873979606e-05,3087.547607421875,49076224.0,0.001953125,1.1044921875,2541.688876987,-2056.8154296875,-0.9174423813819885,1773775805.6156213,0.0,,911.0458984375,1.1044921875,0.0,25.0517578125,0.0,0.055884309113025665,49076224.0,0.0
0.0,42179.52584174962,-9.285429769079201e-06,3068.220703125,49330176.0,0.0029296875,1.8173828125,2571.003540006,-1905.984130859375,-0.9573315382003784,1773775843.9917183,0.0,"{'size': 4049829.0, '_type': 'html-file', 'sha256': 'cbfdadbc092b38b41861c4b6351e9302f74aac607ad094078c5f16d9e067a2e9', 'path': 'media/html/render_49330176_cbfdadbc092b38b41861.html'}",911.375,1.8173828125,0.0,37.3544921875,0.0,0.05883745476603508,49330176.0,0.0
0.0,42314.66127446854,1.1484809874673374e-05,3066.09521484375,49584128.0,0.001953125,0.42578125,2580.279361671,-1954.2080078125,-1.104311466217041,1773775844.1859925,0.0,,919.8115234375,0.42578125,0.0,30.3583984375,0.0,0.059398919343948364,49584128.0,0.0
0.0,42124.0500713535,-2.93289804176311e-06,3222.2939453125,49838080.0,0.0107421875,6.279296875,2589.35333501,-2040.4588623046875,-1.0558797121047974,1773775853.2668033,0.0,,954.439453125,6.279296875,0.0,50.37109375,0.0,0.05754198506474495,49838080.0,0.0
0.0,42239.61314063449,-8.133804840326775e-06,3155.855712890625,50092032.0,0.005859375,4.5517578125,2598.408785743,-1968.9598388671875,-1.1016346216201782,1773775862.3407006,0.0,,941.7490234375,4.5517578125,0.0,39.8359375,0.0,0.05716223642230034,50092032.0,0.0
0.0,42217.242947941435,1.113955022447044e-05,2895.79541015625,50345984.0,0.0126953125,7.0478515625,2607.476572194,-1834.290283203125,-1.1681182384490967,1773775871.3963668,0.0,,872.1904296875,7.0478515625,0.0,48.37890625,0.0,0.05956043303012848,50345984.0,0.0
0.0,42279.9114276029,5.934207365498878e-06,3210.444580078125,50599936.0,0.001953125,0.81640625,2635.776437338,-2130.004638671875,-0.9993528127670288,1773775908.764596,0.0,"{'size': 4168501.0, '_type': 'html-file', 'sha256': '1bf6be6fb63f404a6eae563d71ccc6cbb60b110f5ef314209c2c9d0f0190f088', 'path': 'media/html/render_50599936_1bf6be6fb63f404a6eae.html'}",955.9765625,0.81640625,0.0,26.8115234375,0.0,0.05849137529730797,50599936.0,0.0
0.0,42162.19034982938,-1.3833328921464272e-05,2889.45166015625,50853888.0,0.00390625,0.21484375,2645.14137492,-1923.28564453125,-1.1858340501785278,1773775909.0185587,0.0,,874.3857421875,0.21484375,0.0,29.162109375,0.0,0.06706006079912186,50853888.0,0.0
0.0,42079.82694375449,-3.116622337984154e-06,3000.311767578125,51107840.0,0.0087890625,3.2001953125,2654.186487701,-1946.67431640625,-1.1722904443740845,1773775918.1288123,0.0,,906.5947265625,3.2001953125,0.0,50.11328125,0.0,0.06858417391777039,51107840.0,0.0
0.0,42284.258541413015,2.745447318375227e-06,3092.181884765625,51361792.0,0.0068359375,0.142578125,2663.258900657,-2119.5,-1.14872407913208,1773775927.1739042,0.0,,935.373046875,0.142578125,0.0,74.9169921875,0.0,0.06577495485544205,51361792.0,0.0
0.0,42205.35430752594,1.3713064618059434e-05,2917.0341796875,51615744.0,0.0078125,2.6162109375,2664.004954041,-1933.3692626953125,-1.273284673690796,1773775936.2465577,0.0,,896.6513671875,2.6162109375,0.0,48.6953125,0.0,0.07468533515930176,51615744.0,0.0
