training/log_alpha,eval/episode_reward_dist,_runtime,render,training/sps,eval/episode_reward,eval/episode_reward_ctrl,step,eval/episode_dist,eval/episode_success,eval/episode_reward_survive,eval/episode_reward_near,eval/episode_success_hard,eval/episode_success_any,_timestamp,_step,eval/episode_success_easy,training/actor_loss,training/entropy,training/critic_loss,training/alpha_loss
0.0,0.0,2389.592513124,,42193.37709178005,4.7421875,-2053.92333984375,46028800.0,3066.91650390625,4.7421875,945.279296875,0.0,0.0,0.0087890625,1773781025.6192214,46028800.0,57.3212890625,-0.668785572052002,0.0,0.030744565650820732,-8.282427756967081e-07
0.0,0.0,2398.650991858,,42245.07619203166,3.90625,-1898.83251953125,46282752.0,2830.564697265625,3.90625,861.6181640625,0.0,0.0,0.005859375,1773781034.645299,46282752.0,46.8486328125,-0.88112872838974,0.0,0.039258889853954315,-1.0509398634894751e-05
0.0,0.0,2407.664077666,,42297.42450213996,1.828125,-2113.250732421875,46536704.0,3071.33349609375,1.828125,925.7939453125,0.0,0.0,0.0048828125,1773781043.7032826,46536704.0,58.9921875,-0.8718967437744141,0.0,0.0400300994515419,-6.535285137942992e-06
0.0,0.0,2437.091355087,"{'path': 'media/html/render_46790656_6cdc96cad6e11aeb43eb.html', 'size': 4184653.0, '_type': 'html-file', 'sha256': '6cdc96cad6e11aeb43eb8b62be60fce1fdd2bd781bdde0d2cb692f017bd9a274'}",42330.399694914864,6.2490234375,-1812.1630859375,46790656.0,2716.933349609375,6.2490234375,823.7294921875,0.0,0.0,0.0107421875,1773781082.14477,46790656.0,42.283203125,-1.026467204093933,0.0,0.03907927870750427,4.132871254114434e-06
0.0,0.0,2446.359378936,,42334.94396777502,0.859375,-2017.398681640625,47044608.0,3068.28955078125,0.859375,935.2412109375,0.0,0.0,0.0009765625,1773781082.3470943,47044608.0,48.072265625,-0.9079092144966125,0.0,0.037577737122774124,1.4354010090755764e-05
0.0,0.0,2455.410707844,,42052.98795031933,0.1005859375,-1966.429931640625,47298560.0,2961.139892578125,0.1005859375,874.6513671875,0.0,0.0,0.0009765625,1773781091.4115787,47298560.0,22.6708984375,-0.9018958210945129,0.0,0.04037042334675789,-3.8706134546373505e-06
0.0,0.0,2464.455435916,,42327.18850361981,2.6728515625,-2024.921875,47552512.0,3087.89111328125,2.6728515625,940.7197265625,0.0,0.0,0.00390625,1773781100.46335,47552512.0,40.7607421875,-0.9708879590034485,0.0,0.04604564979672432,-1.6036367014748976e-05
0.0,0.0,2473.520699545,,42267.551375945935,8.048828125,-1910.185302734375,47806464.0,2887.34228515625,8.048828125,874.337890625,0.0,0.0,0.017578125,1773781109.5080457,47806464.0,61.91015625,-0.901077389717102,0.0,0.0466766394674778,8.375021934625693e-06
0.0,0.0,2501.439970411,"{'path': 'media/html/render_48060416_b2ca89cf77d84d297f94.html', 'size': 4043681.0, '_type': 'html-file', 'sha256': 'b2ca89cf77d84d297f94f5216cc30aacec9b2bd9709004803d08f6d556a68b04'}",42281.057703270344,4.0693359375,-2070.83349609375,48060416.0,3102.3701171875,4.0693359375,923.619140625,0.0,0.0,0.0087890625,1773781146.4933865,48060416.0,59.24609375,-0.9034290909767151,0.0,0.04804845526814461,7.463430392817827e-06
0.0,0.0,2510.719117961,,42213.88159937756,1.2978515625,-1982.4833984375,48314368.0,3165.873046875,1.2978515625,919.421875,0.0,0.0,0.0029296875,1773781146.6911092,48314368.0,24.7763671875,-1.0869454145431519,0.0,0.04914766177535057,-2.092002432618756e-06
0.0,0.0,2519.763090509,,42214.80177598701,2.806640625,-1943.88232421875,48568320.0,2968.552734375,2.806640625,904.2275390625,0.0,0.0,0.0048828125,1773781155.7719278,48568320.0,68.8876953125,-1.0253490209579468,0.0,0.04333542659878731,2.9154894036764745e-06
0.0,0.0,2528.815662844,,42287.10563003686,1.6650390625,-1851.837646484375,48822272.0,2776.55712890625,1.6650390625,839.1787109375,0.0,0.0,0.0029296875,1773781164.8158143,48822272.0,31.333984375,-0.9803390502929688,0.0,0.0451788529753685,1.7636754137129174e-06
0.0,0.0,2537.8596817,,42364.57883653705,0.15234375,-1783.9464111328125,49076224.0,2777.212890625,0.15234375,841.0302734375,0.0,0.0,0.0068359375,1773781173.868397,49076224.0,43.1513671875,-1.0367910861968994,0.0,0.04621211439371109,-1.4902292605256662e-05
0.0,0.0,2567.338197823,"{'path': 'media/html/render_49330176_874fbd5b0617f6d257cb.html', 'size': 4091425.0, '_type': 'html-file', 'sha256': '874fbd5b0617f6d257cbd0b1a1a530fbfc6d088bc4c451fb66b0bbad8c5b0a37'}",42272.81530052936,1.8681640625,-2095.502197265625,49330176.0,3072.437255859375,1.8681640625,925.2890625,0.0,0.0,0.005859375,1773781212.391639,49330176.0,49.6845703125,-1.1887511014938354,0.0,0.05302724614739418,1.9618411897681653e-05
0.0,0.0,2576.662879799,,42386.87608533231,0.3994140625,-1949.373779296875,49584128.0,3014.5654296875,0.3994140625,909.140625,0.0,0.0,0.0009765625,1773781212.6480994,49584128.0,40.064453125,-0.905544102191925,0.0,0.047331370413303375,1.696235813142266e-05
0.0,0.0,2585.72095287,,42185.37266662015,2.7978515625,-1773.0860595703125,49838080.0,2994.14013671875,2.7978515625,898.392578125,0.0,0.0,0.0087890625,1773781221.7155948,49838080.0,42.173828125,-1.0486764907836914,0.0,0.04884173721075058,-4.616013939084951e-06
0.0,0.0,2594.765802275,,42307.12496985799,0.49609375,-1887.56396484375,50092032.0,3071.296875,0.49609375,915.513671875,0.0,0.0,0.0009765625,1773781230.7736647,50092032.0,16.564453125,-1.0744940042495728,0.0,0.051496248692274094,-5.543721727008233e-06
0.0,0.0,2603.819824142,,42267.16393043333,2.271484375,-1891.418212890625,50345984.0,3069.3232421875,2.271484375,905.1025390625,0.0,0.0,0.005859375,1773781239.8184595,50345984.0,37.443359375,-1.0490262508392334,0.0,0.05016516521573067,9.302623766416218e-06
0.0,0.0,2631.816291984,"{'sha256': '2f04455326a393d9a9f84e050650dc3571b1be49d6df2c0d4cbf207b870f80c1', 'path': 'media/html/render_50599936_2f04455326a393d9a9f8.html', 'size': 4081721.0, '_type': 'html-file'}",42337.22404271499,0.0576171875,-2011.731689453125,50599936.0,2975.990234375,0.0576171875,884.8642578125,0.0,0.0,0.0009765625,1773781276.8697584,50599936.0,29.8388671875,-1.083243727684021,0.0,0.04460546374320984,1.0765855222416576e-05
0.0,0.0,2641.109123433,,42215.45261602769,0.041015625,-1973.357177734375,50853888.0,2998.83203125,0.041015625,905.8564453125,0.0,0.0,0.0009765625,1773781277.070361,50853888.0,28.33203125,-1.1213818788528442,0.0,0.05171419680118561,2.8166280117147835e-06
0.0,0.0,2650.141597931,,42169.564915617666,0.927734375,-1894.91259765625,51107840.0,2759.065673828125,0.927734375,850.501953125,0.0,0.0,0.0029296875,1773781286.1619284,51107840.0,48.3349609375,-1.0220255851745605,0.0,0.048787523061037064,-1.3175709682400338e-05
0.0,0.0,2659.197298626,,42355.0440072958,0.0029296875,-2085.112060546875,51361792.0,3126.0849609375,0.0029296875,922.296875,0.0,0.0,0.0009765625,1773781295.1942139,51361792.0,20.9755859375,-0.9487793445587158,0.0,0.05250680446624756,6.158560154290171e-06
0.0,0.0,2659.945701722,,42296.41170324526,0.87890625,-1944.722412109375,51615744.0,3019.768310546875,0.87890625,904.6796875,0.0,0.0,0.001953125,1773781304.2502234,51615744.0,25.8583984375,-1.2841509580612183,0.0,0.05740834400057793,8.27383189516695e-07
