training/log_alpha,training/actor_loss,training/alpha_loss,training/critic_loss,eval/episode_success_hard,eval/episode_success_easy,training/sps,eval/episode_success,eval/episode_reward_dist,eval/episode_reward_survive,_timestamp,training/entropy,eval/episode_dist,step,_step,eval/episode_success_any,eval/episode_reward,_runtime,eval/episode_reward_near,render,eval/episode_reward_ctrl
0.0,-0.5923059582710266,4.329920102463802e-06,0.024944154545664787,0.0,19.0244140625,42067.69656114618,0.0,0.0,917.876953125,1773786387.4944644,0.0,3071.07421875,45520896.0,45520896.0,0.0,0.0,2376.72809386,0.0,"{'_type': 'html-file', 'sha256': 'fe4a139639a9209a01dabacf958e919a5c3f8471d2cfb635a7fa111505e1ce83', 'path': 'media/html/render_45520896_fe4a139639a9209a01da.html', 'size': 4076517.0}",-1965.36669921875
0.0,-0.532041609287262,4.006698873126879e-06,0.023524891585111618,0.0,14.5908203125,42024.409007343915,0.0,0.0,737.494140625,1773786387.683395,0.0,2544.72314453125,45774848.0,45774848.0,0.0,0.0,2386.013332433,0.0,,-1580.664306640625
0.0,-0.5949069857597351,-8.221058465096576e-07,0.024349350482225418,0.0,11.61328125,42084.34251516983,0.00390625,0.0,911.0712890625,1773786396.7791557,0.0,3099.1650390625,46028800.0,46028800.0,0.0009765625,0.00390625,2395.065559797,0.0,,-1977.20068359375
0.0,-0.5576660633087158,-2.6796124075190164e-06,0.024228878319263458,0.0,28.306640625,42048.94886925577,3.09765625,0.0,911.8203125,1773786405.8313699,0.0,3073.88525390625,46282752.0,46282752.0,0.0068359375,3.09765625,2404.151950687,0.0,,-2053.15771484375
0.0,-0.5951565504074097,-6.326969810288574e-07,0.024950040504336357,0.0,44.8056640625,42080.30572130351,0.9404296875,0.0,664.578125,1773786414.9177847,0.0,2157.95166015625,46536704.0,46536704.0,0.0029296875,0.9404296875,2413.190960805,0.0,,-1493.1134033203125
0.0,-0.5874091386795044,-1.5074321026986581e-06,0.02669450268149376,0.0,21.8359375,42121.7928990016,0.0,0.0,750.6962890625,1773786452.130392,0.0,2460.17724609375,46790656.0,46790656.0,0.0,0.0,2441.364139177,0.0,"{'path': 'media/html/render_46790656_2ee002876bcc58962174.html', 'size': 4032509.0, '_type': 'html-file', 'sha256': '2ee002876bcc589621745526475f2a027056359148ceeff7ce6d41d7b25931e6'}",-1687.2979736328125
0.0,-0.5991255044937134,4.665221240429673e-06,0.02315879799425602,0.0,26.904296875,42141.01408741356,0.0,0.0,926.0927734375,1773786452.3126678,0.0,3103.436279296875,47044608.0,47044608.0,0.0,0.0,2450.639241973,0.0,,-1985.574951171875
0.0,-0.5966721177101135,-5.98272708884906e-06,0.02136499062180519,0.0,19.0498046875,41842.048145591136,0.419921875,0.0,929.4775390625,1773786461.4049196,0.0,3128.93212890625,47298560.0,47298560.0,0.001953125,0.419921875,2459.718797629,0.0,,-2036.79541015625
0.0,-0.6078383922576904,5.330504336598096e-06,0.024887746199965477,0.0,23.69921875,42125.43781103618,0.5712890625,0.0,904.1982421875,1773786470.4843976,0.0,3029.64404296875,47552512.0,47552512.0,0.0009765625,0.5712890625,2468.794160957,0.0,,-2016.7518310546875
0.0,-0.670428454875946,-4.494376753427787e-06,0.025022923946380615,0.0,27.3916015625,42041.93171145665,0.8818359375,0.0,900.94921875,1773786479.5592885,0.0,3025.080810546875,47806464.0,47806464.0,0.0009765625,0.8818359375,2477.877390017,0.0,,-2014.68603515625
0.0,-0.564844012260437,-1.646695523049857e-06,0.024652589112520218,0.0,29.91015625,42125.94928197363,2.853515625,0.0,867.8115234375,1773786518.1865811,0.0,2907.4013671875,48060416.0,48060416.0,0.0048828125,2.853515625,2507.420185964,0.0,"{'sha256': '1dc60689e7a102bc9c21db70608ef3aac4d37152741f91a92f630c1bdd7da4ef', 'path': 'media/html/render_48060416_1dc60689e7a102bc9c21.html', 'size': 4109529.0, '_type': 'html-file'}",-1917.3970947265625
0.0,-0.6052788496017456,5.1857196012861095e-06,0.025315476581454277,0.0,12.98828125,42038.43894296099,0.0283203125,0.0,751.9482421875,1773786518.3987334,0.0,2566.720703125,48314368.0,48314368.0,0.0009765625,0.0283203125,2516.746633751,0.0,,-1604.384521484375
0.0,-0.7059816718101501,-1.355129597868654e-06,0.028052350506186485,0.0,46.482421875,41981.13433513494,3.619140625,0.0,845.283203125,1773786527.5123463,0.0,2791.54638671875,48568320.0,48568320.0,0.00390625,3.619140625,2525.813313554,0.0,,-1867.107177734375
0.0,-0.563910961151123,7.946798177727032e-06,0.023455368354916573,0.0,19.3984375,42095.668957859474,0.0,0.0,872.3056640625,1773786536.5789485,0.0,2926.2080078125,48822272.0,48822272.0,0.0,0.0,2534.882720357,0.0,,-1895.069091796875
0.0,-0.5878639817237854,6.39840800431557e-06,0.019251782447099686,0.0,24.935546875,42216.749336597946,0.2158203125,0.0,889.2724609375,1773786545.6485357,0.0,2975.6962890625,49076224.0,49076224.0,0.001953125,0.2158203125,2543.954581473,0.0,,-1876.0609130859375
0.0,-0.5846700668334961,-7.454663318640087e-06,0.02154281735420227,0.0,35.7294921875,42084.00497761055,0.6416015625,0.0,769.810546875,1773786584.377192,0.0,2551.869873046875,49330176.0,49330176.0,0.0009765625,0.6416015625,2573.610774701,0.0,"{'sha256': 'a5743d962b4c4255f2588d72f98746d56431546cfe04eb3e6242e43d6178b555', 'path': 'media/html/render_49330176_a5743d962b4c4255f258.html', 'size': 4023869.0, '_type': 'html-file'}",-1733.333740234375
0.0,-0.680113673210144,-2.584519336323865e-07,0.0225467998534441,0.0,35.923828125,42202.39949655953,0.0595703125,0.0,904.6591796875,1773786584.5753515,0.0,3085.94775390625,49584128.0,49584128.0,0.0009765625,0.0595703125,2582.90043419,0.0,,-2074.58251953125
0.0,-0.6460265517234802,4.377287950774189e-06,0.0253472700715065,0.0,23.36328125,41973.891683080124,1.0693359375,0.0,895.291015625,1773786593.6662235,0.0,3051.02783203125,49838080.0,49838080.0,0.0029296875,1.0693359375,2591.983140514,0.0,,-1962.215576171875
0.0,-0.697354257106781,-7.669686397093756e-07,0.024661099538207054,0.0,16.2587890625,42150.042464880564,0.0,0.0,913.107421875,1773786602.748829,0.0,3086.834716796875,50092032.0,50092032.0,0.0,0.0,2601.051620356,0.0,,-2117.51953125
0.0,-0.6676865220069885,6.323833076748997e-06,0.02313491702079773,0.0,18.8759765625,42086.46596674276,0.0,0.0,906.5966796875,1773786611.8171916,0.0,3038.95751953125,50345984.0,50345984.0,0.0,0.0,2610.126909353,0.0,,-2027.2076416015625
0.0,-0.6811416149139404,-5.477477316162549e-07,0.02218461222946644,0.0,18.423828125,42187.97586035355,0.1904296875,0.0,897.28515625,1773786648.9941514,0.0,3004.51220703125,50599936.0,50599936.0,0.0009765625,0.1904296875,2638.22789305,0.0,"{'path': 'media/html/render_50599936_44818c765004f79c0e83.html', 'size': 4062521.0, '_type': 'html-file', 'sha256': '44818c765004f79c0e83d0bec4431c2705180b5e4dba97a9018a7898b8887f61'}",-1975.528076171875
0.0,-0.6982742547988892,-7.761753295199014e-06,0.02543019689619541,0.0,20.8349609375,42036.9739781667,0.9892578125,0.0,864.4765625,1773786649.218729,0.0,2941.03173828125,50853888.0,50853888.0,0.0029296875,0.9892578125,2647.57994455,0.0,,-1935.3594970703125
0.0,-0.6940257549285889,4.3130416997883e-06,0.026415610685944557,0.0,31.1884765625,41984.938638321844,3.2431640625,0.0,902.0478515625,1773786658.3455553,0.0,3013.917724609375,51107840.0,51107840.0,0.0048828125,3.2431640625,2656.643953149,0.0,,-1993.939208984375
0.0,-0.700504720211029,-4.312882992962841e-07,0.02491294965147972,0.0,9.6513671875,42135.526244276516,0.0,0.0,855.1533203125,1773786667.4098225,0.0,2944.4404296875,51361792.0,51361792.0,0.0,0.0,2665.729703934,0.0,,-1836.84716796875
0.0,-0.5718696713447571,4.2087867768714204e-06,0.022807488217949867,0.0,25.283203125,42091.012902355425,0.0,0.0,726.9228515625,1773786676.4953663,0.0,2396.26611328125,51615744.0,51615744.0,0.0,0.0,2666.51440895,0.0,,-1693.836669921875
