eval/episode_success_any,_step,training/log_alpha,training/sps,step,_runtime,_timestamp,eval/episode_reward_near,eval/episode_reward,render,training/actor_loss,training/critic_loss,eval/episode_success,eval/episode_reward_ctrl,eval/episode_reward_dist,eval/episode_success_easy,eval/episode_success_hard,training/entropy,eval/episode_dist,training/alpha_loss,eval/episode_reward_survive
0.0029296875,46282752.0,0.0,42155.21376167899,46282752.0,2399.811324371,1773763379.8479347,0.0,1.490234375,,-0.6827924847602844,0.024471789598464966,1.490234375,-1310.410888671875,0.0,24.8408203125,0.0,0.0,2348.810546875,-1.2995633369428106e-06,708.373046875
0.0029296875,46536704.0,0.0,42244.367473588245,46536704.0,2408.829692785,1773763388.9117692,0.0,1.60546875,,-0.6570195555686951,0.02697562985122204,1.60546875,-1453.204345703125,0.0,37.6982421875,0.0,0.0,2605.8095703125,1.6029912330850493e-06,772.4716796875
0.00390625,46790656.0,0.0,42281.05434658907,46790656.0,2436.930693636,1773763426.0320125,0.0,1.4189453125,"{'path': 'media/html/render_46790656_f22ce7e0c70d2ca50550.html', 'size': 4121053.0, '_type': 'html-file', 'sha256': 'f22ce7e0c70d2ca50550194f7dfdd7680c4c37181b82db9b2d9945802dec27ae'}",-0.658125638961792,0.02528342977166176,1.4189453125,-1379.732177734375,0.0,26.359375,0.0,0.0,2553.4990234375,2.0467487047426403e-06,766.4853515625
0.0009765625,47044608.0,0.0,42300.88148455001,47044608.0,2446.25582687,1773763426.2754564,0.0,0.0185546875,,-0.662066638469696,0.023642923682928085,0.0185546875,-1408.10205078125,0.0,35.5478515625,0.0,0.0,2632.80615234375,-6.093783213145798e-06,789.3037109375
0.009765625,47298560.0,0.0,41930.329736709566,47298560.0,2455.306008619,1773763435.356526,0.0,4.90234375,,-0.7468262314796448,0.025287335738539696,4.90234375,-1363.29638671875,0.0,48.9990234375,0.0,0.0,2491.7255859375,4.645316039386671e-06,760.626953125
0.001953125,47552512.0,0.0,42330.374461025385,47552512.0,2464.353253779,1773763444.4065998,0.0,0.6005859375,,-0.6632847189903259,0.025001363828778267,0.6005859375,-1264.72607421875,0.0,29.0126953125,0.0,0.0,2676.79296875,4.598388159138267e-07,791.3603515625
0.0107421875,47806464.0,0.0,42233.20536347871,47806464.0,2473.416392781,1773763453.4538944,0.0,5.017578125,,-0.9486516714096069,0.030074836686253548,5.017578125,-1382.459228515625,0.0,69.9052734375,0.0,0.0,2588.52978515625,4.4251979147702514e-07,785.234375
0.001953125,48060416.0,0.0,42261.17368563678,48060416.0,2502.752587045,1773763491.8539205,0.0,0.830078125,"{'path': 'media/html/render_48060416_37d1027dd7ad0c634577.html', 'size': 4163941.0, '_type': 'html-file', 'sha256': '37d1027dd7ad0c6345777d050f0cd94adfbd6baf7a010a4afd3b3186f7389f79'}",-0.7392076849937439,0.027400026097893715,0.830078125,-1303.84228515625,0.0,32.8271484375,0.0,0.0,2480.61376953125,4.554427505354397e-06,742.6162109375
0.0,48314368.0,0.0,42178.500308710514,48314368.0,2512.04696289,1773763492.0502605,0.0,0.0,,-0.7675818204879761,0.026695752516388893,0.0,-1362.554931640625,0.0,26.6689453125,0.0,0.0,2613.37939453125,-1.5803114365553483e-05,774.875
0.0048828125,48568320.0,0.0,42116.8246405466,48568320.0,2521.094150601,1773763501.1470392,0.0,2.4375,,-0.9014351963996887,0.03167083486914635,2.4375,-1339.056396484375,0.0,53.5302734375,0.0,0.0,2521.67919921875,6.284190021688119e-06,769.9384765625
0.001953125,48822272.0,0.0,42221.86170146012,48822272.0,2530.153508627,1773763510.1950977,0.0,0.5400390625,,-0.8975474238395691,0.033494982868433,0.5400390625,-1436.0430908203125,0.0,35.587890625,0.0,0.0,2635.43310546875,-4.494215772865573e-06,798.7587890625
0.001953125,49076224.0,0.0,42320.68855230882,49076224.0,2539.210810679,1773763519.2540283,0.0,0.1396484375,,-0.8258713483810425,0.03585977479815483,0.1396484375,-1400.451904296875,0.0,44.689453125,0.0,0.0,2576.289794921875,-1.89128186320886e-05,774.4375
0.0009765625,49330176.0,0.0,42183.71367418009,49330176.0,2568.502850354,1773763557.604168,0.0,0.3037109375,"{'_type': 'html-file', 'sha256': '22b55ea3624867fba27e57486f649d9f8aba9297fddf6f030bd5622fc38babd7', 'path': 'media/html/render_49330176_22b55ea3624867fba27e.html', 'size': 4125741.0}",-0.9931832551956177,0.041597846895456314,0.3037109375,-1660.064453125,0.0,36.16796875,0.0,0.0,2853.54052734375,1.0647314411471598e-05,862.900390625
0.001953125,49584128.0,0.0,42319.77888657004,49584128.0,2577.773020075,1773763557.7961805,0.0,1.556640625,,-0.9778283834457397,0.04059617593884468,1.556640625,-1418.499267578125,0.0,26.755859375,0.0,0.0,2595.17333984375,5.007745130569674e-06,770.1025390625
0.0009765625,49838080.0,0.0,42076.449211743966,49838080.0,2586.849287894,1773763566.8736508,0.0,0.2734375,,-0.9636123776435852,0.04292496666312218,0.2734375,-1332.569091796875,0.0,25.8505859375,0.0,0.0,2410.40576171875,-9.313695954915602e-06,725.939453125
0.0048828125,50092032.0,0.0,42202.565035299296,50092032.0,2595.90067545,1773763575.9498694,0.0,0.75,,-1.0316039323806763,0.04145157337188721,0.75,-1440.04736328125,0.0,36.427734375,0.0,0.0,2501.9248046875,7.301244295376819e-06,771.1826171875
0.0107421875,50345984.0,0.0,42211.623154129,50345984.0,2604.9642388,1773763585.001245,0.0,5.80078125,,-1.1466476917266846,0.04833558201789856,5.80078125,-1505.8260498046875,0.0,49.4052734375,0.0,0.0,2512.9091796875,-2.294679234182695e-06,782.5087890625
0.0009765625,50599936.0,0.0,42277.18109156182,50599936.0,2632.974521465,1773763622.0758746,0.0,0.5009765625,"{'_type': 'html-file', 'sha256': '43955df7ee1ce49490e903cb7858a0068194e96efd9850285d2f761fd465038d', 'path': 'media/html/render_50599936_43955df7ee1ce49490e9.html', 'size': 4172177.0}",-1.0057752132415771,0.04074747860431671,0.5009765625,-1426.8997802734375,0.0,20.7509765625,0.0,0.0,2609.674560546875,8.439148587058298e-06,767.2431640625
0.001953125,50853888.0,0.0,42160.3028889899,50853888.0,2642.317974391,1773763622.3143883,0.0,0.7705078125,,-1.0930794477462769,0.04538332670927048,0.7705078125,-1601.8526611328125,0.0,38.384765625,0.0,0.0,2747.5673828125,-6.83658345224103e-06,820.349609375
0.0048828125,51107840.0,0.0,42136.59636151541,51107840.0,2651.361062557,1773763631.4187105,0.0,0.5771484375,,-1.159527063369751,0.04825049266219139,0.5771484375,-1498.511474609375,0.0,37.6435546875,0.0,0.0,2601.7041015625,-9.767897779511259e-08,787.6298828125
0.00390625,51361792.0,0.0,42292.575936232046,51361792.0,2660.429137026,1773763640.461647,0.0,2.6171875,,-1.0534991025924683,0.045732345432043076,2.6171875,-1433.70556640625,0.0,29.744140625,0.0,0.0,2523.71484375,-6.602596386073856e-06,753.986328125
0.0048828125,51615744.0,0.0,42218.725524627625,51615744.0,2661.174538287,1773763649.5296597,0.0,3.1708984375,,-1.2016078233718872,0.048657167702913284,3.1708984375,-1483.129638671875,0.0,37.3388671875,0.0,0.0,2471.734619140625,-4.717487627203809e-06,755.0849609375
